,"Air temperature | ('C)","Power generated by system | (kW)","Pressure | (atm)","Wind direction | (deg)","Wind speed | (m/s)"
"Jan 2, 05:00 pm",-8.911,3303.68,0.98398,322,4.653
"Jan 2, 06:00 pm",-7.608,2268.28,0.983876,314,4.301
"Jan 2, 07:00 pm",-6.48,1560.38,0.983744,306,4.045
"Jan 2, 08:00 pm",-5.633,1902.71,0.983371,306,4.189
"Jan 2, 09:00 pm",-5.375,649.612,0.982954,308,3.629
"Jan 2, 10:00 pm",-6.958,0,0.982567,289,3.308
"Jan 2, 11:00 pm",-8.025,0,0.982334,278,3.49
"Jan 3, 12:00 am",-8.562,0,0.982374,259,3.395
"Jan 3, 01:00 am",-9.01,683.509,0.982253,240,3.642
"Jan 3, 02:00 am",-9.14,3039.68,0.981953,223,4.559
"Jan 3, 03:00 am",-9.329,9450.66,0.981325,214,5.964
"Jan 3, 04:00 am",-9.598,16024.6,0.980722,209,6.996
"Jan 3, 05:00 am",-9.858,25790.4,0.980151,203,8.114
"Jan 3, 06:00 am",-10.015,35545.1,0.979625,196,8.963
"Jan 3, 07:00 am",-10.076,44918.1,0.979047,193,9.839
"Jan 3, 08:00 am",-10.153,51060.5,0.978368,192,10.376
"Jan 3, 09:00 am",-10.097,57002,0.977634,190,10.964
"Jan 3, 10:00 am",-9.973,60249.1,0.976799,190,11.512
"Jan 3, 11:00 am",-9.889,61281.6,0.975975,189,11.961
"Jan 3, 12:00 pm",-9.718,61447.2,0.975281,189,12.499
"Jan 3, 01:00 pm",-9.598,61364.8,0.974417,190,12.95
"Jan 3, 02:00 pm",-8.758,61112,0.973495,194,13.912
"Jan 3, 03:00 pm",-7.475,60767.4,0.972704,195,12.994
"Jan 3, 04:00 pm",-5.839,60290.2,0.971851,194,12.121
"Jan 3, 05:00 pm",-3.967,59762.3,0.970657,194,12.094
"Jan 3, 06:00 pm",-2.433,59234.8,0.969342,193,12.004
"Jan 3, 07:00 pm",-1.1,59047,0.968159,192,12.143
"Jan 3, 08:00 pm",-0.333,58836.3,0.96711,192,12.565
"Jan 3, 09:00 pm",-0.316,58781.5,0.966269,193,13.247
"Jan 3, 10:00 pm",-1.442,58991.7,0.965723,190,13.276
"Jan 3, 11:00 pm",-2.159,59141.2,0.965615,189,14.076
"Jan 4, 12:00 am",-2.318,59171.7,0.965547,192,14.593
"Jan 4, 01:00 am",-2.559,59216.5,0.965416,194,14.504
"Jan 4, 02:00 am",-2.995,59288.8,0.965038,195,13.744
"Jan 4, 03:00 am",-3.237,59314.1,0.964586,196,13.848
"Jan 4, 04:00 am",-3.483,59338.3,0.9641,197,13.956
"Jan 4, 05:00 am",-3.764,59372.5,0.963649,197,13.691
"Jan 4, 06:00 am",-4,59400.8,0.963265,197,13.3
"Jan 4, 07:00 am",-4.108,59399.7,0.962861,197,13.253
"Jan 4, 08:00 am",-4.184,59391.1,0.962449,197,13.58
"Jan 4, 09:00 am",-4.489,59438.6,0.962127,194,12.768
"Jan 4, 10:00 am",-4.757,59466.1,0.961611,191,12.555
"Jan 4, 11:00 am",-4.949,59486.2,0.961248,190,12.622
"Jan 4, 12:00 pm",-5.191,59524.7,0.961002,191,12.293
"Jan 4, 01:00 pm",-5.184,59498.2,0.9606,192,12.66
"Jan 4, 02:00 pm",-4.353,59281.6,0.960071,195,13.2
"Jan 4, 03:00 pm",-2.808,58913.7,0.959597,199,12.389
"Jan 4, 04:00 pm",-1.423,54298.3,0.959173,198,11.051
"Jan 4, 05:00 pm",0.074,47962.8,0.958611,198,10.416
"Jan 4, 06:00 pm",1.146,45257.5,0.958028,197,10.136
"Jan 4, 07:00 pm",1.911,46787.6,0.957438,196,10.304
"Jan 4, 08:00 pm",2.353,45110.8,0.956928,196,10.131
"Jan 4, 09:00 pm",2.162,45757.6,0.95637,194,10.177
"Jan 4, 10:00 pm",1.5,53978.4,0.955914,191,11.045
"Jan 4, 11:00 pm",1.37,57287.7,0.955578,190,11.825
"Jan 5, 12:00 am",1.066,57817.3,0.955233,192,12.484
"Jan 5, 01:00 am",0.867,57844.5,0.95499,193,12.345
"Jan 5, 02:00 am",0.929,57800,0.954471,198,13.233
"Jan 5, 03:00 am",1.454,57658.9,0.953965,202,12.373
"Jan 5, 04:00 am",1.626,56677.2,0.953416,204,11.805
"Jan 5, 05:00 am",2.031,56129.3,0.952955,206,11.644
"Jan 5, 06:00 am",2.322,51751.7,0.952618,205,10.963
"Jan 5, 07:00 am",2.54,46751.8,0.952377,206,10.448
"Jan 5, 08:00 am",2.886,54731.1,0.952,204,11.387
"Jan 5, 09:00 am",3.184,55976.6,0.951805,205,11.698
"Jan 5, 10:00 am",3.445,57094.8,0.951481,209,12.569
"Jan 5, 11:00 am",3.236,37337.8,0.95138,215,9.497
"Jan 5, 12:00 pm",3.069,34937.1,0.9513,218,9.176
"Jan 5, 01:00 pm",3.186,42396.8,0.951078,206,10.048
"Jan 5, 02:00 pm",3.593,52701.3,0.950939,212,11.078
"Jan 5, 03:00 pm",3.452,33324.3,0.950975,209,9.11
"Jan 5, 04:00 pm",3.718,34615.5,0.950839,207,9.261
"Jan 5, 05:00 pm",4.102,44494.6,0.950598,211,10.22
"Jan 5, 06:00 pm",4.452,32515.2,0.950319,205,9.046
"Jan 5, 07:00 pm",4.726,29665.9,0.949982,202,8.754
"Jan 5, 08:00 pm",5.05,25550.3,0.949716,195,8.237
"Jan 5, 09:00 pm",5.371,29169.7,0.949324,193,8.622
"Jan 5, 10:00 pm",4.7,39229.2,0.94908,183,9.655
"Jan 5, 11:00 pm",5.146,51830.8,0.949107,177,10.909
"Jan 6, 12:00 am",6.078,56409.3,0.949004,178,12.229
"Jan 6, 01:00 am",6.638,56286,0.94883,181,12.856
"Jan 6, 02:00 am",7.21,56146.5,0.948413,186,12.523
"Jan 6, 03:00 am",7.12,54545.2,0.947885,191,11.384
"Jan 6, 04:00 am",7.439,53747.6,0.947336,190,11.257
"Jan 6, 05:00 am",7.928,51807.6,0.946879,189,10.983
"Jan 6, 06:00 am",8.406,53012.9,0.946511,187,11.176
"Jan 6, 07:00 am",8.871,54211.3,0.946254,190,11.412
"Jan 6, 08:00 am",9.029,51123.6,0.946107,189,10.922
"Jan 6, 09:00 am",9.149,50188.1,0.945748,191,10.809
"Jan 6, 10:00 am",9.174,37553,0.945749,198,9.621
"Jan 6, 11:00 am",8.812,35399.2,0.945858,206,9.461
"Jan 6, 12:00 pm",7.262,18488.6,0.946105,224,7.403
"Jan 6, 01:00 pm",6.417,9952.99,0.946386,230,6.145
"Jan 6, 02:00 pm",5.654,5508.09,0.946928,238,5.326
"Jan 6, 03:00 pm",5.308,2414.93,0.947357,250,4.427
"Jan 6, 04:00 pm",4.377,1638.83,0.947845,264,4.177
"Jan 6, 05:00 pm",4.103,641.612,0.94826,263,3.666
"Jan 6, 06:00 pm",3.608,0,0.948528,250,3.187
"Jan 6, 07:00 pm",3.616,0,0.949083,246,2.929
"Jan 6, 08:00 pm",4.907,0,0.949403,249,2.922
"Jan 6, 09:00 pm",6.029,0,0.949793,248,2.994
"Jan 6, 10:00 pm",4.197,0,0.950212,240,3.249
"Jan 6, 11:00 pm",2.956,0,0.950764,257,3.5
"Jan 7, 12:00 am",1.984,0,0.951397,273,2.558
"Jan 7, 01:00 am",1.45,0,0.951855,258,1.594
"Jan 7, 02:00 am",0.982,0,0.951834,231,1.384
"Jan 7, 03:00 am",1.039,0,0.951647,230,0.56
"Jan 7, 04:00 am",0.941,0,0.9514,72,0.846
"Jan 7, 05:00 am",0.761,0,0.951351,103,1.352
"Jan 7, 06:00 am",0.646,0,0.951344,122,3.01
"Jan 7, 07:00 am",0.876,0,0.951063,144,3.208
"Jan 7, 08:00 am",0.987,0,0.950799,160,3.398
"Jan 7, 09:00 am",1.052,2740.77,0.950514,168,4.523
"Jan 7, 10:00 am",1.045,4288.78,0.950046,164,4.999
"Jan 7, 11:00 am",2.393,15585.9,0.949625,171,6.988
"Jan 7, 12:00 pm",3.207,19617.6,0.949451,180,7.5
"Jan 7, 01:00 pm",3.682,23990.9,0.94965,204,8.147
"Jan 7, 02:00 pm",4.47,25345.2,0.949413,212,8.278
"Jan 7, 03:00 pm",4.702,15625.6,0.949517,228,7.02
"Jan 7, 04:00 pm",5.31,2985.95,0.949584,222,4.633
"Jan 7, 05:00 pm",6.7,12088,0.949717,227,6.56
"Jan 7, 06:00 pm",9.332,24311.1,0.949541,234,8.141
"Jan 7, 07:00 pm",10.015,15932.6,0.949928,229,7.097
"Jan 7, 08:00 pm",9.175,11270.9,0.950266,233,6.444
"Jan 7, 09:00 pm",8.297,12581.5,0.950625,231,6.649
"Jan 7, 10:00 pm",7.257,30854.9,0.950759,241,8.805
"Jan 7, 11:00 pm",6.336,21256.3,0.95131,261,7.818
"Jan 8, 12:00 am",5.747,20269.8,0.95165,273,7.733
"Jan 8, 01:00 am",5.483,11343.3,0.951848,278,6.478
"Jan 8, 02:00 am",4.526,11163.8,0.951808,286,6.368
"Jan 8, 03:00 am",3.967,19034.8,0.951649,296,7.434
"Jan 8, 04:00 am",3.648,18882.8,0.95152,306,7.417
"Jan 8, 05:00 am",3.03,12396.2,0.951638,314,6.576
"Jan 8, 06:00 am",2.112,13198.6,0.951448,324,6.716
"Jan 8, 07:00 am",0.896,17486.6,0.951326,334,7.313
"Jan 8, 08:00 am",1.097,24437.4,0.951656,346,8.066
"Jan 8, 09:00 am",0.303,19215.7,0.951963,357,7.417
"Jan 8, 10:00 am",0.738,22139.2,0.952036,1,7.797
"Jan 8, 11:00 am",1.641,29308.2,0.951683,360,8.588
"Jan 8, 12:00 pm",1.622,25068.2,0.952435,334,8.24
"Jan 8, 01:00 pm",1.485,38457.7,0.952783,333,9.651
"Jan 8, 02:00 pm",1.358,38802.2,0.952902,344,9.581
"Jan 8, 03:00 pm",1.833,36653.8,0.953302,345,9.358
"Jan 8, 04:00 pm",2.264,32909.5,0.953711,341,8.981
"Jan 8, 05:00 pm",2.531,29133.7,0.953975,338,8.661
"Jan 8, 06:00 pm",3.191,27274.1,0.954289,332,8.49
"Jan 8, 07:00 pm",4.196,35164.1,0.954652,326,9.25
"Jan 8, 08:00 pm",4.503,33571,0.955411,321,9.015
"Jan 8, 09:00 pm",4.53,31168.1,0.956326,315,8.775
"Jan 8, 10:00 pm",2.52,45217.5,0.957145,306,10.129
"Jan 8, 11:00 pm",0.927,57468.3,0.957962,304,11.835
"Jan 9, 12:00 am",0.119,57704.6,0.958779,301,11.842
"Jan 9, 01:00 am",-0.442,57858,0.959474,304,11.839
"Jan 9, 02:00 am",-0.665,57710.5,0.95994,309,11.743
"Jan 9, 03:00 am",-0.766,56387.5,0.960246,313,11.311
"Jan 9, 04:00 am",-1.601,44994.6,0.960593,314,10.021
"Jan 9, 05:00 am",-2.366,21194.5,0.961017,303,7.63
"Jan 9, 06:00 am",-2.363,19126.9,0.961432,291,7.367
"Jan 9, 07:00 am",-2.493,18866.2,0.961401,295,7.335
"Jan 9, 08:00 am",-2.557,12848.7,0.961474,294,6.589
"Jan 9, 09:00 am",-3.54,5325.64,0.961532,285,5.217
"Jan 9, 10:00 am",-3.52,1099.29,0.961348,265,3.888
"Jan 9, 11:00 am",-3.621,1505.73,0.961335,238,4.045
"Jan 9, 12:00 pm",-3.393,4452.29,0.961449,213,5.037
"Jan 9, 01:00 pm",-2.73,11890.8,0.961588,196,6.447
"Jan 9, 02:00 pm",-1.855,15175.1,0.961349,187,6.888
"Jan 9, 03:00 pm",-0.393,12147.1,0.961317,183,6.498
"Jan 9, 04:00 pm",1.052,5432.52,0.960918,178,5.256
"Jan 9, 05:00 pm",2.081,5956.56,0.960441,171,5.382
"Jan 9, 06:00 pm",2.69,9181,0.959895,168,5.981
"Jan 9, 07:00 pm",2.842,9075.34,0.959255,162,5.999
"Jan 9, 08:00 pm",2.635,10932.3,0.95872,158,6.328
"Jan 9, 09:00 pm",1.897,20752.7,0.957946,152,7.716
"Jan 9, 10:00 pm",0.891,38213,0.957154,146,9.539
"Jan 9, 11:00 pm",0.541,53305.8,0.956833,145,10.987
"Jan 10, 12:00 am",0.845,54530.9,0.956611,144,11.149
"Jan 10, 01:00 am",0.839,53200.8,0.95637,143,10.959
"Jan 10, 02:00 am",0.798,49989.3,0.956051,145,10.627
"Jan 10, 03:00 am",0.881,48815.4,0.955473,149,10.578
"Jan 10, 04:00 am",1.06,49107.6,0.954934,149,10.612
"Jan 10, 05:00 am",1.047,42177.7,0.954562,150,9.963
"Jan 10, 06:00 am",1.546,51860.8,0.954305,158,10.909
"Jan 10, 07:00 am",1.044,30087.6,0.954132,155,8.762
"Jan 10, 08:00 am",0.672,15386.4,0.953571,145,6.99
"Jan 10, 09:00 am",0.251,10331.9,0.952823,136,6.151
"Jan 10, 10:00 am",0.124,6269.3,0.952168,134,5.455
"Jan 10, 11:00 am",0.109,6072.01,0.951509,114,5.421
"Jan 10, 12:00 pm",0.023,5194.73,0.950895,104,5.22
"Jan 10, 01:00 pm",-0.015,3559.18,0.950297,99,4.825
"Jan 10, 02:00 pm",-0.114,3602.27,0.949576,86,4.873
"Jan 10, 03:00 pm",0.174,0,0.949086,63,3.257
"Jan 10, 04:00 pm",0.82,0,0.948713,18,2.854
"Jan 10, 05:00 pm",1.22,2295.95,0.948385,350,4.363
"Jan 10, 06:00 pm",1.091,5009.49,0.94788,352,5.165
"Jan 10, 07:00 pm",1.216,6843.05,0.947529,343,5.578
"Jan 10, 08:00 pm",1.547,10665.7,0.947603,333,6.317
"Jan 10, 09:00 pm",1.308,16338.4,0.947839,325,7.124
"Jan 10, 10:00 pm",0.652,32975.5,0.948225,323,8.955
"Jan 10, 11:00 pm",0.257,31409,0.948557,315,8.776
"Jan 11, 12:00 am",-0.342,43962.4,0.948903,317,9.998
"Jan 11, 01:00 am",-1.516,55954,0.949113,315,11.318
"Jan 11, 02:00 am",-2.399,56565,0.949261,316,11.4
"Jan 11, 03:00 am",-2.735,58045.6,0.949449,320,11.979
"Jan 11, 04:00 am",-3.479,53213,0.949815,317,10.869
"Jan 11, 05:00 am",-4.03,45017.4,0.95024,313,10.031
"Jan 11, 06:00 am",-4.239,44564.2,0.950635,312,9.992
"Jan 11, 07:00 am",-4.582,33768.1,0.950942,311,8.936
"Jan 11, 08:00 am",-4.922,25567.1,0.951496,301,8.131
"Jan 11, 09:00 am",-4.989,27375.8,0.951642,298,8.314
"Jan 11, 10:00 am",-5.058,22046.8,0.951866,294,7.733
"Jan 11, 11:00 am",-5.18,15367.3,0.952037,298,6.919
"Jan 11, 12:00 pm",-5.379,9832.8,0.952315,299,6.058
"Jan 11, 01:00 pm",-5.591,8468.83,0.952653,291,5.812
"Jan 11, 02:00 pm",-4.931,4068.33,0.952749,281,4.936
"Jan 11, 03:00 pm",-3.555,0,0.952846,276,2.933
"Jan 11, 04:00 pm",-1.946,0,0.95286,256,2.351
"Jan 11, 05:00 pm",-0.431,0,0.95271,240,2.373
"Jan 11, 06:00 pm",0.917,0,0.952427,215,2.581
"Jan 11, 07:00 pm",1.848,907.941,0.952344,201,3.788
"Jan 11, 08:00 pm",2.408,1544.06,0.952247,194,4.078
"Jan 11, 09:00 pm",2.149,2224.71,0.952118,190,4.337
"Jan 11, 10:00 pm",-0.794,7132.2,0.952012,184,5.592
"Jan 11, 11:00 pm",-2.222,19922.2,0.952228,182,7.481
"Jan 12, 12:00 am",-2.765,34779.4,0.952487,185,9.035
"Jan 12, 01:00 am",-3.074,36216.2,0.952657,186,9.204
"Jan 12, 02:00 am",-2.936,28765.5,0.952564,195,8.496
"Jan 12, 03:00 am",-2.907,17397,0.952515,203,7.26
"Jan 12, 04:00 am",-3.073,9510.33,0.952439,224,6.015
"Jan 12, 05:00 am",-3.378,8019.38,0.952622,253,5.74
"Jan 12, 06:00 am",-3.638,9139.84,0.952829,273,6.049
"Jan 12, 07:00 am",-3.979,15287.1,0.953281,284,6.932
"Jan 12, 08:00 am",-4.514,26953.7,0.953698,294,8.264
"Jan 12, 09:00 am",-4.567,34006.5,0.953968,303,8.956
"Jan 12, 10:00 am",-4.634,31751,0.954536,314,8.738
"Jan 12, 11:00 am",-4.852,38330.1,0.955133,322,9.434
"Jan 12, 12:00 pm",-4.873,47615.7,0.955706,317,10.245
"Jan 12, 01:00 pm",-3.81,51363.4,0.956248,315,10.616
"Jan 12, 02:00 pm",-3.599,33782.4,0.956676,309,8.934
"Jan 12, 03:00 pm",-2.933,10850.7,0.957173,307,6.215
"Jan 12, 04:00 pm",-2.339,8694.66,0.957655,307,5.876
"Jan 12, 05:00 pm",-1.652,12706.2,0.957989,316,6.577
"Jan 12, 06:00 pm",-0.836,19794.3,0.958223,323,7.488
"Jan 12, 07:00 pm",-0.567,23966.2,0.958572,322,7.991
"Jan 12, 08:00 pm",-0.835,25240.4,0.958976,320,8.112
"Jan 12, 09:00 pm",-1.454,18050.1,0.959355,318,7.248
"Jan 12, 10:00 pm",-2.625,13951,0.959869,316,6.742
"Jan 12, 11:00 pm",-3.556,36001,0.960331,320,9.143
"Jan 13, 12:00 am",-3.879,32035.2,0.960734,326,8.814
"Jan 13, 01:00 am",-4.142,28126.6,0.961153,329,8.458
"Jan 13, 02:00 am",-4.449,27443.6,0.961304,331,8.398
"Jan 13, 03:00 am",-4.926,27173,0.961326,333,8.372
"Jan 13, 04:00 am",-5.408,26280.6,0.961477,336,8.264
"Jan 13, 05:00 am",-5.879,26806,0.961628,337,8.306
"Jan 13, 06:00 am",-6.392,24401,0.961794,336,8.054
"Jan 13, 07:00 am",-6.87,22193.4,0.962008,330,7.788
"Jan 13, 08:00 am",-7.286,22541,0.962197,327,7.799
"Jan 13, 09:00 am",-7.651,22920.8,0.962361,324,7.812
"Jan 13, 10:00 am",-8.123,22459.6,0.962557,322,7.735
"Jan 13, 11:00 am",-8.423,24428,0.962794,321,7.946
"Jan 13, 12:00 pm",-8.585,28009.4,0.962975,321,8.311
"Jan 13, 01:00 pm",-8.831,27654.6,0.963148,322,8.278
"Jan 13, 02:00 pm",-8.141,18832.3,0.963297,321,7.286
"Jan 13, 03:00 pm",-6.693,6935.69,0.963357,312,5.525
"Jan 13, 04:00 pm",-5.512,5551.11,0.963282,305,5.257
"Jan 13, 05:00 pm",-4.381,5402.73,0.963169,299,5.227
"Jan 13, 06:00 pm",-3.378,5112.74,0.962828,290,5.158
"Jan 13, 07:00 pm",-2.544,7065.92,0.962508,282,5.589
"Jan 13, 08:00 pm",-1.875,9210.44,0.962391,278,6.026
"Jan 13, 09:00 pm",-2.078,10012.1,0.962113,269,6.184
"Jan 13, 10:00 pm",-2.629,9412.89,0.96203,260,6.036
"Jan 13, 11:00 pm",-2.827,10292.3,0.962002,260,6.163
"Jan 14, 12:00 am",-2.25,11029,0.96217,260,6.28
"Jan 14, 01:00 am",-2.438,12922.9,0.962237,263,6.679
"Jan 14, 02:00 am",-3.244,18042.5,0.962283,274,7.341
"Jan 14, 03:00 am",-4.297,39900.8,0.962317,300,9.56
"Jan 14, 04:00 am",-3.88,49461.5,0.962563,327,10.499
"Jan 14, 05:00 am",-4.643,45622.3,0.963071,337,10.145
"Jan 14, 06:00 am",-5.088,39606.8,0.963532,339,9.59
"Jan 14, 07:00 am",-5.945,37037.3,0.964242,341,9.27
"Jan 14, 08:00 am",-6.627,36054.3,0.964871,343,9.112
"Jan 14, 09:00 am",-7.243,30700.5,0.96529,336,8.691
"Jan 14, 10:00 am",-7.975,25694.3,0.965733,334,8.173
"Jan 14, 11:00 am",-8.572,26554.6,0.966084,329,8.232
"Jan 14, 12:00 pm",-9.116,22657.2,0.966602,324,7.753
"Jan 14, 01:00 pm",-9.666,23844.8,0.967084,322,7.866
"Jan 14, 02:00 pm",-9.479,22349.2,0.967418,321,7.686
"Jan 14, 03:00 pm",-8.754,19488.7,0.967561,326,7.388
"Jan 14, 04:00 pm",-7.979,15876.1,0.967647,320,6.928
"Jan 14, 05:00 pm",-7.126,15478,0.967626,313,6.883
"Jan 14, 06:00 pm",-6.291,19624.3,0.967414,314,7.374
"Jan 14, 07:00 pm",-5.695,21234.9,0.967383,313,7.574
"Jan 14, 08:00 pm",-5.398,22588.3,0.967454,314,7.748
"Jan 14, 09:00 pm",-5.557,22239.5,0.967423,316,7.702
"Jan 14, 10:00 pm",-6.528,18279.7,0.967317,317,7.215
"Jan 14, 11:00 pm",-7.629,25104.4,0.967276,316,8.002
"Jan 15, 12:00 am",-8.249,22441.7,0.967425,323,7.724
"Jan 15, 01:00 am",-8.913,23633.3,0.967632,330,7.924
"Jan 15, 02:00 am",-9.269,27317.5,0.967471,336,8.314
"Jan 15, 03:00 am",-10.067,18675.5,0.967291,341,7.281
"Jan 15, 04:00 am",-10.57,15796.8,0.96706,344,6.915
"Jan 15, 05:00 am",-11.023,13492.5,0.966861,354,6.602
"Jan 15, 06:00 am",-11.303,6648.29,0.966597,3,5.457
"Jan 15, 07:00 am",-11.718,3298.04,0.966357,9,4.65
"Jan 15, 08:00 am",-12.035,4093.28,0.965932,5,4.871
"Jan 15, 09:00 am",-12.31,0,0.965533,7,3.541
"Jan 15, 10:00 am",-12.423,0,0.965157,16,1.664
"Jan 15, 11:00 am",-12.705,0,0.964604,64,0.821
"Jan 15, 12:00 pm",-12.884,0,0.96431,146,1.669
"Jan 15, 01:00 pm",-12.944,485.563,0.964,176,3.62
"Jan 15, 02:00 pm",-11.615,2887.9,0.963372,169,4.514
"Jan 15, 03:00 pm",-9.766,1024.01,0.962724,166,3.798
"Jan 15, 04:00 pm",-7.973,2953.65,0.962137,171,4.552
"Jan 15, 05:00 pm",-6.207,4674.96,0.96117,165,5.046
"Jan 15, 06:00 pm",-4.645,8482.23,0.960203,163,5.825
"Jan 15, 07:00 pm",-3.345,11937.9,0.95927,160,6.484
"Jan 15, 08:00 pm",-2.56,15989.8,0.958427,159,7.059
"Jan 15, 09:00 pm",-2.401,19207.5,0.957557,155,7.48
"Jan 15, 10:00 pm",-3.496,29434.6,0.956888,153,8.64
"Jan 15, 11:00 pm",-4.548,48819.5,0.956505,153,10.506
"Jan 16, 12:00 am",-4.554,56858.2,0.95636,156,11.448
"Jan 16, 01:00 am",-4.499,58903.1,0.956054,159,12.127
"Jan 16, 02:00 am",-4.406,58979.8,0.955694,160,12.237
"Jan 16, 03:00 am",-4.403,59004.6,0.955406,164,12.314
"Jan 16, 04:00 am",-4.435,58995.4,0.955144,168,12.268
"Jan 16, 05:00 am",-4.113,58911,0.954921,171,12.712
"Jan 16, 06:00 am",-3.533,58765.3,0.954613,174,13.347
"Jan 16, 07:00 am",-3.112,58671.5,0.954576,180,13.527
"Jan 16, 08:00 am",-3.569,58781.1,0.954742,182,12.719
"Jan 16, 09:00 am",-4.36,58957,0.954789,187,12.36
"Jan 16, 10:00 am",-4.226,58806.4,0.955219,190,12.032
"Jan 16, 11:00 am",-3.505,58660.3,0.955426,195,12.052
"Jan 16, 12:00 pm",-3.401,54995.1,0.955827,200,11.149
"Jan 16, 01:00 pm",-5.036,35252.5,0.956462,205,9.183
"Jan 16, 02:00 pm",-4.971,10701.4,0.957111,227,6.171
"Jan 16, 03:00 pm",-3.792,2372.91,0.957479,310,4.375
"Jan 16, 04:00 pm",-1.171,2722.14,0.957799,350,4.5
"Jan 16, 05:00 pm",-0.183,8847.73,0.958051,355,5.909
"Jan 16, 06:00 pm",-1.621,12456.4,0.958752,360,6.541
"Jan 16, 07:00 pm",-2.068,18509.9,0.959014,2,7.296
"Jan 16, 08:00 pm",-2.718,21906.8,0.95931,360,7.713
"Jan 16, 09:00 pm",-3.387,21556.5,0.959424,1,7.66
"Jan 16, 10:00 pm",-3.929,23494.2,0.95949,7,7.879
"Jan 16, 11:00 pm",-4.349,18846.7,0.959651,14,7.325
"Jan 17, 12:00 am",-4.634,19347.6,0.959896,10,7.367
"Jan 17, 01:00 am",-4.734,21437.1,0.960094,8,7.622
"Jan 17, 02:00 am",-5.373,31779.5,0.959948,10,8.709
"Jan 17, 03:00 am",-5.804,28989.9,0.959779,8,8.438
"Jan 17, 04:00 am",-6.276,34294,0.959357,6,8.926
"Jan 17, 05:00 am",-6.926,32730.6,0.95902,2,8.786
"Jan 17, 06:00 am",-7.202,22148.6,0.958819,1,7.698
"Jan 17, 07:00 am",-7.599,33763.6,0.958544,359,8.872
"Jan 17, 08:00 am",-7.907,23746.7,0.958232,356,7.875
"Jan 17, 09:00 am",-8.122,17731.6,0.957869,353,7.152
"Jan 17, 10:00 am",-8.396,10423.9,0.957572,348,6.106
"Jan 17, 11:00 am",-8.717,9379.64,0.957272,344,5.972
"Jan 17, 12:00 pm",-8.906,3707.22,0.957,337,4.836
"Jan 17, 01:00 pm",-9.02,6122.09,0.956736,313,5.374
"Jan 17, 02:00 pm",-9.587,17878.8,0.956569,307,7.177
