,"Air temperature | ('C)","Power generated by system | (kW)","Pressure | (atm)","Wind direction | (deg)","Wind speed | (m/s)"
"Jan 8, 11:00 am",7.704,54237.1,0.965118,231,11.206
"Jan 8, 12:00 pm",7.749,50245.5,0.965526,230,10.683
"Jan 8, 01:00 pm",7.698,51415.6,0.966784,239,10.82
"Jan 8, 02:00 pm",7.22,40772.3,0.968377,235,9.772
"Jan 8, 03:00 pm",6.316,35021,0.970023,232,9.141
"Jan 8, 04:00 pm",5.815,41965,0.971029,232,9.847
"Jan 8, 05:00 pm",5.884,23882.2,0.972116,236,8.001
"Jan 8, 06:00 pm",6.452,33207.1,0.972997,237,8.948
"Jan 8, 07:00 pm",6.768,35749.3,0.973741,240,9.23
"Jan 8, 08:00 pm",7.378,55494.5,0.973904,255,11.33
"Jan 8, 09:00 pm",7.426,57631.8,0.974278,266,12.428
"Jan 8, 10:00 pm",6.431,46383.3,0.975451,282,10.27
"Jan 8, 11:00 pm",5.349,36913.6,0.976705,289,9.332
"Jan 9, 12:00 am",4.202,30907.1,0.978124,282,8.732
"Jan 9, 01:00 am",3.399,10443.1,0.979936,303,6.152
"Jan 9, 02:00 am",3.342,51859.7,0.981122,315,10.67
"Jan 9, 03:00 am",1.961,36476.5,0.982309,301,9.2
"Jan 9, 04:00 am",1.308,4074.1,0.983342,281,4.928
"Jan 9, 05:00 am",0.187,748.682,0.984539,254,3.679
"Jan 9, 06:00 am",0.489,0,0.985502,255,3.161
"Jan 9, 07:00 am",-0.308,2498.99,0.986173,271,4.473
"Jan 9, 08:00 am",-1.168,2197.5,0.987095,274,4.354
"Jan 9, 09:00 am",-0.565,1507.42,0.98795,273,4.083
"Jan 9, 10:00 am",-1.185,0,0.988155,255,1.31
"Jan 9, 11:00 am",-1.241,0,0.988659,282,2.188
"Jan 9, 12:00 pm",-1.302,0,0.989502,176,1.598
"Jan 9, 01:00 pm",-1.057,0,0.99005,188,1.317
"Jan 9, 02:00 pm",-0.901,0,0.990556,147,1.308
"Jan 9, 03:00 pm",-0.819,0,0.990741,151,0.645
"Jan 9, 04:00 pm",1.251,0,0.991175,138,0.293
"Jan 9, 05:00 pm",2.675,0,0.991293,354,0.681
"Jan 9, 06:00 pm",3.072,0,0.991222,302,0.282
"Jan 9, 07:00 pm",3.565,0,0.990992,284,0.664
"Jan 9, 08:00 pm",4.144,0,0.990946,294,1.568
"Jan 9, 09:00 pm",4.395,0,0.990886,292,1.772
"Jan 9, 10:00 pm",4.345,0,0.99059,265,1.715
"Jan 9, 11:00 pm",2.721,0,0.990421,275,1.791
"Jan 10, 12:00 am",-0.094,0,0.990476,264,0.809
"Jan 10, 01:00 am",-0.365,0,0.990397,207,0.222
"Jan 10, 02:00 am",-0.511,0,0.990084,295,0.42
"Jan 10, 03:00 am",-0.442,0,0.989842,332,0.855
"Jan 10, 04:00 am",-0.382,0,0.989893,335,0.824
"Jan 10, 05:00 am",-0.632,0,0.989913,325,0.936
"Jan 10, 06:00 am",-0.936,0,0.989967,311,0.865
"Jan 10, 07:00 am",-1.15,0,0.989979,314,0.381
"Jan 10, 08:00 am",-1.022,0,0.989901,105,0.55
"Jan 10, 09:00 am",-0.516,0,0.989895,104,1.223
"Jan 10, 10:00 am",-0.164,0,0.989762,118,1.321
"Jan 10, 11:00 am",0.289,0,0.989886,120,1.115
"Jan 10, 12:00 pm",0.213,0,0.989877,123,1.737
"Jan 10, 01:00 pm",1.314,0,0.989965,118,1.264
"Jan 10, 02:00 pm",2.112,0,0.989846,129,1.004
"Jan 10, 03:00 pm",1.075,0,0.98984,144,1.069
"Jan 10, 04:00 pm",1.546,0,0.989964,149,1.413
"Jan 10, 05:00 pm",3.805,0,0.990157,186,1.078
"Jan 10, 06:00 pm",4.462,0,0.990305,326,0.705
"Jan 10, 07:00 pm",4.904,0,0.990035,140,0.96
"Jan 10, 08:00 pm",4.952,0,0.98984,163,1.456
"Jan 10, 09:00 pm",4.625,0,0.989721,169,0.887
"Jan 10, 10:00 pm",4.477,0,0.989317,294,0.537
"Jan 10, 11:00 pm",3.642,0,0.989162,138,0.436
"Jan 11, 12:00 am",3.247,0,0.989205,232,0.622
"Jan 11, 01:00 am",3.518,0,0.989453,271,0.827
"Jan 11, 02:00 am",3.456,0,0.989434,158,0.599
"Jan 11, 03:00 am",3.428,0,0.989633,291,0.857
"Jan 11, 04:00 am",3.185,0,0.989947,121,1.288
"Jan 11, 05:00 am",3.006,0,0.990008,147,3.016
"Jan 11, 06:00 am",2.876,0,0.990193,195,2.264
"Jan 11, 07:00 am",2.986,0,0.990627,215,1.951
"Jan 11, 08:00 am",2.705,0,0.991193,226,2.155
"Jan 11, 09:00 am",2.585,0,0.991772,217,2.925
"Jan 11, 10:00 am",2.659,0,0.992204,220,1.831
"Jan 11, 11:00 am",2.634,0,0.992315,236,1.979
"Jan 11, 12:00 pm",3.037,0,0.992635,254,1.931
"Jan 11, 01:00 pm",3.402,0,0.99284,254,2.125
"Jan 11, 02:00 pm",3.717,0,0.992937,260,1.96
"Jan 11, 03:00 pm",3.767,0,0.993068,266,1.773
"Jan 11, 04:00 pm",3.803,0,0.993428,263,1.802
"Jan 11, 05:00 pm",4.057,0,0.993715,258,1.99
"Jan 11, 06:00 pm",4.352,0,0.99389,250,2.134
"Jan 11, 07:00 pm",4.795,0,0.993941,252,2.019
"Jan 11, 08:00 pm",4.788,0,0.994053,259,1.436
"Jan 11, 09:00 pm",4.757,0,0.994007,269,0.732
"Jan 11, 10:00 pm",4.632,0,0.993906,279,0.356
"Jan 11, 11:00 pm",4.495,0,0.993748,134,0.511
"Jan 12, 12:00 am",4.605,0,0.993732,292,0.45
"Jan 12, 01:00 am",4.694,0,0.993731,286,0.826
"Jan 12, 02:00 am",4.731,0,0.993405,286,0.66
"Jan 12, 03:00 am",4.888,0,0.993215,148,0.397
"Jan 12, 04:00 am",5.027,0,0.99313,291,0.43
"Jan 12, 05:00 am",5.199,0,0.993044,274,0.735
"Jan 12, 06:00 am",5.334,0,0.993119,286,0.393
"Jan 12, 07:00 am",5.351,0,0.99307,217,0.512
"Jan 12, 08:00 am",5.291,0,0.992962,160,0.835
"Jan 12, 09:00 am",5.4,0,0.992867,193,1.759
"Jan 12, 10:00 am",5.472,0,0.992768,201,1.369
"Jan 12, 11:00 am",5.603,0,0.992827,185,0.905
"Jan 12, 12:00 pm",5.804,0,0.993019,151,1.259
"Jan 12, 01:00 pm",6.071,0,0.993234,156,0.57
"Jan 12, 02:00 pm",6.264,0,0.993199,270,0.442
"Jan 12, 03:00 pm",6.303,0,0.993103,172,0.408
"Jan 12, 04:00 pm",6.413,0,0.993382,206,0.308
"Jan 12, 05:00 pm",6.556,0,0.993601,82,0.186
"Jan 12, 06:00 pm",6.694,0,0.993676,140,1.041
"Jan 12, 07:00 pm",7.493,0,0.99347,56,0.782
"Jan 12, 08:00 pm",9.739,0,0.993172,321,2.737
"Jan 12, 09:00 pm",9.133,0,0.992785,232,3.15
"Jan 12, 10:00 pm",7.983,0,0.99244,211,2.891
"Jan 12, 11:00 pm",7.249,0,0.991927,262,1.583
"Jan 13, 12:00 am",5.178,0,0.991535,303,1.275
"Jan 13, 01:00 am",4.381,0,0.991581,271,0.719
"Jan 13, 02:00 am",3.728,0,0.99158,245,1.319
"Jan 13, 03:00 am",4.655,0,0.991359,259,1.51
"Jan 13, 04:00 am",5.109,0,0.991355,252,1.899
"Jan 13, 05:00 am",5.476,0,0.991331,251,1.604
"Jan 13, 06:00 am",5.476,0,0.991174,254,1.071
"Jan 13, 07:00 am",5.157,0,0.990967,265,1.009
"Jan 13, 08:00 am",4.956,0,0.99089,350,0.679
"Jan 13, 09:00 am",3.479,0,0.990729,50,0.483
"Jan 13, 10:00 am",3.463,0,0.990398,196,0.772
"Jan 13, 11:00 am",4.052,0,0.990159,236,0.848
"Jan 13, 12:00 pm",3.838,0,0.990007,267,1.035
"Jan 13, 01:00 pm",3.54,0,0.989784,270,1.109
"Jan 13, 02:00 pm",3.033,0,0.989447,282,1.142
"Jan 13, 03:00 pm",2.703,0,0.989276,279,1.292
"Jan 13, 04:00 pm",2.617,0,0.989433,270,1.311
"Jan 13, 05:00 pm",2.442,0,0.989518,274,1.287
"Jan 13, 06:00 pm",2.614,0,0.989325,292,1.108
"Jan 13, 07:00 pm",3.017,0,0.988999,299,1.215
"Jan 13, 08:00 pm",3.111,0,0.988697,300,1.188
"Jan 13, 09:00 pm",2.96,0,0.988279,323,1.204
"Jan 13, 10:00 pm",2.927,0,0.987645,323,1.277
"Jan 13, 11:00 pm",2.552,0,0.987281,309,1.344
"Jan 14, 12:00 am",2.138,0,0.987051,329,0.995
"Jan 14, 01:00 am",1.087,0,0.986867,333,0.857
"Jan 14, 02:00 am",0.022,0,0.986478,310,1.326
"Jan 14, 03:00 am",-1.204,0,0.98606,325,1.242
"Jan 14, 04:00 am",-1.179,0,0.985831,359,1.015
"Jan 14, 05:00 am",-1.027,0,0.985584,20,1.007
"Jan 14, 06:00 am",-0.814,0,0.98535,28,0.871
"Jan 14, 07:00 am",-0.569,0,0.985111,42,1.058
"Jan 14, 08:00 am",-0.543,0,0.984852,41,0.979
"Jan 14, 09:00 am",-0.505,0,0.984624,32,0.65
"Jan 14, 10:00 am",-0.171,0,0.984277,75,1.097
"Jan 14, 11:00 am",0.536,0,0.984007,94,2.792
"Jan 14, 12:00 pm",1.284,0,0.983768,103,3.562
"Jan 14, 01:00 pm",1.688,0,0.983585,92,2.876
"Jan 14, 02:00 pm",2.428,0,0.983369,78,3.129
"Jan 14, 03:00 pm",2.728,1440.31,0.983308,68,4.009
"Jan 14, 04:00 pm",4.848,17108.6,0.983351,61,7.14
"Jan 14, 05:00 pm",8.81,30587.2,0.983358,59,8.701
"Jan 14, 06:00 pm",11.262,26667.3,0.983294,61,8.318
"Jan 14, 07:00 pm",12.633,28814.6,0.983109,64,8.567
"Jan 14, 08:00 pm",13.126,35087.2,0.98295,65,9.196
"Jan 14, 09:00 pm",12.914,46037.3,0.982772,63,10.272
"Jan 14, 10:00 pm",12.112,56338.7,0.982407,62,11.716
"Jan 14, 11:00 pm",11.028,57366.3,0.982215,63,12.926
"Jan 15, 12:00 am",10.245,57525.5,0.982226,63,13.854
"Jan 15, 01:00 am",10.078,57561.4,0.98226,62,14.502
"Jan 15, 02:00 am",9.929,57581.3,0.982082,62,15.114
"Jan 15, 03:00 am",9.743,57612.4,0.981967,62,15.928
"Jan 15, 04:00 am",9.66,57629.7,0.981973,62,16.547
"Jan 15, 05:00 am",9.514,57655.3,0.981903,62,17.245
"Jan 15, 06:00 am",9.408,57676.8,0.981901,62,17.783
"Jan 15, 07:00 am",9.33,57692.6,0.981899,62,18.159
"Jan 15, 08:00 am",9.203,57728.5,0.982067,62,18.369
"Jan 15, 09:00 am",9.051,57766.5,0.982185,62,18.723
"Jan 15, 10:00 am",8.914,57794.8,0.982189,62,18.987
"Jan 15, 11:00 am",8.816,57816.6,0.982219,62,19.107
"Jan 15, 12:00 pm",8.745,57837.7,0.98233,62,19.153
"Jan 15, 01:00 pm",8.699,57851.1,0.982397,63,19.105
"Jan 15, 02:00 pm",8.683,57857.6,0.982451,63,18.983
"Jan 15, 03:00 pm",8.617,57869.8,0.982428,63,19.008
"Jan 15, 04:00 pm",8.801,57845.5,0.982658,63,18.834
"Jan 15, 05:00 pm",9.658,57679.6,0.982818,65,18.129
"Jan 15, 06:00 pm",10.684,57471,0.982815,66,17.505
"Jan 15, 07:00 pm",11.468,57309.7,0.982765,68,17.097
"Jan 15, 08:00 pm",11.928,57211.2,0.982661,68,16.822
"Jan 15, 09:00 pm",11.929,57197,0.982421,67,16.947
"Jan 15, 10:00 pm",11.437,57277.3,0.982102,66,17.551
"Jan 15, 11:00 pm",10.583,57440.6,0.981946,65,18.252
"Jan 16, 12:00 am",9.759,57608.2,0.981951,64,19.025
"Jan 16, 01:00 am",9.451,57675.6,0.98203,64,19.27
"Jan 16, 02:00 am",9.249,57705.5,0.981837,64,19.337
"Jan 16, 03:00 am",9.05,57735.9,0.981661,64,19.442
"Jan 16, 04:00 am",8.87,57775.5,0.981708,64,19.514
"Jan 16, 05:00 am",8.715,57808.3,0.981726,65,19.637
"Jan 16, 06:00 am",8.583,57834.8,0.981716,65,19.692
"Jan 16, 07:00 am",8.51,57856,0.981821,65,19.49
"Jan 16, 08:00 am",8.506,57858.4,0.981848,65,19.217
"Jan 16, 09:00 am",8.524,57855.3,0.981859,65,19.041
"Jan 16, 10:00 am",8.56,57841.7,0.981753,64,18.81
"Jan 16, 11:00 am",8.606,57835.4,0.981806,64,18.512
"Jan 16, 12:00 pm",8.693,57826.8,0.981963,63,18.319
"Jan 16, 01:00 pm",8.797,57816,0.982143,63,18.109
"Jan 16, 02:00 pm",8.844,57810.9,0.98222,63,18.068
"Jan 16, 03:00 pm",8.867,57817.9,0.982419,63,17.947
"Jan 16, 04:00 pm",9.123,57787.1,0.982787,64,17.59
"Jan 16, 05:00 pm",10.27,57565.9,0.983003,66,16.417
"Jan 16, 06:00 pm",11.353,57353,0.983109,68,15.278
"Jan 16, 07:00 pm",12.111,57200.8,0.983112,69,14.804
"Jan 16, 08:00 pm",12.37,57146.3,0.983067,68,14.923
"Jan 16, 09:00 pm",12.356,57142.7,0.982957,67,15.167
"Jan 16, 10:00 pm",11.887,57225.3,0.982762,66,15.534
"Jan 16, 11:00 pm",10.709,57460,0.982715,64,16.821
"Jan 17, 12:00 am",9.633,57689,0.982891,63,17.997
"Jan 17, 01:00 am",8.668,57901.7,0.983149,63,19.093
"Jan 17, 02:00 am",8.183,58008.2,0.983262,63,19.723
"Jan 17, 03:00 am",8.305,57986.3,0.983317,63,19.851
"Jan 17, 04:00 am",8.4,57978.6,0.983518,64,19.995
"Jan 17, 05:00 am",8.492,57965.3,0.983612,63,20.406
"Jan 17, 06:00 am",8.269,58018.2,0.983731,63,20.924
"Jan 17, 07:00 am",8.089,58067.1,0.98393,63,21.271
"Jan 17, 08:00 am",7.728,58144.7,0.983981,63,21.643
"Jan 17, 09:00 am",7.417,58208.9,0.983978,63,22.002
"Jan 17, 10:00 am",7.267,58232.5,0.983849,63,22.154
"Jan 17, 11:00 am",7.243,58234.6,0.9838,63,22.224
"Jan 17, 12:00 pm",7.296,58225.6,0.983835,63,22.175
"Jan 17, 01:00 pm",7.102,58274.1,0.983972,63,22.501
"Jan 17, 02:00 pm",6.726,58349.1,0.983917,63,23
"Jan 17, 03:00 pm",6.709,58350.2,0.983877,63,23.264
"Jan 17, 04:00 pm",7.106,58277.5,0.984044,64,23.492
"Jan 17, 05:00 pm",7.404,58233.1,0.98434,65,23.612
"Jan 17, 06:00 pm",7.075,58300.5,0.984324,63,24.917
"Jan 17, 07:00 pm",7.721,58157.9,0.984179,62,25.037
"Jan 17, 08:00 pm",8.171,58053.7,0.98399,62,24.755
"Jan 17, 09:00 pm",8.01,58074.4,0.983778,63,24.87
"Jan 17, 10:00 pm",7.864,58082.7,0.983408,65,24.679
"Jan 17, 11:00 pm",7.806,58077.3,0.983114,66,24.874
"Jan 18, 12:00 am",7.27,58184,0.983041,65,25.41
"Jan 18, 01:00 am",6.956,40399.6,0.982973,66,25.878
"Jan 18, 02:00 am",6.536,0,0.982951,67,26.082
"Jan 18, 03:00 am",6.286,0,0.982945,68,26.235
"Jan 18, 04:00 am",6.189,0,0.983041,69,26.301
"Jan 18, 05:00 am",6.044,0,0.982979,69,26.267
"Jan 18, 06:00 am",6.043,0,0.982802,69,26.845
"Jan 18, 07:00 am",6.231,0,0.982504,68,27.418
