,"Air temperature | ('C)","Power generated by system | (kW)","Pressure | (atm)","Wind direction | (deg)","Wind speed | (m/s)"
"Jan 10, 04:00 am",7.989,1012.23,1.0046,333,3.836
"Jan 10, 05:00 am",7.184,0,1.00465,330,2.849
"Jan 10, 06:00 am",6.588,0,1.00463,351,1.847
"Jan 10, 07:00 am",6.1,0,1.00485,359,2.219
"Jan 10, 08:00 am",5.899,0,1.00484,19,2.307
"Jan 10, 09:00 am",6.422,0,1.00457,28,1.901
"Jan 10, 10:00 am",6.689,0,1.00445,30,1.061
"Jan 10, 11:00 am",6.808,0,1.00446,17,0.661
"Jan 10, 12:00 pm",7.023,0,1.00471,1,0.941
"Jan 10, 01:00 pm",7.197,0,1.0048,339,1.193
"Jan 10, 02:00 pm",7.244,0,1.00478,341,1.038
"Jan 10, 03:00 pm",7.325,0,1.00522,342,1.052
"Jan 10, 04:00 pm",7.498,0,1.00545,354,1.081
"Jan 10, 05:00 pm",8.007,0,1.00558,16,0.855
"Jan 10, 06:00 pm",8.062,0,1.00566,28,0.74
"Jan 10, 07:00 pm",8.673,0,1.00538,34,0.872
"Jan 10, 08:00 pm",9.975,0,1.00525,60,0.531
"Jan 10, 09:00 pm",11.209,0,1.00461,40,0.99
"Jan 10, 10:00 pm",11.597,0,1.00408,31,0.969
"Jan 10, 11:00 pm",11.763,0,1.00375,9,0.731
"Jan 11, 12:00 am",11.05,0,1.00345,355,1.229
"Jan 11, 01:00 am",10.317,0,1.0032,352,1.289
"Jan 11, 02:00 am",10.122,0,1.00309,9,1.023
"Jan 11, 03:00 am",9.833,0,1.00322,3,1.044
"Jan 11, 04:00 am",9.598,0,1.0035,353,1.901
"Jan 11, 05:00 am",8.739,0,1.00357,356,1.461
"Jan 11, 06:00 am",7.946,0,1.00365,3,1.178
"Jan 11, 07:00 am",7.357,0,1.00386,7,1.647
"Jan 11, 08:00 am",7.162,0,1.0041,357,1.811
"Jan 11, 09:00 am",8.054,0,1.00385,350,1.978
"Jan 11, 10:00 am",8.238,0,1.00372,347,1.828
"Jan 11, 11:00 am",8.402,0,1.0037,324,1.642
"Jan 11, 12:00 pm",8.453,0,1.00379,325,2.095
"Jan 11, 01:00 pm",8.586,0,1.00392,329,2.529
"Jan 11, 02:00 pm",8.644,0,1.00403,343,2.885
"Jan 11, 03:00 pm",8.839,0,1.00443,337,3.197
"Jan 11, 04:00 pm",9.055,0,1.00476,335,3.049
"Jan 11, 05:00 pm",9.437,0,1.00493,340,2.881
"Jan 11, 06:00 pm",9.952,0,1.00493,343,2.869
"Jan 11, 07:00 pm",10.413,0,1.00484,335,2.54
"Jan 11, 08:00 pm",11.596,0,1.00457,328,2.417
"Jan 11, 09:00 pm",12.155,0,1.00395,337,2.763
"Jan 11, 10:00 pm",11.747,0,1.00348,358,1.994
"Jan 11, 11:00 pm",11.628,0,1.00319,353,2.422
"Jan 12, 12:00 am",11.408,0,1.00303,349,3.565
"Jan 12, 01:00 am",9.648,2761.93,1.00298,348,4.508
"Jan 12, 02:00 am",8.456,3075.64,1.00299,7,4.616
"Jan 12, 03:00 am",7.578,2496.65,1.00315,353,4.408
"Jan 12, 04:00 am",6.891,1437.31,1.00337,346,4.001
"Jan 12, 05:00 am",6.115,0,1.00361,348,2.804
"Jan 12, 06:00 am",5.793,0,1.0037,26,1.816
"Jan 12, 07:00 am",6.538,0,1.00374,22,2.257
"Jan 12, 08:00 am",7.159,0,1.00387,11,2.397
"Jan 12, 09:00 am",7.34,0,1.00357,10,2.357
"Jan 12, 10:00 am",7.984,0,1.00343,354,3.265
"Jan 12, 11:00 am",8.193,0,1.00355,345,2.14
"Jan 12, 12:00 pm",8.279,0,1.00378,357,1.864
"Jan 12, 01:00 pm",8.392,0,1.004,338,1.637
"Jan 12, 02:00 pm",8.461,0,1.00428,327,2.467
"Jan 12, 03:00 pm",8.521,0,1.00475,329,2.608
"Jan 12, 04:00 pm",8.522,0,1.00511,325,2.672
"Jan 12, 05:00 pm",8.554,0,1.00544,328,2.68
"Jan 12, 06:00 pm",8.694,0,1.00559,332,3.207
"Jan 12, 07:00 pm",8.818,0,1.00567,330,3.188
"Jan 12, 08:00 pm",8.992,0,1.00566,333,3.328
"Jan 12, 09:00 pm",9.192,845.401,1.00531,329,3.748
"Jan 12, 10:00 pm",9.637,0,1.00502,332,3.304
"Jan 12, 11:00 pm",9.644,0,1.00477,343,3.193
"Jan 13, 12:00 am",8.434,0,1.00468,348,3.115
"Jan 13, 01:00 am",7.017,0,1.00474,1,2.919
"Jan 13, 02:00 am",6.45,1003.95,1.0048,2,3.799
"Jan 13, 03:00 am",5.904,676.644,1.00502,358,3.645
"Jan 13, 04:00 am",5.343,966.853,1.0052,335,3.808
"Jan 13, 05:00 am",5.064,2182.73,1.00553,339,4.32
"Jan 13, 06:00 am",5.439,4233.28,1.00578,339,4.974
"Jan 13, 07:00 am",5.474,5888.56,1.00608,327,5.362
"Jan 13, 08:00 am",5.251,6776.31,1.00641,328,5.547
"Jan 13, 09:00 am",5.66,3075.61,1.00625,325,4.622
"Jan 13, 10:00 am",5.567,3383.76,1.00616,323,4.71
"Jan 13, 11:00 am",5.662,1753.03,1.00624,328,4.166
"Jan 13, 12:00 pm",5.244,5176.54,1.00633,333,5.22
"Jan 13, 01:00 pm",5.258,4065.74,1.0064,334,4.947
"Jan 13, 02:00 pm",5.331,2836.47,1.00637,330,4.563
"Jan 13, 03:00 pm",5.606,843.139,1.00673,330,3.744
"Jan 13, 04:00 pm",5.704,0,1.00703,333,3.411
"Jan 13, 05:00 pm",5.751,0,1.00723,342,2.507
"Jan 13, 06:00 pm",6.13,0,1.00715,327,1.758
"Jan 13, 07:00 pm",6.604,0,1.00705,350,2.06
"Jan 13, 08:00 pm",6.918,0,1.00686,351,2.105
"Jan 13, 09:00 pm",7.159,0,1.00629,351,1.592
"Jan 13, 10:00 pm",7.419,0,1.00581,333,1.3
"Jan 13, 11:00 pm",7.395,0,1.00553,331,1.1
"Jan 14, 12:00 am",6.804,0,1.00531,356,1.201
"Jan 14, 01:00 am",5.668,0,1.00524,349,0.976
"Jan 14, 02:00 am",5.134,0,1.00515,349,0.861
"Jan 14, 03:00 am",4.61,0,1.00532,69,0.649
"Jan 14, 04:00 am",4.183,0,1.00547,136,1
"Jan 14, 05:00 am",3.771,0,1.00559,151,1.132
"Jan 14, 06:00 am",3.252,0,1.0058,141,1.517
"Jan 14, 07:00 am",2.83,0,1.0061,146,2.533
"Jan 14, 08:00 am",2.007,0,1.00632,154,1.77
"Jan 14, 09:00 am",1.281,0,1.00619,130,1.5
"Jan 14, 10:00 am",3.071,0,1.00624,106,1.373
"Jan 14, 11:00 am",3.13,0,1.00637,91,1.844
"Jan 14, 12:00 pm",3.632,0,1.00658,92,1.321
"Jan 14, 01:00 pm",3.735,0,1.00672,107,0.69
"Jan 14, 02:00 pm",3.409,0,1.00682,127,0.439
"Jan 14, 03:00 pm",3.177,0,1.00727,42,0.474
"Jan 14, 04:00 pm",3.18,0,1.00768,39,0.648
"Jan 14, 05:00 pm",3.499,0,1.00789,62,0.693
"Jan 14, 06:00 pm",3.778,0,1.00789,102,0.539
"Jan 14, 07:00 pm",4.226,0,1.00788,101,0.253
"Jan 14, 08:00 pm",4.732,0,1.00784,93,0.172
"Jan 14, 09:00 pm",5.099,0,1.00733,303,0.138
"Jan 14, 10:00 pm",5.355,0,1.00694,318,0.705
"Jan 14, 11:00 pm",5.438,0,1.00666,321,1.635
"Jan 15, 12:00 am",5.318,0,1.00647,323,2.349
"Jan 15, 01:00 am",5.342,0,1.0065,323,2.928
"Jan 15, 02:00 am",5.271,670.009,1.00642,324,3.644
"Jan 15, 03:00 am",5.272,0,1.00655,319,3.35
"Jan 15, 04:00 am",5.046,0,1.00675,318,2.628
"Jan 15, 05:00 am",4.963,0,1.0067,314,2.066
"Jan 15, 06:00 am",4.548,0,1.00698,326,2.112
"Jan 15, 07:00 am",3.838,0,1.00731,331,2.255
"Jan 15, 08:00 am",3.649,0,1.00709,316,0.891
"Jan 15, 09:00 am",3.569,0,1.00644,358,0.818
"Jan 15, 10:00 am",4.072,0,1.00634,1,2.345
"Jan 15, 11:00 am",3.942,0,1.00615,297,1.107
"Jan 15, 12:00 pm",3.389,0,1.006,314,1.415
"Jan 15, 01:00 pm",3.52,0,1.00567,351,1.939
"Jan 15, 02:00 pm",3.576,0,1.00552,343,1.756
"Jan 15, 03:00 pm",3.306,0,1.00569,332,1.599
"Jan 15, 04:00 pm",3.089,0,1.00587,333,1.33
"Jan 15, 05:00 pm",2.734,0,1.00587,345,1.308
"Jan 15, 06:00 pm",3.012,0,1.0056,314,1.951
"Jan 15, 07:00 pm",3.468,0,1.00536,315,1.914
"Jan 15, 08:00 pm",4.229,0,1.00493,340,2.311
"Jan 15, 09:00 pm",5.122,0,1.00382,326,2.392
"Jan 15, 10:00 pm",6.298,0,1.00291,322,2.216
"Jan 15, 11:00 pm",7.037,0,1.00214,305,2.324
"Jan 16, 12:00 am",6.277,651.747,1.0017,332,3.657
"Jan 16, 01:00 am",4.665,2847.41,1.00153,343,4.536
"Jan 16, 02:00 am",4.02,2498.14,1.00136,343,4.411
"Jan 16, 03:00 am",3.491,0,1.00132,335,2.707
"Jan 16, 04:00 am",3.064,0,1.00141,325,2.093
"Jan 16, 05:00 am",2.738,0,1.00154,312,1.792
"Jan 16, 06:00 am",2.078,0,1.00162,297,2.502
"Jan 16, 07:00 am",1.373,0,1.0017,329,2.95
"Jan 16, 08:00 am",0.578,0,1.00179,348,2.385
"Jan 16, 09:00 am",-0.058,0,1.00155,344,2.593
"Jan 16, 10:00 am",-0.676,0,1.00113,325,3.459
"Jan 16, 11:00 am",-0.633,2155.47,1.0009,318,4.268
"Jan 16, 12:00 pm",-0.932,4745.81,1.00063,310,5.04
"Jan 16, 01:00 pm",-1.012,4098.53,1.00051,316,4.879
"Jan 16, 02:00 pm",-1.103,8620.48,1.00022,312,5.786
"Jan 16, 03:00 pm",-0.417,13859.4,1.00037,307,6.678
"Jan 16, 04:00 pm",1.902,7376.6,1.00067,312,5.587
"Jan 16, 05:00 pm",4.468,1907.05,1.00067,310,4.2
"Jan 16, 06:00 pm",5.67,3005.1,1.00056,312,4.587
"Jan 16, 07:00 pm",6.493,1564.88,1.00042,324,4.071
"Jan 16, 08:00 pm",7.359,699.337,1.00036,329,3.676
"Jan 16, 09:00 pm",8.222,0,0.999993,335,3.529
"Jan 16, 10:00 pm",8.857,0,0.999671,332,3.604
"Jan 16, 11:00 pm",8.977,1107.64,0.999614,329,3.878
"Jan 17, 12:00 am",7.802,1694.7,0.999907,327,4.147
"Jan 17, 01:00 am",6.144,3520.19,1.0002,324,4.761
"Jan 17, 02:00 am",5.252,4799.45,1.00038,316,5.072
"Jan 17, 03:00 am",4.257,3615.39,1.0008,296,4.771
"Jan 17, 04:00 am",3.667,8569.26,1.0012,296,5.807
"Jan 17, 05:00 am",3.022,10610.4,1.00161,303,6.141
"Jan 17, 06:00 am",2.306,4542.99,1.00197,311,5.003
"Jan 17, 07:00 am",1.826,4143.33,1.00228,312,4.904
"Jan 17, 08:00 am",0.906,1761.08,1.0027,332,4.172
"Jan 17, 09:00 am",0.301,0,1.00267,335,3.539
"Jan 17, 10:00 am",-0.028,0,1.00275,330,3.409
"Jan 17, 11:00 am",-0.156,1583.68,1.00296,326,4.068
"Jan 17, 12:00 pm",-0.007,1366.03,1.00311,329,3.98
"Jan 17, 01:00 pm",-0.004,1580.04,1.00323,318,4.049
"Jan 17, 02:00 pm",-0.106,786.328,1.00323,309,3.691
"Jan 17, 03:00 pm",0.388,2527.12,1.00364,309,4.403
"Jan 17, 04:00 pm",2.845,0,1.00392,306,3.579
"Jan 17, 05:00 pm",4.844,0,1.00398,298,2.153
"Jan 17, 06:00 pm",6.449,0,1.00381,309,1.886
"Jan 17, 07:00 pm",7.491,0,1.00351,318,1.541
"Jan 17, 08:00 pm",8.458,0,1.00326,333,0.975
"Jan 17, 09:00 pm",9.312,0,1.00253,353,0.546
"Jan 17, 10:00 pm",9.984,0,1.00203,293,0.77
"Jan 17, 11:00 pm",10.214,0,1.00168,299,1.303
"Jan 18, 12:00 am",8.862,0,1.00147,324,1.669
"Jan 18, 01:00 am",7.152,0,1.00144,342,2.241
"Jan 18, 02:00 am",6.21,0,1.00133,338,2.722
"Jan 18, 03:00 am",5.085,0,1.00152,322,2.302
"Jan 18, 04:00 am",4.104,0,1.00169,307,2.223
"Jan 18, 05:00 am",3.264,0,1.00187,313,2.514
"Jan 18, 06:00 am",2.641,0,1.00203,314,2.38
"Jan 18, 07:00 am",2.166,0,1.00226,324,2.3
"Jan 18, 08:00 am",1.624,0,1.00246,338,2.565
"Jan 18, 09:00 am",0.886,0,1.00233,346,2.32
"Jan 18, 10:00 am",0.53,0,1.00233,352,2.084
"Jan 18, 11:00 am",0.264,0,1.00241,355,2.026
"Jan 18, 12:00 pm",0.055,0,1.00258,347,1.855
"Jan 18, 01:00 pm",-0.057,0,1.00277,335,1.755
