,"Air temperature | ('C)","Power generated by system | (kW)","Pressure | (atm)","Wind direction | (deg)","Wind speed | (m/s)"
"Jan 3, 04:00 pm",0.03,0,1.00467,141,3.395
"Jan 3, 05:00 pm",1.001,1640.39,1.00376,140,4.08
"Jan 3, 06:00 pm",5.186,5235.91,1.00274,150,5.229
"Jan 3, 07:00 pm",6.527,7081.01,1.00189,157,5.618
"Jan 3, 08:00 pm",7.396,10339.6,1.001,157,6.188
"Jan 3, 09:00 pm",7.875,14067.4,1.00012,159,6.814
"Jan 3, 10:00 pm",8.007,16160.9,0.999302,160,7.063
"Jan 3, 11:00 pm",7.258,17739,0.998783,160,7.249
"Jan 4, 12:00 am",5.128,29183.7,0.998452,158,8.556
"Jan 4, 01:00 am",4.394,35761.7,0.997927,157,9.185
"Jan 4, 02:00 am",3.81,41992.6,0.997592,156,9.831
"Jan 4, 03:00 am",2.972,49687.5,0.997284,159,10.483
"Jan 4, 04:00 am",1.877,43547.3,0.996984,158,9.919
"Jan 4, 05:00 am",1.336,42755,0.996616,155,9.873
"Jan 4, 06:00 am",0.52,45025.5,0.996265,156,10.046
"Jan 4, 07:00 am",0.313,40054.5,0.995918,159,9.583
"Jan 4, 08:00 am",0.196,41173.2,0.995471,160,9.674
"Jan 4, 09:00 am",1.607,24298.3,0.995018,165,7.945
"Jan 4, 10:00 am",3.406,17597.1,0.994416,156,7.244
"Jan 4, 11:00 am",3.421,10837.1,0.994174,157,6.257
"Jan 4, 12:00 pm",4.153,13162.3,0.993921,164,6.631
"Jan 4, 01:00 pm",4.649,14413,0.993665,169,6.78
"Jan 4, 02:00 pm",5.082,16407.8,0.993521,166,7.032
"Jan 4, 03:00 pm",5.98,20842.4,0.993283,164,7.588
"Jan 4, 04:00 pm",6.555,15028.5,0.99291,163,6.9
"Jan 4, 05:00 pm",7.703,13795.5,0.992264,168,6.727
"Jan 4, 06:00 pm",12.004,20525.8,0.991681,169,7.581
"Jan 4, 07:00 pm",12.507,17760.4,0.991106,171,7.241
"Jan 4, 08:00 pm",13.688,24929.4,0.990282,174,8.118
"Jan 4, 09:00 pm",14.058,27024.4,0.98952,173,8.348
"Jan 4, 10:00 pm",14.303,20220.8,0.988855,174,7.57
"Jan 4, 11:00 pm",14.261,19237.9,0.98834,181,7.45
"Jan 5, 12:00 am",13.291,29426,0.988062,185,8.605
"Jan 5, 01:00 am",13.388,32400,0.987709,185,8.882
"Jan 5, 02:00 am",13.668,37894.8,0.987576,186,9.491
"Jan 5, 03:00 am",13.422,30304.6,0.987467,185,8.689
"Jan 5, 04:00 am",13.3,40231.7,0.987212,188,9.706
"Jan 5, 05:00 am",14.115,39414.1,0.987054,192,9.648
"Jan 5, 06:00 am",14.256,35044.4,0.98695,195,9.199
"Jan 5, 07:00 am",14.178,25209.6,0.98684,193,8.171
"Jan 5, 08:00 am",14.039,21834.7,0.986553,193,7.795
"Jan 5, 09:00 am",13.852,23292.9,0.986011,195,7.975
"Jan 5, 10:00 am",13.718,29219.6,0.985567,195,8.619
"Jan 5, 11:00 am",14.29,28206.7,0.985458,196,8.531
"Jan 5, 12:00 pm",14.209,55585.4,0.984997,205,11.65
"Jan 5, 01:00 pm",13.926,44889.2,0.984715,207,10.289
"Jan 5, 02:00 pm",13.918,8519.25,0.985069,199,5.924
"Jan 5, 03:00 pm",14.56,28020.4,0.98497,209,8.598
"Jan 5, 04:00 pm",15.262,39935.4,0.98474,208,9.856
"Jan 5, 05:00 pm",15.614,28569.4,0.984429,206,8.678
"Jan 5, 06:00 pm",20.161,30771,0.983756,208,8.94
"Jan 5, 07:00 pm",21.904,34937.3,0.983188,207,9.432
"Jan 5, 08:00 pm",22.848,43082.4,0.982497,204,10.242
"Jan 5, 09:00 pm",23.215,47453.2,0.981978,198,10.628
"Jan 5, 10:00 pm",22.772,44916.1,0.981635,190,10.306
"Jan 5, 11:00 pm",21.354,39757.1,0.981664,183,9.793
"Jan 6, 12:00 am",19.144,50326.2,0.981655,180,10.821
"Jan 6, 01:00 am",18.495,52574.6,0.981637,185,11.102
"Jan 6, 02:00 am",17.783,52799.5,0.98172,188,11.11
"Jan 6, 03:00 am",17.658,50326.4,0.981647,185,10.784
"Jan 6, 04:00 am",17.477,40007.4,0.981706,183,9.767
"Jan 6, 05:00 am",17.715,39275.3,0.98177,189,9.694
"Jan 6, 06:00 am",16.779,19572.4,0.982009,185,7.526
"Jan 6, 07:00 am",17.095,35291.8,0.982091,195,9.302
"Jan 6, 08:00 am",16.332,29873.6,0.982097,192,8.695
"Jan 6, 09:00 am",15.858,35385.5,0.982002,189,9.27
"Jan 6, 10:00 am",16.097,35599.6,0.981893,191,9.304
"Jan 6, 11:00 am",16.6,28258.6,0.981934,193,8.549
"Jan 6, 12:00 pm",15.89,23188.6,0.981947,190,7.97
"Jan 6, 01:00 pm",15.846,22222.5,0.981817,189,7.858
"Jan 6, 02:00 pm",15.961,25072.8,0.982045,194,8.192
"Jan 6, 03:00 pm",16.428,27513.7,0.98213,192,8.458
"Jan 6, 04:00 pm",16.593,33163.8,0.982229,187,9.003
"Jan 6, 05:00 pm",16.589,33072.4,0.981949,188,8.994
"Jan 6, 06:00 pm",18.72,34463.7,0.981615,192,9.198
"Jan 6, 07:00 pm",20.032,43984.4,0.981209,191,10.149
"Jan 6, 08:00 pm",20.317,41923.7,0.98072,185,9.967
"Jan 6, 09:00 pm",20.667,36371.3,0.98017,182,9.461
"Jan 6, 10:00 pm",20.759,32232.2,0.979588,180,8.974
"Jan 6, 11:00 pm",20.47,23410,0.979228,179,8.05
"Jan 7, 12:00 am",19.577,22602.9,0.979246,168,7.946
"Jan 7, 01:00 am",19.253,29766.1,0.979047,164,8.749
"Jan 7, 02:00 am",18.95,50802.3,0.979204,168,10.883
"Jan 7, 03:00 am",19.179,42897,0.979372,169,10.036
"Jan 7, 04:00 am",18.984,46388.1,0.979525,169,10.407
"Jan 7, 05:00 am",18.947,47660.1,0.979682,171,10.522
"Jan 7, 06:00 am",18.439,26412.5,0.979867,169,8.355
"Jan 7, 07:00 am",18.193,20756.2,0.97993,171,7.703
"Jan 7, 08:00 am",18.181,20965.7,0.979939,177,7.738
"Jan 7, 09:00 am",18.226,22689.1,0.979717,180,7.946
"Jan 7, 10:00 am",18.191,27988.6,0.97945,179,8.54
"Jan 7, 11:00 am",18.021,34457.8,0.97947,179,9.199
"Jan 7, 12:00 pm",18.312,52785.1,0.979335,182,11.154
"Jan 7, 01:00 pm",18.414,48387.8,0.979134,185,10.592
"Jan 7, 02:00 pm",18.602,33546.1,0.979357,182,9.086
"Jan 7, 03:00 pm",19.688,39114,0.979411,187,9.714
"Jan 7, 04:00 pm",20.408,40256.3,0.979296,189,9.827
"Jan 7, 05:00 pm",20.658,33989.3,0.978991,187,9.172
"Jan 7, 06:00 pm",22.724,34210.8,0.978621,189,9.237
"Jan 7, 07:00 pm",23.68,44371.9,0.978015,184,10.284
"Jan 7, 08:00 pm",23.674,53310.3,0.977583,176,11.457
"Jan 7, 09:00 pm",23.413,48991.9,0.9773,173,10.763
"Jan 7, 10:00 pm",23.151,47491.1,0.976895,177,10.595
"Jan 7, 11:00 pm",22.243,35244,0.976804,175,9.37
"Jan 8, 12:00 am",20.633,31364.5,0.976842,174,8.891
"Jan 8, 01:00 am",20.421,17996.8,0.976786,177,7.37
"Jan 8, 02:00 am",20.405,13634.5,0.976808,180,6.815
"Jan 8, 03:00 am",20.472,18459.2,0.977078,183,7.429
"Jan 8, 04:00 am",20.56,19203.2,0.977109,182,7.527
"Jan 8, 05:00 am",20.357,14435.2,0.977223,181,6.916
"Jan 8, 06:00 am",20.303,19543.7,0.97744,178,7.57
"Jan 8, 07:00 am",20.374,20305.7,0.977746,185,7.672
"Jan 8, 08:00 am",20.28,22982.4,0.977965,191,7.999
"Jan 8, 09:00 am",20.189,27969.3,0.978228,187,8.556
"Jan 8, 10:00 am",20.171,16517.6,0.978831,203,7.266
"Jan 8, 11:00 am",20.013,12959.9,0.979206,204,6.803
"Jan 8, 12:00 pm",19.671,10115.3,0.979596,234,6.192
"Jan 8, 01:00 pm",19.492,31775.8,0.980295,282,8.964
"Jan 8, 02:00 pm",18.616,28870.7,0.981165,315,8.627
"Jan 8, 03:00 pm",18.556,25032.5,0.981936,319,8.208
"Jan 8, 04:00 pm",18.777,33854.6,0.98264,329,9.217
"Jan 8, 05:00 pm",18.426,46840.2,0.983366,330,10.553
"Jan 8, 06:00 pm",17.651,50456.8,0.984147,335,10.933
"Jan 8, 07:00 pm",17.341,48111.7,0.984734,338,10.64
"Jan 8, 08:00 pm",16.921,48727.4,0.984968,338,10.693
"Jan 8, 09:00 pm",16.61,36784.2,0.985139,341,9.494
"Jan 8, 10:00 pm",16.006,31332.6,0.985399,351,8.812
"Jan 8, 11:00 pm",15.083,28153.1,0.985782,351,8.498
"Jan 9, 12:00 am",12.995,24561.3,0.986221,357,8.088
"Jan 9, 01:00 am",12.697,25187.6,0.986688,356,8.149
"Jan 9, 02:00 am",12.369,26582.8,0.98708,358,8.295
"Jan 9, 03:00 am",12.011,21647.4,0.987366,2,7.747
"Jan 9, 04:00 am",11.717,15638.6,0.987605,7,6.985
"Jan 9, 05:00 am",11.255,15773.6,0.987791,11,6.999
"Jan 9, 06:00 am",8.119,19942,0.988219,15,7.501
"Jan 9, 07:00 am",7.6,20912.3,0.988552,23,7.699
"Jan 9, 08:00 am",7.287,16172,0.988549,28,7.122
"Jan 9, 09:00 am",6.992,17476.8,0.988392,35,7.222
"Jan 9, 10:00 am",6.726,16316.3,0.988133,47,7.04
"Jan 9, 11:00 am",6.565,11721.3,0.987859,53,6.419
"Jan 9, 12:00 pm",4.497,5995.31,0.987746,62,5.377
"Jan 9, 01:00 pm",3.915,2248.56,0.987453,67,4.328
"Jan 9, 02:00 pm",3.716,0,0.987307,70,2.651
"Jan 9, 03:00 pm",4.011,0,0.986858,68,1.415
"Jan 9, 04:00 pm",5.431,0,0.986122,97,1.934
"Jan 9, 05:00 pm",6.709,0,0.98515,111,2.175
"Jan 9, 06:00 pm",12.465,0,0.984222,122,2.389
"Jan 9, 07:00 pm",14.182,0,0.983397,135,2.925
"Jan 9, 08:00 pm",15.214,0,0.98238,146,3.112
"Jan 9, 09:00 pm",15.997,848.676,0.981332,153,3.778
"Jan 9, 10:00 pm",16.067,3002.05,0.980335,157,4.688
"Jan 9, 11:00 pm",15.592,6912.49,0.979729,154,5.664
"Jan 10, 12:00 am",13.04,15467.7,0.979525,157,7.076
"Jan 10, 01:00 am",12.464,21776.2,0.97916,163,7.822
"Jan 10, 02:00 am",12.276,25152,0.978851,172,8.157
"Jan 10, 03:00 am",12.187,35558.1,0.978492,178,9.257
"Jan 10, 04:00 am",11.901,32353.7,0.978116,183,8.895
"Jan 10, 05:00 am",11.338,34051.3,0.977685,190,9.045
"Jan 10, 06:00 am",11.158,26746.7,0.97743,198,8.381
"Jan 10, 07:00 am",11.307,21436.9,0.977462,205,7.846
"Jan 10, 08:00 am",11.253,26139.7,0.977262,214,8.328
"Jan 10, 09:00 am",11.245,26233.6,0.977238,217,8.305
"Jan 10, 10:00 am",11.348,21034.8,0.977317,234,7.701
"Jan 10, 11:00 am",10.476,12781.4,0.977955,274,6.738
"Jan 10, 12:00 pm",10.219,36423,0.978115,271,9.491
"Jan 10, 01:00 pm",9.767,50189.2,0.978774,282,10.685
"Jan 10, 02:00 pm",10.256,38519.1,0.979542,300,9.559
"Jan 10, 03:00 pm",11.639,40804.5,0.980059,316,9.771
"Jan 10, 04:00 pm",12.141,39031.7,0.980444,322,9.636
"Jan 10, 05:00 pm",12.53,37394.1,0.980676,329,9.559
"Jan 10, 06:00 pm",14.59,28321.4,0.980792,330,8.631
"Jan 10, 07:00 pm",15.459,22742.4,0.980636,325,7.97
"Jan 10, 08:00 pm",16.067,25381,0.980329,323,8.248
"Jan 10, 09:00 pm",16.301,29167.9,0.980155,323,8.664
"Jan 10, 10:00 pm",16.293,27095.4,0.980106,325,8.465
"Jan 10, 11:00 pm",15.656,26775.4,0.980305,331,8.481
"Jan 11, 12:00 am",12.755,32051.2,0.980655,342,8.919
"Jan 11, 01:00 am",11.673,32045.8,0.981006,347,8.858
"Jan 11, 02:00 am",11.281,16260.8,0.981284,357,7.075
"Jan 11, 03:00 am",10.748,7609.38,0.9814,1,5.686
"Jan 11, 04:00 am",9.724,1453.78,0.981762,358,4.033
"Jan 11, 05:00 am",9.111,0,0.981847,337,3.011
"Jan 11, 06:00 am",6.091,0,0.981975,332,2.311
"Jan 11, 07:00 am",5.048,0,0.982181,320,0.927
"Jan 11, 08:00 am",4.84,0,0.98193,286,1.366
"Jan 11, 09:00 am",4.544,0,0.981737,260,1.121
"Jan 11, 10:00 am",4.339,0,0.981532,253,1.167
"Jan 11, 11:00 am",4.116,0,0.981444,229,1.825
"Jan 11, 12:00 pm",2.801,0,0.9815,200,2.318
"Jan 11, 01:00 pm",2.387,0,0.981439,184,2.569
"Jan 11, 02:00 pm",2.18,0,0.9816,192,3.317
"Jan 11, 03:00 pm",3.141,0,0.981466,200,3.02
"Jan 11, 04:00 pm",5.259,0,0.981075,176,2.597
"Jan 11, 05:00 pm",7.79,1515.43,0.980481,162,4.068
"Jan 11, 06:00 pm",15.299,8974.12,0.980009,167,5.986
"Jan 11, 07:00 pm",16.632,10746.6,0.979437,174,6.286
"Jan 11, 08:00 pm",17.06,13661.1,0.978807,180,6.795
"Jan 11, 09:00 pm",17.302,12756.6,0.978348,180,6.673
"Jan 11, 10:00 pm",17.283,15058.4,0.977832,174,6.969
"Jan 11, 11:00 pm",16.509,25751.8,0.977564,169,8.267
"Jan 12, 12:00 am",13.527,44267.7,0.977503,169,10.09
"Jan 12, 01:00 am",13.033,50956.6,0.977457,173,10.784
"Jan 12, 02:00 am",12.865,39643.1,0.977327,177,9.691
"Jan 12, 03:00 am",12.823,35474.7,0.977351,180,9.263
"Jan 12, 04:00 am",12.743,34860.8,0.977249,187,9.171
"Jan 12, 05:00 am",12.672,36085.3,0.977159,190,9.329
"Jan 12, 06:00 am",10.418,31221.7,0.977299,189,8.77
"Jan 12, 07:00 am",9.961,32774.2,0.977592,191,8.911
"Jan 12, 08:00 am",9.351,34280.8,0.977493,199,9.124
"Jan 12, 09:00 am",9.238,29756,0.977547,207,8.754
"Jan 12, 10:00 am",9.091,24605.4,0.97764,208,8.195
"Jan 12, 11:00 am",8.757,18590.2,0.977903,212,7.426
"Jan 12, 12:00 pm",7.86,27036.1,0.978291,219,8.34
"Jan 12, 01:00 pm",8.021,45840.2,0.978164,220,10.179
"Jan 12, 02:00 pm",9.308,41425.5,0.97843,236,9.82
"Jan 12, 03:00 pm",9.32,16182.5,0.978808,257,7.091
"Jan 12, 04:00 pm",10.323,22625.9,0.979098,271,8.005
"Jan 12, 05:00 pm",10.82,24859.8,0.979043,278,8.213
"Jan 12, 06:00 pm",15.302,14357.2,0.979083,291,6.875
"Jan 12, 07:00 pm",16.471,25492.7,0.979268,315,8.24
"Jan 12, 08:00 pm",16.537,31168,0.979669,317,8.829
"Jan 12, 09:00 pm",16.572,37951.8,0.980114,325,9.621
"Jan 12, 10:00 pm",16.247,46015.5,0.980671,331,10.449
"Jan 12, 11:00 pm",15.47,33593.4,0.98147,342,9.098
"Jan 13, 12:00 am",12.981,52189.3,0.982122,344,10.937
"Jan 13, 01:00 am",12.322,56929.3,0.982935,345,11.99
"Jan 13, 02:00 am",11.694,53986.7,0.983688,347,11.11
"Jan 13, 03:00 am",10.449,44583.6,0.984234,353,10.048
"Jan 13, 04:00 am",9.618,30426,0.984822,1,8.675
"Jan 13, 05:00 am",9.257,26982,0.985397,359,8.312
"Jan 13, 06:00 am",7.433,35665.8,0.985884,358,9.155
"Jan 13, 07:00 am",7.036,37613.6,0.986337,359,9.385
"Jan 13, 08:00 am",6.444,30890,0.986727,354,8.674
"Jan 13, 09:00 am",6.105,23671.9,0.987038,3,7.925
"Jan 13, 10:00 am",5.722,26072,0.98719,5,8.172
"Jan 13, 11:00 am",5.06,14049,0.987668,4,6.753
"Jan 13, 12:00 pm",3.077,5243.41,0.98811,357,5.184
"Jan 13, 01:00 pm",2.79,2862.39,0.988577,351,4.533
"Jan 13, 02:00 pm",2.697,2806.05,0.988915,348,4.513
"Jan 13, 03:00 pm",3.717,0,0.989283,358,1.914
"Jan 13, 04:00 pm",5.024,0,0.989466,48,0.699
"Jan 13, 05:00 pm",6.256,0,0.9893,43,0.981
"Jan 13, 06:00 pm",12.421,0,0.989138,87,1.884
"Jan 13, 07:00 pm",13.788,0,0.989106,113,2.353
"Jan 13, 08:00 pm",14.515,0,0.988818,102,2.062
"Jan 13, 09:00 pm",15.056,0,0.988739,91,2.907
"Jan 13, 10:00 pm",15.093,0,0.988747,92,3.388
"Jan 13, 11:00 pm",14.751,2001.76,0.98905,92,4.33
"Jan 14, 12:00 am",11.23,4928.74,0.989527,97,5.203
"Jan 14, 01:00 am",10.462,4891.17,0.989947,99,5.172
"Jan 14, 02:00 am",9.871,4802.52,0.99037,96,5.174
"Jan 14, 03:00 am",9.756,10046.2,0.990733,89,6.21
"Jan 14, 04:00 am",9.213,7180.45,0.990959,93,5.689
"Jan 14, 05:00 am",8.521,1162.18,0.991355,97,3.915
"Jan 14, 06:00 am",5.827,0,0.991772,103,2.393
"Jan 14, 07:00 am",5.3,0,0.992199,104,1.599
"Jan 14, 08:00 am",4.902,0,0.99248,93,0.909
"Jan 14, 09:00 am",4.53,0,0.992708,56,0.78
"Jan 14, 10:00 am",4.078,0,0.992827,10,0.811
"Jan 14, 11:00 am",3.718,0,0.993162,353,0.766
"Jan 14, 12:00 pm",2.114,0,0.993538,344,1.034
"Jan 14, 01:00 pm",1.625,0,0.993739,336,1.289
"Jan 14, 02:00 pm",1.512,0,0.994077,326,1.299
"Jan 14, 03:00 pm",2.199,0,0.994257,331,1.129
"Jan 14, 04:00 pm",3.876,0,0.994057,329,0.86
"Jan 14, 05:00 pm",5.832,0,0.993696,130,0.355
"Jan 14, 06:00 pm",13.05,0,0.993412,141,0.543
"Jan 14, 07:00 pm",14.503,0,0.993084,144,0.643
"Jan 14, 08:00 pm",15.138,0,0.992701,133,0.738
"Jan 14, 09:00 pm",15.6,0,0.992294,120,0.999
"Jan 14, 10:00 pm",15.764,0,0.991929,104,1.505
"Jan 14, 11:00 pm",15.603,0,0.991733,109,1.721
"Jan 15, 12:00 am",11.986,0,0.99187,122,2.281
"Jan 15, 01:00 am",11.149,0,0.991907,132,2.221
"Jan 15, 02:00 am",10.851,0,0.991925,150,2.198
"Jan 15, 03:00 am",10.624,0,0.99169,168,2.035
"Jan 15, 04:00 am",10.413,0,0.991528,194,1.96
"Jan 15, 05:00 am",10.07,0,0.99128,215,2.276
"Jan 15, 06:00 am",7.498,0,0.991133,222,2.698
"Jan 15, 07:00 am",6.85,0,0.990983,237,3.477
"Jan 15, 08:00 am",6.622,1243.76,0.990705,249,3.92
"Jan 15, 09:00 am",6.442,2988.79,0.990329,256,4.604
"Jan 15, 10:00 am",6.298,3505.96,0.98989,261,4.791
"Jan 15, 11:00 am",6.132,4524.19,0.989624,257,5.041
"Jan 15, 12:00 pm",6.219,6487.87,0.989599,247,5.478
"Jan 15, 01:00 pm",6.338,6674.27,0.989387,250,5.509
"Jan 15, 02:00 pm",6.406,5070.43,0.989136,251,5.16
"Jan 15, 03:00 pm",6.775,1774.79,0.988785,252,4.165
"Jan 15, 04:00 pm",7.61,0,0.988184,240,2.723
"Jan 15, 05:00 pm",8.866,3344.13,0.98755,225,4.718
"Jan 15, 06:00 pm",13.912,5597.65,0.9869,229,5.325
"Jan 15, 07:00 pm",14.51,6833.71,0.98627,219,5.573
"Jan 15, 08:00 pm",14.404,8454.8,0.985621,212,5.93
"Jan 15, 09:00 pm",13.955,14359.6,0.985079,212,6.921
"Jan 15, 10:00 pm",13.066,20405.9,0.984662,201,7.679
"Jan 15, 11:00 pm",11.878,18160.4,0.984508,200,7.372
"Jan 16, 12:00 am",10.288,6292.94,0.984534,199,5.497
"Jan 16, 01:00 am",9.661,1461.24,0.984175,188,4.031
"Jan 16, 02:00 am",9.443,4288.89,0.983815,182,4.987
"Jan 16, 03:00 am",9.188,4159.35,0.983178,171,4.949
"Jan 16, 04:00 am",9.08,9365.66,0.98268,169,6.006
"Jan 16, 05:00 am",8.712,8819.22,0.982186,151,5.986
"Jan 16, 06:00 am",8.064,6631.15,0.981957,157,5.573
"Jan 16, 07:00 am",8.015,3523.22,0.981341,163,4.786
"Jan 16, 08:00 am",8.087,5228.54,0.980911,166,5.213
"Jan 16, 09:00 am",7.976,3918.28,0.980434,174,4.887
"Jan 16, 10:00 am",7.913,3734.48,0.979735,182,4.838
"Jan 16, 11:00 am",7.958,2899.71,0.979356,167,4.577
"Jan 16, 12:00 pm",8.216,2573.9,0.979085,166,4.462
"Jan 16, 01:00 pm",8.211,1722.52,0.978948,175,4.153
"Jan 16, 02:00 pm",8.283,0,0.979011,177,3.259
"Jan 16, 03:00 pm",8.369,0,0.979107,175,2.433
"Jan 16, 04:00 pm",8.635,2385.46,0.97888,182,4.397
"Jan 16, 05:00 pm",8.795,0,0.97871,177,3.263
"Jan 16, 06:00 pm",10.435,0,0.978613,174,2.756
"Jan 16, 07:00 pm",10.885,0,0.978447,175,3.262
"Jan 16, 08:00 pm",11.222,0,0.978355,167,3.469
"Jan 16, 09:00 pm",11.325,848.212,0.978353,153,3.772
"Jan 16, 10:00 pm",11.439,1829.63,0.978194,152,4.243
"Jan 16, 11:00 pm",11.306,3742,0.978489,150,4.903
"Jan 17, 12:00 am",10.232,5888.73,0.979037,138,5.385
"Jan 17, 01:00 am",9.87,5911.64,0.979605,136,5.387
"Jan 17, 02:00 am",9.232,4014.2,0.980174,160,4.952
"Jan 17, 03:00 am",9.134,4244.85,0.981306,314,4.976
"Jan 17, 04:00 am",9.619,27564.3,0.982217,343,8.426
"Jan 17, 05:00 am",7.204,44404.9,0.983163,343,10.043
"Jan 17, 06:00 am",5.236,40040.4,0.984001,343,9.643
"Jan 17, 07:00 am",4.368,42388.3,0.984734,344,9.824
"Jan 17, 08:00 am",3.347,39001.2,0.985242,343,9.513
"Jan 17, 09:00 am",2.406,42997.9,0.985639,341,9.884
"Jan 17, 10:00 am",1.7,39313.4,0.986185,343,9.517
"Jan 17, 11:00 am",1.127,31336.2,0.986679,339,8.751
"Jan 17, 12:00 pm",-0.36,31510,0.987116,341,8.725
"Jan 17, 01:00 pm",-1.022,38909.7,0.987475,341,9.46
"Jan 17, 02:00 pm",-0.79,34561.2,0.987894,341,8.989
"Jan 17, 03:00 pm",-0.024,24931.5,0.98839,343,8.034
"Jan 17, 04:00 pm",0.75,20938.7,0.988642,345,7.554
"Jan 17, 05:00 pm",1.351,19381.6,0.988312,344,7.382
"Jan 17, 06:00 pm",4.487,17703.4,0.987953,345,7.2
"Jan 17, 07:00 pm",5.692,11582.4,0.987606,346,6.371
"Jan 17, 08:00 pm",6.326,7903.09,0.98713,352,5.702
"Jan 17, 09:00 pm",6.7,4258.76,0.986715,356,4.965
"Jan 17, 10:00 pm",6.826,1967.49,0.986535,358,4.235
"Jan 17, 11:00 pm",6.53,1480.31,0.986492,3,4.034
"Jan 18, 12:00 am",4.879,3686.21,0.986804,21,4.843
