,"Air temperature | ('C)","Power generated by system | (kW)","Pressure | (atm)","Wind direction | (deg)","Wind speed | (m/s)"
"Jan 8, 10:00 am",-2.996,53592.6,0.872318,129,15.139
"Jan 8, 11:00 am",-2.657,53472.9,0.871462,126,14.96
"Jan 8, 12:00 pm",-2.461,53395.8,0.870837,126,15.538
"Jan 8, 01:00 pm",-2.367,53336.3,0.870168,127,15.645
"Jan 8, 02:00 pm",-2.538,53339.4,0.869669,126,14.853
"Jan 8, 03:00 pm",-2.272,53258.7,0.869208,125,13.997
"Jan 8, 04:00 pm",-2.087,53219.3,0.869157,124,12.985
"Jan 8, 05:00 pm",-1.737,50883.7,0.869144,127,11.269
"Jan 8, 06:00 pm",-1.747,39268.9,0.869134,121,9.908
"Jan 8, 07:00 pm",-1.553,32436.8,0.868912,121,9.164
"Jan 8, 08:00 pm",-1.441,23984.5,0.869093,121,8.237
"Jan 8, 09:00 pm",-1.161,12581,0.869327,125,6.754
"Jan 8, 10:00 pm",-0.933,7339.53,0.869433,126,5.759
"Jan 8, 11:00 pm",-0.882,7875.28,0.86949,128,5.88
"Jan 9, 12:00 am",-0.834,9361.73,0.869675,131,6.138
"Jan 9, 01:00 am",-0.367,7721.65,0.869803,155,5.916
"Jan 9, 02:00 am",-0.106,7166.19,0.869772,174,5.712
"Jan 9, 03:00 am",-0.437,8501.6,0.870213,167,5.998
"Jan 9, 04:00 am",-0.477,26947.8,0.870997,222,8.583
"Jan 9, 05:00 am",-0.291,53053.8,0.872195,252,13.729
"Jan 9, 06:00 am",-0.828,53222.6,0.873249,253,15.487
"Jan 9, 07:00 am",-1.637,53451.6,0.8744,254,13.482
"Jan 9, 08:00 am",-1.964,53562.6,0.875161,254,12.544
"Jan 9, 09:00 am",-2.155,53667.8,0.876262,254,14.2
"Jan 9, 10:00 am",-2.517,53814.1,0.877476,253,13.953
"Jan 9, 11:00 am",-2.627,53910.6,0.878693,254,14.514
"Jan 9, 12:00 pm",-2.742,53999.4,0.879767,257,13.013
"Jan 9, 01:00 pm",-2.794,54073.8,0.88081,257,12.379
"Jan 9, 02:00 pm",-2.953,54128.8,0.881187,256,12.741
"Jan 9, 03:00 pm",-3.106,54194.5,0.881756,250,12.715
"Jan 9, 04:00 pm",-3.414,53199.2,0.88257,248,11.567
"Jan 9, 05:00 pm",-3.36,43617.6,0.883366,246,10.236
"Jan 9, 06:00 pm",-3.181,25657.2,0.883944,243,8.362
"Jan 9, 07:00 pm",-3.194,17584.4,0.884125,244,7.362
"Jan 9, 08:00 pm",-2.975,6602.74,0.88396,244,5.586
"Jan 9, 09:00 pm",-2.68,964.498,0.883616,235,3.831
"Jan 9, 10:00 pm",-2.652,0,0.883008,181,1.677
"Jan 9, 11:00 pm",-3.394,0,0.882586,152,2.267
"Jan 10, 12:00 am",-6.971,0,0.882265,149,3.419
"Jan 10, 01:00 am",-4.639,5811.72,0.881662,136,5.435
"Jan 10, 02:00 am",-2.51,20322.2,0.880396,127,7.756
"Jan 10, 03:00 am",-1.979,49060.9,0.879181,129,10.893
"Jan 10, 04:00 am",-1.818,53717.1,0.878157,125,12.304
"Jan 10, 05:00 am",-1.929,53679.2,0.87718,128,13.968
"Jan 10, 06:00 am",-1.789,53581.5,0.876034,130,14.161
"Jan 10, 07:00 am",-1.61,53497.9,0.875245,130,13.861
"Jan 10, 08:00 am",-1.35,53406,0.874577,131,13.824
"Jan 10, 09:00 am",-1.144,53328.4,0.873969,129,13.525
"Jan 10, 10:00 am",-0.843,50146.5,0.873805,130,11.12
"Jan 10, 11:00 am",-0.35,17194.7,0.873543,136,7.355
"Jan 10, 12:00 pm",-0.284,4044.96,0.873661,159,5.053
"Jan 10, 01:00 pm",0.721,7658.81,0.873691,224,5.825
"Jan 10, 02:00 pm",1.37,52822,0.873671,242,15.773
"Jan 10, 03:00 pm",1.31,52863.5,0.874165,241,14.985
"Jan 10, 04:00 pm",1.131,52920.8,0.874542,240,15.963
"Jan 10, 05:00 pm",1.077,52958.6,0.874996,239,16.219
"Jan 10, 06:00 pm",1.089,52979.9,0.875386,238,12.648
"Jan 10, 07:00 pm",0.975,53002.7,0.875399,243,13.587
"Jan 10, 08:00 pm",1.066,52977.4,0.875271,238,12.491
"Jan 10, 09:00 pm",1.165,52845.3,0.875415,241,12.074
"Jan 10, 10:00 pm",1.362,52937.7,0.875558,243,14.465
"Jan 10, 11:00 pm",1.395,52938.1,0.875671,243,14.029
"Jan 11, 12:00 am",1.303,52957.4,0.875697,240,13.019
"Jan 11, 01:00 am",1.39,52937,0.875636,241,14.691
"Jan 11, 02:00 am",1.389,52929.3,0.875506,240,14.403
"Jan 11, 03:00 am",1.468,52924.3,0.875675,238,16.13
"Jan 11, 04:00 am",1.403,52958.5,0.876033,239,15.491
"Jan 11, 05:00 am",1.322,52989.3,0.876285,238,15.207
"Jan 11, 06:00 am",1.527,52965.6,0.876547,243,16.863
"Jan 11, 07:00 am",1.469,52997.4,0.876888,242,15.967
"Jan 11, 08:00 am",1.606,53008.1,0.877503,245,16.423
"Jan 11, 09:00 am",1.545,53041.9,0.877866,246,16.181
"Jan 11, 10:00 am",1.555,53052.6,0.878076,247,16.54
"Jan 11, 11:00 am",1.396,53106.4,0.878457,247,17.344
"Jan 11, 12:00 pm",1.253,53166.8,0.878999,248,17.234
"Jan 11, 01:00 pm",1.076,53245.4,0.87973,248,16.522
"Jan 11, 02:00 pm",0.938,53308.6,0.880332,251,15.127
"Jan 11, 03:00 pm",0.76,53372.4,0.880812,250,15.785
"Jan 11, 04:00 pm",0.666,53430.2,0.881463,249,15.559
"Jan 11, 05:00 pm",0.645,53489.2,0.882369,250,14.55
"Jan 11, 06:00 pm",0.39,53596.9,0.883323,257,12.947
"Jan 11, 07:00 pm",0.293,53276.3,0.883907,256,11.904
"Jan 11, 08:00 pm",0.26,50146.9,0.884128,255,11.08
"Jan 11, 09:00 pm",0.316,41657.7,0.884564,256,10.104
"Jan 11, 10:00 pm",0.249,39875.1,0.884838,253,9.926
"Jan 11, 11:00 pm",0.296,34005.1,0.885064,257,9.359
"Jan 12, 12:00 am",0.417,16620.1,0.885424,263,7.349
"Jan 12, 01:00 am",0.379,10197,0.885664,253,6.276
"Jan 12, 02:00 am",0.234,3155.42,0.885511,246,4.742
"Jan 12, 03:00 am",-0.941,772.779,0.885405,249,3.729
"Jan 12, 04:00 am",-2.274,0,0.885302,224,2.038
"Jan 12, 05:00 am",-5.708,0,0.88523,187,1.878
"Jan 12, 06:00 am",-5.877,0,0.884994,147,2.329
"Jan 12, 07:00 am",-3.381,0,0.884707,164,2.486
"Jan 12, 08:00 am",-1.952,0,0.884486,144,2.452
"Jan 12, 09:00 am",0.197,0,0.884121,116,3.244
"Jan 12, 10:00 am",1.066,1053.04,0.88369,113,3.879
"Jan 12, 11:00 am",1.237,2933.34,0.883084,102,4.692
"Jan 12, 12:00 pm",1.038,26390.5,0.882563,117,8.502
"Jan 12, 01:00 pm",1.033,47036.7,0.882091,121,10.691
"Jan 12, 02:00 pm",1.645,51924.6,0.882046,132,11.448
"Jan 12, 03:00 pm",1.477,38939.5,0.882374,136,9.85
"Jan 12, 04:00 pm",1.032,25465,0.882884,134,8.381
"Jan 12, 05:00 pm",1.14,12855.1,0.883282,136,6.769
"Jan 12, 06:00 pm",1.422,11044.7,0.883303,148,6.545
"Jan 12, 07:00 pm",1.575,8247.4,0.883604,168,5.939
"Jan 12, 08:00 pm",1.456,18395.4,0.884246,221,7.508
"Jan 12, 09:00 pm",1.925,53364.8,0.884511,245,12.2
"Jan 12, 10:00 pm",1.668,53468.4,0.885322,249,13.15
"Jan 12, 11:00 pm",1.619,53530.9,0.886198,252,13.055
"Jan 13, 12:00 am",1.549,53596.9,0.887065,253,13.396
"Jan 13, 01:00 am",1.258,53712.5,0.888038,255,13.202
"Jan 13, 02:00 am",0.994,53809.3,0.888782,254,12.561
"Jan 13, 03:00 am",0.875,53232.2,0.889583,254,11.77
"Jan 13, 04:00 am",0.751,51041.2,0.890324,256,11.184
"Jan 13, 05:00 am",0.762,41011.3,0.890977,257,10.034
"Jan 13, 06:00 am",0.465,34480.2,0.891444,257,9.39
"Jan 13, 07:00 am",0.161,28423.3,0.891899,256,8.7
"Jan 13, 08:00 am",-0.004,23553,0.89207,252,8.133
"Jan 13, 09:00 am",-0.289,19315.7,0.892145,253,7.604
"Jan 13, 10:00 am",-0.816,10043.3,0.892164,245,6.212
"Jan 13, 11:00 am",-5.366,1397.45,0.892336,228,4.034
"Jan 13, 12:00 pm",-7.252,0,0.8925,220,2.752
"Jan 13, 01:00 pm",-7.213,0,0.892566,185,1.702
"Jan 13, 02:00 pm",-7.097,0,0.892404,159,1.68
"Jan 13, 03:00 pm",-6.62,0,0.892269,151,1.464
"Jan 13, 04:00 pm",-4.562,0,0.892286,109,2.608
"Jan 13, 05:00 pm",-0.003,0,0.892346,111,3.446
"Jan 13, 06:00 pm",1.994,0,0.892167,118,3.475
