,"Air temperature | ('C)","Power generated by system | (kW)","Pressure | (atm)","Wind direction | (deg)","Wind speed | (m/s)"
"Jan 4, 07:00 am",4.634,45338.5,1.01638,12,9.925
"Jan 4, 08:00 am",4.574,48232.4,1.01618,13,10.174
"Jan 4, 09:00 am",4.65,49539.8,1.01619,15,10.332
"Jan 4, 10:00 am",4.693,51226.8,1.01637,16,10.497
"Jan 4, 11:00 am",4.846,45658.2,1.01649,18,10.012
"Jan 4, 12:00 pm",5.527,42692.3,1.01656,19,9.792
"Jan 4, 01:00 pm",7.368,29152.3,1.01665,25,8.55
"Jan 4, 02:00 pm",9.87,15337.6,1.01663,25,6.984
"Jan 4, 03:00 pm",12.338,14833.6,1.01626,26,6.942
"Jan 4, 04:00 pm",14.744,16808.9,1.01563,33,7.161
"Jan 4, 05:00 pm",16.201,17756.6,1.0151,39,7.237
"Jan 4, 06:00 pm",17.177,14983.9,1.01465,50,6.902
"Jan 4, 07:00 pm",17.662,13245.6,1.01418,54,6.689
"Jan 4, 08:00 pm",17.761,17076.8,1.01377,54,7.167
"Jan 4, 09:00 pm",17.056,17789.8,1.01358,44,7.239
"Jan 4, 10:00 pm",16.08,16520.5,1.0135,45,7.078
"Jan 4, 11:00 pm",15.126,25420.4,1.0135,33,8.2
"Jan 5, 12:00 am",14.355,34550.7,1.01345,32,9.116
"Jan 5, 01:00 am",13.767,37390.9,1.01329,29,9.468
"Jan 5, 02:00 am",12.885,36577.5,1.0131,26,9.364
"Jan 5, 03:00 am",12.299,37200.7,1.0128,27,9.432
"Jan 5, 04:00 am",11.851,30259.7,1.01241,28,8.725
"Jan 5, 05:00 am",11.565,34533.4,1.01204,29,9.118
"Jan 5, 06:00 am",11.646,40599.4,1.01184,33,9.721
"Jan 5, 07:00 am",11.652,39936.2,1.01166,35,9.633
"Jan 5, 08:00 am",11.407,38887.1,1.0114,35,9.53
"Jan 5, 09:00 am",11.418,39050.3,1.01138,39,9.506
"Jan 5, 10:00 am",11.392,38668.3,1.01139,40,9.462
"Jan 5, 11:00 am",11.229,35770,1.01132,38,9.137
"Jan 5, 12:00 pm",11.384,30055.1,1.0112,40,8.595
"Jan 5, 01:00 pm",12.805,15258,1.01131,49,6.912
"Jan 5, 02:00 pm",14.729,5614.15,1.01128,48,5.298
"Jan 5, 03:00 pm",16.923,3109.11,1.01086,50,4.658
"Jan 5, 04:00 pm",18.666,4857.62,1.01042,62,5.138
"Jan 5, 05:00 pm",19.743,2905.16,1.00995,62,4.599
"Jan 5, 06:00 pm",21.262,4853.75,1.00949,75,5.152
"Jan 5, 07:00 pm",21.8,2442.23,1.00903,76,4.439
"Jan 5, 08:00 pm",21.254,11547.9,1.00869,51,6.457
"Jan 5, 09:00 pm",20.635,6631.68,1.00866,51,5.538
"Jan 5, 10:00 pm",19.574,14771.8,1.00879,54,6.906
"Jan 5, 11:00 pm",18.558,12596,1.00891,53,6.61
"Jan 6, 12:00 am",17.629,12096.1,1.00897,52,6.529
"Jan 6, 01:00 am",17.027,25228.4,1.00876,57,8.151
"Jan 6, 02:00 am",16.116,25648.8,1.00891,63,8.182
"Jan 6, 03:00 am",15.604,23936.9,1.00864,60,8
"Jan 6, 04:00 am",15.307,27849.2,1.00838,66,8.41
"Jan 6, 05:00 am",14.626,23976.5,1.00829,71,7.993
"Jan 6, 06:00 am",14.302,23019.5,1.00827,79,7.928
"Jan 6, 07:00 am",13.934,24440.4,1.00819,83,8.131
"Jan 6, 08:00 am",13.476,21771,1.0081,81,7.793
"Jan 6, 09:00 am",13.211,21571.3,1.00812,79,7.744
"Jan 6, 10:00 am",12.852,16374.6,1.00829,84,7.149
"Jan 6, 11:00 am",13.965,11323.2,1.0084,84,6.419
"Jan 6, 12:00 pm",14.12,6837.75,1.00858,79,5.574
"Jan 6, 01:00 pm",14.157,6350.46,1.00876,67,5.465
"Jan 6, 02:00 pm",15.005,4236.83,1.00884,61,4.976
"Jan 6, 03:00 pm",16.173,1037.33,1.00855,61,3.834
"Jan 6, 04:00 pm",16.59,0,1.00818,56,3.332
"Jan 6, 05:00 pm",18.831,0,1.00781,67,3.499
"Jan 6, 06:00 pm",21.674,1604.39,1.00737,75,4.121
"Jan 6, 07:00 pm",22.833,0,1.00691,61,3.488
"Jan 6, 08:00 pm",23.294,796.562,1.00656,62,3.727
"Jan 6, 09:00 pm",23.193,1298.94,1.00641,61,3.977
"Jan 6, 10:00 pm",21.701,6186.9,1.00659,69,5.467
"Jan 6, 11:00 pm",20.608,8844.75,1.00678,88,6.047
"Jan 7, 12:00 am",19.699,5653.89,1.0069,80,5.373
"Jan 7, 01:00 am",19.207,9572.01,1.00704,81,6.113
"Jan 7, 02:00 am",18.326,28623.4,1.00725,77,8.565
"Jan 7, 03:00 am",17.248,30491.7,1.00711,70,8.702
"Jan 7, 04:00 am",16.814,32168.4,1.00694,67,8.85
"Jan 7, 05:00 am",16.431,34682.9,1.00692,67,9.086
"Jan 7, 06:00 am",16.139,35333,1.007,70,9.165
"Jan 7, 07:00 am",15.798,34765.3,1.00709,73,9.097
"Jan 7, 08:00 am",15.525,34894.4,1.00702,73,9.108
"Jan 7, 09:00 am",15.404,36345.8,1.00713,74,9.299
"Jan 7, 10:00 am",15.607,41150.4,1.00728,73,9.77
"Jan 7, 11:00 am",15.648,40825.4,1.0074,73,9.741
"Jan 7, 12:00 pm",15.741,41610.6,1.00757,72,9.808
"Jan 7, 01:00 pm",17.646,25200.3,1.00776,76,8.174
"Jan 7, 02:00 pm",19.68,8116.29,1.00785,74,5.806
"Jan 7, 03:00 pm",21.854,13351.5,1.00754,74,6.747
"Jan 7, 04:00 pm",23.264,17249,1.00719,81,7.3
"Jan 7, 05:00 pm",24.135,12745.2,1.00686,88,6.772
"Jan 7, 06:00 pm",24.194,10613.9,1.00654,85,6.352
"Jan 7, 07:00 pm",24.174,7613.16,1.00635,92,5.817
"Jan 7, 08:00 pm",24.882,10504.2,1.00598,86,6.342
"Jan 7, 09:00 pm",23.809,10221.8,1.00608,92,6.29
"Jan 7, 10:00 pm",22.148,27999.7,1.00632,80,8.569
"Jan 7, 11:00 pm",21.144,38778.5,1.0065,83,9.732
"Jan 8, 12:00 am",20.587,48202,1.00668,86,10.658
"Jan 8, 01:00 am",20.104,38984.2,1.00676,87,9.773
"Jan 8, 02:00 am",19.28,36020.9,1.00679,86,9.443
"Jan 8, 03:00 am",18.572,40427.1,1.00664,89,9.897
"Jan 8, 04:00 am",18.324,44915.7,1.00646,92,10.293
"Jan 8, 05:00 am",17.908,36481.2,1.00629,95,9.477
"Jan 8, 06:00 am",18.39,35030.8,1.00639,97,9.275
"Jan 8, 07:00 am",17.694,37312.6,1.00643,98,9.525
"Jan 8, 08:00 am",17.799,35210.5,1.00629,99,9.258
"Jan 8, 09:00 am",16.978,41635.5,1.00633,100,9.894
"Jan 8, 10:00 am",16.691,45978.9,1.00641,102,10.249
"Jan 8, 11:00 am",16.471,46074.4,1.0064,102,10.256
"Jan 8, 12:00 pm",16.417,44786.4,1.00642,103,10.113
"Jan 8, 01:00 pm",18.177,26181.9,1.00644,99,8.335
"Jan 8, 02:00 pm",20.201,9467.58,1.00649,99,6.103
"Jan 8, 03:00 pm",22.021,7947.89,1.0062,102,5.804
"Jan 8, 04:00 pm",23.287,7950.96,1.00569,103,5.807
"Jan 8, 05:00 pm",24.103,4217.87,1.00531,100,5.032
"Jan 8, 06:00 pm",24.664,2071.17,1.00496,97,4.347
"Jan 8, 07:00 pm",24.989,1178.01,1.00468,93,3.968
"Jan 8, 08:00 pm",25.059,1239.33,1.00438,89,4.004
"Jan 8, 09:00 pm",24.719,1591.11,1.00421,84,4.164
"Jan 8, 10:00 pm",23.116,1903.27,1.00426,87,4.3
"Jan 8, 11:00 pm",21.65,1010.87,1.00437,101,3.838
"Jan 9, 12:00 am",20.637,2139.01,1.00429,107,4.321
"Jan 9, 01:00 am",19.939,13212.3,1.00436,92,6.818
"Jan 9, 02:00 am",19.144,22700.8,1.00449,100,7.955
"Jan 9, 03:00 am",18.324,27056.5,1.00436,105,8.382
"Jan 9, 04:00 am",17.333,22048.5,1.00416,109,7.808
"Jan 9, 05:00 am",16.669,17554,1.00408,113,7.23
"Jan 9, 06:00 am",16.259,9771.56,1.00418,115,6.08
"Jan 9, 07:00 am",15.935,4721.12,1.00423,116,5.098
"Jan 9, 08:00 am",15.522,2675.96,1.00418,116,4.504
"Jan 9, 09:00 am",15.287,2514.51,1.00421,109,4.442
"Jan 9, 10:00 am",15.377,1994.02,1.00439,107,4.254
"Jan 9, 11:00 am",15.755,1653.72,1.00436,108,4.128
"Jan 9, 12:00 pm",15.117,1190.03,1.00439,110,3.903
"Jan 9, 01:00 pm",14.651,1069.62,1.00449,109,3.844
"Jan 9, 02:00 pm",15.412,0,1.00448,108,3.02
"Jan 9, 03:00 pm",15.969,0,1.00426,92,2.299
"Jan 9, 04:00 pm",16.658,0,1.00375,85,1.747
"Jan 9, 05:00 pm",18.693,0,1.0034,87,1.376
"Jan 9, 06:00 pm",22.62,0,1.00296,70,0.714
"Jan 9, 07:00 pm",23.892,0,1.00267,139,0.382
"Jan 9, 08:00 pm",23.761,0,1.00232,156,0.278
"Jan 9, 09:00 pm",23.363,0,1.00215,8,0.409
"Jan 9, 10:00 pm",22.065,0,1.00226,44,0.896
"Jan 9, 11:00 pm",20.781,0,1.00225,67,1.18
"Jan 10, 12:00 am",19.837,0,1.00227,59,1.626
"Jan 10, 01:00 am",18.958,0,1.00229,60,1.635
"Jan 10, 02:00 am",18.446,0,1.00232,54,2.29
"Jan 10, 03:00 am",18.086,0,1.00214,56,3.514
"Jan 10, 04:00 am",18.503,7291.38,1.00198,94,5.731
"Jan 10, 05:00 am",17.447,11068,1.00189,99,6.376
"Jan 10, 06:00 am",16.672,19676,1.00192,102,7.534
"Jan 10, 07:00 am",17.515,12458.6,1.00205,101,6.627
"Jan 10, 08:00 am",17.944,7722.64,1.00204,96,5.795
"Jan 10, 09:00 am",18.115,6753.89,1.00214,96,5.627
"Jan 10, 10:00 am",18.39,5261.93,1.00227,99,5.283
"Jan 10, 11:00 am",18.535,5379.56,1.00238,100,5.305
"Jan 10, 12:00 pm",18.399,4170.89,1.00243,99,5.01
"Jan 10, 01:00 pm",18.375,2695.72,1.00244,109,4.52
"Jan 10, 02:00 pm",18.567,3546.36,1.00241,109,4.799
"Jan 10, 03:00 pm",19.481,957.659,1.00201,108,3.799
"Jan 10, 04:00 pm",20.899,0,1.00144,108,3.387
"Jan 10, 05:00 pm",23.081,0,1.00084,116,3.482
"Jan 10, 06:00 pm",24.525,2377.06,1.00025,136,4.42
"Jan 10, 07:00 pm",25.096,3695.38,0.999682,138,4.867
"Jan 10, 08:00 pm",25.411,4144.23,0.999185,131,4.994
"Jan 10, 09:00 pm",24.968,7649.14,0.998912,126,5.748
"Jan 10, 10:00 pm",23.871,7986.69,0.998805,128,5.814
"Jan 10, 11:00 pm",22.818,4463.52,0.998773,132,5.064
"Jan 11, 12:00 am",22.778,3672.21,0.998685,136,4.852
"Jan 11, 01:00 am",21.737,11655.9,0.998592,141,6.503
"Jan 11, 02:00 am",21.367,1044.19,0.998885,165,3.846
"Jan 11, 03:00 am",20.972,0,0.998754,163,3.279
"Jan 11, 04:00 am",20.3,1962.12,0.998635,190,4.253
"Jan 11, 05:00 am",19.414,6001.87,0.998617,191,5.425
"Jan 11, 06:00 am",18.74,4379.97,0.998495,182,5.028
"Jan 11, 07:00 am",18.335,11479,0.998461,171,6.428
"Jan 11, 08:00 am",17.55,15413,0.998171,173,6.975
"Jan 11, 09:00 am",16.987,20800,0.998105,167,7.655
"Jan 11, 10:00 am",16.348,25795.7,0.998116,175,8.214
"Jan 11, 11:00 am",15.237,29519.5,0.998052,174,8.603
"Jan 11, 12:00 pm",15.105,43392.1,0.998086,177,9.967
"Jan 11, 01:00 pm",17.352,26933.1,0.997977,177,8.352
"Jan 11, 02:00 pm",19.594,8777.68,0.998007,178,5.948
"Jan 11, 03:00 pm",21.854,5524.62,0.997728,180,5.327
"Jan 11, 04:00 pm",23.675,12284.4,0.997313,190,6.6
"Jan 11, 05:00 pm",24.738,10325.5,0.996719,200,6.276
"Jan 11, 06:00 pm",25.527,7944.07,0.996465,204,5.886
"Jan 11, 07:00 pm",26.116,8199.47,0.996056,211,5.935
"Jan 11, 08:00 pm",26.075,8795.93,0.995917,215,6.021
"Jan 11, 09:00 pm",25.342,10764.9,0.99591,218,6.345
"Jan 11, 10:00 pm",23.147,11730.6,0.996168,218,6.536
"Jan 11, 11:00 pm",21.295,22082.9,0.996376,216,7.897
"Jan 12, 12:00 am",19.79,17211.9,0.996616,204,7.32
"Jan 12, 01:00 am",18.816,16505.9,0.996736,198,7.171
"Jan 12, 02:00 am",17.837,25374,0.996949,197,8.229
"Jan 12, 03:00 am",17.275,24467.1,0.996907,195,8.107
"Jan 12, 04:00 am",16.911,26476.2,0.996686,195,8.319
"Jan 12, 05:00 am",16.812,20795.5,0.996612,200,7.723
"Jan 12, 06:00 am",17.544,9252.74,0.996892,192,6.013
"Jan 12, 07:00 am",17.836,3666.22,0.997102,176,4.835
"Jan 12, 08:00 am",18.015,4042.79,0.996978,176,4.942
"Jan 12, 09:00 am",18.07,3924.67,0.997088,177,4.912
"Jan 12, 10:00 am",18.145,2745.9,0.997375,176,4.541
"Jan 12, 11:00 am",17.894,1366.84,0.997474,171,3.995
"Jan 12, 12:00 pm",17.634,2044.49,0.997628,170,4.277
"Jan 12, 01:00 pm",17.427,2067.04,0.997877,160,4.312
"Jan 12, 02:00 pm",17.114,1776.6,0.997697,154,4.224
"Jan 12, 03:00 pm",18.945,1178.47,0.99744,166,3.907
"Jan 12, 04:00 pm",21.239,1063.5,0.997259,178,3.857
"Jan 12, 05:00 pm",23.066,2565.91,0.996881,180,4.493
"Jan 12, 06:00 pm",24.895,3171.33,0.996427,181,4.714
"Jan 12, 07:00 pm",26.372,6683.42,0.996001,191,5.571
"Jan 12, 08:00 pm",26.68,3981.52,0.995864,198,4.979
"Jan 12, 09:00 pm",26.422,7237.56,0.995949,200,5.719
"Jan 12, 10:00 pm",24.907,10944.8,0.996233,197,6.397
"Jan 12, 11:00 pm",23.291,11374.1,0.99666,209,6.532
"Jan 13, 12:00 am",21.79,10001,0.997261,230,6.154
"Jan 13, 01:00 am",21.103,8850.56,0.997257,223,5.97
"Jan 13, 02:00 am",21.466,4459.26,0.997472,237,5.068
"Jan 13, 03:00 am",20.437,711.604,0.997306,265,3.714
"Jan 13, 04:00 am",19.869,0,0.99708,250,2.105
"Jan 13, 05:00 am",19.607,0,0.9969,207,1.518
"Jan 13, 06:00 am",19.734,0,0.996987,172,2.088
"Jan 13, 07:00 am",19.897,1336.83,0.996748,169,3.985
"Jan 13, 08:00 am",20.184,3058.67,0.996794,195,4.666
"Jan 13, 09:00 am",20.313,1063.41,0.997116,195,3.855
"Jan 13, 10:00 am",20.236,2280.59,0.99716,185,4.375
"Jan 13, 11:00 am",20.056,843.892,0.997415,204,3.773
"Jan 13, 12:00 pm",20.019,856.629,0.997836,192,3.749
"Jan 13, 01:00 pm",20.375,0,0.997857,194,3.415
"Jan 13, 02:00 pm",21.38,0,0.997973,187,3.414
"Jan 13, 03:00 pm",22.346,0,0.997832,206,3.288
"Jan 13, 04:00 pm",23.486,1215.72,0.997505,230,3.939
"Jan 13, 05:00 pm",24.268,0,0.997034,240,2.968
"Jan 13, 06:00 pm",24.828,1448.19,0.996735,224,4.054
"Jan 13, 07:00 pm",24.3,15185.2,0.996827,265,7.106
"Jan 13, 08:00 pm",21.512,17249.8,0.997102,301,7.25
"Jan 13, 09:00 pm",21.382,1340.29,0.997409,290,3.994
"Jan 13, 10:00 pm",21.304,0,0.997764,275,2.511
"Jan 13, 11:00 pm",21.11,0,0.998176,274,2.61
"Jan 14, 12:00 am",20.669,2556.47,0.998354,300,4.486
"Jan 14, 01:00 am",20.455,4332.11,0.998908,323,5.032
"Jan 14, 02:00 am",19.352,9496.98,0.999256,340,6.105
"Jan 14, 03:00 am",18.215,15360.1,0.999531,337,7.058
"Jan 14, 04:00 am",16.808,12654.9,0.999671,338,6.682
"Jan 14, 05:00 am",15.841,32430,0.9998,340,8.952
"Jan 14, 06:00 am",15.178,43125.9,1.00008,344,9.966
"Jan 14, 07:00 am",14.457,41882,1.00052,350,9.818
"Jan 14, 08:00 am",13.715,42984,1.00095,355,9.903
"Jan 14, 09:00 am",12.994,48922.5,1.00144,354,10.454
"Jan 14, 10:00 am",12.245,55282.4,1.00222,357,11.169
"Jan 14, 11:00 am",11.528,57006.6,1.00268,356,11.455
"Jan 14, 12:00 pm",11.067,57017,1.00306,356,11.419
"Jan 14, 01:00 pm",11.499,46871.7,1.00373,359,10.217
"Jan 14, 02:00 pm",12.342,36332.7,1.00408,357,9.238
"Jan 14, 03:00 pm",13.389,25970.1,1.00416,360,8.193
"Jan 14, 04:00 pm",14.59,22686.1,1.00376,359,7.85
"Jan 14, 05:00 pm",15.752,19863.2,1.00357,357,7.502
"Jan 14, 06:00 pm",16.469,15913.8,1.00346,357,7.024
"Jan 14, 07:00 pm",16.948,10866.7,1.00338,359,6.259
"Jan 14, 08:00 pm",17.206,8950.74,1.00315,357,5.957
"Jan 14, 09:00 pm",16.984,7779.8,1.00325,0,5.717
"Jan 14, 10:00 pm",16.119,12456.6,1.00335,10,6.567
"Jan 14, 11:00 pm",15.374,18412.4,1.00357,8,7.316
"Jan 15, 12:00 am",14.642,21245.2,1.00385,8,7.667
"Jan 15, 01:00 am",13.938,28036.2,1.00405,6,8.417
"Jan 15, 02:00 am",13.318,24559.1,1.00429,7,8.039
"Jan 15, 03:00 am",12.721,26539.6,1.00429,9,8.238
"Jan 15, 04:00 am",12.198,29282.9,1.00406,10,8.533
"Jan 15, 05:00 am",11.669,28145.9,1.00404,11,8.405
"Jan 15, 06:00 am",11.242,23671.3,1.00427,13,7.932
"Jan 15, 07:00 am",10.704,27398.9,1.00438,14,8.326
"Jan 15, 08:00 am",9.796,34457.7,1.00443,11,8.98
"Jan 15, 09:00 am",9.626,38458.9,1.00458,10,9.426
"Jan 15, 10:00 am",9.481,43136.6,1.00471,8,9.847
"Jan 15, 11:00 am",9.046,38818.6,1.00497,7,9.453
"Jan 15, 12:00 pm",8.38,36826.7,1.00519,11,9.226
"Jan 15, 01:00 pm",9.657,25972.2,1.00539,12,8.153
"Jan 15, 02:00 pm",11.136,13913.5,1.00554,10,6.738
"Jan 15, 03:00 pm",12.623,11815.3,1.00515,11,6.437
"Jan 15, 04:00 pm",13.944,9658.72,1.00454,10,6.042
"Jan 15, 05:00 pm",15.036,10534.3,1.00402,7,6.177
"Jan 15, 06:00 pm",15.878,8168.52,1.00351,8,5.785
"Jan 15, 07:00 pm",16.456,4565.36,1.00315,9,5.054
"Jan 15, 08:00 pm",16.717,3349.45,1.00279,9,4.728
"Jan 15, 09:00 pm",16.529,3553.92,1.00275,10,4.787
"Jan 15, 10:00 pm",15.393,5929.51,1.00278,5,5.385
"Jan 15, 11:00 pm",14.243,15338.5,1.00288,9,6.935
"Jan 16, 12:00 am",13.846,13021.3,1.00309,18,6.679
"Jan 16, 01:00 am",12.744,20185,1.00334,23,7.614
"Jan 16, 02:00 am",11.834,19835.4,1.00347,28,7.575
"Jan 16, 03:00 am",11.321,25164,1.00326,28,8.207
"Jan 16, 04:00 am",11.047,30659.4,1.00309,35,8.712
"Jan 16, 05:00 am",11.018,43114.3,1.00299,40,9.888
"Jan 16, 06:00 am",10.699,46528.3,1.00289,36,10.212
"Jan 16, 07:00 am",10.547,49544.7,1.00304,36,10.517
"Jan 16, 08:00 am",11.239,43435.2,1.00304,36,9.952
"Jan 16, 09:00 am",11.032,39352.1,1.00309,40,9.556
"Jan 16, 10:00 am",10.966,45627.4,1.00303,43,10.082
"Jan 16, 11:00 am",11.103,45986.6,1.00292,47,10.121
"Jan 16, 12:00 pm",11.111,49726.6,1.00278,50,10.508
"Jan 16, 01:00 pm",13.019,40090,1.00264,59,9.66
"Jan 16, 02:00 pm",15.127,21888.5,1.00243,66,7.772
"Jan 16, 03:00 pm",16.6,23578,1.00192,74,7.993
"Jan 16, 04:00 pm",18.27,25426.5,1.00115,83,8.296
"Jan 16, 05:00 pm",19.289,37602.3,1.00055,93,9.65
"Jan 16, 06:00 pm",20.703,39398.7,1.00003,102,9.736
"Jan 16, 07:00 pm",21.482,48210.1,0.999416,109,10.542
"Jan 16, 08:00 pm",20.646,36228.7,0.999128,118,9.384
"Jan 16, 09:00 pm",20.011,33700.3,0.999052,109,9.056
"Jan 16, 10:00 pm",19.372,36940.4,0.999071,107,9.445
"Jan 16, 11:00 pm",19.257,46629.1,0.998755,104,10.388
"Jan 17, 12:00 am",18.935,55353.5,0.998562,107,11.477
"Jan 17, 01:00 am",18.912,56703.1,0.99833,115,12.158
"Jan 17, 02:00 am",19.107,55584.1,0.99837,122,11.597
"Jan 17, 03:00 am",18.802,54591.1,0.998132,128,11.31
"Jan 17, 04:00 am",18.711,56542.1,0.997574,135,12.003
"Jan 17, 05:00 am",18.485,56763.9,0.997403,141,12.494
"Jan 17, 06:00 am",18.329,56756.9,0.997278,144,12.191
"Jan 17, 07:00 am",18.339,55522,0.997327,150,11.641
"Jan 17, 08:00 am",18.462,55283.8,0.997306,151,11.586
"Jan 17, 09:00 am",18.304,54296.4,0.997462,153,11.392
"Jan 17, 10:00 am",18.086,52383.6,0.99763,158,11.063
"Jan 17, 11:00 am",18.195,55012.7,0.997662,164,11.376
"Jan 17, 12:00 pm",18.768,53876.8,0.997824,171,11.168
"Jan 17, 01:00 pm",19.991,54873.8,0.997854,173,11.38
"Jan 17, 02:00 pm",21.552,52931,0.997916,178,11.114
"Jan 17, 03:00 pm",23.371,50445.9,0.997615,185,10.818
"Jan 17, 04:00 pm",25.321,55141.8,0.997298,194,11.91
"Jan 17, 05:00 pm",26.137,55292.4,0.997038,201,12.357
"Jan 17, 06:00 pm",26.91,54371.5,0.99686,207,11.862
"Jan 17, 07:00 pm",26.969,55052.4,0.996905,211,12.241
"Jan 17, 08:00 pm",26.255,51533,0.99708,214,11.112
"Jan 17, 09:00 pm",25.256,43903.8,0.997402,216,10.199
"Jan 17, 10:00 pm",23.655,30847.5,0.997771,219,8.831
