,"Air temperature | ('C)","Power generated by system | (kW)","Pressure | (atm)","Wind direction | (deg)","Wind speed | (m/s)"
"Jan 2, 03:00 am",3.095,61529,1.02408,335,12.63
"Jan 2, 04:00 am",1.946,61625.9,1.02458,344,12.035
"Jan 2, 05:00 am",0.079,62196.4,1.0252,351,12.088
"Jan 2, 06:00 am",-0.453,60295.1,1.02566,355,11.325
"Jan 2, 07:00 am",-0.908,47085.2,1.02613,350,9.947
"Jan 2, 08:00 am",-1.037,53758.4,1.02641,345,10.56
"Jan 2, 09:00 am",-1.385,37103.5,1.02662,331,9.151
"Jan 2, 10:00 am",-1.453,39386.1,1.0269,331,9.39
"Jan 2, 11:00 am",-1.469,37941.9,1.02724,337,9.218
"Jan 2, 12:00 pm",-1.741,32022.4,1.02768,334,8.699
"Jan 2, 01:00 pm",-1.55,36244.1,1.02812,339,9.03
"Jan 2, 02:00 pm",-0.307,30365.2,1.0285,344,8.462
"Jan 2, 03:00 pm",0.637,39166.5,1.0286,349,9.276
"Jan 2, 04:00 pm",1.295,36780.2,1.02841,351,9.011
"Jan 2, 05:00 pm",1.995,34463,1.02825,352,8.821
"Jan 2, 06:00 pm",2.582,31994.1,1.02819,354,8.619
"Jan 2, 07:00 pm",2.98,31708.2,1.02827,357,8.603
"Jan 2, 08:00 pm",3.094,29670.2,1.02814,359,8.405
"Jan 2, 09:00 pm",2.802,29095.9,1.02795,359,8.342
"Jan 2, 10:00 pm",1.416,25078.2,1.02806,5,7.922
"Jan 2, 11:00 pm",-0.211,46206.4,1.02841,3,9.892
"Jan 3, 12:00 am",-0.79,44762.7,1.02872,9,9.761
"Jan 3, 01:00 am",-1.379,39046.2,1.02906,19,9.296
"Jan 3, 02:00 am",-1.796,31629.2,1.02924,30,8.648
"Jan 3, 03:00 am",-2.122,28481.2,1.02921,34,8.288
"Jan 3, 04:00 am",-2.374,24625,1.029,40,7.85
"Jan 3, 05:00 am",-2.539,29720.5,1.02898,42,8.349
"Jan 3, 06:00 am",-2.733,23918.1,1.0292,45,7.763
"Jan 3, 07:00 am",-3.013,18891.7,1.0293,46,7.182
"Jan 3, 08:00 am",-3.364,14460.8,1.02932,49,6.679
"Jan 3, 09:00 am",-3.624,13295,1.02932,50,6.523
"Jan 3, 10:00 am",-3.885,14185.8,1.02943,53,6.645
"Jan 3, 11:00 am",-4.161,11592.2,1.02953,58,6.196
"Jan 3, 12:00 pm",-4.458,12189.1,1.02959,61,6.302
"Jan 3, 01:00 pm",-4.564,11428.1,1.02955,66,6.165
"Jan 3, 02:00 pm",-3.595,3785.17,1.02946,65,4.76
"Jan 3, 03:00 pm",-2.084,900.18,1.02914,58,3.733
"Jan 3, 04:00 pm",-0.351,373.364,1.02854,53,3.621
"Jan 3, 05:00 pm",1.171,0,1.02782,55,3.504
"Jan 3, 06:00 pm",2.517,0,1.02713,54,3.193
"Jan 3, 07:00 pm",3.544,0,1.02647,60,2.59
"Jan 3, 08:00 pm",4.214,0,1.02576,64,2.08
"Jan 3, 09:00 pm",4.222,0,1.02516,76,2.044
"Jan 3, 10:00 pm",2.037,0,1.02472,63,1.51
"Jan 3, 11:00 pm",1.067,0,1.0243,96,1.406
"Jan 4, 12:00 am",0.193,0,1.02407,121,2.304
"Jan 4, 01:00 am",-0.716,2611.53,1.0237,124,4.414
"Jan 4, 02:00 am",-0.3,7435.23,1.02358,130,5.564
"Jan 4, 03:00 am",-1.129,14200.1,1.02332,137,6.666
"Jan 4, 04:00 am",-2.469,14494.5,1.02301,134,6.697
"Jan 4, 05:00 am",-2.88,12164.9,1.02282,128,6.328
"Jan 4, 06:00 am",-3.18,13682.3,1.02267,129,6.59
"Jan 4, 07:00 am",-3.318,17431.3,1.02257,131,7.032
"Jan 4, 08:00 am",-3.493,15576.3,1.02228,135,6.819
"Jan 4, 09:00 am",-3.429,20590.5,1.02202,137,7.383
"Jan 4, 10:00 am",-2.674,20470.4,1.0217,131,7.38
"Jan 4, 11:00 am",-0.215,10990.6,1.0214,126,6.146
"Jan 4, 12:00 pm",0.734,8024.6,1.02104,127,5.665
"Jan 4, 01:00 pm",1.706,15601.5,1.02072,119,6.868
"Jan 4, 02:00 pm",2.951,20087.9,1.02056,122,7.393
"Jan 4, 03:00 pm",4.658,13013.8,1.02023,115,6.553
"Jan 4, 04:00 pm",6.009,5174.2,1.01972,122,5.151
"Jan 4, 05:00 pm",6.789,2426.3,1.01906,124,4.378
"Jan 4, 06:00 pm",8.85,1150.13,1.01835,128,3.868
"Jan 4, 07:00 pm",9.973,4231.63,1.01753,134,4.939
"Jan 4, 08:00 pm",9.593,11132.9,1.01679,139,6.229
"Jan 4, 09:00 pm",11.137,9685.13,1.01614,137,6.021
"Jan 4, 10:00 pm",8.785,24387.6,1.01534,134,7.956
"Jan 4, 11:00 pm",9.975,57837.8,1.01471,133,11.408
"Jan 5, 12:00 am",10.311,57760,1.01433,134,11.409
"Jan 5, 01:00 am",10.839,59258.9,1.01394,137,12.636
"Jan 5, 02:00 am",10.226,59371,1.01367,140,12.708
"Jan 5, 03:00 am",10.21,59349.1,1.01324,141,13.098
"Jan 5, 04:00 am",10.361,59289.9,1.01277,141,12.955
"Jan 5, 05:00 am",10.195,59306.1,1.01245,141,12.679
"Jan 5, 06:00 am",10.235,59283.2,1.0122,142,12.45
"Jan 5, 07:00 am",10.358,59243.3,1.01204,142,12.212
"Jan 5, 08:00 am",10.394,59149.1,1.01173,142,12.117
"Jan 5, 09:00 am",10.487,58792.4,1.01144,145,11.939
"Jan 5, 10:00 am",10.496,58069.2,1.01122,146,11.667
"Jan 5, 11:00 am",10.612,56224.3,1.01105,145,11.244
"Jan 5, 12:00 pm",10.677,55946.2,1.0109,146,11.222
"Jan 5, 01:00 pm",11.203,55617.6,1.01072,145,11.177
"Jan 5, 02:00 pm",13.675,48565.5,1.01063,153,10.533
"Jan 5, 03:00 pm",15.762,22300.2,1.01044,155,7.901
"Jan 5, 04:00 pm",17.874,19400.9,1.01006,160,7.511
"Jan 5, 05:00 pm",19.795,29056.3,1.00962,168,8.573
"Jan 5, 06:00 pm",21.302,47809.2,1.00903,178,10.453
"Jan 5, 07:00 pm",21.724,48799.4,1.00873,182,10.551
"Jan 5, 08:00 pm",21.921,45542.6,1.00817,184,10.229
"Jan 5, 09:00 pm",21.931,42954.1,1.00777,185,9.976
"Jan 5, 10:00 pm",20.329,36096,1.00764,182,9.319
"Jan 5, 11:00 pm",18.598,57332.6,1.00779,181,12.257
"Jan 6, 12:00 am",17.429,56862.7,1.00788,180,11.751
"Jan 6, 01:00 am",16.857,57672.3,1.00771,174,12.317
"Jan 6, 02:00 am",16.27,57790,1.00772,166,12.488
"Jan 6, 03:00 am",15.757,57886.7,1.00762,162,12.272
"Jan 6, 04:00 am",15.506,57822.9,1.00748,163,12.105
"Jan 6, 05:00 am",15.199,57323.3,1.00745,163,11.798
"Jan 6, 06:00 am",15.037,57845.5,1.00739,167,12.016
"Jan 6, 07:00 am",14.777,56742.2,1.00745,166,11.503
"Jan 6, 08:00 am",14.413,53975.4,1.00739,166,11.011
"Jan 6, 09:00 am",13.938,46543.6,1.00738,169,10.196
"Jan 6, 10:00 am",13.611,44119.2,1.00747,171,9.965
"Jan 6, 11:00 am",13.258,39822,1.00759,172,9.594
"Jan 6, 12:00 pm",13.004,28910.9,1.00767,174,8.492
"Jan 6, 01:00 pm",14.478,27771.3,1.00774,172,8.379
"Jan 6, 02:00 pm",15.439,26683.6,1.0079,174,8.271
"Jan 6, 03:00 pm",18.233,9118.63,1.0077,175,5.981
"Jan 6, 04:00 pm",20.937,14697.5,1.00724,175,6.893
"Jan 6, 05:00 pm",22.195,28053.3,1.00693,182,8.505
"Jan 6, 06:00 pm",22.5,30381.7,1.00676,184,8.732
"Jan 6, 07:00 pm",22.817,34273.4,1.00645,183,9.121
"Jan 6, 08:00 pm",23.428,40622.2,1.00605,181,9.809
"Jan 6, 09:00 pm",23.291,41041.5,1.00573,181,9.845
"Jan 6, 10:00 pm",21.88,29292.1,1.00565,185,8.625
"Jan 6, 11:00 pm",20.14,49161.7,1.00566,185,10.568
"Jan 7, 12:00 am",19.875,55622,1.00574,181,11.488
"Jan 7, 01:00 am",19.657,55569,1.00582,171,11.433
"Jan 7, 02:00 am",18.556,57230.3,1.00587,162,12.257
"Jan 7, 03:00 am",17.193,54585.9,1.00599,156,11.314
"Jan 7, 04:00 am",16.409,52456.6,1.00599,156,11.005
"Jan 7, 05:00 am",17.051,54784.6,1.00588,156,11.34
"Jan 7, 06:00 am",16.49,55834.9,1.006,155,11.531
"Jan 7, 07:00 am",16.635,54277.7,1.00606,154,11.267
"Jan 7, 08:00 am",16.145,56717.2,1.006,154,11.777
"Jan 7, 09:00 am",15.966,56879.1,1.006,153,11.828
"Jan 7, 10:00 am",16.48,53977.5,1.00617,152,11.216
"Jan 7, 11:00 am",16.51,51279.7,1.00619,151,10.865
"Jan 7, 12:00 pm",16.477,54053.1,1.00633,151,11.218
"Jan 7, 01:00 pm",16.777,49201.7,1.00647,151,10.659
"Jan 7, 02:00 pm",17.189,37335,1.00675,149,9.515
"Jan 7, 03:00 pm",17.759,36741.1,1.00673,146,9.423
"Jan 7, 04:00 pm",19.025,27561.9,1.00643,149,8.509
"Jan 7, 05:00 pm",20.638,17722.2,1.00602,149,7.352
"Jan 7, 06:00 pm",22.622,21421.6,1.00563,156,7.863
"Jan 7, 07:00 pm",24.243,31053.3,1.00502,157,8.924
"Jan 7, 08:00 pm",23.734,42167,1.00459,171,9.938
"Jan 7, 09:00 pm",22.041,32694.7,1.00452,177,8.952
"Jan 7, 10:00 pm",20.878,21985.9,1.0043,165,7.838
"Jan 7, 11:00 pm",20.586,53339.1,1.00418,160,11.184
"Jan 8, 12:00 am",20.614,47015.2,1.00409,151,10.514
"Jan 8, 01:00 am",19.552,56175.3,1.00403,150,11.848
"Jan 8, 02:00 am",19.488,56937.9,1.0039,152,12.833
"Jan 8, 03:00 am",18.865,56119.6,1.00366,148,11.753
"Jan 8, 04:00 am",19.354,54430,1.00331,151,11.381
"Jan 8, 05:00 am",19.523,52745.7,1.00318,153,11.146
"Jan 8, 06:00 am",19.425,52672.4,1.00315,154,11.133
"Jan 8, 07:00 am",19.574,55721.2,1.00315,158,11.67
"Jan 8, 08:00 am",19.706,38143.6,1.00308,165,9.557
"Jan 8, 09:00 am",19.834,39570.2,1.00319,166,9.685
"Jan 8, 10:00 am",19.795,47914.6,1.00315,162,10.518
"Jan 8, 11:00 am",19.507,51090.9,1.00322,165,10.8
"Jan 8, 12:00 pm",18.996,39844.7,1.0035,170,9.682
"Jan 8, 01:00 pm",19.369,27824.9,1.0036,174,8.453
"Jan 8, 02:00 pm",19.954,40577.9,1.00383,180,9.77
"Jan 8, 03:00 pm",20.87,55904,1.00383,183,11.721
"Jan 8, 04:00 pm",22.32,41054.3,1.00343,184,9.84
"Jan 8, 05:00 pm",23.183,50570.9,1.00327,187,10.792
"Jan 8, 06:00 pm",23.792,45961.2,1.00322,190,10.33
"Jan 8, 07:00 pm",24.513,41962.3,1.0029,195,9.964
"Jan 8, 08:00 pm",24.901,45168.5,1.0024,200,10.354
"Jan 8, 09:00 pm",24.881,37984.2,1.00218,200,9.676
"Jan 8, 10:00 pm",23.728,36028.5,1.00232,196,9.408
"Jan 8, 11:00 pm",22.053,46941.1,1.00245,193,10.414
"Jan 9, 12:00 am",21.098,45264.3,1.00292,197,10.253
"Jan 9, 01:00 am",19.517,26389.1,1.0039,242,8.308
"Jan 9, 02:00 am",17.37,19030.6,1.00498,343,7.442
"Jan 9, 03:00 am",16.793,10743.1,1.0055,1,6.227
"Jan 9, 04:00 am",16.472,11080.6,1.00554,3,6.3
"Jan 9, 05:00 am",16.095,12199.3,1.00577,1,6.531
"Jan 9, 06:00 am",15.416,23270.7,1.00615,4,7.915
"Jan 9, 07:00 am",14.941,40799.3,1.00636,13,9.719
"Jan 9, 08:00 am",14.052,34053.5,1.00635,13,8.993
"Jan 9, 09:00 am",13.256,23524.2,1.00669,21,8.006
"Jan 9, 10:00 am",13.121,14929.9,1.0069,21,6.947
"Jan 9, 11:00 am",12.554,13365.4,1.00695,21,6.74
"Jan 9, 12:00 pm",12.348,6749.2,1.00707,24,5.59
"Jan 9, 01:00 pm",12.247,3522.5,1.00711,27,4.822
"Jan 9, 02:00 pm",12.24,1217.81,1.00704,37,3.913
"Jan 9, 03:00 pm",12.905,0,1.00674,57,3.035
"Jan 9, 04:00 pm",13.426,0,1.00605,65,2.038
"Jan 9, 05:00 pm",14.841,0,1.00541,82,1.244
"Jan 9, 06:00 pm",16.002,0,1.00485,96,0.968
"Jan 9, 07:00 pm",16.277,0,1.00445,97,0.494
"Jan 9, 08:00 pm",16.4,0,1.00396,67,0.594
"Jan 9, 09:00 pm",16.419,0,1.0037,59,0.35
"Jan 9, 10:00 pm",16.247,0,1.00328,67,0.817
"Jan 9, 11:00 pm",15.897,0,1.00292,74,1.357
"Jan 10, 12:00 am",15.404,0,1.00279,93,2.074
"Jan 10, 01:00 am",15.389,0,1.0024,118,2.453
"Jan 10, 02:00 am",15.547,0,1.00202,133,3.171
"Jan 10, 03:00 am",15.689,2000.6,1.00165,139,4.256
"Jan 10, 04:00 am",15.778,11367.1,1.00108,142,6.389
"Jan 10, 05:00 am",15.79,15000.3,1.00068,158,6.987
"Jan 10, 06:00 am",16.422,18244.5,1.00052,165,7.33
"Jan 10, 07:00 am",16.346,26964.6,1.00006,165,8.355
"Jan 10, 08:00 am",17.012,28758.9,0.999823,163,8.582
"Jan 10, 09:00 am",17.648,22301.4,0.999518,167,7.846
"Jan 10, 10:00 am",18.007,21332.5,0.999198,165,7.745
"Jan 10, 11:00 am",18.564,25181.6,0.998969,169,8.166
"Jan 10, 12:00 pm",19.108,30800.3,0.998834,180,8.763
"Jan 10, 01:00 pm",19.349,30373.5,0.998738,186,8.72
"Jan 10, 02:00 pm",19.685,35088.5,0.998521,192,9.218
"Jan 10, 03:00 pm",20.91,37503,0.998104,200,9.592
"Jan 10, 04:00 pm",22.343,52014.3,0.997693,209,11.15
"Jan 10, 05:00 pm",22.885,51196.2,0.996992,207,11.067
"Jan 10, 06:00 pm",23.884,54230.3,0.996241,206,11.607
"Jan 10, 07:00 pm",23.857,55640.7,0.995676,205,13.031
"Jan 10, 08:00 pm",21.072,50450.1,0.996135,239,10.806
"Jan 10, 09:00 pm",19.467,15839.4,0.996286,240,7.062
"Jan 10, 10:00 pm",19.499,7365.35,0.996635,235,5.672
"Jan 10, 11:00 pm",18.526,20747.9,0.997221,278,7.751
"Jan 11, 12:00 am",17.52,40359.2,0.997844,287,9.755
"Jan 11, 01:00 am",16.486,31076.1,0.998476,300,8.776
"Jan 11, 02:00 am",14.009,55516.5,0.999258,314,11.286
"Jan 11, 03:00 am",11.788,55422.7,0.999932,321,11.208
"Jan 11, 04:00 am",10.563,53492.3,1.00027,326,10.969
"Jan 11, 05:00 am",9.403,46041.4,1.00075,333,10.255
"Jan 11, 06:00 am",8.158,45573.4,1.00111,337,10.172
"Jan 11, 07:00 am",7.359,53163.6,1.00149,342,10.834
"Jan 11, 08:00 am",7.183,55249.8,1.00161,346,11.037
"Jan 11, 09:00 am",5.953,50840.2,1.00168,355,10.514
"Jan 11, 10:00 am",5.67,53949.6,1.00184,2,10.832
"Jan 11, 11:00 am",4.856,47062.6,1.00192,5,10.12
"Jan 11, 12:00 pm",3.877,39831.4,1.00197,8,9.491
"Jan 11, 01:00 pm",3.797,27614.8,1.00209,12,8.272
"Jan 11, 02:00 pm",6.408,3751.46,1.00234,12,4.808
"Jan 11, 03:00 pm",8.367,0,1.00241,19,3.021
"Jan 11, 04:00 pm",10.088,1687.07,1.00216,15,4.13
"Jan 11, 05:00 pm",11.174,1219.25,1.00185,7,3.908
"Jan 11, 06:00 pm",12.171,0,1.00158,6,3.367
"Jan 11, 07:00 pm",12.925,0,1.00132,3,2.942
"Jan 11, 08:00 pm",13.427,0,1.00096,356,2.907
"Jan 11, 09:00 pm",13.509,0,1.00074,352,3.012
"Jan 11, 10:00 pm",12.44,0,1.00055,355,2.965
"Jan 11, 11:00 pm",10.097,0,1.00054,13,3.21
"Jan 12, 12:00 am",9.083,0,1.00067,28,3.215
"Jan 12, 01:00 am",8.106,0,1.00084,47,3.403
"Jan 12, 02:00 am",7.305,0,1.00086,43,3.598
"Jan 12, 03:00 am",6.542,884.849,1.00094,48,3.745
"Jan 12, 04:00 am",5.812,1350.23,1.00077,51,3.965
"Jan 12, 05:00 am",5.487,1863.46,1.00073,56,4.192
"Jan 12, 06:00 am",5.051,2943.65,1.00101,66,4.565
"Jan 12, 07:00 am",4.637,2873.82,1.00127,77,4.548
"Jan 12, 08:00 am",4.277,1790.1,1.00132,83,4.194
"Jan 12, 09:00 am",4.106,1883.02,1.00142,88,4.25
"Jan 12, 10:00 am",3.961,2006.1,1.00162,96,4.278
"Jan 12, 11:00 am",3.601,2317.94,1.00187,100,4.361
"Jan 12, 12:00 pm",3.534,2904.41,1.00216,103,4.553
"Jan 12, 01:00 pm",4.216,2390.17,1.00227,105,4.369
"Jan 12, 02:00 pm",6.819,1151.92,1.00241,114,3.871
"Jan 12, 03:00 pm",9.559,0,1.00234,112,2.412
"Jan 12, 04:00 pm",12.481,0,1.00183,119,2.061
"Jan 12, 05:00 pm",14.495,0,1.00154,124,1.792
"Jan 12, 06:00 pm",15.685,0,1.00141,129,1.919
"Jan 12, 07:00 pm",16.509,0,1.00088,128,1.62
"Jan 12, 08:00 pm",17.046,0,1.0006,141,2.172
"Jan 12, 09:00 pm",17.13,0,1.00038,155,2.591
"Jan 12, 10:00 pm",15.535,0,1.0004,154,2.156
"Jan 12, 11:00 pm",12.911,0,1.0006,163,2.623
"Jan 13, 12:00 am",11.642,0,1.00078,162,2.876
"Jan 13, 01:00 am",10.432,0,1.00098,152,2.875
"Jan 13, 02:00 am",9.363,0,1.00111,136,2.363
"Jan 13, 03:00 am",8.505,0,1.00118,131,1.513
"Jan 13, 04:00 am",7.815,0,1.00133,135,0.545
"Jan 13, 05:00 am",7.523,0,1.00161,357,3.097
"Jan 13, 06:00 am",8.315,7195.55,1.00195,3,5.582
"Jan 13, 07:00 am",7.521,11630.4,1.00232,11,6.351
"Jan 13, 08:00 am",6.246,26188.8,1.00278,357,8.15
"Jan 13, 09:00 am",6.232,45827.9,1.00334,355,10.027
"Jan 13, 10:00 am",6.027,57119.4,1.00398,0,11.25
"Jan 13, 11:00 am",5.52,58444,1.00469,4,11.491
"Jan 13, 12:00 pm",5.072,57017.9,1.00554,3,11.188
"Jan 13, 01:00 pm",5.298,53453.5,1.00619,3,10.742
"Jan 13, 02:00 pm",7.935,22751.7,1.0069,7,7.784
"Jan 13, 03:00 pm",9.825,9638.02,1.00733,360,6.021
"Jan 13, 04:00 pm",11.216,12555.1,1.00741,354,6.544
"Jan 13, 05:00 pm",12.625,13424.3,1.00761,355,6.679
"Jan 13, 06:00 pm",13.559,17105.3,1.00774,351,7.134
"Jan 13, 07:00 pm",14.101,18721.7,1.00789,354,7.335
"Jan 13, 08:00 pm",14.292,18356.2,1.00803,354,7.292
"Jan 13, 09:00 pm",13.891,17865.1,1.00832,355,7.23
"Jan 13, 10:00 pm",12.507,10399.6,1.00864,356,6.14
"Jan 13, 11:00 pm",9.825,15667.8,1.00914,358,6.94
"Jan 14, 12:00 am",8.983,25743.8,1.00965,1,8.114
"Jan 14, 01:00 am",7.751,32324.2,1.01022,3,8.754
"Jan 14, 02:00 am",7.02,43448.1,1.01071,5,9.824
"Jan 14, 03:00 am",6.331,47433,1.01111,8,10.135
"Jan 14, 04:00 am",5.795,50000.8,1.01136,16,10.43
"Jan 14, 05:00 am",5.056,53517,1.01166,19,10.783
"Jan 14, 06:00 am",4.131,56258.1,1.01203,22,11.127
"Jan 14, 07:00 am",2.9,46262.5,1.01245,28,10.137
"Jan 14, 08:00 am",2.177,34228.4,1.0127,29,8.977
"Jan 14, 09:00 am",1.437,21196.7,1.01299,25,7.624
"Jan 14, 10:00 am",0.712,8690.34,1.01339,24,5.862
"Jan 14, 11:00 am",0.058,5623.47,1.0136,20,5.265
"Jan 14, 12:00 pm",-0.203,2884.83,1.01395,24,4.558
"Jan 14, 01:00 pm",0.383,2043.86,1.01423,23,4.263
"Jan 14, 02:00 pm",3.191,0,1.01461,28,2.879
"Jan 14, 03:00 pm",6.224,0,1.01457,19,1.397
"Jan 14, 04:00 pm",8.931,0,1.01419,13,1.469
"Jan 14, 05:00 pm",10.929,0,1.01381,1,2.175
"Jan 14, 06:00 pm",12.125,0,1.01358,357,2.595
"Jan 14, 07:00 pm",13.104,0,1.01332,354,2.956
"Jan 14, 08:00 pm",13.613,0,1.01292,349,3.301
"Jan 14, 09:00 pm",13.656,0,1.01267,348,3.426
"Jan 14, 10:00 pm",12.489,0,1.01247,348,3.268
"Jan 14, 11:00 pm",10.522,0,1.01235,356,2.6
"Jan 15, 12:00 am",9.652,0,1.0124,345,1.851
"Jan 15, 01:00 am",9.088,0,1.01244,329,1.525
"Jan 15, 02:00 am",8.515,0,1.01244,281,0.978
"Jan 15, 03:00 am",7.982,0,1.01219,243,1.447
"Jan 15, 04:00 am",7.512,0,1.01188,236,2.261
"Jan 15, 05:00 am",7.153,0,1.0117,241,2.796
"Jan 15, 06:00 am",6.856,0,1.01159,234,3.163
"Jan 15, 07:00 am",6.53,0,1.01159,224,3.523
"Jan 15, 08:00 am",6.17,642.814,1.01141,233,3.631
"Jan 15, 09:00 am",5.91,0,1.01119,237,3.367
"Jan 15, 10:00 am",5.655,0,1.01116,234,2.989
"Jan 15, 11:00 am",5.566,0,1.01092,234,3.455
"Jan 15, 12:00 pm",5.507,0,1.01065,237,3.447
"Jan 15, 01:00 pm",5.717,0,1.01056,237,3.396
"Jan 15, 02:00 pm",7.409,0,1.01074,249,2.777
"Jan 15, 03:00 pm",9.594,0,1.01061,296,0.852
"Jan 15, 04:00 pm",11.639,0,1.0099,265,0.597
"Jan 15, 05:00 pm",13.65,0,1.00918,271,0.944
"Jan 15, 06:00 pm",14.941,0,1.00852,267,0.71
"Jan 15, 07:00 pm",15.56,0,1.00799,212,0.628
"Jan 15, 08:00 pm",15.754,0,1.00752,189,1.259
"Jan 15, 09:00 pm",15.594,0,1.0071,182,1.665
"Jan 15, 10:00 pm",14.762,0,1.00677,164,2.49
"Jan 15, 11:00 pm",13.901,0,1.00646,154,2.961
"Jan 16, 12:00 am",13.407,0,1.00671,169,3.425
"Jan 16, 01:00 am",13.08,2589.15,1.00672,176,4.458
"Jan 16, 02:00 am",12.467,2367.12,1.00634,174,4.375
"Jan 16, 03:00 am",12.13,11243.4,1.0066,191,6.292
"Jan 16, 04:00 am",11.678,4573.4,1.00592,188,5.035
"Jan 16, 05:00 am",11.101,2060.95,1.00563,194,4.264
"Jan 16, 06:00 am",10.167,0,1.00544,161,3.564
"Jan 16, 07:00 am",9.582,1639.97,1.0052,128,4.108
"Jan 16, 08:00 am",9.401,4289.08,1.00475,112,4.966
"Jan 16, 09:00 am",9.161,4850.04,1.00433,102,5.119
"Jan 16, 10:00 am",8.797,4218.29,1.00417,95,5.017
"Jan 16, 11:00 am",8.58,6915.37,1.00395,96,5.614
"Jan 16, 12:00 pm",8.49,10157.3,1.00353,90,6.201
"Jan 16, 01:00 pm",8.538,13145.5,1.00302,88,6.736
"Jan 16, 02:00 pm",8.753,15346.8,1.00244,88,7.025
"Jan 16, 03:00 pm",8.814,5803.56,1.00219,74,5.334
"Jan 16, 04:00 pm",8.894,4174.67,1.0014,52,4.946
"Jan 16, 05:00 pm",8.909,641.484,1.00167,25,3.656
"Jan 16, 06:00 pm",8.906,1450.06,1.00122,42,4.013
"Jan 16, 07:00 pm",9.167,2603.62,1.00053,46,4.456
"Jan 16, 08:00 pm",9.256,3331.83,1,38,4.711
"Jan 16, 09:00 pm",9.169,5037.03,0.999876,39,5.152
"Jan 16, 10:00 pm",9.051,7929.09,0.99967,50,5.714
"Jan 16, 11:00 pm",8.871,14356,0.999445,68,6.8
"Jan 17, 12:00 am",8.588,4922.21,0.99996,44,5.116
"Jan 17, 01:00 am",8.47,6211.07,1.00073,17,5.438
"Jan 17, 02:00 am",8.375,6033.9,1.00111,19,5.412
"Jan 17, 03:00 am",8.336,3962.96,1.00126,25,4.938
"Jan 17, 04:00 am",8.263,3471.67,1.00147,29,4.794
"Jan 17, 05:00 am",8.082,1453.66,1.00173,27,4.054
"Jan 17, 06:00 am",7.506,0,1.00185,30,3.161
"Jan 17, 07:00 am",6.816,0,1.00227,10,1.634
"Jan 17, 08:00 am",7.778,0,1.00251,4,2.69
"Jan 17, 09:00 am",8.089,0,1.00279,323,3.313
"Jan 17, 10:00 am",6.687,878.995,1.00309,337,3.764
"Jan 17, 11:00 am",7.484,965.394,1.00344,341,3.793
"Jan 17, 12:00 pm",7.778,1701.01,1.00355,1,4.129
"Jan 17, 01:00 pm",7.787,0,1.00376,350,2.586
"Jan 17, 02:00 pm",8.477,0,1.00426,322,1.893
"Jan 17, 03:00 pm",9.863,0,1.00457,343,2.329
"Jan 17, 04:00 pm",10.725,0,1.00476,315,2.894
"Jan 17, 05:00 pm",11.166,2936.54,1.00487,324,4.59
"Jan 17, 06:00 pm",11.385,1846.26,1.00494,316,4.187
"Jan 17, 07:00 pm",12.169,3752.29,1.00494,313,4.831
"Jan 17, 08:00 pm",12.38,4159.29,1.0049,322,4.95
"Jan 17, 09:00 pm",11.885,4258,1.00507,318,4.964
"Jan 17, 10:00 pm",10.997,1272.88,1.00545,329,3.959
"Jan 17, 11:00 pm",10.797,0,1.00578,354,3.153
"Jan 18, 12:00 am",10.126,3908.71,1.00642,330,4.915
"Jan 18, 01:00 am",9.541,5368.81,1.00672,334,5.285
