,"Air temperature | ('C)","Power generated by system | (kW)","Pressure | (atm)","Wind direction | (deg)","Wind speed | (m/s)"
"Jan 2, 09:00 pm",-3.716,40541.7,0.975739,325,9.613
"Jan 2, 10:00 pm",-4.736,26642.5,0.975451,325,8.211
"Jan 2, 11:00 pm",-5.674,25758.1,0.975287,325,8.113
"Jan 3, 12:00 am",-5.733,33162.2,0.975467,327,8.862
"Jan 3, 01:00 am",-6.043,22852.1,0.975658,328,7.821
"Jan 3, 02:00 am",-6.544,17437.5,0.975461,332,7.194
"Jan 3, 03:00 am",-7.346,12083.8,0.975155,342,6.42
"Jan 3, 04:00 am",-7.801,6697.09,0.974908,349,5.464
"Jan 3, 05:00 am",-8.194,2122.8,0.974661,1,4.259
"Jan 3, 06:00 am",-8.32,0,0.974421,2,2.383
"Jan 3, 07:00 am",-8.759,0,0.974044,50,0.964
"Jan 3, 08:00 am",-9.145,0,0.973465,151,2.446
"Jan 3, 09:00 am",-9.33,5668.11,0.97282,174,5.241
"Jan 3, 10:00 am",-9.072,19403.5,0.972101,180,7.313
"Jan 3, 11:00 am",-8.916,30606.6,0.97143,183,8.539
"Jan 3, 12:00 pm",-8.692,41203.6,0.970857,186,9.566
"Jan 3, 01:00 pm",-8.473,49934,0.970124,186,10.339
"Jan 3, 02:00 pm",-7.58,50638.8,0.969123,188,10.42
"Jan 3, 03:00 pm",-5.986,39406.5,0.967993,189,9.443
"Jan 3, 04:00 pm",-4.273,31384.4,0.96673,189,8.665
"Jan 3, 05:00 pm",-2.419,33856.3,0.965194,188,8.91
"Jan 3, 06:00 pm",-0.744,39222.5,0.963639,189,9.517
"Jan 3, 07:00 pm",0.533,39659.2,0.962329,192,9.587
"Jan 3, 08:00 pm",1.246,36936.7,0.961328,195,9.349
"Jan 3, 09:00 pm",1.278,37636.2,0.960538,198,9.463
"Jan 3, 10:00 pm",-0.45,49956.8,0.960061,199,10.599
"Jan 3, 11:00 pm",-1.586,58133.4,0.959968,202,11.944
"Jan 4, 12:00 am",-1.904,57405.3,0.960069,207,11.658
"Jan 4, 01:00 am",-1.334,56313.6,0.959838,212,11.395
"Jan 4, 02:00 am",-0.729,52082.6,0.95952,228,10.745
"Jan 4, 03:00 am",-0.675,40655.5,0.959341,251,9.686
"Jan 4, 04:00 am",-2.176,50901.1,0.959252,271,10.781
"Jan 4, 05:00 am",-1.742,57199.5,0.959335,291,11.458
"Jan 4, 06:00 am",-1.729,57596.3,0.959526,305,11.625
"Jan 4, 07:00 am",-1.339,58607.4,0.959795,309,12.51
"Jan 4, 08:00 am",-1.906,58090.4,0.960512,313,11.763
"Jan 4, 09:00 am",-2.113,58665.7,0.961293,328,12.097
"Jan 4, 10:00 am",-1.241,58709.7,0.961817,332,12.428
"Jan 4, 11:00 am",-1.139,58735.8,0.962605,330,12.488
"Jan 4, 12:00 pm",-1.557,58744.6,0.963349,331,12.225
"Jan 4, 01:00 pm",-1.696,58951.1,0.964156,333,12.6
"Jan 4, 02:00 pm",-1.376,56123.7,0.964806,333,11.356
"Jan 4, 03:00 pm",0.272,23694.9,0.965273,332,8.038
"Jan 4, 04:00 pm",1.567,6969.19,0.96543,316,5.559
"Jan 4, 05:00 pm",2.927,4928.45,0.965389,302,5.145
"Jan 4, 06:00 pm",4.265,5023.03,0.965236,294,5.168
"Jan 4, 07:00 pm",5.386,5662.7,0.965014,287,5.332
"Jan 4, 08:00 pm",5.773,5541.1,0.964852,276,5.372
"Jan 4, 09:00 pm",4.886,10447.3,0.964523,264,6.268
"Jan 4, 10:00 pm",1.701,25871.4,0.964195,258,8.227
"Jan 4, 11:00 pm",0.794,45600.4,0.964137,257,10.137
"Jan 5, 12:00 am",0.436,54992.4,0.964129,252,11.112
"Jan 5, 01:00 am",-0.084,58594.6,0.964016,252,12.228
"Jan 5, 02:00 am",-0.447,58647.2,0.963598,252,12.559
"Jan 5, 03:00 am",-0.572,58632.2,0.962911,257,13.007
"Jan 5, 04:00 am",-0.37,58554.2,0.962342,259,12.85
"Jan 5, 05:00 am",-0.543,58560.1,0.961828,262,12.417
"Jan 5, 06:00 am",-0.755,57921.1,0.961446,268,11.975
"Jan 5, 07:00 am",-0.882,56171.6,0.961223,274,11.451
"Jan 5, 08:00 am",-0.627,56339.9,0.961002,281,11.367
"Jan 5, 09:00 am",0.054,57025.9,0.960712,286,11.517
"Jan 5, 10:00 am",0.163,56947,0.960449,285,11.507
"Jan 5, 11:00 am",-0.942,52599.2,0.960255,283,10.832
"Jan 5, 12:00 pm",-1.255,39267.2,0.960045,275,9.684
"Jan 5, 01:00 pm",-1.139,45517.6,0.9597,271,10.262
"Jan 5, 02:00 pm",0.39,42444.6,0.959269,268,10.012
"Jan 5, 03:00 pm",3.91,24737.5,0.958922,263,8.202
"Jan 5, 04:00 pm",6.543,16005.9,0.958462,254,7.075
"Jan 5, 05:00 pm",8.84,10609.7,0.957667,248,6.249
"Jan 5, 06:00 pm",10.575,10081.1,0.956923,239,6.175
"Jan 5, 07:00 pm",11.378,11703,0.956274,243,6.525
"Jan 5, 08:00 pm",11.828,18524,0.955532,244,7.428
"Jan 5, 09:00 pm",10.79,31094.3,0.954954,240,8.852
"Jan 5, 10:00 pm",8.176,45662.1,0.954474,234,10.3
"Jan 5, 11:00 pm",6.288,55341.7,0.954191,228,11.492
"Jan 6, 12:00 am",5.422,56825.6,0.953762,229,12.456
"Jan 6, 01:00 am",4.832,56926.6,0.953435,231,12.725
"Jan 6, 02:00 am",3.321,57204.7,0.952884,235,12.635
"Jan 6, 03:00 am",4.073,57016.2,0.952327,237,13.802
"Jan 6, 04:00 am",3.793,57051.2,0.95195,245,13.822
"Jan 6, 05:00 am",3.441,57092.7,0.951432,245,12.969
"Jan 6, 06:00 am",2.622,56743.3,0.951089,248,11.837
"Jan 6, 07:00 am",2.234,54524.9,0.950828,250,11.205
"Jan 6, 08:00 am",0.506,37793.1,0.950979,259,9.515
"Jan 6, 09:00 am",0.346,26155.6,0.950869,270,8.381
"Jan 6, 10:00 am",-0.31,15377.1,0.950942,295,6.953
"Jan 6, 11:00 am",-0.728,11661.2,0.951189,336,6.496
"Jan 6, 12:00 pm",-0.611,13366.6,0.951589,22,6.764
"Jan 6, 01:00 pm",0.316,34544,0.951945,24,9.191
"Jan 6, 02:00 pm",3.24,56478.1,0.952276,17,11.781
"Jan 6, 03:00 pm",6.396,44950.2,0.952854,17,10.216
"Jan 6, 04:00 pm",7.044,23857.5,0.953338,13,8.051
"Jan 6, 05:00 pm",6.955,16019.8,0.95363,3,7.072
"Jan 6, 06:00 pm",7.098,16361.9,0.953805,356,7.114
"Jan 6, 07:00 pm",7.98,15376.3,0.954079,350,6.992
"Jan 6, 08:00 pm",8.794,16342,0.954503,345,7.137
"Jan 6, 09:00 pm",8.145,12758.6,0.954969,336,6.739
"Jan 6, 10:00 pm",6.353,33354,0.955518,324,9.043
"Jan 6, 11:00 pm",6.36,53897.8,0.956298,326,11.245
"Jan 7, 12:00 am",5.616,55698.5,0.957048,327,11.593
"Jan 7, 01:00 am",4.955,57048,0.957816,327,12.156
"Jan 7, 02:00 am",3.64,57463.2,0.958295,327,12.389
"Jan 7, 03:00 am",1.645,57863.8,0.958691,331,12.322
"Jan 7, 04:00 am",1.744,57901.1,0.958984,333,13.681
"Jan 7, 05:00 am",0.855,58114.9,0.959412,334,13.474
"Jan 7, 06:00 am",0.462,58228.3,0.959905,336,13.324
"Jan 7, 07:00 am",-0.315,58425.4,0.960419,338,12.602
"Jan 7, 08:00 am",-0.843,58072.8,0.960924,340,11.922
"Jan 7, 09:00 am",-1.75,54787.5,0.961307,340,11.118
"Jan 7, 10:00 am",-2.036,45101.5,0.961711,340,10.103
"Jan 7, 11:00 am",-2.251,36205.7,0.962232,342,9.226
"Jan 7, 12:00 pm",-2.577,25620.1,0.962767,341,8.172
"Jan 7, 01:00 pm",-2.901,25031.1,0.963239,341,8.106
"Jan 7, 02:00 pm",-1.168,16296.5,0.963667,342,7.067
"Jan 7, 03:00 pm",1.258,815.558,0.964129,339,3.735
"Jan 7, 04:00 pm",2.862,0,0.964368,338,2.749
"Jan 7, 05:00 pm",4.207,0,0.964418,335,3.376
"Jan 7, 06:00 pm",5.05,0,0.964416,336,3.563
"Jan 7, 07:00 pm",5.51,0,0.964486,332,3.185
"Jan 7, 08:00 pm",5.559,0,0.964648,332,3.105
"Jan 7, 09:00 pm",4.593,0,0.964764,329,3.267
"Jan 7, 10:00 pm",2.36,0,0.964949,325,3.42
"Jan 7, 11:00 pm",1.497,1662.22,0.96522,332,4.159
"Jan 8, 12:00 am",1.029,788.345,0.965708,350,3.702
"Jan 8, 01:00 am",0.73,0,0.966129,15,3.126
"Jan 8, 02:00 am",0.419,512.953,0.966341,27,3.653
"Jan 8, 03:00 am",0.192,0,0.966512,33,3.019
"Jan 8, 04:00 am",0.075,0,0.966769,37,2.54
"Jan 8, 05:00 am",-0.12,0,0.967023,43,2.509
"Jan 8, 06:00 am",-0.525,0,0.967378,47,2.186
"Jan 8, 07:00 am",-1.014,0,0.967776,45,1.974
"Jan 8, 08:00 am",-1.051,0,0.968111,44,1.812
"Jan 8, 09:00 am",-1.538,0,0.968157,42,1.839
"Jan 8, 10:00 am",-1.881,0,0.968217,42,1.949
"Jan 8, 11:00 am",-2.214,0,0.96837,44,2.042
"Jan 8, 12:00 pm",-1.968,0,0.968679,48,1.805
"Jan 8, 01:00 pm",-1.48,0,0.96898,47,1.555
"Jan 8, 02:00 pm",-0.672,0,0.969082,61,1.226
"Jan 8, 03:00 pm",0.826,0,0.969239,84,0.827
"Jan 8, 04:00 pm",2.657,0,0.969206,126,0.541
"Jan 8, 05:00 pm",3.982,0,0.969075,145,0.723
"Jan 8, 06:00 pm",4.766,0,0.968857,155,0.731
"Jan 8, 07:00 pm",5.325,0,0.968658,180,0.816
"Jan 8, 08:00 pm",5.65,0,0.968511,194,1.004
"Jan 8, 09:00 pm",5.505,0,0.968359,201,1.001
"Jan 8, 10:00 pm",3.097,0,0.96824,196,1.363
"Jan 8, 11:00 pm",1.224,0,0.968341,199,1.666
"Jan 9, 12:00 am",0.071,0,0.968488,219,2.21
"Jan 9, 01:00 am",-0.464,0,0.96855,231,2.492
"Jan 9, 02:00 am",-0.654,0,0.968358,230,3.152
"Jan 9, 03:00 am",-0.993,0,0.968137,235,3.416
"Jan 9, 04:00 am",-1.221,0,0.967746,237,3.584
"Jan 9, 05:00 am",-1.536,1553.56,0.967418,244,4.065
"Jan 9, 06:00 am",-1.847,3517.92,0.967178,240,4.76
"Jan 9, 07:00 am",-1.982,7795.64,0.966873,238,5.687
"Jan 9, 08:00 am",-2.129,17576.5,0.966548,239,7.18
"Jan 9, 09:00 am",-2.179,30769,0.966121,241,8.655
"Jan 9, 10:00 am",-2.236,40606.1,0.965848,241,9.642
"Jan 9, 11:00 am",-2.402,48258.4,0.965599,242,10.325
"Jan 9, 12:00 pm",-2.491,52190.3,0.965404,242,10.693
"Jan 9, 01:00 pm",-2.503,52574.6,0.965127,243,10.736
"Jan 9, 02:00 pm",-1.133,39517.1,0.964774,242,9.557
"Jan 9, 03:00 pm",1.435,23027.2,0.964499,243,7.88
"Jan 9, 04:00 pm",3.334,15429.5,0.964069,239,6.966
"Jan 9, 05:00 pm",4.837,17792,0.963515,239,7.267
"Jan 9, 06:00 pm",6.112,18487,0.962927,239,7.364
"Jan 9, 07:00 pm",7.051,19641.6,0.962498,240,7.516
"Jan 9, 08:00 pm",7.271,22756.7,0.96231,239,7.914
"Jan 9, 09:00 pm",6.152,25996.8,0.962071,239,8.257
"Jan 9, 10:00 pm",3.313,43189.2,0.962094,238,9.952
"Jan 9, 11:00 pm",1.924,55194.9,0.962147,244,11.202
"Jan 10, 12:00 am",1.143,57003.6,0.96236,247,11.551
"Jan 10, 01:00 am",-0.023,57475.2,0.962451,253,11.645
"Jan 10, 02:00 am",-0.763,57492.5,0.96227,262,11.698
"Jan 10, 03:00 am",-0.781,54517.2,0.96185,269,11.218
"Jan 10, 04:00 am",-0.404,49236.1,0.961263,279,10.555
"Jan 10, 05:00 am",-1.058,34676,0.960927,279,9.112
"Jan 10, 06:00 am",-1.605,23111.2,0.960635,279,7.938
"Jan 10, 07:00 am",-1.41,15506.7,0.96042,276,7.04
"Jan 10, 08:00 am",-1.09,10658.9,0.960246,270,6.296
"Jan 10, 09:00 am",-1.718,7995.11,0.960149,265,5.811
"Jan 10, 10:00 am",-1.475,6321.85,0.959914,255,5.461
"Jan 10, 11:00 am",-1.326,5669.3,0.95963,250,5.306
"Jan 10, 12:00 pm",-1.134,8911.3,0.959627,235,5.926
"Jan 10, 01:00 pm",-1.453,11843.4,0.959416,232,6.447
"Jan 10, 02:00 pm",-0.258,17374,0.959063,223,7.176
"Jan 10, 03:00 pm",2.27,11418.1,0.958488,227,6.378
"Jan 10, 04:00 pm",4.842,4786.03,0.957832,228,5.121
"Jan 10, 05:00 pm",7.321,0,0.957051,232,3.513
"Jan 10, 06:00 pm",8.977,0,0.956322,221,3.552
"Jan 10, 07:00 pm",9.306,1021.25,0.955692,213,3.853
"Jan 10, 08:00 pm",9.482,1330.69,0.955057,209,4.026
"Jan 10, 09:00 pm",8.419,6024.53,0.954466,199,5.473
"Jan 10, 10:00 pm",5.368,14775.8,0.953861,203,6.992
"Jan 10, 11:00 pm",3.671,17861.4,0.953489,206,7.382
"Jan 11, 12:00 am",2.417,20303.9,0.953166,212,7.65
"Jan 11, 01:00 am",1.693,23337.2,0.952811,216,7.978
"Jan 11, 02:00 am",0.848,22338.6,0.952268,218,7.841
"Jan 11, 03:00 am",0.799,28502.9,0.951506,217,8.526
"Jan 11, 04:00 am",0.369,24581.9,0.950814,225,8.071
"Jan 11, 05:00 am",0.236,20613.9,0.950197,233,7.613
"Jan 11, 06:00 am",0.632,17510.5,0.949796,227,7.221
"Jan 11, 07:00 am",0.047,19016.4,0.949302,224,7.4
"Jan 11, 08:00 am",0.071,17732.8,0.94897,220,7.251
"Jan 11, 09:00 am",-0.154,20236.6,0.94851,218,7.571
"Jan 11, 10:00 am",-0.034,24666.9,0.947964,224,8.084
"Jan 11, 11:00 am",-0.316,23148.7,0.947701,232,7.925
"Jan 11, 12:00 pm",-0.989,20805.1,0.947465,243,7.63
"Jan 11, 01:00 pm",-1.259,26876.1,0.947423,259,8.362
"Jan 11, 02:00 pm",0.716,24435.1,0.947282,274,8.197
"Jan 11, 03:00 pm",3.818,14610.2,0.947339,293,6.892
"Jan 11, 04:00 pm",5.522,7385.31,0.947497,312,5.669
"Jan 11, 05:00 pm",6.236,13296.3,0.947757,328,6.798
"Jan 11, 06:00 pm",5.956,44741.2,0.948289,341,10.232
"Jan 11, 07:00 pm",3.281,56129.3,0.949223,346,11.682
"Jan 11, 08:00 pm",1.917,56747.6,0.950043,346,11.799
"Jan 11, 09:00 pm",0.723,57623.1,0.950835,343,13.051
"Jan 11, 10:00 pm",-0.377,57896.1,0.951501,342,12.515
"Jan 11, 11:00 pm",-2.037,58300.7,0.95232,343,12.857
"Jan 12, 12:00 am",-2.89,58525.6,0.952986,342,14.142
"Jan 12, 01:00 am",-3.098,57198.3,0.953341,344,11.502
"Jan 12, 02:00 am",-3.704,47776.8,0.953524,331,10.42
"Jan 12, 03:00 am",-4.723,58963.6,0.953606,329,12.381
"Jan 12, 04:00 am",-4.778,55504.7,0.953705,338,11.222
"Jan 12, 05:00 am",-4.908,52565.8,0.953812,339,10.836
"Jan 12, 06:00 am",-5.251,58248.2,0.953857,333,11.846
"Jan 12, 07:00 am",-5.682,59191,0.953864,333,12.776
"Jan 12, 08:00 am",-6.103,59217.7,0.953803,331,12.298
"Jan 12, 09:00 am",-6.765,59423.7,0.953736,329,12.629
"Jan 12, 10:00 am",-7.468,59573.7,0.953621,327,12.65
"Jan 12, 11:00 am",-8.123,59724.2,0.953672,325,12.882
"Jan 12, 12:00 pm",-8.742,59867.5,0.953728,324,13.266
"Jan 12, 01:00 pm",-9.343,60010.4,0.953832,324,13.597
"Jan 12, 02:00 pm",-9.749,60104.8,0.953862,325,13.643
"Jan 12, 03:00 pm",-10.187,60212,0.953974,324,13.651
"Jan 12, 04:00 pm",-10.188,60215,0.954018,323,13.462
"Jan 12, 05:00 pm",-10.022,60168.6,0.953885,322,13.502
"Jan 12, 06:00 pm",-9.591,60068,0.95385,321,13.262
"Jan 12, 07:00 pm",-9.209,59982.7,0.953875,320,13.068
"Jan 12, 08:00 pm",-9.023,59947.1,0.953981,318,13.009
"Jan 12, 09:00 pm",-9.121,59980.6,0.954161,317,12.762
"Jan 12, 10:00 pm",-9.687,60128.8,0.954467,316,12.47
"Jan 12, 11:00 pm",-10.105,57398.1,0.954801,315,11.206
"Jan 13, 12:00 am",-10.333,58022.9,0.955103,313,11.295
"Jan 13, 01:00 am",-10.582,60390.2,0.95536,316,12.475
"Jan 13, 02:00 am",-10.827,54260.9,0.955472,316,10.782
"Jan 13, 03:00 am",-11.137,51904.5,0.955542,319,10.544
"Jan 13, 04:00 am",-11.466,51773.5,0.955701,320,10.529
"Jan 13, 05:00 am",-11.803,47750.5,0.956065,320,10.132
"Jan 13, 06:00 am",-12.137,41968.3,0.956431,318,9.648
"Jan 13, 07:00 am",-12.448,40225.6,0.956865,317,9.481
"Jan 13, 08:00 am",-12.744,34578.3,0.957293,316,8.889
"Jan 13, 09:00 am",-13.006,30765.9,0.957768,314,8.552
"Jan 13, 10:00 am",-13.244,29039.8,0.958166,313,8.37
"Jan 13, 11:00 am",-13.496,25681.2,0.958604,312,8.029
"Jan 13, 12:00 pm",-13.742,21496.1,0.959074,314,7.547
"Jan 13, 01:00 pm",-13.96,19771.1,0.959362,315,7.343
"Jan 13, 02:00 pm",-13.384,12046.8,0.959759,316,6.358
"Jan 13, 03:00 pm",-12.262,6463.45,0.960156,316,5.426
"Jan 13, 04:00 pm",-11.023,2917.79,0.960394,309,4.539
"Jan 13, 05:00 pm",-9.688,2130.84,0.960389,295,4.27
"Jan 13, 06:00 pm",-8.29,3914.23,0.960276,290,4.847
"Jan 13, 07:00 pm",-7.165,6009.87,0.960125,286,5.36
"Jan 13, 08:00 pm",-6.403,6795.39,0.959998,281,5.539
"Jan 13, 09:00 pm",-6.109,8078.23,0.959884,277,5.787
"Jan 13, 10:00 pm",-7.443,7942.06,0.959815,273,5.781
"Jan 13, 11:00 pm",-8.501,17094.5,0.959822,269,7.2
"Jan 14, 12:00 am",-8.515,16754.6,0.960036,267,7.153
"Jan 14, 01:00 am",-8.882,10690.9,0.960016,262,6.209
"Jan 14, 02:00 am",-8.196,5931.4,0.959621,253,5.336
"Jan 14, 03:00 am",-7.279,1929.31,0.95903,235,4.212
"Jan 14, 04:00 am",-6.601,2538.35,0.958373,204,4.467
"Jan 14, 05:00 am",-6.065,2900.87,0.957814,186,4.548
"Jan 14, 06:00 am",-5.671,3453.33,0.957284,170,4.724
"Jan 14, 07:00 am",-5.608,2844.03,0.956932,154,4.584
"Jan 14, 08:00 am",-6.153,1902.81,0.956743,139,4.198
"Jan 14, 09:00 am",-6.8,0,0.956781,112,3.43
"Jan 14, 10:00 am",-6.898,234.95,0.957011,90,3.62
"Jan 14, 11:00 am",-6.808,722.308,0.957647,77,3.67
"Jan 14, 12:00 pm",-6.775,0,0.958374,67,3.341
"Jan 14, 01:00 pm",-7.429,0,0.959178,51,3.348
"Jan 14, 02:00 pm",-6.724,0,0.959884,36,2.895
"Jan 14, 03:00 pm",-5.331,0,0.960567,20,1.49
"Jan 14, 04:00 pm",-3.823,0,0.961197,311,0.911
"Jan 14, 05:00 pm",-2.147,0,0.961595,269,2.159
"Jan 14, 06:00 pm",-0.666,0,0.961914,265,3.18
"Jan 14, 07:00 pm",0.596,2638.07,0.962201,267,4.545
"Jan 14, 08:00 pm",1.288,7815.56,0.962511,272,5.803
"Jan 14, 09:00 pm",1.279,10959.6,0.962795,273,6.357
"Jan 14, 10:00 pm",-2.03,16836.7,0.962831,274,7.203
"Jan 14, 11:00 pm",-3.809,28009.9,0.96306,274,8.488
"Jan 15, 12:00 am",-3.997,33953.7,0.963359,279,9.001
"Jan 15, 01:00 am",-4.642,22095.6,0.963675,275,7.823
"Jan 15, 02:00 am",-5.14,20803.5,0.96387,260,7.595
"Jan 15, 03:00 am",-5.207,17374.4,0.963909,249,7.132
"Jan 15, 04:00 am",-5.351,18131,0.963979,234,7.225
"Jan 15, 05:00 am",-5.034,24560.6,0.963898,227,7.982
"Jan 15, 06:00 am",-4.46,35252.6,0.963876,212,9.125
"Jan 15, 07:00 am",-4.028,45562.3,0.963694,203,10.152
"Jan 15, 08:00 am",-3.52,53942.6,0.963503,197,10.907
"Jan 15, 09:00 am",-3.155,56278.6,0.963118,194,11.194
"Jan 15, 10:00 am",-3.543,58548.8,0.962471,188,11.747
"Jan 15, 11:00 am",-3.167,59145.4,0.962091,184,12.86
"Jan 15, 12:00 pm",-3.259,59141.6,0.961701,179,12.609
"Jan 15, 01:00 pm",-2.631,58970.6,0.961153,179,13.761
"Jan 15, 02:00 pm",-1.433,58672.4,0.960527,179,13.132
"Jan 15, 03:00 pm",1.083,58088.9,0.95978,180,12.21
"Jan 15, 04:00 pm",2.147,50611.8,0.958798,179,10.642
"Jan 15, 05:00 pm",3.572,47557.8,0.957473,179,10.388
"Jan 15, 06:00 pm",5.045,52054.4,0.956287,183,10.886
"Jan 15, 07:00 pm",5.926,50459.2,0.955286,184,10.72
"Jan 15, 08:00 pm",6.314,54087,0.954457,185,11.217
"Jan 15, 09:00 pm",5.723,55047.7,0.953831,183,11.373
"Jan 15, 10:00 pm",2.577,57381.8,0.953262,181,12.639
"Jan 15, 11:00 pm",1.982,57490.3,0.953003,185,14.409
"Jan 16, 12:00 am",2.251,57428.8,0.952914,190,15.013
"Jan 16, 01:00 am",2.753,57310.4,0.952684,195,15.573
"Jan 16, 02:00 am",2.621,57321.9,0.952418,200,15.95
"Jan 16, 03:00 am",2.602,57305.8,0.952086,205,16.262
"Jan 16, 04:00 am",2.333,57344.5,0.9518,207,15.597
"Jan 16, 05:00 am",2.533,57282.8,0.951465,208,15.606
"Jan 16, 06:00 am",2.296,57320,0.951266,207,14.525
"Jan 16, 07:00 am",1.843,57405.9,0.951124,207,13.106
"Jan 16, 08:00 am",1.339,57416,0.950821,205,12.291
"Jan 16, 09:00 am",1.079,56582.7,0.950493,202,11.766
"Jan 16, 10:00 am",-0.194,52513.1,0.950177,201,10.968
"Jan 16, 11:00 am",-1.479,44618.4,0.949973,202,10.15
"Jan 16, 12:00 pm",-2.315,33230.8,0.949741,207,9.042
"Jan 16, 01:00 pm",-2.527,15274.3,0.949683,209,7.016
"Jan 16, 02:00 pm",-1.19,1157.59,0.949573,212,3.908
"Jan 16, 03:00 pm",1.006,0,0.949511,235,1.295
"Jan 16, 04:00 pm",2.932,0,0.949278,16,2.065
"Jan 16, 05:00 pm",4.183,1633.64,0.948873,25,4.168
"Jan 16, 06:00 pm",4.948,5303.63,0.94861,22,5.312
"Jan 16, 07:00 pm",4.945,7959.82,0.948596,19,5.815
"Jan 16, 08:00 pm",4.472,9709.3,0.948874,15,6.099
"Jan 16, 09:00 pm",3.568,11460.4,0.949303,9,6.42
"Jan 16, 10:00 pm",1.068,20156.3,0.949957,0,7.548
"Jan 16, 11:00 pm",-0.952,39751.5,0.950767,355,9.618
"Jan 17, 12:00 am",-1.775,51412.4,0.95136,358,10.692
"Jan 17, 01:00 am",-2.661,46722,0.95185,1,10.211
"Jan 17, 02:00 am",-3.345,47257.3,0.952145,3,10.255
"Jan 17, 03:00 am",-3.936,44884.1,0.952375,5,10.007
"Jan 17, 04:00 am",-4.055,41174.4,0.952514,3,9.701
"Jan 17, 05:00 am",-3.992,32211,0.952697,1,8.791
"Jan 17, 06:00 am",-4.045,39525.9,0.952927,354,9.545
"Jan 17, 07:00 am",-4.541,45610,0.953628,349,10.048
"Jan 17, 08:00 am",-4.916,47893.5,0.954647,344,10.307
"Jan 17, 09:00 am",-5.377,56316.1,0.955495,340,11.273
"Jan 17, 10:00 am",-6.048,58641.8,0.956579,338,11.829
"Jan 17, 11:00 am",-6.456,57295.9,0.95791,335,11.446
"Jan 17, 12:00 pm",-6.587,52704.1,0.958957,335,10.828
"Jan 17, 01:00 pm",-7.247,55160.2,0.960301,325,10.999
"Jan 17, 02:00 pm",-7.647,57505.9,0.961608,328,11.343
"Jan 17, 03:00 pm",-7.318,54922.7,0.962902,330,11.023
"Jan 17, 04:00 pm",-6.73,55326.8,0.964043,326,11.021
