,"Air temperature | ('C)","Power generated by system | (kW)","Pressure | (atm)","Wind direction | (deg)","Wind speed | (m/s)"
"Jan 3, 10:00 pm",-15.968,54118.2,0.935647,314,10.775
"Jan 3, 11:00 pm",-16.73,60607.8,0.936471,315,12.182
"Jan 4, 12:00 am",-17.614,60470.6,0.937345,315,11.873
"Jan 4, 01:00 am",-18.752,59812.4,0.938134,310,11.514
"Jan 4, 02:00 am",-19.886,61514.2,0.938672,309,12.217
"Jan 4, 03:00 am",-20.92,61215.3,0.938982,306,11.836
"Jan 4, 04:00 am",-22.052,60956.3,0.939377,304,11.628
"Jan 4, 05:00 am",-22.912,61213.2,0.939711,303,11.638
"Jan 4, 06:00 am",-23.484,60564.5,0.939976,300,11.389
"Jan 4, 07:00 am",-23.864,57097,0.940268,297,10.895
"Jan 4, 08:00 am",-24.267,56069.1,0.940502,295,10.768
"Jan 4, 09:00 am",-24.427,60522.4,0.940492,292,11.321
"Jan 4, 10:00 am",-24.503,61144.9,0.940224,291,11.443
"Jan 4, 11:00 am",-24.68,58644.8,0.940162,288,11.059
"Jan 4, 12:00 pm",-24.934,57436.7,0.940199,285,10.92
"Jan 4, 01:00 pm",-24.81,55372.6,0.940118,283,10.719
"Jan 4, 02:00 pm",-24.025,59986.5,0.940019,285,11.279
"Jan 4, 03:00 pm",-22.529,49197.9,0.939989,288,10.158
"Jan 4, 04:00 pm",-21.098,25419.2,0.940091,289,7.98
"Jan 4, 05:00 pm",-20.322,19513.1,0.940033,285,7.324
"Jan 4, 06:00 pm",-19.328,16044.4,0.939897,284,6.939
"Jan 4, 07:00 pm",-18.398,15433.1,0.939831,280,6.906
"Jan 4, 08:00 pm",-17.824,16604.5,0.93965,274,7.104
"Jan 4, 09:00 pm",-17.937,20758,0.939365,269,7.602
"Jan 4, 10:00 pm",-19.759,38747.8,0.938884,268,9.449
"Jan 4, 11:00 pm",-20.645,53382.5,0.938548,270,10.777
"Jan 5, 12:00 am",-20.869,55259.5,0.938384,274,10.944
"Jan 5, 01:00 am",-21.153,54312.5,0.938096,275,10.829
"Jan 5, 02:00 am",-21.848,46904.2,0.937503,275,10.138
"Jan 5, 03:00 am",-21.881,37612.9,0.936791,274,9.281
"Jan 5, 04:00 am",-22.138,30241.3,0.936177,272,8.601
"Jan 5, 05:00 am",-21.278,21570,0.935505,270,7.679
"Jan 5, 06:00 am",-21.729,14332.2,0.93481,266,6.811
"Jan 5, 07:00 am",-21.809,13066.5,0.934118,263,6.617
"Jan 5, 08:00 am",-21.467,14027,0.933257,260,6.723
"Jan 5, 09:00 am",-20.737,15637.5,0.932484,254,6.888
"Jan 5, 10:00 am",-20.478,20522.6,0.931585,247,7.444
"Jan 5, 11:00 am",-20.045,22295,0.93081,239,7.674
"Jan 5, 12:00 pm",-19.564,18060,0.930112,234,7.177
"Jan 5, 01:00 pm",-19.584,14097.1,0.929259,226,6.704
"Jan 5, 02:00 pm",-19.78,16131.5,0.928341,206,7.044
"Jan 5, 03:00 pm",-18.437,27555.2,0.927482,201,8.337
"Jan 5, 04:00 pm",-16.925,28567.5,0.92667,199,8.438
"Jan 5, 05:00 pm",-14.33,23519.7,0.925643,194,7.888
"Jan 5, 06:00 pm",-11.988,11110.7,0.924469,185,6.253
"Jan 5, 07:00 pm",-10.342,3398.87,0.923517,173,4.728
"Jan 5, 08:00 pm",-9.197,3419.03,0.922695,165,4.745
"Jan 5, 09:00 pm",-8.949,9533.92,0.921964,162,6.064
"Jan 5, 10:00 pm",-10.317,20980.8,0.921125,162,7.669
"Jan 5, 11:00 pm",-10.005,21224.2,0.920674,161,7.715
"Jan 6, 12:00 am",-10.225,27751.8,0.920517,160,8.457
"Jan 6, 01:00 am",-10.773,25937.4,0.920178,163,8.222
"Jan 6, 02:00 am",-10.97,20401.5,0.919721,163,7.579
"Jan 6, 03:00 am",-11.631,16798.8,0.919257,174,7.099
"Jan 6, 04:00 am",-13.256,12257.5,0.918831,181,6.51
"Jan 6, 05:00 am",-13.121,9992.66,0.918458,180,6.083
"Jan 6, 06:00 am",-12.406,2670.79,0.918207,183,4.487
"Jan 6, 07:00 am",-12.168,0,0.918088,182,3.252
"Jan 6, 08:00 am",-12.039,0,0.917801,176,3.297
"Jan 6, 09:00 am",-12.619,0,0.917651,194,3.188
"Jan 6, 10:00 am",-14,0,0.917464,216,2.25
"Jan 6, 11:00 am",-13.147,0,0.917477,246,1.575
"Jan 6, 12:00 pm",-13.155,0,0.917626,278,1.45
"Jan 6, 01:00 pm",-14.175,0,0.917783,286,2.134
"Jan 6, 02:00 pm",-14.844,0,0.91791,303,3.266
"Jan 6, 03:00 pm",-13.654,2024.06,0.918007,319,4.25
"Jan 6, 04:00 pm",-12.748,1172.53,0.918426,336,3.918
"Jan 6, 05:00 pm",-12.084,1443.11,0.918778,335,4.054
"Jan 6, 06:00 pm",-11.223,5592.82,0.919091,329,5.344
"Jan 6, 07:00 pm",-10.654,13064.9,0.91956,324,6.671
"Jan 6, 08:00 pm",-10.607,18674.5,0.920003,322,7.355
"Jan 6, 09:00 pm",-11.074,25021.7,0.920421,322,8.108
"Jan 6, 10:00 pm",-12.39,31236,0.920764,318,8.713
"Jan 6, 11:00 pm",-13.898,51719.7,0.921183,314,10.649
"Jan 7, 12:00 am",-14.562,58851.3,0.921725,317,11.921
"Jan 7, 01:00 am",-15.618,56106.4,0.922059,322,11.152
"Jan 7, 02:00 am",-16.23,57530.1,0.922152,324,11.373
"Jan 7, 03:00 am",-17.039,55766.5,0.922042,327,11.131
"Jan 7, 04:00 am",-17.62,58015.3,0.921889,327,11.462
"Jan 7, 05:00 am",-17.955,57897.7,0.921857,325,11.389
"Jan 7, 06:00 am",-18.87,49504.9,0.921714,326,10.421
"Jan 7, 07:00 am",-19.759,42108.3,0.92163,323,9.714
"Jan 7, 08:00 am",-19.311,47375.6,0.921513,320,10.131
"Jan 7, 09:00 am",-19.527,48793.2,0.921428,325,10.325
"Jan 7, 10:00 am",-20.161,47738.8,0.921194,328,10.243
"Jan 7, 11:00 am",-20.719,48464,0.921193,328,10.307
"Jan 7, 12:00 pm",-21.097,48120.9,0.921378,328,10.261
"Jan 7, 01:00 pm",-21.518,46165.7,0.921598,331,10.121
"Jan 7, 02:00 pm",-22.006,43854.9,0.92187,333,9.929
"Jan 7, 03:00 pm",-21.322,35785.4,0.922226,332,9.139
"Jan 7, 04:00 pm",-20.031,19819.4,0.92282,334,7.485
"Jan 7, 05:00 pm",-19.062,10174.1,0.923326,333,6.149
"Jan 7, 06:00 pm",-18.212,8277.7,0.923718,331,5.813
"Jan 7, 07:00 pm",-17.479,5962.82,0.924261,325,5.364
"Jan 7, 08:00 pm",-17.154,6672,0.924792,323,5.497
"Jan 7, 09:00 pm",-17.427,8318.83,0.925331,321,5.758
"Jan 7, 10:00 pm",-19.604,15185.1,0.925688,317,6.841
"Jan 7, 11:00 pm",-21.387,32210.9,0.926198,319,8.687
"Jan 8, 12:00 am",-22.25,43336.4,0.926777,321,9.746
"Jan 8, 01:00 am",-22.07,43174.4,0.927256,327,9.799
"Jan 8, 02:00 am",-22.378,42449.7,0.927411,333,9.784
"Jan 8, 03:00 am",-22.951,35922.6,0.92749,337,9.093
"Jan 8, 04:00 am",-23.161,27273.7,0.927798,339,8.25
"Jan 8, 05:00 am",-23.287,15028.9,0.928173,336,6.877
"Jan 8, 06:00 am",-23.51,7030.69,0.928411,327,5.549
"Jan 8, 07:00 am",-23.517,2868.32,0.928772,320,4.502
"Jan 8, 08:00 am",-23.378,1054.12,0.929044,300,3.81
"Jan 8, 09:00 am",-23.203,0,0.929146,288,3.371
"Jan 8, 10:00 am",-23.154,0,0.928978,289,3.232
"Jan 8, 11:00 am",-23.085,0,0.929044,291,2.735
"Jan 8, 12:00 pm",-22.988,0,0.929368,280,2.256
"Jan 8, 01:00 pm",-22.657,0,0.929263,274,1.546
"Jan 8, 02:00 pm",-22.537,0,0.92916,233,1.384
"Jan 8, 03:00 pm",-20.891,0,0.929171,204,2.87
"Jan 8, 04:00 pm",-19.385,0,0.929222,195,3.517
"Jan 8, 05:00 pm",-17.573,0,0.928849,182,2.589
"Jan 8, 06:00 pm",-16.085,0,0.928429,162,2.389
"Jan 8, 07:00 pm",-14.841,0,0.928039,148,3.141
"Jan 8, 08:00 pm",-13.776,0,0.927637,144,3.445
"Jan 8, 09:00 pm",-13.036,0,0.927066,120,3.41
"Jan 8, 10:00 pm",-12.761,2383.48,0.926539,119,4.381
"Jan 8, 11:00 pm",-12.959,4108.27,0.926283,124,4.927
"Jan 9, 12:00 am",-13.586,6147.24,0.926232,124,5.41
"Jan 9, 01:00 am",-13.958,8563.87,0.926119,117,5.828
"Jan 9, 02:00 am",-14.15,13589,0.925924,112,6.683
"Jan 9, 03:00 am",-14.278,13876.4,0.92591,114,6.722
"Jan 9, 04:00 am",-14.434,18548.6,0.926134,109,7.282
"Jan 9, 05:00 am",-14.677,22977.9,0.92644,105,7.836
"Jan 9, 06:00 am",-14.824,21758.8,0.926751,104,7.69
"Jan 9, 07:00 am",-14.973,20073.3,0.927445,100,7.509
"Jan 9, 08:00 am",-15.177,19498.7,0.928295,92,7.502
"Jan 9, 09:00 am",-15.459,21293,0.929124,90,7.724
"Jan 9, 10:00 am",-15.589,20144.3,0.930133,80,7.505
"Jan 9, 11:00 am",-15.724,20365.6,0.931391,71,7.474
"Jan 9, 12:00 pm",-15.71,19164.8,0.932931,63,7.329
"Jan 9, 01:00 pm",-15.678,16926.6,0.93462,53,7.067
"Jan 9, 02:00 pm",-15.841,17871.8,0.936054,40,7.169
"Jan 9, 03:00 pm",-16.142,16985.5,0.937563,25,7.151
"Jan 9, 04:00 pm",-16.166,12957.9,0.939114,11,6.545
"Jan 9, 05:00 pm",-15.927,14318.7,0.940328,360,6.736
"Jan 9, 06:00 pm",-15.343,15127.6,0.94137,352,6.827
"Jan 9, 07:00 pm",-14.951,13621.7,0.942418,343,6.67
"Jan 9, 08:00 pm",-14.819,12828,0.943223,333,6.619
"Jan 9, 09:00 pm",-15.202,20264.8,0.943854,326,7.479
"Jan 9, 10:00 pm",-18.691,46837.8,0.944165,315,9.993
"Jan 9, 11:00 pm",-22.061,60349.5,0.944618,313,11.337
"Jan 10, 12:00 am",-21.468,59180.7,0.945342,314,11.176
"Jan 10, 01:00 am",-22.779,54526.5,0.945646,311,10.613
"Jan 10, 02:00 am",-21.389,58290.9,0.945494,311,11.066
"Jan 10, 03:00 am",-21.224,54773.7,0.945116,310,10.674
"Jan 10, 04:00 am",-23.812,40125,0.944909,304,9.363
"Jan 10, 05:00 am",-24.758,29238.7,0.94465,295,8.301
"Jan 10, 06:00 am",-23.852,37750.6,0.944033,285,9.103
"Jan 10, 07:00 am",-22.743,42542,0.943488,275,9.742
"Jan 10, 08:00 am",-22.983,42589.2,0.942896,263,9.719
"Jan 10, 09:00 am",-22.25,49426.4,0.942279,250,10.173
"Jan 10, 10:00 am",-21.995,60020.6,0.941359,245,11.331
"Jan 10, 11:00 am",-21.075,61923.4,0.940467,237,12.247
"Jan 10, 12:00 pm",-20.185,61656.3,0.939717,230,12.921
"Jan 10, 01:00 pm",-19.672,61477.2,0.938886,225,13.151
"Jan 10, 02:00 pm",-17.36,60858.4,0.937913,225,12.578
"Jan 10, 03:00 pm",-14.323,58720.6,0.937072,224,11.502
"Jan 10, 04:00 pm",-12.501,55577.4,0.936525,227,11.038
"Jan 10, 05:00 pm",-10.355,40347.7,0.935856,231,9.619
"Jan 10, 06:00 pm",-9.533,31165,0.935154,243,8.701
"Jan 10, 07:00 pm",-8.044,23339.7,0.934671,255,7.92
"Jan 10, 08:00 pm",-5.697,19614.2,0.934314,270,7.592
"Jan 10, 09:00 pm",-4.871,18668.5,0.934158,283,7.385
"Jan 10, 10:00 pm",-4.678,24139.8,0.933908,288,8.03
"Jan 10, 11:00 pm",-4.607,27396.1,0.933854,288,8.379
"Jan 11, 12:00 am",-5.597,38069.3,0.933948,290,9.469
"Jan 11, 01:00 am",-4.567,45290.4,0.934172,301,10.13
"Jan 11, 02:00 am",-7.642,43766.3,0.934328,303,9.957
"Jan 11, 03:00 am",-6.316,50006.8,0.934384,308,10.569
"Jan 11, 04:00 am",-3.645,50469,0.934876,319,10.651
"Jan 11, 05:00 am",-5.044,57057.6,0.935406,325,11.743
"Jan 11, 06:00 am",-5.405,56884,0.935936,332,11.722
"Jan 11, 07:00 am",-6.588,54787.1,0.936706,333,11.246
"Jan 11, 08:00 am",-8.112,57582.1,0.937402,334,11.736
"Jan 11, 09:00 am",-9.625,57460.2,0.938092,333,11.582
"Jan 11, 10:00 am",-11.328,52254.8,0.938513,333,10.807
"Jan 11, 11:00 am",-16.545,41947,0.93891,334,9.779
"Jan 11, 12:00 pm",-18.264,32789.8,0.939257,334,8.847
"Jan 11, 01:00 pm",-18.336,31277.4,0.939351,330,8.695
"Jan 11, 02:00 pm",-18.473,26161.3,0.939291,321,8.09
"Jan 11, 03:00 pm",-17.743,17927.8,0.939233,311,7.149
"Jan 11, 04:00 pm",-13.693,14698.5,0.939307,287,6.809
"Jan 11, 05:00 pm",-10.448,12956.6,0.938992,276,6.686
"Jan 11, 06:00 pm",-9.014,9399.71,0.938248,277,6.065
"Jan 11, 07:00 pm",-8.064,3354.77,0.937605,263,4.764
"Jan 11, 08:00 pm",-8.151,4148.99,0.937034,239,4.946
"Jan 11, 09:00 pm",-8.99,14370.6,0.936137,227,6.799
"Jan 11, 10:00 pm",-9.525,22467,0.934915,216,7.82
"Jan 11, 11:00 pm",-9.748,28771.8,0.933832,212,8.546
"Jan 12, 12:00 am",-8.424,28154.1,0.93281,203,8.517
"Jan 12, 01:00 am",-7.142,26174,0.931843,187,8.209
"Jan 12, 02:00 am",-6.03,24933.7,0.930876,180,8.1
"Jan 12, 03:00 am",-5.186,20646.8,0.929665,165,7.623
"Jan 12, 04:00 am",-4.638,22196.7,0.928614,149,7.901
"Jan 12, 05:00 am",-4.309,17175.6,0.927872,136,7.188
"Jan 12, 06:00 am",-4.645,15799.6,0.927296,109,7.024
"Jan 12, 07:00 am",-5.922,22617.9,0.927479,88,7.988
"Jan 12, 08:00 am",-7.354,34977.7,0.928612,71,9.105
"Jan 12, 09:00 am",-8.292,56060.8,0.93042,51,11.304
"Jan 12, 10:00 am",-10.328,58909,0.93283,41,13.354
"Jan 12, 11:00 am",-12.946,59679.1,0.93561,28,12.969
"Jan 12, 12:00 pm",-14.394,60185.2,0.938294,21,13.423
"Jan 12, 01:00 pm",-15.361,60559.6,0.940602,13,13.477
"Jan 12, 02:00 pm",-16.88,61036.8,0.942429,4,13.281
"Jan 12, 03:00 pm",-18.795,61602.8,0.944061,1,13.175
"Jan 12, 04:00 pm",-19.79,60984.4,0.94571,357,11.67
"Jan 12, 05:00 pm",-20.134,51138.3,0.946935,349,10.351
"Jan 12, 06:00 pm",-20.343,36262.8,0.947737,342,9.025
"Jan 12, 07:00 pm",-19.869,29728.8,0.948106,327,8.464
"Jan 12, 08:00 pm",-20.097,43387.6,0.94821,324,9.726
"Jan 12, 09:00 pm",-21.102,58447.7,0.9483,320,11.071
"Jan 12, 10:00 pm",-22.72,62834.2,0.948073,315,12.222
"Jan 12, 11:00 pm",-24.04,63155.8,0.947902,316,12.226
"Jan 13, 12:00 am",-25.823,60670.4,0.947904,318,11.217
"Jan 13, 01:00 am",-27.814,50059.6,0.947726,321,10.106
"Jan 13, 02:00 am",-28.216,27050.1,0.947232,330,8.136
"Jan 13, 03:00 am",-28.525,14309.1,0.946492,335,6.714
"Jan 13, 04:00 am",-27.969,5196.41,0.945903,344,5.092
"Jan 13, 05:00 am",-27.368,0,0.945586,335,2.924
"Jan 13, 06:00 am",-27.724,0,0.944815,327,1.855
"Jan 13, 07:00 am",-26.763,0,0.943885,358,1.663
"Jan 13, 08:00 am",-25.415,0,0.943079,104,1.248
"Jan 13, 09:00 am",-24.338,755.222,0.942391,164,3.665
"Jan 13, 10:00 am",-24.027,12274.2,0.941286,174,6.344
"Jan 13, 11:00 am",-23.175,15081.5,0.940039,168,6.774
"Jan 13, 12:00 pm",-22.458,18121.6,0.939089,162,7.169
"Jan 13, 01:00 pm",-21.932,19172.6,0.937898,156,7.348
"Jan 13, 02:00 pm",-21.448,23447.1,0.936561,149,7.85
"Jan 13, 03:00 pm",-21.204,29253.7,0.935539,148,8.45
"Jan 13, 04:00 pm",-21.495,29836.1,0.9347,148,8.511
"Jan 13, 05:00 pm",-21.482,28544.8,0.933591,145,8.346
"Jan 13, 06:00 pm",-21.211,23380.6,0.932488,140,7.782
"Jan 13, 07:00 pm",-21.128,23937.4,0.931676,137,7.84
"Jan 13, 08:00 pm",-21.387,22218.1,0.931488,133,7.636
"Jan 13, 09:00 pm",-21.816,20283.3,0.931585,123,7.409
"Jan 13, 10:00 pm",-22.15,20992.2,0.931785,112,7.48
"Jan 13, 11:00 pm",-22.547,20847.6,0.932351,99,7.527
"Jan 14, 12:00 am",-22.939,17126.9,0.933337,85,7.132
"Jan 14, 01:00 am",-23.452,19494.5,0.93463,70,7.294
"Jan 14, 02:00 am",-23.968,22594.7,0.935984,58,7.652
"Jan 14, 03:00 am",-25.62,30995.1,0.937303,48,8.493
"Jan 14, 04:00 am",-25.98,40961,0.938796,47,9.423
"Jan 14, 05:00 am",-26.34,38286.4,0.940263,36,9.153
"Jan 14, 06:00 am",-26.67,40062.4,0.941575,29,9.425
"Jan 14, 07:00 am",-26.959,56807.2,0.942859,20,10.846
"Jan 14, 08:00 am",-28.699,54091.9,0.944343,22,10.582
"Jan 14, 09:00 am",-33.404,48438.6,0.945707,21,9.996
"Jan 14, 10:00 am",-35.703,50914.2,0.94671,11,10.028
"Jan 14, 11:00 am",-37.548,55414.4,0.947765,3,10.397
"Jan 14, 12:00 pm",-38.826,60816.1,0.948896,350,10.821
"Jan 14, 01:00 pm",-39.29,51573.7,0.949835,347,10.015
"Jan 14, 02:00 pm",-39.312,44947.6,0.95039,341,9.577
"Jan 14, 03:00 pm",-34.86,61644.6,0.950858,332,11.172
"Jan 14, 04:00 pm",-30.913,53796.7,0.951643,334,10.5
"Jan 14, 05:00 pm",-29.595,40269.3,0.952071,333,9.347
"Jan 14, 06:00 pm",-28.916,35059.6,0.952288,327,8.83
"Jan 14, 07:00 pm",-28.353,32859.9,0.952667,324,8.619
"Jan 14, 08:00 pm",-28.211,32666.4,0.953133,322,8.584
"Jan 14, 09:00 pm",-29.232,50858.4,0.953397,322,10.132
"Jan 14, 10:00 pm",-34.255,64216.2,0.953323,326,11.451
"Jan 14, 11:00 pm",-35.524,66176.6,0.953471,321,11.898
"Jan 15, 12:00 am",-36.074,66551.3,0.95391,320,12.001
"Jan 15, 01:00 am",-36.409,66618.8,0.954285,320,11.965
"Jan 15, 02:00 am",-36.315,62240,0.954434,324,11.065
"Jan 15, 03:00 am",-37.327,58321.1,0.954411,324,10.642
"Jan 15, 04:00 am",-37.642,59244.8,0.954441,323,10.703
"Jan 15, 05:00 am",-37.976,61631.2,0.954575,322,10.924
"Jan 15, 06:00 am",-38.24,61490.6,0.954643,322,10.901
"Jan 15, 07:00 am",-38.285,62520,0.954752,320,10.999
"Jan 15, 08:00 am",-38.604,62968.6,0.954895,318,11.034
"Jan 15, 09:00 am",-38.765,55516.9,0.955011,318,10.347
"Jan 15, 10:00 am",-39.13,40528.1,0.954927,314,9.063
"Jan 15, 11:00 am",-39.63,31148.2,0.954871,307,8.281
"Jan 15, 12:00 pm",-39.36,18589.8,0.954901,299,7.017
"Jan 15, 01:00 pm",-38.594,10487,0.954763,283,5.973
"Jan 15, 02:00 pm",-37.972,7602.75,0.95433,276,5.575
"Jan 15, 03:00 pm",-34.715,8344.26,0.95411,262,5.678
"Jan 15, 04:00 pm",-32.76,14498.7,0.953918,255,6.623
"Jan 15, 05:00 pm",-31.269,14718.2,0.953526,244,6.652
"Jan 15, 06:00 pm",-30.478,19915.9,0.952792,237,7.241
"Jan 15, 07:00 pm",-28.858,30209.1,0.952128,230,8.327
"Jan 15, 08:00 pm",-28.58,35830,0.951442,222,8.831
"Jan 15, 09:00 pm",-28.526,49113.7,0.950821,218,10.021
"Jan 15, 10:00 pm",-29.082,55591.4,0.949878,210,10.692
"Jan 15, 11:00 pm",-28.33,63079.4,0.949122,205,11.725
"Jan 16, 12:00 am",-26.951,63537.6,0.948586,205,12.057
"Jan 16, 01:00 am",-26.394,63707.2,0.947962,207,12.328
"Jan 16, 02:00 am",-25.181,63387,0.947015,207,12.483
"Jan 16, 03:00 am",-24.021,63028.7,0.946066,207,12.679
"Jan 16, 04:00 am",-23.308,62736.7,0.945269,207,12.323
"Jan 16, 05:00 am",-22.534,62280.4,0.944443,207,12.123
"Jan 16, 06:00 am",-21.523,62075.3,0.943533,205,12.212
"Jan 16, 07:00 am",-20.971,62044.6,0.942696,205,12.601
"Jan 16, 08:00 am",-20.342,61834.8,0.941852,206,12.433
"Jan 16, 09:00 am",-19.418,61567.6,0.94121,206,12.525
"Jan 16, 10:00 am",-18.948,61412.1,0.940571,206,12.6
"Jan 16, 11:00 am",-18.645,61146.7,0.940059,207,12.218
"Jan 16, 12:00 pm",-18.649,60202.8,0.939727,210,11.754
"Jan 16, 01:00 pm",-18.875,56773.5,0.939313,215,11.047
"Jan 16, 02:00 pm",-19.024,54012.4,0.938527,220,10.684
"Jan 16, 03:00 pm",-17.901,52031.8,0.937803,222,10.521
"Jan 16, 04:00 pm",-16.626,44392.3,0.93715,221,9.867
"Jan 16, 05:00 pm",-13.883,38163.7,0.936257,224,9.342
"Jan 16, 06:00 pm",-11.237,34541.9,0.935124,222,8.98
"Jan 16, 07:00 pm",-9.624,26303.4,0.93399,231,8.207
"Jan 16, 08:00 pm",-8.464,31359.2,0.933099,226,8.728
"Jan 16, 09:00 pm",-7.181,35373.8,0.932087,233,9.145
"Jan 16, 10:00 pm",-6.329,39942.6,0.930523,245,9.655
"Jan 16, 11:00 pm",-3.305,48512.4,0.929392,254,10.516
"Jan 17, 12:00 am",-0.896,43958.7,0.928706,270,10.259
"Jan 17, 01:00 am",0.218,56359.2,0.928264,289,12.367
"Jan 17, 02:00 am",0.644,56236,0.927678,303,15.011
"Jan 17, 03:00 am",-0.172,56392.2,0.927481,312,17.493
"Jan 17, 04:00 am",-1.76,56774.2,0.928333,316,17.502
"Jan 17, 05:00 am",-2.678,57002.5,0.928914,319,17.443
"Jan 17, 06:00 am",-3.137,57123.6,0.929307,321,18.061
"Jan 17, 07:00 am",-3.609,57271.1,0.930077,321,18.186
"Jan 17, 08:00 am",-3.982,57413.7,0.931103,320,18.693
"Jan 17, 09:00 am",-4.384,57544.9,0.931837,315,18.326
"Jan 17, 10:00 am",-4.821,57675.2,0.932429,315,18.086
"Jan 17, 11:00 am",-5.032,57762.3,0.933102,315,17.465
