,"Air temperature | ('C)","Power generated by system | (kW)","Pressure | (atm)","Wind direction | (deg)","Wind speed | (m/s)"
"Jan 4, 05:00 am",7.457,0,1.00173,316,2.583
"Jan 4, 06:00 am",6.896,0,1.00178,307,1.462
"Jan 4, 07:00 am",5.884,0,1.00178,307,0.594
"Jan 4, 08:00 am",5.605,0,1.00179,157,1.016
"Jan 4, 09:00 am",5.361,0,1.00143,162,2.912
"Jan 4, 10:00 am",5.102,1264.42,1.00096,160,3.936
"Jan 4, 11:00 am",5.307,3604.62,1.00083,156,4.819
"Jan 4, 12:00 pm",5.255,7678.21,1.00066,148,5.7
"Jan 4, 01:00 pm",5.914,13797.8,1.00014,145,6.739
"Jan 4, 02:00 pm",7.011,19537.4,0.999801,145,7.442
"Jan 4, 03:00 pm",7.22,19023.5,0.99998,148,7.411
"Jan 4, 04:00 pm",7.235,12902.5,1.00043,145,6.621
"Jan 4, 05:00 pm",7.458,10347.2,1.00052,136,6.119
"Jan 4, 06:00 pm",7.595,1491.75,1.00088,132,4.032
"Jan 4, 07:00 pm",7.719,0,1.0008,113,2.91
"Jan 4, 08:00 pm",7.754,0,1.0006,60,2.849
"Jan 4, 09:00 pm",7.559,0,1.00019,52,2.155
"Jan 4, 10:00 pm",7.645,0,0.999951,6,0.388
"Jan 4, 11:00 pm",8.066,0,0.999666,5,0.979
"Jan 5, 12:00 am",7.365,0,0.999474,6,1.617
"Jan 5, 01:00 am",7.734,1535.69,0.999605,310,4.056
"Jan 5, 02:00 am",6.614,6547.17,0.99957,321,5.48
"Jan 5, 03:00 am",6.461,42473.2,1.00035,311,9.782
"Jan 5, 04:00 am",7.798,59124.8,1.00082,320,12.756
"Jan 5, 05:00 am",7.247,59261.6,1.00117,314,14.29
"Jan 5, 06:00 am",6.506,59432.9,1.00141,310,14.82
"Jan 5, 07:00 am",5.87,59568.5,1.00141,307,14.338
"Jan 5, 08:00 am",4.899,59787.1,1.00159,310,12.715
"Jan 5, 09:00 am",4.277,59923.5,1.00162,320,13.639
"Jan 5, 10:00 am",4.124,59984.7,1.00209,320,14.485
"Jan 5, 11:00 am",3.679,60125.9,1.00284,322,13.476
"Jan 5, 12:00 pm",2.908,60338.6,1.00359,322,12.787
"Jan 5, 01:00 pm",2.637,60438.1,1.00425,319,13.672
"Jan 5, 02:00 pm",1.758,60658.2,1.0047,322,12.397
"Jan 5, 03:00 pm",0.272,37425.7,1.0059,326,9.23
"Jan 5, 04:00 pm",3.173,36754.6,1.00671,324,9.167
"Jan 5, 05:00 pm",5.742,37930.5,1.00762,337,9.414
"Jan 5, 06:00 pm",6.558,32518.1,1.00792,333,8.888
"Jan 5, 07:00 pm",8.075,31745.7,1.00822,334,8.833
"Jan 5, 08:00 pm",9.55,26361.2,1.00858,339,8.265
"Jan 5, 09:00 pm",10.382,21999.2,1.00856,337,7.805
"Jan 5, 10:00 pm",10.81,22565.1,1.0085,333,7.894
"Jan 5, 11:00 pm",10.76,22033.3,1.00867,329,7.806
"Jan 6, 12:00 am",8.818,21238.9,1.00912,324,7.636
"Jan 6, 01:00 am",6.985,11395.9,1.00957,314,6.276
"Jan 6, 02:00 am",7.012,17280.6,1.00989,296,7.116
"Jan 6, 03:00 am",6.316,30184.9,1.01028,299,8.56
"Jan 6, 04:00 am",6.15,42822.4,1.01061,302,9.78
"Jan 6, 05:00 am",5.745,49248.7,1.01106,306,10.345
"Jan 6, 06:00 am",4.581,44635.4,1.01162,310,9.898
"Jan 6, 07:00 am",3.04,31152.7,1.01217,315,8.6
"Jan 6, 08:00 am",1.801,17164.9,1.01268,320,7.06
"Jan 6, 09:00 am",1.054,9660.67,1.01271,323,5.989
"Jan 6, 10:00 am",0.468,1696.83,1.01284,338,4.127
"Jan 6, 11:00 am",0.32,1102.53,1.013,333,3.861
"Jan 6, 12:00 pm",-0.026,1628.02,1.01314,322,4.068
"Jan 6, 01:00 pm",-0.266,4413.56,1.01324,319,4.949
"Jan 6, 02:00 pm",-0.412,2793.78,1.01315,323,4.486
"Jan 6, 03:00 pm",0.185,3928.06,1.01323,322,4.831
"Jan 6, 04:00 pm",2.21,3136.22,1.01338,325,4.622
"Jan 6, 05:00 pm",4.378,1040.13,1.01342,324,3.813
"Jan 6, 06:00 pm",6.029,0,1.01319,321,3.227
"Jan 6, 07:00 pm",7.268,0,1.0129,325,3.382
"Jan 6, 08:00 pm",8.597,2057.07,1.01262,327,4.275
"Jan 6, 09:00 pm",9.783,4381.38,1.012,327,5.014
"Jan 6, 10:00 pm",10.382,7323.58,1.01145,325,5.628
"Jan 6, 11:00 pm",10.001,10655.1,1.01117,323,6.18
"Jan 7, 12:00 am",8.557,8490.41,1.01109,320,5.803
"Jan 7, 01:00 am",6.795,9297.03,1.01126,319,5.95
"Jan 7, 02:00 am",5.836,14105.3,1.0113,317,6.724
"Jan 7, 03:00 am",4.982,16085.9,1.01154,318,6.955
"Jan 7, 04:00 am",4.263,16656.1,1.0118,311,7.018
"Jan 7, 05:00 am",4.248,15242.2,1.01202,303,6.859
"Jan 7, 06:00 am",4.305,8042.25,1.01229,320,5.69
"Jan 7, 07:00 am",4.848,10285.6,1.01269,315,6.079
"Jan 7, 08:00 am",4.729,36160.7,1.01284,315,9.058
"Jan 7, 09:00 am",2.822,17061.3,1.01302,313,7.05
"Jan 7, 10:00 am",2.614,14342.4,1.01313,322,6.744
"Jan 7, 11:00 am",1.975,9550.48,1.0133,334,6.031
"Jan 7, 12:00 pm",1.86,12336.9,1.0137,336,6.501
"Jan 7, 01:00 pm",2.338,13712.7,1.01385,328,6.704
"Jan 7, 02:00 pm",0.649,13861.6,1.01404,325,6.686
"Jan 7, 03:00 pm",0.395,6673.89,1.01467,317,5.454
"Jan 7, 04:00 pm",3.449,10414.3,1.01499,318,6.088
"Jan 7, 05:00 pm",5.493,7822.75,1.01505,312,5.655
"Jan 7, 06:00 pm",7.164,5144.93,1.01488,321,5.15
"Jan 7, 07:00 pm",8.462,2162.79,1.01472,325,4.301
"Jan 7, 08:00 pm",9.685,1164.53,1.01443,331,3.905
"Jan 7, 09:00 pm",10.808,1099.1,1.01353,331,3.876
"Jan 7, 10:00 pm",11.514,0,1.01286,324,3.379
"Jan 7, 11:00 pm",11.651,1246.64,1.01227,321,3.918
"Jan 8, 12:00 am",9.734,2865.98,1.01184,330,4.584
"Jan 8, 01:00 am",7.977,4570.3,1.01164,333,5.08
"Jan 8, 02:00 am",6.919,1368.2,1.01153,338,3.991
"Jan 8, 03:00 am",6.273,1278.1,1.01165,333,3.957
"Jan 8, 04:00 am",5.371,2126.54,1.0117,336,4.309
"Jan 8, 05:00 am",4.815,1254.25,1.01179,350,3.904
"Jan 8, 06:00 am",4.072,0,1.01183,349,3.407
"Jan 8, 07:00 am",3.453,0,1.01187,336,3.388
"Jan 8, 08:00 am",2.903,0,1.01204,332,2.989
"Jan 8, 09:00 am",2.521,1060.21,1.01146,339,3.833
"Jan 8, 10:00 am",1.862,0,1.01106,336,3.537
"Jan 8, 11:00 am",1.618,0,1.01074,338,3.548
"Jan 8, 12:00 pm",1.074,0,1.0106,330,3.116
"Jan 8, 01:00 pm",0.701,0,1.01037,322,3.455
"Jan 8, 02:00 pm",0.439,0,1.01022,319,3.441
"Jan 8, 03:00 pm",0.459,0,1.01027,320,3.168
"Jan 8, 04:00 pm",2.658,0,1.0102,326,3.291
"Jan 8, 05:00 pm",5.367,0,1.01013,320,3.044
"Jan 8, 06:00 pm",7.747,0,1.0097,319,2.565
"Jan 8, 07:00 pm",9.867,0,1.00927,318,2.532
"Jan 8, 08:00 pm",11.42,0,1.00874,319,2.241
"Jan 8, 09:00 pm",12.556,0,1.00761,323,2.336
"Jan 8, 10:00 pm",13.258,0,1.00668,322,2.308
"Jan 8, 11:00 pm",13.276,0,1.006,323,2.536
"Jan 9, 12:00 am",11,0,1.00556,323,3.057
"Jan 9, 01:00 am",9.209,1331.36,1.00533,326,3.971
"Jan 9, 02:00 am",7.953,1238.24,1.00507,327,3.928
"Jan 9, 03:00 am",6.869,1321.27,1.00503,322,3.949
"Jan 9, 04:00 am",5.71,1071.16,1.00493,325,3.837
"Jan 9, 05:00 am",4.967,0,1.00486,327,3.608
"Jan 9, 06:00 am",4.263,365.22,1.00475,330,3.628
"Jan 9, 07:00 am",3.626,0,1.00472,333,3.549
"Jan 9, 08:00 am",3.18,0,1.00453,335,3.544
"Jan 9, 09:00 am",2.648,0,1.00407,332,3.574
"Jan 9, 10:00 am",2.237,733.553,1.00377,329,3.685
"Jan 9, 11:00 am",1.762,2256.72,1.00348,329,4.344
"Jan 9, 12:00 pm",1.263,2741.83,1.00333,330,4.518
"Jan 9, 01:00 pm",0.744,2674.88,1.00311,328,4.483
"Jan 9, 02:00 pm",0.494,2137.55,1.00288,327,4.289
"Jan 9, 03:00 pm",0.707,1640.54,1.00308,327,4.101
"Jan 9, 04:00 pm",3.265,2193.25,1.00325,329,4.326
"Jan 9, 05:00 pm",6.514,1349.66,1.00317,331,3.994
"Jan 9, 06:00 pm",9.206,0,1.00285,330,3.304
"Jan 9, 07:00 pm",11.708,0,1.00236,328,2.47
"Jan 9, 08:00 pm",13.497,0,1.0019,333,2.242
"Jan 9, 09:00 pm",14.689,0,1.00097,334,2.66
"Jan 9, 10:00 pm",15.301,0,1.00027,328,2.829
"Jan 9, 11:00 pm",15.094,0,0.999721,325,3.217
"Jan 10, 12:00 am",12.407,1709.51,0.999307,327,4.166
"Jan 10, 01:00 am",10.375,3711.29,0.999092,326,4.844
"Jan 10, 02:00 am",8.958,4354.96,0.998893,322,4.991
"Jan 10, 03:00 am",7.785,4177.83,0.99886,323,4.948
"Jan 10, 04:00 am",6.642,4213.3,0.998932,326,4.969
"Jan 10, 05:00 am",5.804,3464.36,0.998948,328,4.768
"Jan 10, 06:00 am",5.054,2249.58,0.999014,330,4.359
"Jan 10, 07:00 am",4.445,857.076,0.999031,328,3.746
"Jan 10, 08:00 am",3.764,0,0.999045,330,3.29
"Jan 10, 09:00 am",3.242,0,0.998575,334,2.739
"Jan 10, 10:00 am",2.749,0,0.998217,330,2.338
"Jan 10, 11:00 am",2.309,0,0.997959,329,2.833
"Jan 10, 12:00 pm",1.892,0,0.997749,322,2.565
"Jan 10, 01:00 pm",1.506,0,0.99735,320,2.762
"Jan 10, 02:00 pm",0.984,0,0.997028,325,2.856
"Jan 10, 03:00 pm",1.127,0,0.997003,328,2.89
"Jan 10, 04:00 pm",3.763,0,0.997156,341,2.884
"Jan 10, 05:00 pm",6.493,0,0.997172,353,1.929
"Jan 10, 06:00 pm",8.881,0,0.996812,351,1.057
"Jan 10, 07:00 pm",11.472,0,0.996443,352,1.044
"Jan 10, 08:00 pm",13.295,0,0.996211,352,1.239
"Jan 10, 09:00 pm",14.462,0,0.995428,346,1.317
"Jan 10, 10:00 pm",15.091,0,0.994781,352,1.12
"Jan 10, 11:00 pm",15.095,0,0.994367,346,0.949
"Jan 11, 12:00 am",12.7,0,0.99411,318,0.822
"Jan 11, 01:00 am",10.746,0,0.993855,321,0.729
"Jan 11, 02:00 am",9.539,0,0.993659,329,1.125
"Jan 11, 03:00 am",8.416,0,0.993919,339,3.157
"Jan 11, 04:00 am",8.172,47152.8,0.994193,324,10.278
"Jan 11, 05:00 am",7.829,47403.9,0.994559,329,10.361
"Jan 11, 06:00 am",6.058,52596.7,0.994882,345,10.743
"Jan 11, 07:00 am",6.044,58741.9,0.995086,338,11.998
"Jan 11, 08:00 am",5.949,56807.6,0.995383,332,11.431
"Jan 11, 09:00 am",5.748,58426.8,0.995266,325,11.769
"Jan 11, 10:00 am",5.051,45088.4,0.995278,319,9.993
"Jan 11, 11:00 am",3.684,20231.2,0.995421,332,7.567
"Jan 11, 12:00 pm",3.216,21768.9,0.995487,330,7.744
"Jan 11, 01:00 pm",2.36,28988,0.995723,322,8.444
"Jan 11, 02:00 pm",2.611,42487.2,0.995894,318,9.745
"Jan 11, 03:00 pm",1.413,18297.9,0.996347,311,7.22
"Jan 11, 04:00 pm",3.519,18205.3,0.996776,323,7.244
"Jan 11, 05:00 pm",5.584,20960.1,0.997061,322,7.585
"Jan 11, 06:00 pm",6.757,28206.1,0.997119,321,8.397
"Jan 11, 07:00 pm",7.754,33575.7,0.996952,321,8.92
"Jan 11, 08:00 pm",8.502,29162.1,0.997057,323,8.535
"Jan 11, 09:00 pm",8.848,19865.6,0.996653,329,7.545
"Jan 11, 10:00 pm",8.904,16761.9,0.996164,330,7.175
"Jan 11, 11:00 pm",8.556,12950.8,0.995864,333,6.699
"Jan 12, 12:00 am",6.973,8385.79,0.995696,338,5.854
"Jan 12, 01:00 am",5.068,5983.05,0.99549,324,5.377
"Jan 12, 02:00 am",3.65,17946.5,0.995269,328,7.264
"Jan 12, 03:00 am",3.263,17353.7,0.995257,336,7.212
"Jan 12, 04:00 am",3.061,29094.6,0.995367,315,8.445
"Jan 12, 05:00 am",1.609,27546.3,0.995381,301,8.276
"Jan 12, 06:00 am",0.901,10924.4,0.995413,299,6.182
"Jan 12, 07:00 am",0.484,23140.7,0.995475,302,7.805
"Jan 12, 08:00 am",0.589,19129.9,0.995541,301,7.319
"Jan 12, 09:00 am",0.372,4829.07,0.995763,306,5.074
"Jan 12, 10:00 am",0.812,22702.6,0.995833,316,7.745
"Jan 12, 11:00 am",0.586,40136.5,0.996045,320,9.513
"Jan 12, 12:00 pm",-0.503,40441.8,0.99652,325,9.569
"Jan 12, 01:00 pm",-0.749,30196.9,0.996855,318,8.517
"Jan 12, 02:00 pm",-0.998,25296.5,0.997162,320,8.014
"Jan 12, 03:00 pm",-0.965,35038.8,0.997719,316,8.938
"Jan 12, 04:00 pm",0.414,23586.7,0.9983,322,7.853
"Jan 12, 05:00 pm",1.743,29423.6,0.998609,318,8.458
"Jan 12, 06:00 pm",3.552,29124.8,0.998691,314,8.444
"Jan 12, 07:00 pm",4.979,26002.9,0.998857,317,8.132
"Jan 12, 08:00 pm",6.048,24645.4,0.999145,318,8.003
"Jan 12, 09:00 pm",6.58,27387,0.998967,321,8.301
"Jan 12, 10:00 pm",7.079,21836.5,0.998775,324,7.725
"Jan 12, 11:00 pm",7.009,24920.1,0.998489,315,8.04
"Jan 13, 12:00 am",5.432,31289.3,0.998251,304,8.686
"Jan 13, 01:00 am",4.181,59742.7,0.998257,307,12.424
"Jan 13, 02:00 am",3.03,60008.2,0.998532,313,12.269
"Jan 13, 03:00 am",2.009,59175.1,0.999092,312,11.616
"Jan 13, 04:00 am",-0.389,10266.1,1.00028,330,6.138
"Jan 13, 05:00 am",-0.293,12459.2,1.00093,327,6.512
"Jan 13, 06:00 am",0.016,23356.3,1.00128,316,7.798
"Jan 13, 07:00 am",-0.65,23451.6,1.00185,308,7.811
"Jan 13, 08:00 am",-1.06,15504.8,1.00243,302,6.872
"Jan 13, 09:00 am",-1.539,13706.7,1.00257,313,6.636
"Jan 13, 10:00 am",-1.605,10166.7,1.00295,317,6.043
"Jan 13, 11:00 am",-2.019,6178.6,1.00353,331,5.419
"Jan 13, 12:00 pm",-2.454,4663.72,1.00413,335,5.067
"Jan 13, 01:00 pm",-2.783,4091.61,1.00466,334,4.924
"Jan 13, 02:00 pm",-3.016,3683.38,1.00506,321,4.757
"Jan 13, 03:00 pm",-2.898,4257.21,1.00572,316,4.908
"Jan 13, 04:00 pm",-1.378,2884.37,1.00634,309,4.517
"Jan 13, 05:00 pm",0.482,0,1.00659,309,3.175
"Jan 13, 06:00 pm",2.18,0,1.00656,313,2.912
"Jan 13, 07:00 pm",3.634,0,1.00651,315,2.404
"Jan 13, 08:00 pm",4.844,0,1.00641,321,2.017
"Jan 13, 09:00 pm",5.427,0,1.00585,322,1.992
"Jan 13, 10:00 pm",5.65,0,1.00557,325,2.15
"Jan 13, 11:00 pm",5.416,0,1.00534,331,1.703
"Jan 14, 12:00 am",3.156,0,1.00522,335,1.739
"Jan 14, 01:00 am",1.321,0,1.00515,339,1.996
"Jan 14, 02:00 am",0.358,0,1.00508,333,2.166
"Jan 14, 03:00 am",0.006,0,1.00526,324,2.251
"Jan 14, 04:00 am",-0.572,0,1.0055,317,2.311
"Jan 14, 05:00 am",-0.837,0,1.00579,332,2.001
"Jan 14, 06:00 am",-0.827,0,1.00595,340,1.474
"Jan 14, 07:00 am",-1.018,0,1.00605,350,1.098
"Jan 14, 08:00 am",-1.297,0,1.00624,346,1.128
"Jan 14, 09:00 am",-1.576,0,1.00606,338,1.301
"Jan 14, 10:00 am",-1.82,0,1.00598,344,1.233
"Jan 14, 11:00 am",-2.106,0,1.00607,353,1.326
"Jan 14, 12:00 pm",-2.38,0,1.00619,359,1.379
"Jan 14, 01:00 pm",-2.666,0,1.00631,6,1.513
"Jan 14, 02:00 pm",-2.949,0,1.00638,12,1.498
"Jan 14, 03:00 pm",-2.889,0,1.00687,4,1.37
"Jan 14, 04:00 pm",-0.788,0,1.00728,352,1.262
"Jan 14, 05:00 pm",1.204,0,1.00754,340,1.129
"Jan 14, 06:00 pm",3.183,0,1.00762,336,0.986
"Jan 14, 07:00 pm",4.613,0,1.00756,336,1.154
"Jan 14, 08:00 pm",5.604,0,1.00738,334,1.248
"Jan 14, 09:00 pm",6.172,0,1.00692,340,1.363
"Jan 14, 10:00 pm",6.492,0,1.00649,340,1.488
"Jan 14, 11:00 pm",6.366,0,1.00631,340,1.908
"Jan 15, 12:00 am",4.046,0,1.0063,337,2.25
"Jan 15, 01:00 am",2.252,0,1.00639,328,2.628
"Jan 15, 02:00 am",1.056,0,1.00657,324,3.471
"Jan 15, 03:00 am",0.217,1774.67,1.00707,317,4.134
"Jan 15, 04:00 am",-0.597,1407.5,1.00769,317,3.966
"Jan 15, 05:00 am",-0.839,930.082,1.00824,317,3.749
"Jan 15, 06:00 am",-0.548,1551.44,1.00872,326,4.048
"Jan 15, 07:00 am",-0.666,0,1.00922,324,3.472
"Jan 15, 08:00 am",-0.878,0,1.00963,322,2.963
"Jan 15, 09:00 am",-0.962,0,1.00972,321,2.547
"Jan 15, 10:00 am",-1.235,0,1.00995,326,2.343
"Jan 15, 11:00 am",-1.521,0,1.01028,323,1.968
"Jan 15, 12:00 pm",-1.886,0,1.01071,330,1.908
"Jan 15, 01:00 pm",-2.192,0,1.01109,340,1.507
"Jan 15, 02:00 pm",-2.368,0,1.01122,2,1.907
"Jan 15, 03:00 pm",-2.332,0,1.01167,6,1.931
"Jan 15, 04:00 pm",-0.357,0,1.01211,10,2.273
"Jan 15, 05:00 pm",1.883,0,1.01237,354,1.6
"Jan 15, 06:00 pm",4.076,0,1.01235,340,1.295
"Jan 15, 07:00 pm",5.651,0,1.01224,330,1.507
"Jan 15, 08:00 pm",6.628,0,1.01207,344,1.561
"Jan 15, 09:00 pm",7.261,0,1.01141,334,1.532
"Jan 15, 10:00 pm",7.715,0,1.01087,329,1.481
"Jan 15, 11:00 pm",7.594,0,1.0105,334,1.551
"Jan 16, 12:00 am",5.178,0,1.01021,333,2.355
"Jan 16, 01:00 am",3.261,0,1.01011,330,2.636
"Jan 16, 02:00 am",2.179,0,1.01009,315,2.594
"Jan 16, 03:00 am",0.993,0,1.0103,303,3.049
"Jan 16, 04:00 am",0.058,0,1.01042,308,3.177
"Jan 16, 05:00 am",-0.314,0,1.01055,314,3.231
"Jan 16, 06:00 am",-0.317,0,1.01064,317,2.977
"Jan 16, 07:00 am",-0.298,0,1.01071,323,2.913
"Jan 16, 08:00 am",-0.346,0,1.01067,330,2.943
"Jan 16, 09:00 am",-0.504,0,1.01021,336,2.968
"Jan 16, 10:00 am",-0.906,0,1.00996,340,2.985
"Jan 16, 11:00 am",-1.246,0,1.00977,346,2.948
"Jan 16, 12:00 pm",-1.535,0,1.00968,344,2.78
"Jan 16, 01:00 pm",-1.806,0,1.00951,333,3.113
"Jan 16, 02:00 pm",-2.104,0,1.00929,330,3.342
"Jan 16, 03:00 pm",-2.057,0,1.00941,325,3.25
"Jan 16, 04:00 pm",0.167,0,1.00946,323,3.278
"Jan 16, 05:00 pm",2.763,0,1.00925,326,2.392
"Jan 16, 06:00 pm",4.899,0,1.00872,331,1.279
"Jan 16, 07:00 pm",6.467,0,1.00816,343,0.937
"Jan 16, 08:00 pm",7.568,0,1.00759,344,0.653
"Jan 16, 09:00 pm",8.27,0,1.00654,325,1.12
"Jan 16, 10:00 pm",8.747,0,1.00575,329,1.762
"Jan 16, 11:00 pm",8.629,0,1.00509,341,2.017
"Jan 17, 12:00 am",6.204,0,1.00452,348,2.263
"Jan 17, 01:00 am",4.218,0,1.00407,348,2.693
"Jan 17, 02:00 am",3.017,0,1.00357,337,2.85
"Jan 17, 03:00 am",1.991,0,1.00317,327,2.79
"Jan 17, 04:00 am",0.786,0,1.00277,324,2.945
"Jan 17, 05:00 am",0.051,0,1.00243,326,2.859
"Jan 17, 06:00 am",-0.288,0,1.00205,322,2.399
"Jan 17, 07:00 am",-0.505,0,1.00175,314,2.32
"Jan 17, 08:00 am",-0.674,0,1.00143,319,2.091
"Jan 17, 09:00 am",-0.39,0,1.00072,337,2.543
"Jan 17, 10:00 am",-0.62,0,1.00035,339,2.91
"Jan 17, 11:00 am",-0.611,1148.92,1.00026,328,3.875
"Jan 17, 12:00 pm",-0.848,6376.86,1.00027,308,5.419
"Jan 17, 01:00 pm",-1.012,6573.01,1.00035,322,5.457
"Jan 17, 02:00 pm",-0.685,2811.82,1.00072,331,4.542
"Jan 17, 03:00 pm",-0.406,5282.05,1.00132,331,5.221
"Jan 17, 04:00 pm",1.812,11304,1.00218,328,6.293
"Jan 17, 05:00 pm",3.821,2473.62,1.0028,309,4.396
"Jan 17, 06:00 pm",5.626,2845.09,1.00316,312,4.528
"Jan 17, 07:00 pm",7.057,6945.54,1.0035,320,5.538
"Jan 17, 08:00 pm",8.213,6035.53,1.00382,323,5.388
"Jan 17, 09:00 pm",9.117,4411.62,1.00342,321,4.997
"Jan 17, 10:00 pm",9.825,2102.05,1.00315,304,4.285
"Jan 17, 11:00 pm",9.954,1346,1.00305,301,3.973
"Jan 18, 12:00 am",7.254,881.696,1.00324,317,3.741
"Jan 18, 01:00 am",5.002,4656.44,1.00356,328,5.077
"Jan 18, 02:00 am",3.717,2879.16,1.00384,337,4.574
"Jan 18, 03:00 am",2.799,1721.09,1.00419,333,4.16
"Jan 18, 04:00 am",1.698,1357.26,1.00446,315,3.951
"Jan 18, 05:00 am",0.411,0,1.00494,307,3.3
"Jan 18, 06:00 am",0.145,0,1.00533,315,2.354
"Jan 18, 07:00 am",0.096,0,1.00561,322,2.173
"Jan 18, 08:00 am",-0.073,0,1.00578,347,1.501
"Jan 18, 09:00 am",-0.146,0,1.00554,342,0.912
"Jan 18, 10:00 am",-0.257,0,1.00546,306,1.131
