,"Air temperature | ('C)","Power generated by system | (kW)","Pressure | (atm)","Wind direction | (deg)","Wind speed | (m/s)"
"Jan 2, 03:00 am",3.14,41752.4,0.999188,332,9.803
"Jan 2, 04:00 am",2.054,35543.8,0.999328,332,9.145
"Jan 2, 05:00 am",1.188,32230.6,0.999646,323,8.738
"Jan 2, 06:00 am",0.594,40901.3,0.99995,326,9.626
"Jan 2, 07:00 am",0.098,29269.3,1.00036,328,8.496
"Jan 2, 08:00 am",-0.035,41029.5,1.00044,325,9.615
"Jan 2, 09:00 am",-0.284,24901.4,1.00052,316,7.963
"Jan 2, 10:00 am",-0.448,14114.7,1.00076,315,6.702
"Jan 2, 11:00 am",-0.524,15645.7,1.00114,312,6.886
"Jan 2, 12:00 pm",-0.537,19613.4,1.00153,309,7.349
"Jan 2, 01:00 pm",-0.016,28799.4,1.00173,324,8.396
"Jan 2, 02:00 pm",0.628,38732.4,1.00204,327,9.42
"Jan 2, 03:00 pm",1.143,38982.3,1.00206,328,9.468
"Jan 2, 04:00 pm",1.697,37254.7,1.00198,327,9.264
"Jan 2, 05:00 pm",2.193,28624.9,1.00203,327,8.434
"Jan 2, 06:00 pm",2.613,26626.9,1.00189,326,8.221
"Jan 2, 07:00 pm",2.801,25336.2,1.00182,323,8.061
"Jan 2, 08:00 pm",2.665,27903.7,1.00185,321,8.306
"Jan 2, 09:00 pm",1.831,39522.1,1.0021,318,9.443
"Jan 2, 10:00 pm",0.569,51018.4,1.00261,321,10.458
"Jan 2, 11:00 pm",0.154,60262,1.00312,330,11.914
"Jan 3, 12:00 am",-0.299,57020.6,1.00328,330,11.183
"Jan 3, 01:00 am",-0.965,35980.9,1.00341,326,9.07
"Jan 3, 02:00 am",-1.325,28889.1,1.00356,330,8.449
"Jan 3, 03:00 am",-1.696,19213.4,1.00349,334,7.382
"Jan 3, 04:00 am",-1.955,5354.42,1.00333,334,5.233
"Jan 3, 05:00 am",-2.124,3128.32,1.00333,324,4.608
"Jan 3, 06:00 am",-2.273,4361.98,1.00337,317,4.938
"Jan 3, 07:00 am",-2.419,5922.54,1.00337,322,5.304
"Jan 3, 08:00 am",-2.505,7731.28,1.00324,324,5.64
"Jan 3, 09:00 am",-2.583,6621.09,1.00327,327,5.484
"Jan 3, 10:00 am",-2.667,3769.67,1.00333,324,4.795
"Jan 3, 11:00 am",-2.746,8234.89,1.00338,329,5.759
"Jan 3, 12:00 pm",-2.939,5563.63,1.00333,329,5.262
"Jan 3, 01:00 pm",-2.654,5307.32,1.0033,329,5.204
"Jan 3, 02:00 pm",-1.898,9196.78,1.00308,326,5.926
"Jan 3, 03:00 pm",-1.156,12333.2,1.0027,330,6.496
"Jan 3, 04:00 pm",-0.358,11784,1.00212,328,6.374
"Jan 3, 05:00 pm",0.497,11814.8,1.00162,328,6.391
"Jan 3, 06:00 pm",1.203,8637.26,1.00113,323,5.817
"Jan 3, 07:00 pm",1.697,11186.7,1.00063,321,6.219
"Jan 3, 08:00 pm",1.613,18376.6,1.00031,319,7.223
"Jan 3, 09:00 pm",0.657,22195.4,1.00011,313,7.669
"Jan 3, 10:00 pm",-1.338,19099.4,1.00036,314,7.279
"Jan 3, 11:00 pm",-1.542,24316.1,1.00032,310,7.895
"Jan 4, 12:00 am",-1.76,26967.4,1.00044,312,8.161
"Jan 4, 01:00 am",-1.821,36093.6,1.0006,314,9.012
"Jan 4, 02:00 am",-2.112,31934.6,1.00073,333,8.766
"Jan 4, 03:00 am",-2.461,19038.3,1.00077,346,7.268
"Jan 4, 04:00 am",-2.733,8617.63,1.00062,341,5.809
"Jan 4, 05:00 am",-2.695,14375.4,1.00063,337,6.795
"Jan 4, 06:00 am",-2.696,22032.9,1.00063,338,7.693
"Jan 4, 07:00 am",-2.854,17523.9,1.00074,340,7.143
"Jan 4, 08:00 am",-2.933,18369.1,1.00068,341,7.23
"Jan 4, 09:00 am",-3.007,14767.6,1.00065,334,6.856
"Jan 4, 10:00 am",-3.281,5176.88,1.00076,319,5.125
"Jan 4, 11:00 am",-3.552,5747.04,1.0007,321,5.258
"Jan 4, 12:00 pm",-3.924,5339.46,1.00066,302,5.168
"Jan 4, 01:00 pm",-3.494,3945.67,1.00063,299,4.836
"Jan 4, 02:00 pm",-2.393,2595.5,1.00052,310,4.419
"Jan 4, 03:00 pm",-1.126,4492.1,1.00021,318,4.976
"Jan 4, 04:00 pm",-0.073,3491.33,0.99952,313,4.718
"Jan 4, 05:00 pm",0.863,2000.4,0.998995,302,4.229
"Jan 4, 06:00 pm",1.601,3447.03,0.998509,306,4.72
"Jan 4, 07:00 pm",2.134,3316.09,0.998165,297,4.683
"Jan 4, 08:00 pm",2.197,5418.7,0.997926,293,5.211
"Jan 4, 09:00 pm",0.616,11929.1,0.997959,287,6.378
"Jan 4, 10:00 pm",-1.653,19656.9,0.998329,280,7.405
"Jan 4, 11:00 pm",-1.942,20978.2,0.998431,298,7.503
"Jan 5, 12:00 am",-2.238,21957.2,0.998467,300,7.623
"Jan 5, 01:00 am",-1.821,54388.3,0.998542,308,10.751
"Jan 5, 02:00 am",-2.393,45179.6,0.998754,317,9.888
"Jan 5, 03:00 am",-2.594,35171.1,0.998716,323,8.957
"Jan 5, 04:00 am",-3.005,23421.3,0.998656,328,7.856
"Jan 5, 05:00 am",-3.142,17763.7,0.99875,326,7.164
"Jan 5, 06:00 am",-3.308,15123.1,0.998932,326,6.856
"Jan 5, 07:00 am",-3.316,15208.6,0.999097,323,6.84
"Jan 5, 08:00 am",-3.358,13468.7,0.999167,313,6.597
"Jan 5, 09:00 am",-3.285,18072.8,0.999409,308,7.156
"Jan 5, 10:00 am",-3.076,22937,0.999736,305,7.733
"Jan 5, 11:00 am",-3.128,15039.6,0.999886,294,6.803
"Jan 5, 12:00 pm",-3.065,15391.2,1.00004,303,6.85
"Jan 5, 01:00 pm",-2.43,12082,1.00019,308,6.375
"Jan 5, 02:00 pm",-1.491,4582.9,1.00028,297,5.002
"Jan 5, 03:00 pm",-0.241,10106.3,1.00006,300,6.055
"Jan 5, 04:00 pm",0.582,10913.7,0.999543,304,6.173
"Jan 5, 05:00 pm",1.359,12720.2,0.999265,311,6.527
"Jan 5, 06:00 pm",2.081,14899.8,0.998997,310,6.823
"Jan 5, 07:00 pm",2.37,20148.4,0.998774,285,7.456
"Jan 5, 08:00 pm",2.343,19578.6,0.998775,292,7.372
"Jan 5, 09:00 pm",1.083,19581.1,0.999038,297,7.364
"Jan 5, 10:00 pm",-1.465,16985.8,0.999568,297,7.042
"Jan 5, 11:00 pm",-1.654,38709.1,0.999821,295,9.325
"Jan 6, 12:00 am",-1.868,55735.5,1.0001,301,10.894
"Jan 6, 01:00 am",-2.242,53468.8,1.00042,307,10.639
"Jan 6, 02:00 am",-2.497,28434.9,1.00068,314,8.297
"Jan 6, 03:00 am",-2.698,21574.5,1.00062,321,7.566
"Jan 6, 04:00 am",-2.858,21175,1.00038,316,7.505
"Jan 6, 05:00 am",-2.979,16386.8,1.00044,318,6.956
"Jan 6, 06:00 am",-2.986,20485.5,1.00059,321,7.435
"Jan 6, 07:00 am",-2.844,27362.3,1.00075,329,8.276
"Jan 6, 08:00 am",-2.845,16678.8,1.00084,325,7.027
"Jan 6, 09:00 am",-3.196,4658.11,1.00113,301,5.015
"Jan 6, 10:00 am",-3.344,7793.8,1.00154,296,5.631
"Jan 6, 11:00 am",-2.895,20280.6,1.00182,311,7.402
"Jan 6, 12:00 pm",-2.773,14565.6,1.00194,303,6.752
"Jan 6, 01:00 pm",-1.54,24704.2,1.00213,297,7.933
"Jan 6, 02:00 pm",-0.73,14616.1,1.00215,285,6.779
"Jan 6, 03:00 pm",0.297,4151.72,1.00197,294,4.902
"Jan 6, 04:00 pm",1.278,1556,1.00163,315,4.043
"Jan 6, 05:00 pm",2.155,2593.17,1.00134,316,4.427
"Jan 6, 06:00 pm",2.935,2092.36,1.00105,315,4.256
"Jan 6, 07:00 pm",3.563,3485.7,1.00073,309,4.733
"Jan 6, 08:00 pm",3.547,4818.49,1.00066,292,5.073
"Jan 6, 09:00 pm",1.554,12197.7,1.00084,277,6.51
"Jan 6, 10:00 pm",-1.061,22736.5,1.00124,282,7.757
"Jan 6, 11:00 pm",-1.487,19065.5,1.00144,288,7.28
"Jan 7, 12:00 am",-2.021,19038,1.00167,294,7.267
"Jan 7, 01:00 am",-1.979,25594.1,1.00191,289,8.023
"Jan 7, 02:00 am",-2.445,22978.8,1.00214,299,7.738
"Jan 7, 03:00 am",-2.875,9134.56,1.00215,289,5.875
"Jan 7, 04:00 am",-2.83,8619.33,1.00202,288,5.776
"Jan 7, 05:00 am",-2.684,11384.3,1.00207,303,6.221
"Jan 7, 06:00 am",-2.408,11857.9,1.00222,309,6.317
"Jan 7, 07:00 am",-2.318,6132.7,1.00235,313,5.346
"Jan 7, 08:00 am",-2.793,3062.6,1.00236,311,4.574
"Jan 7, 09:00 am",-2.98,1448.7,1.00247,303,3.991
"Jan 7, 10:00 am",-3.111,0,1.00272,295,3.219
"Jan 7, 11:00 am",-3.157,0,1.00282,306,3.444
"Jan 7, 12:00 pm",-3.056,0,1.00298,312,3.353
"Jan 7, 01:00 pm",-2.186,0,1.00308,315,3.075
"Jan 7, 02:00 pm",-0.119,0,1.00308,307,1.152
"Jan 7, 03:00 pm",1.76,0,1.00274,273,0.842
"Jan 7, 04:00 pm",3.279,0,1.0021,226,0.89
"Jan 7, 05:00 pm",4.782,0,1.00145,210,1.374
"Jan 7, 06:00 pm",6.056,0,1.00088,210,2.352
"Jan 7, 07:00 pm",6.788,0,1.00028,207,3.559
"Jan 7, 08:00 pm",7.167,2800.7,0.999773,207,4.574
"Jan 7, 09:00 pm",5.984,8228.89,0.999413,211,5.814
"Jan 7, 10:00 pm",4.302,23326.1,0.999319,211,7.93
"Jan 7, 11:00 pm",3.826,34615.2,0.999095,216,8.993
"Jan 8, 12:00 am",3.723,52083.3,0.998756,224,10.607
"Jan 8, 01:00 am",4.566,47457.9,0.998602,227,10.182
"Jan 8, 02:00 am",4.63,46138.4,0.998456,231,10.067
"Jan 8, 03:00 am",4.27,29251.3,0.997889,230,8.476
"Jan 8, 04:00 am",4.13,27095.6,0.997192,238,8.252
"Jan 8, 05:00 am",4.255,27582.5,0.996922,245,8.298
"Jan 8, 06:00 am",4.1,36079.6,0.996844,254,9.125
"Jan 8, 07:00 am",3.255,38146.2,0.996714,258,9.398
"Jan 8, 08:00 am",2.769,33798.1,0.996716,262,8.973
"Jan 8, 09:00 am",2.506,26048.9,0.996923,262,8.209
"Jan 8, 10:00 am",2.348,27868.1,0.997317,262,8.393
"Jan 8, 11:00 am",2.141,36087.7,0.997738,275,9.22
"Jan 8, 12:00 pm",0.351,37565.9,0.998431,285,9.246
"Jan 8, 01:00 pm",-0.321,22168.8,0.998724,298,7.666
"Jan 8, 02:00 pm",-0.085,19963.1,0.99928,320,7.398
"Jan 8, 03:00 pm",0.571,15246.6,0.999542,323,6.869
"Jan 8, 04:00 pm",1.108,19716.9,0.999557,327,7.434
"Jan 8, 05:00 pm",1.539,22552.2,0.999737,327,7.785
"Jan 8, 06:00 pm",1.776,22948.2,0.99974,328,7.845
"Jan 8, 07:00 pm",2.059,19089.5,0.999789,325,7.348
"Jan 8, 08:00 pm",2.028,20198.6,1,328,7.508
"Jan 8, 09:00 pm",1.425,24850.2,1.00056,331,8.075
"Jan 8, 10:00 pm",0.677,26831.7,1.00134,330,8.265
"Jan 8, 11:00 pm",0.115,25852.4,1.00206,334,8.171
"Jan 9, 12:00 am",-0.139,24266.4,1.00258,333,8
"Jan 9, 01:00 am",-0.357,24903,1.00306,340,8.021
"Jan 9, 02:00 am",-0.795,29631.8,1.00356,346,8.44
"Jan 9, 03:00 am",-1.197,32231.4,1.00362,350,8.666
"Jan 9, 04:00 am",-1.57,32707.9,1.00348,0,8.712
"Jan 9, 05:00 am",-1.759,21338.9,1.00364,356,7.524
"Jan 9, 06:00 am",-2.015,24704.7,1.00404,0,7.916
"Jan 9, 07:00 am",-2.187,28760.6,1.00434,3,8.321
"Jan 9, 08:00 am",-2.229,27991.1,1.00449,2,8.243
"Jan 9, 09:00 am",-2.232,28629.9,1.0048,1,8.307
"Jan 9, 10:00 am",-2.246,28404.3,1.00516,360,8.283
"Jan 9, 11:00 am",-2.328,28431.9,1.00549,0,8.284
"Jan 9, 12:00 pm",-2.43,29671.9,1.00571,359,8.411
"Jan 9, 01:00 pm",-2.384,27379.8,1.00591,359,8.178
"Jan 9, 02:00 pm",-1.854,21777.1,1.00601,1,7.573
"Jan 9, 03:00 pm",-0.997,16952.2,1.00577,4,7.021
"Jan 9, 04:00 pm",-0.051,13260.6,1.00531,4,6.577
"Jan 9, 05:00 pm",0.82,12717.8,1.00502,0,6.51
"Jan 9, 06:00 pm",1.459,11731.9,1.00475,358,6.313
"Jan 9, 07:00 pm",1.88,8888.41,1.00449,353,5.844
"Jan 9, 08:00 pm",1.998,11661.7,1.00434,350,6.297
"Jan 9, 09:00 pm",1.151,9246.68,1.00446,350,5.909
"Jan 9, 10:00 pm",-0.969,11744.3,1.00497,355,6.288
"Jan 9, 11:00 pm",-1.076,22656.8,1.00533,358,7.692
"Jan 10, 12:00 am",-1.438,24733.7,1.00552,353,7.914
"Jan 10, 01:00 am",-1.547,27312.3,1.00564,357,8.179
"Jan 10, 02:00 am",-1.789,16919.1,1.00585,355,7.009
"Jan 10, 03:00 am",-1.64,37074.1,1.00592,353,9.083
"Jan 10, 04:00 am",-2.17,38026.9,1.00589,2,9.199
"Jan 10, 05:00 am",-2.435,31570.5,1.00612,4,8.596
"Jan 10, 06:00 am",-2.616,18312.4,1.00644,1,7.165
"Jan 10, 07:00 am",-2.7,14784.1,1.00669,356,6.759
"Jan 10, 08:00 am",-2.811,18554.2,1.00683,354,7.185
"Jan 10, 09:00 am",-3.017,19476,1.00725,358,7.292
"Jan 10, 10:00 am",-3.26,18062.9,1.0079,6,7.124
"Jan 10, 11:00 am",-3.515,17619.5,1.00843,9,7.069
"Jan 10, 12:00 pm",-3.805,16772.4,1.00887,7,6.971
"Jan 10, 01:00 pm",-3.27,13689.1,1.00925,7,6.603
"Jan 10, 02:00 pm",-2.355,10010.5,1.00958,5,6.006
"Jan 10, 03:00 pm",-1.346,7606.68,1.00956,1,5.598
"Jan 10, 04:00 pm",-0.322,8421.04,1.00927,354,5.731
"Jan 10, 05:00 pm",0.63,8514.5,1.00897,345,5.767
"Jan 10, 06:00 pm",1.296,11574.7,1.00876,340,6.315
"Jan 10, 07:00 pm",1.826,12451.3,1.00858,340,6.51
"Jan 10, 08:00 pm",1.98,11444.5,1.00853,339,6.305
"Jan 10, 09:00 pm",0.659,8192.05,1.00876,336,5.773
"Jan 10, 10:00 pm",-1.622,22709.4,1.00926,332,7.784
"Jan 10, 11:00 pm",-2.181,26276,1.00968,330,8.158
"Jan 11, 12:00 am",-2.797,25744.1,1.00995,339,8.078
"Jan 11, 01:00 am",-2.864,20722.6,1.01019,341,7.48
"Jan 11, 02:00 am",-2.964,12208,1.0104,329,6.43
"Jan 11, 03:00 am",-3.223,8634.41,1.01034,319,5.759
"Jan 11, 04:00 am",-3.118,9595.99,1.01007,315,5.942
"Jan 11, 05:00 am",-3.354,12337.1,1.01007,318,6.389
"Jan 11, 06:00 am",-3.432,6512.34,1.01029,339,5.455
"Jan 11, 07:00 am",-3.59,0,1.0103,351,3.543
"Jan 11, 08:00 am",-3.666,0,1.01026,353,2.318
"Jan 11, 09:00 am",-3.617,0,1.01033,351,1.522
"Jan 11, 10:00 am",-3.671,0,1.01048,293,1.415
"Jan 11, 11:00 am",-3.924,0,1.01043,270,2.411
"Jan 11, 12:00 pm",-4.358,0,1.01036,285,3.462
"Jan 11, 01:00 pm",-3.699,0,1.01022,286,3.599
"Jan 11, 02:00 pm",-1.63,0,1.01002,264,2.622
"Jan 11, 03:00 pm",0.714,0,1.00933,246,2.584
"Jan 11, 04:00 pm",2.606,0,1.00835,227,3.205
"Jan 11, 05:00 pm",4.247,2697.72,1.00749,223,4.465
"Jan 11, 06:00 pm",5.369,6565.39,1.0067,226,5.466
"Jan 11, 07:00 pm",5.733,9586.68,1.00596,224,5.995
"Jan 11, 08:00 pm",5.502,12090,1.0053,227,6.437
"Jan 11, 09:00 pm",2.455,22531.8,1.00501,231,7.724
"Jan 11, 10:00 pm",-0.356,46307.4,1.00507,231,9.991
"Jan 11, 11:00 pm",0.912,60354.7,1.00502,234,11.859
"Jan 12, 12:00 am",0.35,60988.3,1.00499,240,12.732
"Jan 12, 01:00 am",-1.157,61325.5,1.00498,247,12.748
"Jan 12, 02:00 am",-1.524,60580.5,1.00491,246,11.73
"Jan 12, 03:00 am",-1.383,57088.5,1.0045,248,11.032
"Jan 12, 04:00 am",-0.558,61123.6,1.00388,256,12.363
"Jan 12, 05:00 am",-0.212,60591.6,1.0036,258,11.92
"Jan 12, 06:00 am",-0.106,42175.9,1.00349,258,9.706
"Jan 12, 07:00 am",0.079,29256.3,1.00351,260,8.472
"Jan 12, 08:00 am",0.593,29465,1.00346,266,8.565
"Jan 12, 09:00 am",0.294,31340.6,1.0036,271,8.759
"Jan 12, 10:00 am",-0.78,37866.5,1.00391,277,9.332
"Jan 12, 11:00 am",-1.578,25709.8,1.00417,279,8.103
"Jan 12, 12:00 pm",-1.843,12176.2,1.00446,294,6.386
"Jan 12, 01:00 pm",-0.462,2244.28,1.00483,318,4.296
"Jan 12, 02:00 pm",1.349,0,1.0049,348,2.253
"Jan 12, 03:00 pm",3.155,0,1.0049,24,2.497
"Jan 12, 04:00 pm",4.625,0,1.00454,23,2.939
"Jan 12, 05:00 pm",5.596,911.829,1.00439,1,3.755
"Jan 12, 06:00 pm",6.318,731.318,1.00421,343,3.674
"Jan 12, 07:00 pm",6.754,3007.52,1.00411,336,4.635
"Jan 12, 08:00 pm",6.815,3847.4,1.0042,334,4.896
"Jan 12, 09:00 pm",6.256,3723.32,1.00461,329,4.844
"Jan 12, 10:00 pm",3.966,9671.23,1.00534,336,6.071
"Jan 12, 11:00 pm",3.089,16365,1.00597,354,6.978
"Jan 13, 12:00 am",2.084,27801.2,1.00643,19,8.325
"Jan 13, 01:00 am",0.725,32375.2,1.00698,29,8.815
"Jan 13, 02:00 am",0.515,49031.5,1.0075,26,10.368
"Jan 13, 03:00 am",-0.044,51110.5,1.00779,18,10.478
"Jan 13, 04:00 am",-0.647,36220.4,1.00794,16,9.043
"Jan 13, 05:00 am",-0.78,29721.3,1.00828,13,8.431
"Jan 13, 06:00 am",-1.126,17352.9,1.00879,12,7.06
"Jan 13, 07:00 am",-1.299,11873.4,1.00916,13,6.308
"Jan 13, 08:00 am",-1.312,11068.7,1.0094,15,6.171
"Jan 13, 09:00 am",-1.322,5976.39,1.00977,13,5.304
"Jan 13, 10:00 am",-1.276,5222.03,1.01031,15,5.138
"Jan 13, 11:00 am",-1.224,4860.44,1.01072,15,5.055
"Jan 13, 12:00 pm",-1.081,5885.29,1.01093,16,5.295
"Jan 13, 01:00 pm",-0.344,2359.13,1.01118,18,4.347
"Jan 13, 02:00 pm",0.789,723.604,1.01129,19,3.667
"Jan 13, 03:00 pm",1.762,0,1.01091,19,3.242
"Jan 13, 04:00 pm",2.753,0,1.0102,16,2.734
"Jan 13, 05:00 pm",3.761,0,1.0096,7,2.265
"Jan 13, 06:00 pm",4.613,0,1.00912,355,1.707
"Jan 13, 07:00 pm",5.236,0,1.00862,352,1.667
"Jan 13, 08:00 pm",5.406,0,1.00812,346,1.565
"Jan 13, 09:00 pm",4.306,0,1.00784,3,0.754
"Jan 13, 10:00 pm",1.701,0,1.00799,191,0.438
"Jan 13, 11:00 pm",0.649,0,1.00806,220,0.919
"Jan 14, 12:00 am",0.172,0,1.00818,216,1.764
"Jan 14, 01:00 am",-0.07,0,1.00826,227,2.481
"Jan 14, 02:00 am",-0.276,0,1.00837,240,3.244
"Jan 14, 03:00 am",-0.414,1671.13,1.00823,245,4.091
"Jan 14, 04:00 am",-0.504,2812.73,1.00789,241,4.497
"Jan 14, 05:00 am",-0.511,3888.79,1.00777,246,4.821
"Jan 14, 06:00 am",-0.56,6618.51,1.00784,252,5.455
"Jan 14, 07:00 am",-0.73,3439.63,1.00791,256,4.704
"Jan 14, 08:00 am",-0.777,2658.39,1.00784,263,4.482
"Jan 14, 09:00 am",-0.738,1069.28,1.00793,267,3.862
"Jan 14, 10:00 am",-0.825,323.949,1.00806,277,3.623
"Jan 14, 11:00 am",-1.007,0,1.00824,280,2.908
"Jan 14, 12:00 pm",-1.086,0,1.00839,271,2.126
"Jan 14, 01:00 pm",0.015,0,1.00861,261,2.345
"Jan 14, 02:00 pm",1.951,0,1.00875,252,1.468
"Jan 14, 03:00 pm",3.978,0,1.00854,234,1.118
"Jan 14, 04:00 pm",6.113,0,1.00796,212,1.447
"Jan 14, 05:00 pm",8.215,0,1.00748,213,1.965
"Jan 14, 06:00 pm",9.419,0,1.00719,210,2.388
"Jan 14, 07:00 pm",10.014,0,1.00698,201,2.819
"Jan 14, 08:00 pm",10.062,0,1.00672,200,2.723
"Jan 14, 09:00 pm",8.298,0,1.00663,194,2.261
"Jan 14, 10:00 pm",6.535,0,1.00687,197,2.446
"Jan 14, 11:00 pm",5.833,0,1.00702,218,3.152
"Jan 15, 12:00 am",4.619,1309.21,1.00703,221,3.934
"Jan 15, 01:00 am",3.933,0,1.00701,219,3.389
"Jan 15, 02:00 am",3.83,677.056,1.00722,217,3.644
"Jan 15, 03:00 am",3.197,1436.44,1.00724,226,3.99
"Jan 15, 04:00 am",2.93,0,1.00693,239,3.553
"Jan 15, 05:00 am",2.144,1162.95,1.00684,243,3.867
"Jan 15, 06:00 am",1.07,855.766,1.00699,241,3.725
"Jan 15, 07:00 am",0.825,2955.34,1.00709,250,4.546
"Jan 15, 08:00 am",0.28,2854.88,1.00719,260,4.534
"Jan 15, 09:00 am",0.19,2284.63,1.00734,264,4.362
"Jan 15, 10:00 am",0.089,1067.22,1.00773,272,3.865
"Jan 15, 11:00 am",-0.188,1941.64,1.00779,288,4.194
"Jan 15, 12:00 pm",-0.192,2821.37,1.00791,305,4.501
"Jan 15, 01:00 pm",1.771,1946.93,1.00794,306,4.206
"Jan 15, 02:00 pm",4.68,0,1.0081,307,2.984
"Jan 15, 03:00 pm",7.612,0,1.00798,295,0.818
"Jan 15, 04:00 pm",9.404,0,1.00748,311,1.11
"Jan 15, 05:00 pm",11.209,0,1.00721,312,1.007
"Jan 15, 06:00 pm",12.63,0,1.00703,309,0.419
"Jan 15, 07:00 pm",13.322,0,1.00678,227,0.481
"Jan 15, 08:00 pm",13.817,0,1.00661,275,0.744
"Jan 15, 09:00 pm",12.713,0,1.0065,237,0.85
"Jan 15, 10:00 pm",9.644,0,1.00673,219,1.472
"Jan 15, 11:00 pm",7.991,0,1.00682,208,1.678
"Jan 16, 12:00 am",6.585,0,1.00685,168,1.546
"Jan 16, 01:00 am",5.43,0,1.00689,170,1.742
"Jan 16, 02:00 am",4.293,0,1.00701,157,0.818
"Jan 16, 03:00 am",3.403,0,1.00691,71,0.523
"Jan 16, 04:00 am",2.621,0,1.00658,358,0.997
"Jan 16, 05:00 am",2.082,0,1.00673,57,0.793
"Jan 16, 06:00 am",1.747,0,1.00685,88,0.43
"Jan 16, 07:00 am",1.459,0,1.0069,88,0.576
"Jan 16, 08:00 am",2.132,0,1.00659,44,1.077
"Jan 16, 09:00 am",2.518,0,1.00646,32,1.822
"Jan 16, 10:00 am",2.471,0,1.00672,57,2.52
"Jan 16, 11:00 am",2.809,0,1.00657,53,3.521
"Jan 16, 12:00 pm",3.268,1495.61,1.00636,57,4.026
"Jan 16, 01:00 pm",4.273,3965.86,1.00615,57,4.869
"Jan 16, 02:00 pm",6.227,2972.32,1.00606,65,4.575
"Jan 16, 03:00 pm",8.728,1593.07,1.00573,74,4.081
"Jan 16, 04:00 pm",11.027,914.126,1.00493,59,3.769
"Jan 16, 05:00 pm",12.635,0,1.00448,61,2.922
"Jan 16, 06:00 pm",14.044,900.67,1.00402,68,3.763
"Jan 16, 07:00 pm",13.974,1724.14,1.00345,60,4.159
"Jan 16, 08:00 pm",13.065,6173.37,1.00302,58,5.44
"Jan 16, 09:00 pm",11.663,16413.5,1.0026,54,7.066
"Jan 16, 10:00 pm",10.915,32654.9,1.00216,58,8.856
"Jan 16, 11:00 pm",9.987,32992.7,1.00181,68,8.87
"Jan 17, 12:00 am",9.48,30401.1,1.00119,70,8.635
"Jan 17, 01:00 am",9.56,34529.5,1.00033,67,9.009
"Jan 17, 02:00 am",9.863,37749.7,0.999266,69,9.395
"Jan 17, 03:00 am",10.185,54802,0.997557,74,11.101
"Jan 17, 04:00 am",10.515,51360.1,0.995885,76,10.713
"Jan 17, 05:00 am",11.08,39334.5,0.994425,82,9.684
"Jan 17, 06:00 am",11.64,36492.7,0.993338,97,9.417
"Jan 17, 07:00 am",13.186,51191.8,0.991238,103,10.783
"Jan 17, 08:00 am",14.779,51570.8,0.989476,114,10.834
"Jan 17, 09:00 am",14.501,37047.9,0.988876,161,9.479
"Jan 17, 10:00 am",16.038,45946.7,0.988412,193,10.278
"Jan 17, 11:00 am",15.93,53468.2,0.98872,226,11.114
"Jan 17, 12:00 pm",13.425,53086.7,0.988418,223,10.999
"Jan 17, 01:00 pm",15.344,50167,0.988421,221,10.688
"Jan 17, 02:00 pm",16.056,37605.2,0.988471,225,9.497
"Jan 17, 03:00 pm",16.49,20297.7,0.987983,221,7.616
"Jan 17, 04:00 pm",17.63,31429.7,0.987462,223,8.843
"Jan 17, 05:00 pm",18.352,45471.8,0.986707,218,10.296
"Jan 17, 06:00 pm",18.47,34645.2,0.985728,216,9.245
"Jan 17, 07:00 pm",17.765,30862,0.985329,226,8.797
