,"Air temperature | ('C)","Power generated by system | (kW)","Pressure | (atm)","Wind direction | (deg)","Wind speed | (m/s)"
"Jan 2, 04:00 am",-6.124,12827.5,0.931233,263,6.701
"Jan 2, 05:00 am",-5.487,10039.9,0.931101,277,6.19
"Jan 2, 06:00 am",-5.117,23481.7,0.93148,297,7.957
"Jan 2, 07:00 am",-8.002,11009,0.931973,309,6.257
"Jan 2, 08:00 am",-7.842,22246.6,0.932619,319,7.785
"Jan 2, 09:00 am",-6.98,28342.9,0.933466,328,8.529
"Jan 2, 10:00 am",-6.984,33338.7,0.934509,334,9.042
"Jan 2, 11:00 am",-7.988,34793.4,0.935696,337,9.154
"Jan 2, 12:00 pm",-8.57,34337.5,0.936693,335,9.112
"Jan 2, 01:00 pm",-9.692,50723.4,0.937703,333,10.696
"Jan 2, 02:00 pm",-9.811,45736.2,0.938877,335,10.197
"Jan 2, 03:00 pm",-9.674,47064,0.939514,331,10.31
"Jan 2, 04:00 pm",-9.68,51936.5,0.940322,327,10.734
"Jan 2, 05:00 pm",-9.851,53925.6,0.941343,324,10.903
"Jan 2, 06:00 pm",-10.303,50189.6,0.942425,324,10.509
"Jan 2, 07:00 pm",-11.037,44532.8,0.943407,324,9.965
"Jan 2, 08:00 pm",-12.084,37372.9,0.944387,324,9.28
"Jan 2, 09:00 pm",-13.635,25153.1,0.945446,321,8.019
"Jan 2, 10:00 pm",-14.068,58380,0.946492,321,11.312
"Jan 2, 11:00 pm",-14.14,60720.3,0.947565,324,12.989
"Jan 3, 12:00 am",-14.466,59927.2,0.948731,327,11.754
"Jan 3, 01:00 am",-14.903,55497.3,0.949875,329,10.979
"Jan 3, 02:00 am",-15.274,46712.6,0.950643,330,10.132
"Jan 3, 03:00 am",-15.479,44429.3,0.951017,328,9.917
"Jan 3, 04:00 am",-16.102,23003.7,0.9517,328,7.802
"Jan 3, 05:00 am",-16.864,5516.12,0.95226,326,5.23
"Jan 3, 06:00 am",-17.14,2866.92,0.952892,326,4.523
"Jan 3, 07:00 am",-17.376,8012.7,0.953654,323,5.67
"Jan 3, 08:00 am",-17.706,12047.3,0.95429,321,6.337
"Jan 3, 09:00 am",-18.089,13782.1,0.955167,323,6.638
"Jan 3, 10:00 am",-18.724,7267.61,0.956034,324,5.553
"Jan 3, 11:00 am",-19.052,13533.3,0.957095,324,6.601
"Jan 3, 12:00 pm",-19.458,10340.4,0.957858,323,6.054
"Jan 3, 01:00 pm",-18.21,18236.7,0.958772,328,7.203
"Jan 3, 02:00 pm",-17.246,36123.5,0.959328,327,9.039
"Jan 3, 03:00 pm",-16.564,29549.5,0.959508,326,8.437
"Jan 3, 04:00 pm",-15.694,21126.3,0.959659,324,7.516
"Jan 3, 05:00 pm",-14.704,21603.1,0.959779,319,7.553
"Jan 3, 06:00 pm",-14.036,21136.7,0.959827,317,7.499
"Jan 3, 07:00 pm",-13.911,14438.7,0.959764,320,6.733
"Jan 3, 08:00 pm",-14.288,3779.08,0.959676,310,4.788
"Jan 3, 09:00 pm",-16.519,3388.61,0.960085,302,4.677
"Jan 3, 10:00 pm",-17,1948.68,0.960525,299,4.191
"Jan 3, 11:00 pm",-17.406,1247,0.960615,312,3.887
"Jan 4, 12:00 am",-17.71,0,0.960624,304,2.054
"Jan 4, 01:00 am",-17.729,0,0.96056,264,1.65
"Jan 4, 02:00 am",-17.321,0,0.960356,239,2.22
"Jan 4, 03:00 am",-16.672,0,0.959875,226,3.023
"Jan 4, 04:00 am",-14.792,1573.36,0.959316,225,4.039
"Jan 4, 05:00 am",-11.784,5419.67,0.958823,225,5.193
"Jan 4, 06:00 am",-10.552,16869.8,0.958579,227,7.04
"Jan 4, 07:00 am",-10.06,27451.3,0.958333,229,8.245
"Jan 4, 08:00 am",-9.784,37095.8,0.957971,229,9.185
"Jan 4, 09:00 am",-9.803,41365.3,0.957869,227,9.624
"Jan 4, 10:00 am",-10.025,42272.1,0.957973,226,9.697
"Jan 4, 11:00 am",-9.732,35128.8,0.957842,226,8.973
"Jan 4, 12:00 pm",-9.247,32777.8,0.957641,227,8.773
"Jan 4, 01:00 pm",-8.421,35874.1,0.957412,230,9.067
"Jan 4, 02:00 pm",-7.348,28219.9,0.957087,232,8.365
"Jan 4, 03:00 pm",-5.979,25409.6,0.956665,236,8.092
"Jan 4, 04:00 pm",-4.731,21477.7,0.956181,240,7.658
"Jan 4, 05:00 pm",-3.801,19719.8,0.95561,240,7.447
"Jan 4, 06:00 pm",-3.169,17702.6,0.955151,241,7.211
"Jan 4, 07:00 pm",-2.942,16967.8,0.95483,238,7.126
"Jan 4, 08:00 pm",-3.644,18255.3,0.954523,229,7.269
"Jan 4, 09:00 pm",-5.173,28330.9,0.954409,225,8.4
"Jan 4, 10:00 pm",-5.468,39153.6,0.954507,231,9.5
"Jan 4, 11:00 pm",-5.726,40567.7,0.954565,226,9.62
"Jan 5, 12:00 am",-6.04,44810.8,0.954579,228,9.975
"Jan 5, 01:00 am",-5.937,48701.3,0.954702,231,10.36
"Jan 5, 02:00 am",-6.547,43152.7,0.954675,235,9.847
"Jan 5, 03:00 am",-8.242,26808.8,0.954436,238,8.218
"Jan 5, 04:00 am",-8.626,19436.7,0.954271,237,7.375
"Jan 5, 05:00 am",-8.829,17384.9,0.954183,238,7.132
"Jan 5, 06:00 am",-8.914,15517.1,0.954161,240,6.911
"Jan 5, 07:00 am",-8.927,11266.8,0.954067,241,6.251
"Jan 5, 08:00 am",-8.824,9262.55,0.953864,239,5.953
"Jan 5, 09:00 am",-8.801,10988.6,0.953854,234,6.205
"Jan 5, 10:00 am",-8.69,11202.9,0.953759,231,6.239
"Jan 5, 11:00 am",-8.679,8217.81,0.953671,223,5.737
"Jan 5, 12:00 pm",-7.701,3886.62,0.953563,215,4.869
"Jan 5, 01:00 pm",-3.913,5260.54,0.953409,213,5.24
"Jan 5, 02:00 pm",-1.364,11667.5,0.953106,215,6.451
"Jan 5, 03:00 pm",0.177,10537,0.95254,212,6.25
"Jan 5, 04:00 pm",1.067,9558.28,0.951862,210,6.118
"Jan 5, 05:00 pm",1.697,9662.91,0.951247,206,6.149
"Jan 5, 06:00 pm",1.962,11245.8,0.95071,203,6.431
"Jan 5, 07:00 pm",1.752,23113.1,0.950158,210,8.022
"Jan 5, 08:00 pm",1.03,30357.3,0.949965,217,8.714
"Jan 5, 09:00 pm",0.566,41651.8,0.95005,212,9.911
"Jan 5, 10:00 pm",-0.794,33882.9,0.950136,211,9.097
"Jan 5, 11:00 pm",-0.539,27258.1,0.95001,213,8.421
"Jan 6, 12:00 am",0.325,31049.9,0.94974,213,8.818
"Jan 6, 01:00 am",0.715,35886.4,0.949605,215,9.302
"Jan 6, 02:00 am",0.938,42414.8,0.949414,217,9.92
"Jan 6, 03:00 am",1.054,33685.7,0.949085,218,9.017
"Jan 6, 04:00 am",1.142,17925.5,0.948998,216,7.31
"Jan 6, 05:00 am",1.087,19662.4,0.948785,219,7.502
"Jan 6, 06:00 am",0.777,33373.1,0.948608,219,8.979
"Jan 6, 07:00 am",0.598,37073.6,0.948504,222,9.394
"Jan 6, 08:00 am",0.356,31712.6,0.948417,224,8.807
"Jan 6, 09:00 am",-0.668,28306.9,0.948571,225,8.469
"Jan 6, 10:00 am",0.605,22948.8,0.948756,225,7.898
"Jan 6, 11:00 am",0.848,20241.7,0.949041,227,7.563
"Jan 6, 12:00 pm",1.123,22954.6,0.949233,227,7.904
"Jan 6, 01:00 pm",1.58,20114.3,0.949357,229,7.555
"Jan 6, 02:00 pm",3.309,18465.9,0.949201,233,7.371
"Jan 6, 03:00 pm",3.942,6710.35,0.949227,227,5.548
"Jan 6, 04:00 pm",4.133,7113.58,0.949108,211,5.675
"Jan 6, 05:00 pm",4.693,9998.77,0.948929,217,6.153
"Jan 6, 06:00 pm",6.047,7631.56,0.948643,219,5.722
"Jan 6, 07:00 pm",5.695,9138.39,0.948556,216,6.036
"Jan 6, 08:00 pm",4.708,18940.1,0.948445,212,7.508
"Jan 6, 09:00 pm",3.793,16157.9,0.948674,210,7.167
"Jan 6, 10:00 pm",3.646,21664.7,0.948922,211,7.863
"Jan 6, 11:00 pm",4.639,25807.6,0.949215,212,8.331
"Jan 7, 12:00 am",3.808,21052.8,0.949396,211,7.784
"Jan 7, 01:00 am",4.409,21594,0.949606,213,7.84
"Jan 7, 02:00 am",3.289,26998.5,0.949544,213,8.436
"Jan 7, 03:00 am",4.016,33869.6,0.949276,210,9.171
"Jan 7, 04:00 am",5.372,34909.9,0.949181,211,9.303
"Jan 7, 05:00 am",5.901,36034,0.949153,210,9.463
"Jan 7, 06:00 am",6.331,33440.3,0.949115,210,9.156
"Jan 7, 07:00 am",6.667,34975.9,0.949014,207,9.358
"Jan 7, 08:00 am",6.771,32287.9,0.948965,208,9.056
"Jan 7, 09:00 am",5.682,32119,0.949173,211,9.001
"Jan 7, 10:00 am",5.515,33240.4,0.949313,211,9.113
"Jan 7, 11:00 am",5.695,25454.4,0.949534,210,8.322
"Jan 7, 12:00 pm",5.226,25718,0.949642,210,8.346
"Jan 7, 01:00 pm",5.738,33049.2,0.949786,213,9.068
"Jan 7, 02:00 pm",8.534,35933.3,0.949905,218,9.397
"Jan 7, 03:00 pm",10.027,35664.7,0.949737,222,9.37
"Jan 7, 04:00 pm",10.784,25559.7,0.949475,220,8.288
"Jan 7, 05:00 pm",11.553,20928.6,0.949267,220,7.767
"Jan 7, 06:00 pm",11.983,23131.3,0.949154,219,8.038
"Jan 7, 07:00 pm",11.728,22228.4,0.94899,215,7.965
"Jan 7, 08:00 pm",10.621,24080,0.949008,207,8.234
"Jan 7, 09:00 pm",8.204,27208.6,0.9494,201,8.527
"Jan 7, 10:00 pm",8.287,19044.2,0.949684,207,7.582
"Jan 7, 11:00 pm",9.403,24515.3,0.949784,204,8.26
"Jan 8, 12:00 am",9.576,25398.9,0.949925,206,8.369
"Jan 8, 01:00 am",10.006,22352.2,0.949971,203,8.011
"Jan 8, 02:00 am",10.57,31134.4,0.949826,204,8.974
"Jan 8, 03:00 am",10.961,36787.8,0.949508,207,9.631
"Jan 8, 04:00 am",11.12,40426.1,0.949336,209,9.975
"Jan 8, 05:00 am",11.221,41831,0.949261,212,10.068
"Jan 8, 06:00 am",11.131,36470.8,0.94937,214,9.536
"Jan 8, 07:00 am",10.946,25394.1,0.949362,214,8.325
"Jan 8, 08:00 am",10.79,17965.5,0.949212,214,7.412
"Jan 8, 09:00 am",10.25,18579.6,0.949151,215,7.476
"Jan 8, 10:00 am",9.742,20586.4,0.948997,215,7.742
"Jan 8, 11:00 am",9.075,15576.8,0.948883,212,7.114
"Jan 8, 12:00 pm",8.677,13292.6,0.948605,205,6.841
"Jan 8, 01:00 pm",7.782,12392.9,0.948638,196,6.632
"Jan 8, 02:00 pm",11.238,17294.1,0.948696,213,7.341
"Jan 8, 03:00 pm",12.559,10804.3,0.948126,222,6.357
"Jan 8, 04:00 pm",13.588,6584.06,0.947294,214,5.603
"Jan 8, 05:00 pm",14.589,9885.77,0.946679,205,6.266
"Jan 8, 06:00 pm",14.726,18685.6,0.945753,208,7.599
"Jan 8, 07:00 pm",14.028,31163.7,0.944967,207,9.04
"Jan 8, 08:00 pm",12.226,41234.2,0.944351,204,10.081
"Jan 8, 09:00 pm",9.924,46060.2,0.944185,203,10.53
"Jan 8, 10:00 pm",8.49,44622.9,0.943959,202,10.335
"Jan 8, 11:00 pm",9.159,54160.1,0.943819,203,11.608
"Jan 9, 12:00 am",7.647,51829.1,0.943315,203,11.148
"Jan 9, 01:00 am",6.595,50164.6,0.942726,200,10.868
"Jan 9, 02:00 am",6.368,47426.6,0.942324,202,10.604
"Jan 9, 03:00 am",5.575,41126.3,0.9415,204,9.995
"Jan 9, 04:00 am",6.762,53689.4,0.940542,202,11.43
"Jan 9, 05:00 am",7.916,55481.5,0.939541,199,12.934
"Jan 9, 06:00 am",8.907,55234.8,0.93866,198,14.164
"Jan 9, 07:00 am",8.838,55199.2,0.937827,197,14.139
"Jan 9, 08:00 am",8.645,55207.6,0.937327,198,13.447
"Jan 9, 09:00 am",8.724,55161.6,0.936808,196,13.942
"Jan 9, 10:00 am",9.096,55030,0.935806,196,14.866
"Jan 9, 11:00 am",9.252,54957.1,0.935084,199,13.868
"Jan 9, 12:00 pm",10.223,54749.2,0.93475,211,13.892
"Jan 9, 01:00 pm",10.703,54652.5,0.934679,218,14.544
"Jan 9, 02:00 pm",11.421,54526.8,0.934888,227,14.756
"Jan 9, 03:00 pm",10.877,54678.6,0.935699,241,14.172
"Jan 9, 04:00 pm",9.415,54991.4,0.936207,252,15.87
"Jan 9, 05:00 pm",7.675,55404.3,0.937429,258,14.008
"Jan 9, 06:00 pm",7.039,55570.3,0.938107,261,13.184
"Jan 9, 07:00 pm",6.301,55745.4,0.938585,262,13.809
"Jan 9, 08:00 pm",5.107,56027.3,0.939301,252,13.822
"Jan 9, 09:00 pm",3.362,56430.1,0.940122,255,14.508
"Jan 9, 10:00 pm",2.081,56776.3,0.941506,255,13.07
"Jan 9, 11:00 pm",0.854,57099.4,0.942642,263,12.874
"Jan 10, 12:00 am",-0.824,48466.7,0.943499,265,10.625
"Jan 10, 01:00 am",-1.529,34668.6,0.944399,266,9.231
"Jan 10, 02:00 am",-1.263,26166.5,0.94517,267,8.374
"Jan 10, 03:00 am",-1.759,13605.8,0.945096,267,6.84
"Jan 10, 04:00 am",-1.392,12768.9,0.945532,268,6.725
"Jan 10, 05:00 am",-1.686,931.411,0.94578,269,3.828
"Jan 10, 06:00 am",-1.503,11152.5,0.945889,271,6.423
"Jan 10, 07:00 am",-1.657,15164.5,0.946352,270,7.044
"Jan 10, 08:00 am",-1.882,11136.7,0.947054,264,6.39
"Jan 10, 09:00 am",-2.078,12321.2,0.947632,265,6.638
"Jan 10, 10:00 am",-2.194,6675.12,0.948021,266,5.604
"Jan 10, 11:00 am",-2.083,2820.33,0.948385,266,4.613
"Jan 10, 12:00 pm",-1.947,1197.5,0.94869,264,3.942
"Jan 10, 01:00 pm",-1.389,1078.35,0.949009,268,3.899
"Jan 10, 02:00 pm",-0.337,0,0.94896,271,2.877
"Jan 10, 03:00 pm",0.844,0,0.948691,283,2.524
"Jan 10, 04:00 pm",1.754,0,0.948583,259,1.46
"Jan 10, 05:00 pm",2.533,0,0.948325,250,1.503
"Jan 10, 06:00 pm",3.137,0,0.948235,251,1.545
"Jan 10, 07:00 pm",3.288,0,0.947905,242,1.498
"Jan 10, 08:00 pm",1.783,0,0.947296,224,1.507
"Jan 10, 09:00 pm",-0.606,0,0.947119,197,1.061
"Jan 10, 10:00 pm",-0.544,0,0.946834,149,1.479
"Jan 10, 11:00 pm",-0.467,1475.97,0.946535,145,4.054
"Jan 11, 12:00 am",-0.308,3624.49,0.946053,135,4.809
"Jan 11, 01:00 am",0.145,2828,0.945441,134,4.56
"Jan 11, 02:00 am",0.363,5571.55,0.944565,136,5.307
"Jan 11, 03:00 am",0.273,16688.5,0.943647,141,7.139
"Jan 11, 04:00 am",1,8528.59,0.942515,141,5.89
"Jan 11, 05:00 am",1.438,32789.6,0.941274,149,9.039
"Jan 11, 06:00 am",1.097,22586.8,0.94034,150,7.978
"Jan 11, 07:00 am",0.689,21977.3,0.938976,153,7.918
"Jan 11, 08:00 am",1.108,27551.7,0.938125,162,8.485
"Jan 11, 09:00 am",1.575,16153,0.9375,166,7.091
"Jan 11, 10:00 am",2.185,24281.2,0.936433,159,8.173
"Jan 11, 11:00 am",2.456,30140.4,0.935625,159,8.805
"Jan 11, 12:00 pm",2.442,26058.9,0.934718,161,8.351
"Jan 11, 01:00 pm",3.025,23593.5,0.934046,161,8.088
"Jan 11, 02:00 pm",6.024,55474.1,0.933091,173,12.731
"Jan 11, 03:00 pm",7.184,55181.4,0.932024,179,13.937
"Jan 11, 04:00 pm",7.406,55091.1,0.931236,185,12.363
"Jan 11, 05:00 pm",7.229,48222,0.931757,212,10.74
"Jan 11, 06:00 pm",7.63,45782.8,0.931275,200,10.492
"Jan 11, 07:00 pm",7.879,42795.7,0.931303,210,10.213
"Jan 11, 08:00 pm",7.093,44641.5,0.931607,215,10.328
"Jan 11, 09:00 pm",5.935,47642.7,0.932625,218,10.571
"Jan 11, 10:00 pm",5.091,51114.4,0.933608,227,10.929
"Jan 11, 11:00 pm",3.393,41869.7,0.934577,237,9.946
"Jan 12, 12:00 am",3.937,43596.6,0.935211,239,10.099
"Jan 12, 01:00 am",2.098,49544.1,0.936451,245,10.661
"Jan 12, 02:00 am",0.301,35595.8,0.937385,246,9.272
"Jan 12, 03:00 am",1.074,33102.2,0.937601,243,8.988
"Jan 12, 04:00 am",0.643,27130.7,0.938024,247,8.391
"Jan 12, 05:00 am",0.335,42972.7,0.938393,267,10.135
"Jan 12, 06:00 am",-0.1,39984,0.938957,272,9.865
"Jan 12, 07:00 am",-0.609,33500.1,0.93934,268,9.149
"Jan 12, 08:00 am",-0.858,21952.3,0.940009,271,7.925
"Jan 12, 09:00 am",-1.057,25373.5,0.94063,273,8.305
"Jan 12, 10:00 am",-1.333,20449.3,0.94137,274,7.712
"Jan 12, 11:00 am",-1.982,16845.5,0.942188,282,7.173
"Jan 12, 12:00 pm",-2.301,16808.2,0.942778,284,7.151
"Jan 12, 01:00 pm",-0.911,9508.25,0.943367,285,6.054
"Jan 12, 02:00 pm",0.21,7416.38,0.943886,288,5.659
"Jan 12, 03:00 pm",0.846,4876.7,0.944109,294,5.144
"Jan 12, 04:00 pm",1.533,3770.38,0.944234,296,4.867
"Jan 12, 05:00 pm",2.008,3765.46,0.94455,297,4.868
"Jan 12, 06:00 pm",2.265,4783.06,0.944814,299,5.131
"Jan 12, 07:00 pm",2.212,4082.14,0.945024,300,4.958
"Jan 12, 08:00 pm",1.428,2517.96,0.945376,302,4.46
"Jan 12, 09:00 pm",-1.312,5181.41,0.945843,314,5.203
"Jan 12, 10:00 pm",-2.44,11454.9,0.946456,319,6.375
"Jan 12, 11:00 pm",-2.801,7781.65,0.947078,317,5.697
"Jan 13, 12:00 am",-2.871,5844.82,0.947404,321,5.359
"Jan 13, 01:00 am",-2.807,4097.77,0.947693,319,4.932
"Jan 13, 02:00 am",-2.721,5069.34,0.947885,315,5.166
"Jan 13, 03:00 am",-2.698,3974.69,0.947813,315,4.899
"Jan 13, 04:00 am",-2.526,0,0.947857,332,2.958
"Jan 13, 05:00 am",-2.633,0,0.948045,0,2.443
"Jan 13, 06:00 am",-2.756,0,0.948453,31,2.553
"Jan 13, 07:00 am",-2.963,0,0.948655,34,2.747
"Jan 13, 08:00 am",-2.856,0,0.948782,45,2.428
"Jan 13, 09:00 am",-2.63,0,0.948975,43,1.901
"Jan 13, 10:00 am",-2.661,0,0.949199,50,3.198
"Jan 13, 11:00 am",-2.612,1260.21,0.949416,57,3.939
"Jan 13, 12:00 pm",-2.447,1832.47,0.949364,54,4.196
"Jan 13, 01:00 pm",-1.163,1494.87,0.949358,61,4.054
"Jan 13, 02:00 pm",0.434,0,0.94916,64,3.034
"Jan 13, 03:00 pm",1.903,0,0.948668,81,2.963
"Jan 13, 04:00 pm",2.903,0,0.948076,100,3.037
"Jan 13, 05:00 pm",3.586,1128.72,0.947474,108,3.883
"Jan 13, 06:00 pm",3.419,5261.98,0.947037,112,5.246
"Jan 13, 07:00 pm",2.341,8917.78,0.946593,108,5.966
"Jan 13, 08:00 pm",0.848,9809.21,0.946032,108,6.095
"Jan 13, 09:00 pm",-0.435,7948.72,0.94571,105,5.76
"Jan 13, 10:00 pm",-0.638,4359.26,0.945375,106,5.013
"Jan 13, 11:00 pm",-1.168,6337.36,0.944968,103,5.49
"Jan 14, 12:00 am",-1.15,7356.92,0.944567,105,5.65
"Jan 14, 01:00 am",-0.813,8050.4,0.944361,106,5.778
"Jan 14, 02:00 am",-0.614,11174.3,0.943996,109,6.335
"Jan 14, 03:00 am",-0.773,17589.1,0.943444,109,7.238
"Jan 14, 04:00 am",-0.785,12617.6,0.942693,107,6.61
"Jan 14, 05:00 am",-1.223,10658.2,0.941948,107,6.223
"Jan 14, 06:00 am",-1.33,11952.7,0.94121,107,6.51
"Jan 14, 07:00 am",-1.233,12727.2,0.94046,99,6.68
"Jan 14, 08:00 am",-1.114,6310.93,0.939934,99,5.519
"Jan 14, 09:00 am",-1.03,2626.15,0.939626,100,4.515
"Jan 14, 10:00 am",-1.207,918.257,0.93935,103,3.78
"Jan 14, 11:00 am",-1.33,433.571,0.939152,109,3.619
"Jan 14, 12:00 pm",-1.506,0,0.938819,108,2.186
"Jan 14, 01:00 pm",-1.321,0,0.938574,105,1.505
"Jan 14, 02:00 pm",-0.589,0,0.938381,111,1.891
"Jan 14, 03:00 pm",0.079,0,0.937785,123,2.273
"Jan 14, 04:00 pm",0.883,0,0.937105,147,1.804
"Jan 14, 05:00 pm",1.083,0,0.936585,210,1.823
"Jan 14, 06:00 pm",0.912,0,0.936306,223,2.844
"Jan 14, 07:00 pm",0.758,0,0.935951,216,2.934
"Jan 14, 08:00 pm",0.524,0,0.935678,221,2.952
"Jan 14, 09:00 pm",0.018,0,0.935613,240,2.564
"Jan 14, 10:00 pm",-0.049,0,0.935667,254,2.533
"Jan 14, 11:00 pm",-0.015,619.959,0.935748,273,3.67
"Jan 15, 12:00 am",-0.12,8939.64,0.935899,301,5.977
"Jan 15, 01:00 am",-0.434,10199.6,0.936203,304,6.164
"Jan 15, 02:00 am",-1.004,11129.7,0.936495,295,6.341
"Jan 15, 03:00 am",-1.61,19754.9,0.936331,300,7.519
"Jan 15, 04:00 am",-3.095,8228.83,0.936223,290,5.809
"Jan 15, 05:00 am",-3.975,3296.64,0.936193,283,4.725
"Jan 15, 06:00 am",-3.658,873.329,0.936271,280,3.764
"Jan 15, 07:00 am",-3.458,1651.9,0.936272,277,4.164
"Jan 15, 08:00 am",-3.452,7607.8,0.936122,281,5.715
"Jan 15, 09:00 am",-3.953,6207.65,0.936049,276,5.521
"Jan 15, 10:00 am",-4.643,4007.13,0.936094,273,4.992
"Jan 15, 11:00 am",-4.205,1709.15,0.93618,266,4.204
"Jan 15, 12:00 pm",-3.965,643.455,0.936183,264,3.666
"Jan 15, 01:00 pm",-3.285,690.083,0.936203,263,3.686
"Jan 15, 02:00 pm",-2.547,1591.84,0.9361,268,4.16
"Jan 15, 03:00 pm",-1.902,3945.06,0.93576,272,4.988
"Jan 15, 04:00 pm",-1.191,7133.75,0.935418,276,5.692
"Jan 15, 05:00 pm",-0.719,7782.18,0.935165,276,5.811
"Jan 15, 06:00 pm",-0.453,13303.5,0.934851,272,6.83
"Jan 15, 07:00 pm",-1.21,37755.1,0.93501,296,9.496
"Jan 15, 08:00 pm",-1.888,32777.4,0.935358,311,8.926
"Jan 15, 09:00 pm",-2.615,34838.8,0.936109,305,9.13
"Jan 15, 10:00 pm",-3.042,20351.9,0.936909,311,7.575
"Jan 15, 11:00 pm",-3.802,29406.8,0.93775,316,8.582
"Jan 16, 12:00 am",-4.994,38964.7,0.938655,319,9.546
"Jan 16, 01:00 am",-6.858,26464.8,0.939691,320,8.233
"Jan 16, 02:00 am",-7.737,29070.6,0.940553,325,8.542
"Jan 16, 03:00 am",-7.421,46470.5,0.940956,326,10.218
"Jan 16, 04:00 am",-7.514,53141,0.941478,323,10.853
"Jan 16, 05:00 am",-7.877,29254.9,0.942307,322,8.527
"Jan 16, 06:00 am",-8.603,19501.6,0.943212,318,7.4
"Jan 16, 07:00 am",-8.921,15150.2,0.944087,315,6.875
"Jan 16, 08:00 am",-9.082,8008.37,0.944782,315,5.708
"Jan 16, 09:00 am",-8.544,25201.1,0.94573,315,8.062
"Jan 16, 10:00 am",-8.713,17121.1,0.946745,313,7.107
"Jan 16, 11:00 am",-9.499,3108.42,0.947573,311,4.623
"Jan 16, 12:00 pm",-9.289,10274.8,0.948539,312,6.099
"Jan 16, 01:00 pm",-7.379,5890.97,0.949586,314,5.338
"Jan 16, 02:00 pm",-6.112,1183.29,0.950049,315,3.886
"Jan 16, 03:00 pm",-4.955,3573.38,0.95,318,4.772
"Jan 16, 04:00 pm",-3.997,7709.35,0.950188,316,5.673
"Jan 16, 05:00 pm",-3.312,11857.2,0.950444,315,6.447
"Jan 16, 06:00 pm",-3.032,16239.8,0.950769,311,7.038
"Jan 16, 07:00 pm",-3.167,15343.1,0.951068,308,6.933
"Jan 16, 08:00 pm",-3.913,10596.8,0.951299,308,6.177
"Jan 16, 09:00 pm",-7.159,9336.52,0.951757,322,5.98
"Jan 16, 10:00 pm",-8.497,4404.09,0.952357,333,5.04
"Jan 16, 11:00 pm",-8.801,3972.66,0.952757,330,4.917
"Jan 17, 12:00 am",-8.935,0,0.95304,348,2.314
"Jan 17, 01:00 am",-9.253,0,0.953424,4,2.821
"Jan 17, 02:00 am",-9.488,0,0.953714,351,1.908
"Jan 17, 03:00 am",-9.497,0,0.953634,77,1.117
"Jan 17, 04:00 am",-9.589,0,0.953437,90,1.257
"Jan 17, 05:00 am",-9.648,0,0.953391,125,1.914
"Jan 17, 06:00 am",-9.043,0,0.95329,192,0.93
"Jan 17, 07:00 am",-8.591,0,0.953239,163,1.584
"Jan 17, 08:00 am",-8.207,0,0.95312,180,3.028
"Jan 17, 09:00 am",-7.722,0,0.953024,177,3.524
"Jan 17, 10:00 am",-7.229,0,0.952976,177,3.456
"Jan 17, 11:00 am",-6.893,1558.51,0.952748,175,4.059
"Jan 17, 12:00 pm",-6.416,1682.64,0.952457,179,4.121
"Jan 17, 01:00 pm",-5.206,2767.23,0.952169,178,4.513
"Jan 17, 02:00 pm",-3.866,2165.73,0.951811,181,4.304
"Jan 17, 03:00 pm",-2.974,6786.77,0.951065,179,5.53
"Jan 17, 04:00 pm",-2.282,8905.74,0.950284,178,5.925
