YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2002-01-01,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.064,1,0.064,1,0.286,1,0.18,0
2002-01-01,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.064,1,0.064,1,0.286,1,0.18,0
2002-01-01,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.064,1,0.064,1,0.286,1,0.18,0
2002-01-01,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.064,1,0.064,1,0.286,1,0.18,0
2002-01-01,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.064,1,0.064,1,0.286,1,0.18,0
2002-01-01,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.064,1,0.064,1,0.286,1,0.18,0
2002-01-01,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.064,1,0.064,1,0.286,1,0.18,0
2002-01-01,8:00,88.1,120.3,18,554,4,1,9,52,1,21,2,1,9,8,10,130,16,3,10,7,10,135,16,3,10,-9900,99,-9900,99,-9900,99,0.6,3,0.064,1,0.029,1,0.286,1,0.18,0
2002-01-01,9:00,81.4,126.9,212,1415,95,0,9,272,0,21,54,0,9,117,10,624,16,24,10,117,10,624,16,24,10,-9900,99,-9900,99,-9900,99,0.6,3,0.064,1,0.029,1,0.286,1,0.18,0
2002-01-01,10:00,72.5,137.7,425,1415,287,0,9,641,0,21,94,0,9,284,10,828,16,35,10,284,10,828,16,35,10,-9900,99,-9900,99,-9900,99,0.6,3,0.064,1,0.029,1,0.286,1,0.18,0
2002-01-01,11:00,65.4,150.4,589,1415,380,0,9,586,0,21,136,0,9,425,10,914,16,45,10,425,10,914,16,45,10,-9900,99,-9900,99,-9900,99,0.6,3,0.064,1,0.029,1,0.286,1,0.18,0
2002-01-01,12:00,60.8,164.9,690,1415,515,0,9,804,0,21,123,0,9,515,10,952,16,50,10,515,10,952,16,51,10,-9900,99,-9900,99,-9900,99,0.6,3,0.064,1,0.029,1,0.286,1,0.18,0
