YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2000-01-01,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,2,0.062,1,0.062,1,0.289,1,0.17,0
2000-01-01,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,2,0.062,1,0.062,1,0.289,1,0.17,0
2000-01-01,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,2,0.062,1,0.062,1,0.289,1,0.17,0
2000-01-01,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,2,0.062,1,0.062,1,0.289,1,0.17,0
2000-01-01,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,2,0.062,1,0.062,1,0.289,1,0.17,0
2000-01-01,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,2,0.062,1,0.062,1,0.289,1,0.17,0
2000-01-01,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,2,0.062,1,0.062,1,0.289,1,0.17,0
2000-01-01,8:00,88.7,118.8,8,366,1,1,8,0,1,15,1,1,8,1,10,0,16,1,10,2,10,25,16,1,10,-9900,99,-9900,99,-9900,99,1.8,2,0.062,1,0.079,1,0.289,1,0.17,0
2000-01-01,9:00,82.4,124.4,188,1415,37,0,8,0,0,15,37,0,8,19,10,0,16,19,10,86,10,395,16,34,10,-9900,99,-9900,99,-9900,99,1.8,2,0.062,1,0.079,1,0.289,1,0.17,0
2000-01-01,10:00,72.8,134.5,418,1415,101,0,8,0,0,15,101,0,8,53,10,0,16,53,10,251,10,668,16,54,10,-9900,99,-9900,99,-9900,99,1.9,2,0.062,1,0.079,1,0.289,1,0.17,0
2000-01-01,11:00,64.9,146.6,600,1415,156,0,8,4,0,15,154,0,8,84,10,0,16,84,10,402,10,784,16,70,10,-9900,99,-9900,99,-9900,99,1.9,2,0.062,1,0.079,1,0.289,1,0.17,0
2000-01-01,12:00,59.4,160.9,720,1415,190,0,8,5,0,15,187,0,8,126,10,0,16,126,10,506,10,837,16,80,10,-9900,99,-9900,99,-9900,99,2.0,2,0.062,1,0.079,1,0.289,1,0.17,0
2000-01-01,13:00,57.0,176.9,771,1415,170,0,8,0,0,15,170,0,8,137,10,0,16,137,10,550,10,855,16,84,10,-9900,99,-9900,99,-9900,99,2.0,2,0.062,1,0.079,1,0.289,1,0.17,0
2000-01-01,14:00,58.1,193.1,749,1415,251,0,8,33,0,15,234,0,8,158,10,0,16,158,10,530,10,847,16,82,10,-9900,99,-9900,99,-9900,99,2.0,2,0.062,1,0.079,1,0.289,1,0.17,0
2000-01-01,15:00,62.5,208.2,654,1415,292,0,8,171,0,15,213,0,8,214,10,73,16,180,10,448,10,809,16,74,10,-9900,99,-9900,99,-9900,99,2.0,2,0.062,1,0.079,1,0.289,1,0.17,0
2000-01-01,16:00,69.5,221.1,494,1415,322,0,8,559,0,15,126,0,8,288,10,552,16,95,10,313,10,722,16,61,10,-9900,99,-9900,99,-9900,99,2.0,2,0.062,1,0.079,1,0.289,1,0.17,0
2000-01-01,17:00,78.5,232.0,281,1415,168,0,8,576,0,15,53,0,8,119,10,146,16,91,10,148,10,529,16,42,10,-9900,99,-9900,99,-9900,99,2.0,2,0.062,1,0.079,1,0.289,1,0.17,0
