YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2006-01-01,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,51,0.068,1,0.068,1,0.269,2,0.17,0
2006-01-01,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,51,0.068,1,0.068,1,0.270,51,0.17,0
2006-01-01,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.068,1,0.068,1,0.270,51,0.17,0
2006-01-01,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,51,0.068,1,0.068,1,0.271,51,0.17,0
2006-01-01,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,51,0.068,1,0.068,1,0.271,51,0.17,0
2006-01-01,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,3,0.068,1,0.068,1,0.272,51,0.17,0
2006-01-01,7:00,89.7,118.2,1,106,0,1,8,1,1,15,0,1,8,0,24,0,27,0,24,0,10,7,16,0,10,-9900,99,-9900,99,-9900,99,1.7,51,0.068,1,0.074,1,0.272,51,0.17,0
2006-01-01,8:00,84.4,123.0,139,1415,50,0,8,43,0,15,46,0,8,17,24,0,27,17,24,58,10,319,16,27,10,-9900,99,-9900,99,-9900,99,1.7,51,0.068,1,0.074,1,0.273,51,0.17,0
2006-01-01,9:00,74.8,132.9,372,1415,71,0,8,0,0,15,71,0,8,66,24,0,27,66,24,217,10,641,16,49,10,-9900,99,-9900,99,-9900,99,1.8,3,0.068,1,0.074,1,0.274,51,0.17,0
2006-01-01,10:00,66.7,144.8,560,1415,163,0,8,15,0,15,157,0,8,93,24,0,27,93,24,371,10,774,16,64,10,-9900,99,-9900,99,-9900,99,1.8,51,0.068,1,0.074,1,0.274,51,0.17,0
2006-01-01,11:00,60.8,158.7,690,1415,148,0,8,0,0,15,148,0,8,120,24,0,27,120,24,482,10,835,16,75,10,-9900,99,-9900,99,-9900,99,1.8,51,0.068,1,0.074,1,0.275,51,0.17,0
2006-01-01,12:00,57.9,174.4,751,1415,106,0,8,0,0,15,106,0,8,159,25,0,28,159,25,536,10,859,16,80,10,-9900,99,-9900,99,-9900,99,1.8,3,0.068,1,0.074,1,0.275,51,0.17,0
2006-01-01,13:00,58.5,190.6,740,1415,202,0,8,10,0,15,197,0,8,156,24,0,27,156,24,524,10,851,16,79,10,-9900,99,-9900,99,-9900,99,2.1,51,0.068,1,0.074,1,0.276,51,0.17,0
2006-01-01,14:00,62.3,205.8,657,1415,198,0,8,20,0,15,189,0,8,146,24,117,27,92,24,450,10,814,16,72,10,-9900,99,-9900,99,-9900,99,2.3,51,0.068,1,0.074,1,0.277,51,0.17,0
