YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2002-01-01,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.068,1,0.068,1,0.260,1,0.17,0
2002-01-01,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.068,1,0.068,1,0.260,1,0.17,0
2002-01-01,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.068,1,0.068,1,0.260,1,0.17,0
2002-01-01,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.068,1,0.068,1,0.260,1,0.17,0
2002-01-01,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.068,1,0.068,1,0.260,1,0.17,0
2002-01-01,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.068,1,0.068,1,0.260,1,0.17,0
2002-01-01,7:00,89.7,118.2,1,106,0,1,8,0,1,15,0,1,8,0,10,5,16,0,10,0,10,7,16,0,10,-9900,99,-9900,99,-9900,99,0.5,3,0.068,1,0.075,1,0.260,1,0.17,0
2002-01-01,8:00,84.4,123.0,139,1415,39,0,8,0,0,15,39,0,8,60,10,333,16,27,10,60,10,333,16,27,10,-9900,99,-9900,99,-9900,99,0.5,3,0.068,1,0.075,1,0.260,1,0.17,0
2002-01-01,9:00,74.8,132.9,372,1415,237,0,8,564,0,15,89,0,8,191,10,446,16,74,10,225,10,668,16,49,10,-9900,99,-9900,99,-9900,99,0.6,3,0.068,1,0.075,1,0.260,1,0.17,0
2002-01-01,10:00,66.7,144.8,560,1415,348,0,8,528,0,15,139,0,8,350,10,697,16,74,10,384,10,805,16,65,10,-9900,99,-9900,99,-9900,99,0.6,3,0.068,1,0.075,1,0.260,1,0.17,0
2002-01-01,11:00,60.8,158.7,690,1415,478,0,8,746,0,15,114,0,8,255,24,83,27,215,24,499,10,868,16,76,10,-9900,99,-9900,99,-9900,99,0.6,3,0.068,1,0.075,1,0.260,1,0.17,0
2002-01-01,12:00,58.0,174.4,751,1415,561,0,8,820,0,15,126,0,8,547,10,879,16,81,10,554,10,892,16,81,10,-9900,99,-9900,99,-9900,99,0.6,3,0.068,1,0.075,1,0.260,1,0.17,0
2002-01-01,13:00,58.5,190.6,740,1415,525,0,8,821,0,15,96,0,8,152,24,55,27,123,24,544,10,888,16,80,10,-9900,99,-9900,99,-9900,99,0.6,3,0.068,1,0.075,1,0.260,1,0.17,0
2002-01-01,14:00,62.3,205.8,657,1415,471,0,8,830,0,15,86,0,8,449,10,788,16,83,10,470,10,854,16,73,10,-9900,99,-9900,99,-9900,99,0.6,3,0.068,1,0.075,1,0.260,1,0.17,0
2002-01-01,15:00,68.9,219.1,508,1415,336,0,8,741,0,15,70,0,8,328,10,747,16,60,10,339,10,774,16,61,10,-9900,99,-9900,99,-9900,99,0.6,3,0.068,1,0.075,1,0.260,1,0.17,0
2002-01-01,16:00,77.6,230.3,304,1415,183,0,8,517,0,15,72,0,8,171,10,591,16,44,10,172,10,596,16,44,10,-9900,99,-9900,99,-9900,99,0.6,3,0.068,1,0.075,1,0.260,1,0.17,0
2002-01-01,17:00,86.2,238.8,71,1073,16,0,8,57,0,15,12,0,8,24,10,137,16,15,10,26,10,178,16,15,10,-9900,99,-9900,99,-9900,99,0.6,3,0.068,1,0.075,1,0.260,1,0.17,0
2002-01-01,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.068,1,0.075,1,0.260,1,0.17,0
