YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2005-01-01,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,3,0.068,1,0.068,1,0.280,2,0.17,0
2005-01-01,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,3,0.068,1,0.068,1,0.270,2,0.17,0
2005-01-01,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,3,0.068,1,0.068,1,0.270,2,0.17,0
2005-01-01,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.4,3,0.068,1,0.068,1,0.270,2,0.17,0
2005-01-01,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.3,3,0.068,1,0.068,1,0.270,2,0.17,0
2005-01-01,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.2,3,0.068,1,0.068,1,0.270,2,0.17,0
2005-01-01,7:00,89.7,118.1,1,106,0,1,8,4,1,15,0,1,8,0,10,16,16,0,10,0,10,16,16,0,10,-9900,99,-9900,99,-9900,99,2.2,3,0.068,1,0.047,1,0.270,2,0.17,0
2005-01-01,8:00,84.4,122.9,139,1415,54,0,8,127,0,15,41,0,8,56,10,261,16,30,10,62,10,406,16,22,10,-9900,99,-9900,99,-9900,99,2.2,3,0.068,1,0.047,1,0.270,2,0.17,0
2005-01-01,9:00,74.8,132.9,372,1415,247,0,8,668,0,15,71,0,8,179,24,293,27,102,24,223,10,702,16,39,10,-9900,99,-9900,99,-9900,99,2.2,3,0.068,1,0.047,1,0.270,2,0.17,0
2005-01-01,10:00,66.7,144.7,560,1415,367,0,8,691,0,15,93,0,8,229,10,332,16,97,10,377,10,820,16,52,10,-9900,99,-9900,99,-9900,99,2.2,3,0.068,1,0.047,1,0.270,2,0.17,0
2005-01-01,11:00,60.8,158.7,690,1415,492,0,8,778,0,15,112,0,8,347,24,203,27,248,24,487,10,875,16,60,10,-9900,99,-9900,99,-9900,99,2.2,3,0.068,1,0.047,1,0.270,2,0.17,0
2005-01-01,12:00,57.9,174.3,751,1415,501,0,8,667,0,15,147,0,8,431,10,428,16,203,10,540,10,896,16,64,10,-9900,99,-9900,99,-9900,99,2.2,3,0.068,1,0.047,1,0.270,2,0.17,0
2005-01-01,13:00,58.5,190.5,740,1415,530,0,8,734,0,15,146,0,8,388,24,352,27,204,24,530,10,892,16,64,10,-9900,99,-9900,99,-9900,99,2.3,3,0.068,1,0.047,1,0.270,2,0.17,0
2005-01-01,14:00,62.3,205.8,658,1415,347,0,8,304,0,15,206,0,8,338,24,305,27,196,24,459,10,862,16,58,10,-9900,99,-9900,99,-9900,99,2.3,3,0.068,1,0.047,1,0.270,2,0.17,0
2005-01-01,15:00,68.9,219.1,509,1415,268,0,8,339,0,15,146,0,8,219,24,119,27,176,24,334,10,793,16,48,10,-9900,99,-9900,99,-9900,99,2.3,3,0.068,1,0.047,1,0.270,2,0.17,0
2005-01-01,16:00,77.5,230.3,305,1415,111,0,8,105,0,15,88,0,8,85,24,111,27,61,24,173,10,639,16,35,10,-9900,99,-9900,99,-9900,99,2.4,3,0.068,1,0.047,1,0.270,2,0.17,0
2005-01-01,17:00,86.3,238.8,72,1097,13,0,8,15,0,15,12,0,8,30,24,194,27,17,24,28,10,242,16,13,10,-9900,99,-9900,99,-9900,99,2.4,3,0.068,1,0.047,1,0.270,2,0.17,0
2005-01-01,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,3,0.068,1,0.047,1,0.270,2,0.17,0
2005-01-01,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.6,3,0.068,1,0.047,1,0.270,2,0.17,0
2005-01-01,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.6,3,0.068,1,0.047,1,0.270,2,0.17,0
2005-01-01,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.7,3,0.068,1,0.047,1,0.270,2,0.17,0
2005-01-01,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.8,3,0.068,1,0.047,1,0.270,2,0.17,0
2005-01-01,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.0,3,0.068,1,0.047,1,0.270,2,0.17,0
2005-01-01,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.1,3,0.068,1,0.047,1,0.270,2,0.17,0
2005-01-02,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.1,3,0.067,1,0.047,1,0.286,2,0.17,0
2005-01-02,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.1,3,0.067,1,0.047,1,0.286,2,0.17,0
2005-01-02,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.2,3,0.067,1,0.047,1,0.286,2,0.17,0
2005-01-02,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.1,3,0.067,1,0.047,1,0.286,2,0.17,0
2005-01-02,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.0,3,0.067,1,0.047,1,0.286,2,0.17,0
2005-01-02,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.0,3,0.067,1,0.047,1,0.286,2,0.17,0
2005-01-02,7:00,89.7,118.0,1,106,0,1,8,0,1,15,0,1,8,0,10,0,16,0,10,0,10,9,16,0,10,-9900,99,-9900,99,-9900,99,2.9,3,0.067,1,0.064,1,0.286,2,0.17,0
2005-01-02,8:00,84.4,122.8,138,1415,28,0,8,0,0,15,28,0,8,20,10,0,16,20,10,58,10,337,16,25,10,-9900,99,-9900,99,-9900,99,2.9,3,0.067,1,0.064,1,0.286,2,0.17,0
2005-01-02,9:00,74.8,132.8,372,1415,103,0,8,10,0,15,100,0,8,76,10,21,16,70,10,216,10,648,16,45,10,-9900,99,-9900,99,-9900,99,2.9,3,0.067,1,0.064,1,0.286,2,0.17,0
2005-01-02,10:00,66.6,144.6,561,1415,133,0,8,0,0,15,133,0,8,114,10,0,16,114,10,367,10,775,16,60,10,-9900,99,-9900,99,-9900,99,2.9,3,0.067,1,0.064,1,0.286,2,0.17,0
2005-01-02,11:00,60.8,158.5,691,1415,351,0,8,246,0,15,231,0,8,231,24,1,27,231,24,477,10,834,16,70,10,-9900,99,-9900,99,-9900,99,2.9,3,0.067,1,0.064,1,0.286,2,0.17,0
2005-01-02,12:00,57.9,174.2,753,1415,253,0,8,47,0,15,228,0,8,481,10,444,16,245,10,530,10,857,16,75,10,-9900,99,-9900,99,-9900,99,3.0,3,0.067,1,0.064,1,0.286,2,0.17,0
