YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
1997-01-01,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.2,1,0.068,1,0.068,1,0.280,1,0.17,0
1997-01-01,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.2,1,0.068,1,0.068,1,0.280,1,0.17,0
1997-01-01,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,1,0.068,1,0.068,1,0.280,1,0.17,0
1997-01-01,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,1,0.068,1,0.068,1,0.280,1,0.17,0
1997-01-01,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,1,0.068,1,0.068,1,0.280,1,0.17,0
1997-01-01,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,1,0.068,1,0.068,1,0.280,1,0.17,0
1997-01-01,7:00,89.7,118.2,1,106,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,24,15,27,0,24,0,10,23,16,0,10,-9900,99,-9900,99,-9900,99,2.0,1,0.068,1,0.034,1,0.280,1,0.17,0
1997-01-01,8:00,84.4,123.0,139,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,35,24,55,27,29,24,65,10,459,16,20,10,-9900,99,-9900,99,-9900,99,2.0,1,0.068,1,0.034,1,0.280,1,0.17,0
1997-01-01,9:00,74.8,132.9,371,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,77,24,0,27,77,24,229,10,740,16,34,10,-9900,99,-9900,99,-9900,99,2.0,1,0.068,1,0.034,1,0.280,1,0.17,0
1997-01-01,10:00,66.7,144.7,560,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,122,24,0,27,122,24,382,10,852,16,45,10,-9900,99,-9900,99,-9900,99,2.0,1,0.068,1,0.034,1,0.280,1,0.17,0
1997-01-01,11:00,60.8,158.7,690,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,154,24,0,27,154,24,493,10,902,16,53,10,-9900,99,-9900,99,-9900,99,2.0,1,0.068,1,0.034,1,0.280,1,0.17,0
1997-01-01,12:00,57.9,174.3,751,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,169,24,0,27,169,24,546,10,922,16,56,10,-9900,99,-9900,99,-9900,99,2.0,1,0.068,1,0.034,1,0.280,1,0.17,0
1997-01-01,13:00,58.5,190.5,740,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,166,24,0,27,166,24,536,10,919,16,56,10,-9900,99,-9900,99,-9900,99,2.0,1,0.068,1,0.034,1,0.280,1,0.17,0
1997-01-01,14:00,62.3,205.8,657,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,171,24,104,27,123,24,465,10,891,16,51,10,-9900,99,-9900,99,-9900,99,2.0,1,0.068,1,0.034,1,0.280,1,0.17,0
1997-01-01,15:00,68.9,219.1,509,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,110,24,0,27,110,24,339,10,827,16,42,10,-9900,99,-9900,99,-9900,99,2.0,1,0.068,1,0.034,1,0.280,1,0.17,0
1997-01-01,16:00,77.5,230.3,305,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,177,24,683,27,30,24,177,10,683,16,30,10,-9900,99,-9900,99,-9900,99,2.0,1,0.068,1,0.034,1,0.280,1,0.17,0
1997-01-01,17:00,86.3,238.8,72,1097,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,32,24,214,27,18,24,30,10,287,16,11,10,-9900,99,-9900,99,-9900,99,2.1,1,0.068,1,0.034,1,0.280,1,0.17,0
1997-01-01,18:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,1,0.068,1,0.034,1,0.280,1,0.17,0
1997-01-01,19:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,1,0.068,1,0.034,1,0.280,1,0.17,0
1997-01-01,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,1,0.068,1,0.034,1,0.280,1,0.17,0
1997-01-01,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,1,0.068,1,0.034,1,0.280,1,0.17,0
1997-01-01,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,1,0.068,1,0.034,1,0.280,1,0.17,0
1997-01-01,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,1,0.068,1,0.034,1,0.280,1,0.17,0
1997-01-01,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,1,0.068,1,0.034,1,0.280,1,0.17,0
1997-01-02,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,1,0.067,1,0.034,1,0.287,1,0.17,0
1997-01-02,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,1,0.067,1,0.034,1,0.287,1,0.17,0
1997-01-02,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,1,0.067,1,0.034,1,0.287,1,0.17,0
1997-01-02,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,1,0.067,1,0.034,1,0.287,1,0.17,0
1997-01-02,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,1,0.067,1,0.034,1,0.287,1,0.17,0
1997-01-02,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.2,1,0.067,1,0.034,1,0.287,1,0.17,0
1997-01-02,7:00,89.7,118.1,1,83,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,24,0,27,0,24,0,10,5,16,0,10,-9900,99,-9900,99,-9900,99,2.2,1,0.067,1,0.074,1,0.287,1,0.17,0
1997-01-02,8:00,84.4,122.8,138,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,14,24,0,27,14,24,57,10,314,16,27,10,-9900,99,-9900,99,-9900,99,2.2,1,0.067,1,0.074,1,0.287,1,0.17,0
1997-01-02,9:00,74.8,132.8,371,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,135,24,115,27,105,24,215,10,635,16,49,10,-9900,99,-9900,99,-9900,99,2.2,1,0.067,1,0.074,1,0.287,1,0.17,0
1997-01-02,10:00,66.6,144.6,561,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,259,24,221,27,171,24,369,10,768,16,64,10,-9900,99,-9900,99,-9900,99,2.2,1,0.067,1,0.074,1,0.287,1,0.17,0
1997-01-02,11:00,60.8,158.5,691,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,290,24,4,27,288,24,480,10,830,16,75,10,-9900,99,-9900,99,-9900,99,2.2,1,0.067,1,0.074,1,0.287,1,0.17,0
1997-01-02,12:00,57.9,174.2,753,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,544,25,774,28,132,25,534,10,853,16,80,10,-9900,99,-9900,99,-9900,99,2.2,1,0.067,1,0.074,1,0.287,1,0.17,0
1997-01-02,13:00,58.4,190.4,742,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,525,24,850,27,79,24,525,10,850,16,79,10,-9900,99,-9900,99,-9900,99,2.2,1,0.067,1,0.074,1,0.287,1,0.17,0
1997-01-02,14:00,62.2,205.7,660,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,228,24,62,27,199,24,453,10,817,16,72,10,-9900,99,-9900,99,-9900,99,2.2,1,0.067,1,0.074,1,0.287,1,0.17,0
1997-01-02,15:00,68.8,219.0,512,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,166,24,45,27,149,24,328,10,740,16,60,10,-9900,99,-9900,99,-9900,99,2.2,1,0.067,1,0.074,1,0.287,1,0.17,0
