YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
1996-01-01,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.2,1,0.068,1,0.068,1,0.310,1,0.17,0
1996-01-01,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.2,1,0.068,1,0.068,1,0.310,1,0.17,0
1996-01-01,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.2,1,0.068,1,0.068,1,0.310,1,0.17,0
1996-01-01,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.2,1,0.068,1,0.068,1,0.310,1,0.17,0
1996-01-01,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.3,1,0.068,1,0.068,1,0.310,1,0.17,0
1996-01-01,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.3,1,0.068,1,0.068,1,0.310,1,0.17,0
1996-01-01,7:00,89.7,118.3,1,106,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,10,0,16,0,10,0,10,13,16,0,10,-9900,99,-9900,99,-9900,99,2.3,1,0.068,1,0.051,1,0.310,1,0.17,0
1996-01-01,8:00,84.3,123.1,139,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,15,10,0,16,15,10,61,10,390,16,23,10,-9900,99,-9900,99,-9900,99,2.3,1,0.068,1,0.051,1,0.310,1,0.17,0
1996-01-01,9:00,74.8,133.0,372,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,50,10,0,16,50,10,222,10,691,16,40,10,-9900,99,-9900,99,-9900,99,2.3,1,0.068,1,0.051,1,0.310,1,0.17,0
1996-01-01,10:00,66.7,144.9,560,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,82,10,0,16,82,10,374,10,812,16,53,10,-9900,99,-9900,99,-9900,99,2.3,1,0.068,1,0.051,1,0.310,1,0.17,0
