YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2008-01-01,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.069,1,0.069,1,0.312,2,0.41,0
2008-01-01,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,51,0.069,1,0.069,1,0.313,51,0.41,0
2008-01-01,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,51,0.069,1,0.069,1,0.314,51,0.41,0
2008-01-01,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,3,0.069,1,0.069,1,0.315,51,0.41,0
2008-01-01,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,51,0.069,1,0.069,1,0.316,51,0.41,0
2008-01-01,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,51,0.069,1,0.069,1,0.317,51,0.41,0
2008-01-01,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,3,0.069,1,0.069,1,0.318,51,0.41,0
2008-01-01,8:00,89.2,124.5,4,295,1,1,8,14,1,15,1,1,8,1,24,71,27,0,24,1,10,71,16,0,10,-9900,99,-9900,99,-9900,99,1.1,51,0.069,1,0.031,1,0.319,51,0.41,0
2008-01-01,9:00,84.5,131.2,136,1415,49,0,8,146,0,15,35,0,8,66,24,473,27,20,24,66,10,473,16,20,10,-9900,99,-9900,99,-9900,99,1.1,51,0.069,1,0.031,1,0.320,51,0.41,0
2008-01-01,10:00,77.4,143.2,307,1415,160,0,8,397,0,15,74,0,8,186,24,705,27,33,24,186,10,705,16,33,10,-9900,99,-9900,99,-9900,99,1.1,3,0.069,1,0.031,1,0.321,51,0.41,0
2008-01-01,11:00,72.2,156.4,432,1415,193,0,8,217,0,15,127,0,8,287,24,801,27,42,24,287,10,801,16,42,10,-9900,99,-9900,99,-9900,99,1.2,51,0.069,1,0.031,1,0.322,51,0.41,0
2008-01-01,12:00,69.2,170.7,502,1415,128,0,8,5,0,15,126,0,8,344,24,838,27,47,24,344,10,838,16,47,10,-9900,99,-9900,99,-9900,99,1.3,51,0.069,1,0.031,1,0.323,51,0.41,0
2008-01-01,13:00,68.9,185.4,510,1415,186,0,8,76,0,15,159,0,8,351,24,840,27,48,24,351,10,840,16,48,10,-9900,99,-9900,99,-9900,99,1.4,3,0.069,1,0.031,1,0.325,51,0.41,0
2008-01-01,14:00,71.2,199.9,457,1415,111,0,8,0,0,15,111,0,8,307,24,814,27,44,24,307,10,814,16,44,10,-9900,99,-9900,99,-9900,99,1.2,51,0.069,1,0.031,1,0.326,51,0.41,0
2008-01-01,15:00,75.8,213.4,346,1415,111,0,8,49,0,15,99,0,8,217,24,739,27,36,24,217,10,739,16,36,10,-9900,99,-9900,99,-9900,99,1.1,51,0.069,1,0.031,1,0.327,51,0.41,0
2008-01-01,16:00,82.4,225.7,186,1415,83,0,8,183,0,15,59,0,8,98,24,559,27,25,24,98,10,559,16,25,10,-9900,99,-9900,99,-9900,99,1.0,3,0.069,1,0.031,1,0.328,51,0.41,0
2008-01-01,17:00,88.1,234.1,22,696,5,1,8,42,1,15,4,1,8,8,24,156,27,3,24,8,10,156,16,3,10,-9900,99,-9900,99,-9900,99,1.1,51,0.069,1,0.031,1,0.329,51,0.41,0
2008-01-01,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,51,0.069,1,0.031,1,0.330,51,0.41,0
2008-01-01,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.069,1,0.031,1,0.331,51,0.41,0
2008-01-01,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,51,0.069,1,0.031,1,0.332,51,0.41,0
2008-01-01,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,51,0.069,1,0.031,1,0.333,51,0.41,0
2008-01-01,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.069,1,0.031,1,0.334,51,0.41,0
2008-01-01,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,51,0.069,1,0.031,1,0.335,51,0.41,0
2008-01-01,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,51,0.069,1,0.031,1,0.336,51,0.41,0
2008-01-02,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.069,1,0.031,1,0.337,2,0.41,0
2008-01-02,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,51,0.069,1,0.031,1,0.335,51,0.41,0
2008-01-02,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,51,0.069,1,0.031,1,0.334,51,0.41,0
2008-01-02,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.069,1,0.031,1,0.332,51,0.41,0
2008-01-02,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,51,0.069,1,0.031,1,0.330,51,0.41,0
2008-01-02,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,51,0.069,1,0.031,1,0.328,51,0.41,0
2008-01-02,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.069,1,0.031,1,0.327,51,0.41,0
2008-01-02,8:00,89.2,124.4,4,295,0,1,8,0,1,15,0,1,8,0,24,0,27,0,24,1,10,30,16,0,10,-9900,99,-9900,99,-9900,99,1.4,51,0.069,1,0.061,1,0.325,51,0.41,0
