YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2009-01-01,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.069,1,0.069,1,0.351,51,0.41,0
2009-01-01,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,51,0.069,1,0.069,1,0.352,51,0.41,0
2009-01-01,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,51,0.069,1,0.069,1,0.353,51,0.41,0
2009-01-01,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.069,1,0.069,1,0.354,51,0.41,0
2009-01-01,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,51,0.069,1,0.069,1,0.355,51,0.41,0
2009-01-01,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,51,0.069,1,0.069,1,0.355,51,0.41,0
2009-01-01,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,3,0.069,1,0.069,1,0.356,51,0.41,0
2009-01-01,8:00,89.2,124.4,4,295,0,1,8,0,1,15,0,1,8,1,25,7,28,1,25,1,10,68,16,0,10,-9900,99,-9900,99,-9900,99,1.9,51,0.069,1,0.030,1,0.357,51,0.41,0
2009-01-01,9:00,84.5,131.1,136,1415,12,0,8,0,0,15,12,0,8,65,25,306,28,36,25,65,10,467,16,20,10,-9900,99,-9900,99,-9900,99,1.9,51,0.069,1,0.030,1,0.358,51,0.41,0
2009-01-01,10:00,77.4,143.1,308,1415,33,0,8,0,0,15,33,0,8,136,25,301,28,70,25,183,10,693,16,32,10,-9900,99,-9900,99,-9900,99,1.9,3,0.069,1,0.030,1,0.359,51,0.41,0
2009-01-01,11:00,72.2,156.3,433,1415,49,0,8,0,0,15,49,0,8,193,25,120,28,156,25,283,10,790,16,41,10,-9900,99,-9900,99,-9900,99,1.9,51,0.069,1,0.030,1,0.360,51,0.41,0
2009-01-01,12:00,69.2,170.6,503,1415,58,0,8,0,0,15,58,0,8,291,25,194,28,222,25,341,10,830,16,46,10,-9900,99,-9900,99,-9900,99,1.9,51,0.069,1,0.030,1,0.361,51,0.41,0
2009-01-01,13:00,68.8,185.3,512,1415,60,0,8,0,0,15,60,0,8,225,25,110,28,185,25,349,10,835,16,47,10,-9900,99,-9900,99,-9900,99,1.8,3,0.069,1,0.030,1,0.362,51,0.41,0
2009-01-01,14:00,71.1,199.8,459,1415,104,0,8,0,0,15,104,0,8,282,25,438,28,140,25,305,10,807,16,43,10,-9900,99,-9900,99,-9900,99,1.8,51,0.069,1,0.030,1,0.362,51,0.41,0
2009-01-01,15:00,75.7,213.3,349,1415,98,0,8,10,0,15,96,0,8,106,25,43,28,96,25,215,10,731,16,35,10,-9900,99,-9900,99,-9900,99,1.8,51,0.069,1,0.030,1,0.363,51,0.41,0
2009-01-01,16:00,82.3,225.7,189,1415,68,0,8,81,0,15,57,0,8,38,25,61,28,30,25,98,10,553,16,24,10,-9900,99,-9900,99,-9900,99,1.8,3,0.069,1,0.030,1,0.364,51,0.41,0
2009-01-01,17:00,88.1,234.1,24,696,4,1,8,19,1,15,3,1,8,4,25,20,28,4,25,9,10,154,16,4,10,-9900,99,-9900,99,-9900,99,1.8,51,0.069,1,0.030,1,0.365,51,0.41,0
2009-01-01,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,51,0.069,1,0.030,1,0.366,51,0.41,0
2009-01-01,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,3,0.069,1,0.030,1,0.367,51,0.41,0
