YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2007-01-01,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,3,0.069,1,0.069,1,0.302,2,0.41,0
2007-01-01,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,51,0.069,1,0.069,1,0.302,51,0.41,0
2007-01-01,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,51,0.069,1,0.069,1,0.301,51,0.41,0
2007-01-01,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,3,0.069,1,0.069,1,0.301,51,0.41,0
2007-01-01,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,51,0.069,1,0.069,1,0.300,51,0.41,0
2007-01-01,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,51,0.069,1,0.069,1,0.300,51,0.41,0
2007-01-01,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.069,1,0.069,1,0.300,51,0.41,0
2007-01-01,8:00,89.2,124.5,4,295,0,1,8,0,1,15,0,1,8,0,24,0,27,0,24,1,10,13,16,0,10,-9900,99,-9900,99,-9900,99,1.4,51,0.069,1,0.091,1,0.299,51,0.41,0
2007-01-01,9:00,84.5,131.2,136,1415,12,0,8,0,0,15,12,0,8,24,24,0,27,24,24,56,10,267,16,30,10,-9900,99,-9900,99,-9900,99,1.5,51,0.069,1,0.091,1,0.299,51,0.41,0
2007-01-01,10:00,77.4,143.2,307,1415,114,0,8,114,0,15,89,0,8,57,24,0,27,57,24,168,10,531,16,53,10,-9900,99,-9900,99,-9900,99,1.7,3,0.069,1,0.091,1,0.298,51,0.41,0
2007-01-01,11:00,72.2,156.4,433,1415,57,0,8,0,0,15,57,0,8,89,24,0,27,89,24,266,10,652,16,66,10,-9900,99,-9900,99,-9900,99,1.7,51,0.069,1,0.091,1,0.298,51,0.41,0
2007-01-01,12:00,69.2,170.6,502,1415,70,0,8,0,0,15,70,0,8,271,24,85,27,241,24,323,10,701,16,74,10,-9900,99,-9900,99,-9900,99,1.8,51,0.069,1,0.091,1,0.297,51,0.41,0
2007-01-01,13:00,68.8,185.4,511,1415,106,0,8,0,0,15,106,0,8,264,24,88,27,232,24,330,10,706,16,75,10,-9900,99,-9900,99,-9900,99,1.9,3,0.069,1,0.091,1,0.297,51,0.41,0
2007-01-01,14:00,71.1,199.8,458,1415,57,0,8,0,0,15,57,0,8,91,25,53,28,74,25,285,10,669,16,69,10,-9900,99,-9900,99,-9900,99,1.9,51,0.069,1,0.091,1,0.297,51,0.41,0
2007-01-01,15:00,75.8,213.4,347,1415,44,0,8,0,0,15,44,0,8,83,24,0,27,83,24,197,10,572,16,57,10,-9900,99,-9900,99,-9900,99,1.9,51,0.069,1,0.091,1,0.296,51,0.41,0
