YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
1997-01-01,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,1,0.063,1,0.063,1,0.293,1,0.17,0
1997-01-01,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,1,0.063,1,0.063,1,0.293,1,0.17,0
1997-01-01,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,1,0.063,1,0.063,1,0.293,1,0.17,0
1997-01-01,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,1,0.063,1,0.063,1,0.293,1,0.17,0
1997-01-01,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,1,0.063,1,0.063,1,0.293,1,0.17,0
1997-01-01,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,1,0.063,1,0.063,1,0.293,1,0.17,0
1997-01-01,7:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,1,0.063,1,0.063,1,0.293,1,0.17,0
1997-01-01,8:00,88.2,120.0,17,531,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,2,11,0,16,2,11,5,10,68,16,3,10,-9900,99,-9900,99,-9900,99,1.7,1,0.063,1,0.057,1,0.293,1,0.17,0
1997-01-01,9:00,81.4,126.5,211,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,24,11,0,16,24,11,105,10,500,16,31,10,-9900,99,-9900,99,-9900,99,1.7,1,0.063,1,0.057,1,0.293,1,0.17,0
1997-01-01,10:00,72.4,137.2,427,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,58,11,0,16,58,11,267,10,730,16,47,10,-9900,99,-9900,99,-9900,99,1.7,1,0.063,1,0.057,1,0.293,1,0.17,0
1997-01-01,11:00,65.2,149.8,593,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,87,11,0,16,87,11,406,10,828,16,59,10,-9900,99,-9900,99,-9900,99,1.7,1,0.063,1,0.057,1,0.293,1,0.17,0
1997-01-01,12:00,60.4,164.3,698,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,105,11,0,16,105,11,496,10,872,16,66,10,-9900,99,-9900,99,-9900,99,1.7,1,0.063,1,0.057,1,0.293,1,0.17,0
1997-01-01,13:00,58.8,180.2,733,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,111,11,0,16,111,11,527,10,885,16,69,10,-9900,99,-9900,99,-9900,99,1.6,1,0.063,1,0.057,1,0.293,1,0.17,0
1997-01-01,14:00,60.5,196.0,696,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,105,11,0,16,105,11,495,10,872,16,66,10,-9900,99,-9900,99,-9900,99,1.6,1,0.063,1,0.057,1,0.293,1,0.17,0
1997-01-01,15:00,65.3,210.5,590,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,86,11,0,16,86,11,404,10,827,16,58,10,-9900,99,-9900,99,-9900,99,1.6,1,0.063,1,0.057,1,0.293,1,0.17,0
1997-01-01,16:00,72.6,223.1,423,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,58,11,0,16,58,11,264,10,728,16,46,10,-9900,99,-9900,99,-9900,99,1.6,1,0.063,1,0.057,1,0.293,1,0.17,0
1997-01-01,17:00,81.6,233.8,206,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,24,11,0,16,24,11,102,10,493,16,31,10,-9900,99,-9900,99,-9900,99,1.6,1,0.063,1,0.057,1,0.293,1,0.17,0
1997-01-01,18:00,88.3,240.2,15,507,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,1,11,0,16,1,11,4,10,64,16,2,10,-9900,99,-9900,99,-9900,99,1.6,1,0.063,1,0.057,1,0.293,1,0.17,0
1997-01-01,19:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,1,0.063,1,0.057,1,0.293,1,0.17,0
1997-01-01,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,1,0.063,1,0.057,1,0.293,1,0.17,0
1997-01-01,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,1,0.063,1,0.057,1,0.293,1,0.17,0
1997-01-01,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,1,0.063,1,0.057,1,0.293,1,0.17,0
1997-01-01,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,1,0.063,1,0.057,1,0.293,1,0.17,0
1997-01-01,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,1,0.063,1,0.057,1,0.293,1,0.17,0
1997-01-02,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,1,0.063,1,0.057,1,0.304,1,0.17,0
1997-01-02,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,1,0.063,1,0.057,1,0.304,1,0.17,0
1997-01-02,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,1,0.063,1,0.057,1,0.304,1,0.17,0
1997-01-02,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,1,0.063,1,0.057,1,0.304,1,0.17,0
1997-01-02,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,1,0.063,1,0.057,1,0.304,1,0.17,0
1997-01-02,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,1,0.063,1,0.057,1,0.304,1,0.17,0
1997-01-02,7:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,1,0.063,1,0.057,1,0.304,1,0.17,0
1997-01-02,8:00,88.2,119.9,17,531,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,1,11,0,16,1,11,5,10,60,16,3,10,-9900,99,-9900,99,-9900,99,1.4,1,0.063,1,0.063,1,0.304,1,0.17,0
1997-01-02,9:00,81.4,126.3,210,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,24,11,0,16,24,11,104,10,482,16,32,10,-9900,99,-9900,99,-9900,99,1.5,1,0.063,1,0.063,1,0.304,1,0.17,0
1997-01-02,10:00,72.4,137.0,427,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,57,11,0,16,57,11,266,10,718,16,49,10,-9900,99,-9900,99,-9900,99,1.5,1,0.063,1,0.063,1,0.304,1,0.17,0
1997-01-02,11:00,65.2,149.6,594,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,86,11,0,16,86,11,405,10,818,16,62,10,-9900,99,-9900,99,-9900,99,1.5,1,0.063,1,0.063,1,0.304,1,0.17,0
1997-01-02,12:00,60.4,164.2,699,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,326,11,294,16,181,11,496,10,863,16,70,10,-9900,99,-9900,99,-9900,99,1.6,1,0.063,1,0.063,1,0.304,1,0.17,0
1997-01-02,13:00,58.7,180.1,735,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,419,11,427,16,197,11,527,10,876,16,72,10,-9900,99,-9900,99,-9900,99,1.6,1,0.063,1,0.063,1,0.304,1,0.17,0
1997-01-02,14:00,60.4,195.9,699,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,339,11,285,16,198,11,495,10,862,16,69,10,-9900,99,-9900,99,-9900,99,1.6,1,0.063,1,0.063,1,0.304,1,0.17,0
1997-01-02,15:00,65.2,210.5,593,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,206,11,261,16,96,11,404,10,816,16,62,10,-9900,99,-9900,99,-9900,99,1.6,1,0.063,1,0.063,1,0.304,1,0.17,0
1997-01-02,16:00,72.5,223.1,426,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,102,11,0,16,102,11,264,10,714,16,49,10,-9900,99,-9900,99,-9900,99,1.7,1,0.063,1,0.063,1,0.304,1,0.17,0
1997-01-02,17:00,81.5,233.8,209,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,75,11,152,16,52,11,103,10,477,16,32,10,-9900,99,-9900,99,-9900,99,1.7,1,0.063,1,0.063,1,0.304,1,0.17,0
1997-01-02,18:00,88.2,240.2,16,531,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,3,11,10,16,3,11,4,10,58,16,3,10,-9900,99,-9900,99,-9900,99,1.7,1,0.063,1,0.063,1,0.304,1,0.17,0
1997-01-02,19:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,1,0.063,1,0.063,1,0.304,1,0.17,0
1997-01-02,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,1,0.063,1,0.063,1,0.304,1,0.17,0
1997-01-02,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,1,0.063,1,0.063,1,0.304,1,0.17,0
1997-01-02,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,1,0.063,1,0.063,1,0.304,1,0.17,0
1997-01-02,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,1,0.063,1,0.063,1,0.304,1,0.17,0
1997-01-02,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,1,0.063,1,0.063,1,0.304,1,0.17,0
1997-01-03,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,1,0.062,1,0.063,1,0.294,1,0.17,0
1997-01-03,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,1,0.062,1,0.063,1,0.294,1,0.17,0
1997-01-03,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,1,0.062,1,0.063,1,0.294,1,0.17,0
1997-01-03,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,1,0.062,1,0.063,1,0.294,1,0.17,0
1997-01-03,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,1,0.062,1,0.063,1,0.294,1,0.17,0
