YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
1999-01-01,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,1,0.063,1,0.063,1,0.312,1,0.17,0
1999-01-01,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,1,0.063,1,0.063,1,0.312,1,0.17,0
1999-01-01,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,1,0.063,1,0.063,1,0.312,1,0.17,0
1999-01-01,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,1,0.063,1,0.063,1,0.312,1,0.17,0
1999-01-01,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,1,0.063,1,0.063,1,0.312,1,0.17,0
1999-01-01,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,1,0.063,1,0.063,1,0.312,1,0.17,0
1999-01-01,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,1,0.063,1,0.063,1,0.312,1,0.17,0
1999-01-01,8:00,88.2,120.0,17,554,3,1,9,10,1,21,3,1,9,5,10,67,16,3,10,5,10,72,16,3,10,-9900,99,-9900,99,-9900,99,1.1,1,0.063,1,0.056,1,0.312,1,0.17,0
1999-01-01,9:00,81.4,126.6,211,1415,63,0,9,54,0,21,55,0,9,100,10,419,16,38,10,107,10,510,16,31,10,-9900,99,-9900,99,-9900,99,1.2,1,0.063,1,0.056,1,0.312,1,0.17,0
1999-01-01,10:00,72.4,137.2,427,1415,287,0,9,562,0,21,117,0,9,242,10,591,16,64,10,270,10,741,16,46,10,-9900,99,-9900,99,-9900,99,1.2,1,0.063,1,0.056,1,0.312,1,0.17,0
1999-01-01,11:00,65.2,149.9,593,1415,432,0,9,876,0,21,65,0,9,369,10,639,16,101,10,409,10,838,16,58,10,-9900,99,-9900,99,-9900,99,1.2,1,0.063,1,0.056,1,0.312,1,0.17,0
1999-01-01,12:00,60.5,164.4,697,1415,521,0,9,916,0,21,70,0,9,504,10,879,16,71,10,500,10,882,16,65,10,-9900,99,-9900,99,-9900,99,1.2,1,0.063,1,0.056,1,0.312,1,0.17,0
1999-01-01,13:00,58.8,180.3,732,1415,550,0,9,925,0,21,72,0,9,479,10,749,16,92,10,530,10,894,16,68,10,-9900,99,-9900,99,-9900,99,1.3,1,0.063,1,0.056,1,0.312,1,0.17,0
1999-01-01,14:00,60.6,196.1,695,1415,517,0,9,811,0,21,119,0,9,455,10,637,16,142,10,497,10,880,16,65,10,-9900,99,-9900,99,-9900,99,1.3,1,0.063,1,0.056,1,0.312,1,0.17,0
