YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2007-01-01,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.4,3,0.063,1,0.063,1,0.288,2,0.17,0
2007-01-01,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.5,51,0.063,1,0.063,1,0.288,51,0.17,0
2007-01-01,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.5,51,0.063,1,0.063,1,0.289,51,0.17,0
2007-01-01,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.6,3,0.063,1,0.063,1,0.289,51,0.17,0
2007-01-01,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.6,51,0.063,1,0.063,1,0.290,51,0.17,0
2007-01-01,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.7,51,0.063,1,0.063,1,0.290,51,0.17,0
2007-01-01,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.7,3,0.063,1,0.063,1,0.290,51,0.17,0
2007-01-01,8:00,88.2,120.0,17,554,2,1,9,0,1,21,2,1,9,2,28,0,31,2,28,6,10,126,16,2,10,-9900,99,-9900,99,-9900,99,3.4,51,0.063,1,0.027,1,0.291,51,0.17,0
2007-01-01,9:00,81.4,126.5,211,1415,45,0,9,0,0,21,45,0,9,30,28,0,31,30,28,111,10,593,16,23,10,-9900,99,-9900,99,-9900,99,3.0,51,0.063,1,0.027,1,0.291,51,0.17,0
2007-01-01,10:00,72.4,137.2,427,1415,50,0,9,0,0,21,50,0,9,65,24,0,27,65,24,273,10,792,16,34,10,-9900,99,-9900,99,-9900,99,2.6,3,0.063,1,0.027,1,0.291,51,0.17,0
2007-01-01,11:00,65.2,149.8,593,1415,306,0,9,285,0,21,186,0,9,313,24,189,27,234,24,411,10,877,16,43,10,-9900,99,-9900,99,-9900,99,2.4,51,0.063,1,0.027,1,0.292,51,0.17,0
2007-01-01,12:00,60.5,164.4,697,1415,450,0,9,572,0,21,168,0,9,464,24,754,27,92,24,501,10,918,16,49,10,-9900,99,-9900,99,-9900,99,2.2,51,0.063,1,0.027,1,0.292,51,0.17,0
2007-01-01,13:00,58.8,180.2,732,1415,536,0,9,693,0,21,178,0,9,533,24,933,27,50,24,533,10,933,16,50,10,-9900,99,-9900,99,-9900,99,1.9,3,0.063,1,0.027,1,0.293,51,0.17,0
2007-01-01,14:00,60.6,196.1,695,1415,238,0,9,55,0,21,211,0,9,347,24,1,27,347,24,503,10,925,16,49,10,-9900,99,-9900,99,-9900,99,1.7,51,0.063,1,0.027,1,0.293,51,0.17,0
2007-01-01,15:00,65.4,210.6,589,1415,254,0,9,156,0,21,189,0,9,414,24,891,27,43,24,414,10,891,16,43,10,-9900,99,-9900,99,-9900,99,1.5,51,0.063,1,0.027,1,0.293,51,0.17,0
2007-01-01,16:00,72.7,223.1,421,1415,281,0,9,565,0,21,113,0,9,275,24,811,27,34,24,275,10,811,16,34,10,-9900,99,-9900,99,-9900,99,1.3,3,0.063,1,0.027,1,0.294,51,0.17,0
