2006-01-01 04:00:00,4.65,
2006-01-01 05:00:00,11.1,
2006-01-01 06:00:00,1.09,
2006-01-01 07:00:00,-0.01,
2006-01-01 08:00:00,-0.01,
2006-01-01 09:00:00,28.57,
2006-01-01 10:00:00,44.82,
2006-01-01 11:00:00,1.0,
2006-01-01 12:00:00,27.63,
2006-01-01 13:00:00,44.5,
2006-01-01 14:00:00,42.65,
2006-01-01 15:00:00,48.13,
2006-01-01 16:00:00,26.65,
2006-01-01 17:00:00,50.97,
2006-01-01 18:00:00,44.67,
2006-01-01 19:00:00,22.2,
2006-01-01 20:00:00,47.41,
2006-01-01 21:00:00,40.02,
2006-01-01 22:00:00,54.02,
2006-01-01 23:00:00,46.79,
2006-01-02 00:00:00,42.01,
2006-01-02 01:00:00,80.44,
2006-01-02 02:00:00,14.67,
2006-01-02 03:00:00,12.25,
2006-01-02 04:00:00,7.36,
