YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2000-01-01,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,2,0.067,1,0.067,1,0.286,1,0.16,0
2000-01-01,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,2,0.067,1,0.067,1,0.286,1,0.16,0
2000-01-01,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,2,0.067,1,0.067,1,0.286,1,0.16,0
2000-01-01,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,2,0.067,1,0.067,1,0.286,1,0.16,0
2000-01-01,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,2,0.067,1,0.067,1,0.286,1,0.16,0
2000-01-01,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,2,0.067,1,0.067,1,0.286,1,0.16,0
2000-01-01,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,2,0.067,1,0.067,1,0.286,1,0.16,0
2000-01-01,8:00,87.0,119.9,44,837,13,1,8,163,1,15,4,1,8,7,10,0,16,7,10,14,10,92,16,9,10,-9900,99,-9900,99,-9900,99,1.8,2,0.067,1,0.085,1,0.286,1,0.16,0
2000-01-01,9:00,78.9,127.1,273,1415,158,0,8,563,0,15,50,0,8,124,10,371,16,53,10,140,10,501,16,43,10,-9900,99,-9900,99,-9900,99,1.8,2,0.067,1,0.085,1,0.286,1,0.16,0
2000-01-01,10:00,69.6,137.7,493,1415,331,0,8,769,0,15,63,0,8,92,10,0,16,92,10,309,10,707,16,63,10,-9900,99,-9900,99,-9900,99,1.8,2,0.067,1,0.085,1,0.286,1,0.16,0
2000-01-01,11:00,62.2,150.4,659,1415,455,0,8,797,0,15,84,0,8,399,10,487,16,172,10,450,10,799,16,78,10,-9900,99,-9900,99,-9900,99,1.9,2,0.067,1,0.085,1,0.286,1,0.16,0
2000-01-01,12:00,57.5,165.4,761,1415,534,0,8,715,0,15,150,0,8,199,10,0,16,199,10,538,10,840,16,87,10,-9900,99,-9900,99,-9900,99,1.9,2,0.067,1,0.085,1,0.286,1,0.16,0
2000-01-01,13:00,56.1,181.8,790,1415,420,0,8,268,0,15,271,0,8,470,10,488,16,198,10,564,10,851,16,89,10,-9900,99,-9900,99,-9900,99,1.9,2,0.067,1,0.085,1,0.286,1,0.16,0
2000-01-01,14:00,58.2,198.0,745,1415,476,0,8,529,0,15,198,0,8,340,10,320,16,172,10,525,10,834,16,85,10,-9900,99,-9900,99,-9900,99,1.9,2,0.067,1,0.085,1,0.286,1,0.16,0
2000-01-01,15:00,63.6,212.5,629,1415,223,0,8,69,0,15,192,0,8,259,10,244,16,150,10,424,10,784,16,75,10,-9900,99,-9900,99,-9900,99,1.9,2,0.067,1,0.085,1,0.286,1,0.16,0
2000-01-01,16:00,71.4,224.8,450,1415,263,0,8,421,0,15,129,0,8,274,10,676,16,59,10,274,10,676,16,59,10,-9900,99,-9900,99,-9900,99,1.9,2,0.067,1,0.085,1,0.286,1,0.16,0
2000-01-01,17:00,81.0,235.0,221,1415,84,0,8,165,0,15,58,0,8,100,10,80,16,87,10,105,10,427,16,38,10,-9900,99,-9900,99,-9900,99,1.9,2,0.067,1,0.085,1,0.286,1,0.16,0
2000-01-01,18:00,88.1,241.1,18,531,3,1,8,29,1,15,2,1,8,4,10,29,16,3,10,4,10,41,16,3,10,-9900,99,-9900,99,-9900,99,1.9,2,0.067,1,0.085,1,0.286,1,0.16,0
2000-01-01,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,2,0.067,1,0.085,1,0.286,1,0.16,0
2000-01-01,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,2,0.067,1,0.085,1,0.286,1,0.16,0
2000-01-01,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,2,0.067,1,0.085,1,0.286,1,0.16,0
2000-01-01,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,2,0.067,1,0.085,1,0.286,1,0.16,0
2000-01-01,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,2,0.067,1,0.085,1,0.286,1,0.16,0
2000-01-01,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,2,0.067,1,0.085,1,0.286,1,0.16,0
2000-01-02,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,2,0.066,1,0.085,1,0.273,1,0.16,0
2000-01-02,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,2,0.066,1,0.085,1,0.273,1,0.16,0
2000-01-02,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,2,0.066,1,0.085,1,0.273,1,0.16,0
2000-01-02,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,2,0.066,1,0.085,1,0.273,1,0.16,0
2000-01-02,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,2,0.066,1,0.085,1,0.273,1,0.16,0
2000-01-02,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,2,0.066,1,0.085,1,0.273,1,0.16,0
2000-01-02,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,2,0.066,1,0.085,1,0.273,1,0.16,0
2000-01-02,8:00,87.0,119.7,43,837,10,1,8,90,1,15,5,1,8,14,10,69,16,11,10,15,10,127,16,8,10,-9900,99,-9900,99,-9900,99,2.1,2,0.066,1,0.063,1,0.273,1,0.16,0
2000-01-02,9:00,78.9,126.9,273,1415,126,0,8,312,0,15,66,0,8,145,10,557,16,38,10,145,10,557,16,38,10,-9900,99,-9900,99,-9900,99,2.1,2,0.066,1,0.063,1,0.273,1,0.16,0
2000-01-02,10:00,69.6,137.5,493,1415,312,0,8,568,0,15,114,0,8,302,10,618,16,87,10,315,10,748,16,54,10,-9900,99,-9900,99,-9900,99,2.1,2,0.066,1,0.063,1,0.273,1,0.16,0
2000-01-02,11:00,62.2,150.3,660,1415,362,0,8,357,0,15,196,0,8,310,10,248,16,195,10,455,10,833,16,67,10,-9900,99,-9900,99,-9900,99,2.2,2,0.066,1,0.063,1,0.273,1,0.16,0
2000-01-02,12:00,57.4,165.3,762,1415,445,0,8,380,0,15,241,0,8,431,10,209,16,318,10,543,10,871,16,74,10,-9900,99,-9900,99,-9900,99,2.2,2,0.066,1,0.063,1,0.273,1,0.16,0
2000-01-02,13:00,56.0,181.7,792,1415,233,0,8,59,0,15,200,0,8,478,10,641,16,119,10,569,10,880,16,77,10,-9900,99,-9900,99,-9900,99,2.2,2,0.066,1,0.063,1,0.273,1,0.16,0
2000-01-02,14:00,58.1,197.9,747,1415,494,0,8,567,0,15,195,0,8,495,10,722,16,113,10,531,10,866,16,73,10,-9900,99,-9900,99,-9900,99,2.2,2,0.066,1,0.063,1,0.273,1,0.16,0
2000-01-02,15:00,63.5,212.5,632,1415,393,0,8,573,0,15,137,0,8,373,10,594,16,108,10,431,10,821,16,65,10,-9900,99,-9900,99,-9900,99,2.2,2,0.066,1,0.063,1,0.273,1,0.16,0
2000-01-02,16:00,71.3,224.8,453,1415,290,0,8,671,0,15,75,0,8,272,10,690,16,51,10,283,10,723,16,51,10,-9900,99,-9900,99,-9900,99,2.2,2,0.066,1,0.063,1,0.273,1,0.16,0
2000-01-02,17:00,80.9,235.0,224,1415,122,0,8,507,0,15,42,0,8,112,10,493,16,34,10,112,10,493,16,34,10,-9900,99,-9900,99,-9900,99,2.1,2,0.066,1,0.063,1,0.273,1,0.16,0
2000-01-02,18:00,88.0,241.1,19,554,5,1,8,94,1,15,2,1,8,6,10,66,16,3,10,6,10,66,16,3,10,-9900,99,-9900,99,-9900,99,2.1,2,0.066,1,0.063,1,0.273,1,0.16,0
2000-01-02,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,2,0.066,1,0.063,1,0.273,1,0.16,0
2000-01-02,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,2,0.066,1,0.063,1,0.273,1,0.16,0
2000-01-02,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,2,0.066,1,0.063,1,0.273,1,0.16,0
2000-01-02,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,2,0.066,1,0.063,1,0.273,1,0.16,0
2000-01-02,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,2,0.066,1,0.063,1,0.273,1,0.16,0
2000-01-02,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,2,0.066,1,0.063,1,0.273,1,0.16,0
2000-01-03,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,2,0.066,1,0.063,1,0.264,1,0.16,0
2000-01-03,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,2,0.066,1,0.063,1,0.264,1,0.16,0
