YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
1995-01-01,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.2,1,0.067,1,0.067,1,0.295,1,0.16,0
1995-01-01,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,1,0.067,1,0.067,1,0.295,1,0.16,0
1995-01-01,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,1,0.067,1,0.067,1,0.295,1,0.16,0
1995-01-01,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,1,0.067,1,0.067,1,0.295,1,0.16,0
1995-01-01,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,1,0.067,1,0.067,1,0.295,1,0.16,0
1995-01-01,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,1,0.067,1,0.067,1,0.295,1,0.16,0
1995-01-01,7:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,1,0.067,1,0.067,1,0.295,1,0.16,0
1995-01-01,8:00,87.0,119.8,44,837,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,4,10,0,16,4,10,16,10,156,16,8,10,-9900,99,-9900,99,-9900,99,2.1,1,0.067,1,0.050,1,0.295,1,0.16,0
1995-01-01,9:00,78.9,127.0,273,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,35,10,0,16,35,10,148,10,595,16,34,10,-9900,99,-9900,99,-9900,99,2.1,1,0.067,1,0.050,1,0.295,1,0.16,0
1995-01-01,10:00,69.6,137.6,493,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,70,10,0,16,70,10,319,10,777,16,48,10,-9900,99,-9900,99,-9900,99,2.1,1,0.067,1,0.050,1,0.295,1,0.16,0
1995-01-01,11:00,62.2,150.4,659,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,169,10,59,16,142,10,459,10,857,16,60,10,-9900,99,-9900,99,-9900,99,2.1,1,0.067,1,0.050,1,0.295,1,0.16,0
1995-01-01,12:00,57.5,165.4,761,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,405,10,363,16,210,10,547,10,893,16,66,10,-9900,99,-9900,99,-9900,99,2.1,1,0.067,1,0.050,1,0.295,1,0.16,0
1995-01-01,13:00,56.0,181.8,790,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,439,10,185,16,336,10,572,10,903,16,68,10,-9900,99,-9900,99,-9900,99,2.1,1,0.067,1,0.050,1,0.295,1,0.16,0
1995-01-01,14:00,58.2,198.0,745,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,341,10,387,16,137,10,533,10,889,16,65,10,-9900,99,-9900,99,-9900,99,2.1,1,0.067,1,0.050,1,0.295,1,0.16,0
1995-01-01,15:00,63.6,212.5,630,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,180,10,125,16,124,10,434,10,845,16,58,10,-9900,99,-9900,99,-9900,99,2.1,1,0.067,1,0.050,1,0.295,1,0.16,0
