YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2005-01-01,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.4,3,0.067,1,0.067,1,0.291,2,0.16,0
2005-01-01,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.4,3,0.067,1,0.067,1,0.272,2,0.16,0
2005-01-01,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.4,3,0.067,1,0.067,1,0.272,2,0.16,0
2005-01-01,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.3,3,0.067,1,0.067,1,0.272,2,0.16,0
2005-01-01,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.3,3,0.067,1,0.067,1,0.272,2,0.16,0
2005-01-01,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.3,3,0.067,1,0.067,1,0.272,2,0.16,0
2005-01-01,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.3,3,0.067,1,0.067,1,0.272,2,0.16,0
2005-01-01,8:00,87.0,119.8,44,837,8,1,8,30,1,15,6,1,8,13,10,67,16,9,10,13,10,67,16,9,10,-9900,99,-9900,99,-9900,99,2.2,3,0.067,1,0.105,1,0.272,2,0.16,0
2005-01-01,9:00,78.9,127.0,273,1415,96,0,8,105,0,15,76,0,8,80,10,126,16,56,10,135,10,449,16,48,10,-9900,99,-9900,99,-9900,99,2.2,3,0.067,1,0.105,1,0.272,2,0.16,0
2005-01-01,10:00,69.6,137.6,493,1415,248,0,8,329,0,15,134,0,8,169,10,32,16,158,10,302,10,663,16,71,10,-9900,99,-9900,99,-9900,99,2.2,3,0.067,1,0.105,1,0.272,2,0.16,0
2005-01-01,11:00,62.2,150.3,660,1415,427,0,8,589,0,15,153,0,8,442,11,760,16,88,11,442,10,760,16,88,10,-9900,99,-9900,99,-9900,99,2.2,3,0.067,1,0.105,1,0.272,2,0.16,0
2005-01-01,12:00,57.4,165.3,762,1415,548,0,8,847,0,15,93,0,8,377,10,311,16,210,10,530,10,804,16,98,10,-9900,99,-9900,99,-9900,99,2.3,3,0.067,1,0.105,1,0.272,2,0.16,0
2005-01-01,13:00,56.0,181.7,791,1415,569,0,8,874,0,15,81,0,8,321,10,321,16,142,10,556,10,815,16,100,10,-9900,99,-9900,99,-9900,99,2.3,3,0.067,1,0.105,1,0.272,2,0.16,0
2005-01-01,14:00,58.1,197.9,747,1415,548,0,8,819,0,15,116,0,8,452,11,572,16,150,11,517,10,797,16,96,10,-9900,99,-9900,99,-9900,99,2.3,3,0.067,1,0.105,1,0.272,2,0.16,0
2005-01-01,15:00,63.5,212.5,631,1415,409,0,8,600,0,15,142,0,8,366,11,314,16,226,11,417,10,744,16,85,10,-9900,99,-9900,99,-9900,99,2.4,3,0.067,1,0.105,1,0.272,2,0.16,0
2005-01-01,16:00,71.3,224.8,452,1415,246,0,8,399,0,15,118,0,8,215,11,399,16,88,11,268,10,630,16,67,10,-9900,99,-9900,99,-9900,99,2.4,3,0.067,1,0.105,1,0.272,2,0.16,0
2005-01-01,17:00,80.9,235.0,224,1415,127,0,8,376,0,15,68,0,8,92,11,126,16,72,11,102,10,377,16,43,10,-9900,99,-9900,99,-9900,99,2.5,3,0.067,1,0.105,1,0.272,2,0.16,0
2005-01-01,18:00,88.1,241.1,19,554,5,1,8,69,1,15,3,1,8,4,11,4,16,4,11,4,10,28,16,3,10,-9900,99,-9900,99,-9900,99,2.5,3,0.067,1,0.105,1,0.272,2,0.16,0
2005-01-01,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.6,3,0.067,1,0.105,1,0.272,2,0.16,0
2005-01-01,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.6,3,0.067,1,0.105,1,0.272,2,0.16,0
2005-01-01,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.6,3,0.067,1,0.105,1,0.272,2,0.16,0
2005-01-01,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.6,3,0.067,1,0.105,1,0.272,2,0.16,0
2005-01-01,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.6,3,0.067,1,0.105,1,0.272,2,0.16,0
2005-01-01,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,3,0.067,1,0.105,1,0.272,2,0.16,0
2005-01-02,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,3,0.066,1,0.105,1,0.278,2,0.16,0
2005-01-02,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,3,0.066,1,0.105,1,0.278,2,0.16,0
2005-01-02,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,3,0.066,1,0.105,1,0.278,2,0.16,0
2005-01-02,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,3,0.066,1,0.105,1,0.278,2,0.16,0
2005-01-02,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.6,3,0.066,1,0.105,1,0.278,2,0.16,0
2005-01-02,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.6,3,0.066,1,0.105,1,0.278,2,0.16,0
2005-01-02,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.6,3,0.066,1,0.105,1,0.278,2,0.16,0
2005-01-02,8:00,87.0,119.6,43,837,11,1,8,66,1,15,8,1,8,9,10,11,16,8,10,14,10,94,16,9,10,-9900,99,-9900,99,-9900,99,2.6,3,0.066,1,0.082,1,0.278,2,0.16,0
2005-01-02,9:00,78.9,126.8,272,1415,136,0,8,229,0,15,92,0,8,95,10,73,16,81,10,139,10,499,16,43,10,-9900,99,-9900,99,-9900,99,2.6,3,0.066,1,0.082,1,0.278,2,0.16,0
