YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2004-01-01,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.067,1,0.067,1,0.243,1,0.16,0
2004-01-01,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.067,1,0.067,1,0.243,1,0.16,0
2004-01-01,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.067,1,0.067,1,0.243,1,0.16,0
2004-01-01,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.067,1,0.067,1,0.243,1,0.16,0
2004-01-01,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.067,1,0.067,1,0.243,1,0.16,0
2004-01-01,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.067,1,0.067,1,0.243,1,0.16,0
2004-01-01,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.067,1,0.067,1,0.243,1,0.16,0
2004-01-01,8:00,87.0,119.9,44,837,12,1,8,145,1,15,4,1,8,13,10,74,16,9,10,13,10,78,16,9,10,-9900,99,-9900,99,-9900,99,0.6,3,0.067,1,0.100,1,0.243,1,0.16,0
2004-01-01,9:00,78.9,127.1,273,1415,148,0,8,502,0,15,51,0,8,141,10,487,16,47,10,141,10,487,16,47,10,-9900,99,-9900,99,-9900,99,0.6,3,0.067,1,0.100,1,0.243,1,0.16,0
2004-01-01,10:00,69.6,137.7,493,1415,321,0,8,695,0,15,79,0,8,290,10,486,16,121,10,315,10,706,16,69,10,-9900,99,-9900,99,-9900,99,0.6,3,0.067,1,0.100,1,0.243,1,0.16,0
