YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2007-01-01,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,51,0.064,1,0.064,1,0.315,2,0.19,0
2007-01-01,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,51,0.064,1,0.064,1,0.316,51,0.19,0
2007-01-01,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.064,1,0.064,1,0.317,51,0.19,0
2007-01-01,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.064,1,0.064,1,0.318,51,0.19,0
2007-01-01,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.064,1,0.064,1,0.320,51,0.19,0
2007-01-01,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.064,1,0.064,1,0.321,51,0.19,0
2007-01-01,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.064,1,0.064,1,0.322,51,0.19,0
2007-01-01,8:00,89.3,121.5,3,224,1,1,9,14,1,21,1,1,9,1,24,56,27,0,24,1,10,56,16,0,10,-9900,99,-9900,99,-9900,99,0.5,51,0.064,1,0.030,1,0.323,51,0.19,0
2007-01-01,9:00,84.3,127.5,140,1415,58,0,9,194,0,21,39,0,9,69,24,509,27,19,24,69,10,509,16,19,10,-9900,99,-9900,99,-9900,99,0.5,3,0.064,1,0.030,1,0.324,51,0.19,0
2007-01-01,10:00,76.2,138.7,338,1415,153,0,9,224,0,21,99,0,9,213,24,763,27,31,24,213,10,763,16,31,10,-9900,99,-9900,99,-9900,99,0.6,51,0.064,1,0.030,1,0.325,51,0.19,0
2007-01-01,11:00,69.8,151.5,489,1415,350,0,9,610,0,21,139,0,9,338,24,864,27,39,24,338,10,864,16,39,10,-9900,99,-9900,99,-9900,99,0.6,51,0.064,1,0.030,1,0.326,51,0.19,0
2007-01-01,12:00,65.7,165.7,583,1415,297,0,9,272,0,21,185,0,9,418,24,906,27,45,24,418,10,906,16,45,10,-9900,99,-9900,99,-9900,99,0.7,3,0.064,1,0.030,1,0.327,51,0.19,0
2007-01-01,13:00,64.4,180.9,612,1415,410,0,9,642,0,21,132,0,9,443,24,915,27,46,24,443,10,915,16,46,10,-9900,99,-9900,99,-9900,99,0.7,51,0.064,1,0.030,1,0.329,51,0.19,0
2007-01-01,14:00,66.0,195.9,576,1415,428,0,9,835,0,21,88,0,9,409,24,897,27,44,24,409,10,897,16,44,10,-9900,99,-9900,99,-9900,99,0.8,51,0.064,1,0.030,1,0.330,51,0.19,0
2007-01-01,15:00,70.4,210.0,475,1415,331,0,9,676,0,21,104,0,9,322,24,845,27,38,24,322,10,845,16,38,10,-9900,99,-9900,99,-9900,99,0.9,3,0.064,1,0.030,1,0.331,51,0.19,0
2007-01-01,16:00,77.0,222.6,318,1415,157,0,9,296,0,21,90,0,9,195,24,735,27,30,24,195,10,735,16,30,10,-9900,99,-9900,99,-9900,99,0.8,51,0.064,1,0.030,1,0.332,51,0.19,0
2007-01-01,17:00,85.3,233.7,117,1415,60,0,9,227,0,21,41,0,9,54,24,457,27,16,24,54,10,457,16,16,10,-9900,99,-9900,99,-9900,99,0.7,51,0.064,1,0.030,1,0.333,51,0.19,0
2007-01-01,18:00,89.8,239.0,0,59,0,1,9,2,1,21,0,1,9,0,25,15,28,0,25,0,10,15,16,0,10,-9900,99,-9900,99,-9900,99,0.5,3,0.064,1,0.030,1,0.334,51,0.19,0
2007-01-01,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,51,0.064,1,0.030,1,0.335,51,0.19,0
2007-01-01,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,51,0.064,1,0.030,1,0.336,51,0.19,0
2007-01-01,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.064,1,0.030,1,0.338,51,0.19,0
2007-01-01,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,51,0.064,1,0.030,1,0.339,51,0.19,0
2007-01-01,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,51,0.064,1,0.030,1,0.340,51,0.19,0
2007-01-01,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.064,1,0.030,1,0.341,51,0.19,0
2007-01-02,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.064,1,0.030,1,0.342,2,0.19,0
2007-01-02,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.064,1,0.030,1,0.341,51,0.19,0
2007-01-02,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.064,1,0.030,1,0.341,51,0.19,0
2007-01-02,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.064,1,0.030,1,0.340,51,0.19,0
2007-01-02,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,51,0.064,1,0.030,1,0.340,51,0.19,0
2007-01-02,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.064,1,0.030,1,0.339,51,0.19,0
2007-01-02,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.064,1,0.030,1,0.338,51,0.19,0
2007-01-02,8:00,89.4,121.4,2,224,0,1,9,0,1,21,0,1,9,1,24,37,27,0,24,1,10,37,16,0,10,-9900,99,-9900,99,-9900,99,0.6,51,0.064,1,0.043,1,0.338,51,0.19,0
2007-01-02,9:00,84.3,127.4,140,1415,26,0,9,0,0,21,26,0,9,66,24,445,27,22,24,66,10,445,16,22,10,-9900,99,-9900,99,-9900,99,0.6,3,0.064,1,0.043,1,0.337,51,0.19,0
2007-01-02,10:00,76.2,138.6,338,1415,229,0,9,721,0,21,56,0,9,207,24,718,27,36,24,207,10,718,16,36,10,-9900,99,-9900,99,-9900,99,0.6,51,0.064,1,0.043,1,0.336,51,0.19,0
2007-01-02,11:00,69.7,151.4,490,1415,356,0,9,831,0,21,68,0,9,333,24,829,27,45,24,333,10,829,16,45,10,-9900,99,-9900,99,-9900,99,0.7,51,0.064,1,0.043,1,0.336,51,0.19,0
2007-01-02,12:00,65.6,165.6,584,1415,433,0,9,656,0,21,162,0,9,414,24,877,27,52,24,414,10,877,16,52,10,-9900,99,-9900,99,-9900,99,0.7,3,0.064,1,0.043,1,0.335,51,0.19,0
2007-01-02,13:00,64.3,180.7,614,1415,222,0,9,71,0,21,191,0,9,440,24,890,27,54,24,440,10,890,16,54,10,-9900,99,-9900,99,-9900,99,0.7,51,0.064,1,0.043,1,0.335,51,0.19,0
