YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2002-01-01,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,3,0.064,1,0.064,1,0.316,1,0.19,0
2002-01-01,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,3,0.064,1,0.064,1,0.316,1,0.19,0
2002-01-01,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,3,0.064,1,0.064,1,0.316,1,0.19,0
2002-01-01,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,3,0.064,1,0.064,1,0.316,1,0.19,0
2002-01-01,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,3,0.064,1,0.064,1,0.316,1,0.19,0
2002-01-01,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,3,0.064,1,0.064,1,0.316,1,0.19,0
2002-01-01,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,3,0.064,1,0.064,1,0.316,1,0.19,0
2002-01-01,8:00,89.4,121.5,3,224,0,1,9,0,1,21,0,1,9,0,10,16,16,0,10,1,10,58,16,0,10,-9900,99,-9900,99,-9900,99,0.3,3,0.064,1,0.029,1,0.316,1,0.19,0
2002-01-01,9:00,84.3,127.5,140,1415,33,0,9,0,0,21,33,0,9,54,10,183,16,36,10,70,10,524,16,18,10,-9900,99,-9900,99,-9900,99,0.3,3,0.064,1,0.029,1,0.316,1,0.19,0
2002-01-01,10:00,76.2,138.7,338,1415,137,0,9,174,0,21,95,0,9,147,10,176,16,105,10,217,10,781,16,30,10,-9900,99,-9900,99,-9900,99,0.4,3,0.064,1,0.029,1,0.316,1,0.19,0
2002-01-01,11:00,69.8,151.5,489,1415,309,0,9,562,0,21,114,0,9,283,10,579,16,83,10,344,10,883,16,39,10,-9900,99,-9900,99,-9900,99,0.4,3,0.064,1,0.029,1,0.316,1,0.19,0
2002-01-01,12:00,65.7,165.7,583,1415,402,0,9,793,0,21,75,0,9,409,10,887,16,44,10,426,10,927,16,44,10,-9900,99,-9900,99,-9900,99,0.4,3,0.064,1,0.029,1,0.316,1,0.19,0
2002-01-01,13:00,64.3,180.8,613,1415,449,0,9,879,0,21,68,0,9,452,10,938,16,46,10,452,10,938,16,46,10,-9900,99,-9900,99,-9900,99,0.4,3,0.064,1,0.029,1,0.316,1,0.19,0
2002-01-01,14:00,66.0,195.9,576,1415,428,0,9,875,0,21,71,0,9,419,10,922,16,44,10,419,10,922,16,44,10,-9900,99,-9900,99,-9900,99,0.4,3,0.064,1,0.029,1,0.316,1,0.19,0
2002-01-01,15:00,70.3,210.0,476,1415,342,0,9,822,0,21,65,0,9,330,10,869,16,38,10,331,10,872,16,38,10,-9900,99,-9900,99,-9900,99,0.4,3,0.064,1,0.029,1,0.316,1,0.19,0
2002-01-01,16:00,77.0,222.6,318,1415,213,0,9,644,0,21,68,0,9,146,10,189,16,103,10,200,10,757,16,29,10,-9900,99,-9900,99,-9900,99,0.5,3,0.064,1,0.029,1,0.316,1,0.19,0
2002-01-01,17:00,85.2,233.7,117,1415,48,0,9,173,0,21,34,0,9,21,10,0,16,21,10,56,10,473,16,16,10,-9900,99,-9900,99,-9900,99,0.5,3,0.064,1,0.029,1,0.316,1,0.19,0
2002-01-01,18:00,89.8,239.1,0,83,0,1,9,2,1,21,0,1,9,0,24,0,27,0,24,0,10,21,16,0,10,-9900,99,-9900,99,-9900,99,0.5,3,0.064,1,0.029,1,0.316,1,0.19,0
2002-01-01,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.064,1,0.029,1,0.316,1,0.19,0
2002-01-01,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.064,1,0.029,1,0.316,1,0.19,0
2002-01-01,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.064,1,0.029,1,0.316,1,0.19,0
2002-01-01,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.064,1,0.029,1,0.316,1,0.19,0
2002-01-01,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.064,1,0.029,1,0.316,1,0.19,0
2002-01-01,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.064,1,0.029,1,0.316,1,0.19,0
2002-01-02,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.064,1,0.029,1,0.308,1,0.19,0
2002-01-02,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.064,1,0.029,1,0.308,1,0.19,0
2002-01-02,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.064,1,0.029,1,0.308,1,0.19,0
2002-01-02,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.064,1,0.029,1,0.308,1,0.19,0
2002-01-02,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.064,1,0.029,1,0.308,1,0.19,0
2002-01-02,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.064,1,0.029,1,0.308,1,0.19,0
2002-01-02,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.064,1,0.029,1,0.308,1,0.19,0
2002-01-02,8:00,89.4,121.4,2,224,0,1,9,0,1,21,0,1,9,0,10,0,16,0,10,1,10,51,16,0,10,-9900,99,-9900,99,-9900,99,0.4,3,0.064,1,0.033,1,0.308,1,0.19,0
2002-01-02,9:00,84.3,127.3,140,1415,24,0,9,0,0,21,24,0,9,21,10,0,16,21,10,69,10,502,16,19,10,-9900,99,-9900,99,-9900,99,0.4,3,0.064,1,0.033,1,0.308,1,0.19,0
2002-01-02,10:00,76.2,138.6,338,1415,229,0,9,710,0,21,59,0,9,220,10,671,16,59,10,215,10,768,16,32,10,-9900,99,-9900,99,-9900,99,0.3,3,0.064,1,0.033,1,0.308,1,0.19,0
2002-01-02,11:00,69.7,151.3,490,1415,326,0,9,755,0,21,64,0,9,223,10,316,16,114,10,344,10,876,16,41,10,-9900,99,-9900,99,-9900,99,0.3,3,0.064,1,0.033,1,0.308,1,0.19,0
2002-01-02,12:00,65.6,165.6,585,1415,435,0,9,879,0,21,71,0,9,130,10,0,16,130,10,428,10,923,16,47,10,-9900,99,-9900,99,-9900,99,0.3,3,0.064,1,0.033,1,0.308,1,0.19,0
2002-01-02,13:00,64.2,180.7,615,1415,453,0,9,884,0,21,69,0,9,137,10,0,16,137,10,455,10,935,16,48,10,-9900,99,-9900,99,-9900,99,0.3,3,0.064,1,0.033,1,0.308,1,0.19,0
2002-01-02,14:00,65.9,195.8,579,1415,424,0,9,870,0,21,68,0,9,380,10,610,16,130,10,423,10,920,16,46,10,-9900,99,-9900,99,-9900,99,0.3,3,0.064,1,0.033,1,0.308,1,0.19,0
2002-01-02,15:00,70.2,209.9,479,1415,344,0,9,824,0,21,65,0,9,288,10,590,16,89,10,334,10,869,16,40,10,-9900,99,-9900,99,-9900,99,0.3,3,0.064,1,0.033,1,0.308,1,0.19,0
2002-01-02,16:00,76.9,222.5,322,1415,215,0,9,704,0,21,55,0,9,202,10,752,16,31,10,202,10,752,16,31,10,-9900,99,-9900,99,-9900,99,0.4,3,0.064,1,0.033,1,0.308,1,0.19,0
2002-01-02,17:00,85.1,233.7,121,1415,63,0,9,397,0,21,29,0,9,54,10,420,16,18,10,57,10,463,16,18,10,-9900,99,-9900,99,-9900,99,0.4,3,0.064,1,0.033,1,0.308,1,0.19,0
2002-01-02,18:00,89.7,239.1,0,83,0,1,9,7,1,21,0,1,9,0,24,19,27,0,24,0,10,19,16,0,10,-9900,99,-9900,99,-9900,99,0.4,3,0.064,1,0.033,1,0.308,1,0.19,0
2002-01-02,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.064,1,0.033,1,0.308,1,0.19,0
2002-01-02,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.064,1,0.033,1,0.308,1,0.19,0
2002-01-02,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.064,1,0.033,1,0.308,1,0.19,0
2002-01-02,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.064,1,0.033,1,0.308,1,0.19,0
2002-01-02,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,3,0.064,1,0.033,1,0.308,1,0.19,0
2002-01-02,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,3,0.064,1,0.033,1,0.308,1,0.19,0
2002-01-03,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,3,0.064,1,0.033,1,0.311,1,0.19,0
2002-01-03,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,3,0.064,1,0.033,1,0.311,1,0.19,0
2002-01-03,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,3,0.064,1,0.033,1,0.311,1,0.19,0
2002-01-03,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,3,0.064,1,0.033,1,0.311,1,0.19,0
2002-01-03,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,3,0.064,1,0.033,1,0.311,1,0.19,0
2002-01-03,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,3,0.064,1,0.033,1,0.311,1,0.19,0
2002-01-03,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,3,0.064,1,0.033,1,0.311,1,0.19,0
2002-01-03,8:00,89.4,121.2,2,224,1,1,9,32,1,21,1,1,9,0,10,20,16,0,10,0,10,22,16,0,10,-9900,99,-9900,99,-9900,99,0.3,3,0.064,1,0.062,1,0.311,1,0.19,0
2002-01-03,9:00,84.3,127.2,140,1415,78,0,9,453,0,21,33,0,9,61,11,366,16,25,11,63,10,387,16,25,10,-9900,99,-9900,99,-9900,99,0.3,3,0.064,1,0.062,1,0.311,1,0.19,0
2002-01-03,10:00,76.1,138.4,338,1415,231,0,9,722,0,21,58,0,9,200,10,661,16,42,10,206,10,685,16,42,10,-9900,99,-9900,99,-9900,99,0.3,3,0.064,1,0.062,1,0.311,1,0.19,0
2002-01-03,11:00,69.7,151.2,491,1415,356,0,9,832,0,21,67,0,9,346,10,797,16,69,10,334,10,808,16,54,10,-9900,99,-9900,99,-9900,99,0.3,3,0.064,1,0.062,1,0.311,1,0.19,0
2002-01-03,12:00,65.5,165.4,586,1415,428,0,9,871,0,21,67,0,9,408,10,838,16,61,10,418,10,861,16,61,10,-9900,99,-9900,99,-9900,99,0.3,3,0.064,1,0.062,1,0.311,1,0.19,0
2002-01-03,13:00,64.1,180.6,617,1415,431,0,9,806,0,21,79,0,9,445,10,876,16,63,10,445,10,876,16,63,10,-9900,99,-9900,99,-9900,99,0.4,3,0.064,1,0.062,1,0.311,1,0.19,0
2002-01-03,14:00,65.7,195.7,581,1415,432,0,9,877,0,21,71,0,9,413,10,858,16,61,10,413,10,858,16,61,10,-9900,99,-9900,99,-9900,99,0.4,3,0.064,1,0.062,1,0.311,1,0.19,0
2002-01-03,15:00,70.1,209.9,482,1415,343,0,9,823,0,21,63,0,9,325,10,800,16,53,10,325,10,800,16,53,10,-9900,99,-9900,99,-9900,99,0.4,3,0.064,1,0.062,1,0.311,1,0.19,0
2002-01-03,16:00,76.7,222.5,325,1415,218,0,9,708,0,21,55,0,9,195,10,669,16,41,10,195,10,669,16,41,10,-9900,99,-9900,99,-9900,99,0.4,3,0.064,1,0.062,1,0.311,1,0.19,0
2002-01-03,17:00,85.0,233.7,124,1415,65,0,9,404,0,21,29,0,9,54,10,351,16,23,10,54,10,351,16,23,10,-9900,99,-9900,99,-9900,99,0.3,3,0.064,1,0.062,1,0.311,1,0.19,0
2002-01-03,18:00,89.6,239.2,1,106,0,1,9,11,1,21,0,1,9,0,24,10,27,0,24,0,10,10,16,0,10,-9900,99,-9900,99,-9900,99,0.3,3,0.064,1,0.062,1,0.311,1,0.19,0
2002-01-03,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.064,1,0.062,1,0.311,1,0.19,0
2002-01-03,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.064,1,0.062,1,0.311,1,0.19,0
2002-01-03,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.064,1,0.062,1,0.311,1,0.19,0
2002-01-03,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.064,1,0.062,1,0.311,1,0.19,0
2002-01-03,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.064,1,0.062,1,0.311,1,0.19,0
2002-01-03,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.064,1,0.062,1,0.311,1,0.19,0
2002-01-04,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.064,1,0.062,1,0.285,1,0.19,0
2002-01-04,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.064,1,0.062,1,0.285,1,0.19,0
2002-01-04,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.064,1,0.062,1,0.285,1,0.19,0
2002-01-04,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.064,1,0.062,1,0.285,1,0.19,0
2002-01-04,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.064,1,0.062,1,0.285,1,0.19,0
2002-01-04,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.064,1,0.062,1,0.285,1,0.19,0
2002-01-04,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.064,1,0.062,1,0.285,1,0.19,0
2002-01-04,8:00,89.4,121.1,2,224,1,1,9,21,1,21,1,1,9,0,10,24,16,0,10,0,10,26,16,0,10,-9900,99,-9900,99,-9900,99,0.7,3,0.064,1,0.055,1,0.285,1,0.19,0
