,"AC inverter power | (W)","Ambient temperature | (C)","Angle of incidence | (deg)","Beam irradiance | (W/m2)","DC array power | (W)","Diffuse irradiance | (W/m2)","Global horizontal irradiance | (W/m2)","Module temperature | (C)","Plane of array irradiance | (W/m2)","Power generated by system | (kW)","Shading factor for beam radiation","Sun up over horizon | (0/1)","Transmitted plane of array irradiance | (W/m2)","Wind speed | (m/s)"
"Jan 4, 01:00 pm",2600.96,2.2,41.0887,851,2702.96,89,511,16.5646,761.506,2.60096,1,1,756.447,5.2
"Jan 4, 02:00 pm",2268.48,2.8,48.2614,871,2356.79,65,432,15.3677,665.808,2.26848,1,1,656.019,5.2
"Jan 4, 03:00 pm",1633.27,3.4,58.3,789,1698.37,57,297,16.3244,493.781,1.63327,1,1,474.787,2.5
"Jan 4, 04:00 pm",728.72,3.9,69.9454,506,767.29,40,116,9.57707,232.372,0.72872,1,1,208.157,2.5
"Jan 4, 05:00 pm",34.108,2.9,78.1309,92,57.4173,2,5,2.15071,20.8619,0.034108,1,3,15.0857,2.5
"Jan 4, 06:00 pm",0,1.8,0,0,0,0,0,1.8,0,0,1,0,0,2.9
"Jan 4, 07:00 pm",0,0.7,0,0,0,0,0,0.7,0,0,1,0,0,2.9
"Jan 4, 08:00 pm",0,-0.2,0,0,0,0,0,-0.2,0,0,1,0,0,2.9
"Jan 4, 09:00 pm",0,-1.2,0,0,0,0,0,-1.2,0,0,1,0,0,5.4
"Jan 4, 10:00 pm",0,-2.1,0,0,0,0,0,-2.1,0,0,1,0,0,5.4
"Jan 4, 11:00 pm",0,-2.5,0,0,0,0,0,-2.5,0,0,1,0,0,5.4
"Jan 5, 12:00 am",0,-2.9,0,0,0,0,0,-2.9,0,0,1,0,0,4.8
"Jan 5, 01:00 am",0,-3.3,0,0,0,0,0,-3.3,0,0,1,0,0,4.8
"Jan 5, 02:00 am",0,-3.5,0,0,0,0,0,-3.5,0,0,1,0,0,4.8
"Jan 5, 03:00 am",0,-3.8,0,0,0,0,0,-3.8,0,0,1,0,0,3.9
"Jan 5, 04:00 am",0,-4,0,0,0,0,0,-4,0,0,1,0,0,3.9
"Jan 5, 05:00 am",0,-3.7,0,0,0,0,0,-3.7,0,0,1,0,0,3.9
"Jan 5, 06:00 am",0,-3.5,0,0,0,0,0,-3.5,0,0,1,0,0,7.7
"Jan 5, 07:00 am",0,-3.2,78.3045,22,19.6025,2,3,-4.20754,6.39934,0,1,2,5.01498,7.7
"Jan 5, 08:00 am",384.732,-1.9,70.2318,120,415.196,58,76,-1.30463,113.331,0.384732,1,1,107.511,7.7
"Jan 5, 09:00 am",1351.66,-0.5,58.5406,486,1407.68,107,254,6.26476,388.317,1.35166,1,1,376.423,4.5
"Jan 5, 10:00 am",2003.16,0.8,48.4256,681,2081.31,94,381,12.0524,578.587,2.00316,1,1,570.828,4.5
"Jan 5, 11:00 am",2472.51,3,41.1334,765,2569.1,113,493,17.6861,727.214,2.47251,1,1,722.647,4.5
"Jan 5, 12:00 pm",2203.93,5.2,38.3284,506,2289.71,209,473,19.591,651.982,2.20393,1,1,649.682,4
"Jan 5, 01:00 pm",853.394,7.4,40.9475,80,895.17,178,218,12.6847,246.672,0.853394,1,1,246.202,4
"Jan 5, 02:00 pm",1905.68,7.9,48.1101,565,1980.26,154,394,19.4057,567.673,1.90568,1,1,561.403,4
"Jan 5, 03:00 pm",1553.9,8.4,58.1508,737,1616.36,60,286,17.293,471.408,1.5539,1,1,453.847,4.9
"Jan 5, 04:00 pm",740.033,8.9,69.8036,539,778.889,38,121,13.0465,240.187,0.740033,1,1,214.566,4.9
"Jan 5, 05:00 pm",34.8185,8,78.0879,102,58.1412,1,5,7.3938,22.0238,0.0348185,1,3,15.6236,4.9
"Jan 5, 06:00 pm",0,7,0,0,0,0,0,7,0,0,1,0,0,4.7
"Jan 5, 07:00 pm",0,6.1,0,0,0,0,0,6.1,0,0,1,0,0,4.7
"Jan 5, 08:00 pm",0,5.1,0,0,0,0,0,5.1,0,0,1,0,0,4.7
"Jan 5, 09:00 pm",0,4.2,0,0,0,0,0,4.2,0,0,1,0,0,4
"Jan 5, 10:00 pm",0,3.3,0,0,0,0,0,3.3,0,0,1,0,0,4
"Jan 5, 11:00 pm",0,2.7,0,0,0,0,0,2.7,0,0,1,0,0,4
"Jan 6, 12:00 am",0,2.1,0,0,0,0,0,2.1,0,0,1,0,0,7.2
"Jan 6, 01:00 am",0,1.6,0,0,0,0,0,1.6,0,0,1,0,0,7.2
"Jan 6, 02:00 am",0,1.4,0,0,0,0,0,1.4,0,0,1,0,0,7.2
"Jan 6, 03:00 am",0,1.2,0,0,0,0,0,1.2,0,0,1,0,0,5.2
"Jan 6, 04:00 am",0,1,0,0,0,0,0,1,0,0,1,0,0,5.2
"Jan 6, 05:00 am",0,1.4,0,0,0,0,0,1.4,0,0,1,0,0,5.2
"Jan 6, 06:00 am",0,1.8,0,0,0,0,0,1.8,0,0,1,0,0,7.2
"Jan 6, 07:00 am",0,2.2,78.3516,18,16.9736,2,3,1.1468,5.57399,0,1,2,4.44068,7.2
"Jan 6, 08:00 am",334.994,2.8,70.2691,98,364.375,58,73,3.23871,100.941,0.334994,1,1,96.1793,7.2
"Jan 6, 09:00 am",550.008,3.5,58.5529,39,584.232,127,139,5.35537,156.572,0.550008,1,1,155.616,4.7
"Jan 6, 10:00 am",890.699,4.1,48.403,80,933.462,186,220,8.0183,252.429,0.890699,1,1,251.52,4.7
"Jan 6, 11:00 am",2249.08,6.1,41.0648,584,2336.63,181,472,18.5408,663.283,2.24908,1,1,659.819,4.7
"Jan 6, 12:00 pm",1504.28,8.1,38.2117,204,1565.13,247,354,15.8724,437.565,1.50428,1,1,436.649,5.5
"Jan 6, 01:00 pm",889.696,10.1,40.8002,45,932.432,211,233,14.2285,258.482,0.889696,1,1,258.222,5.5
"Jan 6, 02:00 pm",1419,11.2,47.9543,289,1477.13,193,316,18.063,419.372,1.419,1,1,416.206,5.5
"Jan 6, 03:00 pm",1453.12,12.3,57.9984,614,1512.32,94,284,21.7066,447.785,1.45312,1,1,433.308,3.8
"Jan 6, 04:00 pm",627.039,13.4,69.6597,393,663.1,49,110,17.4446,204.868,0.627039,1,1,186.315,3.8
"Jan 6, 05:00 pm",24.5131,12.7,78.0454,77,47.6423,2,5,11.9477,17.8892,0.0245131,1,3,13.0605,3.8
"Jan 6, 06:00 pm",0,12,0,0,0,0,0,12,0,0,1,0,0,4.1
"Jan 6, 07:00 pm",0,11.3,0,0,0,0,0,11.3,0,0,1,0,0,4.1
"Jan 6, 08:00 pm",0,10.6,0,0,0,0,0,10.6,0,0,1,0,0,4.1
"Jan 6, 09:00 pm",0,9.9,0,0,0,0,0,9.9,0,0,1,0,0,5.7
"Jan 6, 10:00 pm",0,9.2,0,0,0,0,0,9.2,0,0,1,0,0,5.7
"Jan 6, 11:00 pm",0,9.1,0,0,0,0,0,9.1,0,0,1,0,0,5.7
"Jan 7, 12:00 am",0,8.9,0,0,0,0,0,8.9,0,0,1,0,0,4.1
"Jan 7, 01:00 am",0,8.8,0,0,0,0,0,8.8,0,0,1,0,0,4.1
"Jan 7, 02:00 am",0,8.4,0,0,0,0,0,8.4,0,0,1,0,0,4.1
"Jan 7, 03:00 am",0,8,0,0,0,0,0,8,0,0,1,0,0,3.7
"Jan 7, 04:00 am",0,7.6,0,0,0,0,0,7.6,0,0,1,0,0,3.7
"Jan 7, 05:00 am",0,7.5,0,0,0,0,0,7.5,0,0,1,0,0,3.7
"Jan 7, 06:00 am",0,7.4,0,0,0,0,0,7.4,0,0,1,0,0,6.2
"Jan 7, 07:00 am",20.8164,7.4,78.3983,78,43.8764,1,4,6.45451,16.6562,0.0208164,1,2,11.7425,6.2
"Jan 7, 08:00 am",651.649,8.2,70.3019,429,688.31,45,109,10.5876,208.436,0.651649,1,1,187.561,6.2
"Jan 7, 09:00 am",1489.43,9,58.5598,715,1549.8,58,275,17.4326,452.956,1.48943,1,1,435.434,4.4
"Jan 7, 10:00 am",2102.17,9.8,48.3741,824,2184.04,65,414,22.5686,637.622,2.10217,1,1,628.275,4.4
"Jan 7, 11:00 am",2493.55,12.1,40.9891,859,2591.01,90,519,27.9608,769.562,2.49355,1,1,764.503,4.4
"Jan 7, 12:00 pm",2523.37,14.4,38.088,895,2622.08,73,544,33.8816,800.107,2.52337,1,1,796.137,2.9
"Jan 7, 01:00 pm",2395.94,16.6,40.6468,887,2489.38,71,516,35.303,766.207,2.39594,1,1,761.151,2.9
"Jan 7, 02:00 pm",2045.37,17.2,47.7938,843,2125.09,65,427,33.1618,652.08,2.04537,1,1,642.968,2.9
"Jan 7, 03:00 pm",1569.92,17.8,57.843,797,1632.91,58,306,29.7373,504.51,1.56992,1,1,485.919,3.1
"Jan 7, 04:00 pm",777.056,18.4,69.5139,593,816.852,41,135,24.3801,264.774,0.777056,1,1,236.976,3.1
"Jan 7, 05:00 pm",45.4945,17.4,78.0037,120,69.0188,2,7,17.0832,26.8816,0.0454946,1,3,19.3609,3.1
"Jan 7, 06:00 pm",0,16.5,0,0,0,0,0,16.5,0,0,1,0,0,2.7
"Jan 7, 07:00 pm",0,15.5,0,0,0,0,0,15.5,0,0,1,0,0,2.7
"Jan 7, 08:00 pm",0,14.7,0,0,0,0,0,14.7,0,0,1,0,0,2.7
"Jan 7, 09:00 pm",0,13.9,0,0,0,0,0,13.9,0,0,1,0,0,5
"Jan 7, 10:00 pm",0,13.1,0,0,0,0,0,13.1,0,0,1,0,0,5
"Jan 7, 11:00 pm",0,12.6,0,0,0,0,0,12.6,0,0,1,0,0,5
"Jan 8, 12:00 am",0,12.2,0,0,0,0,0,12.2,0,0,1,0,0,4.8
"Jan 8, 01:00 am",0,11.7,0,0,0,0,0,11.7,0,0,1,0,0,4.8
"Jan 8, 02:00 am",0,11.4,0,0,0,0,0,11.4,0,0,1,0,0,4.8
"Jan 8, 03:00 am",0,11,0,0,0,0,0,11,0,0,1,0,0,6.4
"Jan 8, 04:00 am",0,10.6,0,0,0,0,0,10.6,0,0,1,0,0,6.4
"Jan 8, 05:00 am",0,10.7,0,0,0,0,0,10.7,0,0,1,0,0,6.4
"Jan 8, 06:00 am",0,10.7,0,0,0,0,0,10.7,0,0,1,0,0,5.4
"Jan 8, 07:00 am",0,10.8,78.4445,0,7.15129,2,2,9.53343,1.93969,0,1,2,1.93969,5.4
"Jan 8, 08:00 am",153.995,11.2,70.33,0,179.626,49,49,10.7872,48.9903,0.153995,1,1,48.9903,5.4
"Jan 8, 09:00 am",144.7,11.6,58.5612,0,170.146,49,49,11.2245,46.4943,0.1447,1,1,46.4943,5.6
"Jan 8, 10:00 am",267.618,12,48.339,0,295.569,85,85,12.2646,81.1401,0.267618,1,1,81.1401,5.6
"Jan 8, 11:00 am",402.185,13.7,40.9065,0,433.034,124,124,14.7542,120.204,0.402185,1,1,120.204,5.6
"Jan 8, 12:00 pm",576.897,15.3,37.9571,1,611.756,173,174,17.4784,171.92,0.576897,1,1,171.915,5.2
"Jan 8, 01:00 pm",675.422,17,40.4873,9,712.665,195,200,19.8697,202.521,0.675422,1,1,202.471,5.2
"Jan 8, 02:00 pm",618.37,17.6,47.6289,26,654.223,168,179,20.2177,186.441,0.61837,1,1,186.164,5.2
"Jan 8, 03:00 pm",1093.12,18.2,57.6846,353,1141.46,127,238,23.9084,338.561,1.09312,1,1,330.417,4.9
"Jan 8, 04:00 pm",345.202,18.8,69.3663,106,374.804,64,81,20.2802,111.618,0.345202,1,1,106.684,4.9
"Jan 8, 05:00 pm",0,18.3,77.9626,22,21.7926,3,4,17.3178,7.49765,0,1,3,6.11967,4.9
"Jan 8, 06:00 pm",0,17.7,0,0,0,0,0,17.7,0,0,1,0,0,5.6
"Jan 8, 07:00 pm",0,17.2,0,0,0,0,0,17.2,0,0,1,0,0,5.6
"Jan 8, 08:00 pm",0,16.4,0,0,0,0,0,16.4,0,0,1,0,0,5.6
"Jan 8, 09:00 pm",0,15.7,0,0,0,0,0,15.7,0,0,1,0,0,6.9
"Jan 8, 10:00 pm",0,14.9,0,0,0,0,0,14.9,0,0,1,0,0,6.9
"Jan 8, 11:00 pm",0,14.7,0,0,0,0,0,14.7,0,0,1,0,0,6.9
"Jan 9, 12:00 am",0,14.4,0,0,0,0,0,14.4,0,0,1,0,0,6.9
"Jan 9, 01:00 am",0,14.2,0,0,0,0,0,14.2,0,0,1,0,0,6.9
"Jan 9, 02:00 am",0,13.8,0,0,0,0,0,13.8,0,0,1,0,0,6.9
"Jan 9, 03:00 am",0,13.4,0,0,0,0,0,13.4,0,0,1,0,0,6.2
"Jan 9, 04:00 am",0,13,0,0,0,0,0,13,0,0,1,0,0,6.2
"Jan 9, 05:00 am",0,12.9,0,0,0,0,0,12.9,0,0,1,0,0,6.2
"Jan 9, 06:00 am",0,12.9,0,0,0,0,0,12.9,0,0,1,0,0,7.3
"Jan 9, 07:00 am",0,12.9,78.4902,3,8.57233,2,2,11.8635,2.5383,0,1,2,2.34911,7.3
"Jan 9, 08:00 am",196.591,13.3,70.3534,17,223.077,53,56,13.201,62.3242,0.196591,1,1,61.4949,7.3
"Jan 9, 09:00 am",1200.27,13.6,58.5572,419,1251.72,116,244,18.0236,362.897,1.20027,1,1,352.631,8
"Jan 9, 10:00 am",2026.46,14,48.2977,638,2105.47,152,424,22.3969,612.383,2.02646,1,1,605.191,8
"Jan 9, 11:00 am",1696.51,15.5,40.8169,317,1763.75,231,390,22.6118,509.31,1.69651,1,1,507.474,8
"Jan 9, 12:00 pm",1369.78,17,37.8193,169,1426.36,252,342,25.1804,416.088,1.36978,1,1,415.358,4.5
"Jan 9, 01:00 pm",2235.67,18.5,40.3218,673,2322.69,149,490,32.4264,703.956,2.23567,1,1,700.238,4.5
"Jan 9, 02:00 pm",2061.04,18.7,47.4597,808,2141.35,79,430,32.1117,653.071,2.06104,1,1,644.58,4.5
"Jan 9, 03:00 pm",1527.85,19,57.5233,772,1589.47,55,300,30.0232,491.255,1.52786,1,1,473.644,3.6
"Jan 9, 04:00 pm",781.221,19.3,69.217,588,821.124,41,137,24.947,266.017,0.781221,1,1,238.85,3.6
"Jan 9, 05:00 pm",53.9411,18.8,77.9223,128,77.6255,2,7,18.5683,29.9353,0.0539411,1,3,21.9227,3.6
"Jan 9, 06:00 pm",0,18.3,0,0,0,0,0,18.3,0,0,1,0,0,1.2
"Jan 9, 07:00 pm",0,17.9,0,0,0,0,0,17.9,0,0,1,0,0,1.2
"Jan 9, 08:00 pm",0,16.7,0,0,0,0,0,16.7,0,0,1,0,0,1.2
"Jan 9, 09:00 pm",0,15.5,0,0,0,0,0,15.5,0,0,1,0,0,2.3
"Jan 9, 10:00 pm",0,14.3,0,0,0,0,0,14.3,0,0,1,0,0,2.3
"Jan 9, 11:00 pm",0,14,0,0,0,0,0,14,0,0,1,0,0,2.3
"Jan 10, 12:00 am",0,13.8,0,0,0,0,0,13.8,0,0,1,0,0,4.5
"Jan 10, 01:00 am",0,13.5,0,0,0,0,0,13.5,0,0,1,0,0,4.5
"Jan 10, 02:00 am",0,12.8,0,0,0,0,0,12.8,0,0,1,0,0,4.5
"Jan 10, 03:00 am",0,12.2,0,0,0,0,0,12.2,0,0,1,0,0,5.5
"Jan 10, 04:00 am",0,11.5,0,0,0,0,0,11.5,0,0,1,0,0,5.5
"Jan 10, 05:00 am",0,11.2,0,0,0,0,0,11.2,0,0,1,0,0,5.5
"Jan 10, 06:00 am",0,10.9,0,0,0,0,0,10.9,0,0,1,0,0,3.9
"Jan 10, 07:00 am",0,10.5,78.5354,0,7.16922,2,2,8.96137,1.93969,0,1,2,1.93969,3.9
"Jan 10, 08:00 am",158.696,10.3,70.3721,0,184.421,50,50,9.78778,50.0775,0.158696,1,1,50.0775,3.9
"Jan 10, 09:00 am",149.35,10.1,58.5478,0,174.889,50,50,9.58038,47.446,0.14935,1,1,47.446,2.9
"Jan 10, 10:00 am",224.83,9.8,48.2501,0,251.893,72,72,9.79497,68.401,0.22483,1,1,68.401,2.9
"Jan 10, 11:00 am",275.383,10.3,40.7205,0,303.497,87,87,10.7209,82.75,0.275383,1,1,82.75,2.9
"Jan 10, 12:00 pm",288.541,10.7,37.6746,0,316.931,91,91,11.3115,86.6383,0.288541,1,1,86.6383,2.3
"Jan 10, 01:00 pm",274.008,11.2,40.1505,0,302.092,87,87,11.7263,82.7334,0.274008,1,1,82.7334,2.3
"Jan 10, 02:00 pm",271.232,11.5,47.2862,0,299.258,86,86,11.9995,82.0565,0.271232,1,1,82.0565,2.3
"Jan 10, 03:00 pm",370.813,11.8,57.3593,2,400.972,110,111,12.9701,110.466,0.370813,1,1,110.421,2.9
"Jan 10, 04:00 pm",93.4744,12.1,69.0662,0,117.917,34,34,11.4017,32.2474,0.0934744,1,1,32.2474,2.9
"Jan 10, 05:00 pm",0,12,77.8827,0,6.94119,2,2,10.3197,1.88921,0,1,3,1.88921,2.9
"Jan 10, 06:00 pm",0,11.8,0,0,0,0,0,11.8,0,0,1,0,0,4.5
"Jan 10, 07:00 pm",0,11.7,0,0,0,0,0,11.7,0,0,1,0,0,4.5
"Jan 10, 08:00 pm",0,11.5,0,0,0,0,0,11.5,0,0,1,0,0,4.5
"Jan 10, 09:00 pm",0,11.4,0,0,0,0,0,11.4,0,0,1,0,0,5.1
"Jan 10, 10:00 pm",0,11.3,0,0,0,0,0,11.3,0,0,1,0,0,5.1
"Jan 10, 11:00 pm",0,11.5,0,0,0,0,0,11.5,0,0,1,0,0,5.1
"Jan 11, 12:00 am",0,11.8,0,0,0,0,0,11.8,0,0,1,0,0,6.6
"Jan 11, 01:00 am",0,12,0,0,0,0,0,12,0,0,1,0,0,6.6
"Jan 11, 02:00 am",0,12.1,0,0,0,0,0,12.1,0,0,1,0,0,6.6
