,"AC inverter power | (W)","Ambient temperature | (C)","Angle of incidence | (deg)","Beam irradiance | (W/m2)","Diffuse irradiance | (W/m2)","DC array power | (W)","Global horizontal irradiance | (W/m2)","Module temperature | (C)","Plane of array irradiance | (W/m2)","Power generated by system | (kW)","Shading factor for beam radiation","Sun up over horizon | (0/1)","Transmitted plane of array irradiance | (W/m2)","Wind speed | (m/s)"
"Jan 31, 02:00 am",0,-14.3,0,0,0,0,0,-14.3,0,0,1,0,0,10.2
"Jan 31, 03:00 am",0,-14.5,0,0,0,0,0,-14.5,0,0,1,0,0,10.2
"Jan 31, 04:00 am",0,-14.7,0,0,0,0,0,-14.7,0,0,1,0,0,10.8
"Jan 31, 05:00 am",0,-14.8,0,0,0,0,0,-14.8,0,0,1,0,0,10.8
"Jan 31, 06:00 am",0,-15.1,0,0,0,0,0,-15.1,0,0,1,0,0,10.8
"Jan 31, 07:00 am",133.251,-15.4,78.6295,289,0,158.471,4,-15.5586,56.9771,0.133251,1,2,38.7257,13.1
"Jan 31, 08:00 am",115.122,-15.6,69.5732,0,36,139.986,36,-15.9748,34.1524,0.115122,1,1,34.1524,13.1
"Jan 31, 09:00 am",236.982,-14,58.2415,0,68,264.295,68,-14.0671,64.9684,0.236982,1,1,64.9684,13.1
"Jan 31, 10:00 am",2272.89,-12.3,48.6627,645,143,2361.37,410,-7.01552,604.683,2.27289,1,1,597.19,14.2
"Jan 31, 11:00 am",1399.12,-10.6,42.1009,176,212,1456.62,296,-7.43598,368.897,1.39912,1,1,367.747,14.2
"Jan 31, 12:00 pm",3034.92,-9.8,40.0803,783,175,3156.39,563,-2.25241,818.317,3.03492,1,1,814.091,14.2
"Jan 31, 01:00 pm",2849.31,-9.1,43.2451,767,169,2962.23,527,-2.41035,769.081,2.84931,1,1,763.509,15.8
"Jan 31, 02:00 pm",403.295,-8.3,50.6286,0,112,434.169,112,-7.70731,109.492,0.403295,1,1,109.492,15.8
"Jan 31, 03:00 pm",151.756,-8.2,60.6993,0,47,177.342,47,-8.42344,44.5932,0.151756,1,1,44.5932,15.8
"Jan 31, 04:00 pm",663.297,-8.1,72.3014,350,70,700.243,116,-6.87185,195.776,0.663297,1,1,177.195,14.3
"Jan 31, 05:00 pm",6.95441,-8,79.961,50,2,29.756,3,-8.54013,10.6556,0.00695441,1,3,7.47869,14.3
"Jan 31, 06:00 pm",0,-8.4,0,0,0,0,0,-8.4,0,0,1,0,0,14.3
"Jan 31, 07:00 pm",0,-8.8,0,0,0,0,0,-8.8,0,0,1,0,0,16.9
"Jan 31, 08:00 pm",0,-9.2,0,0,0,0,0,-9.2,0,0,1,0,0,16.9
"Jan 31, 09:00 pm",0,-8.8,0,0,0,0,0,-8.8,0,0,1,0,0,16.9
"Jan 31, 10:00 pm",0,-8.4,0,0,0,0,0,-8.4,0,0,1,0,0,16.2
"Jan 31, 11:00 pm",0,-8,0,0,0,0,0,-8,0,0,1,0,0,16.2
"Feb 1, 12:00 am",0,-8.3,0,0,0,0,0,-8.3,0,0,1,0,0,16.2
"Feb 1, 01:00 am",0,-8.5,0,0,0,0,0,-8.5,0,0,1,0,0,16.4
"Feb 1, 02:00 am",0,-8.8,0,0,0,0,0,-8.8,0,0,1,0,0,16.4
"Feb 1, 03:00 am",0,-8.6,0,0,0,0,0,-8.6,0,0,1,0,0,16.4
"Feb 1, 04:00 am",0,-8.5,0,0,0,0,0,-8.5,0,0,1,0,0,12.2
"Feb 1, 05:00 am",0,-8.4,0,0,0,0,0,-8.4,0,0,1,0,0,12.2
"Feb 1, 06:00 am",0,-8.6,0,0,0,0,0,-8.6,0,0,1,0,0,12.2
"Feb 1, 07:00 am",110.737,-8.9,78.6423,254,0,135.515,5,-9.13061,50.0211,0.110737,1,2,33.9779,13.7
"Feb 1, 08:00 am",173.863,-9.2,69.4481,0,51,199.891,51,-9.41389,50.0618,0.173863,1,1,50.0618,13.7
"Feb 1, 09:00 am",1851.36,-8.4,58.0777,684,120,1924,333,-3.9398,508.985,1.85136,1,1,492.769,13.7
"Feb 1, 10:00 am",2441.22,-7.7,48.4524,955,30,2536.51,428,1.59433,675.772,2.44122,1,1,664.867,8
"Feb 1, 11:00 am",2980.32,-6.9,41.8431,1011,57,3099.25,544,4.82257,830.082,2.98032,1,1,823.629,8
"Feb 1, 12:00 pm",2718.81,-6.4,39.7962,737,144,2825.92,513,4.33194,753.283,2.71881,1,1,749.413,8
"Feb 1, 01:00 pm",804.157,-5.8,42.9716,60,166,844.65,194,-2.99562,217.603,0.804157,1,1,217.178,7.9
"Feb 1, 02:00 pm",2266.54,-5.3,50.388,635,186,2354.78,438,3.13954,629.784,2.26654,1,1,621.296,7.9
"Feb 1, 03:00 pm",375.63,-5.4,60.4943,1,103,405.895,103,-4.39507,103.789,0.37563,1,1,103.761,7.9
"Feb 1, 04:00 pm",660.15,-5.6,72.1286,343,72,697.018,118,-3.94293,196.597,0.66015,1,1,178.516,9.7
"Feb 1, 05:00 pm",8.0246,-5.8,79.9532,53,2,30.8461,4,-6.47819,11.1857,0.0080246,1,3,7.81811,9.7
"Feb 1, 06:00 pm",0,-6.8,0,0,0,0,0,-6.8,0,0,1,0,0,9.7
"Feb 1, 07:00 pm",0,-7.7,0,0,0,0,0,-7.7,0,0,1,0,0,10
"Feb 1, 08:00 pm",0,-8.7,0,0,0,0,0,-8.7,0,0,1,0,0,10
"Feb 1, 09:00 pm",0,-9.4,0,0,0,0,0,-9.4,0,0,1,0,0,10
"Feb 1, 10:00 pm",0,-10.1,0,0,0,0,0,-10.1,0,0,1,0,0,8.6
"Feb 1, 11:00 pm",0,-10.8,0,0,0,0,0,-10.8,0,0,1,0,0,8.6
"Feb 2, 12:00 am",0,-11.4,0,0,0,0,0,-11.4,0,0,1,0,0,8.6
"Feb 2, 01:00 am",0,-12.1,0,0,0,0,0,-12.1,0,0,1,0,0,10
"Feb 2, 02:00 am",0,-12.8,0,0,0,0,0,-12.8,0,0,1,0,0,10
"Feb 2, 03:00 am",0,-13,0,0,0,0,0,-13,0,0,1,0,0,10
"Feb 2, 04:00 am",0,-13.2,0,0,0,0,0,-13.2,0,0,1,0,0,9.3
"Feb 2, 05:00 am",0,-13.4,0,0,0,0,0,-13.4,0,0,1,0,0,9.3
"Feb 2, 06:00 am",0,-13.8,0,0,0,0,0,-13.8,0,0,1,0,0,9.3
"Feb 2, 07:00 am",0,-14.3,78.6538,0,1,3.85899,1,-15.2096,0.944323,0,1,2,0.944323,9.9
"Feb 2, 08:00 am",168.813,-14.7,69.318,0,49,194.74,49,-15.0246,47.6892,0.168813,1,1,47.6892,9.9
"Feb 2, 09:00 am",1860.39,-13.9,57.9089,610,145,1933.35,337,-8.45635,500.375,1.86039,1,1,486.081,9.9
"Feb 2, 10:00 am",1331.89,-13.1,48.2367,221,182,1387.31,275,-8.56432,351.121,1.33189,1,1,348.643,7.9
"Feb 2, 11:00 am",2993.45,-12.3,41.5799,844,139,3112.99,549,-1.07316,812.115,2.99345,1,1,806.86,7.9
"Feb 2, 12:00 pm",3156.97,-11.3,39.5073,1019,58,3284.26,572,1.12607,864.365,3.15697,1,1,859.162,7.9
"Feb 2, 01:00 pm",2968.9,-10.1,42.6949,1008,57,3087.3,536,2.00979,817.628,2.9689,1,1,810.665,7.6
"Feb 2, 02:00 pm",2472.94,-9.1,50.1459,881,90,2569.55,443,0.925412,683.174,2.47294,1,1,671.624,7.6
"Feb 2, 03:00 pm",1236.8,-9,60.2889,468,87,1289.33,221,-4.2806,342.633,1.2368,1,1,329.755,7.6
"Feb 2, 04:00 pm",51.9864,-8.9,71.956,0,20,75.6337,20,-9.39583,18.9435,0.0519864,1,1,18.9435,8.8
"Feb 2, 05:00 pm",0,-8.8,79.9463,0,1,3.87845,1,-9.79428,0.969846,0,1,3,0.969846,8.8
"Feb 2, 06:00 pm",0,-9.6,0,0,0,0,0,-9.6,0,0,1,0,0,8.8
"Feb 2, 07:00 pm",0,-10.5,0,0,0,0,0,-10.5,0,0,1,0,0,12.7
"Feb 2, 08:00 pm",0,-11.4,0,0,0,0,0,-11.4,0,0,1,0,0,12.7
"Feb 2, 09:00 pm",0,-11.8,0,0,0,0,0,-11.8,0,0,1,0,0,12.7
"Feb 2, 10:00 pm",0,-12.1,0,0,0,0,0,-12.1,0,0,1,0,0,13.1
"Feb 2, 11:00 pm",0,-12.5,0,0,0,0,0,-12.5,0,0,1,0,0,13.1
"Feb 3, 12:00 am",0,-12.6,0,0,0,0,0,-12.6,0,0,1,0,0,13.1
"Feb 3, 01:00 am",0,-12.7,0,0,0,0,0,-12.7,0,0,1,0,0,13.9
"Feb 3, 02:00 am",0,-12.8,0,0,0,0,0,-12.8,0,0,1,0,0,13.9
"Feb 3, 03:00 am",0,-12.5,0,0,0,0,0,-12.5,0,0,1,0,0,13.9
"Feb 3, 04:00 am",0,-12.2,0,0,0,0,0,-12.2,0,0,1,0,0,10.1
"Feb 3, 05:00 am",0,-11.9,0,0,0,0,0,-11.9,0,0,1,0,0,10.1
"Feb 3, 06:00 am",0,-12,0,0,0,0,0,-12,0,0,1,0,0,10.1
"Feb 3, 07:00 am",151.089,-12.1,78.6639,328,0,176.662,9,-12.1955,64.4731,0.151089,1,2,43.7517,12.2
"Feb 3, 08:00 am",769.027,-12.2,69.183,413,55,808.618,128,-10.55,220.638,0.769027,1,1,201.588,12.2
"Feb 3, 09:00 am",1224.27,-10.4,57.735,348,123,1276.43,234,-7.46386,330.275,1.22427,1,1,322.218,12.2
"Feb 3, 10:00 am",731.037,-8.5,48.0158,27,175,769.666,186,-6.69847,195.198,0.731037,1,1,194.9,9.6
"Feb 3, 11:00 am",909.375,-6.7,41.3113,27,219,952.637,232,-4.35619,243.731,0.909375,1,1,243.567,9.6
"Feb 3, 12:00 pm",816.777,-5.8,39.2137,14,207,857.596,214,-3.73104,219.905,0.816777,1,1,219.835,9.6
"Feb 3, 01:00 pm",747.902,-4.9,42.4151,24,184,786.957,196,-3.01619,202.488,0.747902,1,1,202.326,9.2
"Feb 3, 02:00 pm",2299.38,-4,49.9024,640,189,2388.92,448,3.7608,640.206,2.29938,1,1,631.979,9.2
"Feb 3, 03:00 pm",568.845,-3.5,60.0834,114,93,603.513,126,-1.88741,158.989,0.568845,1,1,155.894,9.2
"Feb 3, 04:00 pm",687.119,-2.9,71.7838,352,77,724.651,127,-0.795403,206.333,0.687119,1,1,188.042,7.9
"Feb 3, 05:00 pm",15.1766,-2.4,79.9405,62,3,38.1313,5,-3.11132,13.7392,0.0151766,1,3,9.79966,7.9
"Feb 3, 06:00 pm",0,-2.9,0,0,0,0,0,-2.9,0,0,1,0,0,7.9
"Feb 3, 07:00 pm",0,-3.3,0,0,0,0,0,-3.3,0,0,1,0,0,6.1
"Feb 3, 08:00 pm",0,-3.8,0,0,0,0,0,-3.8,0,0,1,0,0,6.1
"Feb 3, 09:00 pm",0,-4.2,0,0,0,0,0,-4.2,0,0,1,0,0,6.1
"Feb 3, 10:00 pm",0,-4.6,0,0,0,0,0,-4.6,0,0,1,0,0,2.9
"Feb 3, 11:00 pm",0,-5.1,0,0,0,0,0,-5.1,0,0,1,0,0,2.9
"Feb 4, 12:00 am",0,-5.4,0,0,0,0,0,-5.4,0,0,1,0,0,2.9
"Feb 4, 01:00 am",0,-5.8,0,0,0,0,0,-5.8,0,0,1,0,0,2.3
"Feb 4, 02:00 am",0,-6.2,0,0,0,0,0,-6.2,0,0,1,0,0,2.3
"Feb 4, 03:00 am",0,-6.8,0,0,0,0,0,-6.8,0,0,1,0,0,2.3
"Feb 4, 04:00 am",0,-7.3,0,0,0,0,0,-7.3,0,0,1,0,0,6.3
"Feb 4, 05:00 am",0,-7.9,0,0,0,0,0,-7.9,0,0,1,0,0,6.3
"Feb 4, 06:00 am",0,-8.4,0,0,0,0,0,-8.4,0,0,1,0,0,6.3
"Feb 4, 07:00 am",0,-8.9,78.6726,0,2,7.56443,2,-10.1025,1.88921,0,1,2,1.88921,6.6
"Feb 4, 08:00 am",89.5328,-9.4,69.0431,0,30,113.899,30,-10.1748,28.438,0.0895328,1,1,28.438,6.6
"Feb 4, 09:00 am",374.564,-9.4,57.5562,0,103,404.806,103,-8.92888,101.581,0.374564,1,1,101.581,6.6
"Feb 4, 10:00 am",346.212,-9.4,47.7897,0,98,375.836,98,-8.9604,94.2993,0.346212,1,1,94.2993,6.5
"Feb 4, 11:00 am",974.005,-9.4,41.0374,37,216,1019.02,234,-6.20861,258.78,0.974005,1,1,258.561,6.5
"Feb 4, 12:00 pm",833.785,-9.2,38.9154,14,209,875.048,216,-6.43279,221.894,0.833785,1,1,221.827,6.5
"Feb 4, 01:00 pm",763.005,-8.9,42.1323,24,186,802.443,198,-5.30181,204.525,0.763005,1,1,204.368,3.6
"Feb 4, 02:00 pm",2302.15,-8.6,49.6576,643,190,2391.8,453,5.37248,645.233,2.30215,1,1,637.129,3.6
"Feb 4, 03:00 pm",1221.2,-9,59.8777,484,75,1273.27,217,-1.0358,343.033,1.2212,1,1,330.071,3.6
"Feb 4, 04:00 pm",755.96,-9.4,71.612,476,62,795.218,132,-5.39242,227.007,0.75596,1,1,202.452,4.2
"Feb 4, 05:00 pm",28.1873,-9.8,79.9357,89,3,51.3854,6,-10.6046,18.4626,0.0281873,1,3,12.8075,4.2
"Feb 4, 06:00 pm",0,-10.1,0,0,0,0,0,-10.1,0,0,1,0,0,4.2
"Feb 4, 07:00 pm",0,-10.4,0,0,0,0,0,-10.4,0,0,1,0,0,4.1
"Feb 4, 08:00 pm",0,-10.8,0,0,0,0,0,-10.8,0,0,1,0,0,4.1
"Feb 4, 09:00 pm",0,-10.8,0,0,0,0,0,-10.8,0,0,1,0,0,4.1
"Feb 4, 10:00 pm",0,-10.8,0,0,0,0,0,-10.8,0,0,1,0,0,2.7
"Feb 4, 11:00 pm",0,-10.9,0,0,0,0,0,-10.9,0,0,1,0,0,2.7
"Feb 5, 12:00 am",0,-11,0,0,0,0,0,-11,0,0,1,0,0,2.7
"Feb 5, 01:00 am",0,-11.1,0,0,0,0,0,-11.1,0,0,1,0,0,5.3
"Feb 5, 02:00 am",0,-11.3,0,0,0,0,0,-11.3,0,0,1,0,0,5.3
"Feb 5, 03:00 am",0,-12.1,0,0,0,0,0,-12.1,0,0,1,0,0,5.3
"Feb 5, 04:00 am",0,-12.9,0,0,0,0,0,-12.9,0,0,1,0,0,6.6
"Feb 5, 05:00 am",0,-13.6,0,0,0,0,0,-13.6,0,0,1,0,0,6.6
"Feb 5, 06:00 am",0,-13.9,0,0,0,0,0,-13.9,0,0,1,0,0,6.6
"Feb 5, 07:00 am",107.17,-14.2,78.68,243,0,131.879,13,-14.6424,47.6982,0.10717,1,2,32.3442,6.3
"Feb 5, 08:00 am",110.782,-14.4,68.8985,0,35,135.561,35,-15.0535,33.1933,0.110782,1,1,33.1933,6.3
"Feb 5, 09:00 am",1576.42,-14,57.3726,510,121,1639.62,287,-7.98715,424.532,1.57642,1,1,413.019,6.3
"Feb 5, 10:00 am",355.244,-13.5,47.5587,0,99,385.064,99,-12.4458,95.2689,0.355244,1,1,95.2689,5.2
"Feb 5, 11:00 am",1058.36,-13.1,40.7584,48,225,1105.72,249,-9.05996,277.597,1.05836,1,1,277.32,5.2
"Feb 5, 12:00 pm",849.783,-12.1,38.6127,14,211,891.464,218,-8.80468,223.88,0.849783,1,1,223.815,5.2
"Feb 5, 01:00 pm",781.406,-11.2,41.8467,24,188,821.314,200,-8.56175,206.559,0.781406,1,1,206.406,5.9
"Feb 5, 02:00 pm",2372.66,-10.2,49.4117,645,192,2465.14,459,0.330015,650.688,2.37266,1,1,642.72,5.9
"Feb 5, 03:00 pm",413.056,-10.6,59.672,5,109,444.147,110,-9.08052,111.517,0.413056,1,1,111.385,5.9
"Feb 5, 04:00 pm",63.8959,-10.9,71.4409,0,23,87.77,23,-11.5779,21.7908,0.0638959,1,1,21.7908,7.9
"Feb 5, 05:00 pm",0,-11.3,79.9319,0,1,3.91872,1,-12.3651,0.969846,0,1,3,0.969846,7.9
"Feb 5, 06:00 pm",0,-12,0,0,0,0,0,-12,0,0,1,0,0,7.9
"Feb 5, 07:00 pm",0,-12.6,0,0,0,0,0,-12.6,0,0,1,0,0,10.9
"Feb 5, 08:00 pm",0,-13.3,0,0,0,0,0,-13.3,0,0,1,0,0,10.9
"Feb 5, 09:00 pm",0,-13.4,0,0,0,0,0,-13.4,0,0,1,0,0,10.9
"Feb 5, 10:00 pm",0,-13.5,0,0,0,0,0,-13.5,0,0,1,0,0,12.6
"Feb 5, 11:00 pm",0,-13.6,0,0,0,0,0,-13.6,0,0,1,0,0,12.6
"Feb 6, 12:00 am",0,-13.6,0,0,0,0,0,-13.6,0,0,1,0,0,12.6
"Feb 6, 01:00 am",0,-13.5,0,0,0,0,0,-13.5,0,0,1,0,0,14.2
"Feb 6, 02:00 am",0,-13.5,0,0,0,0,0,-13.5,0,0,1,0,0,14.2
"Feb 6, 03:00 am",0,-13.5,0,0,0,0,0,-13.5,0,0,1,0,0,14.2
"Feb 6, 04:00 am",0,-13.5,0,0,0,0,0,-13.5,0,0,1,0,0,13.4
"Feb 6, 05:00 am",0,-13.5,0,0,0,0,0,-13.5,0,0,1,0,0,13.4
"Feb 6, 06:00 am",0,-13,0,0,0,0,0,-13,0,0,1,0,0,13.4
"Feb 6, 07:00 am",0,-12.6,78.686,0,2,7.66435,2,-13.3761,1.88922,0,1,2,1.88922,12.3
"Feb 6, 08:00 am",94.3811,-12.1,68.7492,0,31,118.841,31,-12.5769,29.3872,0.0943811,1,1,29.3872,12.3
"Feb 6, 09:00 am",388.782,-11,57.1842,0,106,419.336,106,-10.645,104.5,0.388782,1,1,104.5,12.3
"Feb 6, 10:00 am",354.871,-10,47.3226,0,100,384.683,100,-9.68239,96.2374,0.354871,1,1,96.2374,11.4
"Feb 6, 11:00 am",1014.06,-8.9,40.4744,40,223,1060.18,243,-6.59226,268.807,1.01406,1,1,268.582,11.4
"Feb 6, 12:00 pm",901.02,-8.1,38.3055,19,222,944.059,232,-6.03334,239.8,0.90102,1,1,239.713,11.4
"Feb 6, 01:00 pm",778.961,-7.3,41.5584,24,190,818.806,202,-5.41267,208.589,0.778961,1,1,208.44,9.8
"Feb 6, 02:00 pm",2383.76,-6.5,49.1648,648,193,2476.69,464,1.12413,655.744,2.38376,1,1,647.898,9.8
"Feb 6, 03:00 pm",408.564,-6.9,59.4665,6,109,439.555,111,-5.97631,111.793,0.408564,1,1,111.637,9.8
"Feb 6, 04:00 pm",201.313,-7.3,71.2703,0,57,227.895,57,-7.41822,57.5398,0.201313,1,1,57.5398,12.7
"Feb 6, 05:00 pm",0,-7.7,79.9294,0,3,11.5712,3,-8.42874,2.90954,0,1,3,2.90954,12.7
"Feb 6, 06:00 pm",0,-8.4,0,0,0,0,0,-8.4,0,0,1,0,0,12.7
"Feb 6, 07:00 pm",0,-9.2,0,0,0,0,0,-9.2,0,0,1,0,0,9
"Feb 6, 08:00 pm",0,-10,0,0,0,0,0,-10,0,0,1,0,0,9
"Feb 6, 09:00 pm",0,-10.8,0,0,0,0,0,-10.8,0,0,1,0,0,9
"Feb 6, 10:00 pm",0,-11.6,0,0,0,0,0,-11.6,0,0,1,0,0,9.8
"Feb 6, 11:00 pm",0,-12.4,0,0,0,0,0,-12.4,0,0,1,0,0,9.8
"Feb 7, 12:00 am",0,-13,0,0,0,0,0,-13,0,0,1,0,0,9.8
"Feb 7, 01:00 am",0,-13.7,0,0,0,0,0,-13.7,0,0,1,0,0,12.4
"Feb 7, 02:00 am",0,-14.3,0,0,0,0,0,-14.3,0,0,1,0,0,12.4
"Feb 7, 03:00 am",0,-14,0,0,0,0,0,-14,0,0,1,0,0,12.4
"Feb 7, 04:00 am",0,-13.8,0,0,0,0,0,-13.8,0,0,1,0,0,14.5
"Feb 7, 05:00 am",0,-13.6,0,0,0,0,0,-13.6,0,0,1,0,0,14.5
"Feb 7, 06:00 am",0,-13.2,0,0,0,0,0,-13.2,0,0,1,0,0,14.5
"Feb 7, 07:00 am",0,-12.8,78.6907,0,3,11.5023,3,-13.4356,2.83459,0,1,2,2.83459,15.8
"Feb 7, 08:00 am",98.2022,-12.3,68.5953,0,32,122.737,32,-12.6855,30.3372,0.0982023,1,1,30.3372,15.8
"Feb 7, 09:00 am",392.114,-10.8,56.9912,0,107,422.741,107,-10.4911,105.414,0.392114,1,1,105.414,15.8
"Feb 7, 10:00 am",361.496,-9.2,47.0818,0,102,391.452,102,-8.93716,98.2267,0.361496,1,1,98.2267,16.2
"Feb 7, 11:00 am",2948.96,-7.6,40.1854,687,227,3066.43,576,-0.983461,798.837,2.94896,1,1,795.091,16.2
"Feb 7, 12:00 pm",898.142,-6.5,37.9941,28,207,941.103,222,-4.72448,240.376,0.898142,1,1,240.253,16.2
"Feb 7, 01:00 pm",790.549,-5.4,41.2676,24,194,830.692,206,-4.04001,212.812,0.790549,1,1,212.666,16
"Feb 7, 02:00 pm",2401.05,-4.4,48.9171,650,194,2494.7,469,1.06406,660.154,2.40105,1,1,652.442,16
"Feb 7, 03:00 pm",414.416,-3.5,59.2612,8,111,445.537,113,-2.89502,114.811,0.414416,1,1,114.605,16
"Feb 7, 04:00 pm",64.5757,-2.6,71.1006,0,24,88.4627,24,-3.06292,22.7393,0.0645757,1,1,22.7393,13.8
"Feb 7, 05:00 pm",0,-1.7,79.9279,0,1,3.76294,1,-2.4218,0.969846,0,1,3,0.969846,13.8
"Feb 7, 06:00 pm",0,-2.3,0,0,0,0,0,-2.3,0,0,1,0,0,13.8
"Feb 7, 07:00 pm",0,-2.8,0,0,0,0,0,-2.8,0,0,1,0,0,11.2
"Feb 7, 08:00 pm",0,-3.3,0,0,0,0,0,-3.3,0,0,1,0,0,11.2
"Feb 7, 09:00 pm",0,-4.3,0,0,0,0,0,-4.3,0,0,1,0,0,11.2
"Feb 7, 10:00 pm",0,-5.3,0,0,0,0,0,-5.3,0,0,1,0,0,8
"Feb 7, 11:00 pm",0,-6.2,0,0,0,0,0,-6.2,0,0,1,0,0,8
"Feb 8, 12:00 am",0,-6.8,0,0,0,0,0,-6.8,0,0,1,0,0,8
"Feb 8, 01:00 am",0,-7.3,0,0,0,0,0,-7.3,0,0,1,0,0,9.5
"Feb 8, 02:00 am",0,-7.8,0,0,0,0,0,-7.8,0,0,1,0,0,9.5
"Feb 8, 03:00 am",0,-8,0,0,0,0,0,-8,0,0,1,0,0,9.5
"Feb 8, 04:00 am",0,-8.2,0,0,0,0,0,-8.2,0,0,1,0,0,7.8
"Feb 8, 05:00 am",0,-8.4,0,0,0,0,0,-8.4,0,0,1,0,0,7.8
"Feb 8, 06:00 am",0,-8.8,0,0,0,0,0,-8.8,0,0,1,0,0,7.8
"Feb 8, 07:00 am",103.151,-9.2,78.694,173,6,127.781,16,-9.57362,42.9139,0.103151,1,2,31.9815,10.6
"Feb 8, 08:00 am",97.0045,-9.7,68.4369,0,32,121.516,32,-10.2007,30.3364,0.0970045,1,1,30.3364,10.6
"Feb 8, 09:00 am",396.666,-9,56.7936,0,109,427.394,109,-8.5737,107.404,0.396666,1,1,107.404,10.6
"Feb 8, 10:00 am",363.573,-8.3,46.8362,0,103,393.574,103,-7.85921,99.1926,0.363573,1,1,99.1926,8.4
"Feb 8, 11:00 am",1000.36,-7.7,39.8915,37,224,1046.1,243,-4.87767,267.086,1.00036,1,1,266.889,8.4
"Feb 8, 12:00 pm",858.239,-7.2,37.6785,14,217,900.143,224,-4.76739,229.815,0.858239,1,1,229.756,8.4
"Feb 8, 01:00 pm",799.55,-6.6,40.9743,25,195,839.924,208,-4.80995,214.494,0.79955,1,1,214.347,11.1
"Feb 8, 02:00 pm",2473.84,-6.1,48.6687,733,162,2570.49,476,1.20693,681.19,2.47384,1,1,672.669,11.1
"Feb 8, 03:00 pm",1891.39,-5.8,59.0563,918,47,1965.46,333,0.0401263,535.084,1.89139,1,1,511.815,11.1
"Feb 8, 04:00 pm",903.208,-5.5,70.9316,718,33,946.305,150,-1.96249,280.318,0.903208,1,1,244.364,7.9
"Feb 8, 05:00 pm",60.4387,-5.3,79.9277,166,2,84.2468,9,-5.67704,31.9709,0.0604387,1,3,21.4231,7.9
"Feb 8, 06:00 pm",0,-5.7,0,0,0,0,0,-5.7,0,0,1,0,0,7.9
"Feb 8, 07:00 pm",0,-6.1,0,0,0,0,0,-6.1,0,0,1,0,0,10.7
"Feb 8, 08:00 pm",0,-6.5,0,0,0,0,0,-6.5,0,0,1,0,0,10.7
"Feb 8, 09:00 pm",0,-6.8,0,0,0,0,0,-6.8,0,0,1,0,0,10.7
"Feb 8, 10:00 pm",0,-7.1,0,0,0,0,0,-7.1,0,0,1,0,0,9.2
"Feb 8, 11:00 pm",0,-7.5,0,0,0,0,0,-7.5,0,0,1,0,0,9.2
"Feb 9, 12:00 am",0,-7.6,0,0,0,0,0,-7.6,0,0,1,0,0,9.2
"Feb 9, 01:00 am",0,-7.7,0,0,0,0,0,-7.7,0,0,1,0,0,11.5
"Feb 9, 02:00 am",0,-7.8,0,0,0,0,0,-7.8,0,0,1,0,0,11.5
"Feb 9, 03:00 am",0,-7.4,0,0,0,0,0,-7.4,0,0,1,0,0,11.5
"Feb 9, 04:00 am",0,-6.9,0,0,0,0,0,-6.9,0,0,1,0,0,10
"Feb 9, 05:00 am",0,-6.5,0,0,0,0,0,-6.5,0,0,1,0,0,10
"Feb 9, 06:00 am",0,-6.4,0,0,0,0,0,-6.4,0,0,1,0,0,10
"Feb 9, 07:00 am",159.168,-6.3,78.6961,253,9,184.901,24,-6.39516,62.8685,0.159168,1,2,46.8802,13.1
"Feb 9, 08:00 am",538.621,-6.2,68.274,179,74,572.578,110,-5.32615,153.699,0.538621,1,1,145.811,13.1
"Feb 9, 09:00 am",393.165,-4.9,56.5916,0,110,423.815,110,-4.46218,108.312,0.393165,1,1,108.312,13.1
"Feb 9, 10:00 am",360.02,-3.6,46.586,0,104,389.944,104,-3.24864,100.158,0.36002,1,1,100.158,12.2
"Feb 9, 11:00 am",992.311,-2.3,39.593,37,227,1037.83,246,-0.0604083,270.332,0.992311,1,1,270.141,12.2
"Feb 9, 12:00 pm",847.298,-1.6,37.3589,14,219,888.914,227,0.297783,231.787,0.847298,1,1,231.729,12.2
"Feb 9, 01:00 pm",788.493,-0.9,40.6788,25,197,828.583,210,0.707538,216.518,0.788493,1,1,216.375,13.3
"Feb 9, 02:00 pm",2390.45,-0.2,48.4198,656,197,2483.66,481,6.18515,671.39,2.39045,1,1,663.92,13.3
"Feb 9, 03:00 pm",421.712,0.3,58.8519,10,114,452.996,117,1.07865,118.73,0.421712,1,1,118.48,13.3
"Feb 9, 04:00 pm",792.062,0.9,70.7636,408,86,832.243,154,2.72516,239.473,0.792062,1,1,219.196,13.1
"Feb 9, 05:00 pm",53.4738,1.4,79.9287,99,6,77.1493,10,1.02162,26.4639,0.0534738,1,3,20.1734,13.1
"Feb 9, 06:00 pm",0,1,0,0,0,0,0,1,0,0,1,0,0,13.1
"Feb 9, 07:00 pm",0,0.7,0,0,0,0,0,0.7,0,0,1,0,0,11.5
"Feb 9, 08:00 pm",0,0.4,0,0,0,0,0,0.4,0,0,1,0,0,11.5
"Feb 9, 09:00 pm",0,-0.4,0,0,0,0,0,-0.4,0,0,1,0,0,11.5
"Feb 9, 10:00 pm",0,-1.2,0,0,0,0,0,-1.2,0,0,1,0,0,12.9
"Feb 9, 11:00 pm",0,-2,0,0,0,0,0,-2,0,0,1,0,0,12.9
"Feb 10, 12:00 am",0,-2.4,0,0,0,0,0,-2.4,0,0,1,0,0,12.9
"Feb 10, 01:00 am",0,-2.7,0,0,0,0,0,-2.7,0,0,1,0,0,13
