,"AC inverter power | (W)","Ambient temperature | (C)","Angle of incidence | (deg)","Beam irradiance | (W/m2)","Diffuse irradiance | (W/m2)","DC array power | (W)","Global horizontal irradiance | (W/m2)","Module temperature | (C)","Plane of array irradiance | (W/m2)","Power generated by system | (kW)","Shading factor for beam radiation","Sun up over horizon | (0/1)","Transmitted plane of array irradiance | (W/m2)","Wind speed | (m/s)"
"Mar 4, 08:00 am",926.046,-10.5,70.0757,545,73,969.756,199,-5.12406,273.402,0.926046,1,1,247.16,2.6
"Mar 4, 09:00 am",1783.74,-9.5,57.2252,735,92,1853.99,379,6.75987,513.253,1.78374,1,1,496.832,1
"Mar 4, 10:00 am",2431.95,-8.6,45.3907,822,105,2526.86,530,14.9891,709.393,2.43195,1,1,702.161,1
"Mar 4, 11:00 am",2837.66,-6.5,35.6698,867,114,2950.05,637,22.0763,849.692,2.83766,1,1,846.694,1
"Mar 4, 12:00 pm",3093.96,-4.5,30.2137,876,118,3218.22,683,18.0284,908.29,3.09396,1,1,906.646,3.1
"Mar 4, 01:00 pm",3046.22,-2.5,31.3482,881,117,3168.23,678,19.9418,902.291,3.04622,1,1,900.402,3.1
"Mar 4, 02:00 pm",2752.07,-1.9,38.4925,856,111,2860.64,608,18.3656,811.1,2.75207,1,1,807.146,3.1
"Mar 4, 03:00 pm",2243.24,-1.2,49.0771,800,103,2330.56,486,14.2618,655.122,2.24324,1,1,645.505,3.6
"Mar 4, 04:00 pm",1488.44,-0.6,61.3236,691,88,1548.78,324,9.55533,440.463,1.48844,1,1,420.127,3.6
"Mar 4, 05:00 pm",602.562,-0.6,74.3667,449,62,638.034,140,3.28541,194.178,0.602562,1,1,168.447,3.6
"Mar 4, 06:00 pm",16.3375,-0.6,83.783,104,4,39.3138,9,-1.57899,16.1443,0.0163375,1,3,10.1683,3.3
"Mar 4, 07:00 pm",0,-0.6,0,0,0,0,0,-0.6,0,0,1,0,0,3.3
"Mar 4, 08:00 pm",0,-1.4,0,0,0,0,0,-1.4,0,0,1,0,0,3.3
"Mar 4, 09:00 pm",0,-2.1,0,0,0,0,0,-2.1,0,0,1,0,0,4.7
"Mar 4, 10:00 pm",0,-2.8,0,0,0,0,0,-2.8,0,0,1,0,0,4.7
"Mar 4, 11:00 pm",0,-3.3,0,0,0,0,0,-3.3,0,0,1,0,0,4.7
"Mar 5, 12:00 am",0,-3.8,0,0,0,0,0,-3.8,0,0,1,0,0,5.3
"Mar 5, 01:00 am",0,-4.4,0,0,0,0,0,-4.4,0,0,1,0,0,5.3
"Mar 5, 02:00 am",0,-4.9,0,0,0,0,0,-4.9,0,0,1,0,0,5.3
"Mar 5, 03:00 am",0,-5.4,0,0,0,0,0,-5.4,0,0,1,0,0,7.1
"Mar 5, 04:00 am",0,-5.9,0,0,0,0,0,-5.9,0,0,1,0,0,7.1
"Mar 5, 05:00 am",0,-6,0,0,0,0,0,-6,0,0,1,0,0,7.1
"Mar 5, 06:00 am",0,-6.1,0,0,0,0,0,-6.1,0,0,1,0,0,6
"Mar 5, 07:00 am",71.4424,-6.2,81.6777,69,15,95.4608,20,-7.0114,28.4473,0.0714424,1,2,24.1424,6
"Mar 5, 08:00 am",641.261,-5.2,69.8492,167,115,677.668,155,-3.28026,181.993,0.641261,1,1,174.037,6
"Mar 5, 09:00 am",482.498,-4.2,56.9688,0,135,515.156,135,-3.0932,132.404,0.482498,1,1,132.404,7.1
"Mar 5, 10:00 am",481.358,-3.1,45.0913,0,137,513.991,137,-2.03865,132.686,0.481358,1,1,132.686,7.1
"Mar 5, 11:00 am",475.925,-1.5,35.3158,0,137,508.433,137,-0.442964,132.13,0.475925,1,1,132.13,7.1
"Mar 5, 12:00 pm",505.247,0.2,29.8246,0,146,538.428,146,1.39222,141.012,0.505247,1,1,141.012,7.2
"Mar 5, 01:00 pm",2966.63,1.8,30.9988,567,320,3084.92,684,14.2956,855.742,2.96663,1,1,854.575,7.2
"Mar 5, 02:00 pm",2814.04,2.2,38.2267,858,112,2925.38,614,14.8134,816.12,2.81404,1,1,812.261,7.2
"Mar 5, 03:00 pm",2291.76,2.5,48.8807,803,103,2381,491,10.8292,659.001,2.29176,1,1,649.502,9.5
"Mar 5, 04:00 pm",1507.73,2.9,61.1737,694,88,1568.68,328,8.26647,443.364,1.50773,1,1,423.136,9.5
"Mar 5, 05:00 pm",607.437,3.3,74.2474,457,62,643.026,144,5.26206,197.293,0.607437,1,1,171.208,9.5
"Mar 5, 06:00 pm",16.6664,3.6,83.8246,111,4,39.6489,9,3.0434,16.8189,0.0166664,1,3,10.4569,10.7
"Mar 5, 07:00 pm",0,4,0,0,0,0,0,4,0,0,1,0,0,10.7
"Mar 5, 08:00 pm",0,4,0,0,0,0,0,4,0,0,1,0,0,10.7
"Mar 5, 09:00 pm",0,3.9,0,0,0,0,0,3.9,0,0,1,0,0,9.4
"Mar 5, 10:00 pm",0,3.9,0,0,0,0,0,3.9,0,0,1,0,0,9.4
"Mar 5, 11:00 pm",0,3.7,0,0,0,0,0,3.7,0,0,1,0,0,9.4
"Mar 6, 12:00 am",0,3.6,0,0,0,0,0,3.6,0,0,1,0,0,8.4
"Mar 6, 01:00 am",0,3.4,0,0,0,0,0,3.4,0,0,1,0,0,8.4
"Mar 6, 02:00 am",0,3.5,0,0,0,0,0,3.5,0,0,1,0,0,8.4
"Mar 6, 03:00 am",0,3.6,0,0,0,0,0,3.6,0,0,1,0,0,8.5
"Mar 6, 04:00 am",0,3.7,0,0,0,0,0,3.7,0,0,1,0,0,8.5
"Mar 6, 05:00 am",0,4.1,0,0,0,0,0,4.1,0,0,1,0,0,8.5
"Mar 6, 06:00 am",0,4.5,0,0,0,0,0,4.5,0,0,1,0,0,9.8
"Mar 6, 07:00 am",100.226,4.8,81.6632,241,10,124.8,29,4.50257,48.1608,0.100226,1,2,33.1202,9.8
"Mar 6, 08:00 am",913.291,5.4,69.621,562,74,956.658,210,8.18824,284.442,0.913291,1,1,257.96,9.8
"Mar 6, 09:00 am",1776.05,6,56.7111,743,93,1846.03,391,12.8307,524.058,1.77605,1,1,508.05,8.2
"Mar 6, 10:00 am",2452.92,6.6,44.7908,827,106,2548.69,543,16.4996,719.964,2.45292,1,1,713.062,8.2
"Mar 6, 11:00 am",2900.12,7.9,34.9603,871,115,3015.35,650,20.0247,860.075,2.90012,1,1,857.281,8.2
"Mar 6, 12:00 pm",3099.25,9.1,29.4338,888,119,3223.77,700,21.7998,925.586,3.09925,1,1,924.069,8.7
"Mar 6, 01:00 pm",3037.13,10.4,30.6495,885,118,3158.71,690,22.9778,912.136,3.03713,1,1,910.387,8.7
"Mar 6, 02:00 pm",2743.47,10.3,37.9627,859,113,2851.67,619,21.5759,820.324,2.74347,1,1,816.561,8.7
"Mar 6, 03:00 pm",2197.89,10.2,48.6867,805,103,2283.43,496,21.2366,662.198,2.19789,1,1,652.827,6.4
"Mar 6, 04:00 pm",1461.38,10.1,61.026,699,88,1520.85,332,17.2998,447.223,1.46138,1,1,427.041,6.4
"Mar 6, 05:00 pm",605.231,9.4,74.1297,465,64,640.767,149,12.1711,202.268,0.605231,1,1,175.832,6.4
"Mar 6, 06:00 pm",0,8.7,83.867,38,0,7.011,1,7.83323,4.05981,0,1,3,1.88758,7
"Mar 6, 07:00 pm",0,8,0,0,0,0,0,8,0,0,1,0,0,7
"Mar 6, 08:00 pm",0,6.9,0,0,0,0,0,6.9,0,0,1,0,0,7
"Mar 6, 09:00 pm",0,5.8,0,0,0,0,0,5.8,0,0,1,0,0,5.5
"Mar 6, 10:00 pm",0,4.7,0,0,0,0,0,4.7,0,0,1,0,0,5.5
"Mar 6, 11:00 pm",0,4,0,0,0,0,0,4,0,0,1,0,0,5.5
"Mar 7, 12:00 am",0,3.4,0,0,0,0,0,3.4,0,0,1,0,0,2.6
"Mar 7, 01:00 am",0,2.8,0,0,0,0,0,2.8,0,0,1,0,0,2.6
"Mar 7, 02:00 am",0,2.3,0,0,0,0,0,2.3,0,0,1,0,0,2.6
"Mar 7, 03:00 am",0,1.8,0,0,0,0,0,1.8,0,0,1,0,0,2.3
"Mar 7, 04:00 am",0,1.4,0,0,0,0,0,1.4,0,0,1,0,0,2.3
"Mar 7, 05:00 am",0,1.4,0,0,0,0,0,1.4,0,0,1,0,0,2.3
"Mar 7, 06:00 am",0,1.5,0,0,0,0,0,1.5,0,0,1,0,0,2.5
"Mar 7, 07:00 am",0,1.5,81.648,0,5,18.1874,5,-0.451359,4.72631,0,1,2,4.72631,2.5
"Mar 7, 08:00 am",566.902,1.9,69.3911,148,107,601.524,144,4.28167,166.382,0.566902,1,1,159.486,2.5
"Mar 7, 09:00 am",207.637,2.3,56.4521,0,65,234.349,65,2.74936,61.7291,0.207637,1,1,61.7291,0.7
"Mar 7, 10:00 am",292.383,2.6,44.489,0,89,320.855,89,3.14053,84.6563,0.292383,1,1,84.6563,0.7
"Mar 7, 11:00 am",347.783,3.4,34.6035,0,105,377.441,105,4.70479,100.255,0.347783,1,1,100.255,0.7
"Mar 7, 12:00 pm",371.914,4.2,29.0414,0,112,402.097,112,5.37936,107.114,0.371914,1,1,107.114,2.2
"Mar 7, 01:00 pm",367.137,4.9,30.3006,0,111,397.216,111,6.08114,106.134,0.367137,1,1,106.134,2.2
"Mar 7, 02:00 pm",1230.78,5.4,37.7008,86,273,1283.14,324,13.3192,354.271,1.23078,1,1,353.904,2.2
"Mar 7, 03:00 pm",258.759,5.8,48.4951,0,81,286.525,81,7.38063,76.9899,0.258759,1,1,76.9899,1.5
"Mar 7, 04:00 pm",599.853,6.3,60.8805,51,145,635.26,163,9.59084,173.808,0.599853,1,1,172.349,1.5
"Mar 7, 05:00 pm",131.729,6.2,74.0137,0,44,156.919,44,5.87981,41.8916,0.131729,1,1,41.8916,1.5
"Mar 7, 06:00 pm",0,6.2,83.9101,21,1,8.62433,2,4.63116,3.4872,0,1,3,2.29005,3.7
"Mar 7, 07:00 pm",0,6.1,0,0,0,0,0,6.1,0,0,1,0,0,3.7
"Mar 7, 08:00 pm",0,5.6,0,0,0,0,0,5.6,0,0,1,0,0,3.7
"Mar 7, 09:00 pm",0,5,0,0,0,0,0,5,0,0,1,0,0,4
"Mar 7, 10:00 pm",0,4.5,0,0,0,0,0,4.5,0,0,1,0,0,4
"Mar 7, 11:00 pm",0,4.2,0,0,0,0,0,4.2,0,0,1,0,0,4
"Mar 8, 12:00 am",0,3.9,0,0,0,0,0,3.9,0,0,1,0,0,2
"Mar 8, 01:00 am",0,3.6,0,0,0,0,0,3.6,0,0,1,0,0,2
"Mar 8, 02:00 am",0,3.1,0,0,0,0,0,3.1,0,0,1,0,0,2
"Mar 8, 03:00 am",0,2.6,0,0,0,0,0,2.6,0,0,1,0,0,4.5
"Mar 8, 04:00 am",0,2.1,0,0,0,0,0,2.1,0,0,1,0,0,4.5
"Mar 8, 05:00 am",0,1.4,0,0,0,0,0,1.4,0,0,1,0,0,4.5
"Mar 8, 06:00 am",0,0.7,0,0,0,0,0,0.7,0,0,1,0,0,4
"Mar 8, 07:00 am",17.241,0,81.6322,0,11,40.2342,11,-1.48122,10.4106,0.017241,1,2,10.4106,4
"Mar 8, 08:00 am",250.67,0.5,69.1598,0,75,278.267,75,0.436154,72.583,0.25067,1,1,72.583,4
"Mar 8, 09:00 am",732.217,1,56.192,34,179,770.875,193,2.97235,203.953,0.732217,1,1,203.247,8.1
"Mar 8, 10:00 am",1194.31,1.4,44.1864,88,257,1245.58,304,5.37357,332.496,1.19431,1,1,331.801,8.1
"Mar 8, 11:00 am",559.886,2.2,34.2453,0,162,594.343,162,3.72264,157.205,0.559886,1,1,157.205,8.1
"Mar 8, 12:00 pm",378.632,2.9,28.6477,0,113,408.962,113,3.54526,108.09,0.378632,1,1,108.09,8.2
"Mar 8, 01:00 pm",439.18,3.6,29.952,0,130,470.856,130,4.45066,124.931,0.43918,1,1,124.931,8.2
"Mar 8, 02:00 pm",359.666,3.6,37.4411,0,108,389.582,108,4.14976,103.234,0.359666,1,1,103.234,8.2
"Mar 8, 03:00 pm",263.235,3.6,48.306,0,81,291.094,81,3.71014,76.9908,0.263235,1,1,76.9908,12
"Mar 8, 04:00 pm",175.251,3.5,60.7371,0,56,201.307,56,3.32747,53.1563,0.175251,1,1,53.1563,12
"Mar 8, 05:00 pm",503.549,3.2,73.8993,184,92,536.691,127,4.13632,152.585,0.503549,1,1,142.207,12
"Mar 8, 06:00 pm",0,2.9,83.9541,40,1,12.0897,3,2.14496,5.45018,0,1,3,3.17636,10
"Mar 8, 07:00 pm",0,2.6,0,0,0,0,0,2.6,0,0,1,0,0,10
"Mar 8, 08:00 pm",0,2.4,0,0,0,0,0,2.4,0,0,1,0,0,10
"Mar 8, 09:00 pm",0,2.3,0,0,0,0,0,2.3,0,0,1,0,0,2.4
"Mar 8, 10:00 pm",0,2.1,0,0,0,0,0,2.1,0,0,1,0,0,2.4
"Mar 8, 11:00 pm",0,1.6,0,0,0,0,0,1.6,0,0,1,0,0,2.4
"Mar 9, 12:00 am",0,1.1,0,0,0,0,0,1.1,0,0,1,0,0,9.6
"Mar 9, 01:00 am",0,0.6,0,0,0,0,0,0.6,0,0,1,0,0,9.6
"Mar 9, 02:00 am",0,0.1,0,0,0,0,0,0.1,0,0,1,0,0,9.6
"Mar 9, 03:00 am",0,-0.5,0,0,0,0,0,-0.5,0,0,1,0,0,8.9
"Mar 9, 04:00 am",0,-1,0,0,0,0,0,-1,0,0,1,0,0,8.9
"Mar 9, 05:00 am",0,-1.5,0,0,0,0,0,-1.5,0,0,1,0,0,8.9
"Mar 9, 06:00 am",0,-2,0,0,0,0,0,-2,0,0,1,0,0,7.4
"Mar 9, 07:00 am",89.3535,-2.5,81.6158,0,30,113.716,30,-3.19638,29.2146,0.0893535,1,2,29.2146,7.4
"Mar 9, 08:00 am",1001.3,-2,68.9272,588,75,1047.06,227,1.54332,301.177,1.0013,1,1,274.396,7.4
"Mar 9, 09:00 am",1862.18,-1.5,55.931,755,95,1935.2,410,9.87341,541.063,1.86218,1,1,525.68,3.8
"Mar 9, 10:00 am",2502.37,-1.1,43.8829,823,109,2600.2,557,15.0891,729.199,2.50237,1,1,722.866,3.8
"Mar 9, 11:00 am",2924.52,0.2,33.886,865,117,3040.87,662,19.8134,866.166,2.92452,1,1,863.697,3.8
"Mar 9, 12:00 pm",3005.11,1.4,28.2526,878,122,3125.18,710,29.1185,928.53,3.00511,1,1,927.232,1.6
"Mar 9, 01:00 pm",2973.6,2.6,29.6041,889,119,3092.21,707,30.3476,924.437,2.9736,1,1,922.886,1.6
"Mar 9, 02:00 pm",2687.8,3.5,37.1836,862,114,2793.55,634,28.6688,830.544,2.6878,1,1,827.056,1.6
"Mar 9, 03:00 pm",2070.58,4.3,48.1194,678,169,2151.25,509,31.2534,652.396,2.07058,1,1,644.866,0.3
"Mar 9, 04:00 pm",1087.56,5.2,60.5959,313,162,1135.75,275,20.45,332.319,1.08756,1,1,323.531,0.3
"Mar 9, 05:00 pm",295.548,5,73.7866,51,75,324.087,85,8.71507,90.4552,0.295548,1,1,87.5902,0.3
"Mar 9, 06:00 pm",0,4.9,83.9988,0,2,7.15467,2,3.32446,1.88921,0,1,3,1.88921,3.2
"Mar 9, 07:00 pm",0,4.8,0,0,0,0,0,4.8,0,0,1,0,0,3.2
"Mar 9, 08:00 pm",0,3.9,0,0,0,0,0,3.9,0,0,1,0,0,3.2
"Mar 9, 09:00 pm",0,2.9,0,0,0,0,0,2.9,0,0,1,0,0,4.3
"Mar 9, 10:00 pm",0,2,0,0,0,0,0,2,0,0,1,0,0,4.3
"Mar 9, 11:00 pm",0,1.4,0,0,0,0,0,1.4,0,0,1,0,0,4.3
"Mar 10, 12:00 am",0,0.9,0,0,0,0,0,0.9,0,0,1,0,0,3.9
"Mar 10, 01:00 am",0,0.3,0,0,0,0,0,0.3,0,0,1,0,0,3.9
"Mar 10, 02:00 am",0,0.1,0,0,0,0,0,0.1,0,0,1,0,0,3.9
"Mar 10, 03:00 am",0,-0.2,0,0,0,0,0,-0.2,0,0,1,0,0,5.5
"Mar 10, 04:00 am",0,-0.4,0,0,0,0,0,-0.4,0,0,1,0,0,5.5
"Mar 10, 05:00 am",0,-0.3,0,0,0,0,0,-0.3,0,0,1,0,0,5.5
"Mar 10, 06:00 am",0,-0.3,0,0,0,0,0,-0.3,0,0,1,0,0,8.2
"Mar 10, 07:00 am",10.013,-0.3,81.5988,0,9,32.8715,9,-1.24622,8.51383,0.010013,1,2,8.51383,8.2
"Mar 10, 08:00 am",124.619,0,68.6933,0,41,149.669,41,-0.499204,38.8863,0.124619,1,1,38.8863,8.2
"Mar 10, 09:00 am",228.019,0.3,55.6691,0,70,255.148,70,0.226959,66.4942,0.228019,1,1,66.4942,8
"Mar 10, 10:00 am",302.557,0.7,43.5788,0,91,331.244,91,0.949469,86.589,0.302557,1,1,86.589,8
"Mar 10, 11:00 am",425.823,1.1,33.5258,0,125,457.199,125,1.86166,119.976,0.425823,1,1,119.976,8
"Mar 10, 12:00 pm",387.913,1.6,27.8563,0,115,418.448,115,2.36273,110.041,0.387913,1,1,110.041,6.3
"Mar 10, 01:00 pm",383.621,2,29.2568,0,114,414.061,114,2.73533,109.06,0.383621,1,1,109.06,6.3
"Mar 10, 02:00 pm",339.323,2.6,36.9285,0,102,368.798,102,3.13496,97.3037,0.339323,1,1,97.3037,6.3
"Mar 10, 03:00 pm",274.165,3.2,47.9353,0,84,302.253,84,3.45001,79.8535,0.274165,1,1,79.8535,5.4
"Mar 10, 04:00 pm",182.206,3.7,60.4569,0,58,208.402,58,3.45826,55.0607,0.182206,1,1,55.0607,5.4
"Mar 10, 05:00 pm",122.449,3.7,73.6755,0,41,147.457,41,3.11548,38.9018,0.122449,1,1,38.9018,5.4
"Mar 10, 06:00 pm",0,3.7,84.0442,0,1,3.59158,1,2.32651,0.944349,0,1,3,0.944349,5.1
"Mar 10, 07:00 pm",0,3.7,0,0,0,0,0,3.7,0,0,1,0,0,5.1
"Mar 10, 08:00 pm",0,3.6,0,0,0,0,0,3.6,0,0,1,0,0,5.1
"Mar 10, 09:00 pm",0,3.6,0,0,0,0,0,3.6,0,0,1,0,0,8
"Mar 10, 10:00 pm",0,3.5,0,0,0,0,0,3.5,0,0,1,0,0,8
"Mar 10, 11:00 pm",0,4.4,0,0,0,0,0,4.4,0,0,1,0,0,8
"Mar 11, 12:00 am",0,5.2,0,0,0,0,0,5.2,0,0,1,0,0,10.8
"Mar 11, 01:00 am",0,6.1,0,0,0,0,0,6.1,0,0,1,0,0,10.8
"Mar 11, 02:00 am",0,4.9,0,0,0,0,0,4.9,0,0,1,0,0,10.8
"Mar 11, 03:00 am",0,3.7,0,0,0,0,0,3.7,0,0,1,0,0,15.4
"Mar 11, 04:00 am",0,2.4,0,0,0,0,0,2.4,0,0,1,0,0,15.4
"Mar 11, 05:00 am",0,0.5,0,0,0,0,0,0.5,0,0,1,0,0,15.4
"Mar 11, 06:00 am",0,-1.4,0,0,0,0,0,-1.4,0,0,1,0,0,13.7
"Mar 11, 07:00 am",35.8198,-3.3,81.5814,0,16,59.1614,16,-3.89043,15.1554,0.0358198,1,2,15.1554,13.7
"Mar 11, 08:00 am",444.713,-3.6,68.4583,32,110,476.513,119,-3.07319,123.906,0.444713,1,1,122.482,13.7
"Mar 11, 09:00 am",791.236,-4,55.4066,37,188,831.396,204,-2.5719,214.873,0.791236,1,1,214.147,14.7
"Mar 11, 10:00 am",1593.49,-4.4,43.2741,181,277,1657.26,377,-0.829602,431.305,1.59349,1,1,429.987,14.7
"Mar 11, 11:00 am",1772.19,-4.3,33.1647,168,312,1842.03,420,-0.175375,479.684,1.77219,1,1,479.241,14.7
"Mar 11, 12:00 pm",2559.89,-4.2,27.4589,414,295,2660.15,577,2.39282,700.194,2.55989,1,1,699.64,13.8
"Mar 11, 01:00 pm",3057.92,-4.2,28.9104,666,216,3180.48,663,3.94771,843.121,3.05792,1,1,842.053,13.8
"Mar 11, 02:00 pm",3033.3,-4.2,36.6758,825,141,3154.7,647,3.95914,838.44,3.03331,1,1,835.271,13.8
"Mar 11, 03:00 pm",2423.51,-4.1,47.7539,808,105,2518.07,518,3.10504,672.987,2.42351,1,1,664.283,11.9
"Mar 11, 04:00 pm",1619.01,-4.1,60.3201,643,118,1683.63,356,0.576033,457.145,1.61901,1,1,439.415,11.9
"Mar 11, 05:00 pm",592.018,-4.3,73.566,287,88,627.238,146,-2.89552,177.339,0.592018,1,1,161.344,11.9
"Mar 11, 06:00 pm",2.72281,-4.5,84.0904,60,3,25.4459,7,-5.22595,9.86228,0.00272281,1,3,6.48264,9.3
"Mar 11, 07:00 pm",0,-4.7,0,0,0,0,0,-4.7,0,0,1,0,0,9.3
"Mar 11, 08:00 pm",0,-4.9,0,0,0,0,0,-4.9,0,0,1,0,0,9.3
"Mar 11, 09:00 pm",0,-5.2,0,0,0,0,0,-5.2,0,0,1,0,0,8.5
"Mar 11, 10:00 pm",0,-5.4,0,0,0,0,0,-5.4,0,0,1,0,0,8.5
"Mar 11, 11:00 pm",0,-5.8,0,0,0,0,0,-5.8,0,0,1,0,0,8.5
"Mar 12, 12:00 am",0,-6.3,0,0,0,0,0,-6.3,0,0,1,0,0,7.4
"Mar 12, 01:00 am",0,-6.7,0,0,0,0,0,-6.7,0,0,1,0,0,7.4
"Mar 12, 02:00 am",0,-7.1,0,0,0,0,0,-7.1,0,0,1,0,0,7.4
"Mar 12, 03:00 am",0,-7.4,0,0,0,0,0,-7.4,0,0,1,0,0,8.4
"Mar 12, 04:00 am",0,-7.8,0,0,0,0,0,-7.8,0,0,1,0,0,8.4
"Mar 12, 05:00 am",0,-8.3,0,0,0,0,0,-8.3,0,0,1,0,0,8.4
"Mar 12, 06:00 am",0,-8.9,0,0,0,0,0,-8.9,0,0,1,0,0,5
"Mar 12, 07:00 am",99.6923,-9.4,81.5636,0,32,124.255,32,-10.2786,31.0107,0.0996923,1,2,31.0107,5
"Mar 12, 08:00 am",668.887,-9.5,68.2224,171,116,705.97,163,-7.28316,185.86,0.668887,1,1,178.344,5
"Mar 12, 09:00 am",765.537,-9.5,55.1435,38,179,805.039,195,-5.97667,205.193,0.765537,1,1,204.461,3.6
"Mar 12, 10:00 am",1892.96,-9.6,42.9691,295,271,1967.09,436,1.37177,517.216,1.89296,1,1,515.126,3.6
"Mar 12, 11:00 am",3064.46,-8.9,32.803,742,207,3187.32,686,11.0808,872.299,3.06446,1,1,870.421,3.6
"Mar 12, 12:00 pm",3008.18,-8.3,27.0605,695,203,3128.41,679,13.9822,866.29,3.00818,1,1,865.407,2.9
"Mar 12, 01:00 pm",3195.01,-7.7,28.565,848,150,3324.13,723,16.0517,929.437,3.19501,1,1,928.134,2.9
"Mar 12, 02:00 pm",2914.71,-7.1,36.4258,870,115,3030.61,652,14.7545,844.513,2.91471,1,1,841.256,2.9
"Mar 12, 03:00 pm",2300.68,-6.5,47.5751,819,104,2390.27,526,17.7078,681.104,2.30068,1,1,672.413,1
"Mar 12, 04:00 pm",1582.63,-5.9,60.1855,720,91,1646.04,361,10.9503,468.934,1.58263,1,1,449.255,1
"Mar 12, 05:00 pm",710.467,-5.9,73.4582,509,69,748.58,174,1.89232,224.722,0.710467,1,1,196.465,1
"Mar 12, 06:00 pm",12.8621,-5.9,84.1373,68,5,35.7736,9,-6.8952,12.8693,0.0128621,1,3,9.05157,3.3
"Mar 12, 07:00 pm",0,-5.9,0,0,0,0,0,-5.9,0,0,1,0,0,3.3
"Mar 12, 08:00 pm",0,-6.4,0,0,0,0,0,-6.4,0,0,1,0,0,3.3
"Mar 12, 09:00 pm",0,-6.9,0,0,0,0,0,-6.9,0,0,1,0,0,2.6
"Mar 12, 10:00 pm",0,-7.4,0,0,0,0,0,-7.4,0,0,1,0,0,2.6
"Mar 12, 11:00 pm",0,-7.6,0,0,0,0,0,-7.6,0,0,1,0,0,2.6
"Mar 13, 12:00 am",0,-7.9,0,0,0,0,0,-7.9,0,0,1,0,0,2.9
"Mar 13, 01:00 am",0,-8.2,0,0,0,0,0,-8.2,0,0,1,0,0,2.9
"Mar 13, 02:00 am",0,-8.6,0,0,0,0,0,-8.6,0,0,1,0,0,2.9
"Mar 13, 03:00 am",0,-9.1,0,0,0,0,0,-9.1,0,0,1,0,0,2.3
"Mar 13, 04:00 am",0,-9.5,0,0,0,0,0,-9.5,0,0,1,0,0,2.3
"Mar 13, 05:00 am",0,-9.7,0,0,0,0,0,-9.7,0,0,1,0,0,2.3
"Mar 13, 06:00 am",0,-9.9,88.0204,2,0,0.0519795,0,-12.6517,0.0690882,0,1,2,0.0128497,1.2
"Mar 13, 07:00 am",201.878,-10.2,81.4504,81,47,228.472,55,-10.9063,61.9526,0.201878,1,1,56.8764,1.2
"Mar 13, 08:00 am",1098.45,-9.3,67.9858,615,79,1146.94,252,-0.854436,324.252,1.09845,1,1,297.551,1.2
"Mar 13, 09:00 am",1988.74,-8.5,54.8801,769,97,2066.35,435,4.22429,562.243,1.98874,1,1,547.73,3.3
"Mar 13, 10:00 am",2654.24,-7.7,42.664,844,109,2758.54,587,10.2265,756.308,2.65424,1,1,750.495,3.3
"Mar 13, 11:00 am",3082.07,-6.6,32.4408,883,117,3205.77,692,14.9616,892.852,3.08207,1,1,890.706,3.3
"Mar 13, 12:00 pm",3326.7,-5.5,26.6614,899,120,3462.3,741,13.2704,955.82,3.3267,1,1,954.735,5
"Mar 13, 01:00 pm",3260.4,-4.4,28.2207,895,120,3392.72,729,14.1754,940.654,3.26041,1,1,939.336,5
"Mar 13, 02:00 pm",2950,-3.7,36.1784,872,115,3067.52,657,13.0458,848.209,2.95,1,1,845.028,5
"Mar 13, 03:00 pm",2390.78,-3.1,47.399,820,105,2484,531,10.2942,684.579,2.39078,1,1,676.006,5
"Mar 13, 04:00 pm",1627.65,-2.4,60.0532,723,92,1692.56,366,6.56987,472.788,1.62765,1,1,453.199,5
"Mar 13, 05:00 pm",720.749,-2.1,73.3519,516,69,759.119,178,1.69048,227.595,0.720749,1,1,199.06,5
"Mar 13, 06:00 pm",17.4606,-1.9,84.1848,74,6,40.4579,11,-2.79395,14.5519,0.0174606,1,3,10.4113,4
"Mar 13, 07:00 pm",0,-1.6,0,0,0,0,0,-1.6,0,0,1,0,0,4
"Mar 13, 08:00 pm",0,-2.4,0,0,0,0,0,-2.4,0,0,1,0,0,4
"Mar 13, 09:00 pm",0,-3.3,0,0,0,0,0,-3.3,0,0,1,0,0,7.4
"Mar 13, 10:00 pm",0,-4.1,0,0,0,0,0,-4.1,0,0,1,0,0,7.4
"Mar 13, 11:00 pm",0,-4.8,0,0,0,0,0,-4.8,0,0,1,0,0,7.4
"Mar 14, 12:00 am",0,-5.4,0,0,0,0,0,-5.4,0,0,1,0,0,6.1
"Mar 14, 01:00 am",0,-6.1,0,0,0,0,0,-6.1,0,0,1,0,0,6.1
"Mar 14, 02:00 am",0,-6.5,0,0,0,0,0,-6.5,0,0,1,0,0,6.1
"Mar 14, 03:00 am",0,-6.9,0,0,0,0,0,-6.9,0,0,1,0,0,5.3
"Mar 14, 04:00 am",0,-7.3,0,0,0,0,0,-7.3,0,0,1,0,0,5.3
"Mar 14, 05:00 am",0,-7.5,0,0,0,0,0,-7.5,0,0,1,0,0,5.3
"Mar 14, 06:00 am",0,-7.7,88.0337,13,0,0.328738,0,-9.02271,0.446047,0,1,2,0.0824614,5.9
"Mar 14, 07:00 am",261.677,-7.9,81.233,285,42,289.503,73,-7.62639,90.9585,0.261677,1,1,73.0329,5.9
"Mar 14, 08:00 am",1124.93,-6.6,67.7484,621,80,1174.18,258,-1.93869,329.868,1.12493,1,1,303.238,5.9
