,"AC inverter power | (W)","Ambient temperature | (C)","Angle of incidence | (deg)","Beam irradiance | (W/m2)","DC array power | (W)","Diffuse irradiance | (W/m2)","Global horizontal irradiance | (W/m2)","Module temperature | (C)","Plane of array irradiance | (W/m2)","Power generated by system | (kW)","Shading factor for beam radiation","Sun up over horizon | (0/1)","Transmitted plane of array irradiance | (W/m2)","Wind speed | (m/s)"
"Jan 3, 06:00 pm",0,4,0,0,0,0,0,4,0,0,1,0,0,7.2
"Jan 3, 07:00 pm",0,4,0,0,0,0,0,4,0,0,1,0,0,6.7
"Jan 3, 08:00 pm",0,5,0,0,0,0,0,5,0,0,1,0,0,3.6
"Jan 3, 09:00 pm",0,4,0,0,0,0,0,4,0,0,1,0,0,5.7
"Jan 3, 10:00 pm",0,5,0,0,0,0,0,5,0,0,1,0,0,7.2
"Jan 3, 11:00 pm",0,5,0,0,0,0,0,5,0,0,1,0,0,5.7
"Jan 4, 12:00 am",0,6,0,0,0,0,0,6,0,0,1,0,0,6.2
"Jan 4, 01:00 am",0,6,0,0,0,0,0,6,0,0,1,0,0,6.2
"Jan 4, 02:00 am",0,6,0,0,0,0,0,6,0,0,1,0,0,3.6
"Jan 4, 03:00 am",0,6,0,0,0,0,0,6,0,0,1,0,0,6.7
"Jan 4, 04:00 am",0,6,0,0,0,0,0,6,0,0,1,0,0,8.7
"Jan 4, 05:00 am",0,6,0,0,0,0,0,6,0,0,1,0,0,8.2
"Jan 4, 06:00 am",0,6,0,0,0,0,0,6,0,0,1,0,0,9.8
"Jan 4, 07:00 am",0,7,78.2473,0,0,0,0,7,0,0,1,2,0,10.3
"Jan 4, 08:00 am",258.425,7,72.5517,130,286.184,27,38,7.15591,83.7945,0.258425,1,1,76.8233,10.8
"Jan 4, 09:00 am",492.871,8,62.5146,103,525.767,83,104,9.06411,145.583,0.492871,1,1,142.315,9.3
"Jan 4, 10:00 am",464.093,8,54.4289,23,496.331,118,125,9.09887,134.787,0.464093,1,1,134.367,7.7
"Jan 4, 11:00 am",467.76,9,49.3624,6,500.082,130,132,9.97926,135.98,0.46776,1,1,135.906,9.3
"Jan 4, 12:00 pm",1120.21,9,48.2931,194,1169.33,166,238,12.2666,323.196,1.12021,1,1,321.01,10.3
"Jan 4, 01:00 pm",295.098,10,51.473,0,323.627,90,90,10.5132,88.1579,0.295098,1,1,88.1579,8.7
"Jan 4, 02:00 pm",344.055,10,58.2031,0,373.633,99,99,10.4057,101.732,0.344055,1,1,101.732,12.3
"Jan 4, 03:00 pm",737.187,10,67.4017,198,775.97,106,137,12.0353,221.141,0.737187,1,1,212.804,9.8
"Jan 4, 04:00 pm",37.0639,9,75.6503,55,60.4289,3,4,8.49262,19.5939,0.0370639,1,3,16.3161,9.8
"Jan 4, 05:00 pm",0,9,0,0,0,0,0,9,0,0,1,0,0,8.2
"Jan 4, 06:00 pm",0,8,0,0,0,0,0,8,0,0,1,0,0,8.7
"Jan 4, 07:00 pm",0,7,0,0,0,0,0,7,0,0,1,0,0,7.7
"Jan 4, 08:00 pm",0,7,0,0,0,0,0,7,0,0,1,0,0,8.2
"Jan 4, 09:00 pm",0,7,0,0,0,0,0,7,0,0,1,0,0,6.7
"Jan 4, 10:00 pm",0,6,0,0,0,0,0,6,0,0,1,0,0,6.2
"Jan 4, 11:00 pm",0,6,0,0,0,0,0,6,0,0,1,0,0,6.7
"Jan 5, 12:00 am",0,6,0,0,0,0,0,6,0,0,1,0,0,4.6
"Jan 5, 01:00 am",0,5,0,0,0,0,0,5,0,0,1,0,0,5.1
"Jan 5, 02:00 am",0,6,0,0,0,0,0,6,0,0,1,0,0,2.1
"Jan 5, 03:00 am",0,6,0,0,0,0,0,6,0,0,1,0,0,2.1
"Jan 5, 04:00 am",0,11,0,0,0,0,0,11,0,0,1,0,0,4.6
"Jan 5, 05:00 am",0,11,0,0,0,0,0,11,0,0,1,0,0,4.6
"Jan 5, 06:00 am",0,11,0,0,0,0,0,11,0,0,1,0,0,3.6
"Jan 5, 07:00 am",0,10,78.2867,0,0,0,0,10,0,0,1,2,0,2.1
"Jan 5, 08:00 am",243.249,12,72.5636,138,270.692,24,36,12.2254,81.7018,0.243249,1,1,74.2981,3.1
"Jan 5, 09:00 am",945.297,12,62.4998,416,989.528,72,161,17.2479,290.973,0.945297,1,1,277.786,3.6
"Jan 5, 10:00 am",1380.47,12,54.3805,513,1437.38,87,245,21.1244,420.062,1.38047,1,1,410.731,3.1
"Jan 5, 11:00 am",1533.99,14,49.2757,433,1595.8,143,299,24.0187,467.463,1.53399,1,1,462.173,3.6
"Jan 5, 12:00 pm",501.137,14,48.1713,12,534.224,139,144,16.7336,149.755,0.501137,1,1,149.621,4.1
"Jan 5, 01:00 pm",163.531,14,51.3289,0,189.351,55,55,13.9399,52.3702,0.163531,1,1,52.3702,3.1
"Jan 5, 02:00 pm",585.613,13,58.0503,73,620.68,121,140,16.2745,175.202,0.585613,1,1,173.475,1.5
"Jan 5, 03:00 pm",784.714,13,67.2497,231,824.707,112,148,17.5682,241.5,0.784714,1,1,231.853,3.1
"Jan 5, 04:00 pm",50.587,12,75.6024,66,74.2078,4,6,11.4862,24.2296,0.050587,1,3,20.3016,2.1
"Jan 5, 05:00 pm",0,11,0,0,0,0,0,11,0,0,1,0,0,2.1
"Jan 5, 06:00 pm",0,11,0,0,0,0,0,11,0,0,1,0,0,2.6
"Jan 5, 07:00 pm",0,7,0,0,0,0,0,7,0,0,1,0,0,2.1
"Jan 5, 08:00 pm",0,6,0,0,0,0,0,6,0,0,1,0,0,2.1
"Jan 5, 09:00 pm",0,4,0,0,0,0,0,4,0,0,1,0,0,1.5
"Jan 5, 10:00 pm",0,4,0,0,0,0,0,4,0,0,1,0,0,0
"Jan 5, 11:00 pm",0,3,0,0,0,0,0,3,0,0,1,0,0,0
"Jan 6, 12:00 am",0,1,0,0,0,0,0,1,0,0,1,0,0,0
"Jan 6, 01:00 am",0,2,0,0,0,0,0,2,0,0,1,0,0,0
"Jan 6, 02:00 am",0,3,0,0,0,0,0,3,0,0,1,0,0,0
"Jan 6, 03:00 am",0,3,0,0,0,0,0,3,0,0,1,0,0,0
"Jan 6, 04:00 am",0,3,0,0,0,0,0,3,0,0,1,0,0,0
"Jan 6, 05:00 am",0,2,0,0,0,0,0,2,0,0,1,0,0,1.5
"Jan 6, 06:00 am",0,1.8,0,0,0,0,0,1.8,0,0,1,0,0,0.8
"Jan 6, 07:00 am",0,2,78.3256,0,0,0,0,2,0,0,1,2,0,0
"Jan 6, 08:00 am",315.557,3,72.57,201,344.522,23,41,3.64896,101.885,0.315557,1,1,91.0981,2.6
"Jan 6, 09:00 am",728.092,3,62.4787,254,766.647,76,131,6.25839,213.042,0.728092,1,1,205.001,4.1
"Jan 6, 10:00 am",784.545,3,54.3253,127,824.533,128,167,6.72151,223.222,0.784545,1,1,220.922,4.1
"Jan 6, 11:00 am",1592.87,6,49.1817,433,1656.62,136,293,12.1924,459.881,1.59287,1,1,454.632,7.5
"Jan 6, 12:00 pm",1946.96,10,48.0425,643,2023.05,103,343,16.4135,572.876,1.94696,1,1,565.78,10.8
"Jan 6, 01:00 pm",1830.61,11,51.1785,668,1902.51,88,317,17.1304,543.307,1.83061,1,1,533.799,10.8
"Jan 6, 02:00 pm",1391.95,11,57.8926,565,1449.23,86,238,16.0895,417.933,1.39195,1,1,404.709,9.3
"Jan 6, 03:00 pm",851.99,10,67.094,389,893.729,83,145,12.5073,261.724,0.85199,1,1,245.613,11.3
"Jan 6, 04:00 pm",82.9991,9,75.5544,117,107.239,4,6,8.73656,35.9401,0.0829991,1,3,28.9861,10.3
"Jan 6, 05:00 pm",0,9,0,0,0,0,0,9,0,0,1,0,0,13.9
"Jan 6, 06:00 pm",0,9,0,0,0,0,0,9,0,0,1,0,0,11.3
"Jan 6, 07:00 pm",0,8,0,0,0,0,0,8,0,0,1,0,0,11.3
"Jan 6, 08:00 pm",0,8,0,0,0,0,0,8,0,0,1,0,0,12.3
"Jan 6, 09:00 pm",0,8,0,0,0,0,0,8,0,0,1,0,0,11.8
"Jan 6, 10:00 pm",0,7,0,0,0,0,0,7,0,0,1,0,0,13.9
"Jan 6, 11:00 pm",0,7,0,0,0,0,0,7,0,0,1,0,0,14.9
"Jan 7, 12:00 am",0,7,0,0,0,0,0,7,0,0,1,0,0,12.3
"Jan 7, 01:00 am",0,7,0,0,0,0,0,7,0,0,1,0,0,12.3
"Jan 7, 02:00 am",0,7,0,0,0,0,0,7,0,0,1,0,0,10.8
"Jan 7, 03:00 am",0,6,0,0,0,0,0,6,0,0,1,0,0,10.3
"Jan 7, 04:00 am",0,6,0,0,0,0,0,6,0,0,1,0,0,11.8
"Jan 7, 05:00 am",0,7,0,0,0,0,0,7,0,0,1,0,0,10.8
"Jan 7, 06:00 am",0,6,0,0,0,0,0,6,0,0,1,0,0,12.3
"Jan 7, 07:00 am",0,6,78.3641,0,0,0,0,6,0,0,1,2,0,12.9
"Jan 7, 08:00 am",128.291,6,72.5709,50,153.413,24,29,5.72971,43.6125,0.128291,1,1,40.9292,14.4
"Jan 7, 09:00 am",730.892,6,62.4514,249,769.517,73,126,7.49081,214.74,0.730892,1,1,206.87,13.9
"Jan 7, 10:00 am",1103.51,6,54.2633,265,1152.15,131,214,8.83674,316.331,1.10351,1,1,311.553,12.3
"Jan 7, 11:00 am",348.078,7,49.0805,0,377.743,103,103,7.46479,101.537,0.348078,1,1,101.537,13.4
"Jan 7, 12:00 pm",779.23,7,47.9067,61,819.082,164,187,8.59392,221.92,0.77923,1,1,221.254,13.9
"Jan 7, 01:00 pm",495.917,7,51.0221,6,528.883,135,138,7.8302,142.474,0.495917,1,1,142.39,13.9
"Jan 7, 02:00 pm",729.414,6,57.73,119,768.002,123,155,7.43843,209.17,0.729414,1,1,206.416,14.4
"Jan 7, 03:00 pm",193.164,6,66.9345,0,219.582,57,57,5.96552,58.6419,0.193164,1,1,58.6419,12.3
"Jan 7, 04:00 pm",0,6,75.5063,0,10.6765,3,3,5.34631,2.84369,0,1,3,2.84369,14.4
"Jan 7, 05:00 pm",0,5,0,0,0,0,0,5,0,0,1,0,0,11.8
"Jan 7, 06:00 pm",0,5,0,0,0,0,0,5,0,0,1,0,0,11.8
"Jan 7, 07:00 pm",0,6,0,0,0,0,0,6,0,0,1,0,0,13.9
"Jan 7, 08:00 pm",0,5,0,0,0,0,0,5,0,0,1,0,0,12.9
"Jan 7, 09:00 pm",0,5,0,0,0,0,0,5,0,0,1,0,0,11.3
"Jan 7, 10:00 pm",0,5,0,0,0,0,0,5,0,0,1,0,0,12.9
"Jan 7, 11:00 pm",0,6,0,0,0,0,0,6,0,0,1,0,0,13.4
"Jan 8, 12:00 am",0,6,0,0,0,0,0,6,0,0,1,0,0,12.9
"Jan 8, 01:00 am",0,6,0,0,0,0,0,6,0,0,1,0,0,11.3
"Jan 8, 02:00 am",0,6,0,0,0,0,0,6,0,0,1,0,0,11.8
"Jan 8, 03:00 am",0,5,0,0,0,0,0,5,0,0,1,0,0,10.3
"Jan 8, 04:00 am",0,5,0,0,0,0,0,5,0,0,1,0,0,10.8
"Jan 8, 05:00 am",0,5,0,0,0,0,0,5,0,0,1,0,0,9.8
"Jan 8, 06:00 am",0,4,0,0,0,0,0,4,0,0,1,0,0,9.8
"Jan 8, 07:00 am",0,5,78.4021,0,0,0,0,5,0,0,1,2,0,10.3
"Jan 8, 08:00 am",20.1203,4,72.5663,0,43.1673,12,12,3.23977,11.3943,0.0201203,1,1,11.3943,10.3
"Jan 8, 09:00 am",146.825,5,62.4179,0,172.313,48,48,4.68084,45.7646,0.146825,1,1,45.7646,10.3
"Jan 8, 10:00 am",177.324,6,54.1943,0,203.422,57,57,5.78062,54.2829,0.177324,1,1,54.2829,8.2
"Jan 8, 11:00 am",220.293,5,48.9721,0,247.263,69,69,4.95659,65.7484,0.220293,1,1,65.7484,9.8
"Jan 8, 12:00 pm",221.33,4,47.764,0,248.321,69,69,3.95869,65.7479,0.22133,1,1,65.7479,9.3
"Jan 8, 01:00 pm",172.025,4,50.8597,0,198.016,55,55,3.69797,52.3701,0.172025,1,1,52.3701,5.7
"Jan 8, 02:00 pm",122.7,4,57.5626,0,147.712,41,41,3.354,39.0088,0.1227,1,1,39.0088,4.6
"Jan 8, 03:00 pm",189.781,4,66.7715,0,216.13,56,56,3.6302,57.1443,0.189781,1,1,57.1443,3.1
"Jan 8, 04:00 pm",0,4,75.4583,0,10.802,3,3,2.61257,2.84368,0,1,3,2.84368,4.6
"Jan 8, 05:00 pm",0,4,0,0,0,0,0,4,0,0,1,0,0,5.1
"Jan 8, 06:00 pm",0,4,0,0,0,0,0,4,0,0,1,0,0,4.1
"Jan 8, 07:00 pm",0,4,0,0,0,0,0,4,0,0,1,0,0,4.6
"Jan 8, 08:00 pm",0,4,0,0,0,0,0,4,0,0,1,0,0,3.1
"Jan 8, 09:00 pm",0,3,0,0,0,0,0,3,0,0,1,0,0,4.1
"Jan 8, 10:00 pm",0,3,0,0,0,0,0,3,0,0,1,0,0,3.1
"Jan 8, 11:00 pm",0,3,0,0,0,0,0,3,0,0,1,0,0,4.6
"Jan 9, 12:00 am",0,2,0,0,0,0,0,2,0,0,1,0,0,2.6
"Jan 9, 01:00 am",0,2.3,0,0,0,0,0,2.3,0,0,1,0,0,4.3
"Jan 9, 02:00 am",0,2.6,0,0,0,0,0,2.6,0,0,1,0,0,6
"Jan 9, 03:00 am",0,3,0,0,0,0,0,3,0,0,1,0,0,7.7
"Jan 9, 04:00 am",0,3,0,0,0,0,0,3,0,0,1,0,0,11.3
"Jan 9, 05:00 am",0,3,0,0,0,0,0,3,0,0,1,0,0,10.3
"Jan 9, 06:00 am",0,3,0,0,0,0,0,3,0,0,1,0,0,9.8
"Jan 9, 07:00 am",0,4,78.4395,0,0,0,0,4,0,0,1,2,0,9.3
"Jan 9, 08:00 am",277.372,4,72.5561,144,305.527,28,42,4.20214,88.7019,0.277372,1,1,80.9785,10.8
"Jan 9, 09:00 am",438.344,4,62.3781,70,470.001,81,96,4.63606,127.006,0.438344,1,1,124.804,12.9
"Jan 9, 10:00 am",275.512,6,54.1186,0,303.628,83,83,6.21061,81.1734,0.275512,1,1,81.1734,9.8
"Jan 9, 11:00 am",374.907,5,48.8565,0,405.155,109,109,5.44634,107.96,0.374907,1,1,107.96,12.3
"Jan 9, 12:00 pm",241.872,5,47.6143,0,269.287,75,75,5.05158,71.6338,0.241872,1,1,71.6338,13.4
"Jan 9, 01:00 pm",171.091,5,50.6912,0,197.063,55,55,4.82397,52.3701,0.171091,1,1,52.3701,12.3
"Jan 9, 02:00 pm",271.641,6,57.3906,0,299.676,81,81,6.21056,80.1167,0.271641,1,1,80.1167,5.1
"Jan 9, 03:00 pm",434.688,4,66.605,66,466.263,84,95,4.75662,126.537,0.434688,1,1,123.875,9.8
"Jan 9, 04:00 pm",23.8652,4,75.4104,22,46.9823,5,6,3.34889,13.7094,0.0238652,1,3,12.4071,10.3
"Jan 9, 05:00 pm",0,5,0,0,0,0,0,5,0,0,1,0,0,9.3
"Jan 9, 06:00 pm",0,4,0,0,0,0,0,4,0,0,1,0,0,9.8
"Jan 9, 07:00 pm",0,4,0,0,0,0,0,4,0,0,1,0,0,9.8
"Jan 9, 08:00 pm",0,4,0,0,0,0,0,4,0,0,1,0,0,7.7
"Jan 9, 09:00 pm",0,4,0,0,0,0,0,4,0,0,1,0,0,7.7
"Jan 9, 10:00 pm",0,4,0,0,0,0,0,4,0,0,1,0,0,8.2
"Jan 9, 11:00 pm",0,4,0,0,0,0,0,4,0,0,1,0,0,7.2
"Jan 10, 12:00 am",0,4,0,0,0,0,0,4,0,0,1,0,0,6.7
"Jan 10, 01:00 am",0,4,0,0,0,0,0,4,0,0,1,0,0,7.2
"Jan 10, 02:00 am",0,4,0,0,0,0,0,4,0,0,1,0,0,8.7
"Jan 10, 03:00 am",0,4,0,0,0,0,0,4,0,0,1,0,0,6.2
"Jan 10, 04:00 am",0,4,0,0,0,0,0,4,0,0,1,0,0,5.7
"Jan 10, 05:00 am",0,4,0,0,0,0,0,4,0,0,1,0,0,8.7
"Jan 10, 06:00 am",0,4,0,0,0,0,0,4,0,0,1,0,0,10.3
"Jan 10, 07:00 am",0,4,78.4764,0,0,0,0,4,0,0,1,2,0,10.3
"Jan 10, 08:00 am",395.512,4,72.5403,297,426.214,22,49,4.71336,129.133,0.395512,1,1,113.214,10.3
"Jan 10, 09:00 am",1109.25,5,62.332,541,1158.05,52,171,8.0138,329,1.10925,1,1,312.029,11.8
"Jan 10, 10:00 am",1506.9,6,54.036,472,1567.84,122,271,10.7837,435.964,1.5069,1,1,427.597,10.3
"Jan 10, 11:00 am",832.18,7,48.7339,89,873.4,162,195,9.13998,237.531,0.83218,1,1,236.49,11.8
"Jan 10, 12:00 pm",698.012,7,47.4579,30,735.815,163,174,8.59474,199.078,0.698012,1,1,198.763,11.8
"Jan 10, 01:00 pm",988.365,7,50.517,156,1033.77,157,212,9.31196,282.232,0.988365,1,1,280.125,13.4
"Jan 10, 02:00 pm",237.902,7,57.214,0,265.234,73,73,7.16176,71.2013,0.237902,1,1,71.2013,11.3
"Jan 10, 03:00 pm",410.275,7,66.4352,49,441.304,85,93,7.5726,120.636,0.410275,1,1,118.678,12.9
"Jan 10, 04:00 pm",17.6513,7,75.3625,17,40.6522,6,7,6.35396,11.8798,0.0176513,1,3,10.8749,10.8
"Jan 10, 05:00 pm",0,6,0,0,0,0,0,6,0,0,1,0,0,12.3
"Jan 10, 06:00 pm",0,6,0,0,0,0,0,6,0,0,1,0,0,9.8
"Jan 10, 07:00 pm",0,7,0,0,0,0,0,7,0,0,1,0,0,10.8
"Jan 10, 08:00 pm",0,7,0,0,0,0,0,7,0,0,1,0,0,12.9
"Jan 10, 09:00 pm",0,6,0,0,0,0,0,6,0,0,1,0,0,10.3
"Jan 10, 10:00 pm",0,6,0,0,0,0,0,6,0,0,1,0,0,10.3
"Jan 10, 11:00 pm",0,6,0,0,0,0,0,6,0,0,1,0,0,10.3
"Jan 11, 12:00 am",0,7,0,0,0,0,0,7,0,0,1,0,0,12.3
"Jan 11, 01:00 am",0,7,0,0,0,0,0,7,0,0,1,0,0,10.8
"Jan 11, 02:00 am",0,7,0,0,0,0,0,7,0,0,1,0,0,9.3
"Jan 11, 03:00 am",0,7,0,0,0,0,0,7,0,0,1,0,0,9.3
"Jan 11, 04:00 am",0,7,0,0,0,0,0,7,0,0,1,0,0,9.3
"Jan 11, 05:00 am",0,7,0,0,0,0,0,7,0,0,1,0,0,8.7
"Jan 11, 06:00 am",0,6,0,0,0,0,0,6,0,0,1,0,0,7.2
"Jan 11, 07:00 am",0,6,78.5126,0,0,0,0,6,0,0,1,2,0,9.3
"Jan 11, 08:00 am",130.713,6,72.5189,43,155.883,26,30,5.60701,43.8688,0.130713,1,1,41.566,8.7
"Jan 11, 09:00 am",685.605,7,62.2797,200,723.1,87,131,9.10089,202.014,0.685605,1,1,195.76,7.2
"Jan 11, 10:00 am",297.347,7,53.9467,0,325.924,89,89,7.40757,87.5866,0.297347,1,1,87.5866,8.2
"Jan 11, 11:00 am",658.671,8,48.6041,30,695.503,155,167,9.87015,189.272,0.658671,1,1,188.925,7.7
"Jan 11, 12:00 pm",708.153,8,47.2947,30,746.208,175,187,10.3939,203.476,0.708153,1,1,203.165,6.7
"Jan 11, 01:00 pm",801.391,8,50.337,68,841.812,167,191,10.394,230.1,0.801391,1,1,229.195,8.7
"Jan 11, 02:00 pm",785.902,9,57.0329,145,825.925,128,169,12.0331,229.698,0.785902,1,1,226.502,6.2
"Jan 11, 03:00 pm",829.865,8,66.262,234,871.025,116,157,11.3314,247.391,0.829865,1,1,238.13,6.2
"Jan 11, 04:00 pm",99.965,7,75.3148,86,124.533,9,12,6.72108,38.4435,0.099965,1,3,33.3669,6.2
"Jan 11, 05:00 pm",0,7,0,0,0,0,0,7,0,0,1,0,0,5.1
"Jan 11, 06:00 pm",0,7,0,0,0,0,0,7,0,0,1,0,0,5.7
"Jan 11, 07:00 pm",0,6,0,0,0,0,0,6,0,0,1,0,0,5.7
"Jan 11, 08:00 pm",0,6,0,0,0,0,0,6,0,0,1,0,0,4.1
"Jan 11, 09:00 pm",0,6,0,0,0,0,0,6,0,0,1,0,0,4.6
"Jan 11, 10:00 pm",0,6,0,0,0,0,0,6,0,0,1,0,0,3.6
"Jan 11, 11:00 pm",0,6,0,0,0,0,0,6,0,0,1,0,0,4.1
