,"AC inverter power | (W)","Ambient temperature | (C)","Angle of incidence | (deg)","Beam irradiance | (W/m2)","DC array power | (W)","Diffuse irradiance | (W/m2)","Global horizontal irradiance | (W/m2)","Module temperature | (C)","Plane of array irradiance | (W/m2)","Power generated by system | (kW)","Shading factor for beam radiation","Sun up over horizon | (0/1)","Transmitted plane of array irradiance | (W/m2)","Wind speed | (m/s)"
"Jan 1, 04:00 pm",453.315,15,70.4004,285,485.309,39,81,21.8892,153.099,0.453315,1,1,139.168,0
"Jan 1, 05:00 pm",0,12.8,78.2827,0,0,0,0,12.8,0,0,1,3,0,0
"Jan 1, 06:00 pm",0,12.8,0,0,0,0,0,12.8,0,0,1,0,0,0
"Jan 1, 07:00 pm",0,12.8,0,0,0,0,0,12.8,0,0,1,0,0,0
"Jan 1, 08:00 pm",0,11.7,0,0,0,0,0,11.7,0,0,1,0,0,2.1
"Jan 1, 09:00 pm",0,11.7,0,0,0,0,0,11.7,0,0,1,0,0,1.5
"Jan 1, 10:00 pm",0,11.1,0,0,0,0,0,11.1,0,0,1,0,0,2.6
"Jan 1, 11:00 pm",0,11.1,0,0,0,0,0,11.1,0,0,1,0,0,3.6
"Jan 2, 12:00 am",0,9.4,0,0,0,0,0,9.4,0,0,1,0,0,0
"Jan 2, 01:00 am",0,7.8,0,0,0,0,0,7.8,0,0,1,0,0,0
"Jan 2, 02:00 am",0,6.1,0,0,0,0,0,6.1,0,0,1,0,0,0
"Jan 2, 03:00 am",0,5.6,0,0,0,0,0,5.6,0,0,1,0,0,0
"Jan 2, 04:00 am",0,5,0,0,0,0,0,5,0,0,1,0,0,0
"Jan 2, 05:00 am",0,6.1,0,0,0,0,0,6.1,0,0,1,0,0,0
"Jan 2, 06:00 am",0,5.6,0,0,0,0,0,5.6,0,0,1,0,0,0
"Jan 2, 07:00 am",0,5.6,78.1354,0,0,0,0,5.6,0,0,1,2,0,0
"Jan 2, 08:00 am",649.623,7.2,70.0437,296,686.233,80,124,12.8401,203.099,0.649623,1,1,188.868,0
"Jan 2, 09:00 am",935.543,10,58.427,235,979.51,137,208,21.0806,285.544,0.935543,1,1,279.837,0
"Jan 2, 10:00 am",291.626,8.9,48.4194,0,320.082,91,91,10.5016,87.1878,0.291626,1,1,87.1878,1.5
"Jan 2, 11:00 am",727.304,10.6,41.2745,24,765.839,194,206,15.135,213.095,0.727304,1,1,212.95,1.5
"Jan 2, 12:00 pm",263.735,10.6,38.6323,0,291.605,84,84,11.5012,79.7817,0.263735,1,1,79.7817,2.1
"Jan 2, 01:00 pm",893.304,13.3,41.3689,48,936.137,215,239,19.3683,265.642,0.893304,1,1,265.349,1.5
"Jan 2, 02:00 pm",1110.65,14.4,48.5805,189,1159.49,195,274,28.1089,344.542,1.11065,1,1,342.361,0
"Jan 2, 03:00 pm",705.915,13.9,58.6276,109,743.914,138,171,19.5416,213.714,0.705915,1,1,211.031,1.5
"Jan 2, 04:00 pm",365.508,12.8,70.2662,172,395.552,48,73,14.6167,118.088,0.365508,1,1,109.732,2.6
"Jan 2, 05:00 pm",0,11.1,78.2379,0,0,0,0,11.1,0,0,1,3,0,2.1
"Jan 2, 06:00 pm",0,10.6,0,0,0,0,0,10.6,0,0,1,0,0,2.1
"Jan 2, 07:00 pm",0,10,0,0,0,0,0,10,0,0,1,0,0,0
"Jan 2, 08:00 pm",0,6.7,0,0,0,0,0,6.7,0,0,1,0,0,1.5
"Jan 2, 09:00 pm",0,6.7,0,0,0,0,0,6.7,0,0,1,0,0,1.5
"Jan 2, 10:00 pm",0,7.2,0,0,0,0,0,7.2,0,0,1,0,0,0
"Jan 2, 11:00 pm",0,7.8,0,0,0,0,0,7.8,0,0,1,0,0,1.5
"Jan 3, 12:00 am",0,5.6,0,0,0,0,0,5.6,0,0,1,0,0,0
"Jan 3, 01:00 am",0,6.7,0,0,0,0,0,6.7,0,0,1,0,0,1.5
"Jan 3, 02:00 am",0,2.8,0,0,0,0,0,2.8,0,0,1,0,0,1.5
"Jan 3, 03:00 am",0,4.4,0,0,0,0,0,4.4,0,0,1,0,0,0
"Jan 3, 04:00 am",0,4.4,0,0,0,0,0,4.4,0,0,1,0,0,1.5
"Jan 3, 05:00 am",0,3.3,0,0,0,0,0,3.3,0,0,1,0,0,0
"Jan 3, 06:00 am",0,2.8,0,0,0,0,0,2.8,0,0,1,0,0,0
"Jan 3, 07:00 am",0,2.8,78.1838,0,0,0,0,2.8,0,0,1,2,0,0
"Jan 3, 08:00 am",748.605,6.1,70.0959,467,787.677,65,135,13.3217,239.76,0.748605,1,1,217.253,0
"Jan 3, 09:00 am",1462.16,10,58.4569,685,1521.65,80,287,27.9589,465.642,1.46216,1,1,448.973,0
"Jan 3, 10:00 am",1886.51,14.4,48.4174,681,1960.4,105,392,29.6973,591.017,1.88651,1,1,583.263,2.1
"Jan 3, 11:00 am",2271.34,18.3,41.229,805,2359.77,93,492,36.1972,729.574,2.27134,1,1,724.724,2.6
"Jan 3, 12:00 pm",2324.29,21.1,38.5394,775,2414.83,108,512,37.9428,751.709,2.32429,1,1,748.113,3.6
"Jan 3, 01:00 pm",2280.16,21.1,41.2424,817,2368.94,90,496,36.9122,735.057,2.28016,1,1,730.129,4.1
"Jan 3, 02:00 pm",1909.01,21.7,48.4404,772,1983.71,71,397,33.2517,609.261,1.90901,1,1,600.455,5.2
"Jan 3, 03:00 pm",1345.59,21.7,58.4863,672,1401.43,60,264,29.7231,433.394,1.34559,1,1,417.008,5.2
"Jan 3, 04:00 pm",624.116,21.1,70.1296,490,660.107,33,106,24.4673,215.234,0.624116,1,1,191.581,5.7
"Jan 3, 05:00 pm",0,18.9,78.1936,0,0,0,0,18.9,0,0,1,3,0,5.7
"Jan 3, 06:00 pm",0,17.2,0,0,0,0,0,17.2,0,0,1,0,0,4.1
"Jan 3, 07:00 pm",0,16.7,0,0,0,0,0,16.7,0,0,1,0,0,5.2
"Jan 3, 08:00 pm",0,16.1,0,0,0,0,0,16.1,0,0,1,0,0,5.7
"Jan 3, 09:00 pm",0,16.1,0,0,0,0,0,16.1,0,0,1,0,0,4.1
"Jan 3, 10:00 pm",0,15.6,0,0,0,0,0,15.6,0,0,1,0,0,2.1
"Jan 3, 11:00 pm",0,15,0,0,0,0,0,15,0,0,1,0,0,2.6
"Jan 4, 12:00 am",0,14.4,0,0,0,0,0,14.4,0,0,1,0,0,2.6
"Jan 4, 01:00 am",0,15,0,0,0,0,0,15,0,0,1,0,0,4.1
"Jan 4, 02:00 am",0,14.4,0,0,0,0,0,14.4,0,0,1,0,0,4.6
"Jan 4, 03:00 am",0,15,0,0,0,0,0,15,0,0,1,0,0,3.1
"Jan 4, 04:00 am",0,15,0,0,0,0,0,15,0,0,1,0,0,3.1
"Jan 4, 05:00 am",0,15,0,0,0,0,0,15,0,0,1,0,0,6.2
"Jan 4, 06:00 am",0,15.6,0,0,0,0,0,15.6,0,0,1,0,0,4.6
"Jan 4, 07:00 am",0,15.6,78.2318,0,0,0,0,15.6,0,0,1,2,0,5.2
"Jan 4, 08:00 am",561.696,16.1,70.1436,319,596.195,56,104,18.7372,183.914,0.561696,1,1,168.505,3.6
"Jan 4, 09:00 am",1571.66,16.1,58.4816,748,1634.71,75,302,24.5312,492.813,1.57167,1,1,474.58,5.2
"Jan 4, 10:00 am",2074.98,17.8,48.4091,846,2155.81,67,425,30.6808,654.074,2.07498,1,1,644.449,4.6
"Jan 4, 11:00 am",2373.11,18.9,41.1765,884,2465.62,71,511,35.0461,758.231,2.37311,1,1,752.932,4.1
"Jan 4, 12:00 pm",2537.89,20.6,38.4392,931,2637.22,61,548,35.1486,810.018,2.53789,1,1,805.74,5.7
"Jan 4, 01:00 pm",2373.93,22.2,41.1095,888,2466.47,71,513,35.9705,761.933,2.37393,1,1,756.643,5.7
"Jan 4, 02:00 pm",1961,22.2,48.2955,666,2037.6,137,419,30.5687,616.287,1.961,1,1,608.781,8.8
"Jan 4, 03:00 pm",569.519,21.7,58.3416,75,604.204,128,150,23.9197,176.718,0.569519,1,1,174.907,8.2
"Jan 4, 04:00 pm",151.009,20.6,69.9907,5,176.581,49,49,20.5718,50.569,0.151009,1,1,50.3293,8.8
"Jan 4, 05:00 pm",0,19.4,78.1498,0,0,0,0,19.4,0,0,1,3,0,7.7
"Jan 4, 06:00 pm",0,18.9,0,0,0,0,0,18.9,0,0,1,0,0,7.2
"Jan 4, 07:00 pm",0,18.3,0,0,0,0,0,18.3,0,0,1,0,0,7.7
"Jan 4, 08:00 pm",0,17.2,0,0,0,0,0,17.2,0,0,1,0,0,7.2
"Jan 4, 09:00 pm",0,17.2,0,0,0,0,0,17.2,0,0,1,0,0,5.7
"Jan 4, 10:00 pm",0,17.2,0,0,0,0,0,17.2,0,0,1,0,0,3.6
"Jan 4, 11:00 pm",0,17.2,0,0,0,0,0,17.2,0,0,1,0,0,4.1
"Jan 5, 12:00 am",0,17.2,0,0,0,0,0,17.2,0,0,1,0,0,5.7
"Jan 5, 01:00 am",0,17.2,0,0,0,0,0,17.2,0,0,1,0,0,3.1
"Jan 5, 02:00 am",0,17.2,0,0,0,0,0,17.2,0,0,1,0,0,4.1
"Jan 5, 03:00 am",0,17.2,0,0,0,0,0,17.2,0,0,1,0,0,5.7
"Jan 5, 04:00 am",0,17.8,0,0,0,0,0,17.8,0,0,1,0,0,4.6
"Jan 5, 05:00 am",0,17.8,0,0,0,0,0,17.8,0,0,1,0,0,5.7
"Jan 5, 06:00 am",0,17.2,0,0,0,0,0,17.2,0,0,1,0,0,5.2
"Jan 5, 07:00 am",0,17,78.2795,0,0,0,0,17,0,0,1,2,0,5.1
"Jan 5, 08:00 am",80.7302,17.2,70.1869,0,104.927,31,31,16.6184,29.3718,0.0807302,1,1,29.3718,7.2
"Jan 5, 09:00 am",143.701,17.2,58.5009,0,169.128,50,50,16.8877,47.401,0.143701,1,1,47.401,5.7
"Jan 5, 10:00 am",259.653,18,48.3947,0,287.438,85,85,18.3237,81.0866,0.259653,1,1,81.0866,6.2
"Jan 5, 11:00 am",244.139,18.9,41.117,0,271.6,81,81,19.1781,76.9184,0.244139,1,1,76.9184,7.2
"Jan 5, 12:00 pm",679.977,15,38.3319,12,717.333,193,199,18.0725,202.184,0.679977,1,1,202.129,4.1
"Jan 5, 01:00 pm",252.068,14.4,40.9703,0,279.695,82,82,15.4181,77.8713,0.252068,1,1,77.8713,1.5
"Jan 5, 02:00 pm",202.743,14.4,48.1458,0,229.355,67,67,14.4394,63.576,0.202743,1,1,63.576,2.1
"Jan 5, 03:00 pm",225.624,14.4,58.1935,0,252.704,73,73,14.5578,70.0855,0.225624,1,1,70.0855,2.6
"Jan 5, 04:00 pm",119.028,13.9,69.8495,0,143.968,41,41,12.6885,39.5967,0.119028,1,1,39.5967,0
"Jan 5, 05:00 pm",0,13.3,78.1065,0,0,0,0,13.3,0,0,1,3,0,2.1
"Jan 5, 06:00 pm",0,13.3,0,0,0,0,0,13.3,0,0,1,0,0,4.1
"Jan 5, 07:00 pm",0,11.1,0,0,0,0,0,11.1,0,0,1,0,0,5.2
"Jan 5, 08:00 pm",0,9.4,0,0,0,0,0,9.4,0,0,1,0,0,4.1
"Jan 5, 09:00 pm",0,7.8,0,0,0,0,0,7.8,0,0,1,0,0,3.6
"Jan 5, 10:00 pm",0,6.7,0,0,0,0,0,6.7,0,0,1,0,0,2.1
"Jan 5, 11:00 pm",0,5.6,0,0,0,0,0,5.6,0,0,1,0,0,3.6
"Jan 6, 12:00 am",0,4.4,0,0,0,0,0,4.4,0,0,1,0,0,3.6
"Jan 6, 01:00 am",0,3.3,0,0,0,0,0,3.3,0,0,1,0,0,3.1
"Jan 6, 02:00 am",0,2.2,0,0,0,0,0,2.2,0,0,1,0,0,4.6
"Jan 6, 03:00 am",0,1.7,0,0,0,0,0,1.7,0,0,1,0,0,4.1
"Jan 6, 04:00 am",0,1.1,0,0,0,0,0,1.1,0,0,1,0,0,4.1
"Jan 6, 05:00 am",0,1.1,0,0,0,0,0,1.1,0,0,1,0,0,3.1
"Jan 6, 06:00 am",0,0.6,0,0,0,0,0,0.6,0,0,1,0,0,3.6
"Jan 6, 07:00 am",0,0,78.3268,0,0,0,0,0,0,0,1,2,0,2.1
"Jan 6, 08:00 am",773.02,1.1,70.2257,468,812.713,65,135,5.12095,238.949,0.77302,1,1,216.257,3.1
"Jan 6, 09:00 am",1561.7,2.8,58.5148,679,1624.42,81,288,12.415,462.825,1.5617,1,1,446.236,3.6
"Jan 6, 10:00 am",2206.3,3.9,48.374,834,2292.17,71,425,16.6287,651.129,2.2063,1,1,641.668,4.6
"Jan 6, 11:00 am",2516.59,5,41.0505,878,2615.01,72,511,22.18,756.096,2.51659,1,1,750.895,3.6
"Jan 6, 12:00 pm",2604.39,5,38.2174,853,2706.54,87,536,24.0774,787.911,2.60439,1,1,784.078,3.1
"Jan 6, 01:00 pm",2412.16,6.1,40.8249,698,2506.26,146,496,19.6627,715.408,2.41216,1,1,711.361,5.2
"Jan 6, 02:00 pm",1455.69,5,47.9914,289,1514.98,195,319,13.4842,421.332,1.45569,1,1,418.157,4.6
"Jan 6, 03:00 pm",1431.73,4.4,58.0421,553,1490.26,99,270,10.9366,419.792,1.43173,1,1,406.714,6.2
"Jan 6, 04:00 pm",734.355,2.2,69.7063,500,773.067,38,117,5.62969,229.815,0.734355,1,1,206.158,5.7
"Jan 6, 05:00 pm",0,0.6,78.0639,0,0,0,0,0.6,0,0,1,3,0,6.7
"Jan 6, 06:00 pm",0,-0.6,0,0,0,0,0,-0.6,0,0,1,0,0,3.6
"Jan 6, 07:00 pm",0,-2.2,0,0,0,0,0,-2.2,0,0,1,0,0,3.6
"Jan 6, 08:00 pm",0,-2.2,0,0,0,0,0,-2.2,0,0,1,0,0,5.7
"Jan 6, 09:00 pm",0,-3.3,0,0,0,0,0,-3.3,0,0,1,0,0,3.6
"Jan 6, 10:00 pm",0,-3.9,0,0,0,0,0,-3.9,0,0,1,0,0,3.6
"Jan 6, 11:00 pm",0,-5,0,0,0,0,0,-5,0,0,1,0,0,4.1
"Jan 7, 12:00 am",0,-5.6,0,0,0,0,0,-5.6,0,0,1,0,0,3.6
"Jan 7, 01:00 am",0,-6.7,0,0,0,0,0,-6.7,0,0,1,0,0,2.6
"Jan 7, 02:00 am",0,-7.2,0,0,0,0,0,-7.2,0,0,1,0,0,2.6
"Jan 7, 03:00 am",0,-6.7,0,0,0,0,0,-6.7,0,0,1,0,0,2.1
"Jan 7, 04:00 am",0,-6.7,0,0,0,0,0,-6.7,0,0,1,0,0,0
"Jan 7, 05:00 am",0,-7.8,0,0,0,0,0,-7.8,0,0,1,0,0,2.6
"Jan 7, 06:00 am",0,-7.8,0,0,0,0,0,-7.8,0,0,1,0,0,1.5
"Jan 7, 07:00 am",0,-8.3,78.3736,0,0,0,0,-8.3,0,0,1,2,0,2.1
"Jan 7, 08:00 am",856.838,-6.1,70.2599,564,898.704,51,135,-1.26404,260.141,0.856838,1,1,232.75,2.6
"Jan 7, 09:00 am",1591.32,-4.4,58.5234,717,1655.02,76,295,14.8079,477.049,1.59132,1,1,459.522,0
"Jan 7, 10:00 am",2263.97,-1.7,48.3471,840,2352.1,68,425,11.0723,651.815,2.26397,1,1,642.307,4.6
"Jan 7, 11:00 am",2605.97,0,40.977,872,2708.19,74,511,14.09,754.653,2.60597,1,1,749.523,5.2
"Jan 7, 12:00 pm",2531.68,-1.1,38.0958,667,2630.74,178,531,18.3154,745.068,2.53168,1,1,742.107,2.6
"Jan 7, 01:00 pm",858.611,0,40.6733,30,900.525,207,222,7.29719,242.057,0.858611,1,1,241.885,2.1
"Jan 7, 02:00 pm",906.4,1.1,47.8324,77,949.582,191,224,7.64895,256.287,0.9064,1,1,255.452,1.5
"Jan 7, 03:00 pm",1204.3,2.2,57.8877,369,1255.86,124,240,9.62415,349.406,1.2043,1,1,340.772,3.1
"Jan 7, 04:00 pm",399.171,1.7,69.5612,148,429.954,56,80,4.19436,120.907,0.399171,1,1,113.954,2.1
"Jan 7, 05:00 pm",0,0,78.0219,0,0,0,0,0,0,0,1,3,0,2.1
"Jan 7, 06:00 pm",0,-0.6,0,0,0,0,0,-0.6,0,0,1,0,0,2.6
"Jan 7, 07:00 pm",0,-0.6,0,0,0,0,0,-0.6,0,0,1,0,0,1.5
"Jan 7, 08:00 pm",0,-2.2,0,0,0,0,0,-2.2,0,0,1,0,0,2.6
"Jan 7, 09:00 pm",0,-2.8,0,0,0,0,0,-2.8,0,0,1,0,0,0
"Jan 7, 10:00 pm",0,-2.8,0,0,0,0,0,-2.8,0,0,1,0,0,1.5
"Jan 7, 11:00 pm",0,-4.4,0,0,0,0,0,-4.4,0,0,1,0,0,2.6
"Jan 8, 12:00 am",0,-3.3,0,0,0,0,0,-3.3,0,0,1,0,0,1.5
"Jan 8, 01:00 am",0,-3.9,0,0,0,0,0,-3.9,0,0,1,0,0,1.5
"Jan 8, 02:00 am",0,-5,0,0,0,0,0,-5,0,0,1,0,0,0
"Jan 8, 03:00 am",0,-5,0,0,0,0,0,-5,0,0,1,0,0,0
"Jan 8, 04:00 am",0,-5,0,0,0,0,0,-5,0,0,1,0,0,1.5
"Jan 8, 05:00 am",0,-5,0,0,0,0,0,-5,0,0,1,0,0,0
"Jan 8, 06:00 am",0,-5,0,0,0,0,0,-5,0,0,1,0,0,1.5
"Jan 8, 07:00 am",0,-3.3,78.42,0,0,0,0,-3.3,0,0,1,2,0,0
"Jan 8, 08:00 am",331.005,-2.8,70.2895,59,360.301,64,73,-2.97494,95.5185,0.331005,1,1,92.6491,0
"Jan 8, 09:00 am",158.65,-2.2,58.5265,0,184.374,50,50,-3.02415,47.4009,0.15865,1,1,47.4009,0
"Jan 8, 10:00 am",971.923,-0.6,48.3139,92,1016.88,196,235,5.57117,272.147,0.971923,1,1,271.108,1.5
"Jan 8, 11:00 am",750.125,0,40.8965,12,789.236,200,206,5.29982,210.241,0.750125,1,1,210.171,1.5
"Jan 8, 12:00 pm",562.122,1.1,37.9671,0,596.632,163,163,7.44091,160.358,0.562122,1,1,160.358,0
"Jan 8, 01:00 pm",1387.62,2.8,40.5157,161,1444.76,245,327,12.2215,397.448,1.38762,1,1,396.541,2.1
"Jan 8, 02:00 pm",476.579,2.2,47.6689,0,509.102,140,140,9.6951,138.185,0.476579,1,1,138.185,0
"Jan 8, 03:00 pm",178.422,2.8,57.7302,0,204.541,57,57,3.53769,54.0589,0.178422,1,1,54.0589,0
"Jan 8, 04:00 pm",145.909,2.8,69.4142,0,171.379,46,46,1.21186,44.8491,0.145909,1,1,44.8491,0
"Jan 8, 05:00 pm",0,2.2,77.9807,0,0,0,0,2.2,0,0,1,3,0,0
"Jan 8, 06:00 pm",0,2.2,0,0,0,0,0,2.2,0,0,1,0,0,0
"Jan 8, 07:00 pm",0,1.7,0,0,0,0,0,1.7,0,0,1,0,0,1.5
"Jan 8, 08:00 pm",0,1.7,0,0,0,0,0,1.7,0,0,1,0,0,0
"Jan 8, 09:00 pm",0,1.7,0,0,0,0,0,1.7,0,0,1,0,0,0
"Jan 8, 10:00 pm",0,1.7,0,0,0,0,0,1.7,0,0,1,0,0,0
"Jan 8, 11:00 pm",0,1.1,0,0,0,0,0,1.1,0,0,1,0,0,0
"Jan 9, 12:00 am",0,1.1,0,0,0,0,0,1.1,0,0,1,0,0,1.5
"Jan 9, 01:00 am",0,1.1,0,0,0,0,0,1.1,0,0,1,0,0,0
"Jan 9, 02:00 am",0,1.1,0,0,0,0,0,1.1,0,0,1,0,0,1.5
"Jan 9, 03:00 am",0,-0.6,0,0,0,0,0,-0.6,0,0,1,0,0,2.1
"Jan 9, 04:00 am",0,-1.7,0,0,0,0,0,-1.7,0,0,1,0,0,2.1
"Jan 9, 05:00 am",0,-1.7,0,0,0,0,0,-1.7,0,0,1,0,0,3.1
"Jan 9, 06:00 am",0,-2,0,0,0,0,0,-2,0,0,1,0,0,2.1
"Jan 9, 07:00 am",0,-2,78.4658,0,0,0,0,-2,0,0,1,2,0,1.5
"Jan 9, 08:00 am",53.9029,-2,70.3144,0,77.5866,21,21,-3.92463,19.8725,0.0539029,1,1,19.8725,1.5
"Jan 9, 09:00 am",239.406,-1.1,58.5243,0,266.769,72,72,-1.36637,69.0595,0.239406,1,1,69.0595,1.5
"Jan 9, 10:00 am",309.694,-0.6,48.2745,0,338.534,92,92,-0.024335,88.1321,0.309694,1,1,88.1321,1.5
"Jan 9, 11:00 am",597.312,-0.6,40.8091,0,632.658,168,168,2.20294,166.26,0.597312,1,1,166.26,2.1
"Jan 9, 12:00 pm",298.923,0,37.8315,0,327.533,90,90,0.817804,85.5713,0.298923,1,1,85.5713,2.1
"Jan 9, 01:00 pm",332.956,0,40.352,0,362.294,99,99,0.770655,94.634,0.332956,1,1,94.634,2.1
"Jan 9, 02:00 pm",341.679,0.6,47.501,0,371.205,101,101,1.41562,97.2262,0.341679,1,1,97.2262,2.6
"Jan 9, 03:00 pm",361.903,1,57.5699,0,391.867,104,104,1.91387,102.855,0.361903,1,1,102.855,3.1
"Jan 9, 04:00 pm",374.165,1,69.2654,122,404.397,56,76,2.2324,111.938,0.374165,1,1,106.287,2.6
"Jan 9, 05:00 pm",0,0.6,77.9401,0,0,0,0,0.6,0,0,1,3,0,3.6
"Jan 9, 06:00 pm",0,0,0,0,0,0,0,0,0,0,1,0,0,4.1
"Jan 9, 07:00 pm",0,0,0,0,0,0,0,0,0,0,1,0,0,3.6
"Jan 9, 08:00 pm",0,0,0,0,0,0,0,0,0,0,1,0,0,4.1
"Jan 9, 09:00 pm",0,-0.6,0,0,0,0,0,-0.6,0,0,1,0,0,3.6
"Jan 9, 10:00 pm",0,-1,0,0,0,0,0,-1,0,0,1,0,0,3.6
"Jan 9, 11:00 pm",0,-0.6,0,0,0,0,0,-0.6,0,0,1,0,0,3.1
"Jan 10, 12:00 am",0,-1.1,0,0,0,0,0,-1.1,0,0,1,0,0,4.1
"Jan 10, 01:00 am",0,-1.1,0,0,0,0,0,-1.1,0,0,1,0,0,2.6
"Jan 10, 02:00 am",0,-1.7,0,0,0,0,0,-1.7,0,0,1,0,0,2.1
"Jan 10, 03:00 am",0,-1.7,0,0,0,0,0,-1.7,0,0,1,0,0,3.1
"Jan 10, 04:00 am",0,-2.8,0,0,0,0,0,-2.8,0,0,1,0,0,3.1
"Jan 10, 05:00 am",0,-3,0,0,0,0,0,-3,0,0,1,0,0,2.6
"Jan 10, 06:00 am",0,-2.8,0,0,0,0,0,-2.8,0,0,1,0,0,2.1
"Jan 10, 07:00 am",0,-2.8,78.5112,0,0,0,0,-2.8,0,0,1,2,0,2.6
"Jan 10, 08:00 am",778.793,-2.2,70.3346,526,818.634,45,124,2.09723,240.671,0.778793,1,1,215.037,2.6
"Jan 10, 09:00 am",1621.95,-2.2,58.5166,723,1686.67,72,295,9.72163,475.529,1.62195,1,1,457.863,2.1
"Jan 10, 10:00 am",2069.45,-1.7,48.229,785,2150.07,82,418,24.3492,632.463,2.06945,1,1,623.664,0
"Jan 10, 11:00 am",2499.29,-1,40.7148,805,2596.99,91,499,16.6645,731.736,2.49929,1,1,727.117,3.1
"Jan 10, 12:00 pm",2623.86,1,37.6888,835,2726.85,91,537,21.1921,782.994,2.62386,1,1,779.436,2.6
"Jan 10, 01:00 pm",2363.03,1,40.1825,817,2455.13,90,508,32.4583,744.732,2.36303,1,1,740.278,0
"Jan 10, 02:00 pm",2041.29,1.7,47.3288,803,2120.85,69,421,29.54,638.871,2.04129,1,1,630.525,0
"Jan 10, 03:00 pm",1532.89,2.8,57.4067,710,1594.66,59,288,17.1024,463.433,1.53289,1,1,447.368,1.5
"Jan 10, 04:00 pm",730.424,1.7,69.1151,479,769.037,39,120,6.72885,228.08,0.730424,1,1,206.059,3.1
"Jan 10, 05:00 pm",0,-1.1,77.9003,0,0,0,0,-1.1,0,0,1,3,0,0
"Jan 10, 06:00 pm",0,-1.7,0,0,0,0,0,-1.7,0,0,1,0,0,2.1
"Jan 10, 07:00 pm",0,-1.7,0,0,0,0,0,-1.7,0,0,1,0,0,2.6
"Jan 10, 08:00 pm",0,-2.2,0,0,0,0,0,-2.2,0,0,1,0,0,2.1
"Jan 10, 09:00 pm",0,-2.8,0,0,0,0,0,-2.8,0,0,1,0,0,0
"Jan 10, 10:00 pm",0,-3.9,0,0,0,0,0,-3.9,0,0,1,0,0,1.5
"Jan 10, 11:00 pm",0,-3.3,0,0,0,0,0,-3.3,0,0,1,0,0,0
"Jan 11, 12:00 am",0,-3.9,0,0,0,0,0,-3.9,0,0,1,0,0,0
"Jan 11, 01:00 am",0,-4.4,0,0,0,0,0,-4.4,0,0,1,0,0,0
"Jan 11, 02:00 am",0,-6.1,0,0,0,0,0,-6.1,0,0,1,0,0,0
"Jan 11, 03:00 am",0,-6.1,0,0,0,0,0,-6.1,0,0,1,0,0,0
"Jan 11, 04:00 am",0,-6.7,0,0,0,0,0,-6.7,0,0,1,0,0,0
"Jan 11, 05:00 am",0,-7.2,0,0,0,0,0,-7.2,0,0,1,0,0,0
"Jan 11, 06:00 am",0,-6.7,0,0,0,0,0,-6.7,0,0,1,0,0,0
"Jan 11, 07:00 am",0,-7.2,78.5559,0,0,0,0,-7.2,0,0,1,2,0,0
"Jan 11, 08:00 am",784.729,-5.6,70.3502,526,824.722,44,124,-1.04061,239.443,0.78473,1,1,213.79,2.1
"Jan 11, 09:00 am",1633.49,-4.4,58.5035,716,1698.59,74,295,7.53761,474.205,1.63349,1,1,456.727,2.1
