Hours since 00:00 Jan 1,Dry bulb temp (C),Wet bulb temp (C),Dew point temp (C),Relative humidity (%),Wind speed (m/s),Wind direction (deg)
0.5,6.1,5,5.0538,93,6.7,20
1.5,6.1,4.4,4.42437,89,3.6,30
2.5,5.6,4.4,4.40363,92,5.2,20
3.5,5,3.3,3.33941,89,7.7,20
4.5,4.4,3.3,3.36831,93,5.7,20
5.5,4.4,2.2,2.26566,86,5.7,10
6.5,3.9,1.7,1.77442,86,5.7,10
7.5,3.3,1.1,1.02245,85,6.7,10
8.5,3.3,0.6,0.524697,82,6.2,10
9.5,3.3,0.6,0.524697,82,7.2,360
10.5,3.3,0,0.0105778,79,5.2,10
11.5,3.3,0,0.0105778,79,6.7,10
12.5,2.8,-0.6,-0.650377,78,7.2,10
13.5,2.8,-0.6,-0.650377,78,7.7,10
14.5,2.8,-1.1,-1.18601,75,8.2,10
15.5,2.2,-1.1,-1.23331,78,6.7,10
16.5,2.8,-1.7,-1.93047,71,4.6,10
17.5,2.2,-2.2,-2.50713,71,6.7,10
18.5,1.7,-2.2,-2.43105,74,6.2,10
19.5,1.7,-2.2,-2.43105,74,7.2,360
20.5,1.7,-2.2,-2.43105,74,7.7,360
21.5,1.7,-2.2,-2.43105,74,6.7,360
22.5,1.1,-1.1,-1.29756,84,7.2,360
23.5,0.6,-0.6,-0.697452,91,5.7,360
24.5,0.6,0,0.0366637,96,5.7,350
25.5,0.6,0,0.0366637,96,5.7,360
26.5,0.6,0,0.0366637,96,6.7,350
27.5,0.6,0,0.0366637,96,6.2,350
28.5,1.1,0,-0.0526327,92,6.7,340
29.5,1.1,-0.6,-0.66258,88,9.3,350
30.5,0.6,-0.6,-0.697452,91,6.7,340
31.5,0,-0.6,-0.703857,95,6.2,330
32.5,-0.6,-1.1,-1.15768,96,8.2,340
33.5,-0.6,-1.7,-1.88445,91,6.7,330
34.5,-0.6,-2.2,-2.33767,88,8.8,330
35.5,-0.6,-2.2,-2.33767,88,6.7,330
36.5,-0.6,-1.7,-1.88445,91,7.2,320
37.5,-0.6,-1.7,-1.88445,91,6.2,320
38.5,0,-1.1,-1.29094,91,5.7,320
39.5,-0.6,-1.1,-1.15768,96,5.2,320
40.5,-0.6,-1.1,-1.15768,96,5.2,320
41.5,-0.6,-1.1,-1.15768,96,4.6,320
42.5,-0.6,-1.1,-1.15768,96,5.2,320
43.5,-0.6,-1.1,-1.15768,96,4.6,320
44.5,0,-1.1,-1.29094,91,4.6,330
45.5,0,-1.1,-1.29094,91,3.6,320
46.5,0,-1.1,-1.29094,91,5.2,330
47.5,0,-1.1,-1.29094,91,5.2,350
48.5,-0.6,-4.4,-4.83258,73,6.2,360
49.5,-1.1,-4.4,-4.78392,76,6.7,340
50.5,-1.7,-4.4,-4.689,80,4.1,350
51.5,-1.7,-5,-5.3654,76,4.6,350
52.5,-1.7,-5.6,-6.07414,72,3.6,330
53.5,-1.7,-5,-5.3654,76,2.6,350
54.5,-2.2,-4.4,-4.69057,83,3.1,360
55.5,-2.2,-5,-5.34197,79,2.1,330
56.5,-1.7,-5,-5.3654,76,1.5,20
57.5,-2.2,-5,-5.34197,79,2.1,150
58.5,-1.7,-4.4,-4.689,80,2.1,160
59.5,-1.1,-3.9,-4.2712,79,4.1,160
60.5,-1.1,-5,-5.49621,72,4.1,220
61.5,-0.6,-5,-5.57458,69,5.7,210
62.5,0,-4.4,-4.99952,69,6.2,190
63.5,0.6,-3.9,-4.42452,69,4.6,180
64.5,0,-3.9,-4.4368,72,4.1,160
65.5,-0.6,-3.9,-4.29938,76,5.2,160
66.5,-1.1,-3.9,-4.2712,79,5.7,160
67.5,-1.1,-3.9,-4.2712,79,6.7,160
68.5,-0.6,-3.3,-3.61675,80,6.2,160
69.5,-0.6,-2.8,-3.12435,83,5.2,170
70.5,-0.6,-2.8,-3.12435,83,6.7,160
71.5,-1.1,-2.2,-2.37906,91,5.2,160
72.5,-1.1,-3.9,-4.2712,79,5.7,170
73.5,-0.6,-3.9,-4.29938,76,4.1,170
74.5,-0.6,-3.9,-4.29938,76,3.6,170
75.5,-1.1,-3.9,-4.2712,79,2.6,150
76.5,-2.2,-3.9,-4.06643,87,2.1,150
77.5,-1.7,-3.9,-4.20111,83,3.1,170
78.5,0,-3.9,-4.4368,72,3.6,180
79.5,-0.6,-3.9,-4.29938,76,2.6,180
80.5,0.6,-2.8,-3.13663,76,2.1,200
81.5,2.8,-2.8,-3.11995,65,3.1,220
82.5,4.4,-2.8,-3.13512,58,3.1,260
83.5,5.6,-1.7,-2.00883,58,4.1,300
84.5,6.7,0.6,0.588935,65,3.6,340
85.5,7.2,1.7,1.69243,68,5.2,360
86.5,6.7,1.1,1.00883,67,4.6,360
87.5,6.1,0.6,0.641245,68,6.7,20
88.5,3.9,-0.6,-0.682179,72,4.6,10
89.5,2.8,-1.7,-1.93047,71,5.7,20
90.5,2.2,-2.2,-2.50713,71,5.2,30
91.5,2.2,-2.2,-2.50713,71,5.2,30
92.5,1.7,-2.2,-2.43105,74,5.7,20
93.5,1.1,-2.2,-2.47615,77,5.2,20
94.5,0.6,-2.8,-3.13663,76,6.2,10
95.5,0.6,-2.8,-3.13663,76,5.7,20
96.5,0,-3.3,-3.71798,76,4.6,10
97.5,-0.6,-3.9,-4.29938,76,6.2,30
98.5,-1.1,-3.9,-4.2712,79,6.2,20
99.5,-1.7,-4.4,-4.689,80,6.2,20
100.5,-1.7,-5,-5.3654,76,5.2,10
101.5,-2.2,-5,-5.34197,79,5.2,10
102.5,-2.8,-4.4,-4.65697,87,5.7,10
103.5,-2.8,-3.9,-4.06079,91,5.2,360
104.5,-2.2,-3.9,-4.06643,87,4.1,10
105.5,-2.2,-4.4,-4.69057,83,5.2,10
106.5,-1.7,-4.4,-4.689,80,5.7,20
107.5,-1.7,-4.4,-4.689,80,5.7,360
108.5,-1.7,-4.4,-4.689,80,5.7,10
109.5,-1.1,-5,-5.49621,72,6.2,10
110.5,-1.1,-5,-5.49621,72,6.2,20
111.5,-1.1,-5,-5.49621,72,5.2,10
112.5,-1.7,-5.6,-6.07414,72,7.2,20
113.5,-2.2,-5.6,-6.02331,75,6.7,10
114.5,-2.2,-5.6,-6.02331,75,5.2,20
115.5,-2.8,-6.1,-6.43158,76,6.2,20
116.5,-2.8,-6.1,-6.43158,76,5.7,20
117.5,-3.3,-6.7,-7.08796,75,6.2,20
118.5,-3.9,-7.2,-7.66875,75,7.7,10
119.5,-3.9,-6.7,-6.99707,79,7.2,10
120.5,-4.4,-6.7,-7.00175,82,8.2,360
121.5,-4.4,-7.8,-8.15278,75,5.2,10
122.5,-5,-7.8,-8.06819,79,6.2,10
123.5,-5,-7.2,-7.43201,83,6.2,360
124.5,-5,-7.8,-8.06819,79,5.7,10
125.5,-5.6,-7.8,-8.01955,83,8.2,360
126.5,-6.1,-8.3,-8.50919,83,8.8,360
127.5,-6.7,-10,-10.3797,75,8.8,350
128.5,-6.7,-10,-10.3797,75,7.2,20
129.5,-6.7,-9.4,-9.72382,79,6.7,360
130.5,-6.1,-10,-10.49,71,8.2,360
131.5,-4.4,-9.4,-9.97491,65,6.7,20
132.5,-3.9,-9.4,-10.0964,62,8.2,10
133.5,-4.4,-9.4,-9.97491,65,7.7,360
134.5,-3.3,-10,-10.8113,56,6.2,20
135.5,-3.9,-10,-10.7205,59,7.2,360
136.5,-4.4,-13.3,-14.2602,46,6.2,10
137.5,-6.7,-15,-15.8618,48,6.2,10
138.5,-7.2,-15.6,-16.574,47,5.2,360
139.5,-8.3,-16.1,-17.0936,49,5.7,10
140.5,-8.9,-16.7,-17.6486,49,5.2,360
141.5,-9.4,-16.1,-16.9639,54,5.2,360
142.5,-10.6,-17.2,-17.8701,55,5.2,360
143.5,-11.1,-17.8,-18.5535,54,4.1,350
144.5,-11.7,-17.8,-18.4836,57,4.6,350
145.5,-12.2,-17.2,-17.7813,63,4.6,340
146.5,-12.8,-17.8,-18.352,63,3.6,350
147.5,-13.3,-17.2,-17.5913,70,3.6,360
148.5,-13.3,-17.2,-17.5913,70,3.6,340
149.5,-13.3,-18.9,-19.5905,59,4.1,350
150.5,-13.9,-20,-20.7573,56,4.1,350
151.5,-13.9,-20,-20.7573,56,3.6,350
152.5,-12.8,-21.1,-21.9769,46,4.1,360
153.5,-11.1,-20,-20.9233,44,4.6,360
154.5,-8.3,-17.8,-18.906,42,5.2,350
155.5,-7.2,-17.8,-19.0771,38,4.6,350
156.5,-5.6,-18.3,-19.6469,32,5.7,20
157.5,-5,-16.7,-18.0695,35,6.7,360
158.5,-4.4,-16.1,-17.5351,35,4.6,360
159.5,-4.4,-16.1,-17.5351,35,4.1,360
160.5,-5,-15.6,-16.7906,39,4.1,360
161.5,-6.7,-14.4,-15.3713,50,2.1,10
162.5,-6.7,-15.6,-16.6327,45,1.5,50
163.5,-7.2,-16.7,-17.9056,42,1.5,70
164.5,-8.9,-16.1,-16.9454,52,0,0
165.5,-8.9,-15.6,-16.2776,55,0,0
166.5,-9.4,-15,-15.7063,60,1.5,170
167.5,-9.4,-15.6,-16.3203,57,2.1,200
168.5,-9.4,-16.7,-17.6402,51,3.1,190
169.5,-9.4,-15.6,-16.3203,57,3.6,190
170.5,-10.6,-16.1,-16.6445,61,2.6,200
171.5,-10,-15,-15.5001,64,3.1,170
172.5,-10,-15,-15.5001,64,3.6,190
173.5,-9.4,-15,-15.7063,60,3.1,170
174.5,-10,-15,-15.5001,64,4.1,180
175.5,-8.9,-14.4,-15.0341,61,5.7,180
176.5,-7.2,-13.9,-14.6858,55,5.2,180
177.5,-5,-12.8,-13.797,50,6.2,190
178.5,-2.2,-11.1,-12.243,46,6.7,180
179.5,1.7,-9.4,-10.4431,40,8.2,210
180.5,4.4,-8.3,-9.35744,36,8.2,190
181.5,6.1,-7.8,-8.96012,33,7.7,200
182.5,6.7,-7.2,-8.04916,34,7.2,190
183.5,7.2,-6.7,-7.60775,34,8.2,190
184.5,6.7,-6.7,-7.67617,35,7.2,190
185.5,5.6,-6.7,-7.59502,38,7.2,190
186.5,4.4,-6.7,-7.69364,41,4.6,190
187.5,3.9,-6.1,-6.94383,45,4.1,190
188.5,3.9,-6.1,-6.94383,45,7.2,210
189.5,3.3,-5.6,-6.38665,49,5.2,210
190.5,2.8,-5.6,-6.32681,51,5.2,210
191.5,2.2,-5,-5.66203,56,4.1,200
192.5,0.6,-6.7,-7.62908,54,4.1,210
193.5,0,-5,-5.58437,66,2.6,190
194.5,0,-4.4,-4.99952,69,0,0
195.5,-2.2,-5.6,-6.02331,75,2.1,150
196.5,-2.2,-6.1,-6.5558,72,3.6,180
197.5,-2.2,-5.6,-6.02331,75,2.6,190
198.5,-2.2,-5.6,-6.02331,75,2.1,190
199.5,-2.2,-6.1,-6.5558,72,0,0
200.5,0.6,-4.4,-5.01226,66,0,0
201.5,3.9,-3.3,-3.83644,57,1.5,330
202.5,7.2,-1.7,-1.99476,52,1.5,360
203.5,11.1,-1.1,-1.32714,42,4.1,360
204.5,12.2,-1.1,-1.34724,39,2.6,20
205.5,13.9,-1.1,-1.30933,35,1.5,10
206.5,15,-1.1,-1.14333,33,3.6,350
207.5,15.6,-0.6,-0.617623,33,0,0
208.5,13.9,-1.1,-1.30933,35,1.5,20
209.5,11.1,-1.1,-1.32714,42,0,0
210.5,11.1,-1.1,-1.32714,42,3.1,60
211.5,8.9,-1.1,-1.23259,49,0,0
212.5,5.6,-1.7,-2.00883,58,0,0
213.5,3.3,-2.2,-2.43863,66,0,0
214.5,2.8,-1.7,-1.93047,71,0,0
215.5,0.6,-2.2,-2.44717,80,0,0
216.5,0.6,-2.8,-3.13663,76,0,0
217.5,0,-2.8,-3.20055,79,0,0
218.5,-0.6,-3.3,-3.61675,80,0,0
219.5,-1.7,-3.9,-4.20111,83,0,0
220.5,-2.2,-3.9,-4.06643,87,0,0
221.5,-2.2,-3.9,-4.06643,87,0,0
222.5,-2.2,-3.3,-3.46722,91,0,0
223.5,-2.2,-3.9,-4.06643,87,0,0
224.5,0,-1.7,-1.90133,87,1.5,120
225.5,5,0,-0.0119085,70,1.5,170
226.5,8.3,0,0.0399502,56,4.6,160
227.5,8.9,-1.1,-1.23259,49,5.2,170
228.5,10,-1.1,-1.38542,45,7.2,160
229.5,11.7,-1.1,-1.11465,41,5.7,170
230.5,13.3,-1.1,-1.08363,37,8.2,160
231.5,12.8,-1.1,-1.16513,38,7.2,170
232.5,11.1,0.6,0.504266,48,6.7,160
233.5,10,0.6,0.597825,52,3.1,150
234.5,8.3,0.6,0.524057,58,2.1,110
235.5,8.3,0.6,0.524057,58,3.6,110
236.5,6.7,0.6,0.588935,65,3.1,130
237.5,6.1,0.6,0.641245,68,2.1,170
238.5,7.2,1.1,1.06422,65,3.6,160
239.5,7.8,1.1,1.19923,63,2.6,190
240.5,5.6,1.1,1.14525,73,2.6,320
241.5,7.8,1.1,1.19923,63,4.6,340
242.5,8.9,1.7,1.78918,61,6.2,340
243.5,8.3,0.6,0.524057,58,7.2,340
244.5,7.2,0,-0.0421411,60,6.2,330
245.5,6.7,-1.1,-1.21386,57,6.7,320
246.5,5.6,-1.7,-2.00883,58,7.2,340
247.5,3.9,-1.7,-1.8669,66,5.7,320
248.5,5,-1.1,-1.23875,64,5.2,330
249.5,6.7,-0.6,-0.74313,59,6.2,320
250.5,9.4,0,0.0424585,52,9.3,340
251.5,10.6,-1.7,-1.77848,42,8.8,300
252.5,11.7,-2.8,-3.25241,35,8.8,320
253.5,12.2,-2.8,-3.19955,34,9.8,310
254.5,13.3,-2.8,-3.04715,32,10.3,300
255.5,12.2,-4.4,-4.8642,30,7.7,300
256.5,11.7,-5,-5.74347,29,6.2,320
257.5,11.1,-5,-5.81939,30,5.2,320
258.5,9.4,-4.4,-4.91476,36,3.6,330
259.5,7.2,-5.6,-6.16437,38,1.5,330
260.5,5.6,-5,-5.68854,44,1.5,290
261.5,3.3,-5.6,-6.38665,49,3.1,280
262.5,2.8,-5,-5.57905,54,2.6,290
263.5,0.6,-5.6,-6.26252,60,0,0
264.5,2.8,-6.1,-6.8473,49,0,0
265.5,3.3,-5,-5.60957,52,3.1,270
266.5,1.7,-4.4,-5.0073,61,3.6,300
267.5,2.2,-5,-5.66203,56,0,0
268.5,0,-4.4,-4.99952,69,0,0
269.5,1.7,-3.3,-3.76329,67,2.6,320
270.5,1.7,-3.3,-3.76329,67,2.6,330
271.5,1.7,-2.8,-3.17791,70,2.6,320
272.5,5,-2.2,-2.57193,58,3.6,320
273.5,7.8,-1.1,-1.17974,53,3.6,310
274.5,9.4,-1.7,-1.93159,45,4.1,300
275.5,12.2,-0.6,-0.664759,41,5.2,270
276.5,13.3,-1.1,-1.08363,37,5.2,280
277.5,15,-0.6,-0.735709,34,6.2,300
278.5,16.7,-1.1,-1.42449,29,5.2,310
279.5,17.2,-1.7,-1.96454,27,6.2,300
280.5,16.1,-1.1,-1.48224,30,3.1,300
281.5,13.9,-2.2,-2.52285,32,3.1,280
282.5,14.4,-2.2,-2.51458,31,2.6,260
283.5,10,-2.2,-2.64498,41,0,0
284.5,10.6,-1.7,-1.77848,42,0,0
285.5,8.9,-1.1,-1.23259,49,1.5,220
286.5,6.1,-1.7,-2.01541,56,2.1,190
287.5,6.7,-1.7,-1.94812,54,0,0
288.5,6.1,-1.7,-2.01541,56,1.5,190
289.5,5,-2.2,-2.57193,58,1.5,190
290.5,3.9,-2.2,-2.49545,63,2.1,190
291.5,2.8,-2.2,-2.51359,68,1.5,150
292.5,2.2,-2.8,-3.0874,68,2.6,210
293.5,2.2,-2.8,-3.0874,68,0,0
294.5,2.2,-2.8,-3.0874,68,0,0
295.5,0,-3.3,-3.71798,76,0,0
296.5,3.9,-0.6,-0.682179,72,0,0
297.5,7.8,0,0.0551365,58,1.5,170
298.5,11.1,0,-0.082519,46,1.5,160
299.5,14.4,-0.6,-0.868005,35,2.6,190
300.5,16.7,0,-0.0782223,32,2.6,160
301.5,19.4,-0.6,-0.602052,26,3.1,170
302.5,20.6,-1.1,-1.26323,23,4.6,200
303.5,21.1,-0.6,-0.84436,23,3.6,170
304.5,20,-0.6,-0.630025,25,2.6,170
305.5,16.1,0,-0.179654,33,4.1,160
306.5,13.3,0.6,0.657702,42,2.1,150
307.5,12.2,-0.6,-0.664759,41,3.1,160
308.5,15,-2.8,-3.36192,28,5.2,190
309.5,12.2,-2.8,-3.19955,34,3.6,170
310.5,10,-2.2,-2.64498,41,2.1,120
311.5,10,-1.1,-1.38542,45,1.5,170
312.5,10,-1.1,-1.38542,45,2.6,150
313.5,8.9,-1.1,-1.23259,49,3.1,160
314.5,11.1,-1.1,-1.32714,42,4.6,180
315.5,10.6,-1.1,-1.14608,44,5.7,170
316.5,9.4,-1.1,-1.34132,47,4.1,170
317.5,7.8,-1.1,-1.17974,53,4.1,170
318.5,6.7,-1.1,-1.21386,57,2.1,140
319.5,3.3,-1.1,-1.25966,72,2.6,140
320.5,8.3,-0.6,-0.71568,53,0,0
321.5,12.2,-0.6,-0.664759,41,4.6,180
322.5,15,-0.6,-0.735709,34,4.6,180
323.5,16.1,-0.6,-0.601771,32,2.6,250
324.5,16.7,0,-0.0782223,32,2.6,160
325.5,18.9,-0.6,-0.511283,27,3.6,130
326.5,19.4,-0.6,-0.602052,26,3.6,170
327.5,19.4,-0.6,-0.602052,26,3.1,170
328.5,18.3,-0.6,-0.526764,28,2.1,120
329.5,15.6,0,-0.208184,34,1.5,60
330.5,13.3,0,-0.0156082,40,1.5,80
331.5,7.2,0.6,0.631019,63,2.6,340
332.5,10.6,0.6,0.609287,50,4.6,20
333.5,9.4,0,0.0424585,52,2.1,30
334.5,6.7,0.6,0.588935,65,4.1,360
335.5,8.3,1.7,1.67267,63,4.6,10
336.5,6.1,2.2,2.19031,76,4.6,360
337.5,6.7,1.7,1.61837,70,5.7,20
338.5,5.6,1.1,1.14525,73,6.2,10
339.5,4.4,1.1,1.08069,79,6.2,10
340.5,2.2,0.6,0.577374,89,4.6,10
341.5,1.1,-0.6,-0.66258,88,5.7,10
342.5,1.1,-0.6,-0.66258,88,6.2,10
343.5,1.1,-0.6,-0.66258,88,6.2,20
344.5,1.1,-0.6,-0.66258,88,5.2,20
345.5,1.7,-0.6,-0.709565,84,6.2,20
346.5,2.2,0,-0.0569022,85,5.7,10
347.5,2.8,0,0.0361353,82,6.2,360
348.5,3.3,0,0.0105778,79,4.6,10
349.5,4.4,0.6,0.544214,76,5.2,360
350.5,5.6,0,-0.0406423,67,3.1,360
351.5,5.6,0.6,0.563537,70,2.1,30
352.5,5,0,-0.0119085,70,0,0
353.5,4.4,0.6,0.544214,76,4.1,340
354.5,3.9,0,0.0599979,76,2.6,360
355.5,3.9,0,0.0599979,76,0,0
356.5,4.4,0,-0.0113162,73,0,0
357.5,4.4,0.6,0.544214,76,0,0
358.5,3.9,0,0.0599979,76,2.6,170
359.5,5,1.1,1.12523,76,0,0
360.5,5,1.1,1.12523,76,0,0
361.5,5.6,1.1,1.14525,73,0,0
362.5,6.1,1.1,1.04303,70,3.6,180
363.5,7.2,1.7,1.69243,68,3.6,180
364.5,7.8,5.6,5.60556,86,6.7,190
365.5,7.2,4.4,4.33468,82,2.6,190
366.5,8.3,6.1,6.09665,86,6.2,180
367.5,8.9,7.2,7.1858,89,7.7,180
368.5,10,7.2,7.2462,83,7.2,180
369.5,10.6,6.7,6.73596,77,8.2,190
370.5,11.7,6.1,5.99053,68,6.7,180
371.5,12.2,6.7,6.68007,69,9.8,180
372.5,12.8,7.8,7.87745,72,7.2,200
373.5,14.4,7.8,7.90292,65,7.2,200
374.5,16.7,7.2,7.07015,53,5.2,210
375.5,16.7,7.2,7.07015,53,5.7,190
376.5,15,8.3,8.2437,64,6.2,180
377.5,13.9,9.4,9.34119,74,6.7,190
378.5,13.9,10,9.93338,77,4.1,180
379.5,11.7,9.4,9.4356,86,2.6,120
380.5,12.2,10.6,10.6075,90,3.1,140
381.5,11.1,10.6,10.6416,97,3.1,140
382.5,11.1,10.6,10.6416,97,4.1,150
383.5,11.7,10.6,10.6053,93,3.6,150
384.5,11.7,10.6,10.6053,93,4.1,150
385.5,12.8,11.1,11.0313,89,5.2,160
386.5,13.3,11.7,11.6935,90,4.6,170
387.5,13.3,11.7,11.6935,90,5.2,170
388.5,15.6,12.8,12.721,83,8.2,180
389.5,16.7,13.3,13.2302,80,9.8,180
390.5,16.7,13.3,13.2302,80,9.8,180
391.5,17.2,13.3,13.3274,78,9.8,180
392.5,17.8,13.3,13.3059,75,10.3,180
393.5,18.9,13.3,13.3042,70,13.9,180
394.5,19.4,12.8,12.8794,66,12.4,180
395.5,20,12.2,12.2447,61,14.9,190
396.5,19.4,12.2,12.1699,63,10.8,180
397.5,20,12.2,12.2447,61,10.3,190
398.5,18.9,13.3,13.3042,70,11.8,190
399.5,18.3,13.9,13.9927,76,10.3,180
400.5,18.3,13.3,13.3728,73,8.2,180
401.5,17.8,13.9,13.9093,78,7.7,170
402.5,17.8,13.3,13.3059,75,7.7,190
403.5,17.2,13.9,13.908,81,4.6,170
404.5,16.1,13.3,13.2097,83,7.2,180
405.5,15,12.2,12.1346,83,8.8,190
406.5,15.6,13.9,13.964,90,6.2,210
407.5,5,2.8,2.85511,86,15.5,300
408.5,-2.2,-4.4,-4.69057,83,11.3,330
409.5,-5,-6.7,-6.9725,86,7.7,320
410.5,-7.2,-10,-10.3713,78,9.8,330
411.5,-8.9,-11.1,-11.4029,82,8.8,330
412.5,-10,-12.8,-13.0952,78,9.3,330
413.5,-10.6,-12.8,-13.066,82,10.3,320
414.5,-11.1,-14.4,-14.8045,74,9.8,330
415.5,-12.2,-15,-15.3916,77,8.2,330
416.5,-12.2,-14.4,-14.6316,82,7.7,310
417.5,-12.2,-15,-15.3916,77,10.3,320
418.5,-11.7,-15.6,-16.0521,70,10.3,330
419.5,-11.1,-13.3,-13.5552,82,9.8,320
420.5,-11.1,-15,-15.475,70,9.8,330
421.5,-10.6,-15.6,-16.2598,63,8.8,330
422.5,-9.4,-13.9,-14.3737,67,11.8,330
423.5,-8.9,-14.4,-15.0341,61,9.8,320
424.5,-8.9,-13.9,-14.4528,64,8.8,330
425.5,-8.9,-15,-15.6415,58,8.2,320
426.5,-8.9,-17.8,-18.9108,44,9.3,320
427.5,-9.4,-15.6,-16.3203,57,7.7,320
428.5,-10,-17.8,-18.6662,49,7.2,320
429.5,-10.6,-18.3,-19.2215,49,8.2,330
430.5,-11.1,-15.6,-16.1806,66,6.7,330
431.5,-12.2,-23.3,-24.4946,35,6.7,320
432.5,-12.8,-22.8,-23.8321,39,7.2,320
433.5,-13.3,-22.8,-23.728,41,5.7,310
434.5,-13.9,-22.2,-22.9892,46,4.1,330
435.5,-14.4,-24.4,-25.5646,38,5.2,340
436.5,-15,-24.4,-25.2742,41,3.6,320
437.5,-15,-23.3,-24.2461,45,3.6,350
438.5,-15.6,-23.3,-24.0824,48,2.1,360
439.5,-15.6,-23.9,-24.7973,45,1.5,330
440.5,-14.4,-24.4,-25.5646,38,2.1,40
441.5,-13.9,-23.9,-24.8271,39,0,0
442.5,-12.2,-22.8,-23.8775,37,2.1,210
443.5,-10.6,-21.1,-22.138,38,3.6,160
444.5,-8.9,-19.4,-20.607,38,5.2,180
445.5,-7.2,-17.2,-18.1888,41,3.1,160
446.5,-6.1,-16.7,-17.7822,39,5.2,150
447.5,-5,-16.1,-17.4146,37,4.6,170
448.5,-5,-14.4,-15.6238,43,6.2,150
449.5,-6.1,-13.3,-14.1083,53,3.1,120
450.5,-6.7,-13.3,-13.9984,56,3.1,140
451.5,-6.7,-13.3,-13.9984,56,1.5,140
452.5,-7.8,-12.2,-12.6603,68,2.6,130
453.5,-7.2,-13.3,-14.0405,58,3.1,120
454.5,-7.8,-12.8,-13.4056,64,3.1,120
455.5,-7.2,-12.8,-13.4243,61,4.1,140
456.5,-6.7,-11.7,-12.3587,64,3.6,130
457.5,-6.1,-11.7,-12.3831,61,4.1,140
458.5,-5.6,-11.7,-12.3231,59,3.1,140
459.5,-5.6,-11.1,-11.7078,62,4.1,140
460.5,-3.3,-11.1,-11.978,51,6.2,160
461.5,-2.2,-11.1,-12.243,46,7.7,160
462.5,-2.2,-10.6,-11.7149,48,6.2,150
463.5,-2.2,-10,-10.9582,51,5.7,170
464.5,-2.2,-9.4,-10.2401,54,5.2,160
465.5,-1.7,-9.4,-10.2503,52,2.1,140
466.5,-0.6,-7.8,-8.74782,54,5.7,150
467.5,0.6,-6.7,-7.62908,54,2.6,130
468.5,1.7,-5.6,-6.36495,55,3.6,180
469.5,2.2,-5.6,-6.3819,53,1.5,140
470.5,3.3,-5.6,-6.38665,49,0,0
471.5,3.9,-5.6,-6.37842,47,0,0
472.5,3.3,-5,-5.60957,52,2.1,360
473.5,0.6,-4.4,-5.01226,66,2.6,360
474.5,1.7,-5.6,-6.36495,55,1.5,80
475.5,0,-5,-5.58437,66,2.1,150
476.5,0,-3.9,-4.4368,72,3.6,180
477.5,-1.1,-5,-5.49621,72,3.1,180
478.5,-1.7,-4.4,-4.689,80,4.1,180
479.5,-2.2,-5,-5.34197,79,3.6,180
480.5,-2.8,-4.4,-4.65697,87,4.1,180
481.5,-3.3,-5,-5.14911,87,3.1,200
482.5,-3.3,-5,-5.14911,87,3.1,180
483.5,-3.9,-5,-5.14904,91,2.1,160
484.5,-5,-6.1,-6.23735,91,2.1,150
485.5,-4.4,-5.6,-5.78857,90,2.6,160
486.5,-4.4,-5.6,-5.78857,90,2.1,170
487.5,-5,-6.1,-6.23735,91,1.5,150
488.5,-2.8,-4.4,-4.65697,87,3.1,190
489.5,-0.6,-2.2,-2.33767,88,3.6,180
490.5,2.2,-1.1,-1.23331,78,5.7,180
491.5,5,-0.6,-0.613177,67,6.7,190
492.5,7.2,-0.6,-0.745749,57,7.2,200
493.5,8.3,0,0.0399502,56,6.7,180
494.5,10.6,-0.6,-0.538624,46,7.2,180
495.5,11.1,0,-0.082519,46,6.2,170
496.5,9.4,-1.1,-1.34132,47,5.2,170
497.5,8.3,0,0.0399502,56,5.2,170
498.5,7.8,-1.7,-1.97109,50,5.7,170
499.5,6.7,-1.1,-1.21386,57,7.2,180
500.5,6.1,0,0.0185303,65,6.2,180
501.5,5.6,0,-0.0406423,67,8.8,180
502.5,4.4,0,-0.0113162,73,6.7,180
503.5,3.3,0,0.0105778,79,4.6,160
504.5,2.8,-0.6,-0.650377,78,4.6,170
505.5,2.8,0,0.0361353,82,4.1,160
506.5,2.2,0,-0.0569022,85,4.6,160
507.5,2.2,0,-0.0569022,85,4.6,180
508.5,2.2,0,-0.0569022,85,5.2,170
509.5,2.8,1.1,1.16928,89,5.7,170
510.5,3.3,1.7,1.66251,89,6.7,180
511.5,3.9,3.3,3.32097,96,6.2,180
512.5,3.3,3.3,3.3,100,6.2,180
513.5,3.9,3.9,3.9,100,6.7,180
514.5,4.4,3.9,3.96591,97,6.2,180
515.5,5,4.4,4.41569,96,5.7,170
516.5,6.1,6.1,6.1,100,4.6,160
517.5,7.2,7.2,7.2,100,4.1,140
518.5,9.4,7.8,7.84285,90,4.6,150
519.5,10.6,8.3,8.35544,86,2.6,130
520.5,10,8.3,8.27052,89,5.2,140
521.5,8.9,7.2,7.1858,89,4.6,140
522.5,8.3,7.2,7.23488,93,5.7,150
523.5,8.3,7.2,7.23488,93,4.6,150
524.5,7.8,7.2,7.20215,96,3.6,130
525.5,8.3,7.8,7.85182,97,3.1,110
526.5,8.3,8.3,8.3,100,3.1,140
527.5,8.9,8.3,8.29679,96,2.6,140
528.5,9.4,8.9,8.94781,97,0,0
529.5,8.9,8.3,8.29679,96,3.1,310
530.5,4.4,3.9,3.96591,97,6.2,320
531.5,1.7,1.1,1.13146,96,8.2,310
532.5,0,0,0,100,8.2,330
