,AC inverter power | (W),Ambient temperature | (C),Angle of incidence | (deg),Beam irradiance | (W/m2),Diffuse irradiance | (W/m2),DC array power | (W),Global horizontal irradiance | (W/m2),Module temperature | (C),Plane of array irradiance | (W/m2),Power generated by system | (kW),Shading factor for beam radiation,Sun up over horizon | (0/1),Transmitted plane of array irradiance | (W/m2),Wind speed | (m/s)
"May 22, 05:00 am",332.561,8.6,82.4064,467,71,361.891,180,10.1954,127.02,0.332561,1,1,98.4435,1.4
"May 22, 06:00 am",1023.83,9.3,69.3526,678,93,1070.22,369,18.6928,333.955,1.02383,1,1,302.421,0.9
"May 22, 07:00 am",1756.85,10.1,55.9951,778,109,1826.17,551,27.4827,553.528,1.75685,1,1,537.603,0.9
"May 22, 08:00 am",2351.64,11.3,42.4551,839,120,2443.28,714,35.6466,753.994,2.35164,1,1,748.326,0.9
"May 22, 09:00 am",2735.47,12.6,28.8331,878,127,2843.32,843,44.1335,910.414,2.73548,1,1,909.019,0.6
"May 22, 10:00 am",2975.06,13.9,15.3123,896,135,3093.74,927,48.9951,1014.74,2.97506,1,1,1014.55,0.6
"May 22, 11:00 am",3052.07,14.5,4.28241,902,137,3174.35,958,51.0404,1052.4,3.05207,1,1,1052.39,0.6
"May 22, 12:00 pm",3054.38,15.1,13.6042,898,134,3176.77,934,45.3913,1022.4,3.05438,1,1,1022.27,1.5
"May 22, 01:00 pm",2796.44,15.7,27.0729,881,128,2906.99,857,43.3877,926.931,2.79644,1,1,925.809,1.5
"May 22, 02:00 pm",2383.61,15.9,40.6925,848,119,2476.54,734,39.3386,777.482,2.38361,1,1,772.627,1.5
"May 22, 03:00 pm",1810.75,16.1,54.2428,790,111,1881.95,576,32.8732,582.823,1.81075,1,1,568.6,1.8
"May 22, 04:00 pm",1090.69,16.3,67.6211,695,96,1138.96,395,26.5597,363.438,1.09069,1,1,333.833,1.8
"May 22, 05:00 pm",394.113,15.1,80.7118,528,73,424.784,210,18.7885,153.507,0.394113,1,1,120.087,1.8
"May 22, 06:00 pm",72.8866,14,93.2992,171,34,96.9326,49,13.4115,26.7462,0.0728866,1,1,26.7462,5
"May 22, 07:00 pm",0,12.9,99.0848,3,0,0,0,12.9,0,0,1,3,0,5
"May 22, 08:00 pm",0,11.5,0,0,0,0,0,11.5,0,0,1,0,0,5
"May 22, 09:00 pm",0,10.1,0,0,0,0,0,10.1,0,0,1,0,0,2.1
"May 22, 10:00 pm",0,8.7,0,0,0,0,0,8.7,0,0,1,0,0,2.1
"May 22, 11:00 pm",0,8.1,0,0,0,0,0,8.1,0,0,1,0,0,2.1
"May 23, 12:00 am",0,7.5,0,0,0,0,0,7.5,0,0,1,0,0,1.4
"May 23, 01:00 am",0,6.8,0,0,0,0,0,6.8,0,0,1,0,0,1.4
"May 23, 02:00 am",0,6.3,0,0,0,0,0,6.3,0,0,1,0,0,1.4
"May 23, 03:00 am",0,5.8,0,0,0,0,0,5.8,0,0,1,0,0,3.4
"May 23, 04:00 am",22.2444,5.3,94.1753,46,14,45.3311,17,3.76787,11.9925,0.0222444,1,2,11.9925,3.4
"May 23, 05:00 am",316.747,5.9,82.3458,101,94,345.736,118,6.49196,98.7354,0.316747,1,1,92.5432,3.4
"May 23, 06:00 am",1077.08,6.5,69.3046,571,138,1124.96,371,14.1613,337.942,1.07708,1,1,311.446,2
"May 23, 07:00 am",1810.78,7.1,55.9573,779,109,1881.98,553,21.4299,554.435,1.81078,1,1,538.533,2
"May 23, 08:00 am",2430.48,8.9,42.4242,840,120,2525.33,716,29.1264,754.945,2.43048,1,1,749.286,2
"May 23, 09:00 am",2853.33,10.7,28.8038,878,127,2966.43,844,35.7781,910.538,2.85333,1,1,909.149,1.9
"May 23, 10:00 am",3105.88,12.4,15.2683,896,134,3230.71,928,40.454,1013.8,3.10588,1,1,1013.61,1.9
"May 23, 11:00 am",3198.58,12.9,4.09808,902,138,3327.88,960,42.219,1053.53,3.19858,1,1,1053.52,1.9
"May 23, 12:00 pm",3135.62,13.3,13.5207,898,135,3261.88,936,40.4754,1023.63,3.13562,1,1,1023.5,2.3
"May 23, 01:00 pm",2868.1,13.7,27.008,881,128,2981.87,859,38.4613,927.295,2.8681,1,1,926.183,2.3
"May 23, 02:00 pm",2447.06,13.5,40.6272,849,119,2542.59,736,34.3971,778.789,2.44706,1,1,773.958,2.3
"May 23, 03:00 pm",1902.62,13.3,54.1716,725,150,1977.1,578,23.6385,584.569,1.90262,1,1,571.586,5.8
"May 23, 04:00 pm",1038.6,13.1,67.541,429,163,1085.41,348,18.5031,324.642,1.0386,1,1,306.446,5.8
"May 23, 05:00 pm",420.517,12.4,80.6205,505,80,451.774,212,14.4214,157.209,0.420517,1,1,125.219,5.8
"May 23, 06:00 pm",73.6868,11.6,93.1968,177,34,97.7482,50,10.9264,26.6757,0.0736868,1,1,26.6757,3.9
"May 23, 07:00 pm",0,10.9,99.0864,5,0,0,0,10.9,0,0,1,3,0,3.9
"May 23, 08:00 pm",0,9.8,0,0,0,0,0,9.8,0,0,1,0,0,3.9
"May 23, 09:00 pm",0,8.6,0,0,0,0,0,8.6,0,0,1,0,0,3.6
"May 23, 10:00 pm",0,7.5,0,0,0,0,0,7.5,0,0,1,0,0,3.6
"May 23, 11:00 pm",0,7.4,0,0,0,0,0,7.4,0,0,1,0,0,3.6
"May 24, 12:00 am",0,7.4,0,0,0,0,0,7.4,0,0,1,0,0,3.6
"May 24, 01:00 am",0,7.3,0,0,0,0,0,7.3,0,0,1,0,0,3.6
"May 24, 02:00 am",0,7.6,0,0,0,0,0,7.6,0,0,1,0,0,3.6
"May 24, 03:00 am",0,7.8,0,0,0,0,0,7.8,0,0,1,0,0,3.4
"May 24, 04:00 am",19.411,8,94.1893,1,12,42.4447,12,6.48937,11.361,0.019411,1,2,11.361,3.4
"May 24, 05:00 am",264.697,8.3,82.2893,2,85,292.586,85,8.44419,79.1059,0.264697,1,1,78.9831,3.4
"May 24, 06:00 am",478.536,8.6,69.2608,6,146,511.103,148,11.5909,140.169,0.478536,1,1,139.891,0.5
"May 24, 07:00 am",1314.68,8.9,55.9235,250,258,1369.56,401,21.7354,397.548,1.31468,1,1,392.457,0.5
"May 24, 08:00 am",2336.68,11.3,42.3974,730,198,2427.71,717,37.1603,754.075,2.33668,1,1,749.169,0.5
"May 24, 09:00 am",2881.58,13.8,28.7789,878,127,2995.97,846,33.7888,910.632,2.88159,1,1,909.247,3.9
"May 24, 10:00 am",3133.56,16.3,15.2302,896,134,3259.71,929,38.694,1013.85,3.13356,1,1,1013.67,3.9
"May 24, 11:00 am",3211.12,18.1,3.92082,903,137,3341.03,961,41.4595,1053.6,3.21112,1,1,1053.59,3.9
"May 24, 12:00 pm",3113.5,19.9,13.4395,898,135,3238.7,937,41.9156,1023.83,3.1135,1,1,1023.7,4.3
"May 24, 01:00 pm",2821.96,21.8,26.9437,881,128,2933.65,860,41.7626,927.657,2.82196,1,1,926.554,4.3
"May 24, 02:00 pm",2396.12,22.2,40.5621,850,119,2489.56,738,38.981,780.097,2.39612,1,1,775.291,4.3
"May 24, 03:00 pm",1814.19,22.6,54.1005,791,111,1885.51,580,33.2685,584.869,1.8142,1,1,570.779,5.6
"May 24, 04:00 pm",1088.53,23,67.4611,698,97,1136.74,400,29.4341,367.259,1.08853,1,1,337.778,5.6
"May 24, 05:00 pm",395.868,22.6,80.5297,533,75,426.578,215,24.8856,157.834,0.395868,1,1,124.048,5.6
"May 24, 06:00 pm",71.6877,22.3,93.0953,182,35,95.7108,52,21.8698,27.4436,0.0716877,1,1,27.4436,5
"May 24, 07:00 pm",0,21.9,99.0865,7,0,0,0,21.9,0,0,1,3,0,5
"May 24, 08:00 pm",0,21.4,0,0,0,0,0,21.4,0,0,1,0,0,5
"May 24, 09:00 pm",0,20.8,0,0,0,0,0,20.8,0,0,1,0,0,4.5
"May 24, 10:00 pm",0,20.3,0,0,0,0,0,20.3,0,0,1,0,0,4.5
"May 24, 11:00 pm",0,20.1,0,0,0,0,0,20.1,0,0,1,0,0,4.5
"May 25, 12:00 am",0,19.9,0,0,0,0,0,19.9,0,0,1,0,0,3.9
"May 25, 01:00 am",0,19.6,0,0,0,0,0,19.6,0,0,1,0,0,3.9
"May 25, 02:00 am",0,19.2,0,0,0,0,0,19.2,0,0,1,0,0,3.9
"May 25, 03:00 am",0,18.8,0,0,0,0,0,18.8,0,0,1,0,0,4.6
"May 25, 04:00 am",6.22507,18.4,94.204,225,11,29.0131,28,17.1964,8.14283,0.00622508,1,2,8.14283,4.6
"May 25, 05:00 am",321.571,19.4,82.237,474,71,350.664,185,20.722,129.173,0.321571,1,1,100.016,4.6
"May 25, 06:00 am",999.331,20.3,69.2209,681,94,1045.04,374,26.1895,337.239,0.999331,1,1,305.768,4.5
"May 25, 07:00 am",1729.98,21.3,55.8935,614,204,1798.37,556,32.031,553.6,1.72998,1,1,541.124,4.5
"May 25, 08:00 am",1380.29,23,42.3745,140,328,1437.2,428,31.667,432.624,1.38029,1,1,431.685,4.5
"May 25, 09:00 am",2712.6,24.7,28.7584,726,252,2819.43,847,46.2958,912.705,2.7126,1,1,911.563,2.6
"May 25, 10:00 am",2934.93,26.4,15.1978,896,134,3051.75,930,51.4012,1013.89,2.93493,1,1,1013.7,2.6
"May 25, 11:00 am",3019.01,27.2,3.75083,903,137,3139.73,962,53.3006,1053.68,3.01901,1,1,1053.67,2.6
"May 25, 12:00 pm",3027.54,28,13.3605,898,134,3148.67,938,47.2052,1023,3.02754,1,1,1022.87,5.5
"May 25, 01:00 pm",2761.16,28.8,26.88,882,128,2870.14,862,46.2671,928.914,2.76116,1,1,927.819,5.5
"May 25, 02:00 pm",2349.45,28.6,40.4972,850,120,2440.99,740,43.2634,781.68,2.34945,1,1,776.904,5.5
"May 25, 03:00 pm",1729.36,28.4,54.0296,788,111,1797.73,580,42.4765,583.826,1.72936,1,1,569.864,3
"May 25, 04:00 pm",1052.98,28.2,67.3816,699,97,1100.19,402,36.9131,368.49,1.05298,1,1,339.091,3
"May 25, 05:00 pm",387.605,27.6,80.4395,536,75,418.133,217,30.9176,159.134,0.387605,1,1,125.138,3
"May 25, 06:00 pm",72.1188,27.1,92.9946,188,36,96.1501,54,26.7857,28.212,0.0721188,1,1,28.212,4.3
"May 25, 07:00 pm",0,26.5,99.085,8,0,0,0,26.5,0,0,1,3,0,4.3
"May 25, 08:00 pm",0,25.1,0,0,0,0,0,25.1,0,0,1,0,0,4.3
"May 25, 09:00 pm",0,23.7,0,0,0,0,0,23.7,0,0,1,0,0,3.1
"May 25, 10:00 pm",0,22.3,0,0,0,0,0,22.3,0,0,1,0,0,3.1
"May 25, 11:00 pm",0,21.6,0,0,0,0,0,21.6,0,0,1,0,0,3.1
"May 26, 12:00 am",0,20.9,0,0,0,0,0,20.9,0,0,1,0,0,4.3
"May 26, 01:00 am",0,20.3,0,0,0,0,0,20.3,0,0,1,0,0,4.3
"May 26, 02:00 am",0,19.8,0,0,0,0,0,19.8,0,0,1,0,0,4.3
"May 26, 03:00 am",0,19.2,0,0,0,0,0,19.2,0,0,1,0,0,3
"May 26, 04:00 am",6.1793,18.7,94.2192,229,11,28.9665,28,17.2535,8.13184,0.0061793,1,2,8.13184,3
"May 26, 05:00 am",325.667,19.6,82.1889,476,72,354.848,187,21.1746,130.742,0.325667,1,1,101.421,3
"May 26, 06:00 am",1000.35,20.4,69.1851,682,94,1046.09,376,26.4577,337.924,1.00035,1,1,306.462,4.3
"May 26, 07:00 am",1727.42,21.2,55.8675,780,110,1795.71,558,32.2722,556.779,1.72742,1,1,540.959,4.3
"May 26, 08:00 am",2336.64,21.9,42.3555,841,120,2427.67,720,37.5086,756.089,2.33664,1,1,750.459,4.3
"May 26, 09:00 am",2775.76,22.6,28.7421,878,127,2885.38,848,41.341,910.732,2.77576,1,1,909.353,4.5
"May 26, 10:00 am",3046.32,23.2,15.171,896,134,3168.33,931,44.2854,1013.9,3.04632,1,1,1013.72,4.5
"May 26, 11:00 am",3146.61,23.4,3.58833,902,138,3273.4,963,45.463,1053.76,3.14661,1,1,1053.75,4.5
"May 26, 12:00 pm",3141.69,23.5,13.2834,869,161,3268.24,940,41.294,1029.89,3.14169,1,1,1029.77,6.3
"May 26, 01:00 pm",2654.54,23.7,26.8168,646,257,2758.85,796,38.5618,858.14,2.65454,1,1,857.345,6.3
"May 26, 02:00 pm",2429.19,23.5,40.4325,818,144,2523.99,742,36.8664,782.308,2.42919,1,1,777.74,6.3
"May 26, 03:00 pm",1805.01,23.3,53.9589,792,111,1876,584,35.0751,586.921,1.80501,1,1,572.961,4.8
"May 26, 04:00 pm",1092.77,23.1,67.3025,700,97,1141.1,404,30.248,369.722,1.09277,1,1,340.404,4.8
"May 26, 05:00 pm",403.471,22,80.35,538,75,434.349,219,24.5862,160.271,0.403471,1,1,126.13,4.8
"May 26, 06:00 pm",77.529,21,92.8949,193,37,101.664,56,20.5963,28.9797,0.077529,1,1,28.9797,5.7
"May 26, 07:00 pm",0,19.9,99.0821,10,0,0,0,19.9,0,0,1,3,0,5.7
"May 26, 08:00 pm",0,18.4,0,0,0,0,0,18.4,0,0,1,0,0,5.7
"May 26, 09:00 pm",0,16.8,0,0,0,0,0,16.8,0,0,1,0,0,3.5
"May 26, 10:00 pm",0,15.2,0,0,0,0,0,15.2,0,0,1,0,0,3.5
"May 26, 11:00 pm",0,14.3,0,0,0,0,0,14.3,0,0,1,0,0,3.5
"May 27, 12:00 am",0,13.5,0,0,0,0,0,13.5,0,0,1,0,0,2.8
"May 27, 01:00 am",0,12.6,0,0,0,0,0,12.6,0,0,1,0,0,2.8
"May 27, 02:00 am",0,12.1,0,0,0,0,0,12.1,0,0,1,0,0,2.8
"May 27, 03:00 am",0,11.5,0,0,0,0,0,11.5,0,0,1,0,0,1.1
"May 27, 04:00 am",7.23784,11,94.235,231,11,30.0447,29,8.7338,8.12078,0.00723784,1,2,8.12078,1.1
"May 27, 05:00 am",341.321,11.9,82.1449,474,73,370.839,188,13.7823,131.728,0.341321,1,1,102.493,1.1
"May 27, 06:00 am",999.694,12.9,69.1531,613,105,1045.41,359,19.0823,324.17,0.999694,1,1,295.936,3.5
"May 27, 07:00 am",1784.25,13.9,55.8452,759,122,1854.52,559,25.8204,557.036,1.78425,1,1,541.667,3.5
"May 27, 08:00 am",2406.92,14.7,42.3403,840,121,2500.8,721,31.5756,756.438,2.40692,1,1,750.822,3.5
"May 27, 09:00 am",2787.97,15.5,28.7299,813,181,2898.14,849,41.1438,913.732,2.78797,1,1,912.457,1.7
"May 27, 10:00 am",2676.27,16.4,15.1495,536,332,2781.52,809,41.5778,877.788,2.67627,1,1,877.679,1.7
"May 27, 11:00 am",3144,16.8,3.43354,848,187,3270.66,964,46.4007,1058.04,3.144,1,1,1058.03,1.7
"May 27, 12:00 pm",3135.82,17.1,13.2083,843,184,3262.09,941,41.3532,1028.26,3.13582,1,1,1028.14,3.3
"May 27, 01:00 pm",2395.29,17.5,26.7541,449,340,2488.7,715,35.8561,763.578,2.39529,1,1,763.03,3.3
"May 27, 02:00 pm",1025.09,17,40.3679,42,284,1071.52,315,24.531,311.31,1.02509,1,1,311.077,3.3
"May 27, 03:00 pm",466.689,16.6,53.8884,0,148,498.986,148,18.8811,141.123,0.466689,1,1,141.123,4
"May 27, 04:00 pm",410.337,16.2,67.2238,0,131,441.367,131,17.7353,124.178,0.410337,1,1,124.178,4
"May 27, 05:00 pm",135.061,15.5,80.2613,0,47,160.317,47,15.2182,44.5946,0.135061,1,1,44.5946,4
"May 27, 06:00 pm",74.4426,14.8,92.7962,95,33,98.5184,43,13.958,27.2501,0.0744426,1,1,27.2501,4.1
"May 27, 07:00 pm",0,14.2,99.0779,6,0,0,0,14.2,0,0,1,3,0,4.1
"May 27, 08:00 pm",0,13.4,0,0,0,0,0,13.4,0,0,1,0,0,4.1
"May 27, 09:00 pm",0,12.7,0,0,0,0,0,12.7,0,0,1,0,0,3.7
"May 27, 10:00 pm",0,12,0,0,0,0,0,12,0,0,1,0,0,3.7
"May 27, 11:00 pm",0,11.5,0,0,0,0,0,11.5,0,0,1,0,0,3.7
"May 28, 12:00 am",0,11,0,0,0,0,0,11,0,0,1,0,0,1.9
"May 28, 01:00 am",0,10.5,0,0,0,0,0,10.5,0,0,1,0,0,1.9
"May 28, 02:00 am",0,10.3,0,0,0,0,0,10.3,0,0,1,0,0,1.9
"May 28, 03:00 am",0,10.1,0,0,0,0,0,10.1,0,0,1,0,0,1.7
"May 28, 04:00 am",22.9135,10,94.2514,149,17,46.0127,29,8.1307,12.4041,0.0229135,1,2,12.4041,1.7
"May 28, 05:00 am",419.043,10.9,82.105,302,113,450.268,187,12.9352,142.624,0.419043,1,1,123.977,1.7
"May 28, 06:00 am",712.397,11.8,69.125,125,180,750.559,232,16.8662,216.086,0.712397,1,1,210.337,1.3
"May 28, 07:00 am",1703.66,12.8,55.8266,569,209,1771.14,537,27.6273,533.268,1.70366,1,1,521.762,1.3
"May 28, 08:00 am",2342.83,14.6,42.3288,810,142,2434.11,722,36.8958,755.563,2.34283,1,1,750.154,1.3
"May 28, 09:00 am",2820.17,16.5,28.7216,878,127,2931.78,850,38.1811,910.722,2.82017,1,1,909.347,3
"May 28, 10:00 am",3072.82,18.3,15.1332,896,134,3196.09,933,42.5859,1013.88,3.07282,1,1,1013.7,3
"May 28, 11:00 am",3156.72,19.5,3.28669,903,137,3284,965,44.8553,1053.84,3.15672,1,1,1053.83,3
"May 28, 12:00 pm",3160.96,20.7,13.135,812,212,3288.44,942,40.4605,1031.87,3.16096,1,1,1031.76,5.3
"May 28, 01:00 pm",2374.32,21.9,26.6918,459,327,2466.87,711,36.5723,759.585,2.37432,1,1,759.029,5.3
"May 28, 02:00 pm",2437.33,21.8,40.3036,744,198,2532.46,745,36.5038,783.048,2.43733,1,1,778.945,5.3
"May 28, 03:00 pm",1830.93,21.7,53.8182,794,110,1902.84,587,32.8026,588.561,1.83093,1,1,574.714,5.3
"May 28, 04:00 pm",1159.1,21.5,67.1455,489,192,1209.35,408,28.3475,377.797,1.1591,1,1,357.488,5.3
"May 28, 05:00 pm",114.685,20.8,80.1734,0,42,139.54,42,20.9229,39.8364,0.114685,1,1,39.8364,5.3
"May 28, 06:00 pm",77.4868,20,92.6987,79,35,101.621,43,19.2882,28.7941,0.0774868,1,1,28.7941,4.2
"May 28, 07:00 pm",0,19.3,99.0725,5,0,0,0,19.3,0,0,1,3,0,4.2
"May 28, 08:00 pm",0,17.8,0,0,0,0,0,17.8,0,0,1,0,0,4.2
"May 28, 09:00 pm",0,16.2,0,0,0,0,0,16.2,0,0,1,0,0,4.3
"May 28, 10:00 pm",0,14.7,0,0,0,0,0,14.7,0,0,1,0,0,4.3
"May 28, 11:00 pm",0,13.9,0,0,0,0,0,13.9,0,0,1,0,0,4.3
"May 29, 12:00 am",0,13.2,0,0,0,0,0,13.2,0,0,1,0,0,2.9
"May 29, 01:00 am",0,12.5,0,0,0,0,0,12.5,0,0,1,0,0,2.9
"May 29, 02:00 am",0,11.9,0,0,0,0,0,11.9,0,0,1,0,0,2.9
"May 29, 03:00 am",0,11.3,0,0,0,0,0,11.3,0,0,1,0,0,5.3
"May 29, 04:00 am",7.07757,10.7,94.2683,240,11,29.8815,30,9.49334,8.10353,0.00707757,1,2,8.10353,5.3
"May 29, 05:00 am",342.753,11.8,82.0692,481,72,372.302,191,12.9845,132.261,0.342753,1,1,102.532,5.3
"May 29, 06:00 am",1050.56,12.9,69.1008,683,95,1097.7,380,17.5732,339.985,1.05056,1,1,308.607,6.6
"May 29, 07:00 am",1812.88,14,55.8118,781,110,1884.15,561,22.5543,557.748,1.81288,1,1,541.972,6.6
"May 29, 08:00 am",2458.41,14.7,42.3209,689,229,2554.42,723,26.7771,754.074,2.45841,1,1,749.477,6.6
"May 29, 09:00 am",1218.46,15.4,28.7172,45,327,1270.45,364,21.6928,364.054,1.21846,1,1,363.984,5.9
"May 29, 10:00 am",1698.68,16.1,15.1219,102,412,1765.99,503,24.5211,512.688,1.69868,1,1,512.667,5.9
"May 29, 11:00 am",3339.09,16.7,3.14805,792,239,3475.31,966,35.0184,1061.12,3.33909,1,1,1061.12,5.9
"May 29, 12:00 pm",2448.36,17.3,13.0633,326,419,2543.95,712,30.1862,758.708,2.44836,1,1,758.664,6.5
"May 29, 01:00 pm",2968.94,18,26.63,782,213,3087.33,868,33.5112,936.641,2.96894,1,1,935.701,6.5
"May 29, 02:00 pm",2502.49,18.2,40.2395,851,120,2600.33,747,31.3823,784.638,2.50249,1,1,779.973,6.5
"May 29, 03:00 pm",1836.21,18.5,53.7482,795,110,1908.31,589,32.7067,589.888,1.83621,1,1,576.096,3.1
"May 29, 04:00 pm",1121.92,18.7,67.0678,704,97,1171.08,410,27.446,373.81,1.12192,1,1,344.693,3.1
"May 29, 05:00 pm",465.969,18.6,80.0863,448,103,498.25,226,22.0447,171.44,0.465969,1,1,142.982,3.1
"May 29, 06:00 pm",91.0112,18.5,92.6024,72,38,115.406,46,18.0983,32.5229,0.0910112,1,1,32.5229,3
"May 29, 07:00 pm",0,18.3,99.0659,6,1,3.46251,1,16.7551,0.969846,0,1,3,0.969846,3
"May 29, 08:00 pm",0,17.4,0,0,0,0,0,17.4,0,0,1,0,0,3
"May 29, 09:00 pm",0,16.5,0,0,0,0,0,16.5,0,0,1,0,0,1.1
"May 29, 10:00 pm",0,15.6,0,0,0,0,0,15.6,0,0,1,0,0,1.1
"May 29, 11:00 pm",0,15.1,0,0,0,0,0,15.1,0,0,1,0,0,1.1
"May 30, 12:00 am",0,14.6,0,0,0,0,0,14.6,0,0,1,0,0,3.2
"May 30, 01:00 am",0,14.2,0,0,0,0,0,14.2,0,0,1,0,0,3.2
"May 30, 02:00 am",0,13.9,0,0,0,0,0,13.9,0,0,1,0,0,3.2
"May 30, 03:00 am",0,13.6,0,1,0,0,0,13.6,0,0,1,0,0,1.9
"May 30, 04:00 am",34.8153,13.3,94.2857,247,21,58.138,41,11.6797,15.9188,0.0348153,1,2,15.9188,1.9
"May 30, 05:00 am",392.079,14.3,82.0374,371,100,422.705,192,16.2961,141.104,0.392079,1,1,118.154,1.9
"May 30, 06:00 am",862.583,15.2,69.0803,261,184,904.601,293,20.607,269.851,0.862583,1,1,257.873,2.7
"May 30, 07:00 am",1768.58,16.2,55.8005,669,175,1838.3,562,29.025,558.676,1.76858,1,1,545.173,2.7
"May 30, 08:00 am",2367,16.9,42.3165,770,171,2459.25,724,35.1828,756.631,2.367,1,1,751.495,2.7
"May 30, 09:00 am",2541.55,17.6,28.7165,524,332,2641.03,764,36.4389,812.896,2.54155,1,1,812.076,3.3
"May 30, 10:00 am",1207.16,18.3,15.1152,35,337,1258.82,368,27.2938,370.256,1.20716,1,1,370.249,3.3
"May 30, 11:00 am",553.221,18.4,3.01784,2,173,587.521,175,21.6748,168.311,0.553221,1,1,168.311,3.3
"May 30, 12:00 pm",464.029,18.5,12.9932,0,148,496.267,148,21.2874,141.914,0.464029,1,1,141.914,1.6
"May 30, 01:00 pm",427.753,18.5,26.5686,0,137,459.172,137,20.8687,131.053,0.427753,1,1,131.053,1.6
"May 30, 02:00 pm",395.181,18.2,40.1755,0,127,425.876,127,20.234,121.195,0.395181,1,1,121.195,1.6
"May 30, 03:00 pm",447.359,17.9,53.6786,0,143,479.219,143,20.1281,136.309,0.447359,1,1,136.309,2.1
"May 30, 04:00 pm",413.15,17.6,66.9906,0,133,444.243,133,19.5972,126.053,0.41315,1,1,126.053,2.1
"May 30, 05:00 pm",230.388,17.1,80.0002,0,77,257.566,77,17.6001,72.421,0.230388,1,1,72.421,2.1
"May 30, 06:00 pm",17.8029,16.6,92.5075,0,12,40.8065,12,15.3211,11.3562,0.0178029,1,1,11.3562,2.6
"May 30, 07:00 pm",0,16.1,99.0581,0,0,0,0,16.1,0,0,1,3,0,2.6
"May 30, 08:00 pm",0,15.4,0,0,0,0,0,15.4,0,0,1,0,0,2.6
"May 30, 09:00 pm",0,14.7,0,0,0,0,0,14.7,0,0,1,0,0,1.1
"May 30, 10:00 pm",0,13.9,0,0,0,0,0,13.9,0,0,1,0,0,1.1
"May 30, 11:00 pm",0,13.8,0,0,0,0,0,13.8,0,0,1,0,0,1.1
"May 31, 12:00 am",0,13.7,0,0,0,0,0,13.7,0,0,1,0,0,2.4
"May 31, 01:00 am",0,13.6,0,0,0,0,0,13.6,0,0,1,0,0,2.4
"May 31, 02:00 am",0,13.4,0,0,0,0,0,13.4,0,0,1,0,0,2.4
"May 31, 03:00 am",0,13.2,0,0,0,0,0,13.2,0,0,1,0,0,2.6
"May 31, 04:00 am",48.6614,12.9,94.3035,14,21,72.2457,22,11.5396,19.7694,0.0486614,1,2,19.7694,2.6
"May 31, 05:00 am",291.372,13.5,82.0096,21,95,319.823,100,14.0178,89.7863,0.291373,1,1,88.4863,2.6
"May 31, 06:00 am",795.616,14.1,69.0636,176,190,835.888,264,18.0957,243.631,0.795616,1,1,235.561,4.1
"May 31, 07:00 am",1538.05,14.7,55.7927,423,231,1600,476,23.9917,471.862,1.53805,1,1,463.329,4.1
"May 31, 08:00 am",1494,15.5,42.3156,159,335,1554.51,449,24.8609,453.056,1.494,1,1,451.995,4.1
"May 31, 09:00 am",2578.77,16.3,28.7194,555,304,2679.83,762,33.2299,811.948,2.57877,1,1,811.079,4.1
"May 31, 10:00 am",3068.32,17.2,15.1131,783,208,3191.37,908,38.5481,991.844,3.06832,1,1,991.686,4.1
"May 31, 11:00 am",2987.85,17.7,2.89632,636,301,3107.12,886,38.8639,967.044,2.98785,1,1,967.042,4.1
"May 31, 12:00 pm",3130.79,18.2,12.9246,813,212,3256.82,945,41.529,1027.5,3.13079,1,1,1027.4,3.6
"May 31, 01:00 pm",2277.67,18.8,26.5076,388,363,2366.34,689,35.7572,725.619,2.27767,1,1,725.16,3.6
"May 31, 02:00 pm",971.022,18.3,40.1119,64,252,1015.95,299,25.1455,296.144,0.971022,1,1,295.798,3.6
"May 31, 03:00 pm",1661.36,17.8,53.6093,510,217,1727.4,526,30.637,525.027,1.66136,1,1,516.271,2.2
"May 31, 04:00 pm",668.429,17.4,66.9141,67,189,705.5,219,22.7177,205.837,0.668429,1,1,203.089,2.2
"May 31, 05:00 pm",100.783,16.8,79.9151,0,37,125.367,37,16.5439,35.0817,0.100783,1,1,35.0817,2.2
"May 31, 06:00 pm",73.9965,16.3,92.4139,0,29,98.0638,29,15.4364,27.3047,0.0739965,1,1,27.3047,3.8
"May 31, 07:00 pm",0,15.7,99.0493,0,0,0,0,15.7,0,0,1,3,0,3.8
"May 31, 08:00 pm",0,15,0,0,0,0,0,15,0,0,1,0,0,3.8
"May 31, 09:00 pm",0,14.3,0,0,0,0,0,14.3,0,0,1,0,0,3.7
"May 31, 10:00 pm",0,13.6,0,0,0,0,0,13.6,0,0,1,0,0,3.7
"May 31, 11:00 pm",0,13.5,0,0,0,0,0,13.5,0,0,1,0,0,3.7
"Jun 1, 12:00 am",0,13.4,0,0,0,0,0,13.4,0,0,1,0,0,2.8
"Jun 1, 01:00 am",0,13.3,0,0,0,0,0,13.3,0,0,1,0,0,2.8
"Jun 1, 02:00 am",0,12.9,0,0,0,0,0,12.9,0,0,1,0,0,2.8
"Jun 1, 03:00 am",0,12.6,0,0,0,0,0,12.6,0,0,1,0,0,4.2
"Jun 1, 04:00 am",1.56891,12.2,94.3218,0,7,24.2706,7,10.7896,6.61951,0.00156891,1,2,6.61951,4.2
"Jun 1, 05:00 am",79.6102,12.7,81.9858,0,30,103.785,30,11.7851,28.4309,0.0796102,1,1,28.4309,4.2
"Jun 1, 06:00 am",366.999,13.1,69.0505,0,116,397.075,116,14.0382,109.87,0.366999,1,1,109.87,3.9
