,"AC inverter power | (W)","Ambient temperature | (C)","Angle of incidence | (deg)","Beam irradiance | (W/m2)","DC array power | (W)","Diffuse irradiance | (W/m2)","Global horizontal irradiance | (W/m2)","Module temperature | (C)","Plane of array irradiance | (W/m2)","Power generated by system | (kW)","Shading factor for beam radiation","Sun up over horizon | (0/1)","Transmitted plane of array irradiance | (W/m2)","Wind speed | (m/s)"
"Jan 4, 05:00 am",0,8.7,0,0,0,0,0,8.7,0,0,1,0,0,3.3
"Jan 4, 06:00 am",0,8.8,0,0,0,0,0,8.8,0,0,1,0,0,5.6
"Jan 4, 07:00 am",0,8.9,78.245,0,3.60585,1,1,7.60572,0.969846,0,1,2,0.969846,5.6
"Jan 4, 08:00 am",46.6301,9.4,70.1785,0,70.1759,20,20,8.42445,18.9422,0.0466301,1,1,18.9422,5.6
"Jan 4, 09:00 am",566.687,10,58.5174,65,601.305,124,144,12.3279,166.706,0.566687,1,1,165.118,3.1
"Jan 4, 10:00 am",349.092,10.5,48.4446,0,378.778,107,107,11.6915,103.719,0.349092,1,1,103.719,3.1
"Jan 4, 11:00 am",1665.38,11.9,41.2087,267,1731.55,263,396,22.4257,499.385,1.66538,1,1,497.779,3.1
"Jan 4, 12:00 pm",505.023,13.3,38.4633,0,538.199,154,154,17.4213,151.205,0.505023,1,1,151.205,1.8
"Jan 4, 01:00 pm",664.06,14.7,41.122,16,701.024,186,194,18.8568,198.337,0.66406,1,1,198.242,1.8
"Jan 4, 02:00 pm",1177.83,15.4,48.2976,220,1228.62,189,282,24.1804,358.578,1.17783,1,1,356.098,1.8
"Jan 4, 03:00 pm",1264.34,16,58.336,509,1317.7,104,260,26.6116,398.6,1.26434,1,1,386.316,1.7
"Jan 4, 04:00 pm",653.841,16.6,69.98,467,690.555,42,113,22.4165,220.894,0.653841,1,1,198.509,1.7
"Jan 4, 05:00 pm",28.3665,16,78.1417,87,51.5679,2,5,15.3739,19.8175,0.0283665,1,3,14.3544,1.7
"Jan 4, 06:00 pm",0,15.3,0,0,0,0,0,15.3,0,0,1,0,0,4.2
"Jan 4, 07:00 pm",0,14.6,0,0,0,0,0,14.6,0,0,1,0,0,4.2
"Jan 4, 08:00 pm",0,13.8,0,0,0,0,0,13.8,0,0,1,0,0,4.2
"Jan 4, 09:00 pm",0,13.1,0,0,0,0,0,13.1,0,0,1,0,0,3.9
"Jan 4, 10:00 pm",0,12.3,0,0,0,0,0,12.3,0,0,1,0,0,3.9
"Jan 4, 11:00 pm",0,11.9,0,0,0,0,0,11.9,0,0,1,0,0,3.9
"Jan 5, 12:00 am",0,11.6,0,0,0,0,0,11.6,0,0,1,0,0,5.2
"Jan 5, 01:00 am",0,11.2,0,0,0,0,0,11.2,0,0,1,0,0,5.2
"Jan 5, 02:00 am",0,11.2,0,0,0,0,0,11.2,0,0,1,0,0,5.2
"Jan 5, 03:00 am",0,11.1,0,0,0,0,0,11.1,0,0,1,0,0,2.4
"Jan 5, 04:00 am",0,11.1,0,0,0,0,0,11.1,0,0,1,0,0,2.4
"Jan 5, 05:00 am",0,11.1,0,0,0,0,0,11.1,0,0,1,0,0,2.4
"Jan 5, 06:00 am",0,11.2,0,0,0,0,0,11.2,0,0,1,0,0,4.6
"Jan 5, 07:00 am",0,11.3,78.2927,0,3.57029,1,1,9.87549,0.969846,0,1,2,0.969846,4.6
"Jan 5, 08:00 am",45.9411,11.8,70.2215,0,69.4739,20,20,10.7187,18.9422,0.0459411,1,1,18.9422,4.6
"Jan 5, 09:00 am",147.587,12.4,58.5363,0,173.091,50,50,11.9279,47.4463,0.147587,1,1,47.4463,4.3
"Jan 5, 10:00 am",419.133,13,48.4297,0,450.359,127,127,14.2518,124.733,0.419133,1,1,124.733,4.3
"Jan 5, 11:00 am",414.744,14.5,41.1487,0,445.873,128,128,15.9195,124.418,0.414744,1,1,124.418,4.3
"Jan 5, 12:00 pm",2159.37,16,38.3555,503,2243.42,231,495,30.8853,673.592,2.15937,1,1,671.3,2.9
"Jan 5, 01:00 pm",1206.68,17.6,40.9824,142,1258.32,234,305,26.6859,369.874,1.20668,1,1,369.038,2.9
"Jan 5, 02:00 pm",1885.21,17.8,48.1475,647,1959.05,127,403,31.4288,594.955,1.88521,1,1,587.753,2.9
"Jan 5, 03:00 pm",1365.99,18,58.1877,649,1422.46,67,267,27.75,434.792,1.36599,1,1,419.288,3.5
"Jan 5, 04:00 pm",668.731,18.2,69.8386,479,705.81,42,116,22.866,226.125,0.668731,1,1,203.319,3.5
"Jan 5, 05:00 pm",31.3079,17.3,78.0985,93,54.5646,2,5,16.7436,21.1191,0.0313079,1,3,15.2827,3.5
"Jan 5, 06:00 pm",0,16.4,0,0,0,0,0,16.4,0,0,1,0,0,3.5
"Jan 5, 07:00 pm",0,15.5,0,0,0,0,0,15.5,0,0,1,0,0,3.5
"Jan 5, 08:00 pm",0,14.9,0,0,0,0,0,14.9,0,0,1,0,0,3.5
"Jan 5, 09:00 pm",0,14.2,0,0,0,0,0,14.2,0,0,1,0,0,3
"Jan 5, 10:00 pm",0,13.5,0,0,0,0,0,13.5,0,0,1,0,0,3
"Jan 5, 11:00 pm",0,13.5,0,0,0,0,0,13.5,0,0,1,0,0,3
"Jan 6, 12:00 am",0,13.5,0,0,0,0,0,13.5,0,0,1,0,0,5.3
"Jan 6, 01:00 am",0,13.6,0,0,0,0,0,13.6,0,0,1,0,0,5.3
"Jan 6, 02:00 am",0,13.8,0,0,0,0,0,13.8,0,0,1,0,0,5.3
"Jan 6, 03:00 am",0,14.1,0,0,0,0,0,14.1,0,0,1,0,0,2.9
"Jan 6, 04:00 am",0,14.4,0,0,0,0,0,14.4,0,0,1,0,0,2.9
"Jan 6, 05:00 am",0,14.2,0,0,0,0,0,14.2,0,0,1,0,0,2.9
"Jan 6, 06:00 am",0,14,0,0,0,0,0,14,0,0,1,0,0,3.4
"Jan 6, 07:00 am",0,13.8,78.34,0,7.06719,2,2,12.2176,1.93969,0,1,2,1.93969,3.4
"Jan 6, 08:00 am",115.721,13.7,70.26,0,140.597,40,40,12.9386,38.7126,0.115721,1,1,38.7126,3.4
"Jan 6, 09:00 am",384.677,13.5,58.5499,3,415.14,113,114,14.635,115.249,0.384677,1,1,115.176,3.4
"Jan 6, 10:00 am",224.046,13.4,48.4086,0,251.093,73,73,13.6402,69.3536,0.224046,1,1,69.3536,3.4
"Jan 6, 11:00 am",274.199,13.9,41.0817,0,302.287,88,88,14.3741,83.7681,0.274199,1,1,83.7681,3.4
"Jan 6, 12:00 pm",290.75,14.3,38.2406,0,319.188,93,93,14.8852,88.6542,0.29075,1,1,88.6542,4.1
"Jan 6, 01:00 pm",374.809,14.8,40.8366,0,405.055,117,117,15.939,113.038,0.374809,1,1,113.038,4.1
"Jan 6, 02:00 pm",364.025,14.6,47.9927,0,394.036,113,113,15.7177,109.854,0.364025,1,1,109.854,4.1
"Jan 6, 03:00 pm",145.831,14.5,58.036,0,171.3,50,50,14.2621,47.4458,0.145831,1,1,47.4458,5.5
"Jan 6, 04:00 pm",51.8634,14.3,69.6952,0,75.5084,22,22,13.4715,20.8402,0.0518634,1,1,20.8402,5.5
"Jan 6, 05:00 pm",0,14.6,78.0559,0,3.51561,1,1,13.3657,0.969846,0,1,3,0.969846,5.5
"Jan 6, 06:00 pm",0,15,0,0,0,0,0,15,0,0,1,0,0,8.7
"Jan 6, 07:00 pm",0,15.4,0,0,0,0,0,15.4,0,0,1,0,0,8.7
"Jan 6, 08:00 pm",0,15.1,0,0,0,0,0,15.1,0,0,1,0,0,8.7
"Jan 6, 09:00 pm",0,14.8,0,0,0,0,0,14.8,0,0,1,0,0,5.6
"Jan 6, 10:00 pm",0,14.5,0,0,0,0,0,14.5,0,0,1,0,0,5.6
"Jan 6, 11:00 pm",0,14.8,0,0,0,0,0,14.8,0,0,1,0,0,5.6
"Jan 7, 12:00 am",0,15.2,0,0,0,0,0,15.2,0,0,1,0,0,6.8
"Jan 7, 01:00 am",0,15.5,0,0,0,0,0,15.5,0,0,1,0,0,6.8
"Jan 7, 02:00 am",0,15.5,0,0,0,0,0,15.5,0,0,1,0,0,6.8
"Jan 7, 03:00 am",0,15.4,0,0,0,0,0,15.4,0,0,1,0,0,6.2
"Jan 7, 04:00 am",0,15.4,0,0,0,0,0,15.4,0,0,1,0,0,6.2
"Jan 7, 05:00 am",0,15.2,0,0,0,0,0,15.2,0,0,1,0,0,6.2
"Jan 7, 06:00 am",0,15.1,0,0,0,0,0,15.1,0,0,1,0,0,4.9
"Jan 7, 07:00 am",0,14.9,78.3868,4,9.02809,2,2,13.5806,2.74491,0,1,2,2.49296,4.9
"Jan 7, 08:00 am",214.806,14.6,70.2938,22,241.664,56,59,14.5818,68.1009,0.214806,1,1,67.0307,4.9
"Jan 7, 09:00 am",145.878,14.4,58.5581,0,171.348,50,50,14.2014,47.4462,0.145878,1,1,47.4462,10.8
"Jan 7, 10:00 am",293.594,14.1,48.3812,0,322.092,93,93,14.3973,89.2654,0.293594,1,1,89.2654,10.8
"Jan 7, 11:00 am",380.971,13.9,41.0078,0,411.352,118,118,14.5236,114.068,0.380971,1,1,114.068,10.8
"Jan 7, 12:00 pm",2293.03,13.7,38.1185,574,2382.31,194,497,23.2446,690.025,2.29303,1,1,687.471,7.7
"Jan 7, 01:00 pm",2097.01,13.5,40.6846,509,2178.68,200,456,22.6785,629.964,2.09701,1,1,627.052,7.7
"Jan 7, 02:00 pm",374.667,12.5,47.8334,0,404.91,115,115,13.7492,111.893,0.374667,1,1,111.893,7.7
"Jan 7, 03:00 pm",269.866,11.5,57.8813,0,297.864,84,84,11.769,81.5908,0.269866,1,1,81.5908,8.4
"Jan 7, 04:00 pm",675.018,10.6,69.5499,328,712.251,75,128,12.6992,211.309,0.675018,1,1,195.906,8.4
"Jan 7, 05:00 pm",27.5785,9.6,78.014,68,50.7651,4,7,9.02567,18.0012,0.0275785,1,3,13.7388,8.4
"Jan 7, 06:00 pm",0,8.6,0,0,0,0,0,8.6,0,0,1,0,0,12.6
"Jan 7, 07:00 pm",0,7.6,0,0,0,0,0,7.6,0,0,1,0,0,12.6
"Jan 7, 08:00 pm",0,6.7,0,0,0,0,0,6.7,0,0,1,0,0,12.6
"Jan 7, 09:00 pm",0,5.9,0,0,0,0,0,5.9,0,0,1,0,0,7.5
"Jan 7, 10:00 pm",0,5,0,0,0,0,0,5,0,0,1,0,0,7.5
"Jan 7, 11:00 pm",0,4.6,0,0,0,0,0,4.6,0,0,1,0,0,7.5
"Jan 8, 12:00 am",0,4.3,0,0,0,0,0,4.3,0,0,1,0,0,7.7
"Jan 8, 01:00 am",0,3.9,0,0,0,0,0,3.9,0,0,1,0,0,7.7
"Jan 8, 02:00 am",0,3.4,0,0,0,0,0,3.4,0,0,1,0,0,7.7
"Jan 8, 03:00 am",0,2.8,0,0,0,0,0,2.8,0,0,1,0,0,6.9
"Jan 8, 04:00 am",0,2.3,0,0,0,0,0,2.3,0,0,1,0,0,6.9
"Jan 8, 05:00 am",0,1.9,0,0,0,0,0,1.9,0,0,1,0,0,6.9
"Jan 8, 06:00 am",0,1.5,0,0,0,0,0,1.5,0,0,1,0,0,6.1
"Jan 8, 07:00 am",12.0093,1.1,78.4331,52,34.9049,2,4,0.0337928,12.3663,0.0120093,1,2,9.08917,6.1
"Jan 8, 08:00 am",552.713,1.7,70.3231,289,587.001,53,96,3.37546,169.11,0.552713,1,1,155.033,6.1
"Jan 8, 09:00 am",1473.92,2.3,58.5609,546,1533.79,116,283,9.57,429.468,1.47392,1,1,416.087,5
"Jan 8, 10:00 am",1456.91,3,48.3476,292,1516.24,190,314,10.4457,416.215,1.45691,1,1,412.91,5
"Jan 8, 11:00 am",2305.86,4.5,40.9268,556,2395.66,210,489,16.9971,675.014,2.30586,1,1,671.759,5
"Jan 8, 12:00 pm",304.855,6.1,37.9894,0,333.592,94,94,7.37941,89.6363,0.304855,1,1,89.6363,5.6
"Jan 8, 01:00 pm",2379.48,7.7,40.5266,588,2472.24,212,510,19.4479,704.328,2.37948,1,1,701.015,5.6
"Jan 8, 02:00 pm",271.663,7.8,47.6696,0,299.698,85,85,8.97642,81.0912,0.271663,1,1,81.0912,5.6
"Jan 8, 03:00 pm",1498.51,7.9,57.7236,511,1559.17,138,300,13.3287,441.878,1.49851,1,1,430.057,8.3
"Jan 8, 04:00 pm",831.311,8.1,69.4027,597,872.509,40,138,11.3013,266.339,0.831311,1,1,238.504,8.3
"Jan 8, 05:00 pm",57.2402,7.2,77.9727,129,80.9873,3,8,6.82456,29.7902,0.0572402,1,3,21.7091,8.3
"Jan 8, 06:00 pm",0,6.3,0,0,0,0,0,6.3,0,0,1,0,0,8.1
"Jan 8, 07:00 pm",0,5.4,0,0,0,0,0,5.4,0,0,1,0,0,8.1
"Jan 8, 08:00 pm",0,4.6,0,0,0,0,0,4.6,0,0,1,0,0,8.1
"Jan 8, 09:00 pm",0,3.8,0,0,0,0,0,3.8,0,0,1,0,0,7.3
"Jan 8, 10:00 pm",0,2.9,0,0,0,0,0,2.9,0,0,1,0,0,7.3
"Jan 8, 11:00 pm",0,2.2,0,0,0,0,0,2.2,0,0,1,0,0,7.3
"Jan 9, 12:00 am",0,1.6,0,0,0,0,0,1.6,0,0,1,0,0,5.7
"Jan 9, 01:00 am",0,0.9,0,0,0,0,0,0.9,0,0,1,0,0,5.7
"Jan 9, 02:00 am",0,0.7,0,0,0,0,0,0.7,0,0,1,0,0,5.7
"Jan 9, 03:00 am",0,0.5,0,0,0,0,0,0.5,0,0,1,0,0,2.4
"Jan 9, 04:00 am",0,0.3,0,0,0,0,0,0.3,0,0,1,0,0,2.4
"Jan 9, 05:00 am",0,0.2,0,0,0,0,0,0.2,0,0,1,0,0,2.4
"Jan 9, 06:00 am",0,0.1,0,0,0,0,0,0.1,0,0,1,0,0,3.2
"Jan 9, 07:00 am",32.2563,0,78.479,91,55.5309,2,5,-1.34056,20.1149,0.0322563,1,2,14.377,3.2
"Jan 9, 08:00 am",734.453,0.4,70.3476,498,773.168,43,118,4.19891,229.206,0.734453,1,1,204.922,3.2
"Jan 9, 09:00 am",1610.54,0.7,58.5582,780,1674.87,54,293,13.9113,482.283,1.61054,1,1,463.171,1.5
"Jan 9, 10:00 am",2180.38,1,48.3078,826,2265.24,77,430,20.1625,653.748,2.18038,1,1,644.429,1.5
"Jan 9, 11:00 am",2460.94,2.2,40.839,831,2557.05,88,507,24.589,747.373,2.46094,1,1,742.549,1.5
"Jan 9, 12:00 pm",2621.63,3.3,37.8533,835,2724.52,93,537,21.7475,784.39,2.62163,1,1,780.773,3.4
"Jan 9, 01:00 pm",2587.8,4.5,40.3626,864,2689.24,90,529,22.883,779.528,2.5878,1,1,774.735,3.4
"Jan 9, 02:00 pm",2228.86,5.1,47.5014,869,2315.61,63,442,20.9701,670.377,2.22886,1,1,661.213,3.4
"Jan 9, 03:00 pm",1692.7,5.7,57.563,801,1759.81,56,312,15.1058,507.595,1.6927,1,1,489.271,5.2
"Jan 9, 04:00 pm",847.988,6.3,69.2538,602,889.622,41,141,10.9047,270.622,0.847988,1,1,242.757,5.2
"Jan 9, 05:00 pm",61.6652,5.8,77.9322,134,85.4967,2,8,5.4106,31.1678,0.0616652,1,3,22.7784,5.2
"Jan 9, 06:00 pm",0,5.3,0,0,0,0,0,5.3,0,0,1,0,0,2.3
"Jan 9, 07:00 pm",0,4.8,0,0,0,0,0,4.8,0,0,1,0,0,2.3
"Jan 9, 08:00 pm",0,4.1,0,0,0,0,0,4.1,0,0,1,0,0,2.3
"Jan 9, 09:00 pm",0,3.5,0,0,0,0,0,3.5,0,0,1,0,0,5.4
"Jan 9, 10:00 pm",0,2.9,0,0,0,0,0,2.9,0,0,1,0,0,5.4
"Jan 9, 11:00 pm",0,2.5,0,0,0,0,0,2.5,0,0,1,0,0,5.4
"Jan 10, 12:00 am",0,2.2,0,0,0,0,0,2.2,0,0,1,0,0,2.6
"Jan 10, 01:00 am",0,1.9,0,0,0,0,0,1.9,0,0,1,0,0,2.6
"Jan 10, 02:00 am",0,1.5,0,0,0,0,0,1.5,0,0,1,0,0,2.6
"Jan 10, 03:00 am",0,1.2,0,0,0,0,0,1.2,0,0,1,0,0,4.6
"Jan 10, 04:00 am",0,0.9,0,0,0,0,0,0.9,0,0,1,0,0,4.6
"Jan 10, 05:00 am",0,1,0,0,0,0,0,1,0,0,1,0,0,4.6
"Jan 10, 06:00 am",0,1,0,0,0,0,0,1,0,0,1,0,0,7.6
"Jan 10, 07:00 am",10.2059,1.1,78.5242,42,33.068,3,4,0.176365,11.2656,0.0102059,1,2,8.61601,7.6
"Jan 10, 08:00 am",570.949,2.1,70.3675,228,605.667,75,109,3.60184,171.246,0.570949,1,1,160.118,7.6
"Jan 10, 09:00 am",723.274,3.1,58.5501,118,761.707,129,165,6.27223,206.582,0.723274,1,1,203.692,4.3
"Jan 10, 10:00 am",825.787,4.1,48.2618,44,866.841,191,210,7.93705,233.98,0.825787,1,1,233.486,4.3
"Jan 10, 11:00 am",601.881,5.6,40.7442,3,637.337,171,173,8.16726,171.858,0.601881,1,1,171.84,4.3
"Jan 10, 12:00 pm",1722.01,7.2,37.7102,217,1790.12,291,407,16.3376,501.394,1.72201,1,1,500.467,4.6
"Jan 10, 01:00 pm",283.599,8.7,40.1927,0,311.886,89,89,9.87484,84.7216,0.283599,1,1,84.7216,4.6
"Jan 10, 02:00 pm",246.067,9.1,47.3289,0,273.569,78,78,9.28558,74.1214,0.246067,1,1,74.1214,4.6
"Jan 10, 03:00 pm",241.858,9.4,57.3997,0,269.273,76,76,9.54456,73.0402,0.241858,1,1,73.0402,4.7
"Jan 10, 04:00 pm",135.449,9.8,69.1033,0,160.712,45,45,9.34369,43.5548,0.135449,1,1,43.5548,4.7
"Jan 10, 05:00 pm",0,9.6,77.8925,0,10.5097,3,3,8.2553,2.83473,0,1,3,2.83473,4.7
"Jan 10, 06:00 pm",0,9.4,0,0,0,0,0,9.4,0,0,1,0,0,7.1
"Jan 10, 07:00 pm",0,9.2,0,0,0,0,0,9.2,0,0,1,0,0,7.1
"Jan 10, 08:00 pm",0,9.2,0,0,0,0,0,9.2,0,0,1,0,0,7.1
"Jan 10, 09:00 pm",0,9.2,0,0,0,0,0,9.2,0,0,1,0,0,7.5
"Jan 10, 10:00 pm",0,9.2,0,0,0,0,0,9.2,0,0,1,0,0,7.5
"Jan 10, 11:00 pm",0,9,0,0,0,0,0,9,0,0,1,0,0,7.5
"Jan 11, 12:00 am",0,8.8,0,0,0,0,0,8.8,0,0,1,0,0,3.8
"Jan 11, 01:00 am",0,8.7,0,0,0,0,0,8.7,0,0,1,0,0,3.8
"Jan 11, 02:00 am",0,8.6,0,0,0,0,0,8.6,0,0,1,0,0,3.8
"Jan 11, 03:00 am",0,8.6,0,0,0,0,0,8.6,0,0,1,0,0,5.1
