,"AC inverter power | (W)","Ambient temperature | (C)","Angle of incidence | (deg)","Beam irradiance | (W/m2)","DC array power | (W)","Diffuse irradiance | (W/m2)","Global horizontal irradiance | (W/m2)","Module temperature | (C)","Plane of array irradiance | (W/m2)","Power generated by system | (kW)","Shading factor for beam radiation","Sun up over horizon | (0/1)","Transmitted plane of array irradiance | (W/m2)","Wind speed | (m/s)"
"Jan 1, 09:00 pm",0,6.1,0,0,0,0,0,6.1,0,0,1,0,0,8.3
"Jan 1, 10:00 pm",0,6.1,0,0,0,0,0,6.1,0,0,1,0,0,8.3
"Jan 1, 11:00 pm",0,5.9,0,0,0,0,0,5.9,0,0,1,0,0,8.3
"Jan 2, 12:00 am",0,5.8,0,0,0,0,0,5.8,0,0,1,0,0,6.7
"Jan 2, 01:00 am",0,5.6,0,0,0,0,0,5.6,0,0,1,0,0,6.7
"Jan 2, 02:00 am",0,4.6,0,0,0,0,0,4.6,0,0,1,0,0,6.7
"Jan 2, 03:00 am",0,3.6,0,0,0,0,0,3.6,0,0,1,0,0,5.1
"Jan 2, 04:00 am",0,2.7,0,0,0,0,0,2.7,0,0,1,0,0,5.1
"Jan 2, 05:00 am",0,3.1,0,0,0,0,0,3.1,0,0,1,0,0,5.1
"Jan 2, 06:00 am",0,3.5,0,0,0,0,0,3.5,0,0,1,0,0,3.4
"Jan 2, 07:00 am",0,3.9,78.0818,0,0,0,0,3.9,0,0,1,2,0,3.4
"Jan 2, 08:00 am",16.6041,4,73.0038,0,39.5854,11,11,2.41403,10.4122,0.0166041,1,1,10.4122,3.4
"Jan 2, 09:00 am",192.095,4,63.3981,0,218.491,58,58,3.5078,57.7384,0.192095,1,1,57.7384,2.4
"Jan 2, 10:00 am",724.791,4.1,55.8015,117,763.263,120,152,7.79825,207.824,0.724791,1,1,205.463,2.4
"Jan 2, 11:00 am",958.785,4,51.2316,179,1003.38,139,197,9.97441,275.239,0.958785,1,1,272.681,2.4
"Jan 2, 12:00 pm",293.67,4,50.5356,0,322.169,88,88,5.67033,85.9297,0.29367,1,1,85.9297,1.2
"Jan 2, 01:00 pm",500.479,3.9,53.866,28,533.55,116,124,6.44597,143.277,0.500479,1,1,142.787,1.2
"Jan 2, 02:00 pm",909.289,3.4,60.5527,261,952.548,108,166,10.202,266.432,0.909289,1,1,259.125,1.2
"Jan 2, 03:00 pm",478.723,2.9,69.595,213,511.295,48,72,4.67379,145.815,0.478723,1,1,135.791,5.3
"Jan 2, 04:00 pm",11.1272,2.4,76.4109,40,34.0064,2,3,1.41672,11.338,0.0111272,1,3,8.90702,5.3
"Jan 2, 05:00 pm",0,2.5,0,0,0,0,0,2.5,0,0,1,0,0,5.3
"Jan 2, 06:00 pm",0,2.6,0,0,0,0,0,2.6,0,0,1,0,0,4.6
"Jan 2, 07:00 pm",0,2.8,0,0,0,0,0,2.8,0,0,1,0,0,4.6
"Jan 2, 08:00 pm",0,3,0,0,0,0,0,3,0,0,1,0,0,4.6
"Jan 2, 09:00 pm",0,3.3,0,0,0,0,0,3.3,0,0,1,0,0,3.9
"Jan 2, 10:00 pm",0,3.5,0,0,0,0,0,3.5,0,0,1,0,0,3.9
"Jan 2, 11:00 pm",0,3.4,0,0,0,0,0,3.4,0,0,1,0,0,3.9
"Jan 3, 12:00 am",0,3.4,0,0,0,0,0,3.4,0,0,1,0,0,5.1
"Jan 3, 01:00 am",0,3.3,0,0,0,0,0,3.3,0,0,1,0,0,5.1
"Jan 3, 02:00 am",0,3.2,0,0,0,0,0,3.2,0,0,1,0,0,5.1
"Jan 3, 03:00 am",0,3,0,0,0,0,0,3,0,0,1,0,0,9.2
"Jan 3, 04:00 am",0,2.8,0,0,0,0,0,2.8,0,0,1,0,0,9.2
"Jan 3, 05:00 am",0,3.2,0,0,0,0,0,3.2,0,0,1,0,0,9.2
"Jan 3, 06:00 am",0,3.7,0,0,0,0,0,3.7,0,0,1,0,0,7.6
"Jan 3, 07:00 am",0,4.2,78.1209,0,0,0,0,4.2,0,0,1,2,0,7.6
"Jan 3, 08:00 am",9.36135,4.6,73.0239,0,32.2077,9,9,3.61789,8.5152,0.00936135,1,1,8.5152,7.6
"Jan 3, 09:00 am",848.019,5,63.3933,302,889.654,85,143,8.16675,249.985,0.848019,1,1,239.87,5.9
"Jan 3, 10:00 am",135.061,5.5,55.7651,0,160.316,45,45,5.28997,42.6899,0.135061,1,1,42.6899,5.9
"Jan 3, 11:00 am",166.612,5.6,51.1591,0,192.495,54,54,5.26294,51.2526,0.166612,1,1,51.2526,5.9
"Jan 3, 12:00 pm",170.013,5.7,50.4298,0,195.963,55,55,5.38874,52.2044,0.170013,1,1,52.2044,5.8
"Jan 3, 01:00 pm",149,5.8,53.7372,0,174.531,49,49,5.38751,46.4946,0.149,1,1,46.4946,5.8
"Jan 3, 02:00 pm",157.375,5,60.4128,0,183.073,51,51,4.61255,48.6082,0.157375,1,1,48.6082,5.8
"Jan 3, 03:00 pm",224.951,4.3,69.4534,16,252.017,52,54,4.26084,67.5606,0.224951,1,1,66.8128,6.8
"Jan 3, 04:00 pm",0,3.6,76.3667,3,13.051,3,3,2.53093,3.61666,0,1,3,3.43453,6.8
"Jan 3, 05:00 pm",0,3.6,0,0,0,0,0,3.6,0,0,1,0,0,6.8
"Jan 3, 06:00 pm",0,3.6,0,0,0,0,0,3.6,0,0,1,0,0,2.8
"Jan 3, 07:00 pm",0,3.5,0,0,0,0,0,3.5,0,0,1,0,0,2.8
"Jan 3, 08:00 pm",0,3.4,0,0,0,0,0,3.4,0,0,1,0,0,2.8
"Jan 3, 09:00 pm",0,3.2,0,0,0,0,0,3.2,0,0,1,0,0,2.8
"Jan 3, 10:00 pm",0,3,0,0,0,0,0,3,0,0,1,0,0,2.8
"Jan 3, 11:00 pm",0,3.2,0,0,0,0,0,3.2,0,0,1,0,0,2.8
"Jan 4, 12:00 am",0,3.3,0,0,0,0,0,3.3,0,0,1,0,0,4.2
"Jan 4, 01:00 am",0,3.4,0,0,0,0,0,3.4,0,0,1,0,0,4.2
"Jan 4, 02:00 am",0,3.4,0,0,0,0,0,3.4,0,0,1,0,0,4.2
"Jan 4, 03:00 am",0,3.3,0,0,0,0,0,3.3,0,0,1,0,0,9.1
"Jan 4, 04:00 am",0,3.2,0,0,0,0,0,3.2,0,0,1,0,0,9.1
"Jan 4, 05:00 am",0,3.4,0,0,0,0,0,3.4,0,0,1,0,0,9.1
"Jan 4, 06:00 am",0,3.6,0,0,0,0,0,3.6,0,0,1,0,0,14.4
"Jan 4, 07:00 am",0,3.8,78.1597,4,2.15885,0,0,3.09878,0.820736,0,1,2,0.569502,14.4
"Jan 4, 08:00 am",296.84,3.6,73.0385,146,325.406,36,47,3.82509,94.0875,0.29684,1,1,86.1084,14.4
"Jan 4, 09:00 am",80.0453,3.4,63.382,0,104.229,29,29,3.01127,27.4852,0.0800453,1,1,27.4852,15.1
"Jan 4, 10:00 am",1476.21,3.2,55.7218,462,1536.15,123,252,6.57456,420.601,1.47621,1,1,411.329,15.1
"Jan 4, 11:00 am",1682.18,4,51.0794,470,1748.93,141,295,8.07965,478.01,1.68218,1,1,471.372,15.1
"Jan 4, 12:00 pm",173.915,4.8,50.3168,0,199.944,56,56,4.91504,53.1565,0.173915,1,1,53.1565,8.7
"Jan 4, 01:00 pm",284.865,5.5,53.6019,0,313.178,85,85,5.7029,83.5433,0.284865,1,1,83.5433,8.7
"Jan 4, 02:00 pm",557.112,5,60.2676,105,591.503,92,116,6.31086,161.089,0.557112,1,1,158.204,8.7
"Jan 4, 03:00 pm",584.6,4.6,69.3077,243,619.642,65,94,5.87769,176.698,0.5846,1,1,165.42,11.9
"Jan 4, 04:00 pm",20.549,4.1,76.3223,49,43.604,3,5,3.54117,14.496,0.020549,1,3,11.5244,11.9
"Jan 4, 05:00 pm",0,4.1,0,0,0,0,0,4.1,0,0,1,0,0,11.9
"Jan 4, 06:00 pm",0,4.2,0,0,0,0,0,4.2,0,0,1,0,0,7.6
"Jan 4, 07:00 pm",0,4.2,0,0,0,0,0,4.2,0,0,1,0,0,7.6
"Jan 4, 08:00 pm",0,4,0,0,0,0,0,4,0,0,1,0,0,7.6
"Jan 4, 09:00 pm",0,3.9,0,0,0,0,0,3.9,0,0,1,0,0,10
"Jan 4, 10:00 pm",0,3.7,0,0,0,0,0,3.7,0,0,1,0,0,10
"Jan 4, 11:00 pm",0,3.2,0,0,0,0,0,3.2,0,0,1,0,0,10
"Jan 5, 12:00 am",0,2.7,0,0,0,0,0,2.7,0,0,1,0,0,5.3
"Jan 5, 01:00 am",0,2.2,0,0,0,0,0,2.2,0,0,1,0,0,5.3
"Jan 5, 02:00 am",0,2.1,0,0,0,0,0,2.1,0,0,1,0,0,5.3
"Jan 5, 03:00 am",0,2,0,0,0,0,0,2,0,0,1,0,0,5.5
"Jan 5, 04:00 am",0,1.9,0,0,0,0,0,1.9,0,0,1,0,0,5.5
"Jan 5, 05:00 am",0,1.6,0,0,0,0,0,1.6,0,0,1,0,0,5.5
"Jan 5, 06:00 am",0,1.4,0,0,0,0,0,1.4,0,0,1,0,0,4.1
"Jan 5, 07:00 am",0,1.2,78.1983,6,3.27103,0,0,-0.431274,1.22715,0,1,2,0.850107,4.1
"Jan 5, 08:00 am",376.183,1.2,73.0476,202,406.46,40,55,2.12639,117.825,0.376183,1,1,106.781,4.1
"Jan 5, 09:00 am",340.453,1.3,63.3644,40,369.953,73,81,2.00533,98.4779,0.340453,1,1,97.1406,4.5
"Jan 5, 10:00 am",365.152,1.4,55.6714,4,395.187,100,101,2.18304,103.925,0.365152,1,1,103.845,4.5
"Jan 5, 11:00 am",173.388,1.6,50.9923,0,199.406,55,55,1.30712,52.2046,0.173388,1,1,52.2046,4.5
"Jan 5, 12:00 pm",1691.11,1.8,50.1966,462,1758.16,144,300,9.15343,482.167,1.69111,1,1,476.085,5.9
"Jan 5, 01:00 pm",1703.15,2,53.4604,496,1770.61,153,304,10.0702,489.807,1.70315,1,1,481.387,5.9
"Jan 5, 02:00 pm",195.564,1.5,60.1173,0,222.029,60,60,1.87213,58.2666,0.195564,1,1,58.2666,5.9
"Jan 5, 03:00 pm",42.0117,1.1,69.1578,0,65.4701,18,18,0.0196396,17.0473,0.0420117,1,1,17.0473,4.8
"Jan 5, 04:00 pm",0,0.6,76.2779,0,3.73881,1,1,-0.881489,0.969846,0,1,3,0.969846,4.8
"Jan 5, 05:00 pm",0,0.4,0,0,0,0,0,0.4,0,0,1,0,0,4.8
"Jan 5, 06:00 pm",0,0.1,0,0,0,0,0,0.1,0,0,1,0,0,3.1
"Jan 5, 07:00 pm",0,-0.2,0,0,0,0,0,-0.2,0,0,1,0,0,3.1
"Jan 5, 08:00 pm",0,-0.1,0,0,0,0,0,-0.1,0,0,1,0,0,3.1
"Jan 5, 09:00 pm",0,0,0,0,0,0,0,0,0,0,1,0,0,1.3
"Jan 5, 10:00 pm",0,0.1,0,0,0,0,0,0.1,0,0,1,0,0,1.3
"Jan 5, 11:00 pm",0,-0.1,0,0,0,0,0,-0.1,0,0,1,0,0,1.3
"Jan 6, 12:00 am",0,-0.3,0,0,0,0,0,-0.3,0,0,1,0,0,1.7
"Jan 6, 01:00 am",0,-0.5,0,0,0,0,0,-0.5,0,0,1,0,0,1.7
"Jan 6, 02:00 am",0,-0.7,0,0,0,0,0,-0.7,0,0,1,0,0,1.7
"Jan 6, 03:00 am",0,-0.9,0,0,0,0,0,-0.9,0,0,1,0,0,1.8
"Jan 6, 04:00 am",0,-1.2,0,0,0,0,0,-1.2,0,0,1,0,0,1.8
"Jan 6, 05:00 am",0,-1.1,0,0,0,0,0,-1.1,0,0,1,0,0,1.8
"Jan 6, 06:00 am",0,-1,0,0,0,0,0,-1,0,0,1,0,0,2.8
"Jan 6, 07:00 am",0,-0.8,78.2366,0,0,0,0,-0.8,0,0,1,2,0,2.8
"Jan 6, 08:00 am",58.8759,-0.8,73.051,0,82.6543,22,22,-2.27629,21.3159,0.0588759,1,1,21.3159,2.8
"Jan 6, 09:00 am",257.456,-0.7,63.3404,8,285.194,69,71,-0.78365,74.2766,0.257456,1,1,74.0095,1.6
"Jan 6, 10:00 am",786.179,-0.6,55.614,147,826.209,118,159,4.06805,221.785,0.786179,1,1,218.857,1.6
"Jan 6, 11:00 am",292.549,-0.6,50.8979,0,321.025,86,86,0.528631,83.7686,0.292549,1,1,83.7686,1.6
"Jan 6, 12:00 pm",193.186,-0.6,50.0695,0,219.604,60,60,-0.878348,56.9658,0.193186,1,1,56.9658,3.2
"Jan 6, 01:00 pm",157.444,-0.6,53.3127,0,183.143,50,50,-1.1899,47.4459,0.157444,1,1,47.4459,3.2
"Jan 6, 02:00 pm",107.409,-0.9,59.9619,0,132.122,36,36,-1.84955,34.134,0.107409,1,1,34.134,3.2
"Jan 6, 03:00 pm",618.229,-1.1,69.0041,250,654.078,68,99,2.74127,183.713,0.618229,1,1,172.283,0.9
"Jan 6, 04:00 pm",29.7008,-1.3,76.2334,55,52.9273,4,6,-2.45536,16.9676,0.0297008,1,3,13.6394,0.9
"Jan 6, 05:00 pm",0,-1.3,0,0,0,0,0,-1.3,0,0,1,0,0,0.9
"Jan 6, 06:00 pm",0,-1.2,0,0,0,0,0,-1.2,0,0,1,0,0,3.1
"Jan 6, 07:00 pm",0,-1.2,0,0,0,0,0,-1.2,0,0,1,0,0,3.1
"Jan 6, 08:00 pm",0,-1.3,0,0,0,0,0,-1.3,0,0,1,0,0,3.1
"Jan 6, 09:00 pm",0,-1.5,0,0,0,0,0,-1.5,0,0,1,0,0,4.5
"Jan 6, 10:00 pm",0,-1.7,0,0,0,0,0,-1.7,0,0,1,0,0,4.5
"Jan 6, 11:00 pm",0,-1.8,0,0,0,0,0,-1.8,0,0,1,0,0,4.5
"Jan 7, 12:00 am",0,-2,0,0,0,0,0,-2,0,0,1,0,0,1.9
"Jan 7, 01:00 am",0,-2.2,0,0,0,0,0,-2.2,0,0,1,0,0,1.9
"Jan 7, 02:00 am",0,-2.1,0,0,0,0,0,-2.1,0,0,1,0,0,1.9
"Jan 7, 03:00 am",0,-1.9,0,0,0,0,0,-1.9,0,0,1,0,0,4.6
"Jan 7, 04:00 am",0,-1.8,0,0,0,0,0,-1.8,0,0,1,0,0,4.6
"Jan 7, 05:00 am",0,-1.8,0,0,0,0,0,-1.8,0,0,1,0,0,4.6
"Jan 7, 06:00 am",0,-1.8,0,0,0,0,0,-1.8,0,0,1,0,0,4.7
"Jan 7, 07:00 am",0,-1.7,78.2745,1,0.546264,0,0,-3.22666,0.203224,0,1,2,0.140322,4.7
"Jan 7, 08:00 am",120.721,-1.5,73.0488,30,145.694,25,27,-2.25645,39.2167,0.120721,1,1,37.5765,4.7
"Jan 7, 09:00 am",115.05,-1.4,63.31,0,139.912,38,38,-2.52272,36.0452,0.11505,1,1,36.0452,1.9
"Jan 7, 10:00 am",399.885,-1.2,55.5497,13,430.684,103,107,-0.0896396,112.349,0.399885,1,1,112.091,1.9
"Jan 7, 11:00 am",175.662,-1.1,50.7962,0,201.726,55,55,-1.44436,52.2044,0.175662,1,1,52.2044,1.9
"Jan 7, 12:00 pm",273.389,-1.1,49.9353,0,301.461,81,81,-0.92223,78.1854,0.273389,1,1,78.1854,1.6
"Jan 7, 01:00 pm",161.456,-1.1,53.1589,0,187.236,51,51,-1.72571,48.3976,0.161456,1,1,48.3976,1.6
"Jan 7, 02:00 pm",959.08,-1.4,59.8015,270,1003.69,109,172,4.72749,273.816,0.95908,1,1,266.622,1.6
"Jan 7, 03:00 pm",683.606,-1.8,68.8465,340,721.051,58,101,2.97054,205.533,0.683606,1,1,190.109,1.9
"Jan 7, 04:00 pm",41.9603,-2.2,76.1888,78,65.4177,3,6,-3.07008,21.5299,0.0419603,1,3,16.8151,1.9
"Jan 7, 05:00 pm",0,-2.3,0,0,0,0,0,-2.3,0,0,1,0,0,1.9
"Jan 7, 06:00 pm",0,-2.4,0,0,0,0,0,-2.4,0,0,1,0,0,2.4
"Jan 7, 07:00 pm",0,-2.5,0,0,0,0,0,-2.5,0,0,1,0,0,2.4
"Jan 7, 08:00 pm",0,-2.7,0,0,0,0,0,-2.7,0,0,1,0,0,2.4
"Jan 7, 09:00 pm",0,-2.8,0,0,0,0,0,-2.8,0,0,1,0,0,5.5
"Jan 7, 10:00 pm",0,-3,0,0,0,0,0,-3,0,0,1,0,0,5.5
"Jan 7, 11:00 pm",0,-2.7,0,0,0,0,0,-2.7,0,0,1,0,0,5.5
"Jan 8, 12:00 am",0,-2.5,0,0,0,0,0,-2.5,0,0,1,0,0,10.3
"Jan 8, 01:00 am",0,-2.3,0,0,0,0,0,-2.3,0,0,1,0,0,10.3
"Jan 8, 02:00 am",0,-2.3,0,0,0,0,0,-2.3,0,0,1,0,0,10.3
"Jan 8, 03:00 am",0,-2.3,0,0,0,0,0,-2.3,0,0,1,0,0,12.8
"Jan 8, 04:00 am",0,-2.3,0,0,0,0,0,-2.3,0,0,1,0,0,12.8
"Jan 8, 05:00 am",0,-1.8,0,0,0,0,0,-1.8,0,0,1,0,0,12.8
"Jan 8, 06:00 am",0,-1.4,0,0,0,0,0,-1.4,0,0,1,0,0,3.5
"Jan 8, 07:00 am",0,-0.9,78.312,0,0,0,0,-0.9,0,0,1,2,0,3.5
"Jan 8, 08:00 am",17.3156,-0.3,73.041,0,40.3102,11,11,-1.91084,10.4115,0.0173156,1,1,10.4115,3.5
"Jan 8, 09:00 am",468.1,0.4,63.2732,89,500.429,79,96,2.03433,134.376,0.4681,1,1,131.417,2
"Jan 8, 10:00 am",141.867,1,55.4784,0,167.257,46,46,0.509786,43.6408,0.141867,1,1,43.6408,2
"Jan 8, 11:00 am",209.372,1.3,50.6873,0,236.119,65,65,0.97949,61.7306,0.209372,1,1,61.7306,2
"Jan 8, 12:00 pm",1148.9,1.6,49.7942,204,1198.85,167,237,10.8186,329.613,1.1489,1,1,327.014,0.8
"Jan 8, 01:00 pm",175.517,1.8,52.9989,0,201.578,56,56,3.01954,53.1583,0.175517,1,1,53.1583,0.8
"Jan 8, 02:00 pm",687.831,1.7,59.6363,163,725.381,98,137,6.28131,198.282,0.687831,1,1,193.986,0.8
"Jan 8, 03:00 pm",52.5107,1.6,68.6851,0,76.168,21,21,0.763381,19.8951,0.0525107,1,1,19.8951,3.8
"Jan 8, 04:00 pm",0,1.5,76.1442,0,3.72814,1,1,-0.200181,0.969846,0,1,3,0.969846,3.8
"Jan 8, 05:00 pm",0,1.5,0,0,0,0,0,1.5,0,0,1,0,0,3.8
"Jan 8, 06:00 pm",0,1.5,0,0,0,0,0,1.5,0,0,1,0,0,3.8
"Jan 8, 07:00 pm",0,1.6,0,0,0,0,0,1.6,0,0,1,0,0,3.8
"Jan 8, 08:00 pm",0,1.6,0,0,0,0,0,1.6,0,0,1,0,0,3.8
"Jan 8, 09:00 pm",0,1.7,0,0,0,0,0,1.7,0,0,1,0,0,7
"Jan 8, 10:00 pm",0,1.8,0,0,0,0,0,1.8,0,0,1,0,0,7
"Jan 8, 11:00 pm",0,1.4,0,0,0,0,0,1.4,0,0,1,0,0,7
"Jan 9, 12:00 am",0,0.9,0,0,0,0,0,0.9,0,0,1,0,0,7.5
"Jan 9, 01:00 am",0,0.5,0,0,0,0,0,0.5,0,0,1,0,0,7.5
"Jan 9, 02:00 am",0,0.1,0,0,0,0,0,0.1,0,0,1,0,0,7.5
"Jan 9, 03:00 am",0,-0.3,0,0,0,0,0,-0.3,0,0,1,0,0,3.3
"Jan 9, 04:00 am",0,-0.7,0,0,0,0,0,-0.7,0,0,1,0,0,3.3
"Jan 9, 05:00 am",0,-1,0,0,0,0,0,-1,0,0,1,0,0,3.3
"Jan 9, 06:00 am",0,-1.3,0,0,0,0,0,-1.3,0,0,1,0,0,6.6
"Jan 9, 07:00 am",0,-1.6,78.349,0,0,0,0,-1.6,0,0,1,2,0,6.6
"Jan 9, 08:00 am",13.7814,-1.3,73.0274,0,36.7101,10,10,-2.38808,9.46284,0.0137814,1,1,9.46284,6.6
"Jan 9, 09:00 am",225.788,-1,63.2299,0,252.871,65,65,-1.19439,65.5088,0.225788,1,1,65.5088,4.8
"Jan 9, 10:00 am",378.115,-0.7,55.4002,3,408.434,103,104,0.0348847,106.415,0.378115,1,1,106.356,4.8
"Jan 9, 11:00 am",301.17,-0.7,50.5712,0,329.828,88,88,-0.310712,85.7624,0.30117,1,1,85.7624,4.8
"Jan 9, 12:00 pm",186.064,-0.6,49.6462,0,212.337,58,58,-0.966259,55.0607,0.186064,1,1,55.0607,1.9
"Jan 9, 01:00 pm",578.946,-0.6,52.8331,44,613.854,124,138,2.03369,161.915,0.578946,1,1,161.203,1.9
"Jan 9, 02:00 pm",489.973,-0.7,59.4663,51,522.803,101,113,1.67949,138.415,0.489973,1,1,137.086,1.9
"Jan 9, 03:00 pm",656.141,-0.8,68.5201,262,692.911,72,107,2.62104,194.11,0.656141,1,1,182.418,2.8
"Jan 9, 04:00 pm",41.2744,-0.9,76.0996,66,64.7189,5,7,-1.79222,20.7047,0.0412745,1,3,16.7242,2.8
"Jan 9, 05:00 pm",0,-1.1,0,0,0,0,0,-1.1,0,0,1,0,0,2.8
"Jan 9, 06:00 pm",0,-1.4,0,0,0,0,0,-1.4,0,0,1,0,0,6.4
"Jan 9, 07:00 pm",0,-1.6,0,0,0,0,0,-1.6,0,0,1,0,0,6.4
"Jan 9, 08:00 pm",0,-1.1,0,0,0,0,0,-1.1,0,0,1,0,0,6.4
"Jan 9, 09:00 pm",0,-0.6,0,0,0,0,0,-0.6,0,0,1,0,0,10.7
"Jan 9, 10:00 pm",0,-0.1,0,0,0,0,0,-0.1,0,0,1,0,0,10.7
"Jan 9, 11:00 pm",0,0.1,0,0,0,0,0,0.1,0,0,1,0,0,10.7
"Jan 10, 12:00 am",0,0.4,0,0,0,0,0,0.4,0,0,1,0,0,4.2
"Jan 10, 01:00 am",0,0.7,0,0,0,0,0,0.7,0,0,1,0,0,4.2
"Jan 10, 02:00 am",0,0.7,0,0,0,0,0,0.7,0,0,1,0,0,4.2
"Jan 10, 03:00 am",0,0.8,0,0,0,0,0,0.8,0,0,1,0,0,4.7
"Jan 10, 04:00 am",0,0.8,0,0,0,0,0,0.8,0,0,1,0,0,4.7
"Jan 10, 05:00 am",0,1.1,0,0,0,0,0,1.1,0,0,1,0,0,4.7
"Jan 10, 06:00 am",0,1.5,0,0,0,0,0,1.5,0,0,1,0,0,3.5
"Jan 10, 07:00 am",0,1.8,78.3855,0,0,0,0,1.8,0,0,1,2,0,3.5
"Jan 10, 08:00 am",24.0664,2,73.0081,0,47.1872,13,13,0.455836,12.3093,0.0240664,1,1,12.3093,3.5
"Jan 10, 09:00 am",87.7915,2.2,63.1803,0,112.124,31,31,1.55602,29.3851,0.0877915,1,1,29.3851,7.9
"Jan 10, 10:00 am",144.391,2.4,55.315,0,169.831,47,47,1.99869,44.5921,0.144391,1,1,44.5921,7.9
"Jan 10, 11:00 am",179.791,2.4,50.448,0,205.938,57,57,2.15424,54.1086,0.179791,1,1,54.1086,7.9
"Jan 10, 12:00 pm",183.446,2.3,49.4914,0,209.666,58,58,2.0367,55.0606,0.183446,1,1,55.0606,6.2
"Jan 10, 01:00 pm",162.201,2.3,52.6613,0,187.995,52,52,1.93881,49.3491,0.162201,1,1,49.3491,6.2
"Jan 10, 02:00 pm",112.655,2.2,59.2917,0,137.471,38,38,1.60011,36.0345,0.112655,1,1,36.0345,6.2
"Jan 10, 03:00 pm",258.52,2.1,68.3516,39,286.28,55,60,2.19009,76.9547,0.25852,1,1,75.2292,6.8
"Jan 10, 04:00 pm",0,2,76.055,10,21.7523,4,4,0.978356,6.28928,0,1,3,5.68687,6.8
"Jan 10, 05:00 pm",0,2.2,0,0,0,0,0,2.2,0,0,1,0,0,6.8
"Jan 10, 06:00 pm",0,2.3,0,0,0,0,0,2.3,0,0,1,0,0,5.8
"Jan 10, 07:00 pm",0,2.4,0,0,0,0,0,2.4,0,0,1,0,0,5.8
"Jan 10, 08:00 pm",0,2.6,0,0,0,0,0,2.6,0,0,1,0,0,5.8
"Jan 10, 09:00 pm",0,2.8,0,0,0,0,0,2.8,0,0,1,0,0,6.3
"Jan 10, 10:00 pm",0,3,0,0,0,0,0,3,0,0,1,0,0,6.3
"Jan 10, 11:00 pm",0,3.1,0,0,0,0,0,3.1,0,0,1,0,0,6.3
"Jan 11, 12:00 am",0,3.1,0,0,0,0,0,3.1,0,0,1,0,0,7.3
"Jan 11, 01:00 am",0,3.1,0,0,0,0,0,3.1,0,0,1,0,0,7.3
"Jan 11, 02:00 am",0,3.1,0,0,0,0,0,3.1,0,0,1,0,0,7.3
"Jan 11, 03:00 am",0,3.1,0,0,0,0,0,3.1,0,0,1,0,0,7.8
"Jan 11, 04:00 am",0,3,0,0,0,0,0,3,0,0,1,0,0,7.8
"Jan 11, 05:00 am",0,3,0,0,0,0,0,3,0,0,1,0,0,7.8
"Jan 11, 06:00 am",0,2.9,0,0,0,0,0,2.9,0,0,1,0,0,6.7
