,"AC inverter power | (W)","Ambient temperature | (C)","Angle of incidence | (deg)","Beam irradiance | (W/m2)","DC array power | (W)","Diffuse irradiance | (W/m2)","Global horizontal irradiance | (W/m2)","Module temperature | (C)","Plane of array irradiance | (W/m2)","Power generated by system | (kW)","Shading factor for beam radiation","Sun up over horizon | (0/1)","Transmitted plane of array irradiance | (W/m2)","Wind speed | (m/s)"
"Jan 2, 04:00 am",0,-6.5,0,0,0,0,0,-6.5,0,0,1,0,0,8.3
"Jan 2, 05:00 am",0,-6.7,0,0,0,0,0,-6.7,0,0,1,0,0,8.6
"Jan 2, 06:00 am",0,-6.8,80.0651,5,2.16189,0,0,-7.79018,0.862649,0,1,2,0.545016,8.6
"Jan 2, 07:00 am",327.251,-6.9,73.9591,159,356.466,38,54,-6.55012,99.3081,0.327251,1,1,90.3216,8.6
"Jan 2, 08:00 am",1240.27,-7.1,61.864,441,1292.9,110,226,-3.7182,344.872,1.24027,1,1,331.439,10.5
"Jan 2, 09:00 am",1361.02,-7.2,51.0059,253,1417.33,178,278,-3.39304,367.378,1.36102,1,1,363.826,10.5
"Jan 2, 10:00 am",2521.43,-6.7,42.4722,687,2620.06,143,478,1.08925,689.951,2.52143,1,1,685.302,10.5
"Jan 2, 11:00 am",2662.14,-6.3,37.8942,721,2766.77,122,505,2.36896,730.746,2.66214,1,1,727.609,10.2
"Jan 2, 12:00 pm",2716.35,-5.8,38.7099,785,2823.35,103,514,3.12331,748.582,2.71635,1,1,744.876,10.2
"Jan 2, 01:00 pm",2366.73,-5.4,44.6237,728,2458.98,100,439,2.33061,652.547,2.36673,1,1,646.561,10.2
"Jan 2, 02:00 pm",1887.31,-5,53.9776,735,1961.23,71,336,2.07599,528.098,1.88731,1,1,515.125,8.3
"Jan 2, 03:00 pm",1142.36,-4.6,65.2883,624,1192.12,51,186,-0.432231,333.193,1.14236,1,1,309.819,8.3
"Jan 2, 04:00 pm",205.118,-5.2,75.8373,257,231.778,7,25,-4.91609,74.5175,0.205118,1,3,59.1235,8.3
"Jan 2, 05:00 pm",0,-5.8,0,0,0,0,0,-5.8,0,0,1,0,0,5.7
"Jan 2, 06:00 pm",0,-6.4,0,0,0,0,0,-6.4,0,0,1,0,0,5.7
"Jan 2, 07:00 pm",0,-7,0,0,0,0,0,-7,0,0,1,0,0,5.7
"Jan 2, 08:00 pm",0,-7.5,0,0,0,0,0,-7.5,0,0,1,0,0,8.1
"Jan 2, 09:00 pm",0,-8,0,0,0,0,0,-8,0,0,1,0,0,8.1
"Jan 2, 10:00 pm",0,-8.2,0,0,0,0,0,-8.2,0,0,1,0,0,8.1
"Jan 2, 11:00 pm",0,-8.5,0,0,0,0,0,-8.5,0,0,1,0,0,2.5
"Jan 3, 12:00 am",0,-8.8,0,0,0,0,0,-8.8,0,0,1,0,0,2.5
"Jan 3, 01:00 am",0,-8.8,0,0,0,0,0,-8.8,0,0,1,0,0,2.5
"Jan 3, 02:00 am",0,-8.9,0,0,0,0,0,-8.9,0,0,1,0,0,4.9
"Jan 3, 03:00 am",0,-8.9,0,0,0,0,0,-8.9,0,0,1,0,0,4.9
"Jan 3, 04:00 am",0,-9.3,0,0,0,0,0,-9.3,0,0,1,0,0,4.9
"Jan 3, 05:00 am",0,-9.8,0,0,0,0,0,-9.8,0,0,1,0,0,5.3
"Jan 3, 06:00 am",0,-10.2,80.1151,9,3.91938,0,0,-11.5036,1.54503,0,1,2,0.97336,5.3
"Jan 3, 07:00 am",439.363,-9.4,74.0184,320,471.043,32,63,-8.242,136.656,0.439363,1,1,118.532,5.3
"Jan 3, 08:00 am",1240.93,-8.5,61.9037,547,1293.59,70,214,-0.950528,352.163,1.24093,1,1,335.459,2.8
"Jan 3, 09:00 am",2096.95,-7.7,51.0172,748,2178.62,92,389,6.61179,593.964,2.09695,1,1,583.453,2.8
"Jan 3, 10:00 am",2437.9,-5.8,42.4433,775,2533.06,96,475,11.755,699.041,2.4379,1,1,693.811,2.8
"Jan 3, 11:00 am",2487.57,-3.9,37.8159,711,2584.78,135,514,20.1007,738.194,2.48757,1,1,735.125,1.2
"Jan 3, 12:00 pm",2649.88,-2,38.5902,816,2753.98,123,552,23.8477,800.771,2.64988,1,1,796.965,1.2
"Jan 3, 01:00 pm",2207.91,-1.2,44.4843,713,2293.84,115,448,20.81,660.303,2.20791,1,1,654.513,1.2
"Jan 3, 02:00 pm",1823.78,-0.4,53.8345,767,1895.44,71,349,18.5028,548.536,1.82378,1,1,535.143,1
"Jan 3, 03:00 pm",1121.09,0.4,65.1488,662,1170.23,49,194,12.3795,346.018,1.12109,1,1,321.418,1
"Jan 3, 04:00 pm",213.03,0.1,75.7879,268,239.851,8,27,2.12676,79.0433,0.21303,1,3,63.0116,1
"Jan 3, 05:00 pm",0,-0.2,0,0,0,0,0,-0.2,0,0,1,0,0,1.4
"Jan 3, 06:00 pm",0,-0.5,0,0,0,0,0,-0.5,0,0,1,0,0,1.4
"Jan 3, 07:00 pm",0,-1.2,0,0,0,0,0,-1.2,0,0,1,0,0,1.4
"Jan 3, 08:00 pm",0,-2,0,0,0,0,0,-2,0,0,1,0,0,1.7
"Jan 3, 09:00 pm",0,-2.7,0,0,0,0,0,-2.7,0,0,1,0,0,1.7
"Jan 3, 10:00 pm",0,-3.1,0,0,0,0,0,-3.1,0,0,1,0,0,1.7
"Jan 3, 11:00 pm",0,-3.6,0,0,0,0,0,-3.6,0,0,1,0,0,5.5
"Jan 4, 12:00 am",0,-4,0,0,0,0,0,-4,0,0,1,0,0,5.5
"Jan 4, 01:00 am",0,-4.5,0,0,0,0,0,-4.5,0,0,1,0,0,5.5
"Jan 4, 02:00 am",0,-4.9,0,0,0,0,0,-4.9,0,0,1,0,0,7.6
"Jan 4, 03:00 am",0,-5.4,0,0,0,0,0,-5.4,0,0,1,0,0,7.6
"Jan 4, 04:00 am",0,-5.5,0,0,0,0,0,-5.5,0,0,1,0,0,7.6
"Jan 4, 05:00 am",0,-5.6,0,0,0,0,0,-5.6,0,0,1,0,0,6.8
"Jan 4, 06:00 am",0,-5.7,80.1653,5,2.1197,0,0,-6.82383,0.854035,0,1,2,0.536491,6.8
"Jan 4, 07:00 am",357.787,-4.9,74.0736,207,387.662,37,57,-4.31365,110.879,0.357787,1,1,99.1337,6.8
"Jan 4, 08:00 am",1329.89,-4.2,61.9384,648,1385.25,56,227,1.97864,383.522,1.32989,1,1,363.691,5.1
"Jan 4, 09:00 am",2112.52,-3.5,51.0227,798,2194.78,73,390,7.34813,600.878,2.11252,1,1,589.658,5.1
"Jan 4, 10:00 am",2608.75,-1.4,42.4076,853,2711.09,91,509,12.7181,751.49,2.60875,1,1,745.752,5.1
"Jan 4, 11:00 am",2749.36,0.7,37.7304,837,2857.82,96,543,12.9018,790.338,2.74936,1,1,786.756,7.1
"Jan 4, 12:00 pm",2745.47,2.7,38.4638,895,2853.76,74,546,15.0684,797.404,2.74547,1,1,793.282,7.1
"Jan 4, 01:00 pm",2452.71,3.6,44.3395,835,2548.48,87,479,14.6508,713.79,2.45271,1,1,707.096,7.1
"Jan 4, 02:00 pm",1752.1,4.5,53.6877,684,1821.25,79,329,12.5754,512.475,1.7521,1,1,500.663,6.7
"Jan 4, 03:00 pm",1021.44,5.3,65.0069,547,1067.77,57,178,9.80798,310.126,1.02144,1,1,289.966,6.7
"Jan 4, 04:00 pm",190.424,4.5,75.7391,203,216.786,11,25,4.79666,69.732,0.190424,1,3,57.6048,6.7
"Jan 4, 05:00 pm",0,3.6,0,0,0,0,0,3.6,0,0,1,0,0,7.9
"Jan 4, 06:00 pm",0,2.7,0,0,0,0,0,2.7,0,0,1,0,0,7.9
"Jan 4, 07:00 pm",0,1.7,0,0,0,0,0,1.7,0,0,1,0,0,7.9
"Jan 4, 08:00 pm",0,0.7,0,0,0,0,0,0.7,0,0,1,0,0,8.6
"Jan 4, 09:00 pm",0,-0.4,0,0,0,0,0,-0.4,0,0,1,0,0,8.6
"Jan 4, 10:00 pm",0,-0.7,0,0,0,0,0,-0.7,0,0,1,0,0,8.6
"Jan 4, 11:00 pm",0,-1.1,0,0,0,0,0,-1.1,0,0,1,0,0,8.2
"Jan 5, 12:00 am",0,-1.4,0,0,0,0,0,-1.4,0,0,1,0,0,8.2
"Jan 5, 01:00 am",0,-1.4,0,0,0,0,0,-1.4,0,0,1,0,0,8.2
"Jan 5, 02:00 am",0,-1.4,0,0,0,0,0,-1.4,0,0,1,0,0,6
"Jan 5, 03:00 am",0,-1.4,0,0,0,0,0,-1.4,0,0,1,0,0,6
"Jan 5, 04:00 am",0,-1.4,0,0,0,0,0,-1.4,0,0,1,0,0,6
"Jan 5, 05:00 am",0,-1.4,0,0,0,0,0,-1.4,0,0,1,0,0,7.3
"Jan 5, 06:00 am",0,-1.5,80.2155,0,0,0,0,-1.5,0,0,1,2,0,7.3
"Jan 5, 07:00 am",49.6518,-0.6,74.1248,0,73.2548,20,20,-1.46512,18.9559,0.0496518,1,1,18.9559,7.3
"Jan 5, 08:00 am",249.251,0.2,61.9683,0,276.819,74,74,0.188698,72.1301,0.249251,1,1,72.1301,7.4
"Jan 5, 09:00 am",227.247,1,51.0224,0,254.359,70,70,0.95703,66.493,0.227247,1,1,66.493,7.4
"Jan 5, 10:00 am",363.333,2.9,42.3651,0,393.329,108,108,3.43993,103.911,0.363333,1,1,103.911,7.4
"Jan 5, 11:00 am",411.188,4.7,37.6376,0,442.238,122,122,5.33605,117.785,0.411188,1,1,117.785,10.4
"Jan 5, 12:00 pm",349.249,6.5,38.3307,0,378.939,106,106,6.95241,101.633,0.349249,1,1,101.633,10.4
"Jan 5, 01:00 pm",298.033,7.4,44.1895,0,326.625,92,92,7.67557,87.8772,0.298033,1,1,87.8772,10.4
"Jan 5, 02:00 pm",281.739,8.3,53.5371,0,309.986,87,87,8.55782,83.7217,0.281739,1,1,83.7217,8.3
"Jan 5, 03:00 pm",172.969,9.2,64.8625,0,198.979,56,56,9.02838,53.8511,0.172969,1,1,53.8511,8.3
"Jan 5, 04:00 pm",22.5982,8.8,75.6907,0,45.6916,13,13,7.99941,12.3105,0.0225982,1,3,12.3105,8.3
"Jan 5, 05:00 pm",0,8.4,0,0,0,0,0,8.4,0,0,1,0,0,9.9
"Jan 5, 06:00 pm",0,8,0,0,0,0,0,8,0,0,1,0,0,9.9
"Jan 5, 07:00 pm",0,7.7,0,0,0,0,0,7.7,0,0,1,0,0,9.9
"Jan 5, 08:00 pm",0,7.5,0,0,0,0,0,7.5,0,0,1,0,0,9.2
"Jan 5, 09:00 pm",0,7.2,0,0,0,0,0,7.2,0,0,1,0,0,9.2
"Jan 5, 10:00 pm",0,7.4,0,0,0,0,0,7.4,0,0,1,0,0,9.2
"Jan 5, 11:00 pm",0,7.6,0,0,0,0,0,7.6,0,0,1,0,0,9.6
"Jan 6, 12:00 am",0,7.9,0,0,0,0,0,7.9,0,0,1,0,0,9.6
"Jan 6, 01:00 am",0,8,0,0,0,0,0,8,0,0,1,0,0,9.6
"Jan 6, 02:00 am",0,8.1,0,0,0,0,0,8.1,0,0,1,0,0,7.1
"Jan 6, 03:00 am",0,8.1,0,0,0,0,0,8.1,0,0,1,0,0,7.1
"Jan 6, 04:00 am",0,8.4,0,0,0,0,0,8.4,0,0,1,0,0,7.1
"Jan 6, 05:00 am",0,8.7,0,0,0,0,0,8.7,0,0,1,0,0,10.1
"Jan 6, 06:00 am",0,9,80.2659,0,0,0,0,9,0,0,1,2,0,10.1
"Jan 6, 07:00 am",98.9456,9.4,74.1718,0,123.494,33,33,8.93348,33.4083,0.0989456,1,1,33.4083,10.1
"Jan 6, 08:00 am",218.969,9.8,61.9931,0,245.912,69,69,9.77584,66.7713,0.218969,1,1,66.7713,8.2
"Jan 6, 09:00 am",509.138,10.2,51.0162,4,542.409,146,148,11.3982,148.389,0.509138,1,1,148.333,8.2
"Jan 6, 10:00 am",370.826,11.4,42.316,0,400.986,114,114,12.1195,110.008,0.370826,1,1,110.008,8.2
"Jan 6, 11:00 am",976.471,12.7,37.5376,49,1021.55,232,258,16.2107,285.639,0.976472,1,1,285.433,7.3
"Jan 6, 12:00 pm",1708.02,14,38.191,285,1775.65,245,396,21.2043,508.853,1.70802,1,1,507.575,7.3
"Jan 6, 01:00 pm",1718.9,15.2,44.0344,406,1786.91,194,386,22.7835,517.714,1.7189,1,1,514.547,7.3
"Jan 6, 02:00 pm",1767.84,16.3,53.383,671,1837.53,111,359,23.8356,543.051,1.76784,1,1,531.727,8
"Jan 6, 03:00 pm",1089.03,17.5,64.7159,662,1137.26,49,199,22.2202,350.61,1.08903,1,1,326.621,8
"Jan 6, 04:00 pm",229.926,16.9,75.6428,288,257.094,11,33,17.5649,89.4365,0.229926,1,3,72.2767,8
"Jan 6, 05:00 pm",0,16.3,0,0,0,0,0,16.3,0,0,1,0,0,9
"Jan 6, 06:00 pm",0,15.6,0,0,0,0,0,15.6,0,0,1,0,0,9
"Jan 6, 07:00 pm",0,14.6,0,0,0,0,0,14.6,0,0,1,0,0,9
"Jan 6, 08:00 pm",0,13.6,0,0,0,0,0,13.6,0,0,1,0,0,7.1
"Jan 6, 09:00 pm",0,12.6,0,0,0,0,0,12.6,0,0,1,0,0,7.1
"Jan 6, 10:00 pm",0,12.9,0,0,0,0,0,12.9,0,0,1,0,0,7.1
"Jan 6, 11:00 pm",0,13.3,0,0,0,0,0,13.3,0,0,1,0,0,9
"Jan 7, 12:00 am",0,13.6,0,0,0,0,0,13.6,0,0,1,0,0,9
"Jan 7, 01:00 am",0,13.4,0,0,0,0,0,13.4,0,0,1,0,0,9
"Jan 7, 02:00 am",0,13.2,0,0,0,0,0,13.2,0,0,1,0,0,8.8
"Jan 7, 03:00 am",0,12.9,0,0,0,0,0,12.9,0,0,1,0,0,8.8
"Jan 7, 04:00 am",0,12.9,0,0,0,0,0,12.9,0,0,1,0,0,8.8
"Jan 7, 05:00 am",0,12.8,0,0,0,0,0,12.8,0,0,1,0,0,8.7
"Jan 7, 06:00 am",0,12.7,80.3162,0,0,0,0,12.7,0,0,1,2,0,8.7
"Jan 7, 07:00 am",45.5138,13,74.2146,0,69.0384,20,20,12.3041,18.9559,0.0455138,1,1,18.9559,8.7
"Jan 7, 08:00 am",422.922,13.4,62.013,26,454.233,107,114,14.2861,126.624,0.422922,1,1,125.825,7.9
"Jan 7, 09:00 am",977.252,13.8,51.0041,141,1022.35,179,235,17.2148,288.937,0.977252,1,1,286.958,7.9
"Jan 7, 10:00 am",2312.3,15.4,42.2601,665,2402.36,172,500,25.1807,703.982,2.3123,1,1,699.569,7.9
"Jan 7, 11:00 am",2621.65,17.1,37.4305,900,2724.54,75,560,29.1987,812.408,2.62165,1,1,808.673,7.6
"Jan 7, 12:00 pm",2564.75,18.8,38.0447,856,2665.2,95,551,30.8513,801.161,2.56475,1,1,797.38,7.6
"Jan 7, 01:00 pm",2122.71,19.3,43.8742,699,2205.35,119,452,29.1903,659.921,2.12271,1,1,654.546,7.6
"Jan 7, 02:00 pm",1719.8,19.8,53.2255,734,1787.83,74,347,27.5065,538.618,1.7198,1,1,526.377,7.9
"Jan 7, 03:00 pm",987.528,20.2,64.567,506,1032.91,78,194,24.5047,318.009,0.987529,1,1,299.832,7.9
"Jan 7, 04:00 pm",166.764,19.3,75.5956,142,192.65,16,27,19.5781,63.109,0.166764,1,3,54.6593,7.9
"Jan 7, 05:00 pm",0,18.3,0,0,0,0,0,18.3,0,0,1,0,0,7.8
"Jan 7, 06:00 pm",0,17.3,0,0,0,0,0,17.3,0,0,1,0,0,7.8
"Jan 7, 07:00 pm",0,16.3,0,0,0,0,0,16.3,0,0,1,0,0,7.8
"Jan 7, 08:00 pm",0,15.3,0,0,0,0,0,15.3,0,0,1,0,0,10.8
"Jan 7, 09:00 pm",0,14.3,0,0,0,0,0,14.3,0,0,1,0,0,10.8
"Jan 7, 10:00 pm",0,14,0,0,0,0,0,14,0,0,1,0,0,10.8
"Jan 7, 11:00 pm",0,13.8,0,0,0,0,0,13.8,0,0,1,0,0,9.1
"Jan 8, 12:00 am",0,13.5,0,0,0,0,0,13.5,0,0,1,0,0,9.1
"Jan 8, 01:00 am",0,13.2,0,0,0,0,0,13.2,0,0,1,0,0,9.1
"Jan 8, 02:00 am",0,12.9,0,0,0,0,0,12.9,0,0,1,0,0,9
"Jan 8, 03:00 am",0,12.6,0,0,0,0,0,12.6,0,0,1,0,0,9
"Jan 8, 04:00 am",0,12.2,0,0,0,0,0,12.2,0,0,1,0,0,9
"Jan 8, 05:00 am",0,11.9,0,0,0,0,0,11.9,0,0,1,0,0,8.5
"Jan 8, 06:00 am",0,11.6,80.3666,3,1.14334,0,0,10.6709,0.502029,0,1,2,0.311669,8.5
"Jan 8, 07:00 am",284.737,12.2,74.2533,107,313.047,47,57,12.5301,92.1484,0.284737,1,1,86.0397,8.5
"Jan 8, 08:00 am",189.512,12.8,62.0277,0,215.856,62,62,12.75,59.3849,0.189512,1,1,59.3849,11.1
"Jan 8, 09:00 am",1495.32,13.4,50.9862,334,1555.88,199,333,17.9351,442.823,1.49532,1,1,438.14,11.1
"Jan 8, 10:00 am",961.854,14.8,42.1976,69,1006.54,218,252,17.6587,283.543,0.961855,1,1,283.088,11.1
"Jan 8, 11:00 am",319.409,16.1,37.3162,0,348.456,102,102,16.6668,97.5634,0.319409,1,1,97.5634,10.6
"Jan 8, 12:00 pm",1435.95,17.4,37.8919,189,1494.61,251,352,21.9792,429.596,1.43595,1,1,428.774,10.6
"Jan 8, 01:00 pm",2050.51,18.4,43.7091,525,2130.42,204,455,25.6302,625.673,2.05051,1,1,621.696,10.6
"Jan 8, 02:00 pm",217.31,19.4,53.0646,0,244.219,73,73,19.8905,69.3901,0.21731,1,1,69.3901,10.1
"Jan 8, 03:00 pm",188.246,20.4,64.4162,0,214.564,63,63,20.4277,61.1148,0.188246,1,1,61.1148,10.1
"Jan 8, 04:00 pm",111.881,19.6,75.549,60,136.682,21,26,19.3726,42.309,0.111881,1,3,38.7433,10.1
"Jan 8, 05:00 pm",0,18.9,0,0,0,0,0,18.9,0,0,1,0,0,12.4
"Jan 8, 06:00 pm",0,18.1,0,0,0,0,0,18.1,0,0,1,0,0,12.4
"Jan 8, 07:00 pm",0,17.7,0,0,0,0,0,17.7,0,0,1,0,0,12.4
"Jan 8, 08:00 pm",0,17.3,0,0,0,0,0,17.3,0,0,1,0,0,12.6
"Jan 8, 09:00 pm",0,16.9,0,0,0,0,0,16.9,0,0,1,0,0,12.6
"Jan 8, 10:00 pm",0,16.7,0,0,0,0,0,16.7,0,0,1,0,0,12.6
"Jan 8, 11:00 pm",0,16.5,0,0,0,0,0,16.5,0,0,1,0,0,8.1
"Jan 9, 12:00 am",0,16.3,0,0,0,0,0,16.3,0,0,1,0,0,8.1
"Jan 9, 01:00 am",0,15.1,0,0,0,0,0,15.1,0,0,1,0,0,8.1
"Jan 9, 02:00 am",0,13.9,0,0,0,0,0,13.9,0,0,1,0,0,8
"Jan 9, 03:00 am",0,12.8,0,0,0,0,0,12.8,0,0,1,0,0,8
"Jan 9, 04:00 am",0,11.2,0,0,0,0,0,11.2,0,0,1,0,0,8
"Jan 9, 05:00 am",0,9.7,0,0,0,0,0,9.7,0,0,1,0,0,7.4
"Jan 9, 06:00 am",0,8.2,80.417,0,0,0,0,8.2,0,0,1,2,0,7.4
"Jan 9, 07:00 am",108.651,8.1,74.2876,0,133.389,35,35,7.54516,35.8675,0.108651,1,1,35.8675,7.4
"Jan 9, 08:00 am",1334.39,8,62.0375,669,1389.88,71,249,16.3183,409.139,1.33439,1,1,388.537,3
"Jan 9, 09:00 am",1881.12,7.9,50.9624,707,1954.82,92,376,21.0241,568.22,1.88112,1,1,558.327,3
"Jan 9, 10:00 am",2378.28,9.4,42.1284,824,2471,89,498,26.7123,730.18,2.37828,1,1,724.779,3
"Jan 9, 11:00 am",2596.35,10.8,37.1949,892,2698.15,77,561,30.7752,810.554,2.59635,1,1,806.94,2.8
"Jan 9, 12:00 pm",2524.98,12.2,37.7327,870,2623.76,81,548,31.9113,792.745,2.52498,1,1,789.021,2.8
"Jan 9, 01:00 pm",2307.91,13,43.5391,870,2397.8,72,490,31.0359,724.507,2.30791,1,1,718.016,2.8
"Jan 9, 02:00 pm",1790.48,13.8,52.9004,771,1860.96,73,364,28.5574,563.204,1.79048,1,1,550.661,2.4
"Jan 9, 03:00 pm",1155.16,14.6,64.2634,697,1205.29,52,215,24.1323,373.852,1.15516,1,1,349.258,2.4
"Jan 9, 04:00 pm",275.617,14.4,75.5032,309,303.735,15,39,16.4083,103.282,0.275617,1,3,84.9429,2.4
"Jan 9, 05:00 pm",0,14.1,0,0,0,0,0,14.1,0,0,1,0,0,3.2
"Jan 9, 06:00 pm",0,13.9,0,0,0,0,0,13.9,0,0,1,0,0,3.2
"Jan 9, 07:00 pm",0,13.2,0,0,0,0,0,13.2,0,0,1,0,0,3.2
"Jan 9, 08:00 pm",0,12.5,0,0,0,0,0,12.5,0,0,1,0,0,5.4
"Jan 9, 09:00 pm",0,11.8,0,0,0,0,0,11.8,0,0,1,0,0,5.4
"Jan 9, 10:00 pm",0,11.3,0,0,0,0,0,11.3,0,0,1,0,0,5.4
"Jan 9, 11:00 pm",0,10.8,0,0,0,0,0,10.8,0,0,1,0,0,3.9
"Jan 10, 12:00 am",0,10.4,0,0,0,0,0,10.4,0,0,1,0,0,3.9
"Jan 10, 01:00 am",0,10.6,0,0,0,0,0,10.6,0,0,1,0,0,3.9
"Jan 10, 02:00 am",0,10.8,0,0,0,0,0,10.8,0,0,1,0,0,4.7
"Jan 10, 03:00 am",0,11,0,0,0,0,0,11,0,0,1,0,0,4.7
"Jan 10, 04:00 am",0,11.6,0,0,0,0,0,11.6,0,0,1,0,0,4.7
"Jan 10, 05:00 am",0,12.2,0,0,0,0,0,12.2,0,0,1,0,0,7.9
"Jan 10, 06:00 am",0,12.8,80.4673,0,0,0,0,12.8,0,0,1,2,0,7.9
"Jan 10, 07:00 am",14.938,13.3,74.3176,0,37.8882,11,11,12.431,10.4088,0.014938,1,1,10.4088,7.9
"Jan 10, 08:00 am",116.129,13.7,62.0421,0,141.013,41,41,13.2775,38.8857,0.116129,1,1,38.8857,8.1
"Jan 10, 09:00 am",213.294,14.2,50.9328,0,240.121,70,70,14.2137,66.4932,0.213294,1,1,66.4932,8.1
"Jan 10, 10:00 am",286.059,15.6,42.0525,0,314.397,92,92,15.9653,87.7489,0.286059,1,1,87.7489,8.1
"Jan 10, 11:00 am",437.666,16.9,37.0666,0,469.308,136,136,17.6539,131.99,0.437666,1,1,131.99,13.3
"Jan 10, 12:00 pm",622.455,18.3,37.5671,3,658.406,186,188,19.6714,186.898,0.622455,1,1,186.885,13.3
"Jan 10, 01:00 pm",605.639,18.6,43.3644,8,641.185,177,181,19.95,182.289,0.605639,1,1,182.23,13.3
"Jan 10, 02:00 pm",198.473,18.8,52.7332,0,224.998,67,67,18.881,63.6338,0.198473,1,1,63.6338,13.9
"Jan 10, 03:00 pm",102.81,19.1,64.1088,0,127.434,38,38,18.8479,36.0353,0.10281,1,1,36.0353,13.9
"Jan 10, 04:00 pm",23.9285,18.6,75.4581,0,47.0468,14,14,18.0966,13.2583,0.0239285,1,3,13.2583,13.9
"Jan 10, 05:00 pm",0,18.2,0,0,0,0,0,18.2,0,0,1,0,0,9.8
"Jan 10, 06:00 pm",0,17.7,0,0,0,0,0,17.7,0,0,1,0,0,9.8
"Jan 10, 07:00 pm",0,17.3,0,0,0,0,0,17.3,0,0,1,0,0,9.8
"Jan 10, 08:00 pm",0,16.9,0,0,0,0,0,16.9,0,0,1,0,0,10.3
"Jan 10, 09:00 pm",0,16.5,0,0,0,0,0,16.5,0,0,1,0,0,10.3
"Jan 10, 10:00 pm",0,15.8,0,0,0,0,0,15.8,0,0,1,0,0,10.3
"Jan 10, 11:00 pm",0,15.1,0,0,0,0,0,15.1,0,0,1,0,0,8.9
"Jan 11, 12:00 am",0,14.4,0,0,0,0,0,14.4,0,0,1,0,0,8.9
"Jan 11, 01:00 am",0,12.3,0,0,0,0,0,12.3,0,0,1,0,0,8.9
"Jan 11, 02:00 am",0,10.3,0,0,0,0,0,10.3,0,0,1,0,0,6.4
"Jan 11, 03:00 am",0,8.2,0,0,0,0,0,8.2,0,0,1,0,0,6.4
