,"AC inverter power | (W)","Ambient temperature | (C)","Angle of incidence | (deg)","Beam irradiance | (W/m2)","DC array power | (W)","Diffuse irradiance | (W/m2)","Global horizontal irradiance | (W/m2)","Module temperature | (C)","Plane of array irradiance | (W/m2)","Power generated by system | (kW)","Shading factor for beam radiation","Sun up over horizon | (0/1)","Transmitted plane of array irradiance | (W/m2)","Wind speed | (m/s)"
"Jan 2, 02:00 am",0,-21,0,0,0,0,0,-21,0,0,1,0,0,1.3
"Jan 2, 03:00 am",0,-21.3,0,0,0,0,0,-21.3,0,0,1,0,0,1.3
"Jan 2, 04:00 am",0,-21.8,0,0,0,0,0,-21.8,0,0,1,0,0,1.3
"Jan 2, 05:00 am",0,-22.3,0,0,0,0,0,-22.3,0,0,1,0,0,2
"Jan 2, 06:00 am",0,-22.8,0,0,0,0,0,-22.8,0,0,1,0,0,2
"Jan 2, 07:00 am",0,-22.6,0,0,0,0,0,-22.6,0,0,1,0,0,2
"Jan 2, 08:00 am",52.5905,-22.5,75.8736,77,76.2493,4,7,-23.6618,22.6722,0.0525905,1,2,18.0555,2.5
"Jan 2, 09:00 am",767.073,-22.4,68.5936,310,806.614,69,109,-18.6396,208.629,0.767073,1,1,194.744,2.5
"Jan 2, 10:00 am",314.78,-21.3,59.781,0,343.728,81,81,-20.3912,82.4245,0.31478,1,1,82.4245,2.5
"Jan 2, 11:00 am",1932.6,-20.2,53.4335,538,2008.16,147,310,-10.9376,508.968,1.9326,1,1,499.853,4.5
"Jan 2, 12:00 pm",821.474,-19.1,50.536,135,862.416,111,156,-15.2268,212.851,0.821474,1,1,211.025,4.5
"Jan 2, 01:00 pm",2040.48,-18,51.6818,559,2120.02,153,333,-7.78898,542.739,2.04048,1,1,534.462,4.5
"Jan 2, 02:00 pm",192.208,-17,56.6229,0,218.606,56,56,-16.7659,53.1675,0.192208,1,1,53.1675,7.1
"Jan 2, 03:00 pm",1104.45,-16,64.4751,413,1153.12,92,166,-12.377,300.128,1.10445,1,1,285.372,7.1
"Jan 2, 04:00 pm",447.132,-16.7,73.6119,413,478.986,14,41,-15.3453,140.205,0.447132,1,3,117.149,7.1
"Jan 2, 05:00 pm",0,-17.5,0,0,0,0,0,-17.5,0,0,1,0,0,10.5
"Jan 2, 06:00 pm",0,-18.2,0,0,0,0,0,-18.2,0,0,1,0,0,10.5
"Jan 2, 07:00 pm",0,-17.9,0,0,0,0,0,-17.9,0,0,1,0,0,10.5
"Jan 2, 08:00 pm",0,-17.7,0,0,0,0,0,-17.7,0,0,1,0,0,7.3
"Jan 2, 09:00 pm",0,-17.4,0,0,0,0,0,-17.4,0,0,1,0,0,7.3
"Jan 2, 10:00 pm",0,-16.9,0,0,0,0,0,-16.9,0,0,1,0,0,7.3
"Jan 2, 11:00 pm",0,-16.4,0,0,0,0,0,-16.4,0,0,1,0,0,6.7
"Jan 3, 12:00 am",0,-16,0,0,0,0,0,-16,0,0,1,0,0,6.7
"Jan 3, 01:00 am",0,-15.6,0,0,0,0,0,-15.6,0,0,1,0,0,6.7
"Jan 3, 02:00 am",0,-15.2,0,0,0,0,0,-15.2,0,0,1,0,0,3.1
"Jan 3, 03:00 am",0,-14.8,0,0,0,0,0,-14.8,0,0,1,0,0,3.1
"Jan 3, 04:00 am",0,-15.4,0,0,0,0,0,-15.4,0,0,1,0,0,3.1
"Jan 3, 05:00 am",0,-16.1,0,0,0,0,0,-16.1,0,0,1,0,0,0.6
"Jan 3, 06:00 am",0,-16.8,0,0,0,0,0,-16.8,0,0,1,0,0,0.6
"Jan 3, 07:00 am",0,-16.6,0,0,0,0,0,-16.6,0,0,1,0,0,0.6
"Jan 3, 08:00 am",55.69,-16.4,75.9079,84,79.4077,4,7,-17.0562,24.3318,0.05569,1,2,19.2908,6.8
"Jan 3, 09:00 am",771.162,-16.2,68.6049,335,810.808,66,109,-13.898,214.458,0.771162,1,1,199.445,6.8
"Jan 3, 10:00 am",833.937,-16,59.7647,203,875.204,94,141,-13.3798,221.125,0.833937,1,1,215.729,6.8
"Jan 3, 11:00 am",1938.63,-15.9,53.3833,539,2014.41,149,313,-10.1617,512.074,1.93863,1,1,502.977,9.8
"Jan 3, 12:00 pm",821.15,-15.7,50.45,135,862.083,112,157,-13.5702,214.148,0.82115,1,1,212.334,9.8
"Jan 3, 01:00 pm",2064.47,-15.6,51.5662,560,2144.9,154,335,-9.43994,545.342,2.06447,1,1,537.125,9.8
"Jan 3, 02:00 pm",190.94,-15.4,56.4896,0,217.312,56,56,-15.2617,53.1669,0.19094,1,1,53.1669,8.8
"Jan 3, 03:00 pm",672.654,-15.3,64.3348,184,709.83,78,111,-13.7865,181.203,0.672654,1,1,174.683,8.8
"Jan 3, 04:00 pm",363.856,-16.1,73.5606,246,393.864,27,43,-15.4622,109.993,0.363856,1,3,96.2852,8.8
"Jan 3, 05:00 pm",0,-16.8,0,0,0,0,0,-16.8,0,0,1,0,0,10.2
"Jan 3, 06:00 pm",0,-17.6,0,0,0,0,0,-17.6,0,0,1,0,0,10.2
"Jan 3, 07:00 pm",0,-18.2,0,0,0,0,0,-18.2,0,0,1,0,0,10.2
"Jan 3, 08:00 pm",0,-18.8,0,0,0,0,0,-18.8,0,0,1,0,0,10.2
"Jan 3, 09:00 pm",0,-19.3,0,0,0,0,0,-19.3,0,0,1,0,0,10.2
"Jan 3, 10:00 pm",0,-20.1,0,0,0,0,0,-20.1,0,0,1,0,0,10.2
"Jan 3, 11:00 pm",0,-20.9,0,0,0,0,0,-20.9,0,0,1,0,0,8.6
"Jan 4, 12:00 am",0,-21.7,0,0,0,0,0,-21.7,0,0,1,0,0,8.6
"Jan 4, 01:00 am",0,-22.3,0,0,0,0,0,-22.3,0,0,1,0,0,8.6
"Jan 4, 02:00 am",0,-22.8,0,0,0,0,0,-22.8,0,0,1,0,0,9.4
"Jan 4, 03:00 am",0,-23.3,0,0,0,0,0,-23.3,0,0,1,0,0,9.4
"Jan 4, 04:00 am",0,-24,0,0,0,0,0,-24,0,0,1,0,0,9.4
"Jan 4, 05:00 am",0,-24.6,0,0,0,0,0,-24.6,0,0,1,0,0,11
"Jan 4, 06:00 am",0,-25.3,0,0,0,0,0,-25.3,0,0,1,0,0,11
"Jan 4, 07:00 am",0,-25.6,0,0,0,0,0,-25.6,0,0,1,0,0,11
"Jan 4, 08:00 am",53.7846,-26,75.9414,78,77.466,4,7,-26.5723,22.8267,0.0537846,1,2,18.1417,8.7
"Jan 4, 09:00 am",791.017,-26.4,68.6102,312,831.171,70,110,-24.4815,210.189,0.791017,1,1,196.203,8.7
"Jan 4, 10:00 am",331.151,-26.1,59.7418,0,360.45,83,83,-25.7523,84.6761,0.331151,1,1,84.6761,8.7
"Jan 4, 11:00 am",2001.85,-25.8,53.326,540,2079.95,149,314,-17.7101,513.073,2.00185,1,1,503.999,5.7
"Jan 4, 12:00 pm",855.37,-25.5,50.3566,135,897.199,113,158,-22.1995,215.448,0.85537,1,1,213.648,5.7
"Jan 4, 01:00 pm",2127.34,-24.8,51.4438,562,2210.17,154,337,-15.9042,547.531,2.12734,1,1,539.363,5.7
"Jan 4, 02:00 pm",201.999,-24.1,56.3504,0,228.595,57,57,-23.7153,54.1194,0.201999,1,1,54.1194,6
"Jan 4, 03:00 pm",87.9358,-23.4,64.1898,0,112.271,28,28,-24.1438,26.5365,0.0879358,1,1,26.5365,6
"Jan 4, 04:00 pm",380.368,-24.2,73.5089,232,410.737,29,45,-23.51,110.221,0.380368,1,3,97.3172,6
"Jan 4, 05:00 pm",0,-24.9,0,0,0,0,0,-24.9,0,0,1,0,0,7.1
"Jan 4, 06:00 pm",0,-25.6,0,0,0,0,0,-25.6,0,0,1,0,0,7.1
"Jan 4, 07:00 pm",0,-25.6,0,0,0,0,0,-25.6,0,0,1,0,0,7.1
"Jan 4, 08:00 pm",0,-25.7,0,0,0,0,0,-25.7,0,0,1,0,0,7.7
"Jan 4, 09:00 pm",0,-25.7,0,0,0,0,0,-25.7,0,0,1,0,0,7.7
"Jan 4, 10:00 pm",0,-25.8,0,0,0,0,0,-25.8,0,0,1,0,0,7.7
"Jan 4, 11:00 pm",0,-26,0,0,0,0,0,-26,0,0,1,0,0,5.9
"Jan 5, 12:00 am",0,-26.1,0,0,0,0,0,-26.1,0,0,1,0,0,5.9
"Jan 5, 01:00 am",0,-25.9,0,0,0,0,0,-25.9,0,0,1,0,0,5.9
"Jan 5, 02:00 am",0,-25.7,0,0,0,0,0,-25.7,0,0,1,0,0,7.3
"Jan 5, 03:00 am",0,-25.4,0,0,0,0,0,-25.4,0,0,1,0,0,7.3
"Jan 5, 04:00 am",0,-25.5,0,0,0,0,0,-25.5,0,0,1,0,0,7.3
"Jan 5, 05:00 am",0,-25.6,0,0,0,0,0,-25.6,0,0,1,0,0,4.3
"Jan 5, 06:00 am",0,-25.6,0,0,0,0,0,-25.6,0,0,1,0,0,4.3
"Jan 5, 07:00 am",0,-25.7,0,0,0,0,0,-25.7,0,0,1,0,0,4.3
"Jan 5, 08:00 am",0,-25.9,75.974,0,4.15027,1,1,-27.1445,0.969846,0,1,2,0.969846,4.9
"Jan 5, 09:00 am",49.3399,-26,68.6096,0,72.937,18,18,-27.1116,17.0463,0.0493399,1,1,17.0463,4.9
"Jan 5, 10:00 am",1510.8,-25.2,59.7122,465,1571.86,122,232,-18.8363,391.525,1.5108,1,1,379.209,4.9
"Jan 5, 11:00 am",2055.66,-24.3,53.2614,624,2135.77,123,315,-14.3111,534.937,2.05566,1,1,524.502,4.8
"Jan 5, 12:00 pm",844.798,-23.5,50.2559,136,886.348,112,158,-19.708,214.905,0.844798,1,1,213.107,4.8
"Jan 5, 01:00 pm",2108.81,-22.6,51.3145,564,2190.92,154,339,-12.6289,549.775,2.10881,1,1,541.661,4.8
"Jan 5, 02:00 pm",199.749,-21.6,56.2054,0,226.3,57,57,-21.0928,54.1187,0.199749,1,1,54.1187,5.1
"Jan 5, 03:00 pm",137.519,-20.7,64.0401,0,162.823,41,41,-21.3033,38.9069,0.137519,1,1,38.9069,5.1
"Jan 5, 04:00 pm",391.187,-21.2,73.4567,236,421.794,31,47,-20.3595,114.258,0.391187,1,3,101.157,5.1
"Jan 5, 05:00 pm",0,-21.8,0,0,0,0,0,-21.8,0,0,1,0,0,3.4
"Jan 5, 06:00 pm",0,-22.3,0,0,0,0,0,-22.3,0,0,1,0,0,3.4
"Jan 5, 07:00 pm",0,-22.3,0,0,0,0,0,-22.3,0,0,1,0,0,3.4
"Jan 5, 08:00 pm",0,-22.3,0,0,0,0,0,-22.3,0,0,1,0,0,5
"Jan 5, 09:00 pm",0,-22.3,0,0,0,0,0,-22.3,0,0,1,0,0,5
"Jan 5, 10:00 pm",0,-22.1,0,0,0,0,0,-22.1,0,0,1,0,0,5
"Jan 5, 11:00 pm",0,-21.9,0,0,0,0,0,-21.9,0,0,1,0,0,5.1
"Jan 6, 12:00 am",0,-21.6,0,0,0,0,0,-21.6,0,0,1,0,0,5.1
"Jan 6, 01:00 am",0,-21.4,0,0,0,0,0,-21.4,0,0,1,0,0,5.1
"Jan 6, 02:00 am",0,-21.2,0,0,0,0,0,-21.2,0,0,1,0,0,5
"Jan 6, 03:00 am",0,-21,0,0,0,0,0,-21,0,0,1,0,0,5
"Jan 6, 04:00 am",0,-21.4,0,0,0,0,0,-21.4,0,0,1,0,0,5
"Jan 6, 05:00 am",0,-21.9,0,0,0,0,0,-21.9,0,0,1,0,0,2.4
"Jan 6, 06:00 am",0,-22.3,0,0,0,0,0,-22.3,0,0,1,0,0,2.4
"Jan 6, 07:00 am",0,-21.8,0,0,0,0,0,-21.8,0,0,1,0,0,2.4
"Jan 6, 08:00 am",57.6266,-21.2,76.0057,80,81.3812,5,8,-22.1602,24.1953,0.0576266,1,2,19.3821,3.5
"Jan 6, 09:00 am",772.451,-20.7,68.603,315,812.13,70,111,-17.346,211.186,0.772451,1,1,197.07,3.5
"Jan 6, 10:00 am",326.215,-19.8,59.6758,0,355.408,84,84,-19.0062,85.685,0.326215,1,1,85.685,3.5
"Jan 6, 11:00 am",1950.76,-19,53.1896,542,2026.98,150,317,-9.58217,516.316,1.95076,1,1,507.302,4.5
"Jan 6, 12:00 pm",1416.38,-18.1,50.148,307,1474.42,141,245,-10.8983,371.084,1.41638,1,1,367.058,4.5
"Jan 6, 01:00 pm",2217.42,-17.5,51.1785,727,2303.73,102,342,-5.88124,595.67,2.21742,1,1,585.323,4.5
"Jan 6, 02:00 pm",1979.31,-16.9,56.0547,823,2056.58,51,280,-7.45232,536.1,1.97931,1,1,519.181,5.5
"Jan 6, 03:00 pm",1358.93,-16.3,63.8858,713,1415.17,43,177,-9.87017,378.369,1.35893,1,1,353.77,5.5
"Jan 6, 04:00 pm",513.404,-17.1,73.4042,441,546.774,20,50,-14.9908,158.35,0.513404,1,3,133.916,5.5
"Jan 6, 05:00 pm",0,-17.9,0,0,0,0,0,-17.9,0,0,1,0,0,8.7
"Jan 6, 06:00 pm",0,-18.6,0,0,0,0,0,-18.6,0,0,1,0,0,8.7
"Jan 6, 07:00 pm",0,-18.8,0,0,0,0,0,-18.8,0,0,1,0,0,8.7
"Jan 6, 08:00 pm",0,-19,0,0,0,0,0,-19,0,0,1,0,0,6.2
"Jan 6, 09:00 pm",0,-19.2,0,0,0,0,0,-19.2,0,0,1,0,0,6.2
"Jan 6, 10:00 pm",0,-19.7,0,0,0,0,0,-19.7,0,0,1,0,0,6.2
"Jan 6, 11:00 pm",0,-20.2,0,0,0,0,0,-20.2,0,0,1,0,0,7.1
"Jan 7, 12:00 am",0,-20.7,0,0,0,0,0,-20.7,0,0,1,0,0,7.1
"Jan 7, 01:00 am",0,-21.4,0,0,0,0,0,-21.4,0,0,1,0,0,7.1
"Jan 7, 02:00 am",0,-22,0,0,0,0,0,-22,0,0,1,0,0,6.2
"Jan 7, 03:00 am",0,-22.6,0,0,0,0,0,-22.6,0,0,1,0,0,6.2
"Jan 7, 04:00 am",0,-23.6,0,0,0,0,0,-23.6,0,0,1,0,0,6.2
"Jan 7, 05:00 am",0,-24.6,0,0,0,0,0,-24.6,0,0,1,0,0,7.2
"Jan 7, 06:00 am",0,-25.6,0,0,0,0,0,-25.6,0,0,1,0,0,7.2
"Jan 7, 07:00 am",0,-26.1,0,0,0,0,0,-26.1,0,0,1,0,0,7.2
"Jan 7, 08:00 am",17.6569,-26.5,76.0364,31,40.6579,4,5,-27.3624,11.3598,0.0176569,1,2,9.49323,5.9
"Jan 7, 09:00 am",425.04,-27,68.5903,120,456.399,51,67,-26.2699,112.38,0.425041,1,1,107.006,5.9
"Jan 7, 10:00 am",335.788,-26.8,59.6328,0,365.187,84,84,-26.4106,85.575,0.335788,1,1,85.575,5.9
"Jan 7, 11:00 am",2024.64,-26.6,53.1107,544,2103.59,150,319,-18.0296,518.082,2.02464,1,1,509.089,5.3
"Jan 7, 12:00 pm",865.909,-26.3,50.0327,136,908.014,114,161,-22.756,217.528,0.865909,1,1,215.762,5.3
"Jan 7, 01:00 pm",2162.35,-25.5,51.0358,567,2246.52,156,344,-16.0101,555.986,2.16235,1,1,548.006,5.3
"Jan 7, 02:00 pm",210.163,-24.6,55.8983,0,236.926,59,59,-23.6843,56.0983,0.210163,1,1,56.0983,3.8
"Jan 7, 03:00 pm",131.592,-23.8,63.727,0,156.779,39,39,-24.5469,36.9994,0.131592,1,1,36.9994,3.8
"Jan 7, 04:00 pm",421.731,-24,73.3512,244,453.015,34,52,-22.8348,121.105,0.421731,1,3,107.613,3.8
"Jan 7, 05:00 pm",0,-24.2,0,3,0,0,0,-24.2,0,0,1,0,0,6.4
"Jan 7, 06:00 pm",0,-24.4,0,0,0,0,0,-24.4,0,0,1,0,0,6.4
"Jan 7, 07:00 pm",0,-24.8,0,0,0,0,0,-24.8,0,0,1,0,0,6.4
"Jan 7, 08:00 pm",0,-25.1,0,0,0,0,0,-25.1,0,0,1,0,0,4.1
"Jan 7, 09:00 pm",0,-25.5,0,0,0,0,0,-25.5,0,0,1,0,0,4.1
"Jan 7, 10:00 pm",0,-25.7,0,0,0,0,0,-25.7,0,0,1,0,0,4.1
"Jan 7, 11:00 pm",0,-25.9,0,0,0,0,0,-25.9,0,0,1,0,0,2.7
"Jan 8, 12:00 am",0,-26.1,0,0,0,0,0,-26.1,0,0,1,0,0,2.7
"Jan 8, 01:00 am",0,-26.1,0,0,0,0,0,-26.1,0,0,1,0,0,2.7
"Jan 8, 02:00 am",0,-26.2,0,0,0,0,0,-26.2,0,0,1,0,0,4.2
"Jan 8, 03:00 am",0,-26.2,0,0,0,0,0,-26.2,0,0,1,0,0,4.2
"Jan 8, 04:00 am",0,-26.4,0,0,0,0,0,-26.4,0,0,1,0,0,4.2
"Jan 8, 05:00 am",0,-26.7,0,0,0,0,0,-26.7,0,0,1,0,0,3.3
"Jan 8, 06:00 am",0,-26.9,0,0,0,0,0,-26.9,0,0,1,0,0,3.3
"Jan 8, 07:00 am",0,-26.9,0,0,0,0,0,-26.9,0,0,1,0,0,3.3
"Jan 8, 08:00 am",0,-26.8,76.0662,0,4.16397,1,1,-28.019,0.969846,0,1,2,0.969846,4.9
"Jan 8, 09:00 am",49.5527,-26.8,68.5716,0,73.1538,18,18,-27.9055,17.0458,0.0495527,1,1,17.0458,4.9
"Jan 8, 10:00 am",338.77,-25.6,59.5832,0,368.233,85,85,-25.3018,86.6525,0.33877,1,1,86.6525,4.9
"Jan 8, 11:00 am",2053.09,-24.4,53.0247,627,2133.1,125,321,-11.1012,540.9,2.05309,1,1,530.602,2.4
"Jan 8, 12:00 pm",2398.79,-23.1,49.9103,880,2492.34,56,359,-5.43003,645.741,2.39879,1,1,634.421,2.4
"Jan 8, 01:00 pm",2231.76,-21.7,50.8865,730,2318.62,103,347,-4.90813,601.623,2.23176,1,1,591.47,2.4
"Jan 8, 02:00 pm",1163.08,-20.2,55.7363,287,1213.44,115,196,-13.4424,304.792,1.16308,1,1,299.026,3.8
"Jan 8, 03:00 pm",1095.98,-18.7,63.5638,466,1144.4,65,155,-12.8092,298.495,1.09598,1,1,282.726,3.8
"Jan 8, 04:00 pm",502.711,-18.2,73.298,408,535.834,24,54,-15.689,153.392,0.502711,1,3,130.875,3.8
"Jan 8, 05:00 pm",0,-17.7,0,8,0,0,0,-17.7,0,0,1,0,0,4
"Jan 8, 06:00 pm",0,-17.1,0,0,0,0,0,-17.1,0,0,1,0,0,4
"Jan 8, 07:00 pm",0,-16.9,0,0,0,0,0,-16.9,0,0,1,0,0,4
"Jan 8, 08:00 pm",0,-16.8,0,0,0,0,0,-16.8,0,0,1,0,0,3.9
"Jan 8, 09:00 pm",0,-16.6,0,0,0,0,0,-16.6,0,0,1,0,0,3.9
"Jan 8, 10:00 pm",0,-16.6,0,0,0,0,0,-16.6,0,0,1,0,0,3.9
"Jan 8, 11:00 pm",0,-16.6,0,0,0,0,0,-16.6,0,0,1,0,0,6.8
"Jan 9, 12:00 am",0,-16.6,0,0,0,0,0,-16.6,0,0,1,0,0,6.8
"Jan 9, 01:00 am",0,-16.3,0,0,0,0,0,-16.3,0,0,1,0,0,6.8
"Jan 9, 02:00 am",0,-16,0,0,0,0,0,-16,0,0,1,0,0,7
"Jan 9, 03:00 am",0,-15.8,0,0,0,0,0,-15.8,0,0,1,0,0,7
"Jan 9, 04:00 am",0,-16.1,0,0,0,0,0,-16.1,0,0,1,0,0,7
"Jan 9, 05:00 am",0,-16.5,0,0,0,0,0,-16.5,0,0,1,0,0,5.9
"Jan 9, 06:00 am",0,-16.8,0,0,0,0,0,-16.8,0,0,1,0,0,5.9
"Jan 9, 07:00 am",0,-16.9,0,0,0,0,0,-16.9,0,0,1,0,0,5.9
"Jan 9, 08:00 am",0,-16.9,76.0949,0,4.00709,1,1,-18.0052,0.969846,0,1,2,0.969846,5.9
"Jan 9, 09:00 am",46.8547,-16.9,68.5469,0,70.4047,18,18,-17.9241,17.0457,0.0468547,1,1,17.0457,5.9
"Jan 9, 10:00 am",325.74,-16.4,59.5268,0,354.923,85,85,-16.1691,86.5241,0.32574,1,1,86.5241,5.9
"Jan 9, 11:00 am",2033.94,-15.8,52.9315,629,2113.23,125,323,-7.86222,542.849,2.03394,1,1,532.592,6.5
"Jan 9, 12:00 pm",2407.16,-15.2,49.7808,881,2501.05,57,362,-4.94279,649.13,2.40716,1,1,637.915,6.5
"Jan 9, 01:00 pm",2099.94,-14.9,50.7306,571,2181.72,157,350,-5.97726,561.949,2.09994,1,1,554.105,6.5
"Jan 9, 02:00 pm",205.231,-14.6,55.5688,0,231.893,60,60,-13.8059,57.0626,0.205231,1,1,57.0626,4.1
"Jan 9, 03:00 pm",1191.28,-14.2,63.3963,438,1242.46,100,186,-8.52034,326.97,1.19128,1,1,312.298,4.1
"Jan 9, 04:00 pm",543.688,-14.8,73.1834,464,577.764,21,57,-12.0396,168.675,0.543688,1,1,143.177,4.1
"Jan 9, 05:00 pm",0,-15.3,78.381,14,7.95386,0,0,-16.3203,2.81963,0,1,3,1.93786,6.3
"Jan 9, 06:00 pm",0,-15.8,0,0,0,0,0,-15.8,0,0,1,0,0,6.3
"Jan 9, 07:00 pm",0,-15.7,0,0,0,0,0,-15.7,0,0,1,0,0,6.3
"Jan 9, 08:00 pm",0,-15.6,0,0,0,0,0,-15.6,0,0,1,0,0,6.2
"Jan 9, 09:00 pm",0,-15.5,0,0,0,0,0,-15.5,0,0,1,0,0,6.2
"Jan 9, 10:00 pm",0,-15.5,0,0,0,0,0,-15.5,0,0,1,0,0,6.2
"Jan 9, 11:00 pm",0,-15.5,0,0,0,0,0,-15.5,0,0,1,0,0,6.9
"Jan 10, 12:00 am",0,-15.5,0,0,0,0,0,-15.5,0,0,1,0,0,6.9
"Jan 10, 01:00 am",0,-15.6,0,0,0,0,0,-15.6,0,0,1,0,0,6.9
"Jan 10, 02:00 am",0,-15.7,0,0,0,0,0,-15.7,0,0,1,0,0,8.2
"Jan 10, 03:00 am",0,-15.7,0,0,0,0,0,-15.7,0,0,1,0,0,8.2
"Jan 10, 04:00 am",0,-16.1,0,0,0,0,0,-16.1,0,0,1,0,0,8.2
"Jan 10, 05:00 am",0,-16.5,0,0,0,0,0,-16.5,0,0,1,0,0,8.3
"Jan 10, 06:00 am",0,-16.9,0,0,0,0,0,-16.9,0,0,1,0,0,8.3
"Jan 10, 07:00 am",0,-16.8,0,0,0,0,0,-16.8,0,0,1,0,0,8.3
"Jan 10, 08:00 am",0,-16.6,76.1227,0,3.99908,1,1,-17.4946,0.969846,0,1,2,0.969846,10.1
"Jan 10, 09:00 am",50.4913,-16.5,68.5161,0,74.1102,19,19,-17.1844,17.9949,0.0504913,1,1,17.9949,10.1
"Jan 10, 10:00 am",328.791,-15.5,59.4638,0,358.039,86,86,-15.3101,87.5802,0.328791,1,1,87.5802,10.1
"Jan 10, 11:00 am",1970.37,-14.4,52.8312,548,2047.31,152,325,-7.94427,524.675,1.97037,1,1,515.806,8.4
"Jan 10, 12:00 pm",851.921,-13.4,49.6441,150,893.658,112,164,-10.839,224.418,0.851921,1,1,222.529,8.4
"Jan 10, 01:00 pm",2172.86,-12.3,50.5682,649,2257.43,132,353,-4.86934,584.754,2.17286,1,1,575.953,8.4
"Jan 10, 02:00 pm",1812.48,-11.1,55.3959,612,1883.73,116,293,-1.23642,499.909,1.81248,1,1,487.914,4.6
"Jan 10, 03:00 pm",254.412,-9.9,63.2247,4,282.087,68,69,-9.07867,70.8758,0.254412,1,1,70.7432,4.6
"Jan 10, 04:00 pm",443.482,-10,73.0222,256,475.255,39,60,-8.6882,133.358,0.443482,1,1,119.376,4.6
"Jan 10, 05:00 pm",0,-10.1,78.3507,10,5.5865,0,0,-11.1066,2.0192,0,1,3,1.3896,7.2
"Jan 10, 06:00 pm",0,-10.2,0,0,0,0,0,-10.2,0,0,1,0,0,7.2
"Jan 10, 07:00 pm",0,-10.2,0,0,0,0,0,-10.2,0,0,1,0,0,7.2
"Jan 10, 08:00 pm",0,-10.2,0,0,0,0,0,-10.2,0,0,1,0,0,7
"Jan 10, 09:00 pm",0,-10.2,0,0,0,0,0,-10.2,0,0,1,0,0,7
"Jan 10, 10:00 pm",0,-10.1,0,0,0,0,0,-10.1,0,0,1,0,0,7
"Jan 10, 11:00 pm",0,-10,0,0,0,0,0,-10,0,0,1,0,0,9.2
"Jan 11, 12:00 am",0,-9.9,0,0,0,0,0,-9.9,0,0,1,0,0,9.2
"Jan 11, 01:00 am",0,-10.4,0,0,0,0,0,-10.4,0,0,1,0,0,9.2
