,AC inverter power | (W),Ambient temperature | (C),Angle of incidence | (deg),Beam irradiance | (W/m2),DC array power | (W),Diffuse irradiance | (W/m2),Global horizontal irradiance | (W/m2),Module temperature | (C),Plane of array irradiance | (W/m2),Power generated by system | (kW),Shading factor for beam radiation,Sun up over horizon | (0/1),Transmitted plane of array irradiance | (W/m2),Wind speed | (m/s)
"Jan 2, 12:00 pm",2600.11,0.4,43.9491,896,2702.07,72,464,11.7671,747.081,2.60011,1,1,740.145,7.2
"Jan 2, 01:00 pm",2427.85,0.7,46.9359,878,2522.59,70,427,11.3341,698.488,2.42785,1,1,689.661,7.2
"Jan 2, 02:00 pm",1980.27,1.1,53.8574,822,2057.57,64,337,10.553,574.971,1.98027,1,1,560.593,6.3
"Jan 2, 03:00 pm",1292.81,1.4,63.4231,696,1347.03,53,204,7.45259,385.415,1.29281,1,1,362.063,6.3
"Jan 2, 04:00 pm",406.88,0.8,74.1019,365,437.834,23,51,2.33223,135.855,0.40688,1,3,115.124,6.3
"Jan 2, 05:00 pm",0,0.1,0,0,0,0,0,0.1,0,0,1,0,0,9.2
"Jan 2, 06:00 pm",0,-0.5,0,0,0,0,0,-0.5,0,0,1,0,0,9.2
"Jan 2, 07:00 pm",0,-0.5,0,0,0,0,0,-0.5,0,0,1,0,0,9.2
"Jan 2, 08:00 pm",0,-0.6,0,0,0,0,0,-0.6,0,0,1,0,0,9
"Jan 2, 09:00 pm",0,-0.6,0,0,0,0,0,-0.6,0,0,1,0,0,9
"Jan 2, 10:00 pm",0,-0.6,0,0,0,0,0,-0.6,0,0,1,0,0,9
"Jan 2, 11:00 pm",0,-0.6,0,0,0,0,0,-0.6,0,0,1,0,0,9.5
"Jan 3, 12:00 am",0,-0.6,0,0,0,0,0,-0.6,0,0,1,0,0,9.5
"Jan 3, 01:00 am",0,-0.7,0,0,0,0,0,-0.7,0,0,1,0,0,9.5
"Jan 3, 02:00 am",0,-0.8,0,0,0,0,0,-0.8,0,0,1,0,0,8.9
"Jan 3, 03:00 am",0,-0.9,0,0,0,0,0,-0.9,0,0,1,0,0,8.9
"Jan 3, 04:00 am",0,-1,0,0,0,0,0,-1,0,0,1,0,0,8.9
"Jan 3, 05:00 am",0,-1.1,0,0,0,0,0,-1.1,0,0,1,0,0,8
"Jan 3, 06:00 am",0,-1.2,0,0,0,0,0,-1.2,0,0,1,0,0,8
"Jan 3, 07:00 am",10.7166,-1,78.2825,55,33.5881,1,2,-1.79071,12.1396,0.0107166,1,2,8.67968,8
"Jan 3, 08:00 am",636.476,-0.7,71.4468,445,672.767,38,89,0.923648,198.639,0.636476,1,1,175.846,9.8
"Jan 3, 09:00 am",1535.13,-0.5,60.6323,744,1596.98,57,246,4.42875,444.621,1.53513,1,1,423.682,9.8
"Jan 3, 10:00 am",2163.01,0.5,51.6347,843,2247.2,67,369,7.84,617.47,2.16301,1,1,605.034,9.8
"Jan 3, 11:00 am",2516.57,1.4,45.6192,886,2615,71,444,10.453,720.105,2.51657,1,1,712.153,9.4
"Jan 3, 12:00 pm",2604.86,2.4,43.8471,897,2707.03,72,466,11.9198,748.885,2.60486,1,1,742.005,9.4
"Jan 3, 01:00 pm",2424.41,3.1,46.8059,879,2519.01,69,429,11.9872,699.411,2.42441,1,1,690.672,9.4
"Jan 3, 02:00 pm",1986.94,3.8,53.7153,824,2064.49,64,339,10.9819,577.803,1.98694,1,1,563.543,9.5
"Jan 3, 03:00 pm",1294.54,4.5,63.2794,699,1348.81,53,207,9.09274,388.391,1.29454,1,1,365.143,9.5
"Jan 3, 04:00 pm",410.513,3.6,74.0495,372,441.548,23,53,4.74627,138.394,0.410513,1,3,117.304,9.5
"Jan 3, 05:00 pm",0,2.7,0,0,0,0,0,2.7,0,0,1,0,0,10.7
"Jan 3, 06:00 pm",0,1.9,0,0,0,0,0,1.9,0,0,1,0,0,10.7
"Jan 3, 07:00 pm",0,1.9,0,0,0,0,0,1.9,0,0,1,0,0,10.7
"Jan 3, 08:00 pm",0,1.9,0,0,0,0,0,1.9,0,0,1,0,0,11.9
"Jan 3, 09:00 pm",0,2,0,0,0,0,0,2,0,0,1,0,0,11.9
"Jan 3, 10:00 pm",0,1.7,0,0,0,0,0,1.7,0,0,1,0,0,11.9
"Jan 3, 11:00 pm",0,1.5,0,0,0,0,0,1.5,0,0,1,0,0,10.8
"Jan 4, 12:00 am",0,1.3,0,0,0,0,0,1.3,0,0,1,0,0,10.8
"Jan 4, 01:00 am",0,1.3,0,0,0,0,0,1.3,0,0,1,0,0,10.8
"Jan 4, 02:00 am",0,1.3,0,0,0,0,0,1.3,0,0,1,0,0,10.5
"Jan 4, 03:00 am",0,1.2,0,0,0,0,0,1.2,0,0,1,0,0,10.5
"Jan 4, 04:00 am",0,1.4,0,0,0,0,0,1.4,0,0,1,0,0,10.5
"Jan 4, 05:00 am",0,1.5,0,0,0,0,0,1.5,0,0,1,0,0,9.5
"Jan 4, 06:00 am",0,1.6,0,0,0,0,0,1.6,0,0,1,0,0,9.5
"Jan 4, 07:00 am",10.174,1.7,78.3256,55,33.0355,1,2,0.994996,12.0991,0.010174,1,2,8.63731,9.5
"Jan 4, 08:00 am",630.306,1.8,71.4778,447,666.447,38,90,3.44897,198.997,0.630306,1,1,176.071,9.7
"Jan 4, 09:00 am",1333.69,1.9,60.6384,449,1389.15,132,246,6.08596,383.824,1.33369,1,1,371.183,9.7
"Jan 4, 10:00 am",356.805,2.7,51.6073,0,386.659,104,104,3.34734,102.108,0.356805,1,1,102.108,9.7
"Jan 4, 11:00 am",740.218,3.6,45.5506,35,779.078,171,186,5.54558,207.998,0.740218,1,1,207.686,8.9
"Jan 4, 12:00 pm",2385.85,4.4,43.7379,614,2478.88,197,467,13.0567,687.568,2.38585,1,1,682.904,8.9
"Jan 4, 01:00 pm",414.746,4.7,46.6696,0,445.874,121,121,5.87952,119.032,0.414746,1,1,119.032,8.9
"Jan 4, 02:00 pm",1845.62,5.1,53.5682,613,1918.05,136,342,11.7949,535.944,1.84562,1,1,525.452,8.5
"Jan 4, 03:00 pm",1301.88,5.4,63.1319,702,1356.38,54,210,10.4008,392.441,1.30188,1,1,369.302,8.5
"Jan 4, 04:00 pm",418.905,4.9,73.9971,379,450.126,24,55,6.21223,141.788,0.418905,1,3,120.34,8.5
"Jan 4, 05:00 pm",0,4.4,0,0,0,0,0,4.4,0,0,1,0,0,9.1
"Jan 4, 06:00 pm",0,3.9,0,0,0,0,0,3.9,0,0,1,0,0,9.1
"Jan 4, 07:00 pm",0,3.9,0,0,0,0,0,3.9,0,0,1,0,0,9.1
"Jan 4, 08:00 pm",0,3.8,0,0,0,0,0,3.8,0,0,1,0,0,7.9
"Jan 4, 09:00 pm",0,3.8,0,0,0,0,0,3.8,0,0,1,0,0,7.9
"Jan 4, 10:00 pm",0,3.4,0,0,0,0,0,3.4,0,0,1,0,0,7.9
"Jan 4, 11:00 pm",0,3.1,0,0,0,0,0,3.1,0,0,1,0,0,7.1
"Jan 5, 12:00 am",0,2.8,0,0,0,0,0,2.8,0,0,1,0,0,7.1
"Jan 5, 01:00 am",0,2.2,0,0,0,0,0,2.2,0,0,1,0,0,7.1
"Jan 5, 02:00 am",0,1.6,0,0,0,0,0,1.6,0,0,1,0,0,6.1
"Jan 5, 03:00 am",0,0.9,0,0,0,0,0,0.9,0,0,1,0,0,6.1
"Jan 5, 04:00 am",0,0.6,0,0,0,0,0,0.6,0,0,1,0,0,6.1
"Jan 5, 05:00 am",0,0.2,0,0,0,0,0,0.2,0,0,1,0,0,4.3
"Jan 5, 06:00 am",0,-0.1,0,0,0,0,0,-0.1,0,0,1,0,0,4.3
"Jan 5, 07:00 am",10.3017,0,78.3683,55,33.1656,1,2,-1.09608,12.059,0.0103017,1,2,8.5954,4.3
"Jan 5, 08:00 am",633.208,0.1,71.5036,448,669.419,38,90,2.40609,199.076,0.633208,1,1,176.073,5.6
"Jan 5, 09:00 am",1488.03,0.3,60.6386,680,1548.35,74,247,7.22334,434.907,1.48803,1,1,415.762,5.6
"Jan 5, 10:00 am",1873.34,1.2,51.5734,687,1946.76,81,329,10.402,540.136,1.87334,1,1,530.05,5.6
"Jan 5, 11:00 am",2299.55,2.1,45.4747,665,2389.1,165,447,16.3786,673.94,2.29955,1,1,668.047,4.1
"Jan 5, 12:00 pm",1295.26,3,43.6215,199,1349.55,198,286,10.9258,369.791,1.29526,1,1,368.295,4.1
"Jan 5, 01:00 pm",2162.07,3.4,46.527,646,2246.22,150,417,16.4635,634.608,2.16207,1,1,628.337,4.1
"Jan 5, 02:00 pm",1987.72,3.9,53.4161,827,2065.3,65,345,13.5479,584.206,1.98772,1,1,570.214,6.2
"Jan 5, 03:00 pm",1311.98,4.3,62.9808,705,1366.78,54,212,10.6216,395.521,1.31198,1,1,372.497,6.2
"Jan 5, 04:00 pm",447.978,3.8,73.9446,387,479.851,26,58,5.62162,149.822,0.447978,1,3,127.96,6.2
"Jan 5, 05:00 pm",0,3.4,0,0,0,0,0,3.4,0,0,1,0,0,8
"Jan 5, 06:00 pm",0,2.9,0,0,0,0,0,2.9,0,0,1,0,0,8
"Jan 5, 07:00 pm",0,2.3,0,0,0,0,0,2.3,0,0,1,0,0,8
"Jan 5, 08:00 pm",0,1.7,0,0,0,0,0,1.7,0,0,1,0,0,7.6
"Jan 5, 09:00 pm",0,1.1,0,0,0,0,0,1.1,0,0,1,0,0,7.6
"Jan 5, 10:00 pm",0,1,0,0,0,0,0,1,0,0,1,0,0,7.6
"Jan 5, 11:00 pm",0,0.8,0,0,0,0,0,0.8,0,0,1,0,0,5.3
"Jan 6, 12:00 am",0,0.7,0,0,0,0,0,0.7,0,0,1,0,0,5.3
"Jan 6, 01:00 am",0,0.2,0,0,0,0,0,0.2,0,0,1,0,0,5.3
"Jan 6, 02:00 am",0,-0.2,0,0,0,0,0,-0.2,0,0,1,0,0,6
"Jan 6, 03:00 am",0,-0.6,0,0,0,0,0,-0.6,0,0,1,0,0,6
"Jan 6, 04:00 am",0,-1.2,0,0,0,0,0,-1.2,0,0,1,0,0,6
"Jan 6, 05:00 am",0,-1.9,0,0,0,0,0,-1.9,0,0,1,0,0,4.6
"Jan 6, 06:00 am",0,-2.5,0,0,0,0,0,-2.5,0,0,1,0,0,4.6
"Jan 6, 07:00 am",10.4649,-2.4,78.4105,55,33.3318,1,2,-3.45493,12.0193,0.0104649,1,2,8.554,4.6
"Jan 6, 08:00 am",635.315,-2.3,71.5244,449,671.577,37,89,0.41864,198.236,0.635315,1,1,175.161,4.1
"Jan 6, 09:00 am",1525.18,-2.2,60.6329,746,1586.71,57,248,6.37347,445.492,1.52518,1,1,424.496,4.1
"Jan 6, 10:00 am",2131.15,-0.8,51.5327,845,2214.12,67,372,12.1113,619.778,2.13115,1,1,607.412,4.1
"Jan 6, 11:00 am",2459.32,0.5,45.3917,888,2555.36,71,449,16.8626,723.916,2.45932,1,1,716.103,3.7
"Jan 6, 12:00 pm",2541.17,1.8,43.4981,899,2640.63,72,471,19.0331,754.024,2.54117,1,1,747.342,3.7
"Jan 6, 01:00 pm",2381.8,2.7,46.3781,882,2474.66,71,437,18.9599,708.589,2.3818,1,1,700.135,3.7
"Jan 6, 02:00 pm",1981.84,3.6,53.2592,829,2059.2,64,347,14.9845,586.057,1.98184,1,1,572.197,4.9
"Jan 6, 03:00 pm",1317.67,4.4,62.8262,709,1372.65,54,215,11.874,399.104,1.31767,1,1,376.169,4.9
"Jan 6, 04:00 pm",458.88,3.9,73.8923,394,491,27,60,6.16223,153.455,0.45888,1,3,131.239,4.9
"Jan 6, 05:00 pm",0,3.4,0,2,0,0,0,3.4,0,0,1,0,0,4.6
"Jan 6, 06:00 pm",0,2.9,0,0,0,0,0,2.9,0,0,1,0,0,4.6
"Jan 6, 07:00 pm",0,2.5,0,0,0,0,0,2.5,0,0,1,0,0,4.6
"Jan 6, 08:00 pm",0,2.1,0,0,0,0,0,2.1,0,0,1,0,0,7.1
"Jan 6, 09:00 pm",0,1.7,0,0,0,0,0,1.7,0,0,1,0,0,7.1
"Jan 6, 10:00 pm",0,1.3,0,0,0,0,0,1.3,0,0,1,0,0,7.1
"Jan 6, 11:00 pm",0,0.9,0,0,0,0,0,0.9,0,0,1,0,0,7.9
"Jan 7, 12:00 am",0,0.5,0,0,0,0,0,0.5,0,0,1,0,0,7.9
"Jan 7, 01:00 am",0,0.4,0,0,0,0,0,0.4,0,0,1,0,0,7.9
"Jan 7, 02:00 am",0,0.3,0,0,0,0,0,0.3,0,0,1,0,0,7
"Jan 7, 03:00 am",0,0.2,0,0,0,0,0,0.2,0,0,1,0,0,7
"Jan 7, 04:00 am",0,-0.2,0,0,0,0,0,-0.2,0,0,1,0,0,7
"Jan 7, 05:00 am",0,-0.6,0,0,0,0,0,-0.6,0,0,1,0,0,9
"Jan 7, 06:00 am",0,-1,0,0,0,0,0,-1,0,0,1,0,0,9
"Jan 7, 07:00 am",10.5956,-1,78.4522,56,33.4649,1,2,-1.72246,12.1802,0.0105956,1,2,8.65029,9
"Jan 7, 08:00 am",637.467,-1,71.5401,450,673.782,38,91,1.05513,199.351,0.637467,1,1,176.209,6.8
"Jan 7, 09:00 am",1530.59,-1,60.6213,747,1592.29,56,248,5.28359,444.999,1.53059,1,1,423.991,6.8
"Jan 7, 10:00 am",2159.38,-0.3,51.4855,846,2243.44,66,373,9.11976,619.737,2.15938,1,1,607.402,6.8
"Jan 7, 11:00 am",2387.11,0.4,45.3015,667,2480.19,166,451,9.27792,677.787,2.38711,1,1,671.965,8.8
"Jan 7, 12:00 pm",1048.09,1.1,43.3675,102,1095.16,200,245,4.66239,291.59,1.04809,1,1,290.84,8.8
"Jan 7, 01:00 pm",233.958,1.2,46.2232,0,261.209,72,72,1.36117,68.4002,0.233958,1,1,68.4002,8.8
"Jan 7, 02:00 pm",1860.37,1.3,53.0975,549,1933.32,161,350,7.49507,528.813,1.86037,1,1,519.746,9.2
"Jan 7, 03:00 pm",1363.83,1.5,62.6681,713,1420.23,54,218,6.33631,402.737,1.36383,1,1,379.897,9.2
"Jan 7, 04:00 pm",480.646,0.9,73.8219,402,513.262,28,62,2.33342,157.569,0.480646,1,1,134.958,9.2
"Jan 7, 05:00 pm",0,0.3,79.5049,6,2.74227,0,0,-0.722292,1.09291,0,1,3,0.71182,6.8
"Jan 7, 06:00 pm",0,-0.3,0,0,0,0,0,-0.3,0,0,1,0,0,6.8
"Jan 7, 07:00 pm",0,-0.8,0,0,0,0,0,-0.8,0,0,1,0,0,6.8
"Jan 7, 08:00 pm",0,-1.2,0,0,0,0,0,-1.2,0,0,1,0,0,7.6
"Jan 7, 09:00 pm",0,-1.7,0,0,0,0,0,-1.7,0,0,1,0,0,7.6
"Jan 7, 10:00 pm",0,-1.8,0,0,0,0,0,-1.8,0,0,1,0,0,7.6
"Jan 7, 11:00 pm",0,-2,0,0,0,0,0,-2,0,0,1,0,0,8.2
"Jan 8, 12:00 am",0,-2.2,0,0,0,0,0,-2.2,0,0,1,0,0,8.2
"Jan 8, 01:00 am",0,-2.2,0,0,0,0,0,-2.2,0,0,1,0,0,8.2
"Jan 8, 02:00 am",0,-2.3,0,0,0,0,0,-2.3,0,0,1,0,0,6.6
"Jan 8, 03:00 am",0,-2.3,0,0,0,0,0,-2.3,0,0,1,0,0,6.6
"Jan 8, 04:00 am",0,-2.5,0,0,0,0,0,-2.5,0,0,1,0,0,6.6
"Jan 8, 05:00 am",0,-2.7,0,0,0,0,0,-2.7,0,0,1,0,0,8.1
"Jan 8, 06:00 am",0,-2.9,0,0,0,0,0,-2.9,0,0,1,0,0,8.1
"Jan 8, 07:00 am",10.6696,-2.5,78.4933,56,33.5403,1,2,-3.40592,12.1408,0.0106696,1,2,8.60926,8.1
"Jan 8, 08:00 am",642.324,-2,71.5506,452,678.757,38,91,-0.151949,199.865,0.642324,1,1,176.609,8.1
"Jan 8, 09:00 am",1545.25,-1.6,60.6038,748,1607.43,57,250,4.02729,446.736,1.54525,1,1,425.724,8.1
"Jan 8, 10:00 am",2178.38,-0.4,51.4316,847,2263.16,67,375,8.02145,622.111,2.17838,1,1,609.813,8.1
"Jan 8, 11:00 am",2540.47,0.9,45.2043,890,2639.9,72,454,11.0459,728.516,2.54047,1,1,720.814,8.1
"Jan 8, 12:00 pm",2609.63,2.2,43.23,901,2712,72,476,12.807,752.834,2.60963,1,1,746.298,8.1
"Jan 8, 01:00 pm",2458.55,3.3,46.0622,885,2554.56,70,442,13.3521,712.934,2.45855,1,1,704.679,8.1
"Jan 8, 02:00 pm",2033.16,4.5,52.9312,834,2112.43,64,353,12.0081,592.849,2.03316,1,1,579.248,9.3
"Jan 8, 03:00 pm",1353.9,5.7,62.5068,716,1409.99,55,222,10.6331,407,1.3539,1,1,384.293,9.3
"Jan 8, 04:00 pm",485.442,5.1,73.6722,409,518.168,29,65,6.59933,161.645,0.485442,1,1,138.762,9.3
"Jan 8, 05:00 pm",0,4.6,79.4746,9,4.05405,0,0,3.75627,1.64404,0,1,3,1.07246,9
"Jan 8, 06:00 pm",0,4,0,0,0,0,0,4,0,0,1,0,0,9
"Jan 8, 07:00 pm",0,3.4,0,0,0,0,0,3.4,0,0,1,0,0,9
"Jan 8, 08:00 pm",0,2.8,0,0,0,0,0,2.8,0,0,1,0,0,11.7
"Jan 8, 09:00 pm",0,2.2,0,0,0,0,0,2.2,0,0,1,0,0,11.7
"Jan 8, 10:00 pm",0,1.8,0,0,0,0,0,1.8,0,0,1,0,0,11.7
"Jan 8, 11:00 pm",0,1.4,0,0,0,0,0,1.4,0,0,1,0,0,14.2
"Jan 9, 12:00 am",0,1,0,0,0,0,0,1,0,0,1,0,0,14.2
"Jan 9, 01:00 am",0,0.8,0,0,0,0,0,0.8,0,0,1,0,0,14.2
"Jan 9, 02:00 am",0,0.6,0,0,0,0,0,0.6,0,0,1,0,0,14.4
"Jan 9, 03:00 am",0,0.3,0,0,0,0,0,0.3,0,0,1,0,0,14.4
"Jan 9, 04:00 am",0,-0.2,0,0,0,0,0,-0.2,0,0,1,0,0,14.4
"Jan 9, 05:00 am",0,-0.7,0,0,0,0,0,-0.7,0,0,1,0,0,10.7
"Jan 9, 06:00 am",0,-1.3,0,0,0,0,0,-1.3,0,0,1,0,0,10.7
"Jan 9, 07:00 am",10.873,-1.5,78.5339,57,33.7475,1,2,-2.23975,12.3008,0.010873,1,2,8.70455,10.7
"Jan 9, 08:00 am",644.282,-1.7,71.5559,454,680.762,38,92,-0.254884,200.418,0.644282,1,1,177.054,11.9
"Jan 9, 09:00 am",1558.52,-1.9,60.5803,749,1621.14,57,251,2.43693,447.46,1.55852,1,1,426.452,11.9
"Jan 9, 10:00 am",2210.93,-1.8,51.3711,848,2296.98,66,376,4.6467,622.219,2.21093,1,1,609.965,11.9
"Jan 9, 11:00 am",2575.28,-1.8,45.0999,891,2676.18,72,456,8.52631,730.331,2.57528,1,1,722.69,7.9
"Jan 9, 12:00 pm",2683.27,-1.7,43.0855,902,2788.82,73,479,9.19375,761.763,2.68327,1,1,755.306,7.9
"Jan 9, 01:00 pm",2521.31,-1.4,45.8952,886,2619.94,71,445,8.8531,716.657,2.52131,1,1,708.512,7.9
"Jan 9, 02:00 pm",2075.67,-1,52.7604,835,2156.53,65,357,8.83608,596.587,2.07567,1,1,583.148,6.3
"Jan 9, 03:00 pm",1398.46,-0.7,62.3422,721,1455.94,55,225,5.81195,411.2,1.39846,1,1,388.568,6.3
"Jan 9, 04:00 pm",512.486,-1,73.5202,417,545.835,30,68,1.07419,165.962,0.512486,1,1,142.759,6.3
"Jan 9, 05:00 pm",0,-1.3,79.4446,13,6.04058,0,0,-2.57512,2.38142,0,1,3,1.55588,4.2
"Jan 9, 06:00 pm",0,-1.7,0,0,0,0,0,-1.7,0,0,1,0,0,4.2
"Jan 9, 07:00 pm",0,-1.7,0,0,0,0,0,-1.7,0,0,1,0,0,4.2
"Jan 9, 08:00 pm",0,-1.8,0,0,0,0,0,-1.8,0,0,1,0,0,3.2
"Jan 9, 09:00 pm",0,-1.8,0,0,0,0,0,-1.8,0,0,1,0,0,3.2
"Jan 9, 10:00 pm",0,-2,0,0,0,0,0,-2,0,0,1,0,0,3.2
"Jan 9, 11:00 pm",0,-2.2,0,0,0,0,0,-2.2,0,0,1,0,0,5.1
"Jan 10, 12:00 am",0,-2.4,0,0,0,0,0,-2.4,0,0,1,0,0,5.1
"Jan 10, 01:00 am",0,-2.5,0,0,0,0,0,-2.5,0,0,1,0,0,5.1
"Jan 10, 02:00 am",0,-2.6,0,0,0,0,0,-2.6,0,0,1,0,0,5.8
"Jan 10, 03:00 am",0,-2.7,0,0,0,0,0,-2.7,0,0,1,0,0,5.8
"Jan 10, 04:00 am",0,-2.4,0,0,0,0,0,-2.4,0,0,1,0,0,5.8
"Jan 10, 05:00 am",0,-2.2,0,0,0,0,0,-2.2,0,0,1,0,0,10
"Jan 10, 06:00 am",0,-2,0,0,0,0,0,-2,0,0,1,0,0,10
"Jan 10, 07:00 am",11.2795,-1.8,78.5739,58,34.1615,1,2,-2.5744,12.4599,0.0112795,1,2,8.79907,10
"Jan 10, 08:00 am",645.953,-1.6,71.556,456,682.474,38,92,-0.195126,201.011,0.645953,1,1,177.544,12.5
"Jan 10, 09:00 am",1565.27,-1.5,60.551,751,1628.1,58,253,2.71877,449.822,1.56527,1,1,428.798,12.5
"Jan 10, 10:00 am",2205.78,-0.1,51.3041,849,2291.63,67,379,6.16822,624.747,2.20578,1,1,612.542,12.5
"Jan 10, 11:00 am",2571.18,1.3,44.9885,892,2671.91,72,458,9.51022,732.221,2.57118,1,1,724.646,11.1
"Jan 10, 12:00 pm",2667.46,2.6,42.9341,903,2772.33,73,482,11.2652,764.083,2.66746,1,1,757.707,11.1
"Jan 10, 01:00 pm",2500.07,3.7,45.7224,888,2597.81,71,448,11.8667,719.941,2.50007,1,1,711.899,11.1
"Jan 10, 02:00 pm",2066.07,4.7,52.5851,837,2146.57,65,360,11.2063,599.819,2.06607,1,1,586.527,11.6
"Jan 10, 03:00 pm",1385.31,5.7,62.1745,724,1442.37,55,228,9.99946,414.515,1.38531,1,1,392.025,11.6
"Jan 10, 04:00 pm",514.476,5.4,73.3661,425,547.871,31,71,6.76769,170.338,0.514476,1,1,146.823,11.6
"Jan 10, 05:00 pm",0,5.1,79.4149,17,7.70501,0,0,4.3392,3.12281,0,1,3,2.04338,10.1
"Jan 10, 06:00 pm",0,4.8,0,0,0,0,0,4.8,0,0,1,0,0,10.1
"Jan 10, 07:00 pm",0,4.3,0,0,0,0,0,4.3,0,0,1,0,0,10.1
"Jan 10, 08:00 pm",0,3.7,0,0,0,0,0,3.7,0,0,1,0,0,11.9
"Jan 10, 09:00 pm",0,3.2,0,0,0,0,0,3.2,0,0,1,0,0,11.9
"Jan 10, 10:00 pm",0,2.6,0,0,0,0,0,2.6,0,0,1,0,0,11.9
"Jan 10, 11:00 pm",0,2,0,0,0,0,0,2,0,0,1,0,0,9.9
"Jan 11, 12:00 am",0,1.4,0,0,0,0,0,1.4,0,0,1,0,0,9.9
"Jan 11, 01:00 am",0,1.2,0,0,0,0,0,1.2,0,0,1,0,0,9.9
"Jan 11, 02:00 am",0,1,0,0,0,0,0,1,0,0,1,0,0,8
"Jan 11, 03:00 am",0,0.8,0,0,0,0,0,0.8,0,0,1,0,0,8
