,"AC inverter power | (W)","Ambient temperature | (C)","Angle of incidence | (deg)","Beam irradiance | (W/m2)","DC array power | (W)","Diffuse irradiance | (W/m2)","Global horizontal irradiance | (W/m2)","Module temperature | (C)","Plane of array irradiance | (W/m2)","Power generated by system | (kW)","Shading factor for beam radiation","Sun up over horizon | (0/1)","Transmitted plane of array irradiance | (W/m2)","Wind speed | (m/s)"
"Jan 2, 04:00 pm",743.061,10.3,70.1891,569,781.993,39,122,17.9021,247.721,0.743061,1,1,220.179,1.3
"Jan 2, 05:00 pm",34.5607,9.6,78.2078,97,57.8786,2,5,9.06431,21.7629,0.0345607,1,3,15.6666,1.3
"Jan 2, 06:00 pm",0,9,0,0,0,0,0,9,0,0,1,0,0,2.2
"Jan 2, 07:00 pm",0,8.3,0,0,0,0,0,8.3,0,0,1,0,0,2.2
"Jan 2, 08:00 pm",0,7.6,0,0,0,0,0,7.6,0,0,1,0,0,2.2
"Jan 2, 09:00 pm",0,6.9,0,0,0,0,0,6.9,0,0,1,0,0,1
"Jan 2, 10:00 pm",0,6.2,0,0,0,0,0,6.2,0,0,1,0,0,1
"Jan 2, 11:00 pm",0,5.8,0,0,0,0,0,5.8,0,0,1,0,0,1
"Jan 3, 12:00 am",0,5.3,0,0,0,0,0,5.3,0,0,1,0,0,2.2
"Jan 3, 01:00 am",0,4.9,0,0,0,0,0,4.9,0,0,1,0,0,2.2
"Jan 3, 02:00 am",0,4.5,0,0,0,0,0,4.5,0,0,1,0,0,2.2
"Jan 3, 03:00 am",0,4.1,0,0,0,0,0,4.1,0,0,1,0,0,1
"Jan 3, 04:00 am",0,3.8,0,0,0,0,0,3.8,0,0,1,0,0,1
"Jan 3, 05:00 am",0,3.5,0,0,0,0,0,3.5,0,0,1,0,0,1
"Jan 3, 06:00 am",0,3.3,0,0,0,0,0,3.3,0,0,1,0,0,1.5
"Jan 3, 07:00 am",35.875,3,78.2208,96,59.2177,2,5,1.29962,21.5372,0.035875,1,2,15.5027,1.5
"Jan 3, 08:00 am",753.856,3.5,70.1557,526,793.061,42,120,8.54003,239.597,0.753856,1,1,214.175,1.5
"Jan 3, 09:00 am",1560.85,4,58.5065,769,1623.54,53,286,18.0538,476.218,1.56085,1,1,457.441,1.1
"Jan 3, 10:00 am",2171.61,4.5,48.4507,877,2256.13,65,434,25.4029,667.688,2.17161,1,1,657.675,1.1
"Jan 3, 11:00 am",2490.01,6.2,41.2375,917,2587.32,69,523,31.1139,780.592,2.49001,1,1,775.063,1.1
"Jan 3, 12:00 pm",2555.73,7.9,38.5162,901,2655.81,72,540,31.0784,799.613,2.55573,1,1,795.442,1.7
"Jan 3, 01:00 pm",2374.01,9.7,41.1913,863,2466.55,73,500,31.4077,745.118,2.37401,1,1,739.937,1.7
"Jan 3, 02:00 pm",2057.77,10.1,48.3725,830,2137.96,66,415,28.882,643.022,2.05777,1,1,633.607,1.7
"Jan 3, 03:00 pm",1540.84,10.5,58.4104,766,1602.88,54,285,21.276,476.922,1.54084,1,1,458.341,3.6
"Jan 3, 04:00 pm",762.558,11,70.051,574,801.984,40,125,16.2739,251.753,0.762558,1,1,224.147,3.6
"Jan 3, 05:00 pm",36.6511,10.6,78.1637,101,60.0084,2,5,10.0359,22.6564,0.0366511,1,3,16.3124,3.6
"Jan 3, 06:00 pm",0,10.2,0,0,0,0,0,10.2,0,0,1,0,0,1.6
"Jan 3, 07:00 pm",0,9.8,0,0,0,0,0,9.8,0,0,1,0,0,1.6
"Jan 3, 08:00 pm",0,9.3,0,0,0,0,0,9.3,0,0,1,0,0,1.6
"Jan 3, 09:00 pm",0,8.8,0,0,0,0,0,8.8,0,0,1,0,0,3.3
"Jan 3, 10:00 pm",0,8.3,0,0,0,0,0,8.3,0,0,1,0,0,3.3
"Jan 3, 11:00 pm",0,8.1,0,0,0,0,0,8.1,0,0,1,0,0,3.3
"Jan 4, 12:00 am",0,8,0,0,0,0,0,8,0,0,1,0,0,3.6
"Jan 4, 01:00 am",0,7.8,0,0,0,0,0,7.8,0,0,1,0,0,3.6
"Jan 4, 02:00 am",0,7.8,0,0,0,0,0,7.8,0,0,1,0,0,3.6
"Jan 4, 03:00 am",0,7.8,0,0,0,0,0,7.8,0,0,1,0,0,2.4
"Jan 4, 04:00 am",0,7.9,0,0,0,0,0,7.9,0,0,1,0,0,2.4
"Jan 4, 05:00 am",0,8.1,0,0,0,0,0,8.1,0,0,1,0,0,2.4
"Jan 4, 06:00 am",0,8.2,0,0,0,0,0,8.2,0,0,1,0,0,2.1
"Jan 4, 07:00 am",20.8474,8.4,78.2687,70,43.9079,2,4,6.81887,16.1723,0.0208474,1,2,11.7695,2.1
"Jan 4, 08:00 am",615.36,9.2,70.201,383,651.14,49,106,12.6368,197.597,0.61536,1,1,179.048,2.1
"Jan 4, 09:00 am",1515.1,10,58.5282,742,1576.3,59,284,21.1904,468.706,1.5151,1,1,450.562,2.2
"Jan 4, 10:00 am",2080.52,10.7,48.439,847,2161.57,63,420,27.2745,645.372,2.08052,1,1,635.711,2.2
"Jan 4, 11:00 am",2459.88,12.3,41.1811,913,2555.94,68,521,32.6612,776.913,2.45988,1,1,771.437,2.2
"Jan 4, 12:00 pm",2434.47,13.8,38.4121,705,2529.48,180,548,35.3879,776.97,2.43447,1,1,773.739,1.9
"Jan 4, 01:00 pm",947.102,15.3,41.0549,69,991.382,220,254,24.0165,287.528,0.947102,1,1,287.119,1.9
"Jan 4, 02:00 pm",385.771,15.7,48.2249,0,416.258,120,120,18.0382,117.275,0.385771,1,1,117.275,1.9
"Jan 4, 03:00 pm",354.412,16,58.2637,2,384.214,107,108,17.2032,107.885,0.354412,1,1,107.837,3.3
"Jan 4, 04:00 pm",51.188,16.4,69.9108,0,74.8202,22,22,15.5224,20.8408,0.051188,1,1,20.8408,3.3
"Jan 4, 05:00 pm",0,16.2,78.1202,0,3.49584,1,1,14.6271,0.969846,0,1,3,0.969846,3.3
"Jan 4, 06:00 pm",0,15.9,0,0,0,0,0,15.9,0,0,1,0,0,2.8
"Jan 4, 07:00 pm",0,15.7,0,0,0,0,0,15.7,0,0,1,0,0,2.8
"Jan 4, 08:00 pm",0,15.4,0,0,0,0,0,15.4,0,0,1,0,0,2.8
"Jan 4, 09:00 pm",0,15.1,0,0,0,0,0,15.1,0,0,1,0,0,3.7
"Jan 4, 10:00 pm",0,14.8,0,0,0,0,0,14.8,0,0,1,0,0,3.7
"Jan 4, 11:00 pm",0,14.7,0,0,0,0,0,14.7,0,0,1,0,0,3.7
"Jan 5, 12:00 am",0,14.6,0,0,0,0,0,14.6,0,0,1,0,0,6.5
"Jan 5, 01:00 am",0,14.5,0,0,0,0,0,14.5,0,0,1,0,0,6.5
"Jan 5, 02:00 am",0,14.7,0,0,0,0,0,14.7,0,0,1,0,0,6.5
"Jan 5, 03:00 am",0,14.8,0,0,0,0,0,14.8,0,0,1,0,0,5.7
"Jan 5, 04:00 am",0,14.9,0,0,0,0,0,14.9,0,0,1,0,0,5.7
"Jan 5, 05:00 am",0,15.2,0,0,0,0,0,15.2,0,0,1,0,0,5.7
"Jan 5, 06:00 am",0,15.6,0,0,0,0,0,15.6,0,0,1,0,0,6.9
"Jan 5, 07:00 am",0,15.9,78.3162,0,6.98502,2,2,14.8399,1.93969,0,1,2,1.93969,6.9
"Jan 5, 08:00 am",118.268,15.7,70.2418,0,143.193,41,41,15.255,39.8379,0.118268,1,1,39.8379,6.9
"Jan 5, 09:00 am",145.214,15.5,58.5446,0,170.671,50,50,15.0852,47.4463,0.145214,1,1,47.4463,3.7
"Jan 5, 10:00 am",277.434,15.3,48.4211,0,305.59,89,89,15.7642,85.2136,0.277434,1,1,85.2136,3.7
"Jan 5, 11:00 am",274.945,15.9,41.1177,0,303.049,89,89,16.4505,84.7672,0.274945,1,1,84.7672,3.7
"Jan 5, 12:00 pm",287.634,16.6,38.3009,0,316.006,93,93,17.1153,88.6576,0.287634,1,1,88.6576,5.6
"Jan 5, 01:00 pm",269.72,17.3,40.9123,0,297.715,88,88,17.7407,83.7634,0.26972,1,1,83.7634,5.6
"Jan 5, 02:00 pm",216.65,17.2,48.0725,0,243.546,72,72,17.3492,68.4008,0.21665,1,1,68.4008,5.6
"Jan 5, 03:00 pm",599.85,17,58.1138,86,635.257,128,154,19.9447,182.585,0.59985,1,1,180.541,3
"Jan 5, 04:00 pm",47.6313,16.9,69.7685,0,71.196,21,21,16.1866,19.8908,0.0476313,1,1,19.8908,3
"Jan 5, 05:00 pm",0,16.8,78.0773,0,3.4871,1,1,15.1851,0.969846,0,1,3,0.969846,3
"Jan 5, 06:00 pm",0,16.6,0,0,0,0,0,16.6,0,0,1,0,0,5
"Jan 5, 07:00 pm",0,16.5,0,0,0,0,0,16.5,0,0,1,0,0,5
"Jan 5, 08:00 pm",0,16.5,0,0,0,0,0,16.5,0,0,1,0,0,5
"Jan 5, 09:00 pm",0,16.6,0,0,0,0,0,16.6,0,0,1,0,0,4.3
"Jan 5, 10:00 pm",0,16.6,0,0,0,0,0,16.6,0,0,1,0,0,4.3
"Jan 5, 11:00 pm",0,16.2,0,0,0,0,0,16.2,0,0,1,0,0,4.3
"Jan 6, 12:00 am",0,15.9,0,0,0,0,0,15.9,0,0,1,0,0,3.5
"Jan 6, 01:00 am",0,15.5,0,0,0,0,0,15.5,0,0,1,0,0,3.5
"Jan 6, 02:00 am",0,15.1,0,0,0,0,0,15.1,0,0,1,0,0,3.5
"Jan 6, 03:00 am",0,14.8,0,0,0,0,0,14.8,0,0,1,0,0,3.4
"Jan 6, 04:00 am",0,14.4,0,0,0,0,0,14.4,0,0,1,0,0,3.4
"Jan 6, 05:00 am",0,13.9,0,0,0,0,0,13.9,0,0,1,0,0,3.4
"Jan 6, 06:00 am",0,13.4,0,0,0,0,0,13.4,0,0,1,0,0,6.9
"Jan 6, 07:00 am",10.0235,12.9,78.3632,51,32.8822,2,4,11.9745,12.2267,0.0100235,1,2,9.01527,6.9
"Jan 6, 08:00 am",549.214,13.2,70.278,280,583.42,61,103,14.9479,175.7,0.549214,1,1,162.09,6.9
"Jan 6, 09:00 am",1556.52,13.5,58.5556,724,1619.07,77,297,21.7765,481.782,1.55652,1,1,464.045,5.1
"Jan 6, 10:00 am",2155.81,13.8,48.397,874,2239.72,64,434,26.0967,664.965,2.15581,1,1,655.032,5.1
"Jan 6, 11:00 am",2487.61,15.2,41.0474,909,2584.83,68,521,29.9081,775.207,2.48761,1,1,769.824,5.1
"Jan 6, 12:00 pm",2604.83,16.5,38.1825,930,2707,72,560,33.7716,825.643,2.60483,1,1,821.478,4.4
"Jan 6, 01:00 pm",2475.25,17.8,40.7635,919,2571.96,70,530,34.3948,788.186,2.47525,1,1,782.889,4.4
"Jan 6, 02:00 pm",2082.99,18.1,47.9155,861,2164.13,63,431,31.9954,660.467,2.08299,1,1,651.066,4.4
"Jan 6, 03:00 pm",1544.64,18.4,57.9606,789,1606.8,56,300,29.6748,496.562,1.54464,1,1,478.007,3.5
"Jan 6, 04:00 pm",754.222,18.8,69.6241,581,793.437,39,130,24.3255,257.505,0.754222,1,1,230.124,3.5
"Jan 6, 05:00 pm",42.5344,18.1,78.035,115,66.0027,2,6,17.7417,25.7808,0.0425344,1,3,18.5702,3.5
"Jan 6, 06:00 pm",0,17.4,0,0,0,0,0,17.4,0,0,1,0,0,2.8
"Jan 6, 07:00 pm",0,16.7,0,0,0,0,0,16.7,0,0,1,0,0,2.8
"Jan 6, 08:00 pm",0,16.2,0,0,0,0,0,16.2,0,0,1,0,0,2.8
"Jan 6, 09:00 pm",0,15.7,0,0,0,0,0,15.7,0,0,1,0,0,3.2
"Jan 6, 10:00 pm",0,15.2,0,0,0,0,0,15.2,0,0,1,0,0,3.2
"Jan 6, 11:00 pm",0,14.6,0,0,0,0,0,14.6,0,0,1,0,0,3.2
"Jan 7, 12:00 am",0,14,0,0,0,0,0,14,0,0,1,0,0,1.2
"Jan 7, 01:00 am",0,13.4,0,0,0,0,0,13.4,0,0,1,0,0,1.2
"Jan 7, 02:00 am",0,13.1,0,0,0,0,0,13.1,0,0,1,0,0,1.2
"Jan 7, 03:00 am",0,12.8,0,0,0,0,0,12.8,0,0,1,0,0,1.5
"Jan 7, 04:00 am",0,12.4,0,0,0,0,0,12.4,0,0,1,0,0,1.5
"Jan 7, 05:00 am",0,12.1,0,0,0,0,0,12.1,0,0,1,0,0,1.5
"Jan 7, 06:00 am",0,11.8,0,0,0,0,0,11.8,0,0,1,0,0,3.8
"Jan 7, 07:00 am",0,11.4,78.4098,0,3.57106,1,1,9.82587,0.969846,0,1,2,0.969846,3.8
"Jan 7, 08:00 am",86.99,11.7,70.3097,0,111.307,32,32,10.7466,30.352,0.08699,1,1,30.352,3.8
"Jan 7, 09:00 am",409.839,11.9,58.5611,9,440.859,116,119,13.1147,121.704,0.409839,1,1,121.483,3.7
"Jan 7, 10:00 am",487.557,12.1,48.3666,0,520.332,145,145,14.0412,143.977,0.487557,1,1,143.977,3.7
"Jan 7, 11:00 am",314.42,12.6,40.97,0,343.36,99,99,13.4697,94.7663,0.31442,1,1,94.7663,3.7
"Jan 7, 12:00 pm",384.613,13,38.057,0,415.075,119,119,14.0002,114.831,0.384613,1,1,114.831,5.3
"Jan 7, 01:00 pm",278.329,13.4,40.6085,0,306.505,89,89,13.863,84.7429,0.278329,1,1,84.7429,5.3
"Jan 7, 02:00 pm",224.177,13.4,47.754,0,251.227,73,73,13.5233,69.3544,0.224177,1,1,69.3544,5.3
"Jan 7, 03:00 pm",187.106,13.5,57.8044,0,213.401,62,62,13.3819,58.8748,0.187106,1,1,58.8748,3.6
"Jan 7, 04:00 pm",129.94,13.5,69.4778,0,155.095,44,44,12.9817,42.7128,0.12994,1,1,42.7128,3.6
"Jan 7, 05:00 pm",0,13.3,77.9934,0,7.08052,2,2,11.792,1.93969,0,1,3,1.93969,3.6
"Jan 7, 06:00 pm",0,13.1,0,0,0,0,0,13.1,0,0,1,0,0,4.5
"Jan 7, 07:00 pm",0,13,0,0,0,0,0,13,0,0,1,0,0,4.5
"Jan 7, 08:00 pm",0,13,0,0,0,0,0,13,0,0,1,0,0,4.5
"Jan 7, 09:00 pm",0,13,0,0,0,0,0,13,0,0,1,0,0,5.1
"Jan 7, 10:00 pm",0,13,0,0,0,0,0,13,0,0,1,0,0,5.1
"Jan 7, 11:00 pm",0,13.4,0,0,0,0,0,13.4,0,0,1,0,0,5.1
"Jan 8, 12:00 am",0,13.7,0,0,0,0,0,13.7,0,0,1,0,0,4.1
"Jan 8, 01:00 am",0,14.1,0,0,0,0,0,14.1,0,0,1,0,0,4.1
"Jan 8, 02:00 am",0,14.3,0,0,0,0,0,14.3,0,0,1,0,0,4.1
"Jan 8, 03:00 am",0,14.6,0,0,0,0,0,14.6,0,0,1,0,0,3.6
"Jan 8, 04:00 am",0,14.9,0,0,0,0,0,14.9,0,0,1,0,0,3.6
"Jan 8, 05:00 am",0,14.6,0,0,0,0,0,14.6,0,0,1,0,0,3.6
"Jan 8, 06:00 am",0,14.3,0,0,0,0,0,14.3,0,0,1,0,0,10.2
"Jan 8, 07:00 am",0,14.1,78.4559,0,7.03416,2,2,13.2717,1.93969,0,1,2,1.93969,10.2
"Jan 8, 08:00 am",165.186,12.9,70.3366,0,191.04,52,52,12.7037,52.5471,0.165187,1,1,52.5471,10.2
"Jan 8, 09:00 am",1428.76,11.8,58.5612,551,1487.2,116,284,17.7952,432.037,1.42876,1,1,418.533,6.8
"Jan 8, 10:00 am",2219.98,10.6,48.33,876,2306.39,65,437,20.8722,668.182,2.21998,1,1,658.281,6.8
"Jan 8, 11:00 am",2591.14,10.5,40.8857,913,2692.73,69,527,22.8788,781.049,2.59114,1,1,775.725,6.8
"Jan 8, 12:00 pm",2766.29,10.3,37.9245,932,2875.49,71,564,21.8542,828.511,2.76629,1,1,824.445,8.4
"Jan 8, 01:00 pm",2651.96,10.1,40.4476,921,2756.15,70,535,21.1811,792.924,2.65196,1,1,787.773,8.4
"Jan 8, 02:00 pm",2269.13,10.1,47.588,878,2357.47,65,444,19.4997,677.956,2.26913,1,1,668.629,8.4
"Jan 8, 03:00 pm",1667.56,10,57.6453,799,1733.81,57,309,17.9802,506.729,1.66756,1,1,488.345,6.7
"Jan 8, 04:00 pm",823.975,10,69.3298,593,864.982,41,137,13.8182,266.654,0.823975,1,1,239.104,6.7
"Jan 8, 05:00 pm",51.6221,9.2,77.9525,126,75.2625,2,7,8.79188,28.2387,0.0516221,1,3,20.3478,6.7
"Jan 8, 06:00 pm",0,8.5,0,0,0,0,0,8.5,0,0,1,0,0,7.2
"Jan 8, 07:00 pm",0,7.8,0,0,0,0,0,7.8,0,0,1,0,0,7.2
"Jan 8, 08:00 pm",0,7,0,0,0,0,0,7,0,0,1,0,0,7.2
"Jan 8, 09:00 pm",0,6.2,0,0,0,0,0,6.2,0,0,1,0,0,4.1
"Jan 8, 10:00 pm",0,5.5,0,0,0,0,0,5.5,0,0,1,0,0,4.1
"Jan 8, 11:00 pm",0,5,0,0,0,0,0,5,0,0,1,0,0,4.1
"Jan 9, 12:00 am",0,4.6,0,0,0,0,0,4.6,0,0,1,0,0,3.1
"Jan 9, 01:00 am",0,4.2,0,0,0,0,0,4.2,0,0,1,0,0,3.1
"Jan 9, 02:00 am",0,3.7,0,0,0,0,0,3.7,0,0,1,0,0,3.1
"Jan 9, 03:00 am",0,3.2,0,0,0,0,0,3.2,0,0,1,0,0,4.9
"Jan 9, 04:00 am",0,2.7,0,0,0,0,0,2.7,0,0,1,0,0,4.9
"Jan 9, 05:00 am",0,2.3,0,0,0,0,0,2.3,0,0,1,0,0,4.9
"Jan 9, 06:00 am",0,1.9,0,0,0,0,0,1.9,0,0,1,0,0,4.8
"Jan 9, 07:00 am",9.17309,1.5,78.5014,47,32.0159,2,4,0.252193,11.3088,0.00917309,1,2,8.34456,4.8
"Jan 9, 08:00 am",558.732,2.4,70.3589,258,593.161,63,102,4.33683,169.893,0.558732,1,1,157.305,4.8
"Jan 9, 09:00 am",1565.6,3.3,58.556,700,1628.45,74,288,12.9929,465.643,1.5656,1,1,448.494,3.4
"Jan 9, 10:00 am",2177.19,4.1,48.2871,852,2261.93,62,425,18.7545,648.945,2.17719,1,1,639.349,3.4
"Jan 9, 11:00 am",2585.79,5.1,40.7945,817,2687.14,122,533,23.1505,779.819,2.58579,1,1,775.096,3.4
"Jan 9, 12:00 pm",2251.78,6.2,37.785,561,2339.43,180,478,19.452,665.783,2.25178,1,1,663.369,4.8
"Jan 9, 01:00 pm",1989.33,7.2,40.2807,445,2066.97,203,429,18.6747,586.478,1.98933,1,1,584.029,4.8
"Jan 9, 02:00 pm",1086.43,6.9,47.4177,134,1134.58,199,257,12.7691,313.57,1.08643,1,1,312.166,4.8
"Jan 9, 03:00 pm",1491.45,6.7,57.4834,541,1551.88,117,289,11.3948,436.695,1.49145,1,1,424.388,10.6
"Jan 9, 04:00 pm",822.907,6.4,69.1801,534,863.886,49,137,8.97024,258.369,0.822907,1,1,233.741,10.6
"Jan 9, 05:00 pm",58.3225,5.6,77.9124,117,82.0903,3,8,5.23689,29.1774,0.0583225,1,3,21.8545,10.6
"Jan 9, 06:00 pm",0,4.7,0,0,0,0,0,4.7,0,0,1,0,0,8.7
"Jan 9, 07:00 pm",0,3.9,0,0,0,0,0,3.9,0,0,1,0,0,8.7
"Jan 9, 08:00 pm",0,3.3,0,0,0,0,0,3.3,0,0,1,0,0,8.7
"Jan 9, 09:00 pm",0,2.7,0,0,0,0,0,2.7,0,0,1,0,0,7.6
"Jan 9, 10:00 pm",0,2.1,0,0,0,0,0,2.1,0,0,1,0,0,7.6
"Jan 9, 11:00 pm",0,2,0,0,0,0,0,2,0,0,1,0,0,7.6
"Jan 10, 12:00 am",0,1.9,0,0,0,0,0,1.9,0,0,1,0,0,8.6
"Jan 10, 01:00 am",0,1.9,0,0,0,0,0,1.9,0,0,1,0,0,8.6
"Jan 10, 02:00 am",0,1.6,0,0,0,0,0,1.6,0,0,1,0,0,8.6
"Jan 10, 03:00 am",0,1.3,0,0,0,0,0,1.3,0,0,1,0,0,6.7
"Jan 10, 04:00 am",0,1,0,0,0,0,0,1,0,0,1,0,0,6.7
"Jan 10, 05:00 am",0,0.7,0,0,0,0,0,0.7,0,0,1,0,0,6.7
"Jan 10, 06:00 am",0,0.4,0,0,0,0,0,0.4,0,0,1,0,0,4.6
"Jan 10, 07:00 am",34.8379,0.1,78.5464,97,58.161,2,5,-0.981396,21.2013,0.0348379,1,2,15.0806,4.6
"Jan 10, 08:00 am",769.545,0.1,70.3765,534,809.149,42,123,3.54145,239.931,0.769545,1,1,213.856,4.6
"Jan 10, 09:00 am",1674.04,0.1,58.5452,786,1740.51,55,296,7.25186,486.659,1.67404,1,1,467.417,6.6
"Jan 10, 10:00 am",2338.72,0,48.2381,880,2429.84,65,441,10.5222,671.799,2.33872,1,1,661.928,6.6
"Jan 10, 11:00 am",2734.43,0.9,40.6964,921,2842.22,70,535,13.6131,790.221,2.73443,1,1,784.946,6.6
"Jan 10, 12:00 pm",2773.58,1.8,37.6385,932,2883.1,72,569,22.348,832.474,2.77358,1,1,828.523,3
"Jan 10, 01:00 pm",2639.89,2.7,40.1079,919,2743.57,69,538,22.4064,793.612,2.63989,1,1,788.637,3
"Jan 10, 02:00 pm",2257.58,3.2,47.2433,871,2345.47,64,445,20.0059,675.759,2.25759,1,1,666.772,3
"Jan 10, 03:00 pm",1686.16,3.6,57.3188,775,1753.04,67,316,16.9303,508.845,1.68616,1,1,491.416,2.5
"Jan 10, 04:00 pm",797.751,4.1,69.0289,532,838.078,43,132,10.3451,252.482,0.797751,1,1,228.129,2.5
"Jan 10, 05:00 pm",61.5136,3.8,77.873,121,85.3422,3,8,3.37094,30.1081,0.0615136,1,3,22.5394,2.5
"Jan 10, 06:00 pm",0,3.5,0,0,0,0,0,3.5,0,0,1,0,0,2.3
"Jan 10, 07:00 pm",0,3.3,0,0,0,0,0,3.3,0,0,1,0,0,2.3
"Jan 10, 08:00 pm",0,2.7,0,0,0,0,0,2.7,0,0,1,0,0,2.3
"Jan 10, 09:00 pm",0,2.2,0,0,0,0,0,2.2,0,0,1,0,0,1.7
"Jan 10, 10:00 pm",0,1.7,0,0,0,0,0,1.7,0,0,1,0,0,1.7
"Jan 10, 11:00 pm",0,1.4,0,0,0,0,0,1.4,0,0,1,0,0,1.7
"Jan 11, 12:00 am",0,1.2,0,0,0,0,0,1.2,0,0,1,0,0,1.4
"Jan 11, 01:00 am",0,1,0,0,0,0,0,1,0,0,1,0,0,1.4
"Jan 11, 02:00 am",0,0.4,0,0,0,0,0,0.4,0,0,1,0,0,1.4
"Jan 11, 03:00 am",0,-0.1,0,0,0,0,0,-0.1,0,0,1,0,0,3.2
"Jan 11, 04:00 am",0,-0.7,0,0,0,0,0,-0.7,0,0,1,0,0,3.2
