,"AC inverter power | (W)","Ambient temperature | (C)","Angle of incidence | (deg)","Beam irradiance | (W/m2)","DC array power | (W)","Diffuse irradiance | (W/m2)","Global horizontal irradiance | (W/m2)","Module temperature | (C)","Plane of array irradiance | (W/m2)","Power generated by system | (kW)","Shading factor for beam radiation","Sun up over horizon | (0/1)","Transmitted plane of array irradiance | (W/m2)","Wind speed | (m/s)"
"Jan 4, 05:00 am",0,9.9,0,0,0,0,0,9.9,0,0,1,0,0,12.4
"Jan 4, 06:00 am",0,9.3,0,0,0,0,0,9.3,0,0,1,0,0,15.6
"Jan 4, 07:00 am",0,8.6,75.9662,0,10.5216,3,3,7.98183,2.83457,0,1,2,2.83457,15.6
"Jan 4, 08:00 am",77.3411,9.6,65.9028,0,101.473,29,29,9.20763,27.4839,0.0773411,1,1,27.4839,15.6
"Jan 4, 09:00 am",158.963,10.6,54.9506,0,184.693,53,53,10.463,50.3004,0.158963,1,1,50.3004,19.6
"Jan 4, 10:00 am",222.968,11.5,46.0644,0,249.994,72,72,11.5188,68.4024,0.222969,1,1,68.4024,19.6
"Jan 4, 11:00 am",259.559,12.2,40.6589,0,287.341,83,83,12.3115,78.8979,0.259559,1,1,78.8979,19.6
"Jan 4, 12:00 pm",275.966,12.9,40.1749,0,304.092,88,88,13.0473,83.7707,0.275966,1,1,83.7707,21.4
"Jan 4, 01:00 pm",240.921,13.6,44.7731,0,268.316,78,78,13.6783,74.1233,0.240921,1,1,74.1233,21.4
"Jan 4, 02:00 pm",193.48,13.8,53.1449,0,219.904,64,64,13.7755,60.7755,0.19348,1,1,60.7755,21.4
"Jan 4, 03:00 pm",376.232,14,63.805,30,406.51,93,100,14.5661,113.776,0.376232,1,1,112.746,11.9
"Jan 4, 04:00 pm",34.7609,14.2,74.8594,13,58.0826,14,15,13.6856,16.803,0.0347609,1,3,16.046,11.9
"Jan 4, 05:00 pm",0,14.2,0,0,0,0,0,14.2,0,0,1,0,0,11.9
"Jan 4, 06:00 pm",0,14.2,0,0,0,0,0,14.2,0,0,1,0,0,3.7
"Jan 4, 07:00 pm",0,14.1,0,0,0,0,0,14.1,0,0,1,0,0,3.7
"Jan 4, 08:00 pm",0,14.1,0,0,0,0,0,14.1,0,0,1,0,0,3.7
"Jan 4, 09:00 pm",0,14.1,0,0,0,0,0,14.1,0,0,1,0,0,2.6
"Jan 4, 10:00 pm",0,14,0,0,0,0,0,14,0,0,1,0,0,2.6
"Jan 4, 11:00 pm",0,13.7,0,0,0,0,0,13.7,0,0,1,0,0,2.6
"Jan 5, 12:00 am",0,13.3,0,0,0,0,0,13.3,0,0,1,0,0,2.8
"Jan 5, 01:00 am",0,12.9,0,0,0,0,0,12.9,0,0,1,0,0,2.8
"Jan 5, 02:00 am",0,12.6,0,0,0,0,0,12.6,0,0,1,0,0,2.8
"Jan 5, 03:00 am",0,12.3,0,0,0,0,0,12.3,0,0,1,0,0,2.6
"Jan 5, 04:00 am",0,12,0,0,0,0,0,12,0,0,1,0,0,2.6
"Jan 5, 05:00 am",0,11.5,0,0,0,0,0,11.5,0,0,1,0,0,2.6
"Jan 5, 06:00 am",0,10.9,0,0,0,0,0,10.9,0,0,1,0,0,4
"Jan 5, 07:00 am",58.9533,10.4,76.0093,40,82.7331,12,14,9.36608,24.8306,0.0589533,1,2,22.4238,4
"Jan 5, 08:00 am",643.765,11.2,65.932,218,680.233,88,132,14.0329,196.685,0.643765,1,1,188.215,4
"Jan 5, 09:00 am",496.435,12,54.9517,23,529.414,132,140,13.5433,146.601,0.496435,1,1,146.164,6.4
"Jan 5, 10:00 am",1466.73,12.8,46.0271,221,1526.37,245,342,19.1815,434.336,1.46673,1,1,432.281,6.4
"Jan 5, 11:00 am",502.018,13.1,40.5746,0,535.125,151,151,14.9787,148.693,0.502018,1,1,148.693,6.4
"Jan 5, 12:00 pm",1156.48,13.5,40.049,106,1206.65,238,291,17.0841,339.056,1.15648,1,1,338.485,10
"Jan 5, 01:00 pm",382.982,13.8,44.6255,0,413.408,118,118,14.631,114.693,0.382982,1,1,114.693,10
"Jan 5, 02:00 pm",576.79,13.6,52.993,27,611.647,145,155,14.9951,170.411,0.57679,1,1,169.968,10
"Jan 5, 03:00 pm",85.8178,13.4,63.6574,0,110.113,32,32,13.0336,30.3317,0.0858178,1,1,30.3317,10.1
"Jan 5, 04:00 pm",0,13.3,74.809,0,17.1974,5,5,12.5141,4.72629,0,1,3,4.72629,10.1
"Jan 5, 05:00 pm",0,12.8,0,0,0,0,0,12.8,0,0,1,0,0,10.1
"Jan 5, 06:00 pm",0,12.3,0,0,0,0,0,12.3,0,0,1,0,0,7.6
"Jan 5, 07:00 pm",0,11.8,0,0,0,0,0,11.8,0,0,1,0,0,7.6
"Jan 5, 08:00 pm",0,11.5,0,0,0,0,0,11.5,0,0,1,0,0,7.6
"Jan 5, 09:00 pm",0,11.2,0,0,0,0,0,11.2,0,0,1,0,0,3.1
"Jan 5, 10:00 pm",0,10.9,0,0,0,0,0,10.9,0,0,1,0,0,3.1
"Jan 5, 11:00 pm",0,10.4,0,0,0,0,0,10.4,0,0,1,0,0,3.1
"Jan 6, 12:00 am",0,10,0,0,0,0,0,10,0,0,1,0,0,4.6
"Jan 6, 01:00 am",0,9.6,0,0,0,0,0,9.6,0,0,1,0,0,4.6
"Jan 6, 02:00 am",0,9.3,0,0,0,0,0,9.3,0,0,1,0,0,4.6
"Jan 6, 03:00 am",0,9.1,0,0,0,0,0,9.1,0,0,1,0,0,2.6
"Jan 6, 04:00 am",0,8.8,0,0,0,0,0,8.8,0,0,1,0,0,2.6
"Jan 6, 05:00 am",0,8.4,0,0,0,0,0,8.4,0,0,1,0,0,2.6
"Jan 6, 06:00 am",0,8,0,0,0,0,0,8,0,0,1,0,0,4
"Jan 6, 07:00 am",38.9573,7.6,76.0517,21,62.3581,12,13,6.35185,17.9462,0.0389573,1,2,16.6813,4
"Jan 6, 08:00 am",228.82,8.5,65.9562,3,255.965,68,69,8.4402,69.213,0.22882,1,1,69.0963,4
"Jan 6, 09:00 am",452.777,9.4,54.947,6,484.759,128,130,10.6142,132.224,0.452777,1,1,132.11,5.6
"Jan 6, 10:00 am",748.424,10.3,45.9831,34,787.491,182,197,13.1832,217.383,0.748424,1,1,217.068,5.6
"Jan 6, 11:00 am",2032.78,10.7,40.4831,412,2112.03,248,452,20.8294,605.002,2.03278,1,1,602.69,5.6
"Jan 6, 12:00 pm",1055.61,11.1,39.9162,139,1102.89,182,252,15.7275,308.227,1.05561,1,1,307.488,6.7
"Jan 6, 01:00 pm",1816.37,11.4,44.4723,419,1887.76,204,395,19.5006,538.812,1.81637,1,1,535.413,6.7
"Jan 6, 02:00 pm",662.499,11.5,52.8371,51,699.425,153,172,14.1745,194.473,0.662499,1,1,193.648,6.7
"Jan 6, 03:00 pm",216.032,11.7,63.507,0,242.915,68,68,11.8414,66.5606,0.216032,1,1,66.5606,7.6
"Jan 6, 04:00 pm",15.1872,11.8,74.7589,0,38.1421,11,11,10.9588,10.4106,0.0151872,1,3,10.4106,7.6
"Jan 6, 05:00 pm",0,11.1,0,0,0,0,0,11.1,0,0,1,0,0,7.6
"Jan 6, 06:00 pm",0,10.5,0,0,0,0,0,10.5,0,0,1,0,0,7.5
"Jan 6, 07:00 pm",0,9.9,0,0,0,0,0,9.9,0,0,1,0,0,7.5
"Jan 6, 08:00 pm",0,9.6,0,0,0,0,0,9.6,0,0,1,0,0,7.5
"Jan 6, 09:00 pm",0,9.3,0,0,0,0,0,9.3,0,0,1,0,0,9
"Jan 6, 10:00 pm",0,9,0,0,0,0,0,9,0,0,1,0,0,9
"Jan 6, 11:00 pm",0,9,0,0,0,0,0,9,0,0,1,0,0,9
"Jan 7, 12:00 am",0,9,0,0,0,0,0,9,0,0,1,0,0,4.5
"Jan 7, 01:00 am",0,8.9,0,0,0,0,0,8.9,0,0,1,0,0,4.5
"Jan 7, 02:00 am",0,8.4,0,0,0,0,0,8.4,0,0,1,0,0,4.5
"Jan 7, 03:00 am",0,7.9,0,0,0,0,0,7.9,0,0,1,0,0,2.5
"Jan 7, 04:00 am",0,7.4,0,0,0,0,0,7.4,0,0,1,0,0,2.5
"Jan 7, 05:00 am",0,7,0,0,0,0,0,7,0,0,1,0,0,2.5
"Jan 7, 06:00 am",0,6.5,0,0,0,0,0,6.5,0,0,1,0,0,3.8
"Jan 7, 07:00 am",97.8735,6.1,76.0933,70,122.401,13,17,5.244,36.8083,0.0978735,1,2,32.5873,3.8
"Jan 7, 08:00 am",943.901,7.2,65.9753,468,988.094,76,171,12.2099,289.415,0.943901,1,1,271.188,3.8
"Jan 7, 09:00 am",1704.45,8.3,54.9365,661,1771.96,99,326,17.1601,509.762,1.70445,1,1,497.235,5.2
"Jan 7, 10:00 am",2174.25,9.5,45.9324,674,2258.88,145,444,21.4417,652.635,2.17425,1,1,646.419,5.2
"Jan 7, 11:00 am",1951.84,10.1,40.3845,435,2028.1,213,430,20.9084,581.367,1.95184,1,1,578.949,5.2
"Jan 7, 12:00 pm",2115.31,10.7,39.7766,536,2197.68,198,468,29.2071,655.129,2.11531,1,1,652.32,1.7
"Jan 7, 01:00 pm",1556.89,11.2,44.3135,316,1619.45,211,356,25.042,473.805,1.55689,1,1,471.278,1.7
"Jan 7, 02:00 pm",1705.25,11.4,52.6771,574,1772.79,145,356,26.0499,527.537,1.70525,1,1,518.357,1.7
"Jan 7, 03:00 pm",1074.96,11.5,63.354,514,1122.79,82,204,20.1373,336.554,1.07496,1,1,319.381,2.3
"Jan 7, 04:00 pm",243.761,11.7,74.7092,239,271.214,14,34,13.2141,88.619,0.243761,1,3,74.7691,2.3
"Jan 7, 05:00 pm",0,11.1,0,0,0,0,0,11.1,0,0,1,0,0,2.3
"Jan 7, 06:00 pm",0,10.5,0,0,0,0,0,10.5,0,0,1,0,0,2.5
"Jan 7, 07:00 pm",0,9.9,0,0,0,0,0,9.9,0,0,1,0,0,2.5
"Jan 7, 08:00 pm",0,9.5,0,0,0,0,0,9.5,0,0,1,0,0,2.5
"Jan 7, 09:00 pm",0,9.1,0,0,0,0,0,9.1,0,0,1,0,0,0.5
"Jan 7, 10:00 pm",0,8.7,0,0,0,0,0,8.7,0,0,1,0,0,0.5
"Jan 7, 11:00 pm",0,8.4,0,0,0,0,0,8.4,0,0,1,0,0,0.5
"Jan 8, 12:00 am",0,8.1,0,0,0,0,0,8.1,0,0,1,0,0,2.9
"Jan 8, 01:00 am",0,7.8,0,0,0,0,0,7.8,0,0,1,0,0,2.9
"Jan 8, 02:00 am",0,7.3,0,0,0,0,0,7.3,0,0,1,0,0,2.9
"Jan 8, 03:00 am",0,6.8,0,0,0,0,0,6.8,0,0,1,0,0,3.5
"Jan 8, 04:00 am",0,6.3,0,0,0,0,0,6.3,0,0,1,0,0,3.5
"Jan 8, 05:00 am",0,5.9,0,0,0,0,0,5.9,0,0,1,0,0,3.5
"Jan 8, 06:00 am",0,5.6,0,0,0,0,0,5.6,0,0,1,0,0,5.1
"Jan 8, 07:00 am",0,5.2,76.134,0,17.8493,5,5,3.99192,4.72662,0,1,2,4.72662,5.1
"Jan 8, 08:00 am",89.4694,6.3,65.9893,0,113.835,32,32,5.46292,30.3351,0.0894694,1,1,30.3351,5.1
"Jan 8, 09:00 am",394.928,7.4,54.9201,1,425.617,115,115,8.15968,114.771,0.394928,1,1,114.752,6.4
"Jan 8, 10:00 am",396.791,8.5,45.8751,0,427.521,119,119,9.38977,115.886,0.396791,1,1,115.886,6.4
"Jan 8, 11:00 am",266.54,9.2,40.2787,0,294.468,84,84,9.48334,79.853,0.26654,1,1,79.853,6.4
"Jan 8, 12:00 pm",283.186,9.9,39.6302,0,311.464,89,89,10.2253,84.7373,0.283186,1,1,84.7373,6.5
"Jan 8, 01:00 pm",251.163,10.6,44.1492,0,278.77,80,80,10.7905,76.0315,0.251163,1,1,76.0315,6.5
"Jan 8, 02:00 pm",189.973,10.4,52.5132,0,216.325,62,62,10.2888,58.8702,0.189973,1,1,58.8702,6.5
"Jan 8, 03:00 pm",248.53,10.3,63.1984,0,276.083,76,76,10.4073,75.1716,0.24853,1,1,75.1716,10.4
"Jan 8, 04:00 pm",22.3089,10.1,74.6599,0,45.3968,13,13,9.43141,12.3078,0.0223089,1,3,12.3078,10.4
"Jan 8, 05:00 pm",0,9.7,0,0,0,0,0,9.7,0,0,1,0,0,10.4
"Jan 8, 06:00 pm",0,9.3,0,0,0,0,0,9.3,0,0,1,0,0,7.6
"Jan 8, 07:00 pm",0,8.8,0,0,0,0,0,8.8,0,0,1,0,0,7.6
"Jan 8, 08:00 pm",0,8.7,0,0,0,0,0,8.7,0,0,1,0,0,7.6
"Jan 8, 09:00 pm",0,8.6,0,0,0,0,0,8.6,0,0,1,0,0,7.1
"Jan 8, 10:00 pm",0,8.5,0,0,0,0,0,8.5,0,0,1,0,0,7.1
"Jan 8, 11:00 pm",0,8.2,0,0,0,0,0,8.2,0,0,1,0,0,7.1
"Jan 9, 12:00 am",0,7.9,0,0,0,0,0,7.9,0,0,1,0,0,4.4
"Jan 9, 01:00 am",0,7.6,0,0,0,0,0,7.6,0,0,1,0,0,4.4
"Jan 9, 02:00 am",0,7.4,0,0,0,0,0,7.4,0,0,1,0,0,4.4
"Jan 9, 03:00 am",0,7.2,0,0,0,0,0,7.2,0,0,1,0,0,3.3
"Jan 9, 04:00 am",0,7.1,0,0,0,0,0,7.1,0,0,1,0,0,3.3
"Jan 9, 05:00 am",0,6.9,0,0,0,0,0,6.9,0,0,1,0,0,3.3
"Jan 9, 06:00 am",0,6.8,0,0,0,0,0,6.8,0,0,1,0,0,2.8
"Jan 9, 07:00 am",83.2853,6.7,76.1739,57,107.531,12,16,5.62308,32.1192,0.0832853,1,2,28.6751,2.8
"Jan 9, 08:00 am",770.554,7.6,65.9983,270,810.185,100,155,11.6768,232.364,0.770554,1,1,221.835,2.8
"Jan 9, 09:00 am",289.593,8.5,54.8978,0,318.006,89,89,9.47225,86.2317,0.289593,1,1,86.2317,2.8
"Jan 9, 10:00 am",342.586,9.5,45.8113,0,372.131,105,105,10.4389,101.338,0.342586,1,1,101.338,2.8
"Jan 9, 11:00 am",745.401,10.2,40.1659,16,784.392,203,211,14.1036,217.19,0.745401,1,1,217.103,2.8
"Jan 9, 12:00 pm",1047.05,10.9,39.4771,58,1094.09,246,275,20.0247,311.35,1.04705,1,1,311.055,0.9
"Jan 9, 01:00 pm",911.858,11.6,43.9796,59,955.187,213,240,19.9448,271.923,0.911858,1,1,271.465,0.9
"Jan 9, 02:00 pm",1025.76,11.8,52.3455,180,1072.21,176,243,21.1393,309.209,1.02576,1,1,306.403,0.9
"Jan 9, 03:00 pm",822.925,12,63.0403,293,863.905,99,170,16.934,251.779,0.822925,1,1,242.175,3.5
"Jan 9, 04:00 pm",192.334,12.2,74.6111,141,218.735,17,29,12.7289,68.3166,0.192334,1,3,60.1713,3.5
"Jan 9, 05:00 pm",0,11.9,0,0,0,0,0,11.9,0,0,1,0,0,3.5
"Jan 9, 06:00 pm",0,11.5,0,0,0,0,0,11.5,0,0,1,0,0,1.6
"Jan 9, 07:00 pm",0,11.2,0,0,0,0,0,11.2,0,0,1,0,0,1.6
"Jan 9, 08:00 pm",0,10.9,0,0,0,0,0,10.9,0,0,1,0,0,1.6
"Jan 9, 09:00 pm",0,10.7,0,0,0,0,0,10.7,0,0,1,0,0,0.3
"Jan 9, 10:00 pm",0,10.4,0,0,0,0,0,10.4,0,0,1,0,0,0.3
"Jan 9, 11:00 pm",0,10.1,0,0,0,0,0,10.1,0,0,1,0,0,0.3
"Jan 10, 12:00 am",0,9.8,0,0,0,0,0,9.8,0,0,1,0,0,0.9
"Jan 10, 01:00 am",0,9.4,0,0,0,0,0,9.4,0,0,1,0,0,0.9
"Jan 10, 02:00 am",0,8.9,0,0,0,0,0,8.9,0,0,1,0,0,0.9
"Jan 10, 03:00 am",0,8.4,0,0,0,0,0,8.4,0,0,1,0,0,2.1
"Jan 10, 04:00 am",0,8,0,0,0,0,0,8,0,0,1,0,0,2.1
"Jan 10, 05:00 am",0,7.8,0,0,0,0,0,7.8,0,0,1,0,0,2.1
"Jan 10, 06:00 am",0,7.6,0,0,0,0,0,7.6,0,0,1,0,0,2.2
"Jan 10, 07:00 am",15.5353,7.5,76.2129,4,38.4967,10,10,5.93376,10.5215,0.0155353,1,2,10.2796,2.2
"Jan 10, 08:00 am",116.503,8.1,66.0021,0,141.394,40,40,7.09562,37.9459,0.116503,1,1,37.9459,2.2
"Jan 10, 09:00 am",362.146,8.7,54.8697,0,392.116,108,108,9.73455,106.45,0.362146,1,1,106.45,1.8
"Jan 10, 10:00 am",427.132,9.3,45.7408,0,458.537,128,128,11.1564,125.263,0.427132,1,1,125.263,1.8
"Jan 10, 11:00 am",452.421,9.6,40.046,0,484.395,136,136,11.7466,132.672,0.452421,1,1,132.672,1.8
"Jan 10, 12:00 pm",368.08,9.8,39.3174,0,398.179,113,113,11.3903,108.887,0.36808,1,1,108.887,1.5
"Jan 10, 01:00 pm",772.854,10.1,43.8047,27,812.543,203,216,15.1147,226.122,0.772855,1,1,225.916,1.5
"Jan 10, 02:00 pm",603.561,10.2,52.1742,28,639.057,151,162,14.2645,177.436,0.603561,1,1,177.005,1.5
"Jan 10, 03:00 pm",949.306,10.4,62.8799,270,993.646,135,201,16.1743,286.353,0.949306,1,1,277.59,2.9
"Jan 10, 04:00 pm",206.415,10.5,74.5629,132,233.101,23,35,11.2532,71.319,0.206415,1,3,63.7056,2.9
"Jan 10, 05:00 pm",0,10.4,0,0,0,0,0,10.4,0,0,1,0,0,2.9
"Jan 10, 06:00 pm",0,10.2,0,0,0,0,0,10.2,0,0,1,0,0,1.8
"Jan 10, 07:00 pm",0,10,0,0,0,0,0,10,0,0,1,0,0,1.8
"Jan 10, 08:00 pm",0,10,0,0,0,0,0,10,0,0,1,0,0,1.8
"Jan 10, 09:00 pm",0,10,0,0,0,0,0,10,0,0,1,0,0,1
"Jan 10, 10:00 pm",0,10,0,0,0,0,0,10,0,0,1,0,0,1
"Jan 10, 11:00 pm",0,9.8,0,0,0,0,0,9.8,0,0,1,0,0,1
"Jan 11, 12:00 am",0,9.7,0,0,0,0,0,9.7,0,0,1,0,0,2.8
"Jan 11, 01:00 am",0,9.6,0,0,0,0,0,9.6,0,0,1,0,0,2.8
"Jan 11, 02:00 am",0,9.3,0,0,0,0,0,9.3,0,0,1,0,0,2.8
"Jan 11, 03:00 am",0,9,0,0,0,0,0,9,0,0,1,0,0,1.9
"Jan 11, 04:00 am",0,8.8,0,0,0,0,0,8.8,0,0,1,0,0,1.9
"Jan 11, 05:00 am",0,8.2,0,0,0,0,0,8.2,0,0,1,0,0,1.9
"Jan 11, 06:00 am",0,7.7,0,0,0,0,0,7.7,0,0,1,0,0,3.1
"Jan 11, 07:00 am",5.60351,7.1,76.251,0,28.38,8,8,5.62498,7.5681,0.00560351,1,2,7.5681,3.1
