,"AC inverter power | (W)","Ambient temperature | (C)","Angle of incidence | (deg)","Beam irradiance | (W/m2)","DC array power | (W)","Diffuse irradiance | (W/m2)","Global horizontal irradiance | (W/m2)","Module temperature | (C)","Plane of array irradiance | (W/m2)","Power generated by system | (kW)","Shading factor for beam radiation","Sun up over horizon | (0/1)","Transmitted plane of array irradiance | (W/m2)","Wind speed | (m/s)"
"Jan 6, 03:00 am",0,14.5,0,0,0,0,0,14.5,0,0,1,0,0,1.8
"Jan 6, 04:00 am",0,14,0,0,0,0,0,14,0,0,1,0,0,1.8
"Jan 6, 05:00 am",0,13.8,0,0,0,0,0,13.8,0,0,1,0,0,1.8
"Jan 6, 06:00 am",0,13.6,0,0,0,0,0,13.6,0,0,1,0,0,3.7
"Jan 6, 07:00 am",122.318,13.3,77.1253,202,147.323,5,18,12.9869,53.0434,0.122318,1,2,40.5733,3.7
"Jan 6, 08:00 am",955.219,15.1,66.5375,615,999.719,48,186,20.6723,309.785,0.955219,1,1,285.074,3.7
"Jan 6, 09:00 am",1740.27,16.8,53.9272,820,1809.01,57,380,31.3045,556.828,1.74027,1,1,542.409,1.8
"Jan 6, 10:00 am",2269.51,18.6,42.5879,887,2357.86,67,532,38.6327,739.061,2.26951,1,1,732.995,1.8
"Jan 6, 11:00 am",2578.74,19.9,33.8865,922,2679.79,71,631,43.4372,856.302,2.57874,1,1,853.67,1.8
"Jan 6, 12:00 pm",2722.74,21.3,30.2226,934,2830.02,73,668,42.8112,900.385,2.72274,1,1,898.631,3
"Jan 6, 01:00 pm",2603.34,22.6,33.3098,925,2705.45,71,637,43.3551,863.956,2.60334,1,1,861.478,3
"Jan 6, 02:00 pm",2281.8,22.9,41.6696,891,2370.65,67,542,41.0433,751.594,2.2818,1,1,745.999,3
"Jan 6, 03:00 pm",1754.04,23.2,52.8438,824,1823.26,59,393,36.4698,574.059,1.75404,1,1,560.711,3.4
"Jan 6, 04:00 pm",963.011,23.5,65.3765,544,1007.72,74,204,30.7476,321.822,0.963011,1,1,301.341,3.4
"Jan 6, 05:00 pm",80.0482,22.5,76.5373,67,104.232,12,17,22.5812,34.0697,0.0800482,1,3,29.9857,3.4
"Jan 6, 06:00 pm",0,21.5,0,0,0,0,0,21.5,0,0,1,0,0,4.2
"Jan 6, 07:00 pm",0,20.6,0,0,0,0,0,20.6,0,0,1,0,0,4.2
"Jan 6, 08:00 pm",0,19.4,0,0,0,0,0,19.4,0,0,1,0,0,4.2
"Jan 6, 09:00 pm",0,18.2,0,0,0,0,0,18.2,0,0,1,0,0,3
"Jan 6, 10:00 pm",0,17,0,0,0,0,0,17,0,0,1,0,0,3
"Jan 6, 11:00 pm",0,16.6,0,0,0,0,0,16.6,0,0,1,0,0,3
"Jan 7, 12:00 am",0,16.2,0,0,0,0,0,16.2,0,0,1,0,0,3
"Jan 7, 01:00 am",0,15.8,0,0,0,0,0,15.8,0,0,1,0,0,3
"Jan 7, 02:00 am",0,15.5,0,0,0,0,0,15.5,0,0,1,0,0,3
"Jan 7, 03:00 am",0,15.1,0,0,0,0,0,15.1,0,0,1,0,0,2.7
"Jan 7, 04:00 am",0,14.8,0,0,0,0,0,14.8,0,0,1,0,0,2.7
"Jan 7, 05:00 am",0,14.8,0,0,0,0,0,14.8,0,0,1,0,0,2.7
"Jan 7, 06:00 am",0,14.9,0,0,0,0,0,14.9,0,0,1,0,0,4.7
"Jan 7, 07:00 am",114.856,14.9,77.1794,192,139.715,5,17,14.5822,50.6185,0.114857,1,2,38.7531,4.7
"Jan 7, 08:00 am",930.874,16.8,66.5905,586,974.715,51,182,21.6668,302.838,0.930874,1,1,279.222,4.7
"Jan 7, 09:00 am",1730.73,18.6,53.9557,798,1799.14,60,374,30.1726,550.572,1.73073,1,1,536.51,3.6
"Jan 7, 10:00 am",2283.65,20.5,42.5804,880,2372.57,69,531,36.645,736.29,2.28365,1,1,730.276,3.6
"Jan 7, 11:00 am",2485.36,21.5,33.8256,689,2582.48,193,612,39.5724,808.583,2.48536,1,1,806.629,3.6
"Jan 7, 12:00 pm",1267.52,22.6,30.1001,97,1320.97,294,356,30.1967,394.144,1.26752,1,1,393.965,5.2
"Jan 7, 01:00 pm",2449.96,23.6,33.153,650,2545.62,203,602,38.0768,790.87,2.44996,1,1,789.159,5.2
"Jan 7, 02:00 pm",2280.06,23.7,41.5107,843,2368.84,81,532,37.7949,738.536,2.28006,1,1,733.32,5.2
"Jan 7, 03:00 pm",1725.8,23.7,52.6946,764,1794.04,73,385,34.7223,559.211,1.7258,1,1,546.976,4.9
"Jan 7, 04:00 pm",1035.03,23.7,65.2393,672,1081.73,49,211,30.2903,347.86,1.03503,1,1,322.758,4.9
"Jan 7, 05:00 pm",162.581,22.7,76.4955,258,188.383,6,26,23.4416,70.1234,0.162581,1,3,54.4122,4.9
"Jan 7, 06:00 pm",0,21.6,0,0,0,0,0,21.6,0,0,1,0,0,4.6
"Jan 7, 07:00 pm",0,20.5,0,0,0,0,0,20.5,0,0,1,0,0,4.6
"Jan 7, 08:00 pm",0,20.2,0,0,0,0,0,20.2,0,0,1,0,0,4.6
"Jan 7, 09:00 pm",0,19.8,0,0,0,0,0,19.8,0,0,1,0,0,4.2
"Jan 7, 10:00 pm",0,19.4,0,0,0,0,0,19.4,0,0,1,0,0,4.2
"Jan 7, 11:00 pm",0,19.1,0,0,0,0,0,19.1,0,0,1,0,0,4.2
"Jan 8, 12:00 am",0,18.9,0,0,0,0,0,18.9,0,0,1,0,0,2.6
"Jan 8, 01:00 am",0,18.6,0,0,0,0,0,18.6,0,0,1,0,0,2.6
"Jan 8, 02:00 am",0,18.4,0,0,0,0,0,18.4,0,0,1,0,0,2.6
"Jan 8, 03:00 am",0,18.2,0,0,0,0,0,18.2,0,0,1,0,0,2.4
"Jan 8, 04:00 am",0,18.1,0,0,0,0,0,18.1,0,0,1,0,0,2.4
"Jan 8, 05:00 am",0,18,0,0,0,0,0,18,0,0,1,0,0,2.4
"Jan 8, 06:00 am",0,17.9,0,0,0,0,0,17.9,0,0,1,0,0,3.8
"Jan 8, 07:00 am",118.888,17.9,77.2332,204,143.825,5,18,17.7297,53.084,0.118888,1,2,40.4639,3.8
"Jan 8, 08:00 am",945.572,19.2,66.6395,626,989.81,48,188,24.8221,313.043,0.945572,1,1,287.748,3.8
"Jan 8, 09:00 am",1730.18,20.4,53.9796,820,1798.57,57,380,32.2134,556.139,1.73018,1,1,541.664,3.5
"Jan 8, 10:00 am",2276.63,21.7,42.5673,887,2365.27,67,534,38.0479,739.198,2.27663,1,1,733.143,3.5
"Jan 8, 11:00 am",2603.47,22.8,33.758,922,2705.57,72,634,42.0927,858.556,2.60347,1,1,855.961,3.5
"Jan 8, 12:00 pm",2708.15,23.9,29.9707,805,2814.8,156,672,42.8615,895.495,2.70815,1,1,894.028,4.3
"Jan 8, 01:00 pm",2061.32,25,32.9905,448,2141.64,249,525,39.4241,669.591,2.06132,1,1,668.432,4.3
"Jan 8, 02:00 pm",2273.64,25.1,41.3482,762,2362.16,138,548,40.6782,746.594,2.27364,1,1,741.951,4.3
"Jan 8, 03:00 pm",1747.88,25.1,52.5434,816,1816.88,61,396,37.6278,574.9,1.74788,1,1,561.983,4
"Jan 8, 04:00 pm",963.077,25.1,65.1013,531,1007.79,78,207,31.9494,322.799,0.963077,1,1,303.121,4
"Jan 8, 05:00 pm",60.7467,24,76.4549,47,84.5606,13,17,23.9273,27.3392,0.0607467,1,3,24.4798,4
"Jan 8, 06:00 pm",0,22.8,0,0,0,0,0,22.8,0,0,1,0,0,3.7
"Jan 8, 07:00 pm",0,21.6,0,0,0,0,0,21.6,0,0,1,0,0,3.7
"Jan 8, 08:00 pm",0,20.7,0,0,0,0,0,20.7,0,0,1,0,0,3.7
"Jan 8, 09:00 pm",0,19.8,0,0,0,0,0,19.8,0,0,1,0,0,3.6
"Jan 8, 10:00 pm",0,18.9,0,0,0,0,0,18.9,0,0,1,0,0,3.6
"Jan 8, 11:00 pm",0,18.3,0,0,0,0,0,18.3,0,0,1,0,0,3.6
"Jan 9, 12:00 am",0,17.8,0,0,0,0,0,17.8,0,0,1,0,0,1.6
"Jan 9, 01:00 am",0,17.3,0,0,0,0,0,17.3,0,0,1,0,0,1.6
"Jan 9, 02:00 am",0,16.9,0,0,0,0,0,16.9,0,0,1,0,0,1.6
"Jan 9, 03:00 am",0,16.5,0,0,0,0,0,16.5,0,0,1,0,0,1.7
"Jan 9, 04:00 am",0,16.1,0,0,0,0,0,16.1,0,0,1,0,0,1.7
"Jan 9, 05:00 am",0,16,0,0,0,0,0,16,0,0,1,0,0,1.7
"Jan 9, 06:00 am",0,15.9,0,0,0,0,0,15.9,0,0,1,0,0,1.6
"Jan 9, 07:00 am",111.953,15.7,77.2866,190,136.755,5,17,15.1618,49.7967,0.111953,1,2,38.0307,1.6
"Jan 9, 08:00 am",915.176,17.2,66.6847,585,958.594,51,182,24.088,301.413,0.915177,1,1,277.716,1.6
"Jan 9, 09:00 am",1717.01,18.6,53.9988,804,1784.94,64,381,34.6459,558.212,1.71701,1,1,543.999,1.2
"Jan 9, 10:00 am",2176.29,20,42.5486,818,2261,89,520,41.5326,718.843,2.17629,1,1,713.269,1.2
"Jan 9, 11:00 am",2540.88,21.4,33.6839,924,2640.32,72,637,47.3251,860.848,2.54088,1,1,858.268,1.2
"Jan 9, 12:00 pm",2590.44,22.8,29.8344,935,2692,73,674,53.1409,904.307,2.59044,1,1,902.63,0.7
"Jan 9, 01:00 pm",2444.69,24.3,32.8224,894,2540.12,82,635,53.3338,854.865,2.44469,1,1,852.597,0.7
"Jan 9, 02:00 pm",2147.49,24.6,41.1821,851,2231.09,80,539,50.2118,741.508,2.14749,1,1,736.404,0.7
"Jan 9, 03:00 pm",1680.45,24.9,52.3904,771,1747.14,74,393,43.1486,567.801,1.68045,1,1,555.74,1.1
"Jan 9, 04:00 pm",1023.7,25.3,64.9626,678,1070.09,50,217,36.7265,354.43,1.0237,1,1,329.506,1.1
"Jan 9, 05:00 pm",167.711,24.6,76.4155,251,193.616,8,28,26.5512,72.0031,0.167711,1,3,56.747,1.1
"Jan 9, 06:00 pm",0,24,0,0,0,0,0,24,0,0,1,0,0,2.5
"Jan 9, 07:00 pm",0,23.3,0,0,0,0,0,23.3,0,0,1,0,0,2.5
"Jan 9, 08:00 pm",0,22.1,0,0,0,0,0,22.1,0,0,1,0,0,2.5
"Jan 9, 09:00 pm",0,20.9,0,0,0,0,0,20.9,0,0,1,0,0,2.3
"Jan 9, 10:00 pm",0,19.7,0,0,0,0,0,19.7,0,0,1,0,0,2.3
"Jan 9, 11:00 pm",0,19.1,0,0,0,0,0,19.1,0,0,1,0,0,2.3
"Jan 10, 12:00 am",0,18.5,0,0,0,0,0,18.5,0,0,1,0,0,2.8
"Jan 10, 01:00 am",0,17.9,0,0,0,0,0,17.9,0,0,1,0,0,2.8
"Jan 10, 02:00 am",0,17.6,0,0,0,0,0,17.6,0,0,1,0,0,2.8
"Jan 10, 03:00 am",0,17.3,0,0,0,0,0,17.3,0,0,1,0,0,2.4
"Jan 10, 04:00 am",0,17,0,0,0,0,0,17,0,0,1,0,0,2.4
"Jan 10, 05:00 am",0,16.9,0,0,0,0,0,16.9,0,0,1,0,0,2.4
"Jan 10, 06:00 am",0,16.9,0,0,0,0,0,16.9,0,0,1,0,0,2.5
"Jan 10, 07:00 am",97.2648,16.8,77.3395,166,121.781,5,16,16.3651,44.3407,0.0972648,1,2,34.0507,2.5
"Jan 10, 08:00 am",857.383,18.5,66.7259,510,899.264,60,174,24.0668,281.207,0.857383,1,1,260.502,2.5
"Jan 10, 09:00 am",1718.47,20.2,54.0133,804,1786.46,63,381,33.9461,556.82,1.71847,1,1,542.591,2.1
"Jan 10, 10:00 am",2194.74,21.9,42.5243,739,2280.16,140,530,40.5391,720.715,2.19474,1,1,715.69,2.1
"Jan 10, 11:00 am",1882.03,23.2,33.6033,372,1955.76,266,494,39.5798,611.927,1.88203,1,1,610.897,2.1
"Jan 10, 12:00 pm",2115.68,24.5,29.6911,430,2198.06,269,546,40.3027,689.853,2.11568,1,1,689.095,3.2
"Jan 10, 01:00 pm",2470.99,25.9,32.6488,764,2567.52,143,617,44.8476,825.784,2.47099,1,1,823.883,3.2
"Jan 10, 02:00 pm",2122.31,26.1,41.0126,733,2204.95,117,515,42.6613,703.937,2.12231,1,1,699.61,3.2
"Jan 10, 03:00 pm",1726.92,26.3,52.2355,773,1795.2,75,396,39.2573,571.782,1.72692,1,1,559.833,3.5
"Jan 10, 04:00 pm",997.416,26.5,64.8233,626,1043.07,54,210,34.0814,339.844,0.997416,1,1,317.017,3.5
"Jan 10, 05:00 pm",180.165,25.7,76.3774,254,206.32,10,30,26.841,75.9778,0.180165,1,3,60.5534,3.5
"Jan 10, 06:00 pm",0,24.9,0,0,0,0,0,24.9,0,0,1,0,0,2.2
"Jan 10, 07:00 pm",0,24.2,0,0,0,0,0,24.2,0,0,1,0,0,2.2
"Jan 10, 08:00 pm",0,23.4,0,0,0,0,0,23.4,0,0,1,0,0,2.2
"Jan 10, 09:00 pm",0,22.6,0,0,0,0,0,22.6,0,0,1,0,0,2.2
"Jan 10, 10:00 pm",0,21.8,0,0,0,0,0,21.8,0,0,1,0,0,2.2
"Jan 10, 11:00 pm",0,21.3,0,0,0,0,0,21.3,0,0,1,0,0,2.2
"Jan 11, 12:00 am",0,20.8,0,0,0,0,0,20.8,0,0,1,0,0,2.3
"Jan 11, 01:00 am",0,20.3,0,0,0,0,0,20.3,0,0,1,0,0,2.3
"Jan 11, 02:00 am",0,20.1,0,0,0,0,0,20.1,0,0,1,0,0,2.3
"Jan 11, 03:00 am",0,19.9,0,0,0,0,0,19.9,0,0,1,0,0,1.9
"Jan 11, 04:00 am",0,19.7,0,0,0,0,0,19.7,0,0,1,0,0,1.9
