,AC inverter power | (W),Ambient temperature | (C),Angle of incidence | (deg),Beam irradiance | (W/m2),DC array power | (W),Diffuse irradiance | (W/m2),Global horizontal irradiance | (W/m2),Module temperature | (C),Plane of array irradiance | (W/m2),Power generated by system | (kW),Shading factor for beam radiation,Sun up over horizon | (0/1),Transmitted plane of array irradiance | (W/m2),Wind speed | (m/s)
"Jan 6, 03:00 pm",443.301,-3.2,63.8087,87,475.069,73,89,-2.22465,125.531,0.443301,1,1,122.543,9.3
"Jan 6, 04:00 pm",376.215,-3.1,73.3782,238,406.492,33,49,-2.42189,117.942,0.376215,1,3,104.768,9.3
"Jan 6, 05:00 pm",0,-3.1,0,0,0,0,0,-3.1,0,0,1,0,0,8.6
"Jan 6, 06:00 pm",0,-3,0,0,0,0,0,-3,0,0,1,0,0,8.6
"Jan 6, 07:00 pm",0,-2.7,0,0,0,0,0,-2.7,0,0,1,0,0,8.6
"Jan 6, 08:00 pm",0,-2.4,0,0,0,0,0,-2.4,0,0,1,0,0,8.4
"Jan 6, 09:00 pm",0,-2.1,0,0,0,0,0,-2.1,0,0,1,0,0,8.4
"Jan 6, 10:00 pm",0,-2.2,0,0,0,0,0,-2.2,0,0,1,0,0,8.4
"Jan 6, 11:00 pm",0,-2.2,0,0,0,0,0,-2.2,0,0,1,0,0,11.6
"Jan 7, 12:00 am",0,-2.2,0,0,0,0,0,-2.2,0,0,1,0,0,11.6
"Jan 7, 01:00 am",0,-2.7,0,0,0,0,0,-2.7,0,0,1,0,0,11.6
"Jan 7, 02:00 am",0,-3.2,0,0,0,0,0,-3.2,0,0,1,0,0,13.8
"Jan 7, 03:00 am",0,-3.6,0,0,0,0,0,-3.6,0,0,1,0,0,13.8
"Jan 7, 04:00 am",0,-4.9,0,0,0,0,0,-4.9,0,0,1,0,0,13.8
"Jan 7, 05:00 am",0,-6.1,0,0,0,0,0,-6.1,0,0,1,0,0,15.1
"Jan 7, 06:00 am",0,-7.4,0,0,0,0,0,-7.4,0,0,1,0,0,15.1
"Jan 7, 07:00 am",0,-7.8,0,0,0,0,0,-7.8,0,0,1,0,0,15.1
"Jan 7, 08:00 am",53.9395,-8.2,76.0514,81,77.6239,5,8,-8.72024,24.3744,0.0539395,1,2,19.4953,10.9
"Jan 7, 09:00 am",753.062,-8.6,68.583,319,792.247,72,114,-6.90521,214.73,0.753062,1,1,200.449,10.9
"Jan 7, 10:00 am",461.235,-8.2,59.6104,49,493.409,92,104,-7.4556,125.848,0.461235,1,1,124.559,10.9
"Jan 7, 11:00 am",1402.45,-7.9,53.0705,376,1460.05,117,233,-4.02287,380.013,1.40245,1,1,373.816,10.3
"Jan 7, 12:00 pm",470.326,-7.5,49.9746,4,502.707,123,124,-6.5997,127.402,0.470326,1,1,127.35,10.3
"Jan 7, 01:00 pm",587.899,-7.1,50.9642,31,623.02,128,138,-5.96864,158.672,0.587899,1,1,158.238,10.3
"Jan 7, 02:00 pm",1374.68,-6.7,55.82,438,1431.41,99,221,-1.97215,378.472,1.37468,1,1,369.619,7.7
"Jan 7, 03:00 pm",1120.14,-6.2,63.6478,566,1169.26,45,152,-2.13101,320.975,1.12014,1,1,301.725,7.7
"Jan 7, 04:00 pm",470.047,-6.4,73.3251,398,502.421,24,52,-4.96184,150.124,0.470047,1,3,128.137,7.7
"Jan 7, 05:00 pm",0,-6.6,0,2,0,0,0,-6.6,0,0,1,0,0,7.2
"Jan 7, 06:00 pm",0,-6.7,0,0,0,0,0,-6.7,0,0,1,0,0,7.2
"Jan 7, 07:00 pm",0,-7.1,0,0,0,0,0,-7.1,0,0,1,0,0,7.2
"Jan 7, 08:00 pm",0,-7.4,0,0,0,0,0,-7.4,0,0,1,0,0,8.4
"Jan 7, 09:00 pm",0,-7.8,0,0,0,0,0,-7.8,0,0,1,0,0,8.4
"Jan 7, 10:00 pm",0,-7.4,0,0,0,0,0,-7.4,0,0,1,0,0,8.4
"Jan 7, 11:00 pm",0,-7,0,0,0,0,0,-7,0,0,1,0,0,6.7
"Jan 8, 12:00 am",0,-6.6,0,0,0,0,0,-6.6,0,0,1,0,0,6.7
"Jan 8, 01:00 am",0,-6.5,0,0,0,0,0,-6.5,0,0,1,0,0,6.7
"Jan 8, 02:00 am",0,-6.3,0,0,0,0,0,-6.3,0,0,1,0,0,5.6
"Jan 8, 03:00 am",0,-6.2,0,0,0,0,0,-6.2,0,0,1,0,0,5.6
"Jan 8, 04:00 am",0,-6.8,0,0,0,0,0,-6.8,0,0,1,0,0,5.6
"Jan 8, 05:00 am",0,-7.5,0,0,0,0,0,-7.5,0,0,1,0,0,7
"Jan 8, 06:00 am",0,-8.2,0,0,0,0,0,-8.2,0,0,1,0,0,7
"Jan 8, 07:00 am",0,-8.6,0,0,0,0,0,-8.6,0,0,1,0,0,7
"Jan 8, 08:00 am",0,-9.1,76.0807,0,3.88673,1,1,-10.3229,0.969846,0,1,2,0.969846,5.1
"Jan 8, 09:00 am",44.8903,-9.5,68.5613,0,68.4031,18,18,-10.6538,17.0457,0.0448903,1,1,17.0457,5.1
"Jan 8, 10:00 am",252.555,-9,59.5575,0,280.191,71,71,-9.08867,70.265,0.252555,1,1,70.265,5.1
"Jan 8, 11:00 am",640.666,-8.4,52.9809,61,677.058,124,143,-6.70232,172.445,0.640666,1,1,171.447,6.6
"Jan 8, 12:00 pm",195.831,-7.8,49.8487,0,222.302,59,59,-7.91967,56.0131,0.195831,1,1,56.0131,6.6
"Jan 8, 01:00 pm",187.624,-6.7,50.8116,0,213.929,57,57,-6.98641,54.1088,0.187624,1,1,54.1088,6.6
"Jan 8, 02:00 pm",280.828,-5.6,55.6554,0,309.056,80,80,-5.51639,78.6416,0.280828,1,1,78.6416,12.4
"Jan 8, 03:00 pm",1193.8,-4.4,63.4825,495,1245.06,88,183,-1.45129,338.867,1.1938,1,1,322.199,12.4
"Jan 8, 04:00 pm",434.726,-4.3,73.2644,347,466.302,23,48,-3.41976,138.812,0.434726,1,1,119.685,12.4
"Jan 8, 05:00 pm",0,-4.1,78.3963,5,2.70608,0,0,-4.75874,1.00571,0,1,3,0.690735,14.3
"Jan 8, 06:00 pm",0,-3.9,0,0,0,0,0,-3.9,0,0,1,0,0,14.3
"Jan 8, 07:00 pm",0,-4.3,0,0,0,0,0,-4.3,0,0,1,0,0,14.3
"Jan 8, 08:00 pm",0,-4.7,0,0,0,0,0,-4.7,0,0,1,0,0,13.7
"Jan 8, 09:00 pm",0,-5,0,0,0,0,0,-5,0,0,1,0,0,13.7
"Jan 8, 10:00 pm",0,-5.6,0,0,0,0,0,-5.6,0,0,1,0,0,13.7
"Jan 8, 11:00 pm",0,-6.2,0,0,0,0,0,-6.2,0,0,1,0,0,12.7
"Jan 9, 12:00 am",0,-6.8,0,0,0,0,0,-6.8,0,0,1,0,0,12.7
"Jan 9, 01:00 am",0,-7.6,0,0,0,0,0,-7.6,0,0,1,0,0,12.7
"Jan 9, 02:00 am",0,-8.4,0,0,0,0,0,-8.4,0,0,1,0,0,9.8
"Jan 9, 03:00 am",0,-9.2,0,0,0,0,0,-9.2,0,0,1,0,0,9.8
"Jan 9, 04:00 am",0,-9.9,0,0,0,0,0,-9.9,0,0,1,0,0,9.8
"Jan 9, 05:00 am",0,-10.6,0,0,0,0,0,-10.6,0,0,1,0,0,10.3
"Jan 9, 06:00 am",0,-11.3,0,0,0,0,0,-11.3,0,0,1,0,0,10.3
"Jan 9, 07:00 am",0,-11.8,0,0,0,0,0,-11.8,0,0,1,0,0,10.3
"Jan 9, 08:00 am",0,-12.2,76.1089,0,11.8028,3,3,-13.3582,2.90954,0,1,2,2.90954,6.9
"Jan 9, 09:00 am",130.88,-12.6,68.5336,0,156.053,39,39,-13.182,38.4959,0.13088,1,1,38.4959,6.9
"Jan 9, 10:00 am",282.68,-12.1,59.4979,0,310.947,77,77,-12.0228,77.0619,0.28268,1,1,77.0619,6.9
"Jan 9, 11:00 am",335.93,-11.5,52.8843,0,365.332,92,92,-11.1044,90.8742,0.33593,1,1,90.8742,5.5
"Jan 9, 12:00 pm",202.509,-11,49.7157,0,229.116,60,60,-11.2164,56.9655,0.202509,1,1,56.9655,5.5
"Jan 9, 01:00 pm",194.641,-10.5,50.6526,0,221.088,58,58,-10.8029,55.0611,0.194641,1,1,55.0611,5.5
"Jan 9, 02:00 pm",1365.74,-10,55.4853,381,1422.2,120,228,-3.5118,372.413,1.36574,1,1,364.897,4.3
"Jan 9, 03:00 pm",1115.48,-9.5,63.313,551,1164.46,45,153,-3.55645,317.075,1.11548,1,1,298.712,4.3
"Jan 9, 04:00 pm",503.749,-9.7,73.1049,412,536.896,26,57,-7.2931,158.2,0.503749,1,1,135.627,4.3
"Jan 9, 05:00 pm",0,-9.8,78.366,10,5.5787,0,0,-11.2463,2.0166,0,1,3,1.38688,3.4
"Jan 9, 06:00 pm",0,-10,0,0,0,0,0,-10,0,0,1,0,0,3.4
"Jan 9, 07:00 pm",0,-10.1,0,0,0,0,0,-10.1,0,0,1,0,0,3.4
"Jan 9, 08:00 pm",0,-10.3,0,0,0,0,0,-10.3,0,0,1,0,0,8.5
"Jan 9, 09:00 pm",0,-10.5,0,0,0,0,0,-10.5,0,0,1,0,0,8.5
"Jan 9, 10:00 pm",0,-10.4,0,0,0,0,0,-10.4,0,0,1,0,0,8.5
"Jan 9, 11:00 pm",0,-10.3,0,0,0,0,0,-10.3,0,0,1,0,0,9.6
"Jan 10, 12:00 am",0,-10.3,0,0,0,0,0,-10.3,0,0,1,0,0,9.6
"Jan 10, 01:00 am",0,-9.8,0,0,0,0,0,-9.8,0,0,1,0,0,9.6
"Jan 10, 02:00 am",0,-9.4,0,0,0,0,0,-9.4,0,0,1,0,0,11.1
"Jan 10, 03:00 am",0,-9,0,0,0,0,0,-9,0,0,1,0,0,11.1
"Jan 10, 04:00 am",0,-8.3,0,0,0,0,0,-8.3,0,0,1,0,0,11.1
"Jan 10, 05:00 am",0,-7.7,0,0,0,0,0,-7.7,0,0,1,0,0,12.4
"Jan 10, 06:00 am",0,-7.1,0,0,0,0,0,-7.1,0,0,1,0,0,12.4
"Jan 10, 07:00 am",0,-7.4,0,0,0,0,0,-7.4,0,0,1,0,0,12.4
"Jan 10, 08:00 am",89.0212,-7.7,76.1361,143,113.378,3,8,-8.13743,37.1746,0.0890212,1,2,28.5423,10.8
"Jan 10, 09:00 am",885.284,-8,68.4998,543,927.903,39,112,-5.74122,260.1,0.885284,1,1,235.894,10.8
"Jan 10, 10:00 am",1330.28,-7.3,59.4317,481,1385.65,92,209,-3.61288,367.873,1.33028,1,1,355.369,10.8
"Jan 10, 11:00 am",410.197,-6.5,52.7807,0,441.224,111,111,-5.41178,112.321,0.410197,1,1,112.321,6.3
"Jan 10, 12:00 pm",442.279,-5.8,49.5756,0,474.024,120,120,-4.87983,120.936,0.442279,1,1,120.936,6.3
"Jan 10, 01:00 pm",190.103,-5.4,50.487,0,216.458,58,58,-5.59808,55.0609,0.190103,1,1,55.0609,6.3
"Jan 10, 02:00 pm",160.739,-5,55.3098,0,186.504,50,50,-5.56602,47.4477,0.160739,1,1,47.4477,3.8
"Jan 10, 03:00 pm",228.967,-4.6,63.1394,0,256.115,65,65,-4.76741,65.3718,0.228967,1,1,65.3718,3.8
"Jan 10, 04:00 pm",58.9975,-4.5,72.9422,0,82.7781,22,22,-5.65294,21.0517,0.0589975,1,1,21.0517,3.8
"Jan 10, 05:00 pm",0,-4.4,78.3356,0,0,0,0,-4.4,0,0,1,3,0,3.9
"Jan 10, 06:00 pm",0,-4.4,0,0,0,0,0,-4.4,0,0,1,0,0,3.9
"Jan 10, 07:00 pm",0,-5.1,0,0,0,0,0,-5.1,0,0,1,0,0,3.9
"Jan 10, 08:00 pm",0,-5.8,0,0,0,0,0,-5.8,0,0,1,0,0,8.6
"Jan 10, 09:00 pm",0,-6.5,0,0,0,0,0,-6.5,0,0,1,0,0,8.6
"Jan 10, 10:00 pm",0,-7.3,0,0,0,0,0,-7.3,0,0,1,0,0,8.6
"Jan 10, 11:00 pm",0,-8.2,0,0,0,0,0,-8.2,0,0,1,0,0,9.8
"Jan 11, 12:00 am",0,-9.1,0,0,0,0,0,-9.1,0,0,1,0,0,9.8
"Jan 11, 01:00 am",0,-9.5,0,0,0,0,0,-9.5,0,0,1,0,0,9.8
"Jan 11, 02:00 am",0,-9.9,0,0,0,0,0,-9.9,0,0,1,0,0,10.3
