Hours since 00:00 Jan 1,Dry bulb temp (C),Wet bulb temp (C),Dew point temp (C),Relative humidity (%),Wind speed (m/s),Wind direction (deg)
1924.5,8.3,5.6,5.58367,83,1.5,310
1925.5,8.3,5,5.05407,80,0,0
1926.5,7.8,5.6,5.60556,86,1.5,280
1927.5,10,6.7,6.70935,80,1.5,290
1928.5,13.3,6.1,6.17229,62,2.6,300
1929.5,15,5.6,5.49602,53,2.1,280
1930.5,16.1,5,5.08354,48,1.5,260
1931.5,17.2,6.1,6.08993,48,2.6,240
1932.5,17.2,6.7,6.68236,50,2.6,240
1933.5,17.8,5,5.04943,43,1.5,260
1934.5,18.9,6.1,6.04217,43,5.2,270
1935.5,19.4,5,5.08325,39,4.6,280
1936.5,19.4,3.9,3.93942,36,4.6,280
1937.5,18.9,3.3,3.09914,35,3.6,300
1938.5,16.7,2.2,2.30914,38,2.6,350
1939.5,15,1.1,1.15589,39,3.1,340
1940.5,13.3,1.1,0.983792,43,2.6,300
1941.5,12.2,1.7,1.80013,49,0,0
1942.5,11.7,2.2,2.17081,52,3.6,330
1943.5,11.1,2.2,2.1434,54,2.1,360
1944.5,10.6,1.7,1.67871,54,2.1,350
1945.5,8.9,2.2,2.24074,63,2.6,10
1946.5,7.2,2.2,2.09777,70,2.1,10
1947.5,8.9,1.7,1.78918,61,0,0
1948.5,6.7,2.8,2.7712,76,0,0
1949.5,7.8,2.2,2.26572,68,0,0
1950.5,6.7,2.2,2.20525,73,0,0
1951.5,8.3,5,5.05407,80,1.5,30
1952.5,11.7,3.9,3.95403,59,0,0
1953.5,13.9,2.8,2.7727,47,1.5,40
1954.5,14.4,2.2,2.3004,44,2.6,10
1955.5,15.6,2.2,2.04583,40,2.6,160
1956.5,17.2,0.6,0.783489,33,0,0
1957.5,17.2,2.8,2.75412,38,1.5,280
1958.5,17.2,2.8,2.75412,38,3.6,200
1959.5,17.8,3.3,3.28797,38,2.1,200
1960.5,17.2,3.3,3.12051,39,2.6,190
1961.5,17.2,3.3,3.12051,39,3.1,190
1962.5,15.6,3.9,4.01873,46,0,0
1963.5,14.4,4.4,4.38986,51,0,0
1964.5,14.4,3.9,3.82009,49,0,0
1965.5,12.8,6.1,6.15929,64,0,0
1966.5,12.2,6.1,6.03512,66,0,0
1967.5,11.1,5.6,5.62802,69,2.1,10
1968.5,11.1,3.9,3.8636,61,2.1,320
1969.5,10,3.9,3.94187,66,2.1,320
1970.5,8.3,3.9,3.94011,74,2.6,320
1971.5,8.3,2.8,2.74341,68,2.1,330
1972.5,7.2,2.2,2.09777,70,2.1,310
1973.5,8.3,2.2,2.10967,65,2.6,310
1974.5,7.8,2.2,2.26572,68,3.1,310
1975.5,10,3.3,3.28201,63,0,0
1976.5,12.8,4.4,4.49288,57,1.5,310
1977.5,15.6,3.3,3.38773,44,1.5,70
1978.5,17.8,2.2,2.13019,35,2.1,80
1979.5,18.3,0.6,0.422361,30,2.6,90
1980.5,18.9,0,-0.0118582,28,1.5,110
1981.5,20,0.6,0.428282,27,1.5,120
1982.5,20.6,1.7,1.44608,28,2.1,130
1983.5,20.6,1.1,0.940515,27,2.1,40
1984.5,21.1,1.1,0.842979,26,0,0
1985.5,19.4,2.2,2.27573,32,3.1,190
1986.5,17.2,3.3,3.12051,39,0,0
1987.5,14.4,3.3,3.22941,47,1.5,200
1988.5,14.4,2.8,2.92571,46,0,0
1989.5,13.3,2.8,2.81029,49,0,0
1990.5,12.2,3.3,3.16546,54,0,0
1991.5,11.1,2.2,2.1434,54,0,0
1992.5,11.7,2.2,2.17081,52,1.5,180
1993.5,9.4,3.3,3.37082,66,1.5,180
1994.5,7.8,3.9,3.83604,76,0,0
1995.5,7.2,5,5.01622,86,0,0
1996.5,6.7,4.4,4.35805,85,0,0
1997.5,6.7,3.9,3.8463,82,0,0
1998.5,6.7,3.3,3.31776,79,1.5,320
1999.5,8.3,5,5.05407,80,2.1,300
2000.5,11.7,5,4.89075,63,0,0
2001.5,16.1,5.6,5.67108,50,0,0
2002.5,19.4,5.6,5.4473,40,2.6,210
2003.5,21.1,4.4,4.19395,33,2.6,200
2004.5,22.2,2.8,2.81696,28,2.1,200
2005.5,22.8,3.3,3.33071,28,5.2,190
2006.5,23.3,3.3,3.24332,27,6.7,230
2007.5,22.8,3.3,3.33071,28,6.7,200
2008.5,22.2,2.2,2.30559,27,6.2,200
2009.5,22.2,2.8,2.81696,28,6.7,210
2010.5,20.6,3.3,3.32088,32,3.1,200
2011.5,19.4,2.8,2.70817,33,4.1,200
2012.5,18.3,3.3,3.35467,37,3.6,200
2013.5,15.6,3.9,4.01873,46,2.1,190
2014.5,16.7,3.9,3.72174,42,3.6,200
2015.5,15.6,4.4,4.3252,47,3.1,200
2016.5,14.4,4.4,4.38986,51,1.5,170
2017.5,15.6,4.4,4.3252,47,3.6,210
2018.5,14.4,4.4,4.38986,51,3.1,190
2019.5,12.2,5,4.90041,61,0,0
2020.5,12.2,5.6,5.59064,64,0,0
2021.5,10.6,6.1,6.15894,74,0,0
2022.5,10,6.1,6.15446,77,0,0
2023.5,13.9,6.1,6.01893,59,2.6,210
2024.5,16.1,7.2,7.31719,56,3.1,190
2025.5,20,7.8,7.69956,45,4.1,220
2026.5,21.7,7.8,7.86561,41,6.7,220
2027.5,22.8,8.3,8.1129,39,6.7,200
2028.5,23.3,7.8,7.78286,37,5.2,210
2029.5,22.8,7.2,7.3405,37,6.2,210
2030.5,18.9,8.9,8.82378,52,5.7,330
2031.5,17.8,9.4,9.4221,58,3.1,310
2032.5,17.8,9.4,9.4221,58,2.1,320
2033.5,17.2,8.9,8.86077,58,2.6,330
2034.5,16.1,8.3,8.33027,60,3.6,360
2035.5,15.6,8.3,8.34295,62,3.1,10
2036.5,15,8.9,8.92053,67,3.6,20
2037.5,13.9,8.3,8.30555,69,3.1,30
2038.5,13.3,7.8,7.73191,69,2.6,40
2039.5,12.2,4.4,4.42343,59,4.6,60
2040.5,11.7,3.3,3.21398,56,4.1,40
2041.5,11.1,1.1,1.06982,50,2.6,40
2042.5,10,0,0.0565457,50,3.1,20
2043.5,10,0,0.0565457,50,3.1,10
2044.5,10.6,-0.6,-0.538624,46,2.6,30
2045.5,10,1.1,1.12101,54,4.1,60
2046.5,10,3.3,3.28201,63,4.1,40
2047.5,10.6,2.8,2.68031,58,3.6,50
2048.5,11.1,1.7,1.61573,52,3.6,80
2049.5,11.7,1.1,1.05419,48,3.6,80
2050.5,13.3,2.8,2.81029,49,4.1,50
2051.5,15,2.8,2.84413,44,2.6,70
2052.5,16.1,2.2,2.13843,39,4.6,80
2053.5,17.8,3.9,4.01577,40,4.6,100
2054.5,18.3,3.9,3.73273,38,4.6,90
2055.5,17.8,3.3,3.28797,38,3.1,90
2056.5,17.2,5,4.83673,44,2.6,80
2057.5,17.2,6.1,6.08993,48,2.6,80
2058.5,15.6,6.7,6.58896,55,1.5,70
2059.5,14.4,6.1,5.9882,57,2.1,90
2060.5,15,6.1,6.03084,55,2.6,80
2061.5,15,6.7,6.80178,58,1.5,80
2062.5,14.4,7.2,7.21058,62,1.5,90
2063.5,14.4,7.8,7.90292,65,2.1,90
2064.5,13.9,8.3,8.30555,69,3.1,90
2065.5,13.9,8.3,8.30555,69,2.1,100
2066.5,13.3,8.3,8.35797,72,2.1,100
2067.5,12.2,8.3,8.28639,77,1.5,100
2068.5,11.7,7.2,7.21986,74,3.1,90
2069.5,11.7,4.4,4.42917,61,3.1,80
2070.5,11.7,5,4.89075,63,2.6,50
2071.5,11.7,3.9,3.95403,59,3.6,60
2072.5,12.2,5,4.90041,61,2.1,50
2073.5,12.8,6.1,6.15929,64,3.1,40
2074.5,15,7.2,7.29645,60,3.1,50
2075.5,16.1,8.3,8.33027,60,2.6,30
2076.5,17.8,8.9,8.9012,56,2.1,20
2077.5,18.9,10.6,10.7077,59,3.6,80
2078.5,18.3,11.1,11.1308,63,2.6,90
2079.5,19.4,11.7,11.6802,61,3.1,80
2080.5,19.4,11.7,11.6802,61,0,0
2081.5,18.3,11.7,11.603,65,1.5,360
2082.5,17.8,12.2,12.2515,70,1.5,350
2083.5,16.7,13.9,13.9807,84,1.5,360
2084.5,15.6,15,14.9636,96,0,0
2085.5,15.6,13.9,13.964,90,1.5,10
2086.5,15,13.9,13.8762,93,1.5,340
2087.5,14.4,13.9,13.9293,97,1.5,330
2088.5,14.4,13.9,13.9293,97,0,0
2089.5,14.4,13.9,13.9293,97,0,0
2090.5,14.4,13.9,13.9293,97,0,0
2091.5,15.6,15,14.9636,96,2.6,190
2092.5,15,15,15,100,2.6,190
2093.5,15.6,15.6,15.6,100,2.1,200
2094.5,15.6,15.6,15.6,100,3.1,200
2095.5,16.1,15.6,15.623,97,3.1,200
2096.5,17.2,15.6,15.5433,90,4.1,220
2097.5,18.9,15.6,15.5643,81,5.7,230
2098.5,20,15,15.0077,73,4.6,220
2099.5,20,14.4,14.3566,70,4.6,200
2100.5,20.6,13.3,13.3032,63,4.1,200
2101.5,20.6,12.8,12.8091,61,4.1,210
2102.5,22.2,13.3,13.2688,57,4.6,210
2103.5,21.7,12.2,12.2578,55,4.6,220
2104.5,19.4,13.3,13.3368,68,4.6,300
2105.5,17.8,13.9,13.9093,78,2.6,330
2106.5,16.7,13.3,13.2302,80,1.5,340
2107.5,15,13.9,13.8762,93,2.1,10
2108.5,15,11.7,11.7643,81,2.1,340
2109.5,13.9,10,9.93338,77,3.1,340
2110.5,12.2,8.3,8.28639,77,3.6,330
2111.5,10,8.9,8.92014,93,3.1,330
2112.5,8.9,7.2,7.1858,89,4.1,360
2113.5,6.7,6.1,6.10749,96,5.7,10
2114.5,5.6,5.6,5.6,100,3.1,10
2115.5,5,4.4,4.41569,96,4.6,40
2116.5,5,4.4,4.41569,96,3.1,30
2117.5,4.4,3.9,3.96591,97,4.1,50
2118.5,3,2,1.98018,93,3.6,350
2119.5,2.2,1.7,1.62908,96,5.2,20
2120.5,1,1,1,100,3.1,40
2121.5,1.7,1.1,1.13146,96,4.1,30
2122.5,1.1,1.1,1.1,100,4.1,30
2123.5,3,2,1.98018,93,4.6,360
2124.5,3.9,-1.7,-1.8669,66,3.1,10
2125.5,4.4,-0.6,-0.587413,70,2.6,360
2126.5,5.6,0,-0.0406423,67,2.6,360
2127.5,5,-0.6,-0.613177,67,2.1,350
2128.5,6.7,-1.1,-1.21386,57,5.2,340
2129.5,5.6,-1.7,-2.00883,58,3.1,320
2130.5,4.4,-3.9,-4.33716,53,4.1,340
2131.5,3.9,-3.3,-3.83644,57,4.6,340
2132.5,2.8,-3.9,-4.41098,59,5.2,340
2133.5,2.2,-5,-5.66203,56,4.6,350
2134.5,1.1,-5,-5.57419,61,6.7,320
2135.5,0.6,-5.6,-6.26252,60,4.1,320
2136.5,0,-8.3,-9.42838,49,4.6,330
2137.5,0,-9.4,-10.5042,45,3.6,330
2138.5,-0.6,-9.4,-10.5069,47,4.1,340
2139.5,-1.1,-8.3,-9.21408,54,2.1,300
2140.5,-0.6,-8.3,-9.2287,52,4.6,330
2141.5,-1.7,-8.3,-9.08743,57,2.1,300
2142.5,-1.1,-6.7,-7.44366,62,3.1,310
2143.5,1.1,-7.8,-8.67784,48,5.2,320
2144.5,2.8,-7.8,-8.83121,42,5.2,330
2145.5,4.4,-7.8,-8.66868,38,5.7,340
2146.5,6.1,-7.8,-8.96012,33,5.2,350
2147.5,6.1,-7.8,-8.96012,33,5.7,340
2148.5,6.7,-7.2,-8.04916,34,6.7,290
2149.5,6.7,-7.2,-8.04916,34,5.7,280
2150.5,7.2,-6.1,-6.86826,36,5.7,320
2151.5,7.2,-6.7,-7.60775,34,5.2,290
2152.5,7.8,-6.7,-7.4643,33,4.1,290
2153.5,7.8,-6.1,-6.70203,35,4.6,300
2154.5,5.6,-6.1,-6.93156,40,2.6,270
2155.5,5.6,-6.7,-7.59502,38,3.1,230
2156.5,3.9,-5.6,-6.37842,47,2.1,190
2157.5,3.5,-4.9,-4.21125,57,2.1,180
2158.5,3.1,-4.2,-6.5709,49,2.1,210
2159.5,2.7,-3.6,-8.62138,43,2.1,220
2160.5,2.3,-3,-4.01213,63,2,350
2161.5,1.9,-2.4,-3.97627,65,2,340
2162.5,1.5,-1.7,-2.62421,74,2,330
2163.5,1.1,-1.2,-1.29756,84,2,290
2164.5,0.9,-1.8,-1.98679,81,2,290
2165.5,0.5,-2.3,-2.54463,80,2,290
2166.5,0.5,-2.3,-2.54463,80,0,0
2167.5,3.3,-1.7,-1.8378,69,2,310
2168.5,7.7,-1.2,-1.27256,53,2.5,290
2169.5,10,-2.3,-2.64498,41,2.5,350
2170.5,10.5,-2.3,-2.52789,40,3.6,180
2171.5,12.2,-3.4,-4.00881,32,3,260
2172.5,13.8,-2.8,-3.03685,31,4.6,20
2173.5,15.5,-2.8,-3.41925,27,0,0
2174.5,16.1,-3.9,-4.47672,24,2.5,130
2175.5,17.7,-3.9,-4.28681,22,0,0
2176.5,16.6,-2.3,-2.4778,27,3.6,140
2177.5,15.7,-2.4,-2.76008,28,3.9,160
2178.5,14.4,-2.3,-2.51458,31,4.1,170
2179.5,12.7,-2.8,-3.16003,33,2.5,180
2180.5,9.4,-1.2,-1.34132,47,0,0
2181.5,8.3,-0.6,-0.71568,53,3,10
2182.5,7.7,0,-0.0386552,58,0,0
2183.5,6.7,0.3,0.374686,64,0,0
2184.5,5.5,0.5,0.467634,70,0,0
2185.5,3.3,0,0.0105778,79,3,320
2186.5,3.3,-1.2,-1.44997,71,3,320
2187.5,3.8,-3.4,-3.93014,57,3,320
2188.5,2.2,-2.3,-2.50713,71,3,320
2189.5,1.6,-2.8,-3.08384,71,2.5,320
2190.5,2.2,-0.6,-0.718143,81,3,320
2191.5,5.5,-0.6,-0.764148,64,2,300
2192.5,11.1,0.5,0.504266,48,0,0
2193.5,15,-0.6,-0.735709,34,3,120
2194.5,17.2,-2.3,-2.4743,26,3.6,100
2195.5,18.3,-2.3,-2.6203,24,0,0
2196.5,19.4,-2.8,-3.49096,21,3,140
2197.5,20,-2.3,-2.36725,22,6.1,190
2198.5,20.5,-2.3,-2.57846,21,4.1,190
2199.5,21.1,-3.4,-4.14733,18,5.1,180
2200.5,20.5,-2.8,-3.23364,20,4.1,180
2201.5,20,-2.8,-2.99315,21,7.7,190
2202.5,18.3,-2.8,-3.19181,23,4.1,180
2203.5,16.1,-2.3,-2.41627,28,2.5,180
2204.5,13.8,-0.6,-0.639342,37,3,180
2205.5,13.8,-1.7,-1.79123,34,3.6,180
2206.5,13.3,-1.7,-1.83906,35,2.5,180
2207.5,12.2,-1.7,-2.06141,37,4.1,190
2208.5,11.1,-1.7,-1.9893,40,2.5,150
2209.5,11.2,-1,-1.23688,42,3.8,170
2210.5,11.1,-0.6,-0.692313,44,5.1,190
2211.5,10.5,-0.6,-0.629856,46,3,180
2212.5,9.4,0,0.0424585,52,2.5,180
2213.5,8.8,0.5,0.506905,56,1.5,140
2214.5,8.8,1.1,0.992917,58,2,140
2215.5,11.6,1.6,1.53028,50,5.1,180
2216.5,13.3,1.1,0.983792,43,5.1,190
2217.5,15,1.6,1.50826,40,5.1,190
2218.5,16.6,1.6,1.46442,36,6.1,190
2219.5,19.4,1.6,1.3738,30,7.2,200
2220.5,19.4,0.5,0.417094,28,7.2,200
2221.5,20,1.1,0.931675,28,7.7,210
2222.5,20.5,1.1,0.855155,27,7.7,200
2223.5,19.4,2.7,2.70817,33,6.1,190
2224.5,16.1,4.4,4.47401,46,5.1,240
2225.5,16.6,3.3,3.2903,41,4.6,250
2226.5,15.5,3.3,3.29714,44,4.6,270
2227.5,15,3.3,3.16128,45,3.6,240
2228.5,14.4,3.8,3.82009,49,3.6,240
2229.5,12.2,4.4,4.42343,59,3,290
2230.5,11.1,4.4,4.32303,63,2,280
2231.5,10.5,5,5.05409,69,0,0
2232.5,10,5,4.985,71,0,0
2233.5,9.4,5,5.00138,74,3,360
2234.5,7.2,4.4,4.33468,82,0,0
2235.5,7.2,4.4,4.33468,82,0,0
2236.5,5.5,3.8,3.83258,89,2,280
2237.5,5,3.8,3.8095,92,0,0
2238.5,5,3.3,3.33941,89,0,0
2239.5,8.3,3.8,3.74675,73,2.5,280
2240.5,12.2,2.7,2.63329,52,3,290
2241.5,13.8,1.1,1.10856,42,2.5,360
2242.5,16.1,0,-0.179654,33,2.5,60
2243.5,17.2,-2.8,-3.00173,25,4.1,360
2244.5,17.7,-3.9,-4.28681,22,3.6,110
2245.5,19.4,-1.7,-1.69306,24,4.1,60
2246.5,18.8,-1.7,-2.19874,24,2,60
2247.5,19.4,-2.3,-2.86772,22,2,130
2248.5,18.8,-2.3,-2.7723,23,2.5,130
2249.5,18.3,-1.2,-1.53786,26,2.5,130
2250.5,16.1,-1.2,-1.48224,30,2.5,120
2251.5,14.4,0,-0.106333,37,3,120
2252.5,13.8,-0.6,-0.639342,37,3,120
2253.5,12.7,-0.6,-0.553705,40,0,0
2254.5,9.4,1.1,1.06717,56,0,0
2255.5,10,1.1,1.12101,54,0,0
2256.5,7.2,2.2,2.09777,70,0,0
2257.5,8.3,0.5,0.524057,58,0,0
2258.5,5.5,2.7,2.67409,82,0,0
2259.5,5.5,3.3,3.3463,86,0,0
2260.5,4.4,3.3,3.36831,93,2,330
2261.5,5,2.7,2.69036,85,2.5,310
2262.5,5.5,2.7,2.67409,82,2.5,310
2263.5,7.7,3.3,3.36116,74,0,0
2264.5,12.2,4.4,4.42343,59,0,0
2265.5,15,5,4.94311,51,0,0
2266.5,17.7,6.6,6.54726,48,4.6,180
2267.5,18.3,3.3,3.35467,37,7.7,210
2268.5,20,4.4,4.46935,36,6.1,190
2269.5,20,5,4.86139,37,6.1,200
2270.5,20.5,5.5,5.30432,37,4.1,200
2271.5,20.5,6.1,6.06392,39,5.1,220
2272.5,20,7.2,7.03448,43,4.1,220
2273.5,19.4,7.2,7.15541,45,6.1,240
2274.5,18.8,6.6,6.61114,45,4.1,220
2275.5,17.7,7.2,7.14191,50,3.6,220
2276.5,16.6,8.3,8.29934,58,3,240
2277.5,15.5,9.4,9.39674,67,2.5,240
2278.5,15.5,9.4,9.39674,67,4.1,270
2279.5,12.7,11.1,11.1011,90,4.1,290
2280.5,12.2,8.3,8.28639,77,2.5,360
2281.5,11.6,9.4,9.33741,86,2.5,310
2282.5,12.2,11.1,11.1009,93,2,170
2283.5,12.2,11.1,11.1009,93,0,0
2284.5,11.6,8.8,8.81071,83,2,110
2285.5,12.2,10.5,10.4398,89,0,0
2286.5,12.2,11.6,11.5806,96,2,150
2287.5,12.7,12.2,12.2357,97,3.6,170
2288.5,13.8,13.8,13.8,100,5.1,230
2289.5,15,13.3,13.3717,90,2.5,270
2290.5,15.5,13.3,13.3437,87,4.1,190
2291.5,15.5,13.3,13.3437,87,5.1,210
2292.5,18.3,13.8,13.7885,75,5.1,270
2293.5,20.5,12.7,12.715,61,6.1,250
2294.5,21.6,12.7,12.7093,57,6.1,220
2295.5,20.4,12.6,12.621,61,5.6,220
2296.5,18.8,12.7,12.7648,68,5.1,220
2297.5,18.3,13.3,13.3728,73,5.1,240
2298.5,17.2,13.3,13.3274,78,6.1,240
2299.5,16.6,13.3,13.3234,81,5.1,190
2300.5,16.6,11.6,11.5285,72,4.1,240
2301.5,16.1,10,9.96813,67,6.1,230
2302.5,15.5,12.2,12.2515,81,7.7,230
2303.5,15.5,11.1,11.0858,75,5.1,280
2304.5,13.8,7.2,7.10687,64,5.1,300
2305.5,12.7,6.6,6.51073,66,5.6,320
2306.5,11.1,3.8,3.8636,61,5.1,290
2307.5,10,1.6,1.62734,56,5.1,290
2308.5,8.8,0.5,0.506905,56,5.1,300
2309.5,7.7,0.5,0.428696,60,6.1,340
2310.5,7.7,0,-0.0386552,58,6.1,340
2311.5,8.3,-0.6,-0.71568,53,5.6,300
2312.5,8.8,-1.2,-1.32454,49,5.6,320
2313.5,10,-1.2,-1.38542,45,6.1,320
2314.5,10.5,-1.2,-1.23685,44,5.1,320
2315.5,11.1,-0.6,-0.692313,44,3.6,270
2316.5,11.6,-1.7,-1.88402,39,5.1,290
2317.5,12.2,-1.2,-1.34724,39,6.1,300
2318.5,12.7,-1.2,-1.25429,38,4.1,310
2319.5,13.8,0,0.0834966,39,6.1,320
2320.5,12.7,-1.2,-1.25429,38,4.6,290
2321.5,12.7,-0.6,-0.553705,40,4.1,350
2322.5,10,-2.8,-3.31611,39,2.5,330
2323.5,7.7,-2.3,-2.61412,48,3.6,320
2324.5,7.2,-2.8,-3.07301,48,2.5,20
2325.5,5.5,-2.3,-2.57617,56,2.5,20
2326.5,5,-2.8,-3.28498,55,4.1,20
2327.5,3.8,-3.4,-3.93014,57,3,20
2328.5,2.7,-2.8,-3.21509,65,2,20
2329.5,1.4,-2.4,-2.72079,74,1,10
2330.5,0,-2.3,-2.53707,83,0,0
2331.5,0,-2.8,-3.20055,79,0,0
2332.5,-1.2,-2.8,-3.08225,87,0,0
2333.5,-1.2,-2.8,-3.08225,87,2.5,320
2334.5,0,-2.8,-3.20055,79,2,320
2335.5,2.2,-2.3,-2.50713,71,0,0
2336.5,7.2,-1.7,-1.99476,52,4.1,60
2337.5,8.8,-3.9,-4.39084,39,4.6,120
2338.5,11.1,-3.9,-4.56433,33,5.1,110
2339.5,12.2,-3.4,-4.00881,32,2.5,90
2340.5,13.8,-3.9,-4.39422,28,2.5,60
2341.5,15,-2.8,-3.36192,28,2.5,120
2342.5,16.1,-2.8,-3.41136,26,2.5,30
2343.5,16.6,-3.9,-4.61914,23,4.1,140
2344.5,16.1,-3.9,-4.47672,24,4.1,140
2345.5,16.1,-3.9,-4.47672,24,4.1,140
2346.5,14.4,-2.8,-2.95554,30,2.5,120
2347.5,12.7,-2.3,-2.75933,34,0,0
2348.5,12.2,-1.7,-2.06141,37,2.5,150
2349.5,7.7,-1.2,-1.27256,53,0,0
2350.5,7.7,-1.2,-1.27256,53,0,0
2351.5,7.7,-1.2,-1.27256,53,0,0
2352.5,6.6,-0.6,-0.60722,60,2,170
2353.5,7.7,-0.6,-0.767126,55,2.5,190
2354.5,6.1,0,0.0185303,65,2,160
2355.5,2.7,1.1,1.07063,89,0,0
2356.5,2.7,1.1,1.07063,89,2.5,350
2357.5,5,2.2,2.18563,82,0,0
2358.5,5.5,2.7,2.67409,82,0,0
2359.5,7.7,3.8,3.73924,76,0,0
2360.5,10.5,5,5.05409,69,0,0
2361.5,11.1,5.5,5.41766,68,0,0
2362.5,12.7,5,4.89277,59,0,0
2363.5,12.7,5,4.89277,59,0,0
2364.5,13.3,5.5,5.45589,59,0,0
2365.5,15,6.6,6.54878,57,2.5,180
2366.5,14.4,7.7,7.67532,64,3,240
2367.5,15,8.3,8.2437,64,2.5,180
2368.5,15.5,8.8,8.7173,64,2,300
2369.5,15,9.4,9.35707,69,3,310
2370.5,13.3,8.3,8.35797,72,1.5,290
2371.5,12.2,8.3,8.28639,77,0,0
2372.5,12.7,8.8,8.77083,77,2.5,120
2373.5,11.6,8.8,8.81071,83,2,320
2374.5,11.1,8.8,8.84644,86,0,0
2375.5,10.5,8.8,8.76356,89,0,0
2376.5,12.2,9.4,9.39735,83,2.5,240
2377.5,13.8,10.5,10.4083,80,4.1,200
2378.5,14.4,10.5,10.4177,77,4.1,200
2379.5,13.8,11.1,11.1421,84,5.1,180
2380.5,14.4,11.6,11.5481,83,5.1,230
2381.5,14.4,11.6,11.5481,83,4.1,200
2382.5,14.4,11.6,11.5481,83,3,220
2383.5,15,12.2,12.1346,83,5.1,200
2384.5,16.6,12.2,12.1477,75,6.6,210
2385.5,18.8,12.7,12.7648,68,8.2,220
2386.5,19.4,12.7,12.6461,65,8.7,220
2387.5,21.1,13.3,13.2793,61,7.2,220
2388.5,22.2,13.8,13.7991,59,7.2,210
2389.5,22.7,13.8,13.735,57,7.7,220
2390.5,23.3,13.8,13.7431,55,10.2,220
2391.5,23.3,13.8,13.7431,55,9.2,240
2392.5,23.3,13.8,13.7431,55,6.1,240
2393.5,23.3,13.8,13.7431,55,6.1,240
2394.5,18.3,15.5,15.5466,84,2.5,350
2395.5,16.6,13.3,13.3234,81,2.5,240
2396.5,17.2,14.4,14.4701,84,2,180
2397.5,16.6,14.4,14.4251,87,2.5,180
2398.5,16.6,14.4,14.4251,87,0,0
2399.5,16.6,15,14.9511,90,0,0
2400.5,16.1,15,14.9664,93,4.1,180
2401.5,16.1,15.5,15.4611,96,3,240
2402.5,15.5,15,15.0252,97,0,0
2403.5,16.1,13.8,13.7554,86,4.6,190
2404.5,15.5,13.3,13.3437,87,0,0
2405.5,15,13.3,13.3717,90,2,30
2406.5,15,13.3,13.3717,90,2.5,60
2407.5,16.1,14.4,14.4575,90,2.5,60
2408.5,17.7,15,14.9594,84,2.5,90
2409.5,18.3,15,14.9797,81,3,20
2410.5,18.8,16.1,16.0359,84,3,30
2411.5,18.8,16.1,16.0359,84,4.1,80
2412.5,16.6,15,14.9511,90,4.1,80
2413.5,16.1,13.8,13.7554,86,5.1,60
2414.5,15.5,13.3,13.3437,87,6.1,60
2415.5,15.5,12.2,12.2515,81,5.1,60
2416.5,15.5,12.2,12.2515,81,5.1,70
2417.5,15,11.6,11.5761,80,5.1,60
2418.5,14.4,11.6,11.5481,83,3.6,70
2419.5,13.8,11.1,11.1421,84,5.1,60
2420.5,13.3,10.5,10.4728,83,5.1,40
2421.5,13.3,10,9.92169,80,2.5,50
2422.5,12.2,10,9.92656,86,4.6,60
2423.5,12.2,9.4,9.39735,83,4.1,60
2424.5,11.6,9.4,9.33741,86,4.1,60
2425.5,11.1,9.6,9.52142,90,3.9,40
2426.5,10.5,9.4,9.41578,93,3.6,10
2427.5,10,7.7,7.76623,86,2.5,10
2428.5,10,8.3,8.27052,89,2,20
2429.5,10,8.8,8.76007,92,2.5,350
2430.5,10,9.4,9.3914,96,2,10
2431.5,10.5,9.4,9.41578,93,2.5,350
2432.5,11.1,9.4,9.35518,89,2,360
2433.5,11.6,10,10.0151,90,3.6,90
2434.5,12.7,10,10.0651,84,2.5,40
2435.5,13.3,10.5,10.4728,83,2.5,30
2436.5,12.7,10.5,10.4175,86,0,0
2437.5,12.7,11.1,11.1011,90,0,0
2438.5,12.7,11.1,11.1011,90,0,0
2439.5,13.8,12.7,12.6868,93,1.5,300
2440.5,14.4,12.7,12.7794,90,0,0
2441.5,14.4,12.7,12.7794,90,0,0
2442.5,13.8,12.7,12.6868,93,0,0
2443.5,13.8,12.2,12.1871,90,0,0
2444.5,13.3,11.6,11.5243,89,0,0
2445.5,13.3,10,9.92169,80,0,0
2446.5,13.8,12.2,12.1871,90,3,140
2447.5,14.4,12.2,12.2624,87,3,140
2448.5,15.5,14.4,14.3718,93,3.6,140
2449.5,16.1,15,14.9664,93,2.5,160
2450.5,16.3,14.9,14.8265,91,3.8,170
2451.5,16.6,15,14.9511,90,5.1,180
2452.5,16.6,15.5,15.462,93,5.1,180
2453.5,16.6,16.6,16.6,100,4.1,190
2454.5,17.2,16.6,16.5556,96,6.1,200
2455.5,17.2,16.6,16.5556,96,5.1,190
2456.5,17.7,17.2,17.217,97,5.1,190
2457.5,20,18.3,18.3068,90,6.1,190
2458.5,22.2,16.6,16.6843,71,7.7,230
2459.5,22.7,16.1,16.0131,66,7.7,230
2460.5,23.8,13.3,13.3431,52,9.2,220
2461.5,25,10.5,10.4501,40,10.2,230
2462.5,25.5,8.3,8.4735,34,7.7,220
2463.5,25.5,6.6,6.63965,30,9.2,230
2464.5,25,4.4,4.15244,26,10.2,220
2465.5,23.8,4.4,4.18657,28,7.7,210
2466.5,21.6,3.3,3.27498,30,7.7,210
2467.5,20.5,3.3,3.23381,32,5.1,240
2468.5,19.3,3.1,3.04144,34,5.1,260
2469.5,18.3,3.3,3.35467,37,5.1,280
