,AC inverter power | (W),Ambient temperature | (C),Angle of incidence | (deg),Beam irradiance | (W/m2),DC array power | (W),Diffuse irradiance | (W/m2),Global horizontal irradiance | (W/m2),Module temperature | (C),Plane of array irradiance | (W/m2),Power generated by system | (kW),Shading factor for beam radiation,Sun up over horizon | (0/1),Transmitted plane of array irradiance | (W/m2),Wind speed | (m/s)
"Jan 3, 08:00 am",681.369,4.3,68.4816,307,718.759,73,127,7.53728,206.936,0.681369,1,1,193.264,3.3
"Jan 3, 09:00 am",1554.88,5.7,56.6878,503,1617.37,152,319,14.9709,460.217,1.55488,1,1,449.398,3.8
"Jan 3, 10:00 am",452.426,7.1,46.5001,0,484.4,134,134,9.4857,131.359,0.452426,1,1,131.359,3.8
"Jan 3, 11:00 am",319.606,8.9,39.2468,0,348.657,99,99,9.68857,94.6329,0.319606,1,1,94.6329,3.8
"Jan 3, 12:00 pm",2365.84,10.8,36.727,527,2458.06,240,528,23.0747,710.802,2.36584,1,1,708.767,5.3
"Jan 3, 01:00 pm",2466.66,12.6,39.8528,823,2563.01,93,519,26.6697,755.96,2.46666,1,1,751.614,5.3
"Jan 3, 02:00 pm",2145.59,12.7,47.5193,812,2229.11,81,437,24.979,657.08,2.14559,1,1,648.504,5.3
"Jan 3, 03:00 pm",1450.34,12.8,57.9402,659,1509.46,75,283,23.3333,451.245,1.45034,1,1,435.77,3.3
"Jan 3, 04:00 pm",593.718,12.9,69.8571,362,628.979,50,107,16.9281,193.566,0.593718,1,1,176.315,3.3
"Jan 3, 05:00 pm",21.988,12.9,78.2318,67,45.0699,3,5,12.0742,16.5744,0.021988,1,3,12.3622,3.3
"Jan 3, 06:00 pm",0,13,0,0,0,0,0,13,0,0,1,0,0,3.8
"Jan 3, 07:00 pm",0,13,0,0,0,0,0,13,0,0,1,0,0,3.8
"Jan 3, 08:00 pm",0,12.7,0,0,0,0,0,12.7,0,0,1,0,0,3.8
"Jan 3, 09:00 pm",0,12.4,0,0,0,0,0,12.4,0,0,1,0,0,1.5
"Jan 3, 10:00 pm",0,12.1,0,0,0,0,0,12.1,0,0,1,0,0,1.5
"Jan 3, 11:00 pm",0,12.1,0,0,0,0,0,12.1,0,0,1,0,0,1.5
"Jan 4, 12:00 am",0,12.1,0,0,0,0,0,12.1,0,0,1,0,0,2.1
"Jan 4, 01:00 am",0,12.1,0,0,0,0,0,12.1,0,0,1,0,0,2.1
"Jan 4, 02:00 am",0,12,0,0,0,0,0,12,0,0,1,0,0,2.1
"Jan 4, 03:00 am",0,12,0,0,0,0,0,12,0,0,1,0,0,2.9
"Jan 4, 04:00 am",0,11.9,0,0,0,0,0,11.9,0,0,1,0,0,2.9
"Jan 4, 05:00 am",0,12,0,0,0,0,0,12,0,0,1,0,0,2.9
"Jan 4, 06:00 am",0,12.1,0,0,0,0,0,12.1,0,0,1,0,0,4.7
"Jan 4, 07:00 am",12.4787,12.3,77.6061,24,35.383,4,5,11.1091,11.1587,0.0124787,1,2,9.66389,4.7
"Jan 4, 08:00 am",367.506,13.4,68.5297,96,397.593,69,86,14.3227,114.439,0.367506,1,1,110.153,4.7
"Jan 4, 09:00 am",548.869,14.6,56.712,27,583.066,146,155,17.2229,164.245,0.548869,1,1,163.663,2.9
"Jan 4, 10:00 am",722.868,15.7,46.49,22,761.292,198,208,19.7458,216.375,0.722868,1,1,216.163,2.9
"Jan 4, 11:00 am",923.601,16.4,39.1899,35,967.245,235,253,22.0825,277.79,0.923601,1,1,277.617,2.9
"Jan 4, 12:00 pm",1592.42,17.1,36.6203,256,1656.16,256,396,28.7268,491.434,1.59242,1,1,490.456,2.4
"Jan 4, 01:00 pm",782.601,17.7,39.7142,23,822.539,218,230,23.5553,237.827,0.782601,1,1,237.707,2.4
"Jan 4, 02:00 pm",754.87,18.2,47.3712,35,794.101,193,208,23.0842,229.35,0.75487,1,1,228.985,2.4
"Jan 4, 03:00 pm",819.588,18.6,57.7944,176,860.481,141,197,23.3014,252.469,0.819588,1,1,248.377,3.7
"Jan 4, 04:00 pm",410.731,19,69.7185,187,441.77,57,87,21.119,135.085,0.410731,1,1,126.232,3.7
"Jan 4, 05:00 pm",5.74281,18.5,78.1885,36,28.5219,3,4,17.5137,10.2785,0.00574281,1,3,8.01649,3.7
"Jan 4, 06:00 pm",0,18,0,0,0,0,0,18,0,0,1,0,0,1.7
"Jan 4, 07:00 pm",0,17.5,0,0,0,0,0,17.5,0,0,1,0,0,1.7
"Jan 4, 08:00 pm",0,17.2,0,0,0,0,0,17.2,0,0,1,0,0,1.7
"Jan 4, 09:00 pm",0,16.9,0,0,0,0,0,16.9,0,0,1,0,0,1.4
"Jan 4, 10:00 pm",0,16.6,0,0,0,0,0,16.6,0,0,1,0,0,1.4
"Jan 4, 11:00 pm",0,16.5,0,0,0,0,0,16.5,0,0,1,0,0,1.4
"Jan 5, 12:00 am",0,16.5,0,0,0,0,0,16.5,0,0,1,0,0,2.9
"Jan 5, 01:00 am",0,16.5,0,0,0,0,0,16.5,0,0,1,0,0,2.9
"Jan 5, 02:00 am",0,16.4,0,0,0,0,0,16.4,0,0,1,0,0,2.9
"Jan 5, 03:00 am",0,16.3,0,0,0,0,0,16.3,0,0,1,0,0,2.7
"Jan 5, 04:00 am",0,16.3,0,0,0,0,0,16.3,0,0,1,0,0,2.7
"Jan 5, 05:00 am",0,16.3,0,0,0,0,0,16.3,0,0,1,0,0,2.7
"Jan 5, 06:00 am",0,16.3,0,0,0,0,0,16.3,0,0,1,0,0,3.8
"Jan 5, 07:00 am",0,16.3,77.6546,0,6.80434,2,2,14.8034,1.88921,0,1,2,1.88921,3.8
"Jan 5, 08:00 am",67.4106,17.7,68.5734,0,91.3518,27,27,16.751,25.5871,0.0674106,1,1,25.5871,3.8
"Jan 5, 09:00 am",408.664,19.2,56.7309,4,439.657,123,124,20.5819,125.404,0.408664,1,1,125.318,3.8
"Jan 5, 10:00 am",296.504,20.6,46.4736,0,325.063,97,97,21.5024,93.0487,0.296504,1,1,93.0487,3.8
"Jan 5, 11:00 am",313.586,21.8,39.1259,0,342.509,103,103,22.7795,98.6248,0.313586,1,1,98.6248,3.8
"Jan 5, 12:00 pm",1094.36,23,36.5064,82,1142.74,254,299,28.1544,337.796,1.09436,1,1,337.487,5.7
"Jan 5, 01:00 pm",1374.25,24.3,39.5695,202,1430.97,246,351,31.4818,430.465,1.37425,1,1,429.428,5.7
"Jan 5, 02:00 pm",260.115,24.6,47.2187,0,287.909,88,88,25.6412,84.0214,0.260115,1,1,84.0214,5.7
"Jan 5, 03:00 pm",611.246,24.9,57.6456,88,646.927,136,164,27.5149,192.502,0.611246,1,1,190.477,5.4
"Jan 5, 04:00 pm",177.112,25.3,69.578,6,203.205,57,58,25.5953,59.5714,0.177112,1,1,59.2892,5.4
"Jan 5, 05:00 pm",0,24,78.1459,1,10.5883,3,3,23.0105,3.11496,0,1,3,3.05216,5.4
"Jan 5, 06:00 pm",0,22.8,0,0,0,0,0,22.8,0,0,1,0,0,7.8
"Jan 5, 07:00 pm",0,21.5,0,0,0,0,0,21.5,0,0,1,0,0,7.8
"Jan 5, 08:00 pm",0,20.9,0,0,0,0,0,20.9,0,0,1,0,0,7.8
"Jan 5, 09:00 pm",0,20.2,0,0,0,0,0,20.2,0,0,1,0,0,7.1
"Jan 5, 10:00 pm",0,19.6,0,0,0,0,0,19.6,0,0,1,0,0,7.1
"Jan 5, 11:00 pm",0,18.3,0,0,0,0,0,18.3,0,0,1,0,0,7.1
"Jan 6, 12:00 am",0,16.9,0,0,0,0,0,16.9,0,0,1,0,0,2.5
"Jan 6, 01:00 am",0,15.5,0,0,0,0,0,15.5,0,0,1,0,0,2.5
"Jan 6, 02:00 am",0,15.8,0,0,0,0,0,15.8,0,0,1,0,0,2.5
"Jan 6, 03:00 am",0,16,0,0,0,0,0,16,0,0,1,0,0,3
"Jan 6, 04:00 am",0,16.2,0,0,0,0,0,16.2,0,0,1,0,0,3
"Jan 6, 05:00 am",0,15.7,0,0,0,0,0,15.7,0,0,1,0,0,3
"Jan 6, 06:00 am",0,15.1,0,0,0,0,0,15.1,0,0,1,0,0,2.9
"Jan 6, 07:00 am",60.4125,14.5,77.7027,123,84.2201,3,9,13.5129,30.9221,0.0604125,1,2,23.2489,2.9
"Jan 6, 08:00 am",757.633,15.3,68.6126,493,796.934,49,136,19.7659,248.407,0.757633,1,1,226.304,2.9
"Jan 6, 09:00 am",1610.55,16,56.7445,764,1674.89,63,318,25.3992,504.73,1.61055,1,1,488.231,4.6
"Jan 6, 10:00 am",2199,16.7,46.4511,878,2284.58,65,463,30.328,690.249,2.199,1,1,681.781,4.6
"Jan 6, 11:00 am",2522.87,18,39.055,913,2621.56,71,552,34.2086,801.716,2.52287,1,1,797.257,4.6
"Jan 6, 12:00 pm",2607.56,19.2,36.3855,923,2709.84,72,581,36.5319,837.06,2.60756,1,1,833.62,4.5
"Jan 6, 01:00 pm",2467.25,20.5,39.4188,911,2563.61,70,547,37.0505,795.286,2.46725,1,1,790.675,4.5
"Jan 6, 02:00 pm",2085.95,20.8,47.0618,854,2167.2,67,447,34.7208,669.42,2.08595,1,1,660.742,4.5
"Jan 6, 03:00 pm",1548.48,21.1,57.494,788,1610.76,56,310,31.3581,501.033,1.54848,1,1,483.094,4.5
"Jan 6, 04:00 pm",747.588,21.4,69.4359,572,786.635,40,134,26.3368,257.034,0.747588,1,1,230.321,4.5
"Jan 6, 05:00 pm",42.2842,20.6,78.1041,117,65.7478,2,7,20.2785,26.0574,0.0422842,1,3,18.7143,4.5
"Jan 6, 06:00 pm",0,19.7,0,0,0,0,0,19.7,0,0,1,0,0,2
"Jan 6, 07:00 pm",0,18.8,0,0,0,0,0,18.8,0,0,1,0,0,2
"Jan 6, 08:00 pm",0,17.9,0,0,0,0,0,17.9,0,0,1,0,0,2
"Jan 6, 09:00 pm",0,17.1,0,0,0,0,0,17.1,0,0,1,0,0,3.5
"Jan 6, 10:00 pm",0,16.2,0,0,0,0,0,16.2,0,0,1,0,0,3.5
"Jan 6, 11:00 pm",0,15.7,0,0,0,0,0,15.7,0,0,1,0,0,3.5
"Jan 7, 12:00 am",0,15.1,0,0,0,0,0,15.1,0,0,1,0,0,0.9
"Jan 7, 01:00 am",0,14.6,0,0,0,0,0,14.6,0,0,1,0,0,0.9
"Jan 7, 02:00 am",0,14.5,0,0,0,0,0,14.5,0,0,1,0,0,0.9
"Jan 7, 03:00 am",0,14.3,0,0,0,0,0,14.3,0,0,1,0,0,0.8
"Jan 7, 04:00 am",0,14.2,0,0,0,0,0,14.2,0,0,1,0,0,0.8
"Jan 7, 05:00 am",0,14,0,0,0,0,0,14,0,0,1,0,0,0.8
"Jan 7, 06:00 am",0,13.9,0,0,0,0,0,13.9,0,0,1,0,0,2.2
"Jan 7, 07:00 am",11.9752,13.7,77.7502,24,34.8702,4,5,12.1238,11.065,0.0119752,1,2,9.56665,2.2
"Jan 7, 08:00 am",355.087,14.4,68.6474,96,384.903,67,84,15.5095,111.519,0.355087,1,1,107.207,2.2
"Jan 7, 09:00 am",162.189,15,56.7528,0,187.983,55,55,14.8517,52.2044,0.162189,1,1,52.2044,3.7
"Jan 7, 10:00 am",251.661,15.7,46.4224,0,279.279,82,82,16.0158,77.965,0.251661,1,1,77.965,3.7
"Jan 7, 11:00 am",294.684,16.3,38.9771,0,323.205,95,95,16.9738,90.6192,0.294684,1,1,90.6192,3.7
"Jan 7, 12:00 pm",317.227,16.9,36.2575,0,346.227,102,102,17.9576,97.5085,0.317227,1,1,97.5085,2.1
"Jan 7, 01:00 pm",299.647,17.4,39.2622,0,328.273,97,97,18.3579,92.6208,0.299647,1,1,92.6208,2.1
"Jan 7, 02:00 pm",269.749,17.6,46.9006,0,297.745,88,88,18.3111,83.9894,0.269749,1,1,83.9894,2.1
"Jan 7, 03:00 pm",245.898,17.7,57.3395,0,273.397,80,80,18.166,77.0702,0.245898,1,1,77.0702,2.5
"Jan 7, 04:00 pm",219.741,17.9,69.2921,23,246.7,59,63,18.1828,70.6164,0.219741,1,1,69.5498,2.5
"Jan 7, 05:00 pm",0,18.1,78.0631,5,13.2401,3,3,16.6472,4.02036,0,1,3,3.70673,2.5
"Jan 7, 06:00 pm",0,18.3,0,0,0,0,0,18.3,0,0,1,0,0,4.3
"Jan 7, 07:00 pm",0,18.5,0,0,0,0,0,18.5,0,0,1,0,0,4.3
"Jan 7, 08:00 pm",0,18.2,0,0,0,0,0,18.2,0,0,1,0,0,4.3
"Jan 7, 09:00 pm",0,17.9,0,0,0,0,0,17.9,0,0,1,0,0,3.5
"Jan 7, 10:00 pm",0,17.6,0,0,0,0,0,17.6,0,0,1,0,0,3.5
"Jan 7, 11:00 pm",0,17.7,0,0,0,0,0,17.7,0,0,1,0,0,3.5
"Jan 8, 12:00 am",0,17.8,0,0,0,0,0,17.8,0,0,1,0,0,4.4
"Jan 8, 01:00 am",0,17.9,0,0,0,0,0,17.9,0,0,1,0,0,4.4
"Jan 8, 02:00 am",0,17.8,0,0,0,0,0,17.8,0,0,1,0,0,4.4
"Jan 8, 03:00 am",0,17.8,0,0,0,0,0,17.8,0,0,1,0,0,4.4
"Jan 8, 04:00 am",0,17.8,0,0,0,0,0,17.8,0,0,1,0,0,4.4
"Jan 8, 05:00 am",0,17.7,0,0,0,0,0,17.7,0,0,1,0,0,4.4
"Jan 8, 06:00 am",0,17.6,0,0,0,0,0,17.6,0,0,1,0,0,7.3
"Jan 8, 07:00 am",0,17.5,77.7973,0,10.1313,3,3,16.5149,2.83469,0,1,2,2.83469,7.3
"Jan 8, 08:00 am",129.552,16.7,68.6776,0,154.699,45,45,16.3388,43.2497,0.129552,1,1,43.2497,7.3
"Jan 8, 09:00 am",164.798,16,56.7558,0,190.645,56,56,15.7451,53.1566,0.164798,1,1,53.1566,4.1
"Jan 8, 10:00 am",495.406,15.2,46.3875,0,528.361,150,150,17.0416,148.186,0.495406,1,1,148.186,4.1
"Jan 8, 11:00 am",298.668,15.8,38.8923,0,327.273,96,96,16.6091,91.6084,0.298668,1,1,91.6084,4.1
"Jan 8, 12:00 pm",2523.14,16.3,36.1225,598,2621.84,238,570,26.193,769.305,2.52314,1,1,767.136,8.8
"Jan 8, 01:00 pm",2539.3,16.9,39.0997,848,2638.68,92,539,27.5038,781.036,2.5393,1,1,776.876,8.8
"Jan 8, 02:00 pm",2073.93,16.4,46.7352,719,2154.73,107,431,24.9521,633.889,2.07393,1,1,626.784,8.8
"Jan 8, 03:00 pm",1609.04,16,57.1825,762,1673.33,66,316,24.1482,501.892,1.60904,1,1,484.919,6.4
"Jan 8, 04:00 pm",805.997,15.5,69.1468,590,846.538,41,141,19.5026,267.266,0.805997,1,1,240.1,6.4
"Jan 8, 05:00 pm",55.2024,14.3,78.0229,129,78.9109,2,8,13.967,29.9146,0.0552025,1,3,21.8275,6.4
"Jan 8, 06:00 pm",0,13,0,0,0,0,0,13,0,0,1,0,0,4.4
"Jan 8, 07:00 pm",0,11.8,0,0,0,0,0,11.8,0,0,1,0,0,4.4
"Jan 8, 08:00 pm",0,10.9,0,0,0,0,0,10.9,0,0,1,0,0,4.4
"Jan 8, 09:00 pm",0,10,0,0,0,0,0,10,0,0,1,0,0,2.7
"Jan 8, 10:00 pm",0,9,0,0,0,0,0,9,0,0,1,0,0,2.7
"Jan 8, 11:00 pm",0,8.2,0,0,0,0,0,8.2,0,0,1,0,0,2.7
"Jan 9, 12:00 am",0,7.3,0,0,0,0,0,7.3,0,0,1,0,0,3.5
"Jan 9, 01:00 am",0,6.4,0,0,0,0,0,6.4,0,0,1,0,0,3.5
"Jan 9, 02:00 am",0,5.6,0,0,0,0,0,5.6,0,0,1,0,0,3.5
"Jan 9, 03:00 am",0,4.7,0,0,0,0,0,4.7,0,0,1,0,0,3
"Jan 9, 04:00 am",0,3.9,0,0,0,0,0,3.9,0,0,1,0,0,3
"Jan 9, 05:00 am",0,3.2,0,0,0,0,0,3.2,0,0,1,0,0,3
"Jan 9, 06:00 am",0,2.5,0,0,0,0,0,2.5,0,0,1,0,0,1.7
"Jan 9, 07:00 am",64.4754,1.9,77.8437,124,88.3605,3,9,0.572474,30.8141,0.0644754,1,2,23.0612,1.7
"Jan 9, 08:00 am",795.999,3,68.7032,497,836.282,48,137,8.15893,247.857,0.795999,1,1,225.472,1.7
"Jan 9, 09:00 am",1720.61,4.1,56.7535,775,1788.67,65,325,14.5427,512.788,1.72061,1,1,496.04,3.9
"Jan 9, 10:00 am",2271.3,5.2,46.3465,827,2359.72,80,457,19.9015,678.407,2.2713,1,1,670.502,3.9
"Jan 9, 11:00 am",2650.35,7,38.8006,914,2754.47,71,557,24.7704,804.913,2.65035,1,1,800.56,3.9
"Jan 9, 12:00 pm",2812.93,8.8,35.9805,925,2924.21,73,588,22.3395,843.608,2.81293,1,1,840.303,6.8
"Jan 9, 01:00 pm",2574.08,10.5,38.9314,710,2674.94,179,555,22.9647,774.335,2.57408,1,1,770.909,6.8
"Jan 9, 02:00 pm",498.298,10.9,46.5658,2,531.319,147,148,13.0148,146.365,0.498298,1,1,146.345,6.8
"Jan 9, 03:00 pm",1582.48,11.3,57.0229,591,1645.89,123,319,16.5554,473.613,1.58248,1,1,460.596,10.1
"Jan 9, 04:00 pm",837.364,11.6,69.0001,596,878.72,41,144,14.4866,270.873,0.837364,1,1,243.628,10.1
"Jan 9, 05:00 pm",60.0564,10.4,77.9836,135,83.8572,2,8,10.09,31.2591,0.0600564,1,3,22.8007,10.1
"Jan 9, 06:00 pm",0,9.3,0,0,0,0,0,9.3,0,0,1,0,0,5.9
"Jan 9, 07:00 pm",0,8.1,0,0,0,0,0,8.1,0,0,1,0,0,5.9
"Jan 9, 08:00 pm",0,6.9,0,0,0,0,0,6.9,0,0,1,0,0,5.9
"Jan 9, 09:00 pm",0,5.7,0,0,0,0,0,5.7,0,0,1,0,0,3.1
"Jan 9, 10:00 pm",0,4.5,0,0,0,0,0,4.5,0,0,1,0,0,3.1
"Jan 9, 11:00 pm",0,4,0,0,0,0,0,4,0,0,1,0,0,3.1
"Jan 10, 12:00 am",0,3.5,0,0,0,0,0,3.5,0,0,1,0,0,3.3
"Jan 10, 01:00 am",0,2.9,0,0,0,0,0,2.9,0,0,1,0,0,3.3
"Jan 10, 02:00 am",0,2.1,0,0,0,0,0,2.1,0,0,1,0,0,3.3
"Jan 10, 03:00 am",0,1.2,0,0,0,0,0,1.2,0,0,1,0,0,3.7
"Jan 10, 04:00 am",0,0.3,0,0,0,0,0,0.3,0,0,1,0,0,3.7
"Jan 10, 05:00 am",0,0.3,0,0,0,0,0,0.3,0,0,1,0,0,3.7
"Jan 10, 06:00 am",0,0.2,0,0,0,0,0,0.2,0,0,1,0,0,1.7
"Jan 10, 07:00 am",67.4694,0.2,77.8895,129,91.4117,3,9,-1.11299,31.7604,0.0674694,1,2,23.6892,1.7
"Jan 10, 08:00 am",822.379,1.3,68.7242,516,863.344,48,140,6.66663,254.53,0.822379,1,1,231.266,1.7
"Jan 10, 09:00 am",1744.86,2.5,56.7458,777,1813.75,65,326,11.9123,513.92,1.74486,1,1,497.138,4.7
"Jan 10, 10:00 am",2325.72,3.7,46.2993,868,2416.31,66,463,17.0621,686.011,2.32572,1,1,677.748,4.7
"Jan 10, 11:00 am",2685.04,4.5,38.702,904,2790.67,72,554,20.4482,799.212,2.68504,1,1,794.948,4.7
"Jan 10, 12:00 pm",2767.42,5.3,35.8317,915,2876.67,74,585,24.4467,838.026,2.76742,1,1,834.808,3.7
"Jan 10, 01:00 pm",2563.45,6.1,38.7574,832,2663.85,95,538,23.9193,775.086,2.56345,1,1,771.14,3.7
"Jan 10, 02:00 pm",2246.95,6.4,46.3925,823,2334.41,82,457,21.9088,677.377,2.24695,1,1,669.48,3.7
"Jan 10, 03:00 pm",1676.49,6.6,56.8609,764,1743.05,66,321,17.5199,506.558,1.67649,1,1,489.922,4.1
"Jan 10, 04:00 pm",800.757,6.9,68.8521,532,841.162,44,137,11.9599,254.746,0.800757,1,1,230.606,4.1
"Jan 10, 05:00 pm",56.0012,6.4,77.9452,124,79.7248,2,8,5.94306,29.0542,0.0560012,1,3,21.2894,4.1
"Jan 10, 06:00 pm",0,5.9,0,0,0,0,0,5.9,0,0,1,0,0,1.4
"Jan 10, 07:00 pm",0,5.4,0,0,0,0,0,5.4,0,0,1,0,0,1.4
"Jan 10, 08:00 pm",0,4.5,0,0,0,0,0,4.5,0,0,1,0,0,1.4
"Jan 10, 09:00 pm",0,3.5,0,0,0,0,0,3.5,0,0,1,0,0,1.2
"Jan 10, 10:00 pm",0,2.6,0,0,0,0,0,2.6,0,0,1,0,0,1.2
"Jan 10, 11:00 pm",0,2.2,0,0,0,0,0,2.2,0,0,1,0,0,1.2
"Jan 11, 12:00 am",0,1.8,0,0,0,0,0,1.8,0,0,1,0,0,4
"Jan 11, 01:00 am",0,1.5,0,0,0,0,0,1.5,0,0,1,0,0,4
"Jan 11, 02:00 am",0,0.9,0,0,0,0,0,0.9,0,0,1,0,0,4
"Jan 11, 03:00 am",0,0.3,0,0,0,0,0,0.3,0,0,1,0,0,2.4
"Jan 11, 04:00 am",0,-0.3,0,0,0,0,0,-0.3,0,0,1,0,0,2.4
"Jan 11, 05:00 am",0,-0.5,0,0,0,0,0,-0.5,0,0,1,0,0,2.4
