,"AC inverter power | (W)","Ambient temperature | (C)","Angle of incidence | (deg)","Beam irradiance | (W/m2)","Diffuse irradiance | (W/m2)","DC array power | (W)","Global horizontal irradiance | (W/m2)","Module temperature | (C)","Plane of array irradiance | (W/m2)","Power generated by system | (kW)","Shading factor for beam radiation","Sun up over horizon | (0/1)","Transmitted plane of array irradiance | (W/m2)","Wind speed | (m/s)"
"Feb 2, 12:00 am",0,-6,0,0,0,0,0,-6,0,0,1,0,0,4.1
"Feb 2, 01:00 am",0,-6.4,0,0,0,0,0,-6.4,0,0,1,0,0,4.1
"Feb 2, 02:00 am",0,-6.4,0,0,0,0,0,-6.4,0,0,1,0,0,4.1
"Feb 2, 03:00 am",0,-6.5,0,0,0,0,0,-6.5,0,0,1,0,0,4.5
"Feb 2, 04:00 am",0,-6.5,0,0,0,0,0,-6.5,0,0,1,0,0,4.5
"Feb 2, 05:00 am",0,-6.5,0,0,0,0,0,-6.5,0,0,1,0,0,4.5
"Feb 2, 06:00 am",0,-6.5,0,0,0,0,0,-6.5,0,0,1,0,0,6.4
"Feb 2, 07:00 am",0,-6.5,81.5258,5,0,1.68096,0,-7.70748,0.736822,0,1,2,0.423915,6.4
"Feb 2, 08:00 am",340.271,-6.6,75.3792,155,48,369.767,62,-6.12952,103.02,0.340272,1,1,93.8534,6.4
"Feb 2, 09:00 am",329.502,-6.7,63.5366,1,90,358.766,90,-6.34775,91.0135,0.329502,1,1,90.9798,7.4
"Feb 2, 10:00 am",559.358,-6.8,52.9883,8,145,593.802,148,-5.52897,151.221,0.559358,1,1,151.09,7.4
"Feb 2, 11:00 am",1036.41,-6.8,44.7801,83,204,1083.15,242,-3.49903,278.612,1.03641,1,1,277.92,7.4
"Feb 2, 12:00 pm",363.418,-6.6,40.3899,0,104,393.416,104,-6.04634,99.89,0.363418,1,1,99.89,9.1
"Feb 2, 01:00 pm",1103.57,-6.5,41.0689,77,221,1152.21,259,-3.42887,296.184,1.10357,1,1,295.727,9.1
"Feb 2, 02:00 pm",406.285,-7.2,46.5951,0,114,437.226,114,-6.48648,110.814,0.406285,1,1,110.814,9.1
"Feb 2, 03:00 pm",1396.67,-7.9,55.5328,307,173,1454.1,277,-4.15447,378.166,1.39667,1,1,372.089,10.7
"Feb 2, 04:00 pm",561.549,-8.6,66.5004,150,85,596.045,116,-7.37856,156.531,0.561549,1,1,150.516,10.7
"Feb 2, 05:00 pm",167.113,-9.5,77.1281,105,22,193.006,29,-9.63655,54.7761,0.167113,1,3,48.2938,10.7
"Feb 2, 06:00 pm",0,-10.3,0,0,0,0,0,-10.3,0,0,1,0,0,10.4
"Feb 2, 07:00 pm",0,-11.1,0,0,0,0,0,-11.1,0,0,1,0,0,10.4
"Feb 2, 08:00 pm",0,-11.3,0,0,0,0,0,-11.3,0,0,1,0,0,10.4
"Feb 2, 09:00 pm",0,-11.5,0,0,0,0,0,-11.5,0,0,1,0,0,8.3
"Feb 2, 10:00 pm",0,-11.7,0,0,0,0,0,-11.7,0,0,1,0,0,8.3
"Feb 2, 11:00 pm",0,-11.5,0,0,0,0,0,-11.5,0,0,1,0,0,8.3
"Feb 3, 12:00 am",0,-11.3,0,0,0,0,0,-11.3,0,0,1,0,0,8.2
"Feb 3, 01:00 am",0,-11.1,0,0,0,0,0,-11.1,0,0,1,0,0,8.2
"Feb 3, 02:00 am",0,-11.3,0,0,0,0,0,-11.3,0,0,1,0,0,8.2
"Feb 3, 03:00 am",0,-11.5,0,0,0,0,0,-11.5,0,0,1,0,0,7.5
"Feb 3, 04:00 am",0,-11.6,0,0,0,0,0,-11.6,0,0,1,0,0,7.5
"Feb 3, 05:00 am",0,-11.9,0,0,0,0,0,-11.9,0,0,1,0,0,7.5
"Feb 3, 06:00 am",0,-12.2,0,0,0,0,0,-12.2,0,0,1,0,0,6
"Feb 3, 07:00 am",0,-12.5,81.5546,0,0,0,0,-12.5,0,0,1,2,0,6
"Feb 3, 08:00 am",15.4357,-12.3,75.2586,0,10,38.3952,10,-13.4615,9.46098,0.0154357,1,1,9.46098,6
"Feb 3, 09:00 am",177.296,-12.2,63.3791,0,53,203.392,53,-12.4796,50.3147,0.177296,1,1,50.3147,10.4
"Feb 3, 10:00 am",244.7,-12,52.788,0,71,272.173,71,-12.0451,67.4465,0.2447,1,1,67.4465,10.4
"Feb 3, 11:00 am",308.618,-11.2,44.5312,0,88,337.435,88,-11.033,83.9589,0.308618,1,1,83.9589,10.4
"Feb 3, 12:00 pm",654.165,-10.3,40.1027,3,172,690.887,173,-8.84778,173.443,0.654165,1,1,173.427,8.6
"Feb 3, 01:00 pm",305.563,-9.5,40.7772,0,88,334.315,88,-9.22891,83.7903,0.305563,1,1,83.7903,8.6
"Feb 3, 02:00 pm",500.376,-9.7,46.3316,0,136,533.445,136,-8.79997,133.931,0.500376,1,1,133.931,8.6
"Feb 3, 03:00 pm",279.202,-10,55.3077,0,80,307.396,80,-9.90564,76.8329,0.279202,1,1,76.8329,13.4
"Feb 3, 04:00 pm",1018.41,-10.3,66.3105,363,113,1064.65,190,-8.10965,282.456,1.01841,1,1,268.052,13.4
"Feb 3, 05:00 pm",211.489,-11.7,77.1087,191,18,238.279,32,-11.6028,70.9392,0.211489,1,3,59.1521,13.4
"Feb 3, 06:00 pm",0,-13.1,0,0,0,0,0,-13.1,0,0,1,0,0,10.1
"Feb 3, 07:00 pm",0,-14.5,0,0,0,0,0,-14.5,0,0,1,0,0,10.1
"Feb 3, 08:00 pm",0,-14.9,0,0,0,0,0,-14.9,0,0,1,0,0,10.1
"Feb 3, 09:00 pm",0,-15.2,0,0,0,0,0,-15.2,0,0,1,0,0,9.1
"Feb 3, 10:00 pm",0,-15.5,0,0,0,0,0,-15.5,0,0,1,0,0,9.1
"Feb 3, 11:00 pm",0,-16.1,0,0,0,0,0,-16.1,0,0,1,0,0,9.1
"Feb 4, 12:00 am",0,-16.6,0,0,0,0,0,-16.6,0,0,1,0,0,6.8
"Feb 4, 01:00 am",0,-17.2,0,0,0,0,0,-17.2,0,0,1,0,0,6.8
"Feb 4, 02:00 am",0,-16.9,0,0,0,0,0,-16.9,0,0,1,0,0,6.8
"Feb 4, 03:00 am",0,-16.6,0,0,0,0,0,-16.6,0,0,1,0,0,7.1
"Feb 4, 04:00 am",0,-16.3,0,0,0,0,0,-16.3,0,0,1,0,0,7.1
"Feb 4, 05:00 am",0,-16.8,0,0,0,0,0,-16.8,0,0,1,0,0,7.1
"Feb 4, 06:00 am",0,-17.3,0,0,0,0,0,-17.3,0,0,1,0,0,6.7
"Feb 4, 07:00 am",0,-17.7,81.5818,8,0,2.78145,0,-18.8137,1.17118,0,1,2,0.67108,6.7
"Feb 4, 08:00 am",393.782,-17.4,75.133,164,54,424.446,70,-16.765,112.859,0.393782,1,1,103.23,6.7
"Feb 4, 09:00 am",587.004,-17.1,63.2168,84,104,622.104,125,-15.3854,154.911,0.587004,1,1,152.128,5.2
"Feb 4, 10:00 am",1600.77,-16.8,52.5827,392,157,1664.78,304,-9.87331,422.387,1.60077,1,1,416.163,5.2
"Feb 4, 11:00 am",2561.22,-16.6,44.2771,635,189,2661.53,482,-4.18451,686.037,2.56122,1,1,680.974,5.2
"Feb 4, 12:00 pm",1497.78,-16.4,39.8104,161,235,1558.42,316,-11.2523,388.265,1.49778,1,1,387.418,8.1
"Feb 4, 01:00 pm",2807.67,-16.2,40.4816,659,198,2918.71,525,-6.13618,744.499,2.80767,1,1,740.802,8.1
"Feb 4, 02:00 pm",1891.46,-16.4,46.066,317,234,1965.53,375,-9.65672,494.731,1.89146,1,1,491.774,8.1
"Feb 4, 03:00 pm",262.086,-16.7,55.0819,0,74,289.921,74,-16.3424,70.6296,0.262086,1,1,70.6296,8.5
"Feb 4, 04:00 pm",583.087,-16.9,66.1208,127,92,618.093,119,-15.689,155.953,0.583087,1,1,150.966,8.5
"Feb 4, 05:00 pm",202.906,-17,77.0905,118,26,229.521,35,-17.0203,63.0458,0.202906,1,3,55.7664,8.5
"Feb 4, 06:00 pm",0,-17.1,0,0,0,0,0,-17.1,0,0,1,0,0,8.7
"Feb 4, 07:00 pm",0,-17.3,0,0,0,0,0,-17.3,0,0,1,0,0,8.7
"Feb 4, 08:00 pm",0,-17.4,0,0,0,0,0,-17.4,0,0,1,0,0,8.7
"Feb 4, 09:00 pm",0,-17.5,0,0,0,0,0,-17.5,0,0,1,0,0,7.4
"Feb 4, 10:00 pm",0,-17.6,0,0,0,0,0,-17.6,0,0,1,0,0,7.4
"Feb 4, 11:00 pm",0,-17.9,0,0,0,0,0,-17.9,0,0,1,0,0,7.4
"Feb 5, 12:00 am",0,-18.3,0,0,0,0,0,-18.3,0,0,1,0,0,7.3
"Feb 5, 01:00 am",0,-18.6,0,0,0,0,0,-18.6,0,0,1,0,0,7.3
"Feb 5, 02:00 am",0,-18.6,0,0,0,0,0,-18.6,0,0,1,0,0,7.3
"Feb 5, 03:00 am",0,-18.6,0,0,0,0,0,-18.6,0,0,1,0,0,7.4
"Feb 5, 04:00 am",0,-18.6,0,0,0,0,0,-18.6,0,0,1,0,0,7.4
"Feb 5, 05:00 am",0,-18.7,0,0,0,0,0,-18.7,0,0,1,0,0,7.4
"Feb 5, 06:00 am",0,-18.7,0,0,0,0,0,-18.7,0,0,1,0,0,8.4
"Feb 5, 07:00 am",0,-18.8,81.6071,10,1,7.50683,1,-19.7431,2.42945,0,1,2,1.80464,8.4
"Feb 5, 08:00 am",397.993,-17.9,75.0025,170,54,428.75,72,-17.3249,113.99,0.397993,1,1,104.048,8.4
"Feb 5, 09:00 am",572.961,-17,63.0496,80,107,607.727,127,-15.8788,150.947,0.572961,1,1,148.323,9.1
"Feb 5, 10:00 am",485.924,-16.1,52.3724,0,128,518.661,128,-15.2748,126.888,0.485924,1,1,126.888,9.1
"Feb 5, 11:00 am",1075.92,-15.1,44.0179,69,213,1123.78,245,-12.2581,278.78,1.07592,1,1,278.243,9.1
"Feb 5, 12:00 pm",1741.66,-14.2,39.5132,245,237,1810.45,361,-8.78372,455.828,1.74166,1,1,454.577,8.9
"Feb 5, 01:00 pm",772.212,-13.3,40.1824,12,192,811.885,198,-11.2105,201.931,0.772213,1,1,201.866,8.9
"Feb 5, 02:00 pm",801.089,-13.2,45.7985,19,193,841.503,202,-11.2015,209.41,0.801089,1,1,209.237,8.9
"Feb 5, 03:00 pm",520.877,-13.1,54.8556,7,133,554.42,135,-12.1694,137.453,0.520877,1,1,137.321,10.1
"Feb 5, 04:00 pm",309.351,-12.9,65.9314,12,79,338.183,82,-12.6824,84.0573,0.309351,1,1,83.5911,10.1
"Feb 5, 05:00 pm",199.088,-13.1,77.0737,116,29,225.626,38,-13.1814,62.8122,0.199088,1,3,55.6586,10.1
"Feb 5, 06:00 pm",0,-13.3,0,0,0,0,0,-13.3,0,0,1,0,0,6.8
"Feb 5, 07:00 pm",0,-13.5,0,0,0,0,0,-13.5,0,0,1,0,0,6.8
"Feb 5, 08:00 pm",0,-13.6,0,0,0,0,0,-13.6,0,0,1,0,0,6.8
"Feb 5, 09:00 pm",0,-13.7,0,0,0,0,0,-13.7,0,0,1,0,0,7.2
"Feb 5, 10:00 pm",0,-13.8,0,0,0,0,0,-13.8,0,0,1,0,0,7.2
"Feb 5, 11:00 pm",0,-13.9,0,0,0,0,0,-13.9,0,0,1,0,0,7.2
"Feb 6, 12:00 am",0,-14,0,0,0,0,0,-14,0,0,1,0,0,5.4
"Feb 6, 01:00 am",0,-14.1,0,0,0,0,0,-14.1,0,0,1,0,0,5.4
"Feb 6, 02:00 am",0,-14.3,0,0,0,0,0,-14.3,0,0,1,0,0,5.4
"Feb 6, 03:00 am",0,-14.5,0,0,0,0,0,-14.5,0,0,1,0,0,6.7
"Feb 6, 04:00 am",0,-14.7,0,0,0,0,0,-14.7,0,0,1,0,0,6.7
"Feb 6, 05:00 am",0,-15.2,0,0,0,0,0,-15.2,0,0,1,0,0,6.7
"Feb 6, 06:00 am",0,-15.7,0,0,0,0,0,-15.7,0,0,1,0,0,4.8
"Feb 6, 07:00 am",0,-16.2,81.6307,12,1,8.11333,1,-17.5654,2.71649,0,1,2,1.96708,4.8
"Feb 6, 08:00 am",412.647,-15.5,74.8672,175,57,443.728,76,-14.6212,119.029,0.412647,1,1,108.837,4.8
"Feb 6, 09:00 am",137.519,-14.8,62.8777,0,42,162.823,42,-15.2513,39.8375,0.137519,1,1,39.8375,6.3
"Feb 6, 10:00 am",359.796,-14.2,52.1572,0,99,389.715,99,-13.7931,95.9031,0.359796,1,1,95.9031,6.3
"Feb 6, 11:00 am",1087.45,-13.5,43.7536,79,212,1135.63,249,-9.80174,284.569,1.08745,1,1,283.968,6.3
"Feb 6, 12:00 pm",517.087,-12.9,39.2111,0,140,550.542,140,-11.5468,136.701,0.517087,1,1,136.701,6.6
"Feb 6, 01:00 pm",1479.12,-12.3,39.8795,160,238,1539.16,319,-6.90906,390.268,1.47912,1,1,389.421,6.6
"Feb 6, 02:00 pm",285.482,-11.9,45.5293,0,82,313.808,82,-11.4002,77.9651,0.285482,1,1,77.9651,6.6
"Feb 6, 03:00 pm",702.904,-11.5,54.6289,38,154,740.828,168,-9.16225,186.43,0.702904,1,1,185.726,4.9
"Feb 6, 04:00 pm",384.357,-11.1,65.7425,37,85,414.813,93,-10.2033,104.979,0.384357,1,1,103.557,4.9
"Feb 6, 05:00 pm",216.763,-11.5,77.0583,121,32,243.661,41,-11.4839,67.9765,0.216763,1,3,60.5169,4.9
"Feb 6, 06:00 pm",0,-11.8,0,0,0,0,0,-11.8,0,0,1,0,0,4
"Feb 6, 07:00 pm",0,-12.1,0,0,0,0,0,-12.1,0,0,1,0,0,4
"Feb 6, 08:00 pm",0,-12.3,0,0,0,0,0,-12.3,0,0,1,0,0,4
"Feb 6, 09:00 pm",0,-12.4,0,0,0,0,0,-12.4,0,0,1,0,0,5.2
"Feb 6, 10:00 pm",0,-12.6,0,0,0,0,0,-12.6,0,0,1,0,0,5.2
"Feb 6, 11:00 pm",0,-12.7,0,0,0,0,0,-12.7,0,0,1,0,0,5.2
"Feb 7, 12:00 am",0,-12.8,0,0,0,0,0,-12.8,0,0,1,0,0,5.9
"Feb 7, 01:00 am",0,-12.9,0,0,0,0,0,-12.9,0,0,1,0,0,5.9
"Feb 7, 02:00 am",0,-13.3,0,0,0,0,0,-13.3,0,0,1,0,0,5.9
"Feb 7, 03:00 am",0,-13.8,0,0,0,0,0,-13.8,0,0,1,0,0,7.7
"Feb 7, 04:00 am",0,-14.2,0,0,0,0,0,-14.2,0,0,1,0,0,7.7
"Feb 7, 05:00 am",0,-14.8,0,0,0,0,0,-14.8,0,0,1,0,0,7.7
"Feb 7, 06:00 am",0,-15.4,0,0,0,0,0,-15.4,0,0,1,0,0,7.7
"Feb 7, 07:00 am",0,-16,81.6524,1,1,4.33235,1,-17.0261,1.11502,0,1,2,1.0526,7.7
"Feb 7, 08:00 am",183.269,-15.7,74.7271,15,44,209.486,46,-16.0287,51.967,0.183269,1,1,51.0973,7.7
"Feb 7, 09:00 am",498.178,-15.3,62.7012,42,106,531.196,117,-14.3388,131.785,0.498178,1,1,130.437,7.1
"Feb 7, 10:00 am",1259.73,-14.9,51.9373,206,181,1312.95,261,-10.7193,330.207,1.25973,1,1,327.095,7.1
"Feb 7, 11:00 am",1339.62,-13.2,43.4845,123,241,1395.27,299,-8.47057,351.691,1.33962,1,1,350.778,7.1
"Feb 7, 12:00 pm",1722.96,-11.4,38.9043,235,243,1791.1,364,-6.00105,455.983,1.72296,1,1,454.853,9.1
"Feb 7, 01:00 pm",550.693,-9.6,39.5732,0,150,584.934,150,-8.28009,147.169,0.550693,1,1,147.169,9.1
"Feb 7, 02:00 pm",724.679,-9.3,45.2584,15,181,763.148,188,-7.59571,192.674,0.724679,1,1,192.543,9.1
"Feb 7, 03:00 pm",863.111,-8.9,54.402,94,164,905.143,198,-6.67994,230.936,0.863111,1,1,229.224,9.3
"Feb 7, 04:00 pm",729.226,-8.6,65.5541,199,101,767.809,146,-6.7368,201.968,0.729226,1,1,194.4,9.3
"Feb 7, 05:00 pm",236.108,-9.4,77.0443,138,34,263.403,45,-9.24976,74.5172,0.236108,1,3,66.012,9.3
"Feb 7, 06:00 pm",0,-10.2,0,0,0,0,0,-10.2,0,0,1,0,0,6.8
"Feb 7, 07:00 pm",0,-11.1,0,0,0,0,0,-11.1,0,0,1,0,0,6.8
"Feb 7, 08:00 pm",0,-12,0,0,0,0,0,-12,0,0,1,0,0,6.8
"Feb 7, 09:00 pm",0,-12.9,0,0,0,0,0,-12.9,0,0,1,0,0,9.7
"Feb 7, 10:00 pm",0,-13.8,0,0,0,0,0,-13.8,0,0,1,0,0,9.7
"Feb 7, 11:00 pm",0,-13.9,0,0,0,0,0,-13.9,0,0,1,0,0,9.7
"Feb 8, 12:00 am",0,-14,0,0,0,0,0,-14,0,0,1,0,0,8.5
"Feb 8, 01:00 am",0,-14,0,0,0,0,0,-14,0,0,1,0,0,8.5
"Feb 8, 02:00 am",0,-14.3,0,0,0,0,0,-14.3,0,0,1,0,0,8.5
"Feb 8, 03:00 am",0,-14.7,0,0,0,0,0,-14.7,0,0,1,0,0,9.4
"Feb 8, 04:00 am",0,-15,0,0,0,0,0,-15,0,0,1,0,0,9.4
"Feb 8, 05:00 am",0,-15.1,0,0,0,0,0,-15.1,0,0,1,0,0,9.4
"Feb 8, 06:00 am",0,-15.2,0,0,0,0,0,-15.2,0,0,1,0,0,7.8
"Feb 8, 07:00 am",0,-15.3,81.6724,17,1,9.73114,1,-16.2793,3.43201,0,1,2,2.37126,7.8
"Feb 8, 08:00 am",444.293,-14.8,74.5824,185,62,476.083,83,-14.0006,127.738,0.444293,1,1,117.061,7.8
"Feb 8, 09:00 am",665.269,-14.3,62.5202,110,113,702.263,143,-12.5269,177.182,0.665269,1,1,173.691,7
"Feb 8, 10:00 am",449.189,-13.7,51.7128,0,121,481.09,121,-12.8058,118.856,0.449189,1,1,118.856,7
"Feb 8, 11:00 am",415.949,-11.9,43.2105,0,115,447.105,115,-11.1928,111.175,0.415949,1,1,111.175,7
"Feb 8, 12:00 pm",668.798,-10,38.5929,5,175,705.879,178,-8.59209,177.397,0.668798,1,1,177.374,9.7
"Feb 8, 01:00 pm",2286.67,-8.1,39.2636,424,248,2375.7,466,-0.940786,618.216,2.28667,1,1,616.103,9.7
"Feb 8, 02:00 pm",704.119,-7.8,44.986,19,175,742.074,184,-5.89993,188.69,0.704119,1,1,188.529,9.7
"Feb 8, 03:00 pm",968.434,-7.5,54.175,132,164,1013.29,212,-5.27726,260.459,0.968434,1,1,258.094,11.7
"Feb 8, 04:00 pm",1071.83,-7.2,65.3663,422,103,1119.57,201,-4.46621,301.997,1.07183,1,1,286.118,11.7
"Feb 8, 05:00 pm",289.956,-8,77.0316,245,28,318.376,48,-7.59535,95.4228,0.289956,1,3,80.3268,11.7
"Feb 8, 06:00 pm",0,-8.8,0,0,0,0,0,-8.8,0,0,1,0,0,9.4
"Feb 8, 07:00 pm",0,-9.6,0,0,0,0,0,-9.6,0,0,1,0,0,9.4
"Feb 8, 08:00 pm",0,-10.4,0,0,0,0,0,-10.4,0,0,1,0,0,9.4
"Feb 8, 09:00 pm",0,-11.1,0,0,0,0,0,-11.1,0,0,1,0,0,9.8
"Feb 8, 10:00 pm",0,-11.9,0,0,0,0,0,-11.9,0,0,1,0,0,9.8
"Feb 8, 11:00 pm",0,-12.1,0,0,0,0,0,-12.1,0,0,1,0,0,9.8
"Feb 9, 12:00 am",0,-12.3,0,0,0,0,0,-12.3,0,0,1,0,0,7.2
"Feb 9, 01:00 am",0,-12.5,0,0,0,0,0,-12.5,0,0,1,0,0,7.2
"Feb 9, 02:00 am",0,-12.7,0,0,0,0,0,-12.7,0,0,1,0,0,7.2
"Feb 9, 03:00 am",0,-13,0,0,0,0,0,-13,0,0,1,0,0,6.9
"Feb 9, 04:00 am",0,-13.2,0,0,0,0,0,-13.2,0,0,1,0,0,6.9
"Feb 9, 05:00 am",0,-13.3,0,0,0,0,0,-13.3,0,0,1,0,0,6.9
"Feb 9, 06:00 am",0,-13.4,0,0,0,0,0,-13.4,0,0,1,0,0,5.1
"Feb 9, 07:00 am",0,-13.5,81.6906,18,1,9.98769,1,-14.7538,3.57119,0,1,2,2.44848,5.1
"Feb 9, 08:00 am",384.225,-12.9,74.4331,174,53,414.679,74,-12.1771,112.7,0.384225,1,1,102.706,5.1
"Feb 9, 09:00 am",904.044,-12.2,62.3347,206,132,947.163,188,-7.90281,245.135,0.904044,1,1,238.672,3.6
"Feb 9, 10:00 am",418.735,-11.6,51.4838,0,115,449.952,115,-10.1367,112.36,0.418735,1,1,112.36,3.6
"Feb 9, 11:00 am",2447.92,-10.5,42.9317,617,185,2543.49,483,4.02725,677.991,2.44792,1,1,673.636,3.6
"Feb 9, 12:00 pm",2800.1,-9.4,38.277,673,205,2910.81,559,5.56921,779.082,2.8001,1,1,776.039,5
"Feb 9, 01:00 pm",1066.81,-8.3,38.9508,103,188,1114.41,241,-2.82564,287.238,1.06681,1,1,286.741,5
"Feb 9, 02:00 pm",2277.75,-7.8,44.7123,581,178,2366.43,449,3.60151,630.418,2.27775,1,1,625.603,5
"Feb 9, 03:00 pm",1852.6,-7.2,53.948,563,151,1925.28,359,1.69049,514.772,1.8526,1,1,504.857,5.7
"Feb 9, 04:00 pm",567.011,-6.7,65.1792,109,100,601.636,126,-4.47461,157.807,0.567011,1,1,153.749,5.7
"Feb 9, 05:00 pm",266.618,-7.2,77.0205,140,40,294.548,52,-6.8419,83.1681,0.266618,1,3,74.5437,5.7
"Feb 9, 06:00 pm",0,-7.7,0,0,0,0,0,-7.7,0,0,1,0,0,6.2
"Feb 9, 07:00 pm",0,-8.2,0,0,0,0,0,-8.2,0,0,1,0,0,6.2
"Feb 9, 08:00 pm",0,-8.8,0,0,0,0,0,-8.8,0,0,1,0,0,6.2
"Feb 9, 09:00 pm",0,-9.5,0,0,0,0,0,-9.5,0,0,1,0,0,7
"Feb 9, 10:00 pm",0,-10.2,0,0,0,0,0,-10.2,0,0,1,0,0,7
"Feb 9, 11:00 pm",0,-10.7,0,0,0,0,0,-10.7,0,0,1,0,0,7
"Feb 10, 12:00 am",0,-11.2,0,0,0,0,0,-11.2,0,0,1,0,0,6
"Feb 10, 01:00 am",0,-11.8,0,0,0,0,0,-11.8,0,0,1,0,0,6
"Feb 10, 02:00 am",0,-12,0,0,0,0,0,-12,0,0,1,0,0,6
"Feb 10, 03:00 am",0,-12.2,0,0,0,0,0,-12.2,0,0,1,0,0,7
"Feb 10, 04:00 am",0,-12.4,0,0,0,0,0,-12.4,0,0,1,0,0,7
"Feb 10, 05:00 am",0,-12.6,0,0,0,0,0,-12.6,0,0,1,0,0,7
"Feb 10, 06:00 am",0,-12.9,0,0,0,0,0,-12.9,0,0,1,0,0,5.7
"Feb 10, 07:00 am",0,-13.1,81.707,41,1,17.6144,2,-14.2309,6.88351,0,1,2,4.32712,5.7
"Feb 10, 08:00 am",521.641,-12.5,74.2793,362,47,555.203,91,-10.9729,158.861,0.521641,1,1,138.176,5.7
"Feb 10, 09:00 am",1381.28,-11.9,62.1449,482,129,1438.22,262,-5.92588,380.295,1.38128,1,1,365.351,5.4
"Feb 10, 10:00 am",1355.1,-11.4,51.2503,200,210,1411.23,290,-5.43269,362.084,1.3551,1,1,359.221,5.4
"Feb 10, 11:00 am",345.105,-10.4,42.6484,0,98,374.705,98,-9.51212,93.8059,0.345106,1,1,93.8059,5.4
"Feb 10, 12:00 pm",1235.92,-9.4,37.9566,84,245,1288.43,290,-4.84826,329.121,1.23592,1,1,328.753,6.1
"Feb 10, 01:00 pm",365.01,-8.5,38.6349,0,104,395.042,104,-7.6533,99.6461,0.36501,1,1,99.6461,6.1
"Feb 10, 02:00 pm",2300.91,-8.2,44.4373,532,209,2390.52,460,1.63354,631.005,2.30091,1,1,626.703,6.1
"Feb 10, 03:00 pm",1983.24,-7.9,53.7211,650,133,2060.66,377,0.198491,548.216,1.98324,1,1,536.963,7.2
"Feb 10, 04:00 pm",747.012,-7.7,64.993,197,106,786.044,154,-5.04759,207.656,0.747012,1,1,200.401,7.2
"Feb 10, 05:00 pm",289.157,-8,77.0108,158,42,317.561,55,-7.55154,89.8667,0.289157,1,3,80.1354,7.2
"Feb 10, 06:00 pm",0,-8.4,0,0,0,0,0,-8.4,0,0,1,0,0,6.3
"Feb 10, 07:00 pm",0,-8.8,0,0,0,0,0,-8.8,0,0,1,0,0,6.3
"Feb 10, 08:00 pm",0,-9.9,0,0,0,0,0,-9.9,0,0,1,0,0,6.3
"Feb 10, 09:00 pm",0,-11,0,0,0,0,0,-11,0,0,1,0,0,7.1
"Feb 10, 10:00 pm",0,-12.1,0,0,0,0,0,-12.1,0,0,1,0,0,7.1
"Feb 10, 11:00 pm",0,-12.7,0,0,0,0,0,-12.7,0,0,1,0,0,7.1
"Feb 11, 12:00 am",0,-13.3,0,0,0,0,0,-13.3,0,0,1,0,0,6.9
"Feb 11, 01:00 am",0,-13.9,0,0,0,0,0,-13.9,0,0,1,0,0,6.9
"Feb 11, 02:00 am",0,-14.1,0,0,0,0,0,-14.1,0,0,1,0,0,6.9
"Feb 11, 03:00 am",0,-14.3,0,0,0,0,0,-14.3,0,0,1,0,0,6.8
"Feb 11, 04:00 am",0,-14.5,0,0,0,0,0,-14.5,0,0,1,0,0,6.8
"Feb 11, 05:00 am",0,-14.2,0,0,0,0,0,-14.2,0,0,1,0,0,6.8
"Feb 11, 06:00 am",0,-13.9,0,0,0,0,0,-13.9,0,0,1,0,0,6
"Feb 11, 07:00 am",0,-13.6,81.7216,25,1,12.2815,2,-14.7261,4.56942,0,1,2,3.01114,6
"Feb 11, 08:00 am",482.665,-12.6,74.121,202,68,515.327,94,-11.4629,139.481,0.482665,1,1,128,6
"Feb 11, 09:00 am",546.979,-11.5,61.9508,53,115,581.132,130,-10.3297,146.628,0.546979,1,1,145.005,8.1
"Feb 11, 10:00 am",392.715,-10.4,51.0125,0,109,423.355,109,-9.81627,105.855,0.392715,1,1,105.855,8.1
"Feb 11, 11:00 am",562.218,-8.9,42.3607,0,153,596.73,153,-7.70252,150.49,0.562218,1,1,150.49,8.1
"Feb 11, 12:00 pm",1634.77,-7.4,37.632,198,253,1699.92,359,-1.89626,439.93,1.63477,1,1,439.091,8
"Feb 11, 01:00 pm",330.232,-5.8,38.3161,0,96,359.511,96,-5.15697,91.6157,0.330232,1,1,91.6157,8
"Feb 11, 02:00 pm",945.372,-5.4,44.1613,39,213,989.605,232,-2.66221,255.11,0.945373,1,1,254.802,8
"Feb 11, 03:00 pm",783.349,-4.9,53.4944,53,170,823.307,190,-2.65605,212.891,0.783349,1,1,211.989,8.1
"Feb 11, 04:00 pm",598.538,-4.4,64.8076,124,103,633.914,133,-2.8531,167.607,0.598538,1,1,163.09,8.1
"Feb 11, 05:00 pm",245.863,-4.9,77.0026,106,41,273.361,50,-4.72609,76.3129,0.245863,1,3,69.7854,8.1
"Feb 11, 06:00 pm",0,-5.3,0,0,0,0,0,-5.3,0,0,1,0,0,8.5
"Feb 11, 07:00 pm",0,-5.7,0,0,0,0,0,-5.7,0,0,1,0,0,8.5
"Feb 11, 08:00 pm",0,-6.1,0,0,0,0,0,-6.1,0,0,1,0,0,8.5
"Feb 11, 09:00 pm",0,-6.4,0,0,0,0,0,-6.4,0,0,1,0,0,7.6
"Feb 11, 10:00 pm",0,-6.8,0,0,0,0,0,-6.8,0,0,1,0,0,7.6
"Feb 11, 11:00 pm",0,-6.9,0,0,0,0,0,-6.9,0,0,1,0,0,7.6
"Feb 12, 12:00 am",0,-7.1,0,0,0,0,0,-7.1,0,0,1,0,0,7.4
