,AC inverter power | (W),Ambient temperature | (C),Angle of incidence | (deg),Beam irradiance | (W/m2),Diffuse irradiance | (W/m2),DC array power | (W),Global horizontal irradiance | (W/m2),Module temperature | (C),Plane of array irradiance | (W/m2),Power generated by system | (kW),Shading factor for beam radiation,Sun up over horizon | (0/1),Transmitted plane of array irradiance | (W/m2),Wind speed | (m/s)
"Sep 29, 11:00 pm",0,9.3,0,0,0,0,0,9.3,0,0,1,0,0,8
"Sep 30, 12:00 am",0,7.6,0,0,0,0,0,7.6,0,0,1,0,0,8
"Sep 30, 01:00 am",0,6,0,0,0,0,0,6,0,0,1,0,0,1.8
"Sep 30, 02:00 am",0,4.3,0,0,0,0,0,4.3,0,0,1,0,0,1.8
"Sep 30, 03:00 am",0,4.2,0,0,0,0,0,4.2,0,0,1,0,0,1.8
"Sep 30, 04:00 am",0,4,0,0,0,0,0,4,0,0,1,0,0,5.7
"Sep 30, 05:00 am",0,3.9,0,0,0,0,0,3.9,0,0,1,0,0,5.7
"Sep 30, 06:00 am",153.607,3.9,82.7301,239,27,179.23,46,3.7491,61.871,0.153607,1,2,47.4121,5.7
"Sep 30, 07:00 am",519.504,3.9,70.3485,148,100,553.015,137,5.22503,154.436,0.519504,1,1,147.219,7.4
"Sep 30, 08:00 am",1829.87,3.9,57.0663,679,143,1901.75,424,11.2246,534.676,1.82987,1,1,519.675,7.4
"Sep 30, 09:00 am",2589.93,4.8,44.5266,952,64,2691.46,586,15.9964,759.059,2.58993,1,1,751.299,7.4
"Sep 30, 10:00 am",2968.34,5.7,33.6602,950,65,3086.71,676,18.2323,873.049,2.96834,1,1,870.404,8
"Sep 30, 11:00 am",3135.89,6.6,26.6552,898,103,3262.16,724,20.0668,928.711,3.13589,1,1,927.628,8
"Sep 30, 12:00 pm",3258.61,7.6,26.7634,942,108,3390.84,759,21.7821,973.031,3.25861,1,1,971.879,8
"Sep 30, 01:00 pm",2872.91,8.6,33.9173,877,92,2986.9,654,17.2072,840.856,2.87291,1,1,838.344,13.3
"Sep 30, 02:00 pm",2555.45,9.6,44.8515,951,63,2655.52,582,17.2299,753.389,2.55545,1,1,745.41,13.3
"Sep 30, 03:00 pm",1828.93,10.2,57.4229,892,56,1900.77,422,15.6349,549.928,1.82893,1,1,529.721,13.3
"Sep 30, 04:00 pm",823.986,10.8,70.7224,668,41,864.993,204,13.5268,271.933,0.823986,1,1,238.796,11.2
"Sep 30, 05:00 pm",70.5398,11.3,82.953,289,6,94.5409,28,11.1492,43.1535,0.0705398,1,3,25.8258,11.2
"Sep 30, 06:00 pm",0,11,0,0,0,0,0,11,0,0,1,0,0,11.2
"Sep 30, 07:00 pm",0,10.6,0,0,0,0,0,10.6,0,0,1,0,0,12.3
"Sep 30, 08:00 pm",0,10.2,0,0,0,0,0,10.2,0,0,1,0,0,12.3
"Sep 30, 09:00 pm",0,10,0,0,0,0,0,10,0,0,1,0,0,12.3
"Sep 30, 10:00 pm",0,9.7,0,0,0,0,0,9.7,0,0,1,0,0,13.5
"Sep 30, 11:00 pm",0,9.5,0,0,0,0,0,9.5,0,0,1,0,0,13.5
"Oct 1, 12:00 am",0,9.1,0,0,0,0,0,9.1,0,0,1,0,0,13.5
"Oct 1, 01:00 am",0,8.7,0,0,0,0,0,8.7,0,0,1,0,0,14.1
"Oct 1, 02:00 am",0,8.3,0,0,0,0,0,8.3,0,0,1,0,0,14.1
"Oct 1, 03:00 am",0,8.1,0,0,0,0,0,8.1,0,0,1,0,0,14.1
"Oct 1, 04:00 am",0,8,0,0,0,0,0,8,0,0,1,0,0,12
"Oct 1, 05:00 am",0,7.9,0,0,0,0,0,7.9,0,0,1,0,0,12
"Oct 1, 06:00 am",128.817,8.1,82.6792,412,11,153.949,43,8.07923,66.4651,0.128817,1,2,41.4924,12
"Oct 1, 07:00 am",969.106,8.4,70.4423,769,46,1013.99,235,11.1306,314.632,0.969106,1,1,276.968,12.5
"Oct 1, 08:00 am",1858.79,8.7,57.189,893,57,1931.69,423,14.2089,554.804,1.85879,1,1,534.904,12.5
"Oct 1, 09:00 am",2547.94,10.8,44.6982,952,63,2647.69,581,18.6785,756.007,2.54794,1,1,748.127,12.5
"Oct 1, 10:00 am",2962.77,12.9,33.9118,981,69,3080.88,696,25.5073,901.344,2.96277,1,1,898.536,8.4
"Oct 1, 11:00 am",3164.66,15,27.0095,994,72,3292.31,755,28.8375,976.76,3.16466,1,1,975.505,8.4
"Oct 1, 12:00 pm",3147.92,15.8,27.1588,994,72,3274.77,754,29.6938,975.578,3.14792,1,1,974.299,8.4
"Oct 1, 01:00 pm",2918.1,16.6,34.2679,976,66,3034.15,687,26.0954,890.271,2.9181,1,1,887.366,12.8
"Oct 1, 02:00 pm",2451.43,17.4,45.1492,950,64,2547.15,577,25.3322,750.443,2.45143,1,1,742.261,12.8
"Oct 1, 03:00 pm",1752.86,17.3,57.6838,890,56,1822.04,416,22.9179,545.523,1.75286,1,1,524.992,12.8
"Oct 1, 04:00 pm",790.668,17.3,70.9598,751,22,830.813,201,19.593,273.391,0.790668,1,1,235.737,14.7
"Oct 1, 05:00 pm",60.2089,17.2,82.9731,314,3,84.0126,26,17.0875,42.3779,0.0602089,1,3,23.5673,14.7
"Oct 1, 06:00 pm",0,15.2,0,0,0,0,0,15.2,0,0,1,0,0,14.7
"Oct 1, 07:00 pm",0,13.2,0,0,0,0,0,13.2,0,0,1,0,0,11.7
"Oct 1, 08:00 pm",0,11.3,0,0,0,0,0,11.3,0,0,1,0,0,11.7
"Oct 1, 09:00 pm",0,10.9,0,0,0,0,0,10.9,0,0,1,0,0,11.7
"Oct 1, 10:00 pm",0,10.5,0,0,0,0,0,10.5,0,0,1,0,0,11
"Oct 1, 11:00 pm",0,10.1,0,0,0,0,0,10.1,0,0,1,0,0,11
"Oct 2, 12:00 am",0,9.3,0,0,0,0,0,9.3,0,0,1,0,0,11
"Oct 2, 01:00 am",0,8.5,0,0,0,0,0,8.5,0,0,1,0,0,12.5
"Oct 2, 02:00 am",0,7.7,0,0,0,0,0,7.7,0,0,1,0,0,12.5
"Oct 2, 03:00 am",0,6.2,0,0,0,0,0,6.2,0,0,1,0,0,12.5
"Oct 2, 04:00 am",0,4.6,0,0,0,0,0,4.6,0,0,1,0,0,10.6
"Oct 2, 05:00 am",0,3.1,0,0,0,0,0,3.1,0,0,1,0,0,10.6
"Oct 2, 06:00 am",134.27,3,82.6291,469,8,159.51,44,3.00331,70.5414,0.13427,1,2,42.0614,10.6
"Oct 2, 07:00 am",1006.38,2.9,70.5379,806,43,1052.29,238,6.72667,321.601,1.00638,1,1,281.952,7.7
"Oct 2, 08:00 am",1869.11,2.9,57.314,916,43,1942.38,415,10.4164,549.482,1.86911,1,1,528.889,7.7
"Oct 2, 09:00 am",2628.42,4,44.8727,979,58,2731.6,587,15.0429,767.467,2.62842,1,1,759.238,7.7
"Oct 2, 10:00 am",3037.6,5.1,34.1661,983,55,3159.21,678,15.865,884.236,3.0376,1,1,881.342,10.2
"Oct 2, 11:00 am",3336.87,6.3,27.3647,1014,63,3472.98,755,18.3854,981.35,3.33687,1,1,980.01,10.2
"Oct 2, 12:00 pm",3351.14,7.3,27.5533,1020,68,3487.97,763,19.5832,991.022,3.35114,1,1,989.642,10.2
"Oct 2, 01:00 pm",3048.99,8.4,34.618,999,56,3171.13,686,17.4828,894.254,3.04899,1,1,891.167,13.5
"Oct 2, 02:00 pm",2548.23,9.4,45.4467,815,146,2647.99,582,16.9288,749.488,2.54823,1,1,742.283,13.5
"Oct 2, 03:00 pm",1257.69,9.9,57.9442,432,123,1310.85,295,13.4006,371.825,1.25769,1,1,361.678,13.5
"Oct 2, 04:00 pm",653.557,10.3,71.1962,447,56,690.264,160,12.3026,212.172,0.653557,1,1,189.524,10.5
"Oct 2, 05:00 pm",49.9011,10.8,82.9926,180,7,73.5088,20,10.4545,30.7931,0.0499011,1,3,20.0191,10.5
"Oct 2, 06:00 pm",0,10.2,0,0,0,0,0,10.2,0,0,1,0,0,10.5
"Oct 2, 07:00 pm",0,9.6,0,0,0,0,0,9.6,0,0,1,0,0,12.7
"Oct 2, 08:00 pm",0,9.1,0,0,0,0,0,9.1,0,0,1,0,0,12.7
"Oct 2, 09:00 pm",0,8.8,0,0,0,0,0,8.8,0,0,1,0,0,12.7
"Oct 2, 10:00 pm",0,8.6,0,0,0,0,0,8.6,0,0,1,0,0,12.9
"Oct 2, 11:00 pm",0,8.3,0,0,0,0,0,8.3,0,0,1,0,0,12.9
"Oct 3, 12:00 am",0,8,0,0,0,0,0,8,0,0,1,0,0,12.9
"Oct 3, 01:00 am",0,7.6,0,0,0,0,0,7.6,0,0,1,0,0,13.8
"Oct 3, 02:00 am",0,7.2,0,0,0,0,0,7.2,0,0,1,0,0,13.8
"Oct 3, 03:00 am",0,6.9,0,0,0,0,0,6.9,0,0,1,0,0,13.8
"Oct 3, 04:00 am",0,6.6,0,0,0,0,0,6.6,0,0,1,0,0,12.8
"Oct 3, 05:00 am",0,6.3,0,0,0,0,0,6.3,0,0,1,0,0,12.8
"Oct 3, 06:00 am",115.209,6.7,82.5799,452,5,140.074,38,6.65294,65.0158,0.115209,1,2,37.5197,12.8
"Oct 3, 07:00 am",983.26,7.2,70.6353,802,43,1028.53,234,9.94097,319.101,0.98326,1,1,279.473,12.7
"Oct 3, 08:00 am",1876.81,7.6,57.4415,920,50,1950.36,420,13.0776,558.221,1.87681,1,1,537.352,12.7
"Oct 3, 09:00 am",2591.63,9.4,45.05,976,59,2693.23,582,17.2697,764.467,2.59163,1,1,756.134,12.7
"Oct 3, 10:00 am",3049.18,11.2,34.4231,1004,62,3171.32,694,20.7091,907.506,3.04918,1,1,904.467,12.8
"Oct 3, 11:00 am",3240.59,12.9,27.7205,1012,61,3371.94,747,23.2323,974.393,3.24059,1,1,972.994,12.8
"Oct 3, 12:00 pm",3060.13,13.6,27.9467,640,306,3182.79,739,23.3777,919.947,3.06013,1,1,919.037,12.8
"Oct 3, 01:00 pm",463.271,14.3,34.9676,0,143,495.491,143,15.3666,137.92,0.463271,1,1,137.92,14.7
"Oct 3, 02:00 pm",1381.41,15,45.7437,236,227,1438.36,352,18.4521,408.142,1.38141,1,1,406.001,14.7
"Oct 3, 03:00 pm",707.846,15.1,58.2039,94,158,745.894,195,16.7002,211.121,0.707846,1,1,208.873,14.7
"Oct 3, 04:00 pm",555.159,15.2,71.4316,274,84,589.504,146,16.7333,179.129,0.555159,1,1,165.103,10.5
"Oct 3, 05:00 pm",45.25,15.3,83.0116,106,10,68.7697,17,14.9008,25.4416,0.04525,1,3,19.1021,10.5
"Oct 3, 06:00 pm",0,14.7,0,0,0,0,0,14.7,0,0,1,0,0,10.5
"Oct 3, 07:00 pm",0,14.1,0,0,0,0,0,14.1,0,0,1,0,0,10.8
"Oct 3, 08:00 pm",0,13.5,0,0,0,0,0,13.5,0,0,1,0,0,10.8
"Oct 3, 09:00 pm",0,13.1,0,0,0,0,0,13.1,0,0,1,0,0,10.8
"Oct 3, 10:00 pm",0,12.7,0,0,0,0,0,12.7,0,0,1,0,0,6.4
"Oct 3, 11:00 pm",0,12.3,0,0,0,0,0,12.3,0,0,1,0,0,6.4
"Oct 4, 12:00 am",0,11.8,0,0,0,0,0,11.8,0,0,1,0,0,6.4
"Oct 4, 01:00 am",0,11.3,0,0,0,0,0,11.3,0,0,1,0,0,8
"Oct 4, 02:00 am",0,10.8,0,0,0,0,0,10.8,0,0,1,0,0,8
"Oct 4, 03:00 am",0,9.6,0,0,0,0,0,9.6,0,0,1,0,0,8
"Oct 4, 04:00 am",0,8.4,0,0,0,0,0,8.4,0,0,1,0,0,7.2
"Oct 4, 05:00 am",0,7.2,0,0,0,0,0,7.2,0,0,1,0,0,7.2
"Oct 4, 06:00 am",106.177,7.3,82.5316,431,4,130.867,35,7.15906,61.3933,0.106177,1,2,35.1304,7.2
"Oct 4, 07:00 am",923.702,7.4,70.7345,796,34,967.349,221,12.7045,305.586,0.923702,1,1,266.078,4
"Oct 4, 08:00 am",1802.51,7.4,57.5714,917,46,1873.42,411,18.6488,550.269,1.80251,1,1,529.279,4
"Oct 4, 09:00 am",2456.16,9.6,45.2302,972,54,2552.07,571,25.7775,753.688,2.45616,1,1,745.256,4
"Oct 4, 10:00 am",2742.55,11.8,34.6826,954,56,2850.71,652,31.0406,856.63,2.74255,1,1,853.66,3.7
"Oct 4, 11:00 am",3083.89,13.9,28.0768,1019,68,3207.68,753,36.0729,985.996,3.08389,1,1,984.523,3.7
"Oct 4, 12:00 pm",3015,15,28.339,1011,61,3135.54,739,37.0254,968.458,3.015,1,1,966.948,3.7
"Oct 4, 01:00 pm",2639.58,16.1,35.3164,896,76,2743.24,632,31.5391,826.448,2.63958,1,1,823.463,5.5
"Oct 4, 02:00 pm",2024.91,17.2,46.0403,630,160,2103.87,490,28.8175,629.176,2.02491,1,1,623.311,5.5
"Oct 4, 03:00 pm",813.139,17,58.4629,162,154,853.864,217,21.2884,248.119,0.813139,1,1,244.175,5.5
"Oct 4, 04:00 pm",284.653,16.9,71.6658,24,81,312.962,86,17.9041,89.3594,0.284653,1,1,88.1185,4
"Oct 4, 05:00 pm",10.0381,16.7,83.0298,9,9,32.897,10,15.5853,9.70375,0.0100381,1,3,9.16592,4
"Oct 4, 06:00 pm",0,16,0,0,0,0,0,16,0,0,1,0,0,4
"Oct 4, 07:00 pm",0,15.4,0,0,0,0,0,15.4,0,0,1,0,0,5
"Oct 4, 08:00 pm",0,14.7,0,0,0,0,0,14.7,0,0,1,0,0,5
"Oct 4, 09:00 pm",0,13.5,0,0,0,0,0,13.5,0,0,1,0,0,5
"Oct 4, 10:00 pm",0,12.3,0,0,0,0,0,12.3,0,0,1,0,0,7.1
"Oct 4, 11:00 pm",0,11,0,0,0,0,0,11,0,0,1,0,0,7.1
"Oct 5, 12:00 am",0,11.5,0,0,0,0,0,11.5,0,0,1,0,0,7.1
"Oct 5, 01:00 am",0,12,0,0,0,0,0,12,0,0,1,0,0,8.8
"Oct 5, 02:00 am",0,12.4,0,0,0,0,0,12.4,0,0,1,0,0,8.8
"Oct 5, 03:00 am",0,12.3,0,0,0,0,0,12.3,0,0,1,0,0,8.8
"Oct 5, 04:00 am",0,12.1,0,0,0,0,0,12.1,0,0,1,0,0,12.2
"Oct 5, 05:00 am",0,12,0,0,0,0,0,12,0,0,1,0,0,12.2
"Oct 5, 06:00 am",106.341,12.1,82.4844,438,4,131.033,35,12.0427,62.6687,0.106341,1,2,35.9361,12.2
"Oct 5, 07:00 am",931.381,12.2,70.8356,795,40,975.235,224,15.2734,310.983,0.931381,1,1,271.344,10.4
"Oct 5, 08:00 am",1776.96,12.3,57.7037,912,43,1846.98,403,18.4297,542.356,1.77696,1,1,521.288,10.4
"Oct 5, 09:00 am",2493.4,13.7,45.4131,974,55,2590.86,569,22.6489,754.167,2.4934,1,1,745.581,10.4
"Oct 5, 10:00 am",2835.31,15.2,34.9445,973,53,2947.6,657,26.3746,866.306,2.83531,1,1,863.191,9.5
"Oct 5, 11:00 am",3032.44,16.6,28.4336,889,121,3153.8,715,28.796,935.621,3.03244,1,1,934.278,9.5
"Oct 5, 12:00 pm",2522.18,17.1,28.73,556,240,2620.84,610,27.1647,771.252,2.52218,1,1,770.38,9.5
"Oct 5, 01:00 pm",1439.87,17.6,35.6644,150,285,1498.65,377,22.1857,430.865,1.43987,1,1,430.347,12
"Oct 5, 02:00 pm",384.629,18.1,46.3361,0,122,415.091,122,18.9328,117.424,0.384629,1,1,117.424,12
"Oct 5, 03:00 pm",1633.45,17.4,58.721,583,177,1698.56,400,22.4645,502.826,1.63345,1,1,488.381,12
"Oct 5, 04:00 pm",424.738,16.8,71.8987,174,76,456.09,114,17.9507,137.531,0.424738,1,1,128.445,11.2
"Oct 5, 05:00 pm",24.0935,16.2,83.0473,62,8,47.2149,12,15.6957,16.864,0.0240935,1,3,13.1618,11.2
"Oct 5, 06:00 pm",0,15.9,0,0,0,0,0,15.9,0,0,1,0,0,11.2
"Oct 5, 07:00 pm",0,15.6,0,0,0,0,0,15.6,0,0,1,0,0,6.4
"Oct 5, 08:00 pm",0,15.3,0,0,0,0,0,15.3,0,0,1,0,0,6.4
"Oct 5, 09:00 pm",0,15.1,0,0,0,0,0,15.1,0,0,1,0,0,6.4
"Oct 5, 10:00 pm",0,14.9,0,0,0,0,0,14.9,0,0,1,0,0,7.5
"Oct 5, 11:00 pm",0,14.6,0,0,0,0,0,14.6,0,0,1,0,0,7.5
"Oct 6, 12:00 am",0,14.3,0,0,0,0,0,14.3,0,0,1,0,0,7.5
"Oct 6, 01:00 am",0,13.9,0,0,0,0,0,13.9,0,0,1,0,0,9.2
"Oct 6, 02:00 am",0,13.6,0,0,0,0,0,13.6,0,0,1,0,0,9.2
"Oct 6, 03:00 am",0,12.3,0,0,0,0,0,12.3,0,0,1,0,0,9.2
"Oct 6, 04:00 am",0,11.1,0,0,0,0,0,11.1,0,0,1,0,0,12.1
"Oct 6, 05:00 am",0,9.9,0,0,0,0,0,9.9,0,0,1,0,0,12.1
"Oct 6, 06:00 am",103.212,9.6,82.4381,223,15,127.843,30,9.36878,48.2823,0.103212,1,2,34.6508,12.1
"Oct 6, 07:00 am",476.448,9.3,70.9385,159,86,508.968,122,10.3899,146.535,0.476448,1,1,138.571,8.9
"Oct 6, 08:00 am",883.813,9,57.8384,146,168,926.393,225,11.6934,257.077,0.883813,1,1,253.673,8.9
"Oct 6, 09:00 am",364.797,9.5,45.5987,0,112,394.825,112,10.2134,107.411,0.364797,1,1,107.411,8.9
"Oct 6, 10:00 am",494.245,10,35.2087,0,149,527.173,149,11.2396,144.066,0.494245,1,1,144.066,7.5
"Oct 6, 11:00 am",432.253,10.5,28.7905,0,132,463.773,132,11.5149,126.894,0.432253,1,1,126.894,7.5
"Oct 6, 12:00 pm",481.564,10.6,29.1196,0,146,514.2,146,11.8146,140.878,0.481564,1,1,140.878,7.5
"Oct 6, 01:00 pm",464.423,10.6,36.0113,0,141,496.669,141,11.7751,136.051,0.464423,1,1,136.051,7.3
"Oct 6, 02:00 pm",617.699,10.7,46.6311,4,180,653.536,182,12.5558,179.681,0.617699,1,1,179.642,7.3
"Oct 6, 03:00 pm",238.946,9.7,58.978,0,76,266.3,76,9.90755,72.349,0.238946,1,1,72.349,7.3
"Oct 6, 04:00 pm",653.069,8.7,72.1301,326,96,689.764,165,11.8685,206.209,0.653069,1,1,189.023,3.9
"Oct 6, 05:00 pm",43.9672,7.6,83.064,112,9,67.4626,16,6.9475,24.7762,0.0439672,1,3,18.0933,3.9
"Oct 6, 06:00 pm",0,7.1,0,0,0,0,0,7.1,0,0,1,0,0,3.9
"Oct 6, 07:00 pm",0,6.6,0,0,0,0,0,6.6,0,0,1,0,0,2.7
"Oct 6, 08:00 pm",0,6.1,0,0,0,0,0,6.1,0,0,1,0,0,2.7
"Oct 6, 09:00 pm",0,5.6,0,0,0,0,0,5.6,0,0,1,0,0,2.7
"Oct 6, 10:00 pm",0,5.2,0,0,0,0,0,5.2,0,0,1,0,0,0.7
"Oct 6, 11:00 pm",0,4.7,0,0,0,0,0,4.7,0,0,1,0,0,0.7
"Oct 7, 12:00 am",0,4.4,0,0,0,0,0,4.4,0,0,1,0,0,0.7
"Oct 7, 01:00 am",0,4.1,0,0,0,0,0,4.1,0,0,1,0,0,3.1
"Oct 7, 02:00 am",0,3.9,0,0,0,0,0,3.9,0,0,1,0,0,3.1
"Oct 7, 03:00 am",0,2.9,0,0,0,0,0,2.9,0,0,1,0,0,3.1
"Oct 7, 04:00 am",0,1.9,0,0,0,0,0,1.9,0,0,1,0,0,5.2
"Oct 7, 05:00 am",0,0.9,0,0,0,0,0,0.9,0,0,1,0,0,5.2
"Oct 7, 06:00 am",29.3034,0.8,82.3929,22,12,52.5224,13,-0.323532,15.003,0.0293034,1,2,13.6562,5.2
"Oct 7, 07:00 am",164.278,0.6,71.0433,0,52,190.114,52,0.193921,49.5386,0.164278,1,1,49.5386,6.4
"Oct 7, 08:00 am",432.115,0.5,57.9755,1,124,463.632,124,1.35811,121.429,0.432115,1,1,121.405,6.4
"Oct 7, 09:00 am",1316.95,1,45.787,161,237,1371.91,321,6.14117,368.128,1.31695,1,1,366.661,6.4
"Oct 7, 10:00 am",1115.58,1.6,35.4751,42,265,1164.57,291,5.53459,310.577,1.11558,1,1,310.434,7.7
"Oct 7, 11:00 am",641.041,2.1,29.1476,7,178,677.442,183,3.99698,179.407,0.641041,1,1,179.395,7.7
"Oct 7, 12:00 pm",1694.5,2.7,29.5078,171,301,1761.67,413,8.98187,476.972,1.6945,1,1,476.677,7.7
"Oct 7, 01:00 pm",1680.29,3.4,36.3571,200,288,1746.98,409,9.50533,474.53,1.68029,1,1,473.786,8.5
"Oct 7, 02:00 pm",2127.79,4,46.9251,664,129,2210.63,466,12.0788,613.035,2.12779,1,1,606.366,8.5
"Oct 7, 03:00 pm",1735.79,3.6,59.2339,829,70,1804.38,378,10.3593,512.456,1.73579,1,1,491.19,8.5
"Oct 7, 04:00 pm",685.387,3.1,72.3599,554,43,722.877,157,5.09047,221.807,0.685387,1,1,192.327,11.7
"Oct 7, 05:00 pm",38.3858,2.6,83.0799,183,4,61.7758,15,2.19993,27.1459,0.0383858,1,3,16.2342,11.7
"Oct 7, 06:00 pm",0,2.5,0,0,0,0,0,2.5,0,0,1,0,0,11.7
"Oct 7, 07:00 pm",0,2.3,0,0,0,0,0,2.3,0,0,1,0,0,12.9
"Oct 7, 08:00 pm",0,2.2,0,0,0,0,0,2.2,0,0,1,0,0,12.9
"Oct 7, 09:00 pm",0,2.5,0,0,0,0,0,2.5,0,0,1,0,0,12.9
"Oct 7, 10:00 pm",0,2.9,0,0,0,0,0,2.9,0,0,1,0,0,13.4
"Oct 7, 11:00 pm",0,3.2,0,0,0,0,0,3.2,0,0,1,0,0,13.4
"Oct 8, 12:00 am",0,3,0,0,0,0,0,3,0,0,1,0,0,13.4
"Oct 8, 01:00 am",0,2.8,0,0,0,0,0,2.8,0,0,1,0,0,13.2
"Oct 8, 02:00 am",0,2.5,0,0,0,0,0,2.5,0,0,1,0,0,13.2
"Oct 8, 03:00 am",0,2.4,0,0,0,0,0,2.4,0,0,1,0,0,13.2
"Oct 8, 04:00 am",0,2.3,0,0,0,0,0,2.3,0,0,1,0,0,11.2
"Oct 8, 05:00 am",0,2.2,0,0,0,0,0,2.2,0,0,1,0,0,11.2
"Oct 8, 06:00 am",87.5272,2.3,82.3487,409,0,111.855,26,2.10301,54.4558,0.0875272,1,2,29.3826,11.2
"Oct 8, 07:00 am",950.146,2.5,71.15,783,41,994.508,213,5.36252,304.496,0.950146,1,1,264.906,10.7
"Oct 8, 08:00 am",1855.09,2.7,58.1149,911,48,1927.86,396,8.62239,542.481,1.85509,1,1,520.827,10.7
"Oct 8, 09:00 am",2593.99,4.8,45.9779,975,59,2695.69,561,13.4637,753.009,2.59399,1,1,743.982,10.7
"Oct 8, 10:00 am",3033.31,6.8,35.7436,1004,65,3154.71,674,19.4992,898.242,3.03331,1,1,894.743,8.2
"Oct 8, 11:00 am",3232.62,8.9,29.5047,1016,67,3363.58,731,22.7976,970.37,3.23262,1,1,968.619,8.2
"Oct 8, 12:00 pm",3200.07,10.1,29.8943,1015,67,3329.44,727,24.01,966.061,3.20007,1,1,964.228,8.2
"Oct 8, 01:00 pm",2935.14,11.4,36.7015,1001,65,3051.97,664,23.5579,885.86,2.93514,1,1,882.005,8.8
"Oct 8, 02:00 pm",2424.32,12.6,47.2179,969,60,2518.92,546,22.5981,734.684,2.42432,1,1,724.707,8.8
"Oct 8, 03:00 pm",1681.78,12.6,59.4884,905,47,1748.51,378,19.4741,519.473,1.68178,1,1,495.857,8.8
"Oct 8, 04:00 pm",699.421,12.6,72.588,668,33,737.259,167,16.2431,241.901,0.699421,1,1,206.029,6.2
"Oct 8, 05:00 pm",37.3433,12.5,83.0947,211,3,60.7136,15,12.1023,29.228,0.0373433,1,3,16.6552,6.2
"Oct 8, 06:00 pm",0,12.1,0,0,0,0,0,12.1,0,0,1,0,0,6.2
"Oct 8, 07:00 pm",0,11.7,0,0,0,0,0,11.7,0,0,1,0,0,7.8
"Oct 8, 08:00 pm",0,11.2,0,0,0,0,0,11.2,0,0,1,0,0,7.8
"Oct 8, 09:00 pm",0,10.6,0,0,0,0,0,10.6,0,0,1,0,0,7.8
"Oct 8, 10:00 pm",0,10,0,0,0,0,0,10,0,0,1,0,0,9.3
"Oct 8, 11:00 pm",0,9.4,0,0,0,0,0,9.4,0,0,1,0,0,9.3
"Oct 9, 12:00 am",0,9.1,0,0,0,0,0,9.1,0,0,1,0,0,9.3
"Oct 9, 01:00 am",0,8.7,0,0,0,0,0,8.7,0,0,1,0,0,7.9
"Oct 9, 02:00 am",0,8.3,0,0,0,0,0,8.3,0,0,1,0,0,7.9
"Oct 9, 03:00 am",0,7.8,0,0,0,0,0,7.8,0,0,1,0,0,7.9
"Oct 9, 04:00 am",0,7.2,0,0,0,0,0,7.2,0,0,1,0,0,6.7
"Oct 9, 05:00 am",0,6.7,0,0,0,0,0,6.7,0,0,1,0,0,6.7
"Oct 9, 06:00 am",83.8077,6.8,82.3056,399,0,108.064,23,6.51917,53.4217,0.0838077,1,2,28.9288,6.7
"Oct 9, 07:00 am",911.86,6.8,71.2586,780,39,955.189,207,10.6253,299.955,0.911861,1,1,260.328,6.7
"Oct 9, 08:00 am",1802.8,6.8,58.2566,912,49,1873.71,394,14.9127,542.377,1.8028,1,1,520.488,6.7
"Oct 9, 09:00 am",2448.89,8.8,46.1712,964,51,2544.5,543,20.359,733.602,2.44889,1,1,724.526,6.7
"Oct 9, 10:00 am",2786.86,10.9,36.014,983,52,2896.98,644,29.1138,863.029,2.78686,1,1,859.504,4.3
"Oct 9, 11:00 am",3005,12.9,29.8616,1005,58,3125.08,710,33.1014,947.052,3.005,1,1,945.244,4.3
"Oct 9, 12:00 pm",2935.91,14.3,30.2791,996,54,3052.78,697,34.315,930.77,2.93591,1,1,928.886,4.3
"Oct 9, 01:00 pm",2739.9,15.6,37.0445,1000,64,2847.94,658,36.5977,880.38,2.7399,1,1,876.39,3.2
"Oct 9, 02:00 pm",2236.23,17,47.5095,965,50,2323.27,529,34.1695,716.593,2.23623,1,1,706.409,3.2
"Oct 9, 03:00 pm",1578.52,17,59.7415,902,44,1641.8,369,29.1194,511.056,1.57852,1,1,487.118,3.2
"Oct 9, 04:00 pm",627.461,17.1,72.8142,557,43,663.533,151,20.7796,219.481,0.627461,1,1,189.302,5.3
"Oct 9, 05:00 pm",26.8111,17.1,83.1086,168,3,49.9834,12,16.6181,23.9959,0.0268112,1,3,13.9917,5.3
"Oct 9, 06:00 pm",0,16.5,0,0,0,0,0,16.5,0,0,1,0,0,5.3
"Oct 9, 07:00 pm",0,15.9,0,0,0,0,0,15.9,0,0,1,0,0,4.4
"Oct 9, 08:00 pm",0,15.4,0,0,0,0,0,15.4,0,0,1,0,0,4.4
"Oct 9, 09:00 pm",0,14.8,0,0,0,0,0,14.8,0,0,1,0,0,4.4
"Oct 9, 10:00 pm",0,14.3,0,0,0,0,0,14.3,0,0,1,0,0,5.7
"Oct 9, 11:00 pm",0,13.7,0,0,0,0,0,13.7,0,0,1,0,0,5.7
"Oct 10, 12:00 am",0,13.2,0,0,0,0,0,13.2,0,0,1,0,0,5.7
"Oct 10, 01:00 am",0,12.8,0,0,0,0,0,12.8,0,0,1,0,0,7.6
"Oct 10, 02:00 am",0,12.3,0,0,0,0,0,12.3,0,0,1,0,0,7.6
"Oct 10, 03:00 am",0,11.5,0,0,0,0,0,11.5,0,0,1,0,0,7.6
"Oct 10, 04:00 am",0,10.7,0,0,0,0,0,10.7,0,0,1,0,0,10.2
