,"AC inverter power | (W)","Ambient temperature | (C)","Angle of incidence | (deg)","Beam irradiance | (W/m2)","DC array power | (W)","Diffuse irradiance | (W/m2)","Global horizontal irradiance | (W/m2)","Module temperature | (C)","Plane of array irradiance | (W/m2)","Power generated by system | (kW)","Shading factor for beam radiation","Sun up over horizon | (0/1)","Transmitted plane of array irradiance | (W/m2)","Wind speed | (m/s)"
"Jan 5, 02:00 pm",1637.19,-1.6,56.1692,522,1702.41,134,277,4.67278,462.948,1.63719,1,1,452.128,7.1
"Jan 5, 03:00 pm",141.292,-1.3,64.0028,0,166.67,45,45,-1.30998,43.1567,0.141292,1,1,43.1567,7.1
"Jan 5, 04:00 pm",356.21,-0.5,73.4438,233,386.051,31,47,0.169167,113.513,0.35621,1,3,100.584,7.1
"Jan 5, 05:00 pm",0,0.3,0,0,0,0,0,0.3,0,0,1,0,0,5.4
"Jan 5, 06:00 pm",0,1.1,0,0,0,0,0,1.1,0,0,1,0,0,5.4
"Jan 5, 07:00 pm",0,1.3,0,0,0,0,0,1.3,0,0,1,0,0,5.4
"Jan 5, 08:00 pm",0,1.5,0,0,0,0,0,1.5,0,0,1,0,0,7.5
"Jan 5, 09:00 pm",0,1.6,0,0,0,0,0,1.6,0,0,1,0,0,7.5
"Jan 5, 10:00 pm",0,1.8,0,0,0,0,0,1.8,0,0,1,0,0,7.5
"Jan 5, 11:00 pm",0,2,0,0,0,0,0,2,0,0,1,0,0,8.4
"Jan 6, 12:00 am",0,2.2,0,0,0,0,0,2.2,0,0,1,0,0,8.4
"Jan 6, 01:00 am",0,1.7,0,0,0,0,0,1.7,0,0,1,0,0,8.4
"Jan 6, 02:00 am",0,1.2,0,0,0,0,0,1.2,0,0,1,0,0,8.3
"Jan 6, 03:00 am",0,0.6,0,0,0,0,0,0.6,0,0,1,0,0,8.3
"Jan 6, 04:00 am",0,0.7,0,0,0,0,0,0.7,0,0,1,0,0,8.3
"Jan 6, 05:00 am",0,0.9,0,0,0,0,0,0.9,0,0,1,0,0,7.3
"Jan 6, 06:00 am",0,1,0,0,0,0,0,1,0,0,1,0,0,7.3
"Jan 6, 07:00 am",0,0.5,0,0,0,0,0,0.5,0,0,1,0,0,7.3
"Jan 6, 08:00 am",0,0,76.0135,0,7.47643,2,2,-0.843436,1.93969,0,1,2,1.93969,9.8
"Jan 6, 09:00 am",67.5128,-0.5,68.6009,0,91.4559,25,25,-1.13921,23.698,0.0675128,1,1,23.698,9.8
"Jan 6, 10:00 am",1008.58,-0.7,59.6664,333,1054.54,87,166,2.05611,285.751,1.00858,1,1,276.958,9.8
"Jan 6, 11:00 am",1617.35,-0.8,53.1715,538,1681.92,97,262,4.47196,455.236,1.61735,1,1,446.3,9.4
"Jan 6, 12:00 pm",2235.87,-1,50.1208,795,2322.9,86,355,6.75485,632.878,2.23587,1,1,622.476,9.4
"Jan 6, 01:00 pm",2217.35,-0.9,51.1445,869,2303.66,57,342,6.94748,630.172,2.21735,1,1,617.836,9.4
"Jan 6, 02:00 pm",1875.73,-0.8,56.0171,823,1949.24,53,280,6.62586,538.928,1.87573,1,1,522.055,8
"Jan 6, 03:00 pm",1286.05,-0.7,63.8474,713,1340.07,44,177,4.29597,379.864,1.28605,1,1,355.321,8
"Jan 6, 04:00 pm",473.654,-0.7,73.3912,437,506.11,19,49,0.856493,156.449,0.473654,1,3,132.248,8
"Jan 6, 05:00 pm",0,-0.6,0,0,0,0,0,-0.6,0,0,1,0,0,9
"Jan 6, 06:00 pm",0,-0.5,0,0,0,0,0,-0.5,0,0,1,0,0,9
"Jan 6, 07:00 pm",0,-1.1,0,0,0,0,0,-1.1,0,0,1,0,0,9
"Jan 6, 08:00 pm",0,-1.6,0,0,0,0,0,-1.6,0,0,1,0,0,8.9
"Jan 6, 09:00 pm",0,-2.1,0,0,0,0,0,-2.1,0,0,1,0,0,8.9
"Jan 6, 10:00 pm",0,-2.6,0,0,0,0,0,-2.6,0,0,1,0,0,8.9
"Jan 6, 11:00 pm",0,-3.2,0,0,0,0,0,-3.2,0,0,1,0,0,7.7
"Jan 7, 12:00 am",0,-3.7,0,0,0,0,0,-3.7,0,0,1,0,0,7.7
"Jan 7, 01:00 am",0,-4.1,0,0,0,0,0,-4.1,0,0,1,0,0,7.7
"Jan 7, 02:00 am",0,-4.6,0,0,0,0,0,-4.6,0,0,1,0,0,7.3
"Jan 7, 03:00 am",0,-5.1,0,0,0,0,0,-5.1,0,0,1,0,0,7.3
"Jan 7, 04:00 am",0,-5.3,0,0,0,0,0,-5.3,0,0,1,0,0,7.3
"Jan 7, 05:00 am",0,-5.4,0,0,0,0,0,-5.4,0,0,1,0,0,2.1
"Jan 7, 06:00 am",0,-5.6,0,0,0,0,0,-5.6,0,0,1,0,0,2.1
"Jan 7, 07:00 am",0,-5.9,0,0,0,0,0,-5.9,0,0,1,0,0,2.1
"Jan 7, 08:00 am",0,-6.2,76.044,0,3.84577,1,1,-7.70848,0.969846,0,1,2,0.969846,3.1
"Jan 7, 09:00 am",44.1899,-6.5,68.5868,0,67.6894,18,18,-8.0589,17.0459,0.0441899,1,1,17.0459,3.1
"Jan 7, 10:00 am",125.175,-6.4,59.6218,0,150.236,40,40,-7.37976,37.938,0.125175,1,1,37.938,3.1
"Jan 7, 11:00 am",168.964,-6.2,53.0908,0,194.893,52,52,-6.71188,49.3496,0.168964,1,1,49.3496,4.4
"Jan 7, 12:00 pm",1000.02,-6.1,50.0039,164,1045.75,143,199,-1.8389,272.309,1.00002,1,1,270.183,4.4
"Jan 7, 01:00 pm",516.143,-5.8,51.0002,27,549.577,116,125,-3.88683,141.166,0.516143,1,1,140.787,4.4
"Jan 7, 02:00 pm",1534.44,-5.5,55.8593,534,1596.26,98,247,2.63846,431.093,1.53444,1,1,420.269,4.1
"Jan 7, 03:00 pm",1210.41,-5.3,63.6875,668,1262.16,37,163,1.75956,353.842,1.21041,1,1,331.068,4.1
"Jan 7, 04:00 pm",495.951,-5.3,73.3382,443,528.918,21,52,-2.67629,160.662,0.495951,1,3,136.177,4.1
"Jan 7, 05:00 pm",0,-5.4,0,1,0,0,0,-5.4,0,0,1,0,0,5.5
"Jan 7, 06:00 pm",0,-5.5,0,0,0,0,0,-5.5,0,0,1,0,0,5.5
"Jan 7, 07:00 pm",0,-6.1,0,0,0,0,0,-6.1,0,0,1,0,0,5.5
"Jan 7, 08:00 pm",0,-6.6,0,0,0,0,0,-6.6,0,0,1,0,0,7.5
"Jan 7, 09:00 pm",0,-7.1,0,0,0,0,0,-7.1,0,0,1,0,0,7.5
"Jan 7, 10:00 pm",0,-8.1,0,0,0,0,0,-8.1,0,0,1,0,0,7.5
"Jan 7, 11:00 pm",0,-9,0,0,0,0,0,-9,0,0,1,0,0,7.2
"Jan 8, 12:00 am",0,-10,0,0,0,0,0,-10,0,0,1,0,0,7.2
"Jan 8, 01:00 am",0,-10.8,0,0,0,0,0,-10.8,0,0,1,0,0,7.2
"Jan 8, 02:00 am",0,-11.5,0,0,0,0,0,-11.5,0,0,1,0,0,6
"Jan 8, 03:00 am",0,-12.3,0,0,0,0,0,-12.3,0,0,1,0,0,6
"Jan 8, 04:00 am",0,-12.9,0,0,0,0,0,-12.9,0,0,1,0,0,6
"Jan 8, 05:00 am",0,-13.5,0,0,0,0,0,-13.5,0,0,1,0,0,8.5
"Jan 8, 06:00 am",0,-14.1,0,0,0,0,0,-14.1,0,0,1,0,0,8.5
"Jan 8, 07:00 am",0,-14.5,0,0,0,0,0,-14.5,0,0,1,0,0,8.5
"Jan 8, 08:00 am",54.6981,-15,76.0735,90,78.3969,3,6,-15.7131,24.5705,0.0546981,1,2,19.1462,5.4
"Jan 8, 09:00 am",679.883,-15.4,68.5667,349,717.237,43,89,-13.1575,192.559,0.679883,1,1,176.949,5.4
"Jan 8, 10:00 am",1307.86,-14.7,59.5705,487,1362.53,78,194,-9.16043,354.368,1.30786,1,1,341.59,5.4
"Jan 8, 11:00 am",1231.59,-13.9,53.003,287,1283.97,126,215,-7.53673,328.732,1.23159,1,1,324.026,4.1
"Jan 8, 12:00 pm",2063.58,-13.2,49.8797,629,2143.99,118,334,-1.74506,562.216,2.06358,1,1,554.145,4.1
"Jan 8, 01:00 pm",1676.24,-12.6,50.8492,510,1742.79,99,269,-3.00174,455.169,1.67624,1,1,448.097,4.1
"Jan 8, 02:00 pm",1530.57,-12,55.696,565,1592.27,69,228,-4.04778,418.943,1.53057,1,1,407.625,4.6
"Jan 8, 03:00 pm",1331.41,-11.4,63.5233,658,1386.81,57,183,-4.38923,376.738,1.33141,1,1,354.527,4.6
"Jan 8, 04:00 pm",520.001,-11.6,73.2848,451,553.524,21,54,-9.08107,163.692,0.520001,1,3,138.814,4.6
"Jan 8, 05:00 pm",0,-11.9,0,6,0,0,0,-11.9,0,0,1,0,0,3.3
"Jan 8, 06:00 pm",0,-12.2,0,0,0,0,0,-12.2,0,0,1,0,0,3.3
"Jan 8, 07:00 pm",0,-12.3,0,0,0,0,0,-12.3,0,0,1,0,0,3.3
"Jan 8, 08:00 pm",0,-12.5,0,0,0,0,0,-12.5,0,0,1,0,0,3.5
"Jan 8, 09:00 pm",0,-12.7,0,0,0,0,0,-12.7,0,0,1,0,0,3.5
"Jan 8, 10:00 pm",0,-12.9,0,0,0,0,0,-12.9,0,0,1,0,0,3.5
"Jan 8, 11:00 pm",0,-13,0,0,0,0,0,-13,0,0,1,0,0,7.7
"Jan 9, 12:00 am",0,-13.2,0,0,0,0,0,-13.2,0,0,1,0,0,7.7
"Jan 9, 01:00 am",0,-13.2,0,0,0,0,0,-13.2,0,0,1,0,0,7.7
"Jan 9, 02:00 am",0,-13.2,0,0,0,0,0,-13.2,0,0,1,0,0,5.7
"Jan 9, 03:00 am",0,-13.2,0,0,0,0,0,-13.2,0,0,1,0,0,5.7
"Jan 9, 04:00 am",0,-12.5,0,0,0,0,0,-12.5,0,0,1,0,0,5.7
"Jan 9, 05:00 am",0,-11.9,0,0,0,0,0,-11.9,0,0,1,0,0,7.5
"Jan 9, 06:00 am",0,-11.3,0,0,0,0,0,-11.3,0,0,1,0,0,7.5
"Jan 9, 07:00 am",0,-11.1,0,0,0,0,0,-11.1,0,0,1,0,0,7.5
"Jan 9, 08:00 am",87.269,-10.9,76.102,138,111.592,3,8,-11.3259,36.0564,0.087269,1,2,27.7331,7.7
"Jan 9, 09:00 am",898.413,-10.7,68.5404,530,941.381,45,116,-7.86611,260.925,0.898413,1,1,237.25,7.7
"Jan 9, 10:00 am",1287.49,-9.8,59.5126,486,1341.55,78,195,-5.34877,354.306,1.28749,1,1,341.603,7.7
"Jan 9, 11:00 am",1395.13,-9,52.9081,400,1452.5,105,230,-2.30273,381.058,1.39513,1,1,374.547,4.9
"Jan 9, 12:00 pm",1946.28,-8.2,49.7484,594,2022.33,116,321,1.66325,537.788,1.94628,1,1,530.247,4.9
"Jan 9, 01:00 pm",925.203,-7.8,50.6917,136,968.89,141,187,-3.38916,250.579,0.925203,1,1,248.716,4.9
"Jan 9, 02:00 pm",1780.34,-7.3,55.5272,610,1850.47,115,288,1.30248,496.515,1.78034,1,1,484.444,5.1
"Jan 9, 03:00 pm",944.53,-6.9,63.3548,381,988.74,70,144,-2.35069,267.64,0.94453,1,1,254.909,5.1
"Jan 9, 04:00 pm",456.841,-6.8,73.1442,330,488.915,32,57,-5.06157,142.749,0.456841,1,1,124.641,5.1
"Jan 9, 05:00 pm",0,-6.6,78.3735,8,4.40089,0,0,-8.02178,1.61225,0,1,3,1.10843,3.8
"Jan 9, 06:00 pm",0,-6.4,0,0,0,0,0,-6.4,0,0,1,0,0,3.8
"Jan 9, 07:00 pm",0,-7,0,0,0,0,0,-7,0,0,1,0,0,3.8
"Jan 9, 08:00 pm",0,-7.5,0,0,0,0,0,-7.5,0,0,1,0,0,5.5
"Jan 9, 09:00 pm",0,-8,0,0,0,0,0,-8,0,0,1,0,0,5.5
"Jan 9, 10:00 pm",0,-8.8,0,0,0,0,0,-8.8,0,0,1,0,0,5.5
"Jan 9, 11:00 pm",0,-9.7,0,0,0,0,0,-9.7,0,0,1,0,0,6.5
"Jan 10, 12:00 am",0,-10.5,0,0,0,0,0,-10.5,0,0,1,0,0,6.5
"Jan 10, 01:00 am",0,-11.5,0,0,0,0,0,-11.5,0,0,1,0,0,6.5
"Jan 10, 02:00 am",0,-12.4,0,0,0,0,0,-12.4,0,0,1,0,0,7.5
"Jan 10, 03:00 am",0,-13.3,0,0,0,0,0,-13.3,0,0,1,0,0,7.5
"Jan 10, 04:00 am",0,-14.2,0,0,0,0,0,-14.2,0,0,1,0,0,7.5
"Jan 10, 05:00 am",0,-15,0,0,0,0,0,-15,0,0,1,0,0,6.4
"Jan 10, 06:00 am",0,-15.9,0,0,0,0,0,-15.9,0,0,1,0,0,6.4
"Jan 10, 07:00 am",0,-16.7,0,0,0,0,0,-16.7,0,0,1,0,0,6.4
"Jan 10, 08:00 am",0,-17.6,76.1294,0,4.01966,1,1,-18.8079,0.969846,0,1,2,0.969846,6.6
"Jan 10, 09:00 am",51.1298,-18.5,68.5081,0,74.7609,19,19,-19.4236,17.9948,0.0511298,1,1,17.9948,6.6
"Jan 10, 10:00 am",135.755,-18,59.4479,0,161.024,41,41,-18.5611,38.8887,0.135755,1,1,38.8887,6.6
"Jan 10, 11:00 am",236.461,-17.5,52.8062,0,263.764,67,67,-17.6967,63.9167,0.236461,1,1,63.9167,3.9
"Jan 10, 12:00 pm",352.518,-17,49.6101,0,382.279,95,95,-16.4717,93.0821,0.352518,1,1,93.0821,3.9
"Jan 10, 01:00 pm",374.606,-16.5,50.5278,0,404.848,100,100,-15.7735,98.8491,0.374606,1,1,98.8491,3.9
"Jan 10, 02:00 pm",774.07,-16,55.3531,118,813.79,117,151,-12.3349,203.735,0.77407,1,1,201.429,2.8
"Jan 10, 03:00 pm",862.757,-15.5,63.1822,294,904.779,75,133,-10.6732,235.17,0.862757,1,1,225.449,2.8
"Jan 10, 04:00 pm",458.816,-15.8,72.9823,261,490.935,39,59,-13.508,135.182,0.458816,1,1,120.949,2.8
"Jan 10, 05:00 pm",0,-16,78.3432,9,5.162,0,0,-17.4993,1.81845,0,1,3,1.25185,3.4
"Jan 10, 06:00 pm",0,-16.2,0,0,0,0,0,-16.2,0,0,1,0,0,3.4
"Jan 10, 07:00 pm",0,-16.7,0,0,0,0,0,-16.7,0,0,1,0,0,3.4
"Jan 10, 08:00 pm",0,-17.2,0,0,0,0,0,-17.2,0,0,1,0,0,1
"Jan 10, 09:00 pm",0,-17.6,0,0,0,0,0,-17.6,0,0,1,0,0,1
"Jan 10, 10:00 pm",0,-17.9,0,0,0,0,0,-17.9,0,0,1,0,0,1
"Jan 10, 11:00 pm",0,-18.1,0,0,0,0,0,-18.1,0,0,1,0,0,3.2
"Jan 11, 12:00 am",0,-18.3,0,0,0,0,0,-18.3,0,0,1,0,0,3.2
"Jan 11, 01:00 am",0,-18.4,0,0,0,0,0,-18.4,0,0,1,0,0,3.2
"Jan 11, 02:00 am",0,-18.5,0,0,0,0,0,-18.5,0,0,1,0,0,5.4
