,"AC inverter power | (W)","Ambient temperature | (C)","Angle of incidence | (deg)","Beam irradiance | (W/m2)","DC array power | (W)","Diffuse irradiance | (W/m2)","Global horizontal irradiance | (W/m2)","Module temperature | (C)","Plane of array irradiance | (W/m2)","Power generated by system | (kW)","Shading factor for beam radiation","Sun up over horizon | (0/1)","Transmitted plane of array irradiance | (W/m2)","Wind speed | (m/s)"
"Jan 3, 09:00 am",1783.5,-4.4,56.6806,774,1853.74,64,321,6.21845,512.244,1.7835,1,1,495.605,3.8
"Jan 3, 10:00 am",2370.14,-3.6,46.5012,832,2462.52,81,456,11.468,681.695,2.37014,1,1,673.636,3.8
"Jan 3, 11:00 am",2655.68,-2.5,39.2593,867,2760.04,77,531,14.9707,771.213,2.65568,1,1,766.893,3.8
"Jan 3, 12:00 pm",2789.77,-1.5,36.7517,860,2900.02,84,553,13.3475,803.29,2.78977,1,1,799.96,5.4
"Jan 3, 01:00 pm",2680.87,-0.4,39.8856,885,2786.32,74,531,13.976,775.444,2.68087,1,1,770.756,5.4
"Jan 3, 02:00 pm",2299.01,0,47.5548,848,2388.54,67,438,12.2616,664.68,2.29901,1,1,655.697,5.4
"Jan 3, 03:00 pm",1629,0.4,57.9755,761,1693.95,56,295,11.3804,481.125,1.629,1,1,463.211,3.7
"Jan 3, 04:00 pm",797.404,0.7,69.8909,554,837.723,41,127,5.93269,250.135,0.797404,1,1,223.692,3.7
"Jan 3, 05:00 pm",35.7494,0,78.2426,102,59.0897,1,5,-0.680611,21.7542,0.0357494,1,3,15.3407,3.7
"Jan 3, 06:00 pm",0,-0.8,0,0,0,0,0,-0.8,0,0,1,0,0,0.3
"Jan 3, 07:00 pm",0,-1.5,0,0,0,0,0,-1.5,0,0,1,0,0,0.3
"Jan 3, 08:00 pm",0,-2.1,0,0,0,0,0,-2.1,0,0,1,0,0,0.3
"Jan 3, 09:00 pm",0,-2.7,0,0,0,0,0,-2.7,0,0,1,0,0,2.7
"Jan 3, 10:00 pm",0,-3.2,0,0,0,0,0,-3.2,0,0,1,0,0,2.7
"Jan 3, 11:00 pm",0,-3.6,0,0,0,0,0,-3.6,0,0,1,0,0,2.7
"Jan 4, 12:00 am",0,-4,0,0,0,0,0,-4,0,0,1,0,0,1
"Jan 4, 01:00 am",0,-4.3,0,0,0,0,0,-4.3,0,0,1,0,0,1
"Jan 4, 02:00 am",0,-4.6,0,0,0,0,0,-4.6,0,0,1,0,0,1
"Jan 4, 03:00 am",0,-4.8,0,0,0,0,0,-4.8,0,0,1,0,0,2
"Jan 4, 04:00 am",0,-5.1,0,0,0,0,0,-5.1,0,0,1,0,0,2
"Jan 4, 05:00 am",0,-5.2,0,0,0,0,0,-5.2,0,0,1,0,0,2
"Jan 4, 06:00 am",0,-5.4,0,0,0,0,0,-5.4,0,0,1,0,0,3
"Jan 4, 07:00 am",71.7907,-5.5,77.594,118,95.8157,4,9,-6.63742,31.6171,0.0717907,1,2,24.2692,3
"Jan 4, 08:00 am",808.582,-4.4,68.5179,470,849.189,50,133,-0.150997,241.927,0.808582,1,1,220.956,3
"Jan 4, 09:00 am",1660.99,-3.3,56.7061,732,1727.02,64,307,11.7407,488.771,1.66099,1,1,473.006,1
"Jan 4, 10:00 am",2267.37,-2.1,46.4926,859,2355.64,66,454,19.9979,677.953,2.26737,1,1,669.639,1
"Jan 4, 11:00 am",2590.95,-0.6,39.204,900,2692.52,71,543,25.6309,790.189,2.59095,1,1,785.728,1
"Jan 4, 12:00 pm",2658,0.9,36.6467,841,2762.46,97,557,24.2564,804.169,2.658,1,1,800.948,1.8
"Jan 4, 01:00 pm",2418.05,2.4,39.7485,776,2512.39,102,505,23.7714,730.85,2.41805,1,1,726.793,1.8
"Jan 4, 02:00 pm",2148.92,3,47.4078,796,2232.57,82,432,21.8775,648.507,2.14892,1,1,640.178,1.8
"Jan 4, 03:00 pm",1585.16,3.6,57.8304,747,1648.66,62,299,18.1574,482.146,1.58516,1,1,464.737,1.6
"Jan 4, 04:00 pm",780.245,4.3,69.7527,564,820.123,40,129,11.5369,251.162,0.780245,1,1,224.417,1.6
"Jan 4, 05:00 pm",41.4118,3.5,78.1992,107,64.8589,2,6,2.94104,23.8223,0.0414118,1,3,17.0982,1.6
"Jan 4, 06:00 pm",0,2.7,0,0,0,0,0,2.7,0,0,1,0,0,1.7
"Jan 4, 07:00 pm",0,2,0,0,0,0,0,2,0,0,1,0,0,1.7
"Jan 4, 08:00 pm",0,0.9,0,0,0,0,0,0.9,0,0,1,0,0,1.7
"Jan 4, 09:00 pm",0,-0.1,0,0,0,0,0,-0.1,0,0,1,0,0,2.1
"Jan 4, 10:00 pm",0,-1.1,0,0,0,0,0,-1.1,0,0,1,0,0,2.1
"Jan 4, 11:00 pm",0,-1.4,0,0,0,0,0,-1.4,0,0,1,0,0,2.1
"Jan 5, 12:00 am",0,-1.7,0,0,0,0,0,-1.7,0,0,1,0,0,1
"Jan 5, 01:00 am",0,-2,0,0,0,0,0,-2,0,0,1,0,0,1
"Jan 5, 02:00 am",0,-2,0,0,0,0,0,-2,0,0,1,0,0,1
"Jan 5, 03:00 am",0,-1.9,0,0,0,0,0,-1.9,0,0,1,0,0,1.5
"Jan 5, 04:00 am",0,-1.9,0,0,0,0,0,-1.9,0,0,1,0,0,1.5
"Jan 5, 05:00 am",0,-1.3,0,0,0,0,0,-1.3,0,0,1,0,0,1.5
"Jan 5, 06:00 am",0,-0.8,0,0,0,0,0,-0.8,0,0,1,0,0,2.2
"Jan 5, 07:00 am",53.2611,-0.2,77.6426,100,76.9326,3,8,-1.59045,26.1293,0.0532611,1,2,19.8972,2.2
"Jan 5, 08:00 am",727.723,0.9,68.5627,399,766.268,56,127,4.96673,221.606,0.727723,1,1,203.763,2.2
"Jan 5, 09:00 am",1579.05,2,56.7263,666,1642.34,77,299,14.3313,469.393,1.57905,1,1,455.029,1.7
"Jan 5, 10:00 am",1828.63,3,46.4777,492,1900.46,165,387,18.2585,540.72,1.82863,1,1,535.964,1.7
"Jan 5, 11:00 am",2365.17,4.8,39.1418,705,2457.36,132,503,25.1352,718.905,2.36517,1,1,715.432,1.7
"Jan 5, 12:00 pm",2342.54,6.6,36.5346,666,2433.81,143,509,27.8767,720.351,2.34254,1,1,717.83,1.6
"Jan 5, 01:00 pm",2053.55,8.4,39.6053,547,2133.58,169,454,27.1361,629.888,2.05355,1,1,627.068,1.6
"Jan 5, 02:00 pm",1866.74,9.1,47.2564,578,1939.92,146,402,25.9103,572.823,1.86674,1,1,566.852,1.6
"Jan 5, 03:00 pm",893.518,9.7,57.6824,199,936.356,142,206,16.1527,266.15,0.893518,1,1,261.56,2.8
"Jan 5, 04:00 pm",529.055,10.4,69.6127,256,562.788,59,100,13.5285,167.426,0.529055,1,1,155.368,2.8
"Jan 5, 05:00 pm",14.1758,9.8,78.1564,50,37.1118,3,5,8.74122,13.1715,0.0141758,1,3,10.0313,2.8
"Jan 5, 06:00 pm",0,9.2,0,0,0,0,0,9.2,0,0,1,0,0,2.1
"Jan 5, 07:00 pm",0,8.6,0,0,0,0,0,8.6,0,0,1,0,0,2.1
"Jan 5, 08:00 pm",0,7.8,0,0,0,0,0,7.8,0,0,1,0,0,2.1
"Jan 5, 09:00 pm",0,7.1,0,0,0,0,0,7.1,0,0,1,0,0,0.6
"Jan 5, 10:00 pm",0,6.4,0,0,0,0,0,6.4,0,0,1,0,0,0.6
"Jan 5, 11:00 pm",0,6,0,0,0,0,0,6,0,0,1,0,0,0.6
"Jan 6, 12:00 am",0,5.5,0,0,0,0,0,5.5,0,0,1,0,0,2.2
"Jan 6, 01:00 am",0,5.1,0,0,0,0,0,5.1,0,0,1,0,0,2.2
"Jan 6, 02:00 am",0,5,0,0,0,0,0,5,0,0,1,0,0,2.2
"Jan 6, 03:00 am",0,4.9,0,0,0,0,0,4.9,0,0,1,0,0,0.4
"Jan 6, 04:00 am",0,4.8,0,0,0,0,0,4.8,0,0,1,0,0,0.4
"Jan 6, 05:00 am",0,5.2,0,0,0,0,0,5.2,0,0,1,0,0,0.4
"Jan 6, 06:00 am",0,5.7,0,0,0,0,0,5.7,0,0,1,0,0,0.5
"Jan 6, 07:00 am",37.3852,6.1,77.6908,60,60.7563,4,7,3.69487,19.8106,0.0373852,1,2,16.0683,0.5
"Jan 6, 08:00 am",577.215,7.2,68.603,239,612.082,74,116,11.1613,177.922,0.577215,1,1,167.212,0.5
"Jan 6, 09:00 am",1600.61,8.3,56.7412,668,1664.61,100,323,23.5082,495.375,1.60061,1,1,480.952,0.8
"Jan 6, 10:00 am",2178.02,9.3,46.4567,839,2262.79,83,463,32.0936,689.169,2.17802,1,1,681.073,0.8
"Jan 6, 11:00 am",2286.76,11.4,39.0725,729,2375.8,128,512,36.3023,733.592,2.28676,1,1,730.026,0.8
"Jan 6, 12:00 pm",2503.38,13.4,36.4153,820,2601.25,95,547,32.3108,786.84,2.50338,1,1,783.774,3
"Jan 6, 01:00 pm",2346.72,15.4,39.456,798,2438.16,95,512,33.3583,742.453,2.34672,1,1,738.399,3
"Jan 6, 02:00 pm",1982.27,15.9,47.1005,735,2059.64,92,419,31.0097,624.172,1.98227,1,1,616.679,3
"Jan 6, 03:00 pm",1524.09,16.4,57.5314,741,1585.58,63,302,27.3173,483.325,1.52409,1,1,466.411,3.5
"Jan 6, 04:00 pm",720.663,16.9,69.4709,517,759.031,42,127,22.0335,241.991,0.720663,1,1,217.806,3.5
"Jan 6, 05:00 pm",37.4846,16.3,78.1144,105,60.8576,2,6,15.8202,23.5653,0.0374846,1,3,16.9744,3.5
"Jan 6, 06:00 pm",0,15.6,0,0,0,0,0,15.6,0,0,1,0,0,1.7
"Jan 6, 07:00 pm",0,15,0,0,0,0,0,15,0,0,1,0,0,1.7
"Jan 6, 08:00 pm",0,13.9,0,0,0,0,0,13.9,0,0,1,0,0,1.7
"Jan 6, 09:00 pm",0,12.9,0,0,0,0,0,12.9,0,0,1,0,0,2
"Jan 6, 10:00 pm",0,11.9,0,0,0,0,0,11.9,0,0,1,0,0,2
"Jan 6, 11:00 pm",0,11.3,0,0,0,0,0,11.3,0,0,1,0,0,2
"Jan 7, 12:00 am",0,10.8,0,0,0,0,0,10.8,0,0,1,0,0,1.3
"Jan 7, 01:00 am",0,10.2,0,0,0,0,0,10.2,0,0,1,0,0,1.3
"Jan 7, 02:00 am",0,9.5,0,0,0,0,0,9.5,0,0,1,0,0,1.3
"Jan 7, 03:00 am",0,8.9,0,0,0,0,0,8.9,0,0,1,0,0,1
"Jan 7, 04:00 am",0,8.3,0,0,0,0,0,8.3,0,0,1,0,0,1
"Jan 7, 05:00 am",0,8.1,0,0,0,0,0,8.1,0,0,1,0,0,1
"Jan 7, 06:00 am",0,8,0,0,0,0,0,8,0,0,1,0,0,2.2
"Jan 7, 07:00 am",48.416,7.9,77.7385,71,71.9956,5,8,6.54718,23.7074,0.048416,1,2,19.2756,2.2
"Jan 7, 08:00 am",635.549,9,68.6388,287,671.817,72,123,12.4124,197.434,0.635549,1,1,184.549,2.2
"Jan 7, 09:00 am",1594.99,10,56.7508,706,1658.81,77,313,21.9341,491.035,1.59499,1,1,475.781,2.1
"Jan 7, 10:00 am",2217.16,11,46.4295,878,2303.45,66,464,29.0525,691.663,2.21716,1,1,683.211,2.1
"Jan 7, 11:00 am",2506.73,13.2,38.9963,866,2604.75,93,550,34.4535,797.304,2.50673,1,1,793.099,2.1
"Jan 7, 12:00 pm",2347.4,15.4,36.289,627,2438.87,192,538,33.3476,740.888,2.3474,1,1,738.574,3
"Jan 7, 01:00 pm",1039.29,17.6,39.3008,83,1086.11,237,281,25.499,317.166,1.03929,1,1,316.75,3
"Jan 7, 02:00 pm",1937.9,18.1,46.9403,613,2013.65,157,431,31.8335,611.484,1.9379,1,1,605.32,3
"Jan 7, 03:00 pm",1005.17,18.7,57.3776,283,1051.05,139,231,27.2703,315.494,1.00517,1,1,309.104,2.1
"Jan 7, 04:00 pm",628.65,19.2,69.3275,325,664.751,72,126,23.989,207.595,0.62865,1,1,192.497,2.1
"Jan 7, 05:00 pm",35.9476,18.4,78.0732,68,59.2916,4,7,17.8052,20.9528,0.0359476,1,3,16.6868,2.1
"Jan 7, 06:00 pm",0,17.7,0,0,0,0,0,17.7,0,0,1,0,0,0.8
"Jan 7, 07:00 pm",0,16.9,0,0,0,0,0,16.9,0,0,1,0,0,0.8
"Jan 7, 08:00 pm",0,16.1,0,0,0,0,0,16.1,0,0,1,0,0,0.8
"Jan 7, 09:00 pm",0,15.3,0,0,0,0,0,15.3,0,0,1,0,0,1.7
"Jan 7, 10:00 pm",0,14.5,0,0,0,0,0,14.5,0,0,1,0,0,1.7
"Jan 7, 11:00 pm",0,14,0,0,0,0,0,14,0,0,1,0,0,1.7
"Jan 8, 12:00 am",0,13.4,0,0,0,0,0,13.4,0,0,1,0,0,1.9
"Jan 8, 01:00 am",0,12.9,0,0,0,0,0,12.9,0,0,1,0,0,1.9
"Jan 8, 02:00 am",0,12.5,0,0,0,0,0,12.5,0,0,1,0,0,1.9
"Jan 8, 03:00 am",0,12.1,0,0,0,0,0,12.1,0,0,1,0,0,1.2
"Jan 8, 04:00 am",0,11.6,0,0,0,0,0,11.6,0,0,1,0,0,1.2
"Jan 8, 05:00 am",0,11.5,0,0,0,0,0,11.5,0,0,1,0,0,1.2
"Jan 8, 06:00 am",0,11.5,0,0,0,0,0,11.5,0,0,1,0,0,3.5
"Jan 8, 07:00 am",66.7204,11.4,77.7857,134,90.6484,3,9,10.5229,33.0648,0.0667204,1,2,24.6942,3.5
"Jan 8, 08:00 am",809.542,12.3,68.6701,539,850.175,47,143,16.8219,262.441,0.809543,1,1,238.206,3.5
"Jan 8, 09:00 am",1631.64,13.3,56.7551,798,1696.68,57,324,27.2966,516.288,1.63164,1,1,499.041,1.5
"Jan 8, 10:00 am",2061.75,14.2,46.3961,707,2142.09,130,452,32.9432,654.204,2.06175,1,1,647.418,1.5
"Jan 8, 11:00 am",1888.87,16.3,38.9132,434,1962.85,216,446,33.943,598.246,1.88887,1,1,596.156,1.5
"Jan 8, 12:00 pm",2402.03,18.5,36.1557,734,2495.72,135,542,36.1605,769.007,2.40203,1,1,766.336,3.2
"Jan 8, 01:00 pm",2189.96,20.6,39.1398,617,2275.19,185,510,37.1716,705.181,2.18996,1,1,702.142,3.2
"Jan 8, 02:00 pm",748.238,20.9,46.776,47,787.301,188,209,26.5231,231.186,0.748238,1,1,230.72,3.2
"Jan 8, 03:00 pm",185.954,21.1,57.2212,0,212.226,64,64,21.6067,60.7785,0.185954,1,1,60.7785,2.9
"Jan 8, 04:00 pm",232.417,21.3,69.1826,31,259.636,61,66,21.7248,75.8268,0.232417,1,1,74.3969,2.9
"Jan 8, 05:00 pm",0,20.6,78.0328,7,17.7389,4,4,19.3245,5.46599,0,1,3,5.0271,2.9
"Jan 8, 06:00 pm",0,19.9,0,0,0,0,0,19.9,0,0,1,0,0,4.6
"Jan 8, 07:00 pm",0,19.1,0,0,0,0,0,19.1,0,0,1,0,0,4.6
"Jan 8, 08:00 pm",0,17.6,0,0,0,0,0,17.6,0,0,1,0,0,4.6
"Jan 8, 09:00 pm",0,16,0,0,0,0,0,16,0,0,1,0,0,2.2
"Jan 8, 10:00 pm",0,14.4,0,0,0,0,0,14.4,0,0,1,0,0,2.2
"Jan 8, 11:00 pm",0,13.8,0,0,0,0,0,13.8,0,0,1,0,0,2.2
"Jan 9, 12:00 am",0,13.3,0,0,0,0,0,13.3,0,0,1,0,0,2.8
"Jan 9, 01:00 am",0,12.7,0,0,0,0,0,12.7,0,0,1,0,0,2.8
"Jan 9, 02:00 am",0,12.2,0,0,0,0,0,12.2,0,0,1,0,0,2.8
"Jan 9, 03:00 am",0,11.7,0,0,0,0,0,11.7,0,0,1,0,0,2.1
"Jan 9, 04:00 am",0,11.2,0,0,0,0,0,11.2,0,0,1,0,0,2.1
"Jan 9, 05:00 am",0,11.4,0,0,0,0,0,11.4,0,0,1,0,0,2.1
"Jan 9, 06:00 am",0,11.5,0,0,0,0,0,11.5,0,0,1,0,0,5.6
"Jan 9, 07:00 am",0,11.7,77.8323,0,6.93752,2,2,10.4395,1.88921,0,1,2,1.88921,5.6
"Jan 9, 08:00 am",69.2612,13,68.6968,0,93.2378,27,27,12.1864,25.5869,0.0692612,1,1,25.5869,5.6
"Jan 9, 09:00 am",938.45,14.4,56.754,182,982.495,161,222,18.6619,281.525,0.93845,1,1,277.591,4.9
"Jan 9, 10:00 am",381.376,15.7,46.3566,0,411.767,119,119,17.1157,115.524,0.381376,1,1,115.524,4.9
"Jan 9, 11:00 am",290.235,17,38.8231,0,318.661,94,94,17.6372,89.6145,0.290235,1,1,89.6145,4.9
"Jan 9, 12:00 pm",425.261,18.3,36.0155,0,456.624,134,134,19.9698,129.788,0.425261,1,1,129.788,3.4
"Jan 9, 01:00 pm",496.48,19.6,38.9729,0,529.459,155,155,21.8979,151.834,0.49648,1,1,151.834,3.4
"Jan 9, 02:00 pm",476.09,20,46.6076,0,508.602,148,148,22.2232,146.073,0.47609,1,1,146.073,3.4
"Jan 9, 03:00 pm",203.79,20.4,57.0622,0,230.423,69,69,20.6986,65.714,0.20379,1,1,65.714,4.4
"Jan 9, 04:00 pm",306.435,20.8,69.0362,70,335.205,65,77,21.6579,99.2264,0.306435,1,1,96.0208,4.4
"Jan 9, 05:00 pm",2.25594,20,77.9933,16,24.9704,4,5,18.9844,8.06807,0.00225594,1,3,7.06545,4.4
"Jan 9, 06:00 pm",0,19.3,0,0,0,0,0,19.3,0,0,1,0,0,1.4
"Jan 9, 07:00 pm",0,18.6,0,0,0,0,0,18.6,0,0,1,0,0,1.4
"Jan 9, 08:00 pm",0,17.9,0,0,0,0,0,17.9,0,0,1,0,0,1.4
"Jan 9, 09:00 pm",0,17.2,0,0,0,0,0,17.2,0,0,1,0,0,2.6
"Jan 9, 10:00 pm",0,16.5,0,0,0,0,0,16.5,0,0,1,0,0,2.6
"Jan 9, 11:00 pm",0,16.2,0,0,0,0,0,16.2,0,0,1,0,0,2.6
"Jan 10, 12:00 am",0,15.9,0,0,0,0,0,15.9,0,0,1,0,0,0.9
"Jan 10, 01:00 am",0,15.5,0,0,0,0,0,15.5,0,0,1,0,0,0.9
"Jan 10, 02:00 am",0,15.1,0,0,0,0,0,15.1,0,0,1,0,0,0.9
"Jan 10, 03:00 am",0,14.7,0,0,0,0,0,14.7,0,0,1,0,0,1.8
"Jan 10, 04:00 am",0,14.2,0,0,0,0,0,14.2,0,0,1,0,0,1.8
"Jan 10, 05:00 am",0,14.5,0,0,0,0,0,14.5,0,0,1,0,0,1.8
"Jan 10, 06:00 am",0,14.8,0,0,0,0,0,14.8,0,0,1,0,0,3.6
"Jan 10, 07:00 am",21.2685,15.1,77.8783,36,44.337,4,6,13.8357,14.5089,0.0212685,1,2,12.2569,3.6
"Jan 10, 08:00 am",413.749,14.9,68.719,143,444.856,65,91,16.3361,130.814,0.413749,1,1,124.368,3.6
"Jan 10, 09:00 am",162.362,14.7,56.7477,0,188.16,55,55,14.6422,52.2044,0.162362,1,1,52.2044,1.5
"Jan 10, 10:00 am",1645.67,14.5,46.3109,342,1711.19,233,389,27.398,506.81,1.64567,1,1,503.551,1.5
"Jan 10, 11:00 am",1711.49,15.9,38.7262,334,1779.24,237,415,31.2782,534.994,1.71149,1,1,533.415,1.5
"Jan 10, 12:00 pm",1143.29,17.3,35.8683,89,1193.07,260,310,26.6943,350.229,1.14329,1,1,349.915,2
"Jan 10, 01:00 pm",1947.08,18.7,38.8003,391,2023.17,270,478,34.4467,617.86,1.94708,1,1,615.998,2
"Jan 10, 02:00 pm",576.164,19.1,46.4352,14,611.006,168,174,24.166,177.215,0.576164,1,1,177.08,2
"Jan 10, 03:00 pm",343.302,19.6,56.9008,0,372.863,108,108,21.1625,106.564,0.343302,1,1,106.564,2.4
"Jan 10, 04:00 pm",498.138,20.1,68.8886,187,531.156,77,110,22.8743,161.514,0.498138,1,1,153.013,2.4
"Jan 10, 05:00 pm",29.2457,19.2,77.9546,43,52.4636,5,7,18.3912,17.4976,0.0292457,1,3,14.8046,2.4
"Jan 10, 06:00 pm",0,18.3,0,0,0,0,0,18.3,0,0,1,0,0,3.5
"Jan 10, 07:00 pm",0,17.4,0,0,0,0,0,17.4,0,0,1,0,0,3.5
"Jan 10, 08:00 pm",0,16.4,0,0,0,0,0,16.4,0,0,1,0,0,3.5
"Jan 10, 09:00 pm",0,15.3,0,0,0,0,0,15.3,0,0,1,0,0,1.6
"Jan 10, 10:00 pm",0,14.2,0,0,0,0,0,14.2,0,0,1,0,0,1.6
"Jan 10, 11:00 pm",0,14.2,0,0,0,0,0,14.2,0,0,1,0,0,1.6
"Jan 11, 12:00 am",0,14.1,0,0,0,0,0,14.1,0,0,1,0,0,1.6
"Jan 11, 01:00 am",0,14.1,0,0,0,0,0,14.1,0,0,1,0,0,1.6
"Jan 11, 02:00 am",0,13.9,0,0,0,0,0,13.9,0,0,1,0,0,1.6
