,"AC inverter power | (W)","Ambient temperature | (C)","Angle of incidence | (deg)","Beam irradiance | (W/m2)","DC array power | (W)","Diffuse irradiance | (W/m2)","Global horizontal irradiance | (W/m2)","Module temperature | (C)","Plane of array irradiance | (W/m2)","Power generated by system | (kW)","Shading factor for beam radiation","Sun up over horizon | (0/1)","Transmitted plane of array irradiance | (W/m2)","Wind speed | (m/s)"
"Jan 4, 11:00 pm",0,-7.2,0,0,0,0,0,-7.2,0,0,1,0,0,5.7
"Jan 5, 12:00 am",0,-7.5,0,0,0,0,0,-7.5,0,0,1,0,0,5.7
"Jan 5, 01:00 am",0,-7.8,0,0,0,0,0,-7.8,0,0,1,0,0,5.7
"Jan 5, 02:00 am",0,-8,0,0,0,0,0,-8,0,0,1,0,0,8.1
"Jan 5, 03:00 am",0,-8.3,0,0,0,0,0,-8.3,0,0,1,0,0,8.1
"Jan 5, 04:00 am",0,-8.7,0,0,0,0,0,-8.7,0,0,1,0,0,8.1
"Jan 5, 05:00 am",0,-9.2,0,0,0,0,0,-9.2,0,0,1,0,0,8.2
"Jan 5, 06:00 am",0,-9.6,0,0,0,0,0,-9.6,0,0,1,0,0,8.2
"Jan 5, 07:00 am",0,-9.7,0,0,0,0,0,-9.7,0,0,1,0,0,8.2
"Jan 5, 08:00 am",341.19,-9.7,74.1498,357,370.706,9,36,-9.16074,113.247,0.34119,1,2,92.9366,9
"Jan 5, 09:00 am",1404.96,-9.7,63.3914,728,1462.64,50,211,-5.23432,396.991,1.40496,1,1,372.612,9
"Jan 5, 10:00 am",2119.53,-7.7,53.7886,847,2202.05,61,345,-0.424218,587.047,2.11953,1,1,572.308,9
"Jan 5, 11:00 am",2540.88,-5.6,46.8227,899,2640.33,65,435,2.2821,703.052,2.54088,1,1,694.101,10.9
"Jan 5, 12:00 pm",2616.67,-3.5,43.7937,859,2719.34,78,457,4.78055,729.096,2.61667,1,1,722.539,10.9
"Jan 5, 01:00 pm",2372.53,-2.4,45.5004,803,2465.01,71,412,5.10912,663.019,2.37253,1,1,655.886,10.9
"Jan 5, 02:00 pm",2055.76,-1.3,51.4715,790,2135.87,62,348,5.31358,580.315,2.05576,1,1,568.809,10.6
"Jan 5, 03:00 pm",1528.24,-0.2,60.4456,760,1589.87,47,243,4.69012,443.399,1.52824,1,1,422.269,10.6
"Jan 5, 04:00 pm",708.096,-1.1,71.2518,541,746.151,33,98,0.994741,222.562,0.708097,1,1,195.085,10.6
"Jan 5, 05:00 pm",19.1813,-2,78.2122,70,42.2107,1,3,-2.61867,15.27,0.0191813,1,3,10.8703,9.3
"Jan 5, 06:00 pm",0,-2.9,0,0,0,0,0,-2.9,0,0,1,0,0,9.3
"Jan 5, 07:00 pm",0,-3.6,0,0,0,0,0,-3.6,0,0,1,0,0,9.3
"Jan 5, 08:00 pm",0,-4.4,0,0,0,0,0,-4.4,0,0,1,0,0,9.2
"Jan 5, 09:00 pm",0,-5.1,0,0,0,0,0,-5.1,0,0,1,0,0,9.2
"Jan 5, 10:00 pm",0,-5.6,0,0,0,0,0,-5.6,0,0,1,0,0,9.2
"Jan 5, 11:00 pm",0,-6.2,0,0,0,0,0,-6.2,0,0,1,0,0,6.6
"Jan 6, 12:00 am",0,-6.8,0,0,0,0,0,-6.8,0,0,1,0,0,6.6
"Jan 6, 01:00 am",0,-7,0,0,0,0,0,-7,0,0,1,0,0,6.6
"Jan 6, 02:00 am",0,-7.1,0,0,0,0,0,-7.1,0,0,1,0,0,6.7
"Jan 6, 03:00 am",0,-7.3,0,0,0,0,0,-7.3,0,0,1,0,0,6.7
"Jan 6, 04:00 am",0,-7.3,0,0,0,0,0,-7.3,0,0,1,0,0,6.7
"Jan 6, 05:00 am",0,-7.3,0,0,0,0,0,-7.3,0,0,1,0,0,6.6
"Jan 6, 06:00 am",0,-7.2,0,0,0,0,0,-7.2,0,0,1,0,0,6.6
"Jan 6, 07:00 am",0,-6.6,0,0,0,0,0,-6.6,0,0,1,0,0,6.6
"Jan 6, 08:00 am",305.704,-6.1,74.1843,275,334.458,14,35,-5.61854,100.733,0.305704,1,2,85.0698,5.6
"Jan 6, 09:00 am",1241.22,-5.5,63.3958,560,1293.89,80,204,-0.199864,355.353,1.24122,1,1,336.595,5.6
"Jan 6, 10:00 am",1720.98,-4.3,53.7608,635,1789.05,78,292,3.74421,484.279,1.72098,1,1,473.252,5.6
"Jan 6, 11:00 am",2050.15,-3.2,46.7543,628,2130.05,108,367,6.39207,576.119,2.05015,1,1,569.903,5.9
"Jan 6, 12:00 pm",2463.87,-2,43.6831,784,2560.1,97,445,9.95423,701.601,2.46387,1,1,695.675,5.9
"Jan 6, 01:00 pm",2476.67,-0.4,45.3594,899,2573.43,60,444,11.9367,713.325,2.47667,1,1,705.438,5.9
"Jan 6, 02:00 pm",2128.38,1.1,51.3178,866,2211.24,59,375,13.0386,621.586,2.12838,1,1,609.124,5
"Jan 6, 03:00 pm",1535.54,2.7,60.2915,774,1597.4,52,254,11.2829,457.922,1.53554,1,1,436.62,5
"Jan 6, 04:00 pm",672.486,2.4,71.1042,518,709.657,32,96,5.94494,215.644,0.672486,1,1,189.505,5
"Jan 6, 05:00 pm",19.2543,2,78.1714,71,42.2851,1,3,1.16622,15.5238,0.0192543,1,3,11.0637,4.7
"Jan 6, 06:00 pm",0,1.7,0,0,0,0,0,1.7,0,0,1,0,0,4.7
"Jan 6, 07:00 pm",0,1.2,0,0,0,0,0,1.2,0,0,1,0,0,4.7
"Jan 6, 08:00 pm",0,0.8,0,0,0,0,0,0.8,0,0,1,0,0,7.5
"Jan 6, 09:00 pm",0,0.4,0,0,0,0,0,0.4,0,0,1,0,0,7.5
"Jan 6, 10:00 pm",0,-0.3,0,0,0,0,0,-0.3,0,0,1,0,0,7.5
"Jan 6, 11:00 pm",0,-0.9,0,0,0,0,0,-0.9,0,0,1,0,0,5
"Jan 7, 12:00 am",0,-1.5,0,0,0,0,0,-1.5,0,0,1,0,0,5
"Jan 7, 01:00 am",0,-2.1,0,0,0,0,0,-2.1,0,0,1,0,0,5
"Jan 7, 02:00 am",0,-2.6,0,0,0,0,0,-2.6,0,0,1,0,0,6.5
"Jan 7, 03:00 am",0,-3.2,0,0,0,0,0,-3.2,0,0,1,0,0,6.5
"Jan 7, 04:00 am",0,-4,0,0,0,0,0,-4,0,0,1,0,0,6.5
"Jan 7, 05:00 am",0,-4.7,0,0,0,0,0,-4.7,0,0,1,0,0,6.1
"Jan 7, 06:00 am",0,-5.4,0,0,0,0,0,-5.4,0,0,1,0,0,6.1
"Jan 7, 07:00 am",0,-5.2,0,0,0,0,0,-5.2,0,0,1,0,0,6.1
"Jan 7, 08:00 am",125.146,-5,74.2177,0,150.206,35,35,-5.78126,38.1796,0.125146,1,2,38.1796,4.5
"Jan 7, 09:00 am",486.389,-4.8,63.3945,76,519.136,88,105,-3.48309,135.757,0.486389,1,1,133.211,4.5
"Jan 7, 10:00 am",407.214,-3.9,53.7265,0,438.175,113,113,-2.8777,112.72,0.407214,1,1,112.72,4.5
"Jan 7, 11:00 am",1081.71,-3,46.6788,121,1129.73,190,240,3.8641,300.186,1.08171,1,1,298.996,1.9
"Jan 7, 12:00 pm",1296.86,-2.1,43.5654,150,1351.2,222,289,7.28835,364.046,1.29686,1,1,362.924,1.9
"Jan 7, 01:00 pm",1544.38,-1.4,45.212,332,1606.53,173,315,10.3444,440.178,1.54438,1,1,437.303,1.9
"Jan 7, 02:00 pm",1098.27,-0.8,51.159,164,1146.76,178,238,5.68458,308.216,1.09827,1,1,305.886,3.7
"Jan 7, 03:00 pm",878.842,-0.1,60.1336,270,921.29,97,168,4.75784,252.12,0.878842,1,1,244.766,3.7
"Jan 7, 04:00 pm",368.418,-0.7,70.9539,154,398.525,47,66,0.737281,111.802,0.368418,1,1,104.083,3.7
"Jan 7, 05:00 pm",0,-1.3,78.1309,22,15.9917,1,2,-2.89763,5.49473,0,1,3,4.11348,2.5
"Jan 7, 06:00 pm",0,-2,0,0,0,0,0,-2,0,0,1,0,0,2.5
"Jan 7, 07:00 pm",0,-2.2,0,0,0,0,0,-2.2,0,0,1,0,0,2.5
"Jan 7, 08:00 pm",0,-2.5,0,0,0,0,0,-2.5,0,0,1,0,0,4.7
"Jan 7, 09:00 pm",0,-2.7,0,0,0,0,0,-2.7,0,0,1,0,0,4.7
"Jan 7, 10:00 pm",0,-3.4,0,0,0,0,0,-3.4,0,0,1,0,0,4.7
"Jan 7, 11:00 pm",0,-4,0,0,0,0,0,-4,0,0,1,0,0,1.4
"Jan 8, 12:00 am",0,-4.7,0,0,0,0,0,-4.7,0,0,1,0,0,1.4
"Jan 8, 01:00 am",0,-4.9,0,0,0,0,0,-4.9,0,0,1,0,0,1.4
"Jan 8, 02:00 am",0,-5.1,0,0,0,0,0,-5.1,0,0,1,0,0,1.7
"Jan 8, 03:00 am",0,-5.4,0,0,0,0,0,-5.4,0,0,1,0,0,1.7
"Jan 8, 04:00 am",0,-5.6,0,0,0,0,0,-5.6,0,0,1,0,0,1.7
"Jan 8, 05:00 am",0,-5.9,0,0,0,0,0,-5.9,0,0,1,0,0,0.7
"Jan 8, 06:00 am",0,-6.1,0,0,0,0,0,-6.1,0,0,1,0,0,0.7
"Jan 8, 07:00 am",0,-6.4,0,0,0,0,0,-6.4,0,0,1,0,0,0.7
"Jan 8, 08:00 am",14.6604,-6.6,74.2499,0,37.6054,10,10,-8.25354,9.46252,0.0146604,1,2,9.46252,3.5
"Jan 8, 09:00 am",1089.48,-6.8,63.3874,518,1137.72,56,172,-1.11345,312.18,1.08948,1,1,294.838,3.5
"Jan 8, 10:00 am",1545.13,-5.3,53.6858,474,1607.31,120,281,4.04094,433.9,1.54513,1,1,425.716,3.5
"Jan 8, 11:00 am",1418.11,-3.9,46.5963,258,1476.21,179,286,2.3887,390.768,1.41811,1,1,388.248,5.8
"Jan 8, 12:00 pm",2417.86,-2.4,43.4405,718,2512.19,123,444,9.14157,685.539,2.41786,1,1,680.23,5.8
"Jan 8, 01:00 pm",2545.88,-1.2,45.0582,910,2645.54,66,459,11.5827,731.845,2.54588,1,1,724.07,5.8
"Jan 8, 02:00 pm",2147.01,0,50.9952,863,2230.59,56,375,10.477,619.635,2.14701,1,1,607.529,6.1
"Jan 8, 03:00 pm",1580.71,1.3,59.9721,780,1644.05,53,260,8.95103,465.812,1.58071,1,1,444.792,6.1
"Jan 8, 04:00 pm",740.631,1.4,70.8011,560,779.502,35,107,4.8157,235.026,0.740631,1,1,207.148,6.1
"Jan 8, 05:00 pm",31.4034,1.6,78.0908,86,54.6619,2,4,0.973332,19.6868,0.0314034,1,3,14.2903,6.8
"Jan 8, 06:00 pm",0,1.8,0,0,0,0,0,1.8,0,0,1,0,0,6.8
"Jan 8, 07:00 pm",0,1.1,0,0,0,0,0,1.1,0,0,1,0,0,6.8
"Jan 8, 08:00 pm",0,0.3,0,0,0,0,0,0.3,0,0,1,0,0,7.8
"Jan 8, 09:00 pm",0,-0.4,0,0,0,0,0,-0.4,0,0,1,0,0,7.8
"Jan 8, 10:00 pm",0,-0.7,0,0,0,0,0,-0.7,0,0,1,0,0,7.8
"Jan 8, 11:00 pm",0,-0.9,0,0,0,0,0,-0.9,0,0,1,0,0,5.2
"Jan 9, 12:00 am",0,-1.2,0,0,0,0,0,-1.2,0,0,1,0,0,5.2
"Jan 9, 01:00 am",0,-1,0,0,0,0,0,-1,0,0,1,0,0,5.2
"Jan 9, 02:00 am",0,-0.8,0,0,0,0,0,-0.8,0,0,1,0,0,5.7
"Jan 9, 03:00 am",0,-0.5,0,0,0,0,0,-0.5,0,0,1,0,0,5.7
"Jan 9, 04:00 am",0,0.8,0,0,0,0,0,0.8,0,0,1,0,0,5.7
"Jan 9, 05:00 am",0,2.1,0,0,0,0,0,2.1,0,0,1,0,0,6.2
"Jan 9, 06:00 am",0,3.4,0,0,0,0,0,3.4,0,0,1,0,0,6.2
"Jan 9, 07:00 am",0,3,0,0,0,0,0,3,0,0,1,0,0,6.2
"Jan 9, 08:00 am",6.08686,2.6,74.2809,0,28.8724,8,8,1.55788,7.56682,0.00608686,1,2,7.56682,7
"Jan 9, 09:00 am",133.975,2.2,63.3747,0,159.209,44,44,1.69278,41.749,0.133975,1,1,41.749,7
"Jan 9, 10:00 am",567.617,2.7,53.6386,32,602.256,132,143,4.13586,160.131,0.567617,1,1,159.58,7
"Jan 9, 11:00 am",1290.19,3.3,46.5068,228,1344.33,182,277,7.7815,364.062,1.29019,1,1,361.853,7.9
"Jan 9, 12:00 pm",436.932,3.8,43.3085,0,468.557,127,127,4.90229,124.562,0.436932,1,1,124.562,7.9
"Jan 9, 01:00 pm",396.031,3.7,44.8981,0,426.745,116,116,4.41327,113.209,0.396031,1,1,113.209,7.9
"Jan 9, 02:00 pm",307.564,3.7,50.8263,0,336.358,92,92,3.95334,89.0552,0.307564,1,1,89.0552,11.9
"Jan 9, 03:00 pm",129.347,3.6,59.8069,0,154.49,43,43,3.29272,40.7881,0.129347,1,1,40.7881,11.9
"Jan 9, 04:00 pm",253.68,1.3,70.6458,73,281.34,45,55,1.37493,77.2847,0.25368,1,1,73.676,11.9
"Jan 9, 05:00 pm",0,-1,78.051,12,14.2041,2,2,-1.72238,4.42418,0,1,3,3.6716,12.2
"Jan 9, 06:00 pm",0,-3.3,0,0,0,0,0,-3.3,0,0,1,0,0,12.2
"Jan 9, 07:00 pm",0,-4.4,0,0,0,0,0,-4.4,0,0,1,0,0,12.2
"Jan 9, 08:00 pm",0,-5.4,0,0,0,0,0,-5.4,0,0,1,0,0,10.8
"Jan 9, 09:00 pm",0,-6.5,0,0,0,0,0,-6.5,0,0,1,0,0,10.8
"Jan 9, 10:00 pm",0,-6.9,0,0,0,0,0,-6.9,0,0,1,0,0,10.8
"Jan 9, 11:00 pm",0,-7.2,0,0,0,0,0,-7.2,0,0,1,0,0,8.4
"Jan 10, 12:00 am",0,-7.5,0,0,0,0,0,-7.5,0,0,1,0,0,8.4
"Jan 10, 01:00 am",0,-7.9,0,0,0,0,0,-7.9,0,0,1,0,0,8.4
"Jan 10, 02:00 am",0,-8.3,0,0,0,0,0,-8.3,0,0,1,0,0,8.9
"Jan 10, 03:00 am",0,-8.7,0,0,0,0,0,-8.7,0,0,1,0,0,8.9
"Jan 10, 04:00 am",0,-9.2,0,0,0,0,0,-9.2,0,0,1,0,0,8.9
"Jan 10, 05:00 am",0,-9.7,0,0,0,0,0,-9.7,0,0,1,0,0,5.9
"Jan 10, 06:00 am",0,-10.2,0,0,0,0,0,-10.2,0,0,1,0,0,5.9
"Jan 10, 07:00 am",0,-10,0,0,0,0,0,-10,0,0,1,0,0,5.9
"Jan 10, 08:00 am",3.92003,-9.8,74.3108,0,26.6653,7,7,-11.6033,6.61957,0.00392003,1,2,6.61957,3.2
"Jan 10, 09:00 am",669.809,-9.7,63.3561,152,706.914,99,133,-7.0243,183.851,0.669809,1,1,178.772,3.2
"Jan 10, 10:00 am",1054.3,-8.3,53.585,175,1101.54,159,219,-2.57073,286.73,1.0543,1,1,283.731,3.2
"Jan 10, 11:00 am",1444.84,-7,46.4103,264,1503.78,181,292,2.14214,397.623,1.44484,1,1,395.086,2.8
"Jan 10, 12:00 pm",2571.71,-5.7,43.1695,769,2672.47,136,483,12.2821,739.255,2.57171,1,1,733.708,2.8
"Jan 10, 01:00 pm",2535.19,-4.3,44.7317,914,2634.4,66,465,14.5672,738.249,2.53519,1,1,730.662,2.8
"Jan 10, 02:00 pm",2193.65,-2.9,50.6526,875,2279.03,61,389,12.1902,637.382,2.19365,1,1,625.436,3.5
"Jan 10, 03:00 pm",1602.86,-1.5,59.6382,786,1666.94,53,267,9.49296,472.771,1.60286,1,1,452.055,3.5
"Jan 10, 04:00 pm",774.054,-1.7,70.4881,572,813.773,36,113,3.48559,243.101,0.774054,1,1,215.027,3.5
"Jan 10, 05:00 pm",39.263,-1.8,78.0117,98,62.6695,2,5,-2.41336,22.2954,0.039263,1,3,16.1528,6
"Jan 10, 06:00 pm",0,-2,0,0,0,0,0,-2,0,0,1,0,0,6
"Jan 10, 07:00 pm",0,-2.2,0,0,0,0,0,-2.2,0,0,1,0,0,6
"Jan 10, 08:00 pm",0,-2.4,0,0,0,0,0,-2.4,0,0,1,0,0,8.3
"Jan 10, 09:00 pm",0,-2.6,0,0,0,0,0,-2.6,0,0,1,0,0,8.3
"Jan 10, 10:00 pm",0,-2.2,0,0,0,0,0,-2.2,0,0,1,0,0,8.3
"Jan 10, 11:00 pm",0,-1.8,0,0,0,0,0,-1.8,0,0,1,0,0,8.3
"Jan 11, 12:00 am",0,-1.5,0,0,0,0,0,-1.5,0,0,1,0,0,8.3
