,"AC inverter power | (W)","Ambient temperature | (C)","Angle of incidence | (deg)","Beam irradiance | (W/m2)","DC array power | (W)","Diffuse irradiance | (W/m2)","Global horizontal irradiance | (W/m2)","Module temperature | (C)","Plane of array irradiance | (W/m2)","Power generated by system | (kW)","Shading factor for beam radiation","Sun up over horizon | (0/1)","Transmitted plane of array irradiance | (W/m2)","Wind speed | (m/s)"
"Jan 3, 09:00 pm",0,-5.6,0,0,0,0,0,-5.6,0,0,1,0,0,12.1
"Jan 3, 10:00 pm",0,-5.9,0,0,0,0,0,-5.9,0,0,1,0,0,12.1
"Jan 3, 11:00 pm",0,-6.1,0,0,0,0,0,-6.1,0,0,1,0,0,10.4
"Jan 4, 12:00 am",0,-6.4,0,0,0,0,0,-6.4,0,0,1,0,0,10.4
"Jan 4, 01:00 am",0,-6.6,0,0,0,0,0,-6.6,0,0,1,0,0,10.4
"Jan 4, 02:00 am",0,-6.8,0,0,0,0,0,-6.8,0,0,1,0,0,11.4
"Jan 4, 03:00 am",0,-7,0,0,0,0,0,-7,0,0,1,0,0,11.4
"Jan 4, 04:00 am",0,-6.9,0,0,0,0,0,-6.9,0,0,1,0,0,11.4
"Jan 4, 05:00 am",0,-6.8,0,0,0,0,0,-6.8,0,0,1,0,0,9.1
"Jan 4, 06:00 am",0,-6.7,0,0,0,0,0,-6.7,0,0,1,0,0,9.1
"Jan 4, 07:00 am",0,-6.7,78.315,8,8.2694,1,1,-7.56588,2.5901,0,1,2,2.08663,9.1
"Jan 4, 08:00 am",301.841,-6.8,71.4702,69,330.513,52,60,-6.63616,87.2541,0.301841,1,1,83.7162,10.8
"Jan 4, 09:00 am",238.33,-6.9,60.637,0,265.672,69,69,-6.92758,67.2123,0.23833,1,1,67.2123,10.8
"Jan 4, 10:00 am",294.104,-6.1,51.6142,0,322.612,85,85,-5.962,81.941,0.294104,1,1,81.941,10.8
"Jan 4, 11:00 am",389.067,-5.3,45.5676,0,419.627,110,110,-4.8052,107.09,0.389067,1,1,107.09,9.4
"Jan 4, 12:00 pm",254.868,-4.5,43.765,0,282.553,76,76,-4.44734,72.2151,0.254868,1,1,72.2151,9.4
"Jan 4, 01:00 pm",406.244,-3.5,46.7033,6,437.184,111,113,-2.93795,112.495,0.406244,1,1,112.436,9.4
"Jan 4, 02:00 pm",473.529,-2.5,53.6046,12,505.983,123,127,-1.44239,131.15,0.473529,1,1,130.944,6.7
"Jan 4, 03:00 pm",675.5,-1.5,63.1684,186,712.746,88,129,0.589447,192.177,0.6755,1,1,186.033,6.7
"Jan 4, 04:00 pm",367.881,-1.1,74.01,221,397.976,37,55,-0.196848,116.045,0.367881,1,3,103.532,6.7
"Jan 4, 05:00 pm",0,-0.7,0,0,0,0,0,-0.7,0,0,1,0,0,8.5
"Jan 4, 06:00 pm",0,-0.3,0,0,0,0,0,-0.3,0,0,1,0,0,8.5
"Jan 4, 07:00 pm",0,-0.1,0,0,0,0,0,-0.1,0,0,1,0,0,8.5
"Jan 4, 08:00 pm",0,0.1,0,0,0,0,0,0.1,0,0,1,0,0,8.8
"Jan 4, 09:00 pm",0,0.3,0,0,0,0,0,0.3,0,0,1,0,0,8.8
"Jan 4, 10:00 pm",0,-0.1,0,0,0,0,0,-0.1,0,0,1,0,0,8.8
"Jan 4, 11:00 pm",0,-0.6,0,0,0,0,0,-0.6,0,0,1,0,0,10.6
"Jan 5, 12:00 am",0,-1,0,0,0,0,0,-1,0,0,1,0,0,10.6
"Jan 5, 01:00 am",0,-0.8,0,0,0,0,0,-0.8,0,0,1,0,0,10.6
"Jan 5, 02:00 am",0,-0.6,0,0,0,0,0,-0.6,0,0,1,0,0,7.3
"Jan 5, 03:00 am",0,-0.4,0,0,0,0,0,-0.4,0,0,1,0,0,7.3
"Jan 5, 04:00 am",0,-0.3,0,0,0,0,0,-0.3,0,0,1,0,0,7.3
"Jan 5, 05:00 am",0,-0.3,0,0,0,0,0,-0.3,0,0,1,0,0,5.7
"Jan 5, 06:00 am",0,-0.3,0,0,0,0,0,-0.3,0,0,1,0,0,5.7
"Jan 5, 07:00 am",2.45661,-0.1,78.3577,40,25.1748,1,2,-1.1413,9.04186,0.00245661,1,2,6.52322,5.7
"Jan 5, 08:00 am",577.847,0.1,71.4973,328,612.729,52,90,1.50591,177.385,0.577847,1,1,160.548,9.2
"Jan 5, 09:00 am",1069.31,0.3,60.6386,337,1116.98,114,200,3.54671,304.71,1.06931,1,1,295.222,9.2
"Jan 5, 10:00 am",230.818,1,51.5818,0,258.004,71,71,1.14799,67.5002,0.230818,1,1,67.5002,9.2
"Jan 5, 11:00 am",1463.23,1.6,45.4935,257,1522.76,193,302,6.94344,410.676,1.46323,1,1,408.394,7.3
"Jan 5, 12:00 pm",928.249,2.3,43.6503,63,972.019,197,225,5.63238,259.691,0.928249,1,1,259.217,7.3
"Jan 5, 01:00 pm",803.363,2.7,46.5622,40,843.836,182,199,5.33945,225.139,0.803363,1,1,224.749,7.3
"Jan 5, 02:00 pm",1327.97,3.1,53.4537,353,1383.27,140,259,7.8541,378.442,1.32797,1,1,372.452,7.9
"Jan 5, 03:00 pm",1258.52,3.5,63.0182,591,1311.7,80,212,8.31964,373.245,1.25852,1,1,353.9,7.9
"Jan 5, 04:00 pm",445.42,3.9,73.9576,384,477.236,26,57,5.3728,148.829,0.44542,1,3,127.126,7.9
"Jan 5, 05:00 pm",0,4.2,0,0,0,0,0,4.2,0,0,1,0,0,9.6
"Jan 5, 06:00 pm",0,4.5,0,0,0,0,0,4.5,0,0,1,0,0,9.6
"Jan 5, 07:00 pm",0,4.7,0,0,0,0,0,4.7,0,0,1,0,0,9.6
"Jan 5, 08:00 pm",0,4.9,0,0,0,0,0,4.9,0,0,1,0,0,9.1
"Jan 5, 09:00 pm",0,5.1,0,0,0,0,0,5.1,0,0,1,0,0,9.1
"Jan 5, 10:00 pm",0,5.1,0,0,0,0,0,5.1,0,0,1,0,0,9.1
"Jan 5, 11:00 pm",0,5.1,0,0,0,0,0,5.1,0,0,1,0,0,6.5
"Jan 6, 12:00 am",0,5.1,0,0,0,0,0,5.1,0,0,1,0,0,6.5
"Jan 6, 01:00 am",0,4.7,0,0,0,0,0,4.7,0,0,1,0,0,6.5
"Jan 6, 02:00 am",0,4.4,0,0,0,0,0,4.4,0,0,1,0,0,6.5
"Jan 6, 03:00 am",0,4,0,0,0,0,0,4,0,0,1,0,0,6.5
"Jan 6, 04:00 am",0,3.6,0,0,0,0,0,3.6,0,0,1,0,0,6.5
"Jan 6, 05:00 am",0,3.3,0,0,0,0,0,3.3,0,0,1,0,0,6.4
"Jan 6, 06:00 am",0,2.9,0,0,0,0,0,2.9,0,0,1,0,0,6.4
"Jan 6, 07:00 am",10.3443,2.4,78.4001,56,33.2089,1,2,1.52934,12.2301,0.0103443,1,2,8.70228,6.4
"Jan 6, 08:00 am",630.737,1.9,71.5194,453,666.889,38,91,4.83714,200.513,0.630737,1,1,177.238,3.7
"Jan 6, 09:00 am",1497.38,1.5,60.6343,746,1558.01,57,248,10.5539,445.484,1.49738,1,1,424.487,3.7
"Jan 6, 10:00 am",2019.7,1.3,51.5428,818,2098.46,59,354,14.297,593.293,2.0197,1,1,581.312,3.7
"Jan 6, 11:00 am",2224.9,1.1,45.4122,648,2311.5,155,431,16.0393,651.071,2.2249,1,1,645.359,3.5
"Jan 6, 12:00 pm",1301.79,0.9,43.5286,193,1356.29,201,287,9.46878,369.209,1.30179,1,1,367.77,3.5
"Jan 6, 01:00 pm",2101.94,1.2,46.4149,617,2183.8,147,403,14.7015,611.982,2.10194,1,1,606.05,3.5
"Jan 6, 02:00 pm",1887.14,1.6,53.298,693,1961.05,111,347,16.0702,559.213,1.88714,1,1,547.592,2.5
"Jan 6, 03:00 pm",833.663,1.9,62.8644,293,874.922,91,157,8.14266,245.374,0.833663,1,1,235.874,2.5
"Jan 6, 04:00 pm",389.333,2,73.9052,230,419.899,41,60,4.04573,124.193,0.389334,1,3,111.218,2.5
"Jan 6, 05:00 pm",0,2.1,0,1,0,0,0,2.1,0,0,1,0,0,3.3
"Jan 6, 06:00 pm",0,2.1,0,0,0,0,0,2.1,0,0,1,0,0,3.3
"Jan 6, 07:00 pm",0,1.8,0,0,0,0,0,1.8,0,0,1,0,0,3.3
"Jan 6, 08:00 pm",0,1.5,0,0,0,0,0,1.5,0,0,1,0,0,2.9
"Jan 6, 09:00 pm",0,1.1,0,0,0,0,0,1.1,0,0,1,0,0,2.9
"Jan 6, 10:00 pm",0,1.1,0,0,0,0,0,1.1,0,0,1,0,0,2.9
"Jan 6, 11:00 pm",0,1.1,0,0,0,0,0,1.1,0,0,1,0,0,1.1
"Jan 7, 12:00 am",0,1.1,0,0,0,0,0,1.1,0,0,1,0,0,1.1
"Jan 7, 01:00 am",0,1.4,0,0,0,0,0,1.4,0,0,1,0,0,1.1
"Jan 7, 02:00 am",0,1.8,0,0,0,0,0,1.8,0,0,1,0,0,4.7
"Jan 7, 03:00 am",0,2.1,0,0,0,0,0,2.1,0,0,1,0,0,4.7
"Jan 7, 04:00 am",0,2.9,0,0,0,0,0,2.9,0,0,1,0,0,4.7
"Jan 7, 05:00 am",0,3.7,0,0,0,0,0,3.7,0,0,1,0,0,3.3
"Jan 7, 06:00 am",0,4.6,0,0,0,0,0,4.6,0,0,1,0,0,3.3
"Jan 7, 07:00 am",0,4.6,78.4419,30,19.282,1,2,3.25041,6.98069,0,1,2,5.08986,3.3
"Jan 7, 08:00 am",524.67,4.6,71.5363,247,558.302,62,91,6.20416,161.955,0.52467,1,1,149.255,5.8
"Jan 7, 09:00 am",121.729,4.6,60.6242,0,146.722,41,41,4.19433,38.8867,0.121729,1,1,38.8867,5.8
"Jan 7, 10:00 am",275.469,5.1,51.4971,0,303.584,84,84,5.28538,80.8384,0.275469,1,1,80.8384,5.8
"Jan 7, 11:00 am",232.703,5.7,45.3238,0,259.928,73,73,5.75581,69.3541,0.232703,1,1,69.3541,4
"Jan 7, 12:00 pm",826.984,6.2,43.3997,48,868.069,187,208,9.96968,236.257,0.826984,1,1,235.903,4
"Jan 7, 01:00 pm",1468.74,6.5,46.2614,297,1528.45,186,310,14.8832,427.34,1.46874,1,1,424.522,4
"Jan 7, 02:00 pm",1631.33,6.8,53.1374,557,1696.36,114,305,15.0179,480.67,1.63133,1,1,471.443,5.5
"Jan 7, 03:00 pm",1221.65,7.1,62.7071,622,1273.74,61,204,13.3683,371.361,1.22165,1,1,351.388,5.5
"Jan 7, 04:00 pm",463.223,6.6,73.8528,399,495.442,28,62,8.70204,156.362,0.463224,1,3,133.894,5.5
"Jan 7, 05:00 pm",0,6.1,0,5,0,0,0,6.1,0,0,1,0,0,5.8
"Jan 7, 06:00 pm",0,5.5,0,0,0,0,0,5.5,0,0,1,0,0,5.8
"Jan 7, 07:00 pm",0,4.7,0,0,0,0,0,4.7,0,0,1,0,0,5.8
"Jan 7, 08:00 pm",0,4,0,0,0,0,0,4,0,0,1,0,0,5.5
"Jan 7, 09:00 pm",0,3.2,0,0,0,0,0,3.2,0,0,1,0,0,5.5
"Jan 7, 10:00 pm",0,2,0,0,0,0,0,2,0,0,1,0,0,5.5
"Jan 7, 11:00 pm",0,0.9,0,0,0,0,0,0.9,0,0,1,0,0,3.1
"Jan 8, 12:00 am",0,-0.2,0,0,0,0,0,-0.2,0,0,1,0,0,3.1
"Jan 8, 01:00 am",0,-0.5,0,0,0,0,0,-0.5,0,0,1,0,0,3.1
"Jan 8, 02:00 am",0,-0.9,0,0,0,0,0,-0.9,0,0,1,0,0,4.1
"Jan 8, 03:00 am",0,-1.2,0,0,0,0,0,-1.2,0,0,1,0,0,4.1
"Jan 8, 04:00 am",0,-1.7,0,0,0,0,0,-1.7,0,0,1,0,0,4.1
"Jan 8, 05:00 am",0,-2.2,0,0,0,0,0,-2.2,0,0,1,0,0,6.7
"Jan 8, 06:00 am",0,-2.7,0,0,0,0,0,-2.7,0,0,1,0,0,6.7
"Jan 8, 07:00 am",0,-2.4,78.4832,0,3.77891,1,1,-3.44091,0.969846,0,1,2,0.969846,6.7
"Jan 8, 08:00 am",137.563,-2.1,71.548,0,162.868,41,41,-2.59795,41.9461,0.137563,1,1,41.9461,7.5
"Jan 8, 09:00 am",125.732,-1.8,60.6081,0,150.804,41,41,-2.30426,38.8866,0.125732,1,1,38.8866,7.5
"Jan 8, 10:00 am",953.506,-1.3,51.4449,136,997.96,157,206,1.6481,263.62,0.953506,1,1,261.644,7.5
"Jan 8, 11:00 am",243.24,-0.7,45.2282,0,270.683,74,74,-0.567605,70.3074,0.24324,1,1,70.3074,10.1
"Jan 8, 12:00 pm",363.159,-0.1,43.2639,0,393.151,106,106,0.315686,102.497,0.363159,1,1,102.497,10.1
"Jan 8, 01:00 pm",235.317,0.1,46.1019,0,262.596,72,72,0.105925,68.4004,0.235317,1,1,68.4004,10.1
"Jan 8, 02:00 pm",720.286,0.3,52.9722,119,758.645,116,157,2.04603,201.183,0.720286,1,1,199.236,9.4
"Jan 8, 03:00 pm",1274.92,0.5,62.5466,523,1328.59,100,221,4.57669,369.331,1.27492,1,1,352.703,9.4
"Jan 8, 04:00 pm",494.447,-0.2,73.7091,407,527.379,29,65,1.22426,160.821,0.494447,1,1,138.02,9.4
"Jan 8, 05:00 pm",0,-1,79.4821,8,3.68675,0,0,-1.90583,1.46034,0,1,3,0.952254,8.3
"Jan 8, 06:00 pm",0,-1.7,0,0,0,0,0,-1.7,0,0,1,0,0,8.3
"Jan 8, 07:00 pm",0,-2.2,0,0,0,0,0,-2.2,0,0,1,0,0,8.3
"Jan 8, 08:00 pm",0,-2.7,0,0,0,0,0,-2.7,0,0,1,0,0,8.8
"Jan 8, 09:00 pm",0,-3.1,0,0,0,0,0,-3.1,0,0,1,0,0,8.8
"Jan 8, 10:00 pm",0,-3.3,0,0,0,0,0,-3.3,0,0,1,0,0,8.8
"Jan 8, 11:00 pm",0,-3.4,0,0,0,0,0,-3.4,0,0,1,0,0,5.2
"Jan 9, 12:00 am",0,-3.6,0,0,0,0,0,-3.6,0,0,1,0,0,5.2
"Jan 9, 01:00 am",0,-3.3,0,0,0,0,0,-3.3,0,0,1,0,0,5.2
"Jan 9, 02:00 am",0,-2.9,0,0,0,0,0,-2.9,0,0,1,0,0,4.3
"Jan 9, 03:00 am",0,-2.6,0,0,0,0,0,-2.6,0,0,1,0,0,4.3
"Jan 9, 04:00 am",0,-2.6,0,0,0,0,0,-2.6,0,0,1,0,0,4.3
"Jan 9, 05:00 am",0,-2.6,0,0,0,0,0,-2.6,0,0,1,0,0,4.1
"Jan 9, 06:00 am",0,-2.6,0,0,0,0,0,-2.6,0,0,1,0,0,4.1
"Jan 9, 07:00 am",11.1315,-2.4,78.5239,57,34.0108,1,2,-3.83086,12.3105,0.0111315,1,2,8.71468,4.1
"Jan 9, 08:00 am",646.345,-2.1,71.5546,457,682.876,38,92,0.104835,201.39,0.646345,1,1,177.873,6.2
"Jan 9, 09:00 am",1363.48,-1.9,60.5861,454,1419.87,134,251,3.78459,388.397,1.36348,1,1,375.658,6.2
"Jan 9, 10:00 am",721.31,-0.9,51.386,58,759.694,152,173,1.76319,200.112,0.72131,1,1,199.273,6.2
"Jan 9, 11:00 am",1478.83,0.2,45.1256,267,1538.86,190,305,6.75186,414.665,1.47883,1,1,412.37,5.6
"Jan 9, 12:00 pm",1220.4,1.3,43.1211,137,1272.45,212,274,6.82976,342.078,1.2204,1,1,341.094,5.6
"Jan 9, 01:00 pm",588.956,2,45.9364,9,624.102,158,162,4.17286,165.478,0.588956,1,1,165.395,5.6
"Jan 9, 02:00 pm",662.874,2.7,52.8025,29,699.809,155,165,4.75053,186.386,0.662874,1,1,185.918,6.7
"Jan 9, 03:00 pm",416.875,3.4,62.3828,48,448.051,91,102,4.38639,120.358,0.416875,1,1,118.848,6.7
"Jan 9, 04:00 pm",418.052,2.7,73.5576,226,449.255,47,67,3.79082,131.456,0.418052,1,1,118.864,6.7
"Jan 9, 05:00 pm",0,2,79.4521,6,2.74246,0,0,1.09153,1.09835,0,1,3,0.717322,8.6
"Jan 9, 06:00 pm",0,1.4,0,0,0,0,0,1.4,0,0,1,0,0,8.6
"Jan 9, 07:00 pm",0,1.5,0,0,0,0,0,1.5,0,0,1,0,0,8.6
"Jan 9, 08:00 pm",0,1.7,0,0,0,0,0,1.7,0,0,1,0,0,6.8
"Jan 9, 09:00 pm",0,1.8,0,0,0,0,0,1.8,0,0,1,0,0,6.8
"Jan 9, 10:00 pm",0,1.5,0,0,0,0,0,1.5,0,0,1,0,0,6.8
"Jan 9, 11:00 pm",0,1.3,0,0,0,0,0,1.3,0,0,1,0,0,8.3
"Jan 10, 12:00 am",0,1,0,0,0,0,0,1,0,0,1,0,0,8.3
"Jan 10, 01:00 am",0,0.9,0,0,0,0,0,0.9,0,0,1,0,0,8.3
"Jan 10, 02:00 am",0,0.8,0,0,0,0,0,0.8,0,0,1,0,0,5.1
"Jan 10, 03:00 am",0,0.7,0,0,0,0,0,0.7,0,0,1,0,0,5.1
"Jan 10, 04:00 am",0,0.5,0,0,0,0,0,0.5,0,0,1,0,0,5.1
"Jan 10, 05:00 am",0,0.3,0,0,0,0,0,0.3,0,0,1,0,0,4.1
"Jan 10, 06:00 am",0,0.1,0,0,0,0,0,0.1,0,0,1,0,0,4.1
"Jan 10, 07:00 am",0,-0.1,78.564,32,20.4768,1,2,-1.63255,7.31458,0,1,2,5.29501,4.1
"Jan 10, 08:00 am",544.417,-0.4,71.5559,249,578.51,64,94,1.94103,164.675,0.544418,1,1,151.861,2.5
"Jan 10, 09:00 am",305.098,-0.7,60.5582,0,333.84,87,87,0.0804353,86.9483,0.305098,1,1,86.9483,2.5
"Jan 10, 10:00 am",1500.06,0,51.3205,344,1560.77,178,304,9.53677,428.296,1.50006,1,1,423.344,2.5
"Jan 10, 11:00 am",241.286,0.6,45.0159,0,268.689,74,74,1.1893,70.3078,0.241286,1,1,70.3078,5.2
"Jan 10, 12:00 pm",265.963,1.3,42.9714,0,293.879,81,81,1.44853,76.9837,0.265963,1,1,76.9837,5.2
"Jan 10, 01:00 pm",703.251,1.2,45.765,24,741.184,176,186,3.65957,196.21,0.703251,1,1,195.992,5.2
"Jan 10, 02:00 pm",626.269,1.1,52.6282,29,662.312,146,156,2.7426,174.915,0.626269,1,1,174.453,8.2
"Jan 10, 03:00 pm",789.155,1,62.2158,223,829.262,100,153,3.36524,225.952,0.789155,1,1,219.007,8.2
"Jan 10, 04:00 pm",443.902,0,73.404,248,475.684,47,70,1.13062,138.182,0.443902,1,1,124.441,8.2
"Jan 10, 05:00 pm",0,-0.9,79.4223,9,4.18221,0,0,-1.81544,1.65212,0,1,3,1.08063,8.4
"Jan 10, 06:00 pm",0,-1.8,0,0,0,0,0,-1.8,0,0,1,0,0,8.4
"Jan 10, 07:00 pm",0,-2.7,0,0,0,0,0,-2.7,0,0,1,0,0,8.4
"Jan 10, 08:00 pm",0,-3.6,0,0,0,0,0,-3.6,0,0,1,0,0,8.2
"Jan 10, 09:00 pm",0,-4.5,0,0,0,0,0,-4.5,0,0,1,0,0,8.2
"Jan 10, 10:00 pm",0,-4.9,0,0,0,0,0,-4.9,0,0,1,0,0,8.2
"Jan 10, 11:00 pm",0,-5.3,0,0,0,0,0,-5.3,0,0,1,0,0,5.4
"Jan 11, 12:00 am",0,-5.7,0,0,0,0,0,-5.7,0,0,1,0,0,5.4
"Jan 11, 01:00 am",0,-5.7,0,0,0,0,0,-5.7,0,0,1,0,0,5.4
