,"AC inverter power | (W)","Ambient temperature | (C)","Angle of incidence | (deg)","Beam irradiance | (W/m2)","DC array power | (W)","Diffuse irradiance | (W/m2)","Global horizontal irradiance | (W/m2)","Module temperature | (C)","Plane of array irradiance | (W/m2)","Power generated by system | (kW)","Shading factor for beam radiation","Sun up over horizon | (0/1)","Transmitted plane of array irradiance | (W/m2)","Wind speed | (m/s)"
"Jan 1, 10:00 pm",0,5.6,0,0,0,0,0,5.6,0,0,1,0,0,4
"Jan 1, 11:00 pm",0,5.6,0,0,0,0,0,5.6,0,0,1,0,0,4
"Jan 2, 12:00 am",0,5.6,0,0,0,0,0,5.6,0,0,1,0,0,3.5
"Jan 2, 01:00 am",0,5.5,0,0,0,0,0,5.5,0,0,1,0,0,3.5
"Jan 2, 02:00 am",0,4.7,0,0,0,0,0,4.7,0,0,1,0,0,3.5
"Jan 2, 03:00 am",0,3.8,0,0,0,0,0,3.8,0,0,1,0,0,7.1
"Jan 2, 04:00 am",0,2.9,0,0,0,0,0,2.9,0,0,1,0,0,7.1
"Jan 2, 05:00 am",0,2.5,0,0,0,0,0,2.5,0,0,1,0,0,7.1
"Jan 2, 06:00 am",0,2,0,0,0,0,0,2,0,0,1,0,0,6.3
"Jan 2, 07:00 am",0,1.6,78.174,14,7.63,0,0,0.374103,2.86917,0,1,2,1.98969,6.3
"Jan 2, 08:00 am",418.475,1.7,72.5736,236,449.687,39,59,2.67912,131.082,0.418475,1,1,118.415,6.3
"Jan 2, 09:00 am",944.211,1.7,62.5957,351,988.412,85,159,6.26556,275.503,0.944211,1,1,264.309,4.3
"Jan 2, 10:00 am",1637.14,1.8,54.5809,535,1702.36,127,289,10.9149,474.432,1.63714,1,1,464.555,4.3
"Jan 2, 11:00 am",638.551,2.3,49.5919,73,674.892,125,151,5.52891,180.814,0.638551,1,1,179.899,4.3
"Jan 2, 12:00 pm",186.372,2.8,48.5879,0,212.652,59,59,2.74467,56.0129,0.186372,1,1,56.0129,4.4
"Jan 2, 01:00 pm",1437.52,3.3,51.8035,359,1496.23,155,274,10.5731,413.057,1.43752,1,1,407.691,4.4
"Jan 2, 02:00 pm",115.447,2.9,58.5403,0,140.317,39,39,2.89994,36.9843,0.115447,1,1,36.9843,4.4
"Jan 2, 03:00 pm",599.18,2.5,67.7275,207,634.571,74,105,4.42952,177.221,0.59918,1,1,168.354,5.7
"Jan 2, 04:00 pm",61.2983,2.1,75.7428,60,85.1227,6,9,1.46216,25.8846,0.0612983,1,3,22.2998,5.7
"Jan 2, 05:00 pm",0,1.8,0,0,0,0,0,1.8,0,0,1,0,0,5.7
"Jan 2, 06:00 pm",0,1.5,0,0,0,0,0,1.5,0,0,1,0,0,2
"Jan 2, 07:00 pm",0,1.3,0,0,0,0,0,1.3,0,0,1,0,0,2
"Jan 2, 08:00 pm",0,1.2,0,0,0,0,0,1.2,0,0,1,0,0,2
"Jan 2, 09:00 pm",0,1.2,0,0,0,0,0,1.2,0,0,1,0,0,2.4
"Jan 2, 10:00 pm",0,1.2,0,0,0,0,0,1.2,0,0,1,0,0,2.4
"Jan 2, 11:00 pm",0,1,0,0,0,0,0,1,0,0,1,0,0,2.4
"Jan 3, 12:00 am",0,0.8,0,0,0,0,0,0.8,0,0,1,0,0,5.3
"Jan 3, 01:00 am",0,0.6,0,0,0,0,0,0.6,0,0,1,0,0,5.3
"Jan 3, 02:00 am",0,0.3,0,0,0,0,0,0.3,0,0,1,0,0,5.3
"Jan 3, 03:00 am",0,0,0,0,0,0,0,0,0,0,1,0,0,3.5
"Jan 3, 04:00 am",0,-0.3,0,0,0,0,0,-0.3,0,0,1,0,0,3.5
"Jan 3, 05:00 am",0,-0.3,0,0,0,0,0,-0.3,0,0,1,0,0,3.5
"Jan 3, 06:00 am",0,-0.3,0,0,0,0,0,-0.3,0,0,1,0,0,2.4
"Jan 3, 07:00 am",0,-0.4,78.2143,0,0,0,0,-0.4,0,0,1,2,0,2.4
"Jan 3, 08:00 am",31.7052,0,72.6001,0,54.9694,15,15,-1.75361,14.2071,0.0317052,1,1,14.2071,2.4
"Jan 3, 09:00 am",919.714,0.3,62.5977,314,963.254,96,162,5.36909,266.603,0.919714,1,1,256.588,2.5
"Jan 3, 10:00 am",591.04,0.7,54.5512,53,626.236,124,140,3.94589,166.775,0.59104,1,1,165.799,2.5
"Jan 3, 11:00 am",180.855,1,49.5249,0,207.023,57,57,0.912045,54.1084,0.180855,1,1,54.1084,2.5
"Jan 3, 12:00 pm",323.681,1.3,48.4854,0,352.819,95,95,1.8073,92.564,0.323681,1,1,92.564,3.7
"Jan 3, 01:00 pm",166.334,1.6,51.6763,0,192.211,53,53,1.21076,50.3004,0.166334,1,1,50.3004,3.7
"Jan 3, 02:00 pm",116.681,1.6,58.4012,0,141.575,39,39,0.793873,36.9841,0.116681,1,1,36.9841,3.7
"Jan 3, 03:00 pm",687.346,1.6,67.5861,254,724.884,80,118,5.21318,203.762,0.687346,1,1,192.963,2.2
"Jan 3, 04:00 pm",84.4239,1.6,75.695,75,108.692,8,11,1.07175,32.9024,0.0844239,1,3,28.4272,2.2
"Jan 3, 05:00 pm",0,1.5,0,0,0,0,0,1.5,0,0,1,0,0,2.2
"Jan 3, 06:00 pm",0,1.4,0,0,0,0,0,1.4,0,0,1,0,0,2.5
"Jan 3, 07:00 pm",0,1.3,0,0,0,0,0,1.3,0,0,1,0,0,2.5
"Jan 3, 08:00 pm",0,1.3,0,0,0,0,0,1.3,0,0,1,0,0,2.5
"Jan 3, 09:00 pm",0,1.3,0,0,0,0,0,1.3,0,0,1,0,0,1.3
"Jan 3, 10:00 pm",0,1.2,0,0,0,0,0,1.2,0,0,1,0,0,1.3
"Jan 3, 11:00 pm",0,0.8,0,0,0,0,0,0.8,0,0,1,0,0,1.3
"Jan 4, 12:00 am",0,0.4,0,0,0,0,0,0.4,0,0,1,0,0,2.2
"Jan 4, 01:00 am",0,0,0,0,0,0,0,0,0,0,1,0,0,2.2
"Jan 4, 02:00 am",0,-0.4,0,0,0,0,0,-0.4,0,0,1,0,0,2.2
"Jan 4, 03:00 am",0,-0.7,0,0,0,0,0,-0.7,0,0,1,0,0,4.5
"Jan 4, 04:00 am",0,-1.1,0,0,0,0,0,-1.1,0,0,1,0,0,4.5
"Jan 4, 05:00 am",0,-1.4,0,0,0,0,0,-1.4,0,0,1,0,0,4.5
"Jan 4, 06:00 am",0,-1.7,0,0,0,0,0,-1.7,0,0,1,0,0,6.4
"Jan 4, 07:00 am",0,-2,78.2543,11,6.02358,0,0,-3.19556,2.23925,0,1,2,1.54751,6.4
"Jan 4, 08:00 am",403.486,-1.3,72.6212,195,434.365,43,60,-0.472823,123.353,0.403486,1,1,112.867,6.4
"Jan 4, 09:00 am",815.227,-0.6,62.5935,265,856.007,89,145,3.48671,234.637,0.815227,1,1,226.188,3.5
"Jan 4, 10:00 am",420.668,0,54.5146,12,451.929,110,114,1.60423,118.685,0.420668,1,1,118.464,3.5
"Jan 4, 11:00 am",184.715,0.8,49.4505,0,210.961,58,58,0.580896,55.0606,0.184715,1,1,55.0606,3.5
"Jan 4, 12:00 pm",191.16,1.6,48.3756,0,217.537,60,60,1.36531,56.9653,0.19116,1,1,56.9653,6.1
"Jan 4, 01:00 pm",208.028,2.5,51.5426,0,234.747,65,65,2.35537,61.7307,0.208028,1,1,61.7307,6.1
"Jan 4, 02:00 pm",119.68,2.3,58.257,0,144.633,40,40,1.74356,37.9349,0.11968,1,1,37.9349,6.1
"Jan 4, 03:00 pm",576.334,2.2,67.4407,174,611.18,77,104,3.56966,168.894,0.576334,1,1,161.553,8.7
"Jan 4, 04:00 pm",62.2872,2.1,75.6471,53,86.1305,8,10,1.57245,25.7326,0.0622872,1,3,22.5743,8.7
"Jan 4, 05:00 pm",0,1.7,0,0,0,0,0,1.7,0,0,1,0,0,8.7
"Jan 4, 06:00 pm",0,1.2,0,0,0,0,0,1.2,0,0,1,0,0,4.4
"Jan 4, 07:00 pm",0,0.7,0,0,0,0,0,0.7,0,0,1,0,0,4.4
"Jan 4, 08:00 pm",0,0.6,0,0,0,0,0,0.6,0,0,1,0,0,4.4
"Jan 4, 09:00 pm",0,0.5,0,0,0,0,0,0.5,0,0,1,0,0,4.5
"Jan 4, 10:00 pm",0,0.4,0,0,0,0,0,0.4,0,0,1,0,0,4.5
"Jan 4, 11:00 pm",0,0.3,0,0,0,0,0,0.3,0,0,1,0,0,4.5
"Jan 5, 12:00 am",0,0.2,0,0,0,0,0,0.2,0,0,1,0,0,2.3
"Jan 5, 01:00 am",0,0.1,0,0,0,0,0,0.1,0,0,1,0,0,2.3
"Jan 5, 02:00 am",0,0.2,0,0,0,0,0,0.2,0,0,1,0,0,2.3
"Jan 5, 03:00 am",0,0.3,0,0,0,0,0,0.3,0,0,1,0,0,3.6
"Jan 5, 04:00 am",0,0.3,0,0,0,0,0,0.3,0,0,1,0,0,3.6
"Jan 5, 05:00 am",0,0.7,0,0,0,0,0,0.7,0,0,1,0,0,3.6
"Jan 5, 06:00 am",0,1.1,0,0,0,0,0,1.1,0,0,1,0,0,3.3
"Jan 5, 07:00 am",0,1.5,78.294,0,0,0,0,1.5,0,0,1,2,0,3.3
"Jan 5, 08:00 am",13.4275,1.6,72.6369,0,36.3496,10,10,-0.0537699,9.46188,0.0134275,1,1,9.46188,3.3
"Jan 5, 09:00 am",153.206,1.8,62.583,0,178.821,49,49,1.22169,46.7986,0.153206,1,1,46.7986,4.6
"Jan 5, 10:00 am",358.956,2,54.4711,0,388.856,102,102,2.6466,102.383,0.358956,1,1,102.383,4.6
"Jan 5, 11:00 am",271.958,2.2,49.3688,0,299.999,82,82,2.46494,78.9264,0.271958,1,1,78.9264,4.6
"Jan 5, 12:00 pm",473.294,2.4,48.2588,1,505.742,132,132,4.14235,134.021,0.473294,1,1,134.01,2.6
"Jan 5, 01:00 pm",454.141,2.5,51.4027,3,486.154,125,126,4.28396,128.942,0.454141,1,1,128.898,2.6
"Jan 5, 02:00 pm",783.513,2.7,58.1075,164,823.475,117,160,6.97125,224.773,0.783513,1,1,220.877,2.6
"Jan 5, 03:00 pm",483.632,2.8,67.2912,175,516.316,59,86,4.57541,144.391,0.483632,1,1,137.066,4.9
"Jan 5, 04:00 pm",52.2124,3,75.599,55,75.864,5,8,2.21524,23.2109,0.0522124,1,3,19.9378,4.9
"Jan 5, 05:00 pm",0,3.4,0,0,0,0,0,3.4,0,0,1,0,0,4.9
"Jan 5, 06:00 pm",0,3.9,0,0,0,0,0,3.9,0,0,1,0,0,9.1
"Jan 5, 07:00 pm",0,4.4,0,0,0,0,0,4.4,0,0,1,0,0,9.1
"Jan 5, 08:00 pm",0,3.8,0,0,0,0,0,3.8,0,0,1,0,0,9.1
"Jan 5, 09:00 pm",0,3.2,0,0,0,0,0,3.2,0,0,1,0,0,2.9
"Jan 5, 10:00 pm",0,2.6,0,0,0,0,0,2.6,0,0,1,0,0,2.9
"Jan 5, 11:00 pm",0,2.6,0,0,0,0,0,2.6,0,0,1,0,0,2.9
"Jan 6, 12:00 am",0,2.6,0,0,0,0,0,2.6,0,0,1,0,0,1
"Jan 6, 01:00 am",0,2.6,0,0,0,0,0,2.6,0,0,1,0,0,1
"Jan 6, 02:00 am",0,2.6,0,0,0,0,0,2.6,0,0,1,0,0,1
"Jan 6, 03:00 am",0,2.6,0,0,0,0,0,2.6,0,0,1,0,0,2.6
"Jan 6, 04:00 am",0,2.7,0,0,0,0,0,2.7,0,0,1,0,0,2.6
"Jan 6, 05:00 am",0,2.8,0,0,0,0,0,2.8,0,0,1,0,0,2.6
"Jan 6, 06:00 am",0,3,0,0,0,0,0,3,0,0,1,0,0,3
"Jan 6, 07:00 am",0,3.2,78.3333,9,4.78635,0,0,1.37666,1.81996,0,1,2,1.25344,3
"Jan 6, 08:00 am",348.619,3.2,72.6471,153,378.294,43,56,4.00195,108.415,0.348619,1,1,100.179,3
"Jan 6, 09:00 am",87.3592,3.3,62.5663,0,111.684,31,31,2.47015,29.3833,0.0873592,1,1,29.3833,3.7
"Jan 6, 10:00 am",278.706,3.4,54.4207,0,306.889,83,83,3.59143,81.1275,0.278706,1,1,81.1275,3.7
"Jan 6, 11:00 am",1136.96,4.1,49.2799,213,1186.57,160,237,10.0879,325.227,1.13696,1,1,322.624,3.7
"Jan 6, 12:00 pm",994.598,4.7,48.1348,125,1040.18,172,219,10.009,284.114,0.994598,1,1,282.724,4.1
"Jan 6, 01:00 pm",564.459,5.3,51.2565,26,599.024,134,143,7.82793,161.644,0.564459,1,1,161.272,4.1
"Jan 6, 02:00 pm",1375.11,5.6,57.9531,467,1431.86,123,248,13.2334,405.75,1.37511,1,1,394.774,4.1
"Jan 6, 03:00 pm",664.163,5.8,67.1379,277,701.13,68,112,8.78023,201.046,0.664163,1,1,189.547,5.5
"Jan 6, 04:00 pm",87.7597,6.1,75.5509,89,112.092,7,11,5.6853,35.1886,0.0877597,1,3,29.8993,5.5
"Jan 6, 05:00 pm",0,6.8,0,0,0,0,0,6.8,0,0,1,0,0,5.5
"Jan 6, 06:00 pm",0,7.5,0,0,0,0,0,7.5,0,0,1,0,0,6.3
"Jan 6, 07:00 pm",0,8.2,0,0,0,0,0,8.2,0,0,1,0,0,6.3
"Jan 6, 08:00 pm",0,8.4,0,0,0,0,0,8.4,0,0,1,0,0,6.3
"Jan 6, 09:00 pm",0,8.6,0,0,0,0,0,8.6,0,0,1,0,0,6.8
"Jan 6, 10:00 pm",0,8.8,0,0,0,0,0,8.8,0,0,1,0,0,6.8
"Jan 6, 11:00 pm",0,9.8,0,0,0,0,0,9.8,0,0,1,0,0,6.8
"Jan 7, 12:00 am",0,10.8,0,0,0,0,0,10.8,0,0,1,0,0,11.3
"Jan 7, 01:00 am",0,11.8,0,0,0,0,0,11.8,0,0,1,0,0,11.3
"Jan 7, 02:00 am",0,10.9,0,0,0,0,0,10.9,0,0,1,0,0,11.3
"Jan 7, 03:00 am",0,9.9,0,0,0,0,0,9.9,0,0,1,0,0,6.8
"Jan 7, 04:00 am",0,9,0,0,0,0,0,9,0,0,1,0,0,6.8
"Jan 7, 05:00 am",0,9,0,0,0,0,0,9,0,0,1,0,0,6.8
"Jan 7, 06:00 am",0,9,0,0,0,0,0,9,0,0,1,0,0,5.7
"Jan 7, 07:00 am",0,9,78.3722,0,0,0,0,9,0,0,1,2,0,5.7
"Jan 7, 08:00 am",75.2448,9.2,72.6518,5,99.3361,26,26,8.38127,27.0774,0.0752448,1,1,26.8083,5.7
"Jan 7, 09:00 am",583.199,9.4,62.5433,151,618.208,88,120,11.3822,173.85,0.583199,1,1,169.05,5.3
"Jan 7, 10:00 am",142.698,9.5,54.3634,0,168.104,48,48,9.26525,45.5425,0.142698,1,1,45.5425,5.3
"Jan 7, 11:00 am",180.409,9.7,49.1837,0,206.569,59,59,9.46751,56.0129,0.180409,1,1,56.0129,5.3
"Jan 7, 12:00 pm",187.166,9.8,48.0038,0,213.461,61,61,9.60925,57.9178,0.187166,1,1,57.9178,4.8
"Jan 7, 01:00 pm",173.38,9.9,51.1042,0,199.398,57,57,9.63669,54.1085,0.17338,1,1,54.1085,4.8
"Jan 7, 02:00 pm",132.012,10.3,57.7937,0,157.208,45,45,9.8036,42.691,0.132012,1,1,42.691,4.8
"Jan 7, 03:00 pm",53.0771,10.6,66.9808,0,76.7451,22,22,9.79353,20.8398,0.0530771,1,1,20.8398,6.3
"Jan 7, 04:00 pm",0,10.9,75.5028,0,6.95876,2,2,9.7434,1.88921,0,1,3,1.88921,6.3
"Jan 7, 05:00 pm",0,10.3,0,0,0,0,0,10.3,0,0,1,0,0,6.3
"Jan 7, 06:00 pm",0,9.7,0,0,0,0,0,9.7,0,0,1,0,0,6.2
"Jan 7, 07:00 pm",0,9.2,0,0,0,0,0,9.2,0,0,1,0,0,6.2
"Jan 7, 08:00 pm",0,9.4,0,0,0,0,0,9.4,0,0,1,0,0,6.2
"Jan 7, 09:00 pm",0,9.6,0,0,0,0,0,9.6,0,0,1,0,0,5.5
"Jan 7, 10:00 pm",0,9.8,0,0,0,0,0,9.8,0,0,1,0,0,5.5
"Jan 7, 11:00 pm",0,9.7,0,0,0,0,0,9.7,0,0,1,0,0,5.5
"Jan 8, 12:00 am",0,9.6,0,0,0,0,0,9.6,0,0,1,0,0,3.9
"Jan 8, 01:00 am",0,9.5,0,0,0,0,0,9.5,0,0,1,0,0,3.9
"Jan 8, 02:00 am",0,9.4,0,0,0,0,0,9.4,0,0,1,0,0,3.9
"Jan 8, 03:00 am",0,9.2,0,0,0,0,0,9.2,0,0,1,0,0,4.6
"Jan 8, 04:00 am",0,9,0,0,0,0,0,9,0,0,1,0,0,4.6
"Jan 8, 05:00 am",0,8.5,0,0,0,0,0,8.5,0,0,1,0,0,4.6
"Jan 8, 06:00 am",0,7.9,0,0,0,0,0,7.9,0,0,1,0,0,6
"Jan 8, 07:00 am",0,7.4,78.4106,2,1.03194,0,0,6.12486,0.401792,0,1,2,0.275782,6
"Jan 8, 08:00 am",109.376,7.5,72.651,24,134.128,28,30,6.87627,37.2537,0.109376,1,1,35.9617,6
"Jan 8, 09:00 am",987.64,7.6,62.5141,374,1033.03,92,173,11.1545,294.066,0.98764,1,1,282.199,7.2
"Jan 8, 10:00 am",1079.13,7.7,54.2992,246,1127.07,138,214,11.8257,313.253,1.07913,1,1,308.805,7.2
"Jan 8, 11:00 am",1900.31,7.4,49.0802,520,1974.7,171,361,15.3802,555.945,1.90031,1,1,549.692,7.2
"Jan 8, 12:00 pm",829.373,7.2,47.8658,84,870.521,165,197,10.5431,238.08,0.829373,1,1,237.166,6.8
"Jan 8, 01:00 pm",621.989,6.9,50.9458,29,657.928,146,156,8.90586,178.37,0.621989,1,1,177.965,6.8
"Jan 8, 02:00 pm",123.809,6.8,57.6294,0,148.843,42,42,6.46693,39.8364,0.123809,1,1,39.8364,6.8
"Jan 8, 03:00 pm",741.278,6.6,66.8201,269,780.164,88,132,8.48787,221.621,0.741278,1,1,210.644,10.5
"Jan 8, 04:00 pm",107.973,6.5,75.4547,92,132.697,10,15,6.26219,40.9366,0.107973,1,3,35.4838,10.5
"Jan 8, 05:00 pm",0,5.7,0,0,0,0,0,5.7,0,0,1,0,0,10.5
"Jan 8, 06:00 pm",0,4.9,0,0,0,0,0,4.9,0,0,1,0,0,5.6
"Jan 8, 07:00 pm",0,4,0,0,0,0,0,4,0,0,1,0,0,5.6
"Jan 8, 08:00 pm",0,4,0,0,0,0,0,4,0,0,1,0,0,5.6
"Jan 8, 09:00 pm",0,4,0,0,0,0,0,4,0,0,1,0,0,4.6
"Jan 8, 10:00 pm",0,3.9,0,0,0,0,0,3.9,0,0,1,0,0,4.6
"Jan 8, 11:00 pm",0,3.5,0,0,0,0,0,3.5,0,0,1,0,0,4.6
"Jan 9, 12:00 am",0,3.2,0,0,0,0,0,3.2,0,0,1,0,0,3.9
"Jan 9, 01:00 am",0,2.8,0,0,0,0,0,2.8,0,0,1,0,0,3.9
"Jan 9, 02:00 am",0,2.7,0,0,0,0,0,2.7,0,0,1,0,0,3.9
"Jan 9, 03:00 am",0,2.6,0,0,0,0,0,2.6,0,0,1,0,0,1.7
"Jan 9, 04:00 am",0,2.5,0,0,0,0,0,2.5,0,0,1,0,0,1.7
"Jan 9, 05:00 am",0,2.4,0,0,0,0,0,2.4,0,0,1,0,0,1.7
"Jan 9, 06:00 am",0,2.3,0,0,0,0,0,2.3,0,0,1,0,0,1.9
"Jan 9, 07:00 am",0,2.2,78.4486,14,11.095,1,1,0.17736,3.77331,0,1,2,2.89086,1.9
"Jan 9, 08:00 am",411.415,2.3,72.6446,204,442.469,45,63,3.75282,128.029,0.411415,1,1,117.049,1.9
"Jan 9, 09:00 am",768.928,2.5,62.4786,254,808.517,86,141,7.40149,225.311,0.768928,1,1,217.27,1.7
"Jan 9, 10:00 am",1148.76,2.6,54.2282,316,1198.7,121,219,11.0326,332.965,1.14876,1,1,327.282,1.7
"Jan 9, 11:00 am",1252.67,3.4,48.9696,240,1305.68,168,256,13.0997,362.63,1.25267,1,1,359.77,1.7
"Jan 9, 12:00 pm",441.132,4.2,47.7209,0,472.851,127,127,7.66279,127.212,0.441132,1,1,127.212,1.2
"Jan 9, 01:00 pm",1809.6,5,50.7813,567,1880.75,144,342,20.2322,543.039,1.8096,1,1,535.219,1.2
"Jan 9, 02:00 pm",1492.58,4.7,57.4604,634,1553.05,82,257,19.1703,454.215,1.49258,1,1,439.815,1.2
"Jan 9, 03:00 pm",672.76,4.4,66.6558,302,709.939,61,111,9.30611,204.584,0.672761,1,1,192.37,2.4
"Jan 9, 04:00 pm",102.411,4.1,75.4066,106,127.027,7,13,3.78063,39.881,0.102411,1,3,33.6072,2.4
"Jan 9, 05:00 pm",0,3.6,0,0,0,0,0,3.6,0,0,1,0,0,2.4
"Jan 9, 06:00 pm",0,3.2,0,0,0,0,0,3.2,0,0,1,0,0,2.8
"Jan 9, 07:00 pm",0,2.7,0,0,0,0,0,2.7,0,0,1,0,0,2.8
"Jan 9, 08:00 pm",0,2.6,0,0,0,0,0,2.6,0,0,1,0,0,2.8
"Jan 9, 09:00 pm",0,2.4,0,0,0,0,0,2.4,0,0,1,0,0,3.5
"Jan 9, 10:00 pm",0,2.2,0,0,0,0,0,2.2,0,0,1,0,0,3.5
"Jan 9, 11:00 pm",0,2.3,0,0,0,0,0,2.3,0,0,1,0,0,3.5
"Jan 10, 12:00 am",0,2.3,0,0,0,0,0,2.3,0,0,1,0,0,2
"Jan 10, 01:00 am",0,2.4,0,0,0,0,0,2.4,0,0,1,0,0,2
"Jan 10, 02:00 am",0,1.7,0,0,0,0,0,1.7,0,0,1,0,0,2
"Jan 10, 03:00 am",0,0.9,0,0,0,0,0,0.9,0,0,1,0,0,1.1
"Jan 10, 04:00 am",0,0.2,0,0,0,0,0,0.2,0,0,1,0,0,1.1
"Jan 10, 05:00 am",0,0.6,0,0,0,0,0,0.6,0,0,1,0,0,1.1
"Jan 10, 06:00 am",0,1,0,0,0,0,0,1,0,0,1,0,0,0.8
"Jan 10, 07:00 am",0,1.4,78.486,0,0,0,0,1.4,0,0,1,2,0,0.8
"Jan 10, 08:00 am",49.417,1.7,72.6327,0,73.0156,20,20,-0.643916,18.9591,0.049417,1,1,18.9591,0.8
"Jan 10, 09:00 am",398.106,2,62.4368,46,428.865,85,95,3.10768,114.591,0.398106,1,1,113.139,2
"Jan 10, 10:00 am",155.156,2.3,54.1503,0,180.81,50,50,1.85267,47.4457,0.155156,1,1,47.4457,2
"Jan 10, 11:00 am",190.071,3,48.8519,0,216.426,60,60,2.57278,56.9653,0.190071,1,1,56.9653,2
"Jan 10, 12:00 pm",196.312,3.8,47.5691,0,222.793,62,62,3.48851,58.8705,0.196312,1,1,58.8705,2.3
"Jan 10, 01:00 pm",1793.05,4.6,50.611,498,1863.62,170,345,16.8582,529.02,1.79305,1,1,522.243,2.3
"Jan 10, 02:00 pm",152.797,4,57.2868,0,178.403,50,50,5.01135,47.4494,0.152797,1,1,47.4494,2.3
"Jan 10, 03:00 pm",411.24,3.5,66.4881,116,442.29,64,84,5.19214,122.374,0.41124,1,1,117.726,1.1
"Jan 10, 04:00 pm",56.2687,2.9,75.3586,42,79.9974,8,10,1.65723,23.4568,0.0562687,1,3,20.9744,1.1
"Jan 10, 05:00 pm",0,2.9,0,0,0,0,0,2.9,0,0,1,0,0,1.1
"Jan 10, 06:00 pm",0,3,0,0,0,0,0,3,0,0,1,0,0,6.1
"Jan 10, 07:00 pm",0,3,0,0,0,0,0,3,0,0,1,0,0,6.1
"Jan 10, 08:00 pm",0,3.1,0,0,0,0,0,3.1,0,0,1,0,0,6.1
"Jan 10, 09:00 pm",0,3.2,0,0,0,0,0,3.2,0,0,1,0,0,4.1
"Jan 10, 10:00 pm",0,3.3,0,0,0,0,0,3.3,0,0,1,0,0,4.1
"Jan 10, 11:00 pm",0,3.3,0,0,0,0,0,3.3,0,0,1,0,0,4.1
"Jan 11, 12:00 am",0,3.3,0,0,0,0,0,3.3,0,0,1,0,0,3.1
"Jan 11, 01:00 am",0,3.3,0,0,0,0,0,3.3,0,0,1,0,0,3.1
"Jan 11, 02:00 am",0,3.2,0,0,0,0,0,3.2,0,0,1,0,0,3.1
"Jan 11, 03:00 am",0,3,0,0,0,0,0,3,0,0,1,0,0,0.4
"Jan 11, 04:00 am",0,2.9,0,0,0,0,0,2.9,0,0,1,0,0,0.4
"Jan 11, 05:00 am",0,3.1,0,0,0,0,0,3.1,0,0,1,0,0,0.4
"Jan 11, 06:00 am",0,3.3,0,0,0,0,0,3.3,0,0,1,0,0,4.1
"Jan 11, 07:00 am",0,3.5,78.5227,14,10.9413,1,1,1.95991,3.75555,0,1,2,2.87238,4.1
"Jan 11, 08:00 am",401.964,4.1,72.6151,188,432.808,48,65,5.21509,125.32,0.401964,1,1,115.214,4.1
"Jan 11, 09:00 am",146.429,4.7,62.3888,0,171.91,48,48,4.24694,45.5726,0.146429,1,1,45.5726,1.2
