,"AC inverter power | (W)","Ambient temperature | (C)","Angle of incidence | (deg)","Beam irradiance | (W/m2)","DC array power | (W)","Diffuse irradiance | (W/m2)","Global horizontal irradiance | (W/m2)","Module temperature | (C)","Plane of array irradiance | (W/m2)","Power generated by system | (kW)","Shading factor for beam radiation","Sun up over horizon | (0/1)","Transmitted plane of array irradiance | (W/m2)","Wind speed | (m/s)"
"Jan 4, 02:00 am",0,5.8,0,0,0,0,0,5.8,0,0,1,0,0,9.2
"Jan 4, 03:00 am",0,5.8,0,0,0,0,0,5.8,0,0,1,0,0,10.6
"Jan 4, 04:00 am",0,5.7,0,0,0,0,0,5.7,0,0,1,0,0,10.6
"Jan 4, 05:00 am",0,5.6,0,0,0,0,0,5.6,0,0,1,0,0,10.6
"Jan 4, 06:00 am",0,5.5,0,0,0,0,0,5.5,0,0,1,0,0,12.1
"Jan 4, 07:00 am",0,5.4,0,0,0,0,0,5.4,0,0,1,0,0,12.1
"Jan 4, 08:00 am",16.2015,5.6,74.1062,0,39.1753,11,11,4.919,10.4152,0.0162015,1,2,10.4152,12.1
"Jan 4, 09:00 am",65.0911,5.7,65.1876,0,88.9879,25,25,5.20638,23.6877,0.0650911,1,1,23.6877,13.3
"Jan 4, 10:00 am",120.876,5.9,57.0542,0,145.852,41,41,5.57301,38.8858,0.120876,1,1,38.8858,13.3
"Jan 4, 11:00 am",156.008,5.6,51.736,0,181.679,51,51,5.37886,48.397,0.156008,1,1,48.397,13.3
"Jan 4, 12:00 pm",166.641,5.4,50.1628,0,192.524,54,54,5.22559,51.2523,0.166641,1,1,51.2523,14.7
"Jan 4, 01:00 pm",152.8,5.2,52.6758,0,178.407,50,50,4.98864,47.4457,0.1528,1,1,47.4457,14.7
"Jan 4, 02:00 pm",117.733,5.3,58.7464,0,142.648,40,40,4.99409,37.9367,0.117733,1,1,37.9367,14.7
"Jan 4, 03:00 pm",171.736,5.4,67.3926,0,197.722,51,51,5.26148,52.644,0.171736,1,1,52.644,18.5
"Jan 4, 04:00 pm",0,5.5,75.3064,0,17.7784,5,5,4.96543,4.72753,0,1,3,4.72753,18.5
"Jan 4, 05:00 pm",0,5.5,0,0,0,0,0,5.5,0,0,1,0,0,18.5
"Jan 4, 06:00 pm",0,5.5,0,0,0,0,0,5.5,0,0,1,0,0,13.1
"Jan 4, 07:00 pm",0,5.5,0,0,0,0,0,5.5,0,0,1,0,0,13.1
"Jan 4, 08:00 pm",0,5.9,0,0,0,0,0,5.9,0,0,1,0,0,13.1
"Jan 4, 09:00 pm",0,6.3,0,0,0,0,0,6.3,0,0,1,0,0,10.4
"Jan 4, 10:00 pm",0,6.6,0,0,0,0,0,6.6,0,0,1,0,0,10.4
"Jan 4, 11:00 pm",0,7,0,0,0,0,0,7,0,0,1,0,0,10.4
"Jan 5, 12:00 am",0,7.5,0,0,0,0,0,7.5,0,0,1,0,0,4.6
"Jan 5, 01:00 am",0,7.9,0,0,0,0,0,7.9,0,0,1,0,0,4.6
"Jan 5, 02:00 am",0,7.8,0,0,0,0,0,7.8,0,0,1,0,0,4.6
"Jan 5, 03:00 am",0,7.8,0,0,0,0,0,7.8,0,0,1,0,0,8.3
"Jan 5, 04:00 am",0,7.7,0,0,0,0,0,7.7,0,0,1,0,0,8.3
"Jan 5, 05:00 am",0,7.7,0,0,0,0,0,7.7,0,0,1,0,0,8.3
"Jan 5, 06:00 am",0,7.7,0,0,0,0,0,7.7,0,0,1,0,0,8
"Jan 5, 07:00 am",0,7.6,0,0,0,0,0,7.6,0,0,1,0,0,8
"Jan 5, 08:00 am",19.3666,7.7,74.1344,0,42.3994,12,12,6.81469,11.3649,0.0193666,1,2,11.3649,8
"Jan 5, 09:00 am",381.469,7.8,65.1772,76,411.861,68,81,8.54012,114.057,0.381469,1,1,111.228,6.2
"Jan 5, 10:00 am",307.853,7.9,57.0125,0,336.654,90,90,8.36833,90.849,0.307853,1,1,90.849,6.2
"Jan 5, 11:00 am",383.974,7.9,51.6579,0,414.421,111,111,8.70603,112,0.383974,1,1,112,6.2
"Jan 5, 12:00 pm",516.488,7.8,50.0502,16,549.929,135,140,9.58203,149.401,0.516488,1,1,149.193,4.6
"Jan 5, 01:00 pm",280.107,7.8,52.539,0,308.32,85,85,8.2809,83.1711,0.280107,1,1,83.1711,4.6
"Jan 5, 02:00 pm",316.397,7.8,58.5983,0,345.38,91,91,8.36544,93.2027,0.316397,1,1,93.2027,4.6
"Jan 5, 03:00 pm",67.9257,7.9,67.243,0,91.8767,26,26,6.96991,24.6435,0.0679257,1,1,24.6435,3.7
"Jan 5, 04:00 pm",0,8,75.2586,0,10.5946,3,3,6.39831,2.8347,0,1,3,2.8347,3.7
"Jan 5, 05:00 pm",0,7.8,0,0,0,0,0,7.8,0,0,1,0,0,3.7
"Jan 5, 06:00 pm",0,7.6,0,0,0,0,0,7.6,0,0,1,0,0,4.5
"Jan 5, 07:00 pm",0,7.5,0,0,0,0,0,7.5,0,0,1,0,0,4.5
"Jan 5, 08:00 pm",0,7.4,0,0,0,0,0,7.4,0,0,1,0,0,4.5
"Jan 5, 09:00 pm",0,7.4,0,0,0,0,0,7.4,0,0,1,0,0,4.6
"Jan 5, 10:00 pm",0,7.4,0,0,0,0,0,7.4,0,0,1,0,0,4.6
"Jan 5, 11:00 pm",0,7.4,0,0,0,0,0,7.4,0,0,1,0,0,4.6
"Jan 6, 12:00 am",0,7.4,0,0,0,0,0,7.4,0,0,1,0,0,5.9
"Jan 6, 01:00 am",0,7.4,0,0,0,0,0,7.4,0,0,1,0,0,5.9
"Jan 6, 02:00 am",0,7.3,0,0,0,0,0,7.3,0,0,1,0,0,5.9
"Jan 6, 03:00 am",0,7.2,0,0,0,0,0,7.2,0,0,1,0,0,8
"Jan 6, 04:00 am",0,7.1,0,0,0,0,0,7.1,0,0,1,0,0,8
"Jan 6, 05:00 am",0,7.4,0,0,0,0,0,7.4,0,0,1,0,0,8
"Jan 6, 06:00 am",0,7.7,0,0,0,0,0,7.7,0,0,1,0,0,6.5
"Jan 6, 07:00 am",0,8,0,0,0,0,0,8,0,0,1,0,0,6.5
"Jan 6, 08:00 am",0,8.1,74.1613,0,17.6224,5,5,6.9696,4.72675,0,1,2,4.72675,6.5
"Jan 6, 09:00 am",64.2572,8.2,65.1606,0,88.1381,25,25,7.42466,23.6874,0.0642572,1,1,23.6874,6.9
"Jan 6, 10:00 am",122.963,8.3,56.9639,0,147.981,42,42,7.80869,39.8368,0.122963,1,1,39.8368,6.9
"Jan 6, 11:00 am",157.399,8.4,51.5726,0,183.097,52,52,8.0818,49.3488,0.157399,1,1,49.3488,6.9
"Jan 6, 12:00 pm",167.543,8.6,49.9305,0,193.445,55,55,8.37474,52.2043,0.167543,1,1,52.2043,8.5
"Jan 6, 01:00 pm",157.122,8.7,52.3958,0,182.815,52,52,8.43711,49.3491,0.157122,1,1,49.3491,8.5
"Jan 6, 02:00 pm",108.916,8.6,58.4448,0,133.659,38,38,8.14451,36.0339,0.108916,1,1,36.0339,8.5
"Jan 6, 03:00 pm",149.514,8.4,67.0891,0,175.056,47,47,8.09842,47.1848,0.149514,1,1,47.1848,8.8
"Jan 6, 04:00 pm",0,8.2,75.2106,0,17.5983,5,5,7.31516,4.72737,0,1,3,4.72737,8.8
"Jan 6, 05:00 pm",0,8.5,0,0,0,0,0,8.5,0,0,1,0,0,8.8
"Jan 6, 06:00 pm",0,8.7,0,0,0,0,0,8.7,0,0,1,0,0,10.2
"Jan 6, 07:00 pm",0,8.9,0,0,0,0,0,8.9,0,0,1,0,0,10.2
"Jan 6, 08:00 pm",0,9,0,0,0,0,0,9,0,0,1,0,0,10.2
"Jan 6, 09:00 pm",0,9,0,0,0,0,0,9,0,0,1,0,0,9.6
"Jan 6, 10:00 pm",0,9.1,0,0,0,0,0,9.1,0,0,1,0,0,9.6
"Jan 6, 11:00 pm",0,9,0,0,0,0,0,9,0,0,1,0,0,9.6
"Jan 7, 12:00 am",0,8.9,0,0,0,0,0,8.9,0,0,1,0,0,9
"Jan 7, 01:00 am",0,8.8,0,0,0,0,0,8.8,0,0,1,0,0,9
"Jan 7, 02:00 am",0,8.8,0,0,0,0,0,8.8,0,0,1,0,0,9
"Jan 7, 03:00 am",0,8.8,0,0,0,0,0,8.8,0,0,1,0,0,7.8
"Jan 7, 04:00 am",0,8.8,0,0,0,0,0,8.8,0,0,1,0,0,7.8
"Jan 7, 05:00 am",0,8.7,0,0,0,0,0,8.7,0,0,1,0,0,7.8
"Jan 7, 06:00 am",0,8.5,0,0,0,0,0,8.5,0,0,1,0,0,6
"Jan 7, 07:00 am",0,8.4,0,0,0,0,0,8.4,0,0,1,0,0,6
"Jan 7, 08:00 am",0,8.3,74.187,0,17.6115,5,5,7.11227,4.72673,0,1,2,4.72673,6
"Jan 7, 09:00 am",74.6458,8.2,65.1376,0,98.7256,28,28,7.47098,26.5382,0.0746458,1,1,26.5382,6.9
"Jan 7, 10:00 am",123.152,8,56.9084,0,148.173,42,42,7.50967,39.8366,0.123152,1,1,39.8366,6.9
"Jan 7, 11:00 am",181.905,8,51.48,0,208.095,59,59,7.78721,56.0143,0.181905,1,1,56.0143,6.9
"Jan 7, 12:00 pm",168.066,8,49.8036,0,193.977,55,55,7.74311,52.2042,0.168066,1,1,52.2042,6.9
"Jan 7, 01:00 pm",168.156,7.9,52.2462,0,194.07,55,55,7.63822,52.2053,0.168156,1,1,52.2053,6.9
"Jan 7, 02:00 pm",227.347,8.1,58.2861,0,254.462,70,70,8.10595,68.5903,0.227347,1,1,68.5903,6.9
"Jan 7, 03:00 pm",127.364,8.3,66.9312,0,152.468,42,42,7.87414,41.0564,0.127364,1,1,41.0564,6.8
"Jan 7, 04:00 pm",0,8.4,75.1624,0,17.5955,5,5,7.34821,4.72728,0,1,3,4.72728,6.8
"Jan 7, 05:00 pm",0,8.5,0,0,0,0,0,8.5,0,0,1,0,0,6.8
"Jan 7, 06:00 pm",0,8.5,0,0,0,0,0,8.5,0,0,1,0,0,10.4
"Jan 7, 07:00 pm",0,8.5,0,0,0,0,0,8.5,0,0,1,0,0,10.4
"Jan 7, 08:00 pm",0,8.5,0,0,0,0,0,8.5,0,0,1,0,0,10.4
"Jan 7, 09:00 pm",0,8.6,0,0,0,0,0,8.6,0,0,1,0,0,7.3
"Jan 7, 10:00 pm",0,8.6,0,0,0,0,0,8.6,0,0,1,0,0,7.3
"Jan 7, 11:00 pm",0,8.4,0,0,0,0,0,8.4,0,0,1,0,0,7.3
"Jan 8, 12:00 am",0,8.2,0,0,0,0,0,8.2,0,0,1,0,0,7
"Jan 8, 01:00 am",0,8.1,0,0,0,0,0,8.1,0,0,1,0,0,7
"Jan 8, 02:00 am",0,8.1,0,0,0,0,0,8.1,0,0,1,0,0,7
"Jan 8, 03:00 am",0,8.1,0,0,0,0,0,8.1,0,0,1,0,0,9.9
"Jan 8, 04:00 am",0,8,0,0,0,0,0,8,0,0,1,0,0,9.9
"Jan 8, 05:00 am",0,8,0,0,0,0,0,8,0,0,1,0,0,9.9
"Jan 8, 06:00 am",0,7.9,0,0,0,0,0,7.9,0,0,1,0,0,9.6
"Jan 8, 07:00 am",0,7.8,0,0,0,0,0,7.8,0,0,1,0,0,9.6
"Jan 8, 08:00 am",88.7032,8,74.2114,49,113.054,15,18,7.50824,33.1881,0.0887032,1,2,30.3946,9.6
"Jan 8, 09:00 am",178.424,8.2,65.1085,0,204.544,55,55,8.01168,55.1124,0.178424,1,1,55.1124,9.2
"Jan 8, 10:00 am",225.054,8.4,56.846,0,252.122,70,70,8.40417,68.0481,0.225054,1,1,68.0481,9.2
"Jan 8, 11:00 am",185.306,8,51.3802,0,211.565,60,60,7.86156,56.9668,0.185306,1,1,56.9668,9.2
"Jan 8, 12:00 pm",1183.31,7.6,49.6697,205,1234.26,173,244,10.3211,338.522,1.18331,1,1,335.935,14.3
"Jan 8, 01:00 pm",207.212,7.1,52.0903,0,233.915,66,66,7.15984,62.7933,0.207212,1,1,62.7933,14.3
"Jan 8, 02:00 pm",134.222,6.8,58.1223,0,159.461,45,45,6.54691,42.693,0.134222,1,1,42.693,14.3
"Jan 8, 03:00 pm",111.212,6.6,66.7693,0,136,38,38,6.27474,36.3689,0.111212,1,1,36.3689,14.3
"Jan 8, 04:00 pm",0,6.3,75.1141,0,14.1761,4,4,5.64456,3.78065,0,1,3,3.78065,14.3
"Jan 8, 05:00 pm",0,5.9,0,0,0,0,0,5.9,0,0,1,0,0,14.3
"Jan 8, 06:00 pm",0,5.5,0,0,0,0,0,5.5,0,0,1,0,0,9.5
"Jan 8, 07:00 pm",0,5.2,0,0,0,0,0,5.2,0,0,1,0,0,9.5
"Jan 8, 08:00 pm",0,5.2,0,0,0,0,0,5.2,0,0,1,0,0,9.5
"Jan 8, 09:00 pm",0,5.3,0,0,0,0,0,5.3,0,0,1,0,0,6.2
"Jan 8, 10:00 pm",0,5.4,0,0,0,0,0,5.4,0,0,1,0,0,6.2
"Jan 8, 11:00 pm",0,5.4,0,0,0,0,0,5.4,0,0,1,0,0,6.2
"Jan 9, 12:00 am",0,5.4,0,0,0,0,0,5.4,0,0,1,0,0,2.5
"Jan 9, 01:00 am",0,5.4,0,0,0,0,0,5.4,0,0,1,0,0,2.5
"Jan 9, 02:00 am",0,5.6,0,0,0,0,0,5.6,0,0,1,0,0,2.5
"Jan 9, 03:00 am",0,5.8,0,0,0,0,0,5.8,0,0,1,0,0,1.6
"Jan 9, 04:00 am",0,6,0,0,0,0,0,6,0,0,1,0,0,1.6
"Jan 9, 05:00 am",0,6.1,0,0,0,0,0,6.1,0,0,1,0,0,1.6
"Jan 9, 06:00 am",0,6.1,0,0,0,0,0,6.1,0,0,1,0,0,4.2
"Jan 9, 07:00 am",0,6.1,0,0,0,0,0,6.1,0,0,1,0,0,4.2
"Jan 9, 08:00 am",0,5.9,74.2346,0,17.8198,5,5,4.38241,4.7267,0,1,2,4.7267,4.2
"Jan 9, 09:00 am",107.195,5.7,65.073,0,131.904,37,37,5.13408,35.1007,0.107195,1,1,35.1007,7.6
"Jan 9, 10:00 am",305.722,5.6,56.7768,0,334.477,89,89,5.89106,89.2972,0.305722,1,1,89.2972,7.6
"Jan 9, 11:00 am",194.276,5.8,51.2733,0,220.716,62,62,5.67961,58.8722,0.194276,1,1,58.8722,7.6
"Jan 9, 12:00 pm",275.705,6.1,49.5287,0,303.826,84,84,6.29098,81.2542,0.275705,1,1,81.2542,7.8
"Jan 9, 01:00 pm",200.681,6.4,51.9282,0,227.251,64,64,6.30579,60.7792,0.200681,1,1,60.7792,7.8
"Jan 9, 02:00 pm",181.402,6,57.9534,0,207.581,58,58,5.8035,55.3983,0.181402,1,1,55.3983,7.8
"Jan 9, 03:00 pm",96.685,5.7,66.6036,0,121.19,34,34,5.15356,32.2522,0.096685,1,1,32.2522,7.9
"Jan 9, 04:00 pm",0,5.3,75.0657,0,14.2577,4,4,4.30604,3.78061,0,1,3,3.78061,7.9
"Jan 9, 05:00 pm",0,5.7,0,0,0,0,0,5.7,0,0,1,0,0,7.9
"Jan 9, 06:00 pm",0,6.1,0,0,0,0,0,6.1,0,0,1,0,0,8.7
"Jan 9, 07:00 pm",0,6.5,0,0,0,0,0,6.5,0,0,1,0,0,8.7
"Jan 9, 08:00 pm",0,6.6,0,0,0,0,0,6.6,0,0,1,0,0,8.7
"Jan 9, 09:00 pm",0,6.7,0,0,0,0,0,6.7,0,0,1,0,0,8.9
"Jan 9, 10:00 pm",0,6.8,0,0,0,0,0,6.8,0,0,1,0,0,8.9
"Jan 9, 11:00 pm",0,6.9,0,0,0,0,0,6.9,0,0,1,0,0,8.9
"Jan 10, 12:00 am",0,6.9,0,0,0,0,0,6.9,0,0,1,0,0,10.4
"Jan 10, 01:00 am",0,7,0,0,0,0,0,7,0,0,1,0,0,10.4
"Jan 10, 02:00 am",0,6.7,0,0,0,0,0,6.7,0,0,1,0,0,10.4
"Jan 10, 03:00 am",0,6.3,0,0,0,0,0,6.3,0,0,1,0,0,7.2
"Jan 10, 04:00 am",0,6,0,0,0,0,0,6,0,0,1,0,0,7.2
"Jan 10, 05:00 am",0,6.4,0,0,0,0,0,6.4,0,0,1,0,0,7.2
"Jan 10, 06:00 am",0,6.8,0,0,0,0,0,6.8,0,0,1,0,0,11.7
"Jan 10, 07:00 am",0,7.2,0,0,0,0,0,7.2,0,0,1,0,0,11.7
"Jan 10, 08:00 am",15.953,7.1,74.2564,0,38.9221,11,11,6.40761,10.4145,0.015953,1,2,10.4145,11.7
"Jan 10, 09:00 am",68.0468,7.1,65.0313,0,92.0001,26,26,6.5964,24.6368,0.0680468,1,1,24.6368,12.4
"Jan 10, 10:00 am",127.155,7,56.7007,0,152.255,43,43,6.68165,40.7875,0.127155,1,1,40.7875,12.4
"Jan 10, 11:00 am",161.886,7,51.1592,0,187.674,53,53,6.79483,50.3005,0.161886,1,1,50.3005,12.4
"Jan 10, 12:00 pm",266.724,7,49.3808,0,294.656,82,82,7.12513,79.087,0.266724,1,1,79.087,11.3
"Jan 10, 01:00 pm",161.801,7.1,51.76,0,187.587,53,53,6.90235,50.3006,0.161801,1,1,50.3006,11.3
"Jan 10, 02:00 pm",116.797,6.9,57.7796,0,141.694,40,40,6.53963,37.9349,0.116797,1,1,37.9349,11.3
"Jan 10, 03:00 pm",110.518,6.7,66.4341,0,135.292,38,38,6.26408,36.1778,0.110518,1,1,36.1778,9.6
"Jan 10, 04:00 pm",0,6.5,75.0173,0,17.7244,5,5,5.64884,4.72705,0,1,3,4.72705,9.6
"Jan 10, 05:00 pm",0,6.9,0,0,0,0,0,6.9,0,0,1,0,0,9.6
"Jan 10, 06:00 pm",0,7.2,0,0,0,0,0,7.2,0,0,1,0,0,8.1
"Jan 10, 07:00 pm",0,7.6,0,0,0,0,0,7.6,0,0,1,0,0,8.1
"Jan 10, 08:00 pm",0,7.7,0,0,0,0,0,7.7,0,0,1,0,0,8.1
"Jan 10, 09:00 pm",0,7.7,0,0,0,0,0,7.7,0,0,1,0,0,4.5
"Jan 10, 10:00 pm",0,7.8,0,0,0,0,0,7.8,0,0,1,0,0,4.5
"Jan 10, 11:00 pm",0,7.9,0,0,0,0,0,7.9,0,0,1,0,0,4.5
"Jan 11, 12:00 am",0,8.1,0,0,0,0,0,8.1,0,0,1,0,0,5.5
"Jan 11, 01:00 am",0,8.2,0,0,0,0,0,8.2,0,0,1,0,0,5.5
"Jan 11, 02:00 am",0,8.1,0,0,0,0,0,8.1,0,0,1,0,0,5.5
"Jan 11, 03:00 am",0,7.9,0,0,0,0,0,7.9,0,0,1,0,0,2.1
"Jan 11, 04:00 am",0,7.7,0,0,0,0,0,7.7,0,0,1,0,0,2.1
"Jan 11, 05:00 am",0,7.8,0,0,0,0,0,7.8,0,0,1,0,0,2.1
"Jan 11, 06:00 am",0,8,0,0,0,0,0,8,0,0,1,0,0,4.7
"Jan 11, 07:00 am",0,8.1,0,0,0,0,0,8.1,0,0,1,0,0,4.7
"Jan 11, 08:00 am",0,8.2,74.2769,0,21.1647,6,6,6.82841,5.67341,0,1,2,5.67341,4.7
"Jan 11, 09:00 am",88.6243,8.3,64.9832,0,112.973,32,32,7.2629,30.3406,0.0886243,1,1,30.3406,3.4
"Jan 11, 10:00 am",126.511,8.4,56.6179,0,151.598,43,43,7.67737,40.7873,0.126511,1,1,40.7873,3.4
