,AC inverter power | (W),Ambient temperature | (C),Angle of incidence | (deg),Beam irradiance | (W/m2),DC array power | (W),Diffuse irradiance | (W/m2),Global horizontal irradiance | (W/m2),Module temperature | (C),Plane of array irradiance | (W/m2),Power generated by system | (kW),Shading factor for beam radiation,Sun up over horizon | (0/1),Transmitted plane of array irradiance | (W/m2),Wind speed | (m/s)
"Jan 2, 02:00 am",0,2,0,0,0,0,0,2,0,0,1,0,0,8.2
"Jan 2, 03:00 am",0,1.5,0,0,0,0,0,1.5,0,0,1,0,0,9.4
"Jan 2, 04:00 am",0,1.1,0,0,0,0,0,1.1,0,0,1,0,0,9.4
"Jan 2, 05:00 am",0,0.6,0,0,0,0,0,0.6,0,0,1,0,0,9.4
"Jan 2, 06:00 am",0,0.1,0,0,0,0,0,0.1,0,0,1,0,0,12.7
"Jan 2, 07:00 am",61.5514,-0.5,76.7896,115,85.3807,3,7,-0.960522,29.1901,0.0615514,1,2,22.1404,12.7
"Jan 2, 08:00 am",805.618,-0.9,68.7711,477,846.149,49,119,0.951546,242.747,0.805618,1,1,221.19,12.7
"Jan 2, 09:00 am",1657.89,-1.3,58.5639,721,1723.82,68,265,3.16397,472.543,1.65789,1,1,454.869,12.6
"Jan 2, 10:00 am",2214.92,-1.7,50.4981,810,2301.13,77,372,4.49628,621.596,2.21492,1,1,610.673,12.6
"Jan 2, 11:00 am",2506.32,-1,45.7692,846,2604.32,82,431,6.17132,703.824,2.50632,1,1,696.131,12.6
"Jan 2, 12:00 pm",2508.04,-0.4,45.4426,847,2606.11,81,433,7.10833,706.925,2.50804,1,1,699.439,12
"Jan 2, 01:00 pm",2245.57,0.3,49.6059,817,2332.98,77,382,7.0156,636.14,2.24557,1,1,625.886,12
"Jan 2, 02:00 pm",1727.51,0.3,57.2816,734,1795.81,69,280,5.3825,494.853,1.72751,1,1,478.389,12
"Jan 2, 03:00 pm",958.78,0.4,67.2526,550,1003.38,53,143,3.41967,288.027,0.95878,1,1,265.053,10.2
"Jan 2, 04:00 pm",75.0087,0.4,75.9998,142,99.0955,0,7,0.0973758,34.3533,0.0750087,1,3,25.8112,10.2
"Jan 2, 05:00 pm",0,-0.1,0,0,0,0,0,-0.1,0,0,1,0,0,10.2
"Jan 2, 06:00 pm",0,-0.7,0,0,0,0,0,-0.7,0,0,1,0,0,8.5
"Jan 2, 07:00 pm",0,-1.2,0,0,0,0,0,-1.2,0,0,1,0,0,8.5
"Jan 2, 08:00 pm",0,-1.1,0,0,0,0,0,-1.1,0,0,1,0,0,8.5
"Jan 2, 09:00 pm",0,-1.1,0,0,0,0,0,-1.1,0,0,1,0,0,5.1
"Jan 2, 10:00 pm",0,-1,0,0,0,0,0,-1,0,0,1,0,0,5.1
"Jan 2, 11:00 pm",0,-0.9,0,0,0,0,0,-0.9,0,0,1,0,0,5.1
"Jan 3, 12:00 am",0,-0.8,0,0,0,0,0,-0.8,0,0,1,0,0,5.4
"Jan 3, 01:00 am",0,-0.8,0,0,0,0,0,-0.8,0,0,1,0,0,5.4
"Jan 3, 02:00 am",0,-0.7,0,0,0,0,0,-0.7,0,0,1,0,0,5.4
"Jan 3, 03:00 am",0,-0.6,0,0,0,0,0,-0.6,0,0,1,0,0,5.2
"Jan 3, 04:00 am",0,-0.5,0,0,0,0,0,-0.5,0,0,1,0,0,5.2
"Jan 3, 05:00 am",0,-0.5,0,0,0,0,0,-0.5,0,0,1,0,0,5.2
"Jan 3, 06:00 am",0,-0.6,0,0,0,0,0,-0.6,0,0,1,0,0,5.2
"Jan 3, 07:00 am",60.801,-0.7,76.8302,114,84.616,3,7,-1.54614,28.883,0.060801,1,2,21.8884,5.2
"Jan 3, 08:00 am",799.429,0.1,68.7988,477,839.8,50,120,3.38814,243.399,0.799429,1,1,221.812,5.2
"Jan 3, 09:00 am",1630.61,0.8,58.5654,721,1695.62,69,266,7.54611,473.619,1.63061,1,1,455.943,6.9
"Jan 3, 10:00 am",2157.44,1.5,50.4648,811,2241.42,77,373,10.9176,622.572,2.15744,1,1,611.665,6.9
"Jan 3, 11:00 am",2428.75,2.7,45.6951,846,2523.53,82,432,13.6177,704.589,2.42875,1,1,696.946,6.9
"Jan 3, 12:00 pm",2445.26,3.9,45.3314,850,2540.72,81,436,13.9586,710.201,2.44526,1,1,702.762,8
"Jan 3, 01:00 pm",2184.25,5.1,49.4718,818,2269.26,77,384,14.1091,638.254,2.18425,1,1,628.099,8
"Jan 3, 02:00 pm",1689.1,4.9,57.1387,738,1756.09,68,282,11.7586,497.393,1.6891,1,1,481.005,8
"Jan 3, 03:00 pm",951.26,4.7,67.1098,554,995.652,54,146,8.60199,291.924,0.95126,1,1,268.96,7.4
"Jan 3, 04:00 pm",82.235,4.5,75.9511,145,106.461,1,8,4.23294,36.9322,0.082235,1,3,28.2206,7.4
"Jan 3, 05:00 pm",0,4,0,0,0,0,0,4,0,0,1,0,0,7.4
"Jan 3, 06:00 pm",0,3.5,0,0,0,0,0,3.5,0,0,1,0,0,8.4
"Jan 3, 07:00 pm",0,3,0,0,0,0,0,3,0,0,1,0,0,8.4
"Jan 3, 08:00 pm",0,2.8,0,0,0,0,0,2.8,0,0,1,0,0,8.4
"Jan 3, 09:00 pm",0,2.6,0,0,0,0,0,2.6,0,0,1,0,0,6.9
"Jan 3, 10:00 pm",0,2.4,0,0,0,0,0,2.4,0,0,1,0,0,6.9
"Jan 3, 11:00 pm",0,2.3,0,0,0,0,0,2.3,0,0,1,0,0,6.9
"Jan 4, 12:00 am",0,2.2,0,0,0,0,0,2.2,0,0,1,0,0,5.2
"Jan 4, 01:00 am",0,2.1,0,0,0,0,0,2.1,0,0,1,0,0,5.2
"Jan 4, 02:00 am",0,2.5,0,0,0,0,0,2.5,0,0,1,0,0,5.2
"Jan 4, 03:00 am",0,2.8,0,0,0,0,0,2.8,0,0,1,0,0,6.6
"Jan 4, 04:00 am",0,3.2,0,0,0,0,0,3.2,0,0,1,0,0,6.6
"Jan 4, 05:00 am",0,3.2,0,0,0,0,0,3.2,0,0,1,0,0,6.6
"Jan 4, 06:00 am",0,3.2,0,0,0,0,0,3.2,0,0,1,0,0,6.8
"Jan 4, 07:00 am",59.701,3.2,76.8701,115,83.495,3,7,2.51102,29.0329,0.059701,1,2,21.9709,6.8
"Jan 4, 08:00 am",790.936,4,68.8212,478,831.088,51,121,6.83552,244.445,0.790936,1,1,222.788,6.8
"Jan 4, 09:00 am",1573.41,4.8,58.5607,722,1636.52,68,266,15.2584,472.999,1.57341,1,1,455.305,3
"Jan 4, 10:00 am",2070.17,5.6,50.4247,811,2150.82,77,374,20.246,622.985,2.07017,1,1,612.112,3
"Jan 4, 11:00 am",2331.61,6.3,45.6136,848,2422.44,82,434,23.2984,706.833,2.33161,1,1,699.226,3
"Jan 4, 12:00 pm",2390.66,7.1,45.2132,851,2483.88,81,438,19.5892,712.143,2.39066,1,1,704.772,5.8
"Jan 4, 01:00 pm",2148.81,7.9,49.3317,820,2232.45,78,387,19.1459,642.212,2.14881,1,1,632.147,5.8
"Jan 4, 02:00 pm",1668.6,7.7,56.9911,740,1734.89,69,285,16.3165,501.241,1.6686,1,1,484.979,5.8
"Jan 4, 03:00 pm",945.308,7.5,66.9635,559,989.539,53,148,11.9844,294.303,0.945308,1,1,271.313,6.2
"Jan 4, 04:00 pm",90.9492,7.2,75.9025,150,115.343,2,10,7.00809,39.9433,0.0909492,1,3,30.9429,6.2
"Jan 4, 05:00 pm",0,6.8,0,0,0,0,0,6.8,0,0,1,0,0,6.2
"Jan 4, 06:00 pm",0,6.4,0,0,0,0,0,6.4,0,0,1,0,0,6.6
"Jan 4, 07:00 pm",0,6,0,0,0,0,0,6,0,0,1,0,0,6.6
"Jan 4, 08:00 pm",0,6,0,0,0,0,0,6,0,0,1,0,0,6.6
"Jan 4, 09:00 pm",0,6.1,0,0,0,0,0,6.1,0,0,1,0,0,7.8
"Jan 4, 10:00 pm",0,6.1,0,0,0,0,0,6.1,0,0,1,0,0,7.8
"Jan 4, 11:00 pm",0,6.7,0,0,0,0,0,6.7,0,0,1,0,0,7.8
"Jan 5, 12:00 am",0,7.2,0,0,0,0,0,7.2,0,0,1,0,0,7.5
"Jan 5, 01:00 am",0,7.7,0,0,0,0,0,7.7,0,0,1,0,0,7.5
"Jan 5, 02:00 am",0,7.7,0,0,0,0,0,7.7,0,0,1,0,0,7.5
"Jan 5, 03:00 am",0,7.7,0,0,0,0,0,7.7,0,0,1,0,0,9.3
"Jan 5, 04:00 am",0,7.7,0,0,0,0,0,7.7,0,0,1,0,0,9.3
"Jan 5, 05:00 am",0,8,0,0,0,0,0,8,0,0,1,0,0,9.3
"Jan 5, 06:00 am",0,8.3,0,0,0,0,0,8.3,0,0,1,0,0,9.1
"Jan 5, 07:00 am",0,8.6,76.9092,7,18.7075,4,4,7.74149,5.46485,0,1,2,5.03463,9.1
"Jan 5, 08:00 am",237.127,9.1,68.8381,31,264.444,56,61,9.13855,73.0086,0.237127,1,1,71.6029,9.1
"Jan 5, 09:00 am",142.736,9.5,58.5498,0,168.143,48,48,9.22759,45.5456,0.142736,1,1,45.5456,9.6
"Jan 5, 10:00 am",261.751,9.9,50.3776,0,289.579,82,82,10.0475,78.7217,0.261751,1,1,78.7217,9.6
"Jan 5, 11:00 am",220.499,10.6,45.5248,0,247.473,71,71,10.6272,67.4471,0.220499,1,1,67.4471,9.6
"Jan 5, 12:00 pm",219.852,11.2,45.088,0,246.814,71,71,11.2341,67.4475,0.219852,1,1,67.4475,5.5
"Jan 5, 01:00 pm",205.637,11.8,49.1856,0,232.308,67,67,11.7694,63.6338,0.205637,1,1,63.6338,5.5
"Jan 5, 02:00 pm",311.046,11.9,56.8389,0,339.915,94,94,12.4195,93.3781,0.311046,1,1,93.3781,5.5
"Jan 5, 03:00 pm",157.797,12,66.8139,0,183.503,51,51,11.7202,50.2543,0.157797,1,1,50.2543,3.8
"Jan 5, 04:00 pm",0,12.1,75.854,0,20.8119,6,6,10.7021,5.67401,0,1,3,5.67401,3.8
"Jan 5, 05:00 pm",0,12.1,0,0,0,0,0,12.1,0,0,1,0,0,3.8
"Jan 5, 06:00 pm",0,12.1,0,0,0,0,0,12.1,0,0,1,0,0,8.5
"Jan 5, 07:00 pm",0,12,0,0,0,0,0,12,0,0,1,0,0,8.5
"Jan 5, 08:00 pm",0,12.1,0,0,0,0,0,12.1,0,0,1,0,0,8.5
"Jan 5, 09:00 pm",0,12.2,0,0,0,0,0,12.2,0,0,1,0,0,10.2
"Jan 5, 10:00 pm",0,12.2,0,0,0,0,0,12.2,0,0,1,0,0,10.2
"Jan 5, 11:00 pm",0,12.5,0,0,0,0,0,12.5,0,0,1,0,0,10.2
"Jan 6, 12:00 am",0,12.9,0,0,0,0,0,12.9,0,0,1,0,0,8.5
"Jan 6, 01:00 am",0,13.2,0,0,0,0,0,13.2,0,0,1,0,0,8.5
"Jan 6, 02:00 am",0,13.5,0,0,0,0,0,13.5,0,0,1,0,0,8.5
"Jan 6, 03:00 am",0,13.8,0,0,0,0,0,13.8,0,0,1,0,0,8.3
"Jan 6, 04:00 am",0,14.1,0,0,0,0,0,14.1,0,0,1,0,0,8.3
"Jan 6, 05:00 am",0,13.8,0,0,0,0,0,13.8,0,0,1,0,0,8.3
"Jan 6, 06:00 am",0,13.6,0,0,0,0,0,13.6,0,0,1,0,0,8.1
"Jan 6, 07:00 am",32.0297,13.3,76.9476,63,55.3,5,7,12.5782,19.0773,0.0320297,1,2,15.2022,8.1
"Jan 6, 08:00 am",646.739,13.2,68.8497,261,683.28,82,121,15.1781,201.872,0.646739,1,1,190.03,8.1
"Jan 6, 09:00 am",129.914,13.1,58.5328,0,155.068,45,45,12.9015,42.6902,0.129914,1,1,42.6902,8.7
"Jan 6, 10:00 am",1883.25,13,50.3236,533,1957.03,181,377,19.9915,563.397,1.88325,1,1,556.309,8.7
"Jan 6, 11:00 am",364.212,13.5,45.4288,0,394.227,112,112,14.5337,109.324,0.364212,1,1,109.324,8.7
"Jan 6, 12:00 pm",220.076,14.1,44.9558,0,247.042,72,72,14.1847,68.4007,0.220076,1,1,68.4007,10.1
"Jan 6, 01:00 pm",192.624,14.7,49.0336,0,219.03,64,64,14.6655,60.7756,0.192624,1,1,60.7756,10.1
"Jan 6, 02:00 pm",136.16,13.9,56.6821,0,161.437,47,47,13.6472,44.5915,0.13616,1,1,44.5915,10.1
"Jan 6, 03:00 pm",689.237,13.2,66.6609,271,726.822,83,130,15.0207,212.96,0.689237,1,1,201.997,10.6
"Jan 6, 04:00 pm",100.832,12.4,75.8056,116,125.417,7,13,12.1978,41.3619,0.100832,1,3,34.4196,10.6
"Jan 6, 05:00 pm",0,11.2,0,0,0,0,0,11.2,0,0,1,0,0,10.6
"Jan 6, 06:00 pm",0,9.9,0,0,0,0,0,9.9,0,0,1,0,0,11
"Jan 6, 07:00 pm",0,8.7,0,0,0,0,0,8.7,0,0,1,0,0,11
"Jan 6, 08:00 pm",0,7.4,0,0,0,0,0,7.4,0,0,1,0,0,11
"Jan 6, 09:00 pm",0,6.2,0,0,0,0,0,6.2,0,0,1,0,0,8.4
"Jan 6, 10:00 pm",0,5,0,0,0,0,0,5,0,0,1,0,0,8.4
"Jan 6, 11:00 pm",0,4.5,0,0,0,0,0,4.5,0,0,1,0,0,8.4
"Jan 7, 12:00 am",0,4,0,0,0,0,0,4,0,0,1,0,0,9.4
"Jan 7, 01:00 am",0,3.5,0,0,0,0,0,3.5,0,0,1,0,0,9.4
"Jan 7, 02:00 am",0,2.9,0,0,0,0,0,2.9,0,0,1,0,0,9.4
"Jan 7, 03:00 am",0,2.3,0,0,0,0,0,2.3,0,0,1,0,0,7.9
"Jan 7, 04:00 am",0,1.7,0,0,0,0,0,1.7,0,0,1,0,0,7.9
"Jan 7, 05:00 am",0,1.4,0,0,0,0,0,1.4,0,0,1,0,0,7.9
"Jan 7, 06:00 am",0,1.2,0,0,0,0,0,1.2,0,0,1,0,0,6.3
"Jan 7, 07:00 am",32.499,1,76.9852,71,55.7781,3,6,0.0972236,18.899,0.032499,1,2,14.5284,6.3
"Jan 7, 08:00 am",606.9,0.9,68.8558,294,642.476,55,99,2.78023,182.598,0.6069,1,1,169.255,6.3
"Jan 7, 09:00 am",1574.76,0.9,58.5096,665,1637.91,85,269,10.2976,461.993,1.57476,1,1,445.753,3.7
"Jan 7, 10:00 am",2128.76,0.8,50.2628,786,2211.64,87,378,14.5349,623.719,2.12876,1,1,613.317,3.7
"Jan 7, 11:00 am",2281.7,1.8,45.3256,750,2370.53,105,420,16.9501,671.132,2.2817,1,1,664.572,3.7
"Jan 7, 12:00 pm",2298.77,2.7,44.8168,815,2388.29,98,445,28.7523,714.173,2.29877,1,1,707.356,0.6
"Jan 7, 01:00 pm",2007.13,3.7,48.8759,688,2085.43,130,394,27.0214,620.717,2.00713,1,1,612.582,0.6
"Jan 7, 02:00 pm",896.914,3.9,56.5209,205,939.842,126,187,15.0754,265.621,0.896914,1,1,261.264,0.6
"Jan 7, 03:00 pm",494.041,4.1,66.5046,133,526.964,78,102,6.10477,146.151,0.494041,1,1,140.817,4.5
"Jan 7, 04:00 pm",80.7786,4.3,75.7574,79,104.976,7,11,3.69057,32.4845,0.0807786,1,3,27.7627,4.5
"Jan 7, 05:00 pm",0,4,0,0,0,0,0,4,0,0,1,0,0,4.5
"Jan 7, 06:00 pm",0,3.6,0,0,0,0,0,3.6,0,0,1,0,0,5.7
"Jan 7, 07:00 pm",0,3.3,0,0,0,0,0,3.3,0,0,1,0,0,5.7
"Jan 7, 08:00 pm",0,2.8,0,0,0,0,0,2.8,0,0,1,0,0,5.7
"Jan 7, 09:00 pm",0,2.3,0,0,0,0,0,2.3,0,0,1,0,0,9.6
"Jan 7, 10:00 pm",0,1.8,0,0,0,0,0,1.8,0,0,1,0,0,9.6
"Jan 7, 11:00 pm",0,1.9,0,0,0,0,0,1.9,0,0,1,0,0,9.6
"Jan 8, 12:00 am",0,2.1,0,0,0,0,0,2.1,0,0,1,0,0,10
"Jan 8, 01:00 am",0,2.2,0,0,0,0,0,2.2,0,0,1,0,0,10
"Jan 8, 02:00 am",0,2.7,0,0,0,0,0,2.7,0,0,1,0,0,10
"Jan 8, 03:00 am",0,3.2,0,0,0,0,0,3.2,0,0,1,0,0,10.2
"Jan 8, 04:00 am",0,3.6,0,0,0,0,0,3.6,0,0,1,0,0,10.2
"Jan 8, 05:00 am",0,4.4,0,0,0,0,0,4.4,0,0,1,0,0,10.2
"Jan 8, 06:00 am",0,5.1,0,0,0,0,0,5.1,0,0,1,0,0,11.2
"Jan 8, 07:00 am",0,5.9,77.0219,0,3.64533,1,1,5.08529,0.969846,0,1,2,0.969846,11.2
"Jan 8, 08:00 am",47.4232,6.4,68.8564,0,70.984,20,20,5.7823,18.9421,0.0474232,1,1,18.9421,11.2
"Jan 8, 09:00 am",134.384,6.9,58.4801,0,159.626,45,45,6.29089,42.6899,0.134384,1,1,42.6899,4.6
"Jan 8, 10:00 am",192.875,7.4,50.1952,0,219.286,62,62,7.17505,58.8702,0.192875,1,1,58.8702,4.6
"Jan 8, 11:00 am",227.964,6.9,45.2151,0,255.092,72,72,6.89832,68.4006,0.227964,1,1,68.4006,4.6
"Jan 8, 12:00 pm",231.973,6.4,44.6709,0,259.183,73,73,6.42097,69.3542,0.231973,1,1,69.3542,8.8
"Jan 8, 01:00 pm",554.114,6,48.7124,16,588.435,146,152,7.2555,158.215,0.554114,1,1,158.028,8.8
"Jan 8, 02:00 pm",145.808,5.2,56.3554,0,171.276,48,48,4.95483,45.5427,0.145808,1,1,45.5427,8.8
"Jan 8, 03:00 pm",364.881,4.4,66.3453,64,394.91,70,82,4.96012,107.554,0.364881,1,1,105.01,7.9
"Jan 8, 04:00 pm",0,3.6,75.7095,0,10.7656,3,3,2.65329,2.83459,0,1,3,2.83459,7.9
"Jan 8, 05:00 pm",0,2.6,0,0,0,0,0,2.6,0,0,1,0,0,7.9
"Jan 8, 06:00 pm",0,1.5,0,0,0,0,0,1.5,0,0,1,0,0,12.5
"Jan 8, 07:00 pm",0,0.4,0,0,0,0,0,0.4,0,0,1,0,0,12.5
"Jan 8, 08:00 pm",0,-0.2,0,0,0,0,0,-0.2,0,0,1,0,0,12.5
"Jan 8, 09:00 pm",0,-0.9,0,0,0,0,0,-0.9,0,0,1,0,0,9.9
"Jan 8, 10:00 pm",0,-1.5,0,0,0,0,0,-1.5,0,0,1,0,0,9.9
"Jan 8, 11:00 pm",0,-1.6,0,0,0,0,0,-1.6,0,0,1,0,0,9.9
"Jan 9, 12:00 am",0,-1.8,0,0,0,0,0,-1.8,0,0,1,0,0,8.8
"Jan 9, 01:00 am",0,-1.9,0,0,0,0,0,-1.9,0,0,1,0,0,8.8
"Jan 9, 02:00 am",0,-1.9,0,0,0,0,0,-1.9,0,0,1,0,0,8.8
"Jan 9, 03:00 am",0,-1.9,0,0,0,0,0,-1.9,0,0,1,0,0,7.1
"Jan 9, 04:00 am",0,-2,0,0,0,0,0,-2,0,0,1,0,0,7.1
"Jan 9, 05:00 am",0,-2.1,0,0,0,0,0,-2.1,0,0,1,0,0,7.1
"Jan 9, 06:00 am",0,-2.3,0,0,0,0,0,-2.3,0,0,1,0,0,8.2
"Jan 9, 07:00 am",48.4073,-2.5,77.0578,96,71.9867,3,7,-3.21892,24.4105,0.0484073,1,2,18.4922,8.2
"Jan 9, 08:00 am",742.097,-2.1,68.8515,395,781.005,57,116,0.0552077,221.314,0.742097,1,1,203.391,8.2
"Jan 9, 09:00 am",1491.87,-1.8,58.4445,645,1552.31,63,243,4.5254,427.686,1.49187,1,1,412.004,6.3
"Jan 9, 10:00 am",2023.52,-1.5,50.1207,704,2102.42,89,352,7.60133,574.679,2.02352,1,1,565.468,6.3
"Jan 9, 11:00 am",1969.18,-0.9,45.0976,514,2046.08,152,370,8.06269,555.825,1.96918,1,1,551.418,6.3
"Jan 9, 12:00 pm",1134.47,-0.4,44.5183,116,1184,202,252,3.87985,314.327,1.13447,1,1,313.382,7.4
"Jan 9, 01:00 pm",1183.6,0.2,48.5433,182,1234.56,182,253,4.47998,329.698,1.1836,1,1,327.604,7.4
"Jan 9, 02:00 pm",584.948,0.1,56.1856,58,619.999,122,140,1.82195,163.874,0.584948,1,1,162.67,7.4
"Jan 9, 03:00 pm",92.408,0,66.183,0,116.83,32,32,-0.618212,30.3391,0.092408,1,1,30.3391,5
"Jan 9, 04:00 pm",57.6901,-0.1,75.6618,38,81.4458,11,13,-1.08124,23.3747,0.0576901,1,3,21.1093,5
"Jan 9, 05:00 pm",0,-0.7,0,0,0,0,0,-0.7,0,0,1,0,0,5
"Jan 9, 06:00 pm",0,-1.3,0,0,0,0,0,-1.3,0,0,1,0,0,6.6
"Jan 9, 07:00 pm",0,-1.9,0,0,0,0,0,-1.9,0,0,1,0,0,6.6
"Jan 9, 08:00 pm",0,-2.3,0,0,0,0,0,-2.3,0,0,1,0,0,6.6
"Jan 9, 09:00 pm",0,-2.7,0,0,0,0,0,-2.7,0,0,1,0,0,6.9
"Jan 9, 10:00 pm",0,-3.1,0,0,0,0,0,-3.1,0,0,1,0,0,6.9
"Jan 9, 11:00 pm",0,-3.3,0,0,0,0,0,-3.3,0,0,1,0,0,6.9
"Jan 10, 12:00 am",0,-3.4,0,0,0,0,0,-3.4,0,0,1,0,0,7.5
"Jan 10, 01:00 am",0,-3.6,0,0,0,0,0,-3.6,0,0,1,0,0,7.5
"Jan 10, 02:00 am",0,-3.9,0,0,0,0,0,-3.9,0,0,1,0,0,7.5
"Jan 10, 03:00 am",0,-4.1,0,0,0,0,0,-4.1,0,0,1,0,0,7.3
"Jan 10, 04:00 am",0,-4.4,0,0,0,0,0,-4.4,0,0,1,0,0,7.3
"Jan 10, 05:00 am",0,-5.2,0,0,0,0,0,-5.2,0,0,1,0,0,7.3
"Jan 10, 06:00 am",0,-5.9,0,0,0,0,0,-5.9,0,0,1,0,0,9.7
"Jan 10, 07:00 am",23.6356,-6.7,77.0928,49,46.7484,4,6,-7.44859,14.8247,0.0236356,1,2,11.8017,9.7
"Jan 10, 08:00 am",558.818,-6.6,68.8411,201,593.25,68,98,-5.47738,160.097,0.558818,1,1,150.981,9.7
"Jan 10, 09:00 am",608.9,-6.5,58.4027,76,644.524,116,137,-5.29792,165.994,0.6089,1,1,164.151,10.8
"Jan 10, 10:00 am",1338.35,-6.3,50.0395,248,1393.96,169,262,-2.73439,362.031,1.33835,1,1,358.808,10.8
"Jan 10, 11:00 am",334.141,-6.1,44.9729,0,363.505,96,96,-5.66393,92.4404,0.334141,1,1,92.4404,10.8
"Jan 10, 12:00 pm",848.587,-5.9,44.359,34,890.237,188,203,-4.11288,228.115,0.848587,1,1,227.842,11.9
"Jan 10, 01:00 pm",1057.74,-5.7,48.3686,117,1105.08,181,227,-3.19982,285.227,1.05774,1,1,283.9,11.9
"Jan 10, 02:00 pm",1235.27,-5.7,56.0117,322,1287.76,131,230,-2.57243,338.292,1.23527,1,1,331.693,11.9
"Jan 10, 03:00 pm",263.027,-5.7,66.0179,16,290.882,67,70,-5.48119,74.6524,0.263027,1,1,74.0278,10.4
"Jan 10, 04:00 pm",84.189,-5.7,75.6144,54,108.452,11,14,-6.18508,30.7358,0.084189,1,3,27.5209,10.4
"Jan 10, 05:00 pm",0,-6.2,0,0,0,0,0,-6.2,0,0,1,0,0,10.4
"Jan 10, 06:00 pm",0,-6.7,0,0,0,0,0,-6.7,0,0,1,0,0,10.9
"Jan 10, 07:00 pm",0,-7.2,0,0,0,0,0,-7.2,0,0,1,0,0,10.9
"Jan 10, 08:00 pm",0,-7.3,0,0,0,0,0,-7.3,0,0,1,0,0,10.9
"Jan 10, 09:00 pm",0,-7.4,0,0,0,0,0,-7.4,0,0,1,0,0,9.2
"Jan 10, 10:00 pm",0,-7.5,0,0,0,0,0,-7.5,0,0,1,0,0,9.2
"Jan 10, 11:00 pm",0,-7.4,0,0,0,0,0,-7.4,0,0,1,0,0,9.2
"Jan 11, 12:00 am",0,-7.3,0,0,0,0,0,-7.3,0,0,1,0,0,6.6
"Jan 11, 01:00 am",0,-7.2,0,0,0,0,0,-7.2,0,0,1,0,0,6.6
"Jan 11, 02:00 am",0,-7.5,0,0,0,0,0,-7.5,0,0,1,0,0,6.6
"Jan 11, 03:00 am",0,-7.9,0,0,0,0,0,-7.9,0,0,1,0,0,5.9
"Jan 11, 04:00 am",0,-8.2,0,0,0,0,0,-8.2,0,0,1,0,0,5.9
"Jan 11, 05:00 am",0,-8.1,0,0,0,0,0,-8.1,0,0,1,0,0,5.9
