,"AC inverter power | (W)","Ambient temperature | (C)","Angle of incidence | (deg)","Beam irradiance | (W/m2)","Diffuse irradiance | (W/m2)","DC array power | (W)","Global horizontal irradiance | (W/m2)","Module temperature | (C)","Plane of array irradiance | (W/m2)","Power generated by system | (kW)","Shading factor for beam radiation","Sun up over horizon | (0/1)","Transmitted plane of array irradiance | (W/m2)","Wind speed | (m/s)"
"Jan 30, 09:00 am",2047.45,3.6,51.0715,861,60,2127.25,442,20.3777,617.923,2.04745,1,1,605.771,1.8
"Jan 30, 10:00 am",2563.37,6,39.7414,918,67,2663.77,587,28.1501,791.476,2.56337,1,1,786.681,1.8
"Jan 30, 11:00 am",2904.44,8.5,31.4335,942,73,3019.87,675,28.8022,896.669,2.90444,1,1,894.629,3.7
"Jan 30, 12:00 pm",2952.57,10.9,28.8967,949,74,3070.21,699,31.9557,924.999,2.95258,1,1,923.48,3.7
"Jan 30, 01:00 pm",2771.2,12,33.4725,930,73,2880.62,652,31.8574,868.576,2.7712,1,1,866.04,3.7
"Jan 30, 02:00 pm",2392.32,13,42.9421,904,66,2485.61,549,29.7348,746.046,2.39233,1,1,739.658,3.9
"Jan 30, 03:00 pm",1768.43,14,54.8184,832,58,1838.15,389,26.3113,553.763,1.76843,1,1,538.132,3.9
"Jan 30, 04:00 pm",945.416,13.3,67.8277,664,44,989.65,194,19.8611,309.744,0.945416,1,1,281.152,3.9
"Jan 30, 05:00 pm",106.658,12.6,78.6189,213,5,131.357,19,13.1393,49.6511,0.106658,1,3,36.2008,1.7
"Jan 30, 06:00 pm",0,12,0,0,0,0,0,12,0,0,1,0,0,1.7
"Jan 30, 07:00 pm",0,10.2,0,0,0,0,0,10.2,0,0,1,0,0,1.7
"Jan 30, 08:00 pm",0,8.5,0,0,0,0,0,8.5,0,0,1,0,0,4.9
"Jan 30, 09:00 pm",0,6.8,0,0,0,0,0,6.8,0,0,1,0,0,4.9
"Jan 30, 10:00 pm",0,6,0,0,0,0,0,6,0,0,1,0,0,4.9
"Jan 30, 11:00 pm",0,5.3,0,0,0,0,0,5.3,0,0,1,0,0,4.4
"Jan 31, 12:00 am",0,4.5,0,0,0,0,0,4.5,0,0,1,0,0,4.4
"Jan 31, 01:00 am",0,3.8,0,0,0,0,0,3.8,0,0,1,0,0,4.4
"Jan 31, 02:00 am",0,3,0,0,0,0,0,3,0,0,1,0,0,3.8
"Jan 31, 03:00 am",0,2.3,0,0,0,0,0,2.3,0,0,1,0,0,3.8
"Jan 31, 04:00 am",0,2.2,0,0,0,0,0,2.2,0,0,1,0,0,3.8
"Jan 31, 05:00 am",0,2.1,0,0,0,0,0,2.1,0,0,1,0,0,3.3
"Jan 31, 06:00 am",0,1.9,0,0,0,0,0,1.9,0,0,1,0,0,3.3
"Jan 31, 07:00 am",161.584,3.2,76.6333,0,46,187.366,46,2.67086,49.3371,0.161584,1,2,49.3371,3.3
"Jan 31, 08:00 am",1257.17,4.4,63.7486,719,52,1310.31,256,13.9706,387.055,1.25717,1,1,362.452,1.5
"Jan 31, 09:00 am",2012.47,5.7,50.9609,851,62,2090.96,442,23.1954,615.162,2.01247,1,1,603.256,1.5
"Jan 31, 10:00 am",2505.43,8.6,39.5749,903,71,2603.39,585,31.555,786.184,2.50543,1,1,781.543,1.5
"Jan 31, 11:00 am",2846.13,11.5,31.1976,943,73,2958.91,679,33.6698,899.463,2.84613,1,1,897.475,2.8
"Jan 31, 12:00 pm",2891.87,14.4,28.6181,953,74,3006.73,705,37.4504,930.665,2.89187,1,1,929.192,2.8
"Jan 31, 01:00 pm",2723.43,15.5,33.2184,940,71,2830.74,660,37.3403,876.818,2.72343,1,1,874.326,2.8
"Jan 31, 02:00 pm",2347.26,16.6,42.7374,869,74,2438.72,541,29.7286,731.707,2.34726,1,1,725.682,5.8
"Jan 31, 03:00 pm",1716.73,17.7,54.6561,780,67,1784.66,380,27.2003,539.158,1.71673,1,1,524.678,5.8
"Jan 31, 04:00 pm",924.587,17,67.6983,640,47,968.258,193,22.0336,305.217,0.924587,1,1,277.844,5.8
"Jan 31, 05:00 pm",75.2738,16.2,78.6169,207,0,99.3656,14,16.3723,40.8553,0.0752738,1,3,27.7841,2.5
"Jan 31, 06:00 pm",0,15.5,0,0,0,0,0,15.5,0,0,1,0,0,2.5
"Jan 31, 07:00 pm",0,13.7,0,0,0,0,0,13.7,0,0,1,0,0,2.5
"Jan 31, 08:00 pm",0,11.9,0,0,0,0,0,11.9,0,0,1,0,0,6.8
"Jan 31, 09:00 pm",0,10.1,0,0,0,0,0,10.1,0,0,1,0,0,6.8
"Jan 31, 10:00 pm",0,8.9,0,0,0,0,0,8.9,0,0,1,0,0,6.8
"Jan 31, 11:00 pm",0,7.7,0,0,0,0,0,7.7,0,0,1,0,0,5.5
"Feb 1, 12:00 am",0,6.5,0,0,0,0,0,6.5,0,0,1,0,0,5.5
"Feb 1, 01:00 am",0,6.1,0,0,0,0,0,6.1,0,0,1,0,0,5.5
"Feb 1, 02:00 am",0,5.7,0,0,0,0,0,5.7,0,0,1,0,0,2.7
"Feb 1, 03:00 am",0,5.3,0,0,0,0,0,5.3,0,0,1,0,0,2.7
"Feb 1, 04:00 am",0,5.7,0,0,0,0,0,5.7,0,0,1,0,0,2.7
"Feb 1, 05:00 am",0,6.1,0,0,0,0,0,6.1,0,0,1,0,0,0.7
"Feb 1, 06:00 am",0,6.4,0,0,0,0,0,6.4,0,0,1,0,0,0.7
"Feb 1, 07:00 am",111.162,7.8,76.6597,0,36,135.948,36,6.46864,36.3855,0.111162,1,2,36.3855,0.7
"Feb 1, 08:00 am",1197.33,9.2,63.674,666,58,1248.69,249,15.7372,370.841,1.19733,1,1,348.154,4.2
"Feb 1, 09:00 am",2024.39,10.6,50.8458,813,81,2103.33,447,23.1289,617.907,2.02439,1,1,606.636,4.2
"Feb 1, 10:00 am",2371.49,12.9,39.4036,578,244,2463.94,575,28.3343,731.226,2.37149,1,1,728.305,4.2
"Feb 1, 11:00 am",459.034,15.1,30.9563,0,143,491.158,143,17.3634,137.953,0.459034,1,1,137.953,5.8
"Feb 1, 12:00 pm",2414.95,17.4,28.3347,503,259,2509.16,594,29.8224,747.731,2.41495,1,1,746.98,5.8
"Feb 1, 01:00 pm",334.827,17.6,32.962,0,108,364.205,108,19.291,103.198,0.334827,1,1,103.198,5.8
"Feb 1, 02:00 pm",278.806,17.9,42.5326,0,91,306.991,91,18.3293,86.605,0.278806,1,1,86.605,7.5
"Feb 1, 03:00 pm",228.802,18.2,54.4949,0,76,255.947,76,18.3946,72.2264,0.228802,1,1,72.2264,7.5
"Feb 1, 04:00 pm",143.405,17.8,67.5706,0,50,168.825,50,17.5928,47.4678,0.143405,1,1,47.4678,7.5
"Feb 1, 05:00 pm",39.1572,17.4,78.6167,55,7,62.5617,11,16.268,20.958,0.0391572,1,3,17.485,2.3
"Feb 1, 06:00 pm",0,17,0,0,0,0,0,17,0,0,1,0,0,2.3
"Feb 1, 07:00 pm",0,16.3,0,0,0,0,0,16.3,0,0,1,0,0,2.3
"Feb 1, 08:00 pm",0,15.5,0,0,0,0,0,15.5,0,0,1,0,0,3.3
"Feb 1, 09:00 pm",0,14.7,0,0,0,0,0,14.7,0,0,1,0,0,3.3
"Feb 1, 10:00 pm",0,14.4,0,0,0,0,0,14.4,0,0,1,0,0,3.3
"Feb 1, 11:00 pm",0,14.1,0,0,0,0,0,14.1,0,0,1,0,0,2.6
"Feb 2, 12:00 am",0,13.7,0,0,0,0,0,13.7,0,0,1,0,0,2.6
"Feb 2, 01:00 am",0,13.6,0,0,0,0,0,13.6,0,0,1,0,0,2.6
"Feb 2, 02:00 am",0,13.5,0,0,0,0,0,13.5,0,0,1,0,0,2.5
"Feb 2, 03:00 am",0,13.4,0,0,0,0,0,13.4,0,0,1,0,0,2.5
"Feb 2, 04:00 am",0,12.9,0,0,0,0,0,12.9,0,0,1,0,0,2.5
"Feb 2, 05:00 am",0,12.4,0,0,0,0,0,12.4,0,0,1,0,0,7.8
"Feb 2, 06:00 am",0,11.9,0,0,0,0,0,11.9,0,0,1,0,0,7.8
"Feb 2, 07:00 am",59.6537,11.5,76.6851,0,24,83.4469,24,10.8133,22.7615,0.0596537,1,2,22.7615,7.8
"Feb 2, 08:00 am",1006.37,11.2,63.5953,427,97,1052.28,220,14.9077,306.776,1.00637,1,1,292.299,7.4
"Feb 2, 09:00 am",2058.8,10.9,50.7264,767,104,2139.02,451,19.7263,617.837,2.0588,1,1,607.304,7.4
"Feb 2, 10:00 am",2633.89,11.2,39.2277,895,80,2737.31,595,23.0721,793.725,2.63389,1,1,789.279,7.4
"Feb 2, 11:00 am",3025.38,11.6,30.7098,932,82,3146.4,688,21.9576,904.407,3.02538,1,1,902.552,11.3
"Feb 2, 12:00 pm",3112.32,11.9,28.0466,939,83,3237.46,712,22.665,933.078,3.11232,1,1,931.725,11.3
"Feb 2, 01:00 pm",2899.75,12.3,32.7035,903,87,3014.97,659,22.3196,868.562,2.89975,1,1,866.302,11.3
"Feb 2, 02:00 pm",2502.54,12.6,42.3279,890,76,2600.38,561,22.4692,753.639,2.50254,1,1,747.696,9.3
"Feb 2, 03:00 pm",1853.95,13,54.3348,815,67,1926.68,400,20.2199,563.031,1.85395,1,1,548.258,9.3
"Feb 2, 04:00 pm",994.938,12,67.4445,655,51,1040.53,205,15.7652,317.793,0.994938,1,1,290.151,9.3
"Feb 2, 05:00 pm",99.1453,11,78.6185,217,3,123.698,18,11.1552,47.4944,0.0991453,1,3,33.7915,3.9
"Feb 2, 06:00 pm",0,10.1,0,0,0,0,0,10.1,0,0,1,0,0,3.9
"Feb 2, 07:00 pm",0,8.4,0,0,0,0,0,8.4,0,0,1,0,0,3.9
"Feb 2, 08:00 pm",0,6.8,0,0,0,0,0,6.8,0,0,1,0,0,2.3
"Feb 2, 09:00 pm",0,5.1,0,0,0,0,0,5.1,0,0,1,0,0,2.3
"Feb 2, 10:00 pm",0,4.7,0,0,0,0,0,4.7,0,0,1,0,0,2.3
"Feb 2, 11:00 pm",0,4.3,0,0,0,0,0,4.3,0,0,1,0,0,1.9
"Feb 3, 12:00 am",0,3.8,0,0,0,0,0,3.8,0,0,1,0,0,1.9
"Feb 3, 01:00 am",0,3.4,0,0,0,0,0,3.4,0,0,1,0,0,1.9
"Feb 3, 02:00 am",0,3,0,0,0,0,0,3,0,0,1,0,0,0.5
"Feb 3, 03:00 am",0,2.6,0,0,0,0,0,2.6,0,0,1,0,0,0.5
"Feb 3, 04:00 am",0,2.4,0,0,0,0,0,2.4,0,0,1,0,0,0.5
"Feb 3, 05:00 am",0,2.1,0,0,0,0,0,2.1,0,0,1,0,0,2.4
"Feb 3, 06:00 am",0,1.9,0,0,0,0,0,1.9,0,0,1,0,0,2.4
"Feb 3, 07:00 am",126.174,3.1,76.7095,0,39,151.254,39,2.23765,39.7548,0.126174,1,2,39.7548,2.4
"Feb 3, 08:00 am",1289.11,4.4,63.5124,720,56,1343.21,266,13.0657,394.344,1.28911,1,1,370.056,2.3
"Feb 3, 09:00 am",2071.7,5.7,50.6028,846,69,2152.41,455,21.5279,627.701,2.0717,1,1,616.197,2.3
"Feb 3, 10:00 am",2571.06,8.1,39.0472,897,79,2671.79,599,28.7814,795.811,2.57106,1,1,791.433,2.3
"Feb 3, 11:00 am",2929.67,10.5,30.4581,917,86,3046.25,685,27.3591,898.026,2.92967,1,1,896.255,5.3
"Feb 3, 12:00 pm",3011.08,12.9,27.7538,940,84,3131.44,717,30.6525,937.275,3.01108,1,1,935.97,5.3
"Feb 3, 01:00 pm",2842.26,13.7,32.4431,928,81,2954.86,673,30.534,884.942,2.84226,1,1,882.686,5.3
"Feb 3, 02:00 pm",2466.32,14.6,42.1233,892,75,2562.65,565,26.2913,756.01,2.46632,1,1,750.166,7.3
"Feb 3, 03:00 pm",1830.99,15.5,54.176,817,67,1902.91,404,24.0941,565.946,1.83099,1,1,551.31,7.3
"Feb 3, 04:00 pm",933.049,14.4,67.3203,478,93,976.948,207,18.5552,295.929,0.933049,1,1,275.89,7.3
"Feb 3, 05:00 pm",11.5539,13.2,78.6221,0,10,34.4411,10,12.471,9.46349,0.0115539,1,3,9.46349,2.9
"Feb 3, 06:00 pm",0,12,0,0,0,0,0,12,0,0,1,0,0,2.9
"Feb 3, 07:00 pm",0,10.1,0,0,0,0,0,10.1,0,0,1,0,0,2.9
"Feb 3, 08:00 pm",0,8.2,0,0,0,0,0,8.2,0,0,1,0,0,5
"Feb 3, 09:00 pm",0,6.2,0,0,0,0,0,6.2,0,0,1,0,0,5
"Feb 3, 10:00 pm",0,5.1,0,0,0,0,0,5.1,0,0,1,0,0,5
"Feb 3, 11:00 pm",0,3.9,0,0,0,0,0,3.9,0,0,1,0,0,3.3
"Feb 4, 12:00 am",0,2.7,0,0,0,0,0,2.7,0,0,1,0,0,3.3
"Feb 4, 01:00 am",0,1.7,0,0,0,0,0,1.7,0,0,1,0,0,3.3
"Feb 4, 02:00 am",0,0.8,0,0,0,0,0,0.8,0,0,1,0,0,3.6
"Feb 4, 03:00 am",0,-0.2,0,0,0,0,0,-0.2,0,0,1,0,0,3.6
"Feb 4, 04:00 am",0,-0.7,0,0,0,0,0,-0.7,0,0,1,0,0,3.6
"Feb 4, 05:00 am",0,-1.2,0,0,0,0,0,-1.2,0,0,1,0,0,3.6
"Feb 4, 06:00 am",0,-1.7,0,0,0,0,0,-1.7,0,0,1,0,0,3.6
"Feb 4, 07:00 am",173.724,-1.1,76.7328,12,47,199.749,48,-1.67115,52.3787,0.173724,1,2,51.644,3.6
"Feb 4, 08:00 am",1222.01,-0.5,63.4255,598,73,1274.1,249,6.26684,360.774,1.22201,1,1,340.707,3.7
"Feb 4, 09:00 am",2144.89,0.1,50.475,819,82,2228.39,458,13.6822,626.635,2.14489,1,1,615.611,3.7
"Feb 4, 10:00 am",2663.02,1.5,38.8622,878,84,2767.7,596,19.2897,788.432,2.66302,1,1,784.225,3.7
"Feb 4, 11:00 am",3039.82,2.9,30.2015,931,84,3161.52,696,22.2466,909.85,3.03982,1,1,908.105,4.3
"Feb 4, 12:00 pm",3109.94,4.3,27.4565,941,84,3234.97,721,24.5117,940.33,3.10994,1,1,939.072,4.3
"Feb 4, 01:00 pm",2896.08,5.2,32.1808,905,87,3011.13,668,24.0843,874.48,2.89608,1,1,872.345,4.3
"Feb 4, 02:00 pm",2517.36,6,41.9191,893,76,2615.82,570,23.0605,759.948,2.51736,1,1,754.208,4
"Feb 4, 03:00 pm",1879.56,6.8,54.0186,820,66,1953.2,408,19.4201,568.286,1.87956,1,1,553.768,4
"Feb 4, 04:00 pm",1019.67,6.6,67.1979,641,55,1065.94,210,13.3428,320.727,1.01967,1,1,294.03,4
"Feb 4, 05:00 pm",99.129,6.3,78.6277,179,6,123.681,20,6.42656,44.4007,0.099129,1,3,33.0964,3
"Feb 4, 06:00 pm",0,6.1,0,0,0,0,0,6.1,0,0,1,0,0,3
"Feb 4, 07:00 pm",0,5,0,0,0,0,0,5,0,0,1,0,0,3
"Feb 4, 08:00 pm",0,3.8,0,0,0,0,0,3.8,0,0,1,0,0,3.4
"Feb 4, 09:00 pm",0,2.7,0,0,0,0,0,2.7,0,0,1,0,0,3.4
"Feb 4, 10:00 pm",0,2.2,0,0,0,0,0,2.2,0,0,1,0,0,3.4
"Feb 4, 11:00 pm",0,1.6,0,0,0,0,0,1.6,0,0,1,0,0,1.5
"Feb 5, 12:00 am",0,1.1,0,0,0,0,0,1.1,0,0,1,0,0,1.5
"Feb 5, 01:00 am",0,0.7,0,0,0,0,0,0.7,0,0,1,0,0,1.5
"Feb 5, 02:00 am",0,0.3,0,0,0,0,0,0.3,0,0,1,0,0,2.1
"Feb 5, 03:00 am",0,-0.1,0,0,0,0,0,-0.1,0,0,1,0,0,2.1
"Feb 5, 04:00 am",0,-0.5,0,0,0,0,0,-0.5,0,0,1,0,0,2.1
"Feb 5, 05:00 am",0,-0.9,0,0,0,0,0,-0.9,0,0,1,0,0,3.2
"Feb 5, 06:00 am",0,-1.3,0,0,0,0,0,-1.3,0,0,1,0,0,3.2
"Feb 5, 07:00 am",159.285,0.2,76.7552,0,46,185.021,46,-0.403499,48.0907,0.159285,1,2,48.0907,3.2
"Feb 5, 08:00 am",1307,1.7,63.3346,701,59,1361.65,268,8.39948,390.898,1.307,1,1,367.504,4.5
"Feb 5, 09:00 am",2146.4,3.3,50.3432,848,70,2229.95,462,15.6833,632.888,2.1464,1,1,621.594,4.5
"Feb 5, 10:00 am",2688.47,5.6,38.6729,907,78,2794.26,610,22.0043,805.977,2.68847,1,1,801.711,4.5
"Feb 5, 11:00 am",2891.91,8,29.9399,922,87,3006.77,696,32.2801,907.5,2.89191,1,1,905.825,2.2
"Feb 5, 12:00 pm",2930.34,10.4,27.1548,926,88,3046.96,719,35.4929,933.704,2.93035,1,1,932.513,2.2
"Feb 5, 01:00 pm",2759.57,11.6,31.917,907,88,2868.47,673,35.3724,879.442,2.75957,1,1,877.365,2.2
"Feb 5, 02:00 pm",2492.1,12.8,41.7154,882,78,2589.51,569,24.1606,756.029,2.49211,1,1,750.466,7.6
"Feb 5, 03:00 pm",1870.25,14.1,53.8627,822,68,1943.57,413,22.5651,573.473,1.87025,1,1,559.089,7.6
"Feb 5, 04:00 pm",990.879,13.1,67.0775,604,63,1036.36,212,17.4425,316.182,0.990879,1,1,291.189,7.6
"Feb 5, 05:00 pm",104.495,12.1,78.6353,144,10,129.152,21,12.4823,44.584,0.104495,1,3,35.4893,1.8
"Feb 5, 06:00 pm",0,11.1,0,0,0,0,0,11.1,0,0,1,0,0,1.8
"Feb 5, 07:00 pm",0,9.9,0,0,0,0,0,9.9,0,0,1,0,0,1.8
"Feb 5, 08:00 pm",0,8.8,0,0,0,0,0,8.8,0,0,1,0,0,3
"Feb 5, 09:00 pm",0,7.6,0,0,0,0,0,7.6,0,0,1,0,0,3
"Feb 5, 10:00 pm",0,6.9,0,0,0,0,0,6.9,0,0,1,0,0,3
"Feb 5, 11:00 pm",0,6.2,0,0,0,0,0,6.2,0,0,1,0,0,7.1
"Feb 6, 12:00 am",0,5.5,0,0,0,0,0,5.5,0,0,1,0,0,7.1
"Feb 6, 01:00 am",0,5.3,0,0,0,0,0,5.3,0,0,1,0,0,7.1
"Feb 6, 02:00 am",0,5,0,0,0,0,0,5,0,0,1,0,0,3.5
"Feb 6, 03:00 am",0,4.7,0,0,0,0,0,4.7,0,0,1,0,0,3.5
"Feb 6, 04:00 am",0,4.7,0,0,0,0,0,4.7,0,0,1,0,0,3.5
"Feb 6, 05:00 am",0,4.7,0,0,0,0,0,4.7,0,0,1,0,0,5.8
"Feb 6, 06:00 am",0,4.7,0,1,0,0,0,4.7,0,0,1,0,0,5.8
"Feb 6, 07:00 am",206.745,6.6,76.7766,56,46,233.438,52,6.53394,65.9275,0.206745,1,2,62.4956,5.8
"Feb 6, 08:00 am",1247.56,8.4,63.2398,679,61,1300.42,265,15.1048,384.075,1.24756,1,1,361.546,4.4
"Feb 6, 09:00 am",2075.86,10.3,50.2074,843,71,2156.73,464,22.8267,632.27,2.07586,1,1,621.164,4.4
"Feb 6, 10:00 am",2602.09,13,38.4794,908,78,2704.14,614,29.6568,808.574,2.60209,1,1,804.385,4.4
"Feb 6, 11:00 am",2947.86,15.7,29.6735,851,139,3065.28,705,29.4072,912.216,2.94786,1,1,910.719,7.6
"Feb 6, 12:00 pm",2544.07,18.4,26.8488,587,224,2643.65,626,30.3695,789.82,2.54407,1,1,789.094,7.6
"Feb 6, 01:00 pm",2306.55,19.3,31.6517,518,233,2396.38,569,30.0243,715.249,2.30656,1,1,714.099,7.6
"Feb 6, 02:00 pm",2335.01,20.1,41.5124,720,154,2425.98,558,30.3586,728.539,2.33501,1,1,724.084,8.3
"Feb 6, 03:00 pm",1287.36,21,53.7085,319,187,1341.41,322,26.5026,398.583,1.28736,1,1,393.065,8.3
"Feb 6, 04:00 pm",973.156,19.9,66.959,561,80,1018.15,220,23.9327,317.821,0.973156,1,1,294.755,8.3
"Feb 6, 05:00 pm",121.087,18.8,78.6448,199,9,146.068,25,19.164,53.9339,0.121087,1,3,41.3644,4.3
"Feb 6, 06:00 pm",0,17.6,0,0,0,0,0,17.6,0,0,1,0,0,4.3
"Feb 6, 07:00 pm",0,15.8,0,0,0,0,0,15.8,0,0,1,0,0,4.3
"Feb 6, 08:00 pm",0,14,0,0,0,0,0,14,0,0,1,0,0,5.2
"Feb 6, 09:00 pm",0,12.2,0,0,0,0,0,12.2,0,0,1,0,0,5.2
"Feb 6, 10:00 pm",0,11.6,0,0,0,0,0,11.6,0,0,1,0,0,5.2
"Feb 6, 11:00 pm",0,11.1,0,0,0,0,0,11.1,0,0,1,0,0,5.4
"Feb 7, 12:00 am",0,10.5,0,0,0,0,0,10.5,0,0,1,0,0,5.4
"Feb 7, 01:00 am",0,10,0,0,0,0,0,10,0,0,1,0,0,5.4
"Feb 7, 02:00 am",0,9.5,0,0,0,0,0,9.5,0,0,1,0,0,4.4
"Feb 7, 03:00 am",0,9,0,0,0,0,0,9,0,0,1,0,0,4.4
"Feb 7, 04:00 am",0,8.9,0,0,0,0,0,8.9,0,0,1,0,0,4.4
"Feb 7, 05:00 am",0,8.8,0,0,0,0,0,8.8,0,0,1,0,0,5.1
"Feb 7, 06:00 am",0,8.7,83.3958,2,0,0.418949,0,7.37679,0.230021,0,1,2,0.11257,5.1
"Feb 7, 07:00 am",214.45,10.4,76.783,77,46,241.301,55,10.3755,70.4116,0.21445,1,1,65.692,5.1
"Feb 7, 08:00 am",1214.93,12,63.1411,670,60,1266.81,264,18.5689,379.865,1.21493,1,1,357.769,4.5
"Feb 7, 09:00 am",2037.06,13.7,50.0677,833,73,2116.47,464,26.0151,629.599,2.03706,1,1,618.747,4.5
"Feb 7, 10:00 am",2553.16,16.2,38.2817,896,81,2653.13,613,32.5556,804.412,2.55316,1,1,800.359,4.5
"Feb 7, 11:00 am",2865.77,18.7,29.4024,899,95,2979.44,696,32.6133,900.58,2.86577,1,1,899.05,7.3
"Feb 7, 12:00 pm",2975.33,21.2,26.5386,902,112,3094.03,733,36.017,950.449,2.97533,1,1,949.377,7.3
"Feb 7, 01:00 pm",2661.36,21.6,31.3851,784,139,2765.97,651,34.8341,845.456,2.66137,1,1,843.768,7.3
"Feb 7, 02:00 pm",2317.12,22.1,41.3102,731,153,2407.37,566,34.4269,737.344,2.31712,1,1,732.906,6.5
"Feb 7, 03:00 pm",1370.3,22.6,53.556,388,179,1426.9,345,29.6834,431.142,1.3703,1,1,424.507,6.5
"Feb 7, 04:00 pm",402.075,21.8,66.8427,60,100,432.922,115,23.4084,127.476,0.402075,1,1,125.025,6.5
"Feb 7, 05:00 pm",105.673,21.1,78.6562,101,17,130.352,25,20.9094,43.5913,0.105673,1,3,37.2111,4.1
"Feb 7, 06:00 pm",0,20.4,0,0,0,0,0,20.4,0,0,1,0,0,4.1
"Feb 7, 07:00 pm",0,19.3,0,0,0,0,0,19.3,0,0,1,0,0,4.1
"Feb 7, 08:00 pm",0,18.2,0,0,0,0,0,18.2,0,0,1,0,0,3.9
"Feb 7, 09:00 pm",0,17.1,0,0,0,0,0,17.1,0,0,1,0,0,3.9
"Feb 7, 10:00 pm",0,16.4,0,0,0,0,0,16.4,0,0,1,0,0,3.9
"Feb 7, 11:00 pm",0,15.6,0,0,0,0,0,15.6,0,0,1,0,0,4.2
"Feb 8, 12:00 am",0,14.9,0,0,0,0,0,14.9,0,0,1,0,0,4.2
"Feb 8, 01:00 am",0,14.5,0,0,0,0,0,14.5,0,0,1,0,0,4.2
"Feb 8, 02:00 am",0,14.1,0,0,0,0,0,14.1,0,0,1,0,0,3.4
"Feb 8, 03:00 am",0,13.7,0,0,0,0,0,13.7,0,0,1,0,0,3.4
"Feb 8, 04:00 am",0,13.5,0,0,0,0,0,13.5,0,0,1,0,0,3.4
"Feb 8, 05:00 am",0,13.3,0,0,0,0,0,13.3,0,0,1,0,0,2.5
"Feb 8, 06:00 am",0,13.1,83.4425,0,0,0,0,13.1,0,0,1,2,0,2.5
"Feb 8, 07:00 am",150.038,14.2,76.7129,0,47,175.59,47,13.5968,48.4896,0.150038,1,1,48.4896,2.5
"Feb 8, 08:00 am",397.774,15.3,63.0386,9,117,428.526,120,16.5448,120.211,0.397774,1,1,119.916,3.9
"Feb 8, 09:00 am",977.39,16.3,49.9243,110,214,1022.5,266,21.5845,294.215,0.97739,1,1,292.799,3.9
"Feb 8, 10:00 am",2452.15,18.3,38.0801,693,195,2547.89,609,34.4468,778.833,2.45215,1,1,775.761,3.9
"Feb 8, 11:00 am",2821.74,20.3,29.1267,872,103,2933.42,690,32.9226,887.935,2.82174,1,1,886.499,8.3
"Feb 8, 12:00 pm",2889.94,22.3,26.2244,883,105,3004.71,717,35.5172,920.699,2.88994,1,1,919.692,8.3
"Feb 8, 01:00 pm",2600.97,22.7,31.1174,658,219,2702.98,652,34.5645,824.831,2.60097,1,1,823.458,8.3
"Feb 8, 02:00 pm",1140.9,23.2,41.109,109,260,1190.61,322,29.0355,353.759,1.1409,1,1,353.11,6.6
"Feb 8, 03:00 pm",1193.09,23.6,53.4053,271,190,1244.33,307,29.2341,373.974,1.19309,1,1,369.393,6.6
"Feb 8, 04:00 pm",647.665,22.7,66.7286,244,100,684.228,163,25.6059,209.555,0.647665,1,1,199.647,6.6
"Feb 8, 05:00 pm",72.741,21.8,78.6697,55,17,96.7842,22,21.5184,31.1812,0.072741,1,3,27.7064,5.2
"Feb 8, 06:00 pm",0,20.9,0,0,0,0,0,20.9,0,0,1,0,0,5.2
"Feb 8, 07:00 pm",0,19.4,0,0,0,0,0,19.4,0,0,1,0,0,5.2
"Feb 8, 08:00 pm",0,17.9,0,0,0,0,0,17.9,0,0,1,0,0,5.8
"Feb 8, 09:00 pm",0,16.5,0,0,0,0,0,16.5,0,0,1,0,0,5.8
"Feb 8, 10:00 pm",0,15.7,0,0,0,0,0,15.7,0,0,1,0,0,5.8
"Feb 8, 11:00 pm",0,15,0,0,0,0,0,15,0,0,1,0,0,7.8
"Feb 9, 12:00 am",0,14.3,0,0,0,0,0,14.3,0,0,1,0,0,7.8
"Feb 9, 01:00 am",0,13.8,0,0,0,0,0,13.8,0,0,1,0,0,7.8
"Feb 9, 02:00 am",0,13.4,0,0,0,0,0,13.4,0,0,1,0,0,5.5
"Feb 9, 03:00 am",0,12.9,0,0,0,0,0,12.9,0,0,1,0,0,5.5
"Feb 9, 04:00 am",0,12.7,0,0,0,0,0,12.7,0,0,1,0,0,5.5
"Feb 9, 05:00 am",0,12.5,0,0,0,0,0,12.5,0,0,1,0,0,8.5
"Feb 9, 06:00 am",0,12.3,83.4879,2,0,0.402123,0,11.3459,0.226826,0,1,2,0.109944,8.5
"Feb 9, 07:00 am",201.687,13.8,76.639,58,47,228.278,54,13.7801,66.6348,0.201687,1,1,63.0912,8.5
"Feb 9, 08:00 am",1068.03,15.2,62.9325,426,116,1115.67,248,19.3912,330.14,1.06803,1,1,316.27,7.3
"Feb 9, 09:00 am",1426.62,16.7,49.7771,312,206,1484.99,355,22.7679,431.547,1.42662,1,1,427.577,7.3
"Feb 9, 10:00 am",2067.01,18.7,37.8746,472,226,2147.54,510,28.1005,636.125,2.06701,1,1,634.076,7.3
"Feb 9, 11:00 am",2610.31,20.7,28.8465,637,211,2712.71,642,30.726,812.115,2.61031,1,1,811.102,10.1
"Feb 9, 12:00 pm",2692.24,22.7,25.9062,536,317,2798.18,691,33.3316,847.907,2.69224,1,1,847.321,10.1
"Feb 9, 01:00 pm",347.092,22.7,30.8488,0,114,376.735,114,23.886,109.041,0.347092,1,1,109.041,10.1
