,"AC inverter power | (W)","Ambient temperature | (C)","Angle of incidence | (deg)","Beam irradiance | (W/m2)","DC array power | (W)","Diffuse irradiance | (W/m2)","Global horizontal irradiance | (W/m2)","Module temperature | (C)","Plane of array irradiance | (W/m2)","Power generated by system | (kW)","Shading factor for beam radiation","Sun up over horizon | (0/1)","Transmitted plane of array irradiance | (W/m2)","Wind speed | (m/s)"
"Jan 1, 12:00 am",0,6.4,0,0,0,0,0,6.4,0,0,1,0,0,3.5
"Jan 1, 01:00 am",0,5.9,0,0,0,0,0,5.9,0,0,1,0,0,3.5
"Jan 1, 02:00 am",0,5.4,0,0,0,0,0,5.4,0,0,1,0,0,4.2
"Jan 1, 03:00 am",0,4.9,0,0,0,0,0,4.9,0,0,1,0,0,4.2
"Jan 1, 04:00 am",0,4.5,0,0,0,0,0,4.5,0,0,1,0,0,4.2
"Jan 1, 05:00 am",0,4.1,0,0,0,0,0,4.1,0,0,1,0,0,3.9
"Jan 1, 06:00 am",0,3.8,0,0,0,0,0,3.8,0,0,1,0,0,3.9
"Jan 1, 07:00 am",72.1085,4,77.8007,149,96.1396,2,9,3.06724,34.6679,0.0721085,1,2,25.3581,3.9
"Jan 1, 08:00 am",905.745,4.3,68.599,615,948.91,44,156,9.48515,284.878,0.905745,1,1,257.325,3.2
"Jan 1, 09:00 am",1778.49,4.5,56.3861,823,1848.56,57,342,16.2902,534.02,1.77849,1,1,516.694,3.2
"Jan 1, 10:00 am",2349.67,7.6,45.5733,903,2441.23,64,492,24.1826,715.639,2.34967,1,1,707.567,3.2
"Jan 1, 11:00 am",2747.37,10.6,37.4599,938,2855.73,70,591,25.1711,835.46,2.74737,1,1,831.555,5.9
"Jan 1, 12:00 pm",2841.22,13.7,34.0561,949,2953.77,72,628,29.2275,879.593,2.84122,1,1,876.833,5.9
"Jan 1, 01:00 pm",2662.01,15.2,36.7028,876,2766.64,94,587,29.8692,827.192,2.66201,1,1,823.818,5.9
"Jan 1, 02:00 pm",2371.01,16.8,44.3258,908,2463.43,65,508,28.0164,734.321,2.37101,1,1,727.05,7.4
"Jan 1, 03:00 pm",1741.92,18.3,54.8779,821,1810.72,56,357,26.5192,546.117,1.74192,1,1,530.624,7.4
"Jan 1, 04:00 pm",972.995,18.2,66.9597,665,1017.98,43,180,22.7206,320.389,0.972995,1,1,293.046,7.4
"Jan 1, 05:00 pm",112.824,18.1,76.9783,237,137.643,0,9,18.2366,53.401,0.112824,1,3,38.814,7.4
"Jan 1, 06:00 pm",0,18.1,0,0,0,0,0,18.1,0,0,1,0,0,7.4
"Jan 1, 07:00 pm",0,17,0,0,0,0,0,17,0,0,1,0,0,7.4
"Jan 1, 08:00 pm",0,16,0,0,0,0,0,16,0,0,1,0,0,8.1
"Jan 1, 09:00 pm",0,15,0,0,0,0,0,15,0,0,1,0,0,8.1
"Jan 1, 10:00 pm",0,14.6,0,0,0,0,0,14.6,0,0,1,0,0,8.1
"Jan 1, 11:00 pm",0,14.2,0,0,0,0,0,14.2,0,0,1,0,0,6.3
"Jan 2, 12:00 am",0,13.9,0,0,0,0,0,13.9,0,0,1,0,0,6.3
"Jan 2, 01:00 am",0,13.5,0,0,0,0,0,13.5,0,0,1,0,0,6.3
"Jan 2, 02:00 am",0,13.2,0,0,0,0,0,13.2,0,0,1,0,0,4.1
"Jan 2, 03:00 am",0,12.9,0,0,0,0,0,12.9,0,0,1,0,0,4.1
"Jan 2, 04:00 am",0,12.7,0,0,0,0,0,12.7,0,0,1,0,0,4.1
"Jan 2, 05:00 am",0,12.5,0,0,0,0,0,12.5,0,0,1,0,0,5.5
"Jan 2, 06:00 am",0,12.3,0,0,0,0,0,12.3,0,0,1,0,0,5.5
"Jan 2, 07:00 am",67.5726,12.3,77.8535,148,91.5169,2,9,11.7074,34.3163,0.0675726,1,2,25.0615,5.5
"Jan 2, 08:00 am",867.543,12.3,68.6657,615,909.692,43,155,17.3502,283.139,0.867543,1,1,255.492,3.4
"Jan 2, 09:00 am",1716.35,12.3,56.4327,823,1784.27,57,342,23.7217,533.422,1.71635,1,1,516.039,3.4
"Jan 2, 10:00 am",2275.49,14.8,45.5897,903,2364.08,64,492,30.8671,715.427,2.27549,1,1,707.343,3.4
"Jan 2, 11:00 am",2599.09,17.3,37.4314,938,2701.02,70,592,36.7537,835.716,2.59909,1,1,831.822,3.2
"Jan 2, 12:00 pm",2690.49,19.8,33.9737,950,2796.36,71,629,40.4301,879.968,2.69049,1,1,877.23,3.2
"Jan 2, 01:00 pm",2508.65,21.3,36.5808,867,2606.75,95,584,40.7056,822.188,2.50865,1,1,818.891,3.2
"Jan 2, 02:00 pm",2266.31,22.7,44.1889,863,2354.53,86,509,37.0617,733.056,2.26631,1,1,726.23,5
"Jan 2, 03:00 pm",1680.99,24.2,54.74,814,1747.7,57,357,34.8781,548.462,1.68099,1,1,533.257,5
"Jan 2, 04:00 pm",920.345,24,66.8264,637,963.902,45,178,29.8161,312.949,0.920345,1,1,286.946,5
"Jan 2, 05:00 pm",120.022,23.7,76.9306,255,144.982,0,10,23.9913,57.6634,0.120022,1,3,41.984,7.1
"Jan 2, 06:00 pm",0,23.5,0,0,0,0,0,23.5,0,0,1,0,0,7.1
"Jan 2, 07:00 pm",0,22.3,0,0,0,0,0,22.3,0,0,1,0,0,7.1
"Jan 2, 08:00 pm",0,21.2,0,0,0,0,0,21.2,0,0,1,0,0,8.8
"Jan 2, 09:00 pm",0,20,0,0,0,0,0,20,0,0,1,0,0,8.8
"Jan 2, 10:00 pm",0,19.1,0,0,0,0,0,19.1,0,0,1,0,0,8.8
"Jan 2, 11:00 pm",0,18.2,0,0,0,0,0,18.2,0,0,1,0,0,7.3
"Jan 3, 12:00 am",0,17.4,0,0,0,0,0,17.4,0,0,1,0,0,7.3
"Jan 3, 01:00 am",0,16.9,0,0,0,0,0,16.9,0,0,1,0,0,7.3
"Jan 3, 02:00 am",0,16.4,0,0,0,0,0,16.4,0,0,1,0,0,6.9
"Jan 3, 03:00 am",0,15.9,0,0,0,0,0,15.9,0,0,1,0,0,6.9
"Jan 3, 04:00 am",0,15.7,0,0,0,0,0,15.7,0,0,1,0,0,6.9
"Jan 3, 05:00 am",0,15.5,0,0,0,0,0,15.5,0,0,1,0,0,8
"Jan 3, 06:00 am",0,15.3,0,0,0,0,0,15.3,0,0,1,0,0,8
"Jan 3, 07:00 am",56.5203,15.7,77.9062,120,80.2538,3,8,15.2022,29.8322,0.0565203,1,2,22.3222,8
"Jan 3, 08:00 am",764.67,16.2,68.7286,499,804.15,50,141,19.1862,250.25,0.76467,1,1,227.747,7
"Jan 3, 09:00 am",1697.8,16.6,56.4745,799,1765.08,65,342,24.3101,528.823,1.6978,1,1,511.896,7
"Jan 3, 10:00 am",2286.74,19.1,45.6002,903,2375.77,65,494,30.1504,716.479,2.28674,1,1,708.388,7
"Jan 3, 11:00 am",2629.82,21.6,37.3961,938,2733.06,70,593,34.4508,836.038,2.62982,1,1,832.158,7.3
"Jan 3, 12:00 pm",2728.75,24.1,33.8839,950,2836.29,71,630,37.8013,880.77,2.72875,1,1,878.059,7.3
"Jan 3, 01:00 pm",2578.08,25.4,36.4524,882,2679.11,95,594,38.4572,835.438,2.57808,1,1,832.128,7.3
"Jan 3, 02:00 pm",2158.96,26.6,44.0473,820,2242.99,87,490,38.9038,704.639,2.15896,1,1,698.235,6.1
"Jan 3, 03:00 pm",1677.12,27.9,54.5991,798,1743.7,68,364,37.4491,553.616,1.67712,1,1,538.864,6.1
"Jan 3, 04:00 pm",954.313,27.6,66.6911,678,998.789,44,187,33.0687,329.53,0.954313,1,1,302.056,6.1
"Jan 3, 05:00 pm",119.275,27.3,76.8837,257,144.221,0,12,27.864,58.3207,0.119275,1,3,42.534,5
"Jan 3, 06:00 pm",0,26.9,0,0,0,0,0,26.9,0,0,1,0,0,5
"Jan 3, 07:00 pm",0,25.4,0,0,0,0,0,25.4,0,0,1,0,0,5
"Jan 3, 08:00 pm",0,23.9,0,0,0,0,0,23.9,0,0,1,0,0,7.8
"Jan 3, 09:00 pm",0,22.4,0,0,0,0,0,22.4,0,0,1,0,0,7.8
"Jan 3, 10:00 pm",0,21.3,0,0,0,0,0,21.3,0,0,1,0,0,7.8
"Jan 3, 11:00 pm",0,20.2,0,0,0,0,0,20.2,0,0,1,0,0,5.1
"Jan 4, 12:00 am",0,19.2,0,0,0,0,0,19.2,0,0,1,0,0,5.1
"Jan 4, 01:00 am",0,18.4,0,0,0,0,0,18.4,0,0,1,0,0,5.1
"Jan 4, 02:00 am",0,17.5,0,0,0,0,0,17.5,0,0,1,0,0,4.3
"Jan 4, 03:00 am",0,16.7,0,0,0,0,0,16.7,0,0,1,0,0,4.3
"Jan 4, 04:00 am",0,16.4,0,0,0,0,0,16.4,0,0,1,0,0,4.3
"Jan 4, 05:00 am",0,16,0,0,0,0,0,16,0,0,1,0,0,4.4
"Jan 4, 06:00 am",0,15.7,0,0,0,0,0,15.7,0,0,1,0,0,4.4
"Jan 4, 07:00 am",52.5164,14.5,77.9585,75,76.1737,6,9,13.6821,25.741,0.0525164,1,2,21.0436,4.4
"Jan 4, 08:00 am",711.855,13.2,68.7875,316,750.003,89,146,15.3795,223.069,0.711855,1,1,208.776,8.8
"Jan 4, 09:00 am",1051.91,12,56.5116,249,1099.09,150,236,15.5589,311.486,1.05191,1,1,306.197,8.8
"Jan 4, 10:00 am",1183.78,11.9,45.605,136,1234.75,226,291,16.0084,345.907,1.18378,1,1,344.688,8.8
"Jan 4, 11:00 am",2116.04,11.7,37.354,439,2198.43,229,474,18.4988,622.483,2.11604,1,1,620.676,11.2
"Jan 4, 12:00 pm",2664.79,11.5,33.787,660,2769.55,197,586,20.4654,790.857,2.66479,1,1,788.994,11.2
"Jan 4, 01:00 pm",973.954,11.4,36.3178,51,1018.97,230,259,14.3962,282.587,0.973954,1,1,282.398,11.2
"Jan 4, 02:00 pm",770.651,11.3,43.9011,23,810.284,206,217,13.5543,223.897,0.770651,1,1,223.72,9.5
"Jan 4, 03:00 pm",209.53,11.2,54.4551,0,236.279,68,68,11.2977,64.5869,0.20953,1,1,64.5869,9.5
"Jan 4, 04:00 pm",165.29,10.3,66.5541,0,191.146,54,54,10.1102,51.9771,0.16529,1,1,51.9771,9.5
"Jan 4, 05:00 pm",36.2919,9.4,76.8375,41,59.6424,6,9,8.73485,18.6368,0.0362919,1,3,16.1208,9.1
"Jan 4, 06:00 pm",0,8.5,0,0,0,0,0,8.5,0,0,1,0,0,9.1
"Jan 4, 07:00 pm",0,7.5,0,0,0,0,0,7.5,0,0,1,0,0,9.1
"Jan 4, 08:00 pm",0,6.5,0,0,0,0,0,6.5,0,0,1,0,0,10.9
"Jan 4, 09:00 pm",0,5.5,0,0,0,0,0,5.5,0,0,1,0,0,10.9
"Jan 4, 10:00 pm",0,4.9,0,0,0,0,0,4.9,0,0,1,0,0,10.9
"Jan 4, 11:00 pm",0,4.4,0,0,0,0,0,4.4,0,0,1,0,0,7.4
"Jan 5, 12:00 am",0,3.8,0,0,0,0,0,3.8,0,0,1,0,0,7.4
"Jan 5, 01:00 am",0,3.6,0,0,0,0,0,3.6,0,0,1,0,0,7.4
"Jan 5, 02:00 am",0,3.3,0,0,0,0,0,3.3,0,0,1,0,0,7.8
"Jan 5, 03:00 am",0,3.1,0,0,0,0,0,3.1,0,0,1,0,0,7.8
"Jan 5, 04:00 am",0,1.7,0,0,0,0,0,1.7,0,0,1,0,0,7.8
"Jan 5, 05:00 am",0,0.3,0,0,0,0,0,0.3,0,0,1,0,0,5.8
"Jan 5, 06:00 am",0,-1.1,0,0,0,0,0,-1.1,0,0,1,0,0,5.8
"Jan 5, 07:00 am",0,-0.9,78.0106,0,3.66072,1,1,-2.21489,0.944314,0,1,2,0.944314,5.8
"Jan 5, 08:00 am",63.9982,-0.7,68.8424,0,87.8742,24,24,-1.49009,22.7365,0.0639982,1,1,22.7365,7.5
"Jan 5, 09:00 am",189.478,-0.5,56.5437,0,215.821,59,59,-0.756844,56.0131,0.189478,1,1,56.0131,7.5
"Jan 5, 10:00 am",265.016,-0.8,45.6038,0,292.912,80,80,-0.717307,76.0336,0.265016,1,1,76.0336,7.5
"Jan 5, 11:00 am",330.728,-1.1,37.3051,0,360.017,98,98,-0.609473,93.4949,0.330728,1,1,93.4949,4.8
"Jan 5, 12:00 pm",468.884,-1.4,33.6829,0,501.231,135,135,-0.13163,130.429,0.468884,1,1,130.429,4.8
"Jan 5, 01:00 pm",356.756,-1.3,36.1769,0,386.609,105,105,-0.573369,100.416,0.356756,1,1,100.416,4.8
"Jan 5, 02:00 pm",286.921,-1.2,43.7505,0,315.278,86,86,-0.873949,81.7855,0.286921,1,1,81.7855,4.2
"Jan 5, 03:00 pm",289.73,-1.1,54.3082,0,318.145,86,86,-0.795975,82.5563,0.28973,1,1,82.5563,4.2
"Jan 5, 04:00 pm",178.503,-1,66.4154,0,204.624,55,55,-1.34178,52.9772,0.178503,1,1,52.9772,4.2
"Jan 5, 05:00 pm",14.1393,-0.8,76.7921,14,37.0747,7,8,-2.75526,10.4005,0.0141393,1,3,9.54223,1.5
"Jan 5, 06:00 pm",0,-0.7,0,0,0,0,0,-0.7,0,0,1,0,0,1.5
"Jan 5, 07:00 pm",0,-0.3,0,0,0,0,0,-0.3,0,0,1,0,0,1.5
"Jan 5, 08:00 pm",0,0.2,0,0,0,0,0,0.2,0,0,1,0,0,3.2
"Jan 5, 09:00 pm",0,0.7,0,0,0,0,0,0.7,0,0,1,0,0,3.2
"Jan 5, 10:00 pm",0,1,0,0,0,0,0,1,0,0,1,0,0,3.2
"Jan 5, 11:00 pm",0,1.3,0,0,0,0,0,1.3,0,0,1,0,0,1.7
"Jan 6, 12:00 am",0,1.7,0,0,0,0,0,1.7,0,0,1,0,0,1.7
"Jan 6, 01:00 am",0,1.9,0,0,0,0,0,1.9,0,0,1,0,0,1.7
"Jan 6, 02:00 am",0,2.2,0,0,0,0,0,2.2,0,0,1,0,0,1.3
"Jan 6, 03:00 am",0,2.4,0,0,0,0,0,2.4,0,0,1,0,0,1.3
"Jan 6, 04:00 am",0,2.5,0,0,0,0,0,2.5,0,0,1,0,0,1.3
"Jan 6, 05:00 am",0,2.7,0,0,0,0,0,2.7,0,0,1,0,0,2
"Jan 6, 06:00 am",0,2.8,0,0,0,0,0,2.8,0,0,1,0,0,2
"Jan 6, 07:00 am",52.6769,3.2,78.0624,80,76.3373,5,9,1.71484,25.0377,0.0526769,1,2,20.0197,2
"Jan 6, 08:00 am",782.833,3.6,68.8933,338,822.778,93,154,7.20937,236.287,0.782833,1,1,220.918,4.1
"Jan 6, 09:00 am",807.596,4,56.571,117,848.178,150,191,7.9465,230.964,0.807596,1,1,228.468,4.1
"Jan 6, 10:00 am",2306.13,5,45.5969,682,2395.94,170,495,18.8338,683.581,2.30613,1,1,677.472,4.1
"Jan 6, 11:00 am",2783.87,5.9,37.2493,939,2893.85,70,597,23.0593,838.192,2.78387,1,1,834.366,4.5
"Jan 6, 12:00 pm",2913.28,6.9,33.5717,952,3029.11,71,636,25.305,885.22,2.91328,1,1,882.595,4.5
"Jan 6, 01:00 pm",2777.92,9.9,36.03,943,2887.64,71,610,27.753,854.571,2.77792,1,1,851.184,4.5
"Jan 6, 02:00 pm",2446.54,12.9,43.5955,913,2542.05,65,520,24.8174,745.83,2.44654,1,1,738.984,6.9
"Jan 6, 03:00 pm",1834.92,15.9,54.1585,845,1906.97,57,377,24.8752,569.633,1.83492,1,1,554.516,6.9
"Jan 6, 04:00 pm",1046.28,16,66.2751,689,1093.3,45,196,21.0533,339.593,1.04628,1,1,312.306,6.9
"Jan 6, 05:00 pm",134.671,16.1,76.7476,266,159.918,0,17,16.2298,60.9782,0.134671,1,3,44.6868,11.6
"Jan 6, 06:00 pm",0,16.2,0,0,0,0,0,16.2,0,0,1,0,0,11.6
"Jan 6, 07:00 pm",0,14.5,0,0,0,0,0,14.5,0,0,1,0,0,11.6
"Jan 6, 08:00 pm",0,12.9,0,0,0,0,0,12.9,0,0,1,0,0,8.6
"Jan 6, 09:00 pm",0,11.2,0,0,0,0,0,11.2,0,0,1,0,0,8.6
"Jan 6, 10:00 pm",0,10.2,0,0,0,0,0,10.2,0,0,1,0,0,8.6
"Jan 6, 11:00 pm",0,9.2,0,0,0,0,0,9.2,0,0,1,0,0,6.8
"Jan 7, 12:00 am",0,8.1,0,0,0,0,0,8.1,0,0,1,0,0,6.8
"Jan 7, 01:00 am",0,7.6,0,0,0,0,0,7.6,0,0,1,0,0,6.8
"Jan 7, 02:00 am",0,7,0,0,0,0,0,7,0,0,1,0,0,3.2
"Jan 7, 03:00 am",0,6.5,0,0,0,0,0,6.5,0,0,1,0,0,3.2
"Jan 7, 04:00 am",0,6.2,0,0,0,0,0,6.2,0,0,1,0,0,3.2
"Jan 7, 05:00 am",0,5.9,0,0,0,0,0,5.9,0,0,1,0,0,6
"Jan 7, 06:00 am",0,5.6,0,0,0,0,0,5.6,0,0,1,0,0,6
"Jan 7, 07:00 am",32.7801,5.5,78.1139,56,56.0645,4,6,4.60858,18.4006,0.0327801,1,2,14.8855,6
"Jan 7, 08:00 am",538.472,5.5,68.9401,236,572.425,66,109,7.20472,164.45,0.538472,1,1,153.695,5.6
"Jan 7, 09:00 am",1496.77,5.4,56.5933,536,1557.37,117,303,12.3763,439.196,1.49677,1,1,427.744,5.6
"Jan 7, 10:00 am",1934.81,8.1,45.5841,557,2010.45,148,414,17.9082,571.062,1.93481,1,1,566.078,5.6
"Jan 7, 11:00 am",2389.31,10.7,37.1868,643,2482.48,162,523,22.3512,716.007,2.38931,1,1,713.404,6.4
"Jan 7, 12:00 pm",2730.47,13.3,33.4533,835,2838.09,107,604,27.1846,836.593,2.73047,1,1,834.32,6.4
"Jan 7, 01:00 pm",2599.85,14.9,35.8769,820,2701.8,105,576,28.3504,801.573,2.59985,1,1,798.675,6.4
"Jan 7, 02:00 pm",2333.28,16.5,43.4362,762,2424.18,139,521,30.5623,729.89,2.33328,1,1,724.258,5.1
"Jan 7, 03:00 pm",1152.75,18.1,54.0062,273,1202.81,168,272,24.8518,354.547,1.15275,1,1,349.718,5.1
"Jan 7, 04:00 pm",911.179,17.8,66.1333,463,954.489,84,187,22.7601,293.011,0.911179,1,1,274.819,5.1
"Jan 7, 05:00 pm",130.162,17.5,76.7039,259,155.321,0,18,17.8307,59.5655,0.130162,1,3,43.7182,5.1
"Jan 7, 06:00 pm",0,17.2,0,0,0,0,0,17.2,0,0,1,0,0,5.1
"Jan 7, 07:00 pm",0,16.2,0,0,0,0,0,16.2,0,0,1,0,0,5.1
"Jan 7, 08:00 pm",0,15.2,0,0,0,0,0,15.2,0,0,1,0,0,4.4
"Jan 7, 09:00 pm",0,14.2,0,0,0,0,0,14.2,0,0,1,0,0,4.4
"Jan 7, 10:00 pm",0,13.5,0,0,0,0,0,13.5,0,0,1,0,0,4.4
"Jan 7, 11:00 pm",0,12.7,0,0,0,0,0,12.7,0,0,1,0,0,5.2
"Jan 8, 12:00 am",0,11.9,0,0,0,0,0,11.9,0,0,1,0,0,5.2
"Jan 8, 01:00 am",0,11.4,0,0,0,0,0,11.4,0,0,1,0,0,5.2
"Jan 8, 02:00 am",0,10.9,0,0,0,0,0,10.9,0,0,1,0,0,3.9
"Jan 8, 03:00 am",0,10.4,0,0,0,0,0,10.4,0,0,1,0,0,3.9
"Jan 8, 04:00 am",0,10,0,0,0,0,0,10,0,0,1,0,0,3.9
"Jan 8, 05:00 am",0,9.5,0,0,0,0,0,9.5,0,0,1,0,0,6.4
"Jan 8, 06:00 am",0,9,0,0,0,0,0,9,0,0,1,0,0,6.4
"Jan 8, 07:00 am",39.1394,9,78.165,70,62.5436,4,7,8.21552,21.2636,0.0391394,1,2,16.8667,6.4
"Jan 8, 08:00 am",596.238,9,68.9828,296,631.558,62,116,11.9663,186.666,0.596238,1,1,173.147,2.6
"Jan 8, 09:00 am",1574.4,9.1,56.6107,630,1637.54,104,324,19.9705,478.923,1.5744,1,1,465.446,2.6
"Jan 8, 10:00 am",1971.95,11.5,45.5654,616,2048.95,138,433,26.2739,605.243,1.97195,1,1,599.74,2.6
"Jan 8, 11:00 am",2327.1,13.9,37.1176,749,2417.75,121,543,38.9018,755.639,2.3271,1,1,752.628,0.8
"Jan 8, 12:00 pm",2293.75,16.2,33.328,635,2383.07,179,558,41.686,754.071,2.29375,1,1,752.367,0.8
"Jan 8, 01:00 pm",2446.34,17.5,35.7179,806,2541.84,125,590,44.7245,817.925,2.44634,1,1,815.124,0.8
"Jan 8, 02:00 pm",2237.07,18.7,43.2728,896,2324.14,67,518,41.4089,739.251,2.23707,1,1,732.726,1.3
"Jan 8, 03:00 pm",1703.09,20,53.8513,815,1770.55,59,372,37.4892,561.522,1.70309,1,1,547.273,1.3
"Jan 8, 04:00 pm",984.501,20,65.9903,621,1029.8,58,197,30.2789,331.454,0.984501,1,1,307.248,1.3
"Jan 8, 05:00 pm",121.056,20.1,76.6612,216,146.036,3,18,20.6132,54.835,0.121056,1,3,41.6313,3.6
"Jan 8, 06:00 pm",0,20.1,0,0,0,0,0,20.1,0,0,1,0,0,3.6
"Jan 8, 07:00 pm",0,19.2,0,0,0,0,0,19.2,0,0,1,0,0,3.6
"Jan 8, 08:00 pm",0,18.2,0,0,0,0,0,18.2,0,0,1,0,0,4.9
"Jan 8, 09:00 pm",0,17.2,0,0,0,0,0,17.2,0,0,1,0,0,4.9
"Jan 8, 10:00 pm",0,16.2,0,0,0,0,0,16.2,0,0,1,0,0,4.9
"Jan 8, 11:00 pm",0,15.3,0,0,0,0,0,15.3,0,0,1,0,0,6.5
"Jan 9, 12:00 am",0,14.3,0,0,0,0,0,14.3,0,0,1,0,0,6.5
"Jan 9, 01:00 am",0,13.6,0,0,0,0,0,13.6,0,0,1,0,0,6.5
"Jan 9, 02:00 am",0,12.8,0,0,0,0,0,12.8,0,0,1,0,0,7.6
"Jan 9, 03:00 am",0,12.1,0,0,0,0,0,12.1,0,0,1,0,0,7.6
"Jan 9, 04:00 am",0,11.9,0,0,0,0,0,11.9,0,0,1,0,0,7.6
"Jan 9, 05:00 am",0,11.7,0,0,0,0,0,11.7,0,0,1,0,0,7.3
"Jan 9, 06:00 am",0,11.5,0,0,0,0,0,11.5,0,0,1,0,0,7.3
"Jan 9, 07:00 am",8.46866,11.9,78.2157,19,31.2984,4,5,11.0157,9.73901,0.00846866,1,2,8.54477,7.3
"Jan 9, 08:00 am",355.983,12.4,69.0212,82,385.819,71,86,13.0342,110.031,0.355983,1,1,106.278,7.6
"Jan 9, 09:00 am",594.977,12.8,56.6232,34,630.267,148,160,14.5377,175.512,0.594977,1,1,174.784,7.6
"Jan 9, 10:00 am",1204.31,15.6,45.541,150,1255.88,229,301,20.2355,358.735,1.20431,1,1,357.398,7.6
"Jan 9, 11:00 am",1032.81,18.3,37.0417,58,1079.45,249,282,21.7206,309.533,1.03281,1,1,309.302,9.9
"Jan 9, 12:00 pm",1908.45,21,33.1956,315,1983.13,281,470,28.0097,586.112,1.90845,1,1,585.279,9.9
"Jan 9, 01:00 pm",2606.12,22.4,35.553,767,2708.35,154,598,32.6547,820.031,2.60612,1,1,817.411,9.9
"Jan 9, 02:00 pm",2336.85,23.8,43.1053,898,2427.89,67,522,33.563,742.466,2.33685,1,1,736.026,9.4
"Jan 9, 03:00 pm",1742.92,25.2,53.694,808,1811.75,60,372,32.4854,560.319,1.74292,1,1,546.358,9.4
"Jan 9, 04:00 pm",968.314,24.8,65.846,633,1013.17,48,192,28.7833,324.597,0.968314,1,1,300.122,9.4
"Jan 9, 05:00 pm",149.086,24.5,76.6195,278,174.619,2,22,24.8677,67.7521,0.149086,1,3,50.7745,9.2
"Jan 9, 06:00 pm",0,24.1,0,0,0,0,0,24.1,0,0,1,0,0,9.2
"Jan 9, 07:00 pm",0,23,0,0,0,0,0,23,0,0,1,0,0,9.2
"Jan 9, 08:00 pm",0,21.9,0,0,0,0,0,21.9,0,0,1,0,0,8.6
"Jan 9, 09:00 pm",0,20.7,0,0,0,0,0,20.7,0,0,1,0,0,8.6
"Jan 9, 10:00 pm",0,20.1,0,0,0,0,0,20.1,0,0,1,0,0,8.6
"Jan 9, 11:00 pm",0,19.6,0,0,0,0,0,19.6,0,0,1,0,0,5.1
"Jan 10, 12:00 am",0,19,0,0,0,0,0,19,0,0,1,0,0,5.1
"Jan 10, 01:00 am",0,18.3,0,0,0,0,0,18.3,0,0,1,0,0,5.1
"Jan 10, 02:00 am",0,17.7,0,0,0,0,0,17.7,0,0,1,0,0,7.9
"Jan 10, 03:00 am",0,17,0,0,0,0,0,17,0,0,1,0,0,7.9
"Jan 10, 04:00 am",0,15.4,0,0,0,0,0,15.4,0,0,1,0,0,7.9
"Jan 10, 05:00 am",0,13.7,0,0,0,0,0,13.7,0,0,1,0,0,13.1
"Jan 10, 06:00 am",0,12,0,0,0,0,0,12,0,0,1,0,0,13.1
"Jan 10, 07:00 am",0,10.7,78.2659,0,6.95047,2,2,10.0152,1.88921,0,1,2,1.88921,13.1
"Jan 10, 08:00 am",122.578,9.4,69.0555,0,147.588,42,42,9.05541,39.9475,0.122578,1,1,39.9475,11.6
"Jan 10, 09:00 am",1401.54,8.1,56.6307,417,1459.11,150,296,12.0532,409.116,1.40154,1,1,400.183,11.6
"Jan 10, 10:00 am",1296.11,8.3,45.5107,184,1350.43,220,309,12.0229,371.962,1.29611,1,1,370.326,11.6
"Jan 10, 11:00 am",2253.12,8.4,36.9591,489,2340.83,218,495,14.8307,651.94,2.25312,1,1,650.006,13
"Jan 10, 12:00 pm",2886.14,8.6,33.0563,766,3000.74,159,619,17.2382,844.341,2.88614,1,1,842.346,13
"Jan 10, 01:00 pm",2452.36,9.1,35.3822,581,2548.11,199,537,16.433,714.634,2.45236,1,1,712.685,13
"Jan 10, 02:00 pm",2465.64,9.7,42.9338,754,2561.95,138,522,18.1522,727.488,2.46564,1,1,722.165,10.8
"Jan 10, 03:00 pm",1625.7,10.2,53.5344,535,1690.54,133,341,15.6454,480.288,1.6257,1,1,471.155,10.8
"Jan 10, 04:00 pm",676.011,9.7,65.7006,222,713.269,95,146,11.6196,203.763,0.676011,1,1,195.249,10.8
"Jan 10, 05:00 pm",15.5745,9.3,76.5789,0,38.5366,11,11,8.6524,10.4123,0.0155745,1,3,10.4123,9.5
"Jan 10, 06:00 pm",0,8.8,0,0,0,0,0,8.8,0,0,1,0,0,9.5
"Jan 10, 07:00 pm",0,7.8,0,0,0,0,0,7.8,0,0,1,0,0,9.5
"Jan 10, 08:00 pm",0,6.8,0,0,0,0,0,6.8,0,0,1,0,0,8.9
"Jan 10, 09:00 pm",0,5.8,0,0,0,0,0,5.8,0,0,1,0,0,8.9
"Jan 10, 10:00 pm",0,5.1,0,0,0,0,0,5.1,0,0,1,0,0,8.9
"Jan 10, 11:00 pm",0,4.3,0,0,0,0,0,4.3,0,0,1,0,0,7.3
"Jan 11, 12:00 am",0,3.5,0,0,0,0,0,3.5,0,0,1,0,0,7.3
"Jan 11, 01:00 am",0,2.9,0,0,0,0,0,2.9,0,0,1,0,0,7.3
"Jan 11, 02:00 am",0,2.2,0,0,0,0,0,2.2,0,0,1,0,0,6.4
"Jan 11, 03:00 am",0,1.5,0,0,0,0,0,1.5,0,0,1,0,0,6.4
"Jan 11, 04:00 am",0,1,0,0,0,0,0,1,0,0,1,0,0,6.4
"Jan 11, 05:00 am",0,0.4,0,0,0,0,0,0.4,0,0,1,0,0,5.6
"Jan 11, 06:00 am",0,-0.1,0,0,0,0,0,-0.1,0,0,1,0,0,5.6
"Jan 11, 07:00 am",49.6232,0,78.3156,103,73.2257,3,8,-0.90142,25.4753,0.0496232,1,2,18.9931,5.6
