,AC inverter power | (W),Ambient temperature | (C),Angle of incidence | (deg),Beam irradiance | (W/m2),Diffuse irradiance | (W/m2),DC array power | (W),Global horizontal irradiance | (W/m2),Module temperature | (C),Plane of array irradiance | (W/m2),Power generated by system | (kW),Shading factor for beam radiation,Sun up over horizon | (0/1),Transmitted plane of array irradiance | (W/m2),Wind speed | (m/s)
"Aug 21, 07:00 am",848.283,26.7,68.4345,421,131,889.925,297,32.4753,287.061,0.848283,1,1,268.355,2.7
"Aug 21, 08:00 am",1578.31,29.1,53.8652,555,189,1641.57,515,40.2354,524.174,1.57831,1,1,514.461,3.4
"Aug 21, 09:00 am",1646.4,31.4,39.2379,261,337,1711.94,532,43.5391,546.935,1.6464,1,1,545.638,3.4
"Aug 21, 10:00 am",2327.07,32.6,24.5787,553,275,2417.72,753,50.1917,798.425,2.32707,1,1,797.919,3.4
"Aug 21, 11:00 am",2717.15,33.7,9.91853,659,266,2824.19,879,52.0865,941.621,2.71715,1,1,941.578,5
"Aug 21, 12:00 pm",2565.4,34.8,4.88581,590,276,2665.89,830,52.4526,890.564,2.5654,1,1,890.556,5
"Aug 21, 01:00 pm",2153.4,35,19.5141,380,356,2237.22,696,49.6621,736.433,2.1534,1,1,736.269,5
"Aug 21, 02:00 pm",1937.96,35.3,34.1816,396,310,2013.72,624,46.7457,653.764,1.93796,1,1,652.597,6.1
"Aug 21, 03:00 pm",1788.38,35.5,48.827,645,170,1858.79,587,46.0584,607.826,1.78838,1,1,600.23,6.1
"Aug 21, 04:00 pm",1105.13,35,63.4268,572,121,1153.82,386,41.6236,383.355,1.10513,1,1,364.159,6.1
"Aug 21, 05:00 pm",410.187,34.5,77.9433,320,92,441.214,174,37.4934,156.419,0.410187,1,1,136.381,4.3
"Aug 21, 06:00 pm",8.81704,34,89.8531,9,10,31.6533,11,33.4967,9.59271,0.00881704,1,3,9.59271,4.3
"Aug 21, 07:00 pm",0,32.8,0,0,0,0,0,32.8,0,0,1,0,0,4.3
"Aug 21, 08:00 pm",0,31.7,0,0,0,0,0,31.7,0,0,1,0,0,3.9
"Aug 21, 09:00 pm",0,30.5,0,0,0,0,0,30.5,0,0,1,0,0,3.9
"Aug 21, 10:00 pm",0,29.6,0,0,0,0,0,29.6,0,0,1,0,0,3.9
"Aug 21, 11:00 pm",0,28.6,0,0,0,0,0,28.6,0,0,1,0,0,3.8
"Aug 22, 12:00 am",0,27.7,0,0,0,0,0,27.7,0,0,1,0,0,3.8
"Aug 22, 01:00 am",0,27.1,0,0,0,0,0,27.1,0,0,1,0,0,3.8
"Aug 22, 02:00 am",0,26.4,0,0,0,0,0,26.4,0,0,1,0,0,1.1
"Aug 22, 03:00 am",0,25.8,0,0,0,0,0,25.8,0,0,1,0,0,1.1
"Aug 22, 04:00 am",0,25.4,0,0,0,0,0,25.4,0,0,1,0,0,1.1
"Aug 22, 05:00 am",0,24.9,92.1282,17,2,6.71257,3,23.5353,1.93969,0,1,2,1.93969,3.2
"Aug 22, 06:00 am",225.048,24.5,82.8895,97,72,252.115,89,24.9229,79.1586,0.225048,1,1,73.3273,3.2
"Aug 22, 07:00 am",864.009,26.9,68.4175,450,126,906.065,302,32.5286,293.27,0.864009,1,1,273.293,3.2
"Aug 22, 08:00 am",1552.92,29.4,53.8351,621,143,1615.35,506,41.5642,520.514,1.55292,1,1,509.67,2.5
"Aug 22, 09:00 am",2025.29,31.8,39.1954,613,199,2104.26,656,48.5508,691.481,2.02529,1,1,688.446,2.5
"Aug 22, 10:00 am",2481.5,32.9,24.5229,708,203,2578.46,814,54.1512,869.96,2.4815,1,1,869.318,2.5
"Aug 22, 11:00 am",2761.93,34.1,9.83942,762,194,2870.94,901,53.7012,965.611,2.76193,1,1,965.561,4.7
"Aug 22, 12:00 pm",2649.24,35.2,4.90135,664,240,2753.31,863,54.2172,928.612,2.64924,1,1,928.603,4.7
"Aug 22, 01:00 pm",2516.32,35.4,19.5755,711,185,2614.74,819,53.3891,878.215,2.51632,1,1,877.904,4.7
"Aug 22, 02:00 pm",2136.35,35.7,34.2575,602,221,2219.51,697,51.1324,737.986,2.13635,1,1,736.197,4.5
"Aug 22, 03:00 pm",1496.64,36,48.915,367,263,1557.24,499,46.6765,508.835,1.49664,1,1,504.482,4.5
"Aug 22, 04:00 pm",753.071,35.5,63.5269,114,206,792.257,258,40.6389,252.646,0.753071,1,1,248.797,4.5
"Aug 22, 05:00 pm",353.827,35,78.0564,103,109,383.616,135,37.2158,124.873,0.353827,1,1,118.413,3.8
"Aug 22, 06:00 pm",5.63519,34.6,89.8438,8,9,28.4123,10,34.0227,8.63275,0.00563519,1,3,8.63275,3.8
"Aug 22, 07:00 pm",0,33.3,0,0,0,0,0,33.3,0,0,1,0,0,3.8
"Aug 22, 08:00 pm",0,32.1,0,0,0,0,0,32.1,0,0,1,0,0,4.3
"Aug 22, 09:00 pm",0,30.8,0,0,0,0,0,30.8,0,0,1,0,0,4.3
"Aug 22, 10:00 pm",0,30.1,0,0,0,0,0,30.1,0,0,1,0,0,4.3
"Aug 22, 11:00 pm",0,29.4,0,0,0,0,0,29.4,0,0,1,0,0,5.2
"Aug 23, 12:00 am",0,28.6,0,0,0,0,0,28.6,0,0,1,0,0,5.2
"Aug 23, 01:00 am",0,27.7,0,0,0,0,0,27.7,0,0,1,0,0,5.2
"Aug 23, 02:00 am",0,26.7,0,0,0,0,0,26.7,0,0,1,0,0,2.1
"Aug 23, 03:00 am",0,25.7,0,0,0,0,0,25.7,0,0,1,0,0,2.1
"Aug 23, 04:00 am",0,25.3,0,0,0,0,0,25.3,0,0,1,0,0,2.1
"Aug 23, 05:00 am",0,24.9,92.0601,17,2,6.71264,3,23.5329,1.93969,0,1,2,1.93969,3.2
"Aug 23, 06:00 am",223.606,24.5,82.8858,103,71,250.645,89,24.9213,79.0919,0.223606,1,1,72.899,3.2
"Aug 23, 07:00 am",869.185,26.9,68.3997,457,125,911.377,303,32.5733,295.224,0.869185,1,1,274.955,3.2
"Aug 23, 08:00 am",1567.05,29.3,53.8047,584,163,1629.95,504,39.4449,518.955,1.56705,1,1,508.78,4.4
"Aug 23, 09:00 am",2081.92,31.6,39.1536,637,189,2163.02,663,45.8115,700.711,2.08192,1,1,697.57,4.4
"Aug 23, 10:00 am",2536.38,32.7,24.4696,690,221,2635.64,816,50.6283,872.49,2.53638,1,1,871.869,4.4
"Aug 23, 11:00 am",2335.96,33.7,9.76949,446,341,2426.97,754,51.452,806.418,2.33596,1,1,806.389,3.8
"Aug 23, 12:00 pm",2683.08,34.7,4.9423,637,283,2788.63,879,55.1512,945.333,2.68308,1,1,945.324,3.8
"Aug 23, 01:00 pm",2463.93,35,19.6445,650,226,2560.16,804,54.0225,862.83,2.46393,1,1,862.543,3.8
"Aug 23, 02:00 pm",2221.72,35.3,34.3384,668,198,2308.19,725,51.5731,769.426,2.22172,1,1,767.423,4.3
"Aug 23, 03:00 pm",1710.75,35.5,49.0069,636,157,1778.47,565,47.9881,587.734,1.71075,1,1,580.133,4.3
"Aug 23, 04:00 pm",1047.84,35,63.6302,493,141,1094.9,366,42.6416,364.116,1.04784,1,1,347.366,4.3
"Aug 23, 05:00 pm",375.66,34.4,78.1722,231,96,405.925,153,37.2722,139.846,0.37566,1,1,125.335,3.4
"Aug 23, 06:00 pm",2.58955,33.9,89.8351,4,8,25.3102,8,33.2945,7.66281,0.00258955,1,3,7.66281,3.4
"Aug 23, 07:00 pm",0,32.4,0,0,0,0,0,32.4,0,0,1,0,0,3.4
"Aug 23, 08:00 pm",0,30.9,0,0,0,0,0,30.9,0,0,1,0,0,3.1
"Aug 23, 09:00 pm",0,29.4,0,0,0,0,0,29.4,0,0,1,0,0,3.1
"Aug 23, 10:00 pm",0,28.5,0,0,0,0,0,28.5,0,0,1,0,0,3.1
"Aug 23, 11:00 pm",0,27.7,0,0,0,0,0,27.7,0,0,1,0,0,3.2
"Aug 24, 12:00 am",0,26.8,0,0,0,0,0,26.8,0,0,1,0,0,3.2
"Aug 24, 01:00 am",0,26.1,0,0,0,0,0,26.1,0,0,1,0,0,3.2
"Aug 24, 02:00 am",0,25.5,0,0,0,0,0,25.5,0,0,1,0,0,2.2
"Aug 24, 03:00 am",0,24.8,0,0,0,0,0,24.8,0,0,1,0,0,2.2
"Aug 24, 04:00 am",0,24.4,0,0,0,0,0,24.4,0,0,1,0,0,2.2
"Aug 24, 05:00 am",0,24,91.9905,13,3,10.1239,3,22.3634,2.90954,0,1,2,2.90954,1.9
"Aug 24, 06:00 am",213.397,23.7,82.8809,78,69,240.226,83,24.0057,74.2603,0.213397,1,1,69.5696,1.9
"Aug 24, 07:00 am",842.469,26.1,68.3811,412,131,883.959,291,32.4012,284.716,0.842469,1,1,266.46,1.9
"Aug 24, 08:00 am",1547.38,28.6,53.7743,556,181,1609.63,505,41.8623,518.303,1.54738,1,1,508.638,1.8
"Aug 24, 09:00 am",1465.1,31.1,39.1127,191,338,1524.69,480,44.316,488.847,1.4651,1,1,487.909,1.8
"Aug 24, 10:00 am",2129.61,32.3,24.419,406,345,2212.52,694,51.6586,736.315,2.12961,1,1,735.952,1.8
"Aug 24, 11:00 am",2559.9,33.5,9.70935,656,240,2660.15,847,57.5445,913.787,2.5599,1,1,913.746,1.9
"Aug 24, 12:00 pm",2502.01,34.7,5.00867,613,261,2599.82,833,58.8363,899.48,2.50201,1,1,899.472,1.9
"Aug 24, 01:00 pm",2483.35,34.7,19.7211,670,236,2580.39,830,58.6191,891.964,2.48335,1,1,891.664,1.9
"Aug 24, 02:00 pm",2218.17,34.7,34.4242,652,201,2304.5,713,49.2898,758.887,2.21817,1,1,756.914,5.3
"Aug 24, 03:00 pm",1585.21,34.7,49.1025,413,254,1648.71,517,44.9464,534.295,1.58521,1,1,529.32,5.3
"Aug 24, 04:00 pm",399.95,33.9,63.7368,2,138,430.75,139,36.2982,132.425,0.39995,1,1,132.357,5.3
"Aug 24, 05:00 pm",253.254,33.1,78.2907,17,88,280.905,92,34.217,86.5007,0.253254,1,1,85.4311,3.5
"Aug 24, 06:00 pm",0,32.3,89.8267,0,6,18.9049,6,31.4779,5.67317,0,1,3,5.67317,3.5
"Aug 24, 07:00 pm",0,31.2,0,0,0,0,0,31.2,0,0,1,0,0,3.5
"Aug 24, 08:00 pm",0,30.1,0,0,0,0,0,30.1,0,0,1,0,0,3.4
"Aug 24, 09:00 pm",0,29,0,0,0,0,0,29,0,0,1,0,0,3.4
"Aug 24, 10:00 pm",0,28.4,0,0,0,0,0,28.4,0,0,1,0,0,3.4
"Aug 24, 11:00 pm",0,27.7,0,0,0,0,0,27.7,0,0,1,0,0,2.5
"Aug 25, 12:00 am",0,27.1,0,0,0,0,0,27.1,0,0,1,0,0,2.5
"Aug 25, 01:00 am",0,26.5,0,0,0,0,0,26.5,0,0,1,0,0,2.5
"Aug 25, 02:00 am",0,26,0,0,0,0,0,26,0,0,1,0,0,2.4
"Aug 25, 03:00 am",0,25.4,0,0,0,0,0,25.4,0,0,1,0,0,2.4
"Aug 25, 04:00 am",0,25.1,0,0,0,0,0,25.1,0,0,1,0,0,2.4
"Aug 25, 05:00 am",0,24.7,91.9195,15,3,10.1038,3,22.7911,2.90954,0,1,2,2.90954,1.1
"Aug 25, 06:00 am",219.379,24.3,82.8749,94,70,246.331,86,24.7261,77.233,0.219379,1,1,71.5786,1.1
"Aug 25, 07:00 am",858.415,26.4,68.362,453,124,900.323,299,33.9121,293.457,0.858415,1,1,273.404,1.1
"Aug 25, 08:00 am",1561.91,28.4,53.7438,614,144,1624.64,500,39.8745,518.872,1.56191,1,1,508.223,3
"Aug 25, 09:00 am",2034.82,30.4,39.0726,559,236,2114.15,650,46.1449,685.732,2.03482,1,1,682.997,3
"Aug 25, 10:00 am",1785.7,31.3,24.3713,227,376,1856.02,571,45.4434,597.62,1.7857,1,1,597.418,3
"Aug 25, 11:00 am",2466.8,32.3,9.65959,590,262,2563.15,806,55.6203,871.164,2.4668,1,1,871.128,1.7
"Aug 25, 12:00 pm",2604.2,33.3,5.10008,685,227,2706.34,865,58.9786,937.078,2.6042,1,1,937.069,1.7
"Aug 25, 01:00 pm",2520.21,33.5,19.8052,712,210,2618.79,840,58.5777,905.049,2.52021,1,1,904.727,1.7
"Aug 25, 02:00 pm",2139.74,33.7,34.5151,645,208,2223.04,713,56.1813,759.84,2.13974,1,1,757.869,1.4
"Aug 25, 03:00 pm",1594.9,33.9,49.202,514,208,1658.72,534,50.5898,554.833,1.5949,1,1,548.59,1.4
"Aug 25, 04:00 pm",779.391,33.4,63.8464,145,203,819.247,268,41.525,263.426,0.779391,1,1,258.435,1.4
"Aug 25, 05:00 pm",354.049,33,78.4118,199,94,383.843,142,36.6822,130.707,0.354049,1,1,118.169,1
"Aug 25, 06:00 pm",0,32.5,89.8187,0,2,6.2947,2,31.5078,1.88925,0,1,3,1.88925,1
"Aug 25, 07:00 pm",0,31.4,0,0,0,0,0,31.4,0,0,1,0,0,1
"Aug 25, 08:00 pm",0,30.3,0,0,0,0,0,30.3,0,0,1,0,0,4.3
"Aug 25, 09:00 pm",0,29.2,0,0,0,0,0,29.2,0,0,1,0,0,4.3
"Aug 25, 10:00 pm",0,28.6,0,0,0,0,0,28.6,0,0,1,0,0,4.3
"Aug 25, 11:00 pm",0,28.1,0,0,0,0,0,28.1,0,0,1,0,0,2.6
"Aug 26, 12:00 am",0,27.5,0,0,0,0,0,27.5,0,0,1,0,0,2.6
"Aug 26, 01:00 am",0,27.2,0,0,0,0,0,27.2,0,0,1,0,0,2.6
"Aug 26, 02:00 am",0,27,0,0,0,0,0,27,0,0,1,0,0,1.4
"Aug 26, 03:00 am",0,26.7,0,0,0,0,0,26.7,0,0,1,0,0,1.4
"Aug 26, 04:00 am",0,26.5,0,0,0,0,0,26.5,0,0,1,0,0,1.4
"Aug 26, 05:00 am",0,26.3,91.8472,18,1,3.34297,2,24.3848,0.969846,0,1,2,0.969846,1.1
"Aug 26, 06:00 am",217.06,26,82.8679,119,68,243.964,88,26.5271,78.6555,0.21706,1,1,71.4953,1.1
"Aug 26, 07:00 am",815.148,27.4,68.3423,437,116,855.926,284,34.5301,280.037,0.815148,1,1,260.712,1.1
"Aug 26, 08:00 am",1516.87,28.8,53.7134,566,161,1578.12,488,41.5859,507.773,1.51687,1,1,497.98,1.9
"Aug 26, 09:00 am",2105.1,30.1,39.0336,670,181,2187.08,677,48.8893,720.087,2.1051,1,1,716.822,1.9
"Aug 26, 10:00 am",2466.46,31.3,24.3266,691,211,2562.8,803,54.2006,864.88,2.46646,1,1,864.271,1.9
"Aug 26, 11:00 am",2785.03,32.4,9.62075,767,197,2895.06,903,53.9802,975.199,2.78503,1,1,975.152,3.6
"Aug 26, 12:00 pm",2650.38,33.5,5.21579,668,236,2754.51,857,54.3221,929.547,2.65038,1,1,929.537,3.6
"Aug 26, 01:00 pm",1844.99,33.4,19.897,235,387,1917.4,594,47.7746,624.857,1.84499,1,1,624.749,3.6
"Aug 26, 02:00 pm",511.51,33.3,34.6108,6,172,544.836,177,39.0743,169.77,0.51151,1,1,169.751,1.4
"Aug 26, 03:00 pm",259.187,33.1,49.3053,0,92,286.961,92,34.8178,87.5315,0.259187,1,1,87.5315,1.4
"Aug 26, 04:00 pm",162.379,32.8,63.9591,0,60,188.177,60,33.2999,56.9734,0.162379,1,1,56.9734,1.4
"Aug 26, 05:00 pm",171.437,32.6,78.5356,0,63,197.417,63,33.0174,59.6883,0.171437,1,1,59.6883,1.8
"Aug 26, 06:00 pm",0,32.3,89.8112,1,4,12.6276,4,31.1851,3.78405,0,1,3,3.78405,1.8
"Aug 26, 07:00 pm",0,31.1,0,0,0,0,0,31.1,0,0,1,0,0,1.8
"Aug 26, 08:00 pm",0,29.9,0,0,0,0,0,29.9,0,0,1,0,0,4.9
"Aug 26, 09:00 pm",0,28.7,0,0,0,0,0,28.7,0,0,1,0,0,4.9
"Aug 26, 10:00 pm",0,27.9,0,0,0,0,0,27.9,0,0,1,0,0,4.9
"Aug 26, 11:00 pm",0,27.2,0,0,0,0,0,27.2,0,0,1,0,0,2.4
"Aug 27, 12:00 am",0,26.4,0,0,0,0,0,26.4,0,0,1,0,0,2.4
"Aug 27, 01:00 am",0,26.1,0,0,0,0,0,26.1,0,0,1,0,0,2.4
"Aug 27, 02:00 am",0,25.9,0,0,0,0,0,25.9,0,0,1,0,0,2.8
"Aug 27, 03:00 am",0,25.6,0,0,0,0,0,25.6,0,0,1,0,0,2.8
"Aug 27, 04:00 am",0,25.5,0,0,0,0,0,25.5,0,0,1,0,0,2.8
"Aug 27, 05:00 am",0,25.3,91.7735,14,2,6.7134,2,23.5089,1.93969,0,1,2,1.93969,1.4
"Aug 27, 06:00 am",213.156,25.2,82.8599,95,68,239.98,84,25.6021,75.7392,0.213156,1,1,70.0212,1.4
"Aug 27, 07:00 am",848.9,26.3,68.3221,427,128,890.558,291,33.2405,288.414,0.8489,1,1,269.551,1.4
"Aug 27, 08:00 am",1597.84,27.4,53.6832,641,138,1661.76,508,39.4989,529.918,1.59784,1,1,518.852,2.7
"Aug 27, 09:00 am",2185,28.5,38.9958,737,147,2270.04,691,45.9702,736.27,2.185,1,1,732.691,2.7
"Aug 27, 10:00 am",2536.41,29.7,24.2852,731,183,2635.67,808,50.7406,873.043,2.53641,1,1,872.401,2.7
"Aug 27, 11:00 am",2757.19,30.9,9.59336,677,268,2866,890,53.7769,964.335,2.75719,1,1,964.294,2.9
"Aug 27, 12:00 pm",1091.24,32.1,5.35476,52,309,1139.53,357,41.636,359.675,1.09124,1,1,359.674,2.9
"Aug 27, 01:00 pm",2474.69,31.9,19.9964,527,333,2571.36,796,51.1736,853.337,2.47469,1,1,853.091,2.9
"Aug 27, 02:00 pm",332.761,31.7,34.7115,0,116,362.095,116,35.2637,110.692,0.332761,1,1,110.692,2.8
"Aug 27, 03:00 pm",259.146,31.5,49.4123,0,91,286.92,91,32.6073,86.5757,0.259146,1,1,86.5757,2.8
"Aug 27, 04:00 pm",164.353,30.8,64.0749,0,60,190.191,60,31.1099,56.9727,0.164353,1,1,56.9727,2.8
"Aug 27, 05:00 pm",161.561,30.2,78.6618,0,59,187.343,59,30.4104,55.9303,0.161561,1,1,55.9303,2
"Aug 27, 06:00 pm",0,29.6,89.8039,0,2,6.3914,2,28.3375,1.88924,0,1,3,1.88924,2
"Aug 27, 07:00 pm",0,29,0,0,0,0,0,29,0,0,1,0,0,2
"Aug 27, 08:00 pm",0,28.3,0,0,0,0,0,28.3,0,0,1,0,0,2.1
"Aug 27, 09:00 pm",0,27.7,0,0,0,0,0,27.7,0,0,1,0,0,2.1
"Aug 27, 10:00 pm",0,27.2,0,0,0,0,0,27.2,0,0,1,0,0,2.1
"Aug 27, 11:00 pm",0,26.6,0,0,0,0,0,26.6,0,0,1,0,0,3.5
"Aug 28, 12:00 am",0,26.1,0,0,0,0,0,26.1,0,0,1,0,0,3.5
"Aug 28, 01:00 am",0,25.8,0,0,0,0,0,25.8,0,0,1,0,0,3.5
"Aug 28, 02:00 am",0,25.4,0,0,0,0,0,25.4,0,0,1,0,0,1.3
"Aug 28, 03:00 am",0,25.1,0,0,0,0,0,25.1,0,0,1,0,0,1.3
"Aug 28, 04:00 am",0,25,0,0,0,0,0,25,0,0,1,0,0,1.3
"Aug 28, 05:00 am",0,24.9,91.6986,0,2,6.72068,2,23.2764,1.93969,0,1,2,1.93969,2
"Aug 28, 06:00 am",168.054,24.8,82.8509,0,60,193.965,60,24.6494,56.3421,0.168054,1,1,56.3421,2
"Aug 28, 07:00 am",793.101,26,68.3015,339,140,833.309,269,31.6417,265.227,0.793101,1,1,250.267,2
"Aug 28, 08:00 am",1430.67,27.1,53.6532,422,210,1489.17,453,38.2323,469.281,1.43067,1,1,462.012,2.3
"Aug 28, 09:00 am",2160.75,28.3,38.9593,641,211,2244.85,683,46.2707,728.799,2.16075,1,1,725.697,2.3
"Aug 28, 10:00 am",2006.58,29.2,24.2472,309,377,2084.86,640,46.5593,675.263,2.00658,1,1,674.993,2.3
"Aug 28, 11:00 am",2651.74,30.1,9.5779,697,214,2755.93,853,54.1559,929.217,2.65174,1,1,929.174,2
"Aug 28, 12:00 pm",2612.75,31.1,5.51572,658,239,2715.25,847,55.6483,922.974,2.61275,1,1,922.963,2
"Aug 28, 01:00 pm",2286.68,31.3,20.1034,513,289,2375.71,739,52.7724,795.236,2.28668,1,1,794.993,2
"Aug 28, 02:00 pm",2256.27,31.4,34.817,664,212,2344.1,726,50.8424,778.414,2.25627,1,1,776.317,2.5
"Aug 28, 03:00 pm",1280.92,31.6,49.5231,226,279,1334.78,420,42.7773,426.582,1.28092,1,1,423.765,2.5
"Aug 28, 04:00 pm",650.019,31.2,64.1936,81,184,686.639,220,36.3339,213.868,0.650019,1,1,211.021,2.5
"Aug 28, 05:00 pm",55.5796,30.7,78.7904,0,25,79.2952,25,30.4997,23.6834,0.0555796,1,1,23.6834,4.1
"Aug 28, 06:00 pm",0,30.3,89.7969,0,1,3.18138,1,29.2211,0.944369,0,1,3,0.944369,4.1
"Aug 28, 07:00 pm",0,29,0,0,0,0,0,29,0,0,1,0,0,4.1
"Aug 28, 08:00 pm",0,27.8,0,0,0,0,0,27.8,0,0,1,0,0,4.2
"Aug 28, 09:00 pm",0,26.6,0,0,0,0,0,26.6,0,0,1,0,0,4.2
"Aug 28, 10:00 pm",0,26.2,0,0,0,0,0,26.2,0,0,1,0,0,4.2
"Aug 28, 11:00 pm",0,25.8,0,0,0,0,0,25.8,0,0,1,0,0,3.4
"Aug 29, 12:00 am",0,25.4,0,0,0,0,0,25.4,0,0,1,0,0,3.4
"Aug 29, 01:00 am",0,25.2,0,0,0,0,0,25.2,0,0,1,0,0,3.4
"Aug 29, 02:00 am",0,24.9,0,0,0,0,0,24.9,0,0,1,0,0,2
"Aug 29, 03:00 am",0,24.6,0,0,0,0,0,24.6,0,0,1,0,0,2
"Aug 29, 04:00 am",0,24.6,0,0,0,0,0,24.6,0,0,1,0,0,2
"Aug 29, 05:00 am",0,24.5,91.6223,1,2,6.74415,2,22.5272,1.93969,0,1,2,1.93969,1.1
"Aug 29, 06:00 am",179.57,24.5,82.841,9,63,205.712,64,24.3864,60.2228,0.17957,1,1,59.6807,1.1
"Aug 29, 07:00 am",535.682,25.8,68.2805,57,156,569.571,178,29.5121,171.822,0.535682,1,1,169.309,1.1
"Aug 29, 08:00 am",1452.55,27.1,53.6236,415,233,1511.73,471,41.5337,484.037,1.45255,1,1,476.904,0.8
"Aug 29, 09:00 am",2112.04,28.4,38.9243,651,206,2194.28,684,51.4442,732.184,2.11204,1,1,729.045,0.8
"Aug 29, 10:00 am",1932.63,29.1,24.2129,296,380,2008.19,632,51.2889,666.919,1.93263,1,1,666.662,0.8
"Aug 29, 11:00 am",2633.08,29.8,9.57478,612,271,2736.46,831,50.3022,903.682,2.63308,1,1,903.645,3.2
"Aug 29, 12:00 pm",2648.99,30.5,5.69728,647,243,2753.05,840,51.7506,916.215,2.64899,1,1,916.203,3.2
"Aug 29, 01:00 pm",2643.41,30.8,20.2179,766,176,2747.23,845,52.0685,916.202,2.64341,1,1,915.832,3.2
"Aug 29, 02:00 pm",2276.91,31.1,34.9274,701,177,2365.56,718,47.7063,772.736,2.27691,1,1,770.496,4.2
"Aug 29, 03:00 pm",1697.51,31.4,49.6374,597,169,1764.78,540,43.6418,570.291,1.69751,1,1,562.779,4.2
"Aug 29, 04:00 pm",913.188,30.5,64.3153,264,189,956.553,304,36.8757,304.109,0.913188,1,1,294.765,4.2
"Aug 29, 05:00 pm",55.9545,29.5,78.9213,0,25,79.6772,25,29.5018,23.6835,0.0559545,1,1,23.6835,3.1
"Aug 29, 06:00 pm",0,28.6,89.7902,0,2,6.42071,2,27.3756,1.88922,0,1,3,1.88922,3.1
"Aug 29, 07:00 pm",0,28.1,0,0,0,0,0,28.1,0,0,1,0,0,3.1
"Aug 29, 08:00 pm",0,27.5,0,0,0,0,0,27.5,0,0,1,0,0,1.8
"Aug 29, 09:00 pm",0,27,0,0,0,0,0,27,0,0,1,0,0,1.8
"Aug 29, 10:00 pm",0,26.7,0,0,0,0,0,26.7,0,0,1,0,0,1.8
"Aug 29, 11:00 pm",0,26.4,0,0,0,0,0,26.4,0,0,1,0,0,1.7
"Aug 30, 12:00 am",0,26.1,0,0,0,0,0,26.1,0,0,1,0,0,1.7
"Aug 30, 01:00 am",0,25.9,0,0,0,0,0,25.9,0,0,1,0,0,1.7
"Aug 30, 02:00 am",0,25.7,0,0,0,0,0,25.7,0,0,1,0,0,0.7
"Aug 30, 03:00 am",0,25.4,0,0,0,0,0,25.4,0,0,1,0,0,0.7
"Aug 30, 04:00 am",0,25.2,0,0,0,0,0,25.2,0,0,1,0,0,0.7
"Aug 30, 05:00 am",0,25,91.5449,5,2,6.74491,2,22.5031,1.93969,0,1,2,1.93969,0.4
"Aug 30, 06:00 am",189.012,24.8,82.8303,37,64,215.345,70,24.7425,64.8094,0.189012,1,1,62.5798,0.4
"Aug 30, 07:00 am",799.395,25.7,68.2593,312,153,839.765,271,33.7548,268.557,0.799395,1,1,254.818,0.4
"Aug 30, 08:00 am",831.485,26.5,53.5944,52,238,872.687,268,32.6104,264.222,0.831485,1,1,263.331,2.2
"Aug 30, 09:00 am",908.106,27.4,38.8907,32,268,951.334,291,34.1495,289.386,0.908106,1,1,289.232,2.2
"Aug 30, 10:00 am",2269.92,28.4,24.1824,462,320,2358.29,712,46.9975,765.674,2.26992,1,1,765.274,2.2
"Aug 30, 11:00 am",2172.74,29.5,9.58437,316,408,2257.3,696,49.291,741.436,2.17274,1,1,741.417,2
"Aug 30, 12:00 pm",2718.16,30.6,5.89794,665,268,2825.24,880,55.5432,959.808,2.71816,1,1,959.794,2
"Aug 30, 01:00 pm",2500.17,31.1,20.3399,615,275,2597.9,811,54.6765,878.69,2.50016,1,1,878.387,2
"Aug 30, 02:00 pm",1687.92,31.6,35.0426,300,312,1754.87,542,46.8,569.842,1.68792,1,1,568.872,2.3
"Aug 30, 03:00 pm",1712.36,32.1,49.7554,565,207,1780.14,556,46.8307,584.336,1.71236,1,1,577.158,2.3
"Aug 30, 04:00 pm",779.875,31.7,64.4398,162,193,819.743,263,38.5969,260.566,0.779875,1,1,254.79,2.3
"Aug 30, 05:00 pm",260.557,31.4,79.0546,58,84,288.36,97,33.194,90.9358,0.260557,1,1,87.2599,2.1
"Aug 30, 06:00 pm",0,31,89.7837,0,1,3.171,1,29.8972,0.944351,0,1,3,0.944351,2.1
"Aug 30, 07:00 pm",0,30.3,0,0,0,0,0,30.3,0,0,1,0,0,2.1
"Aug 30, 08:00 pm",0,29.6,0,0,0,0,0,29.6,0,0,1,0,0,0.1
"Aug 30, 09:00 pm",0,28.9,0,0,0,0,0,28.9,0,0,1,0,0,0.1
"Aug 30, 10:00 pm",0,28.4,0,0,0,0,0,28.4,0,0,1,0,0,0.1
"Aug 30, 11:00 pm",0,27.9,0,0,0,0,0,27.9,0,0,1,0,0,1.4
"Aug 31, 12:00 am",0,27.5,0,0,0,0,0,27.5,0,0,1,0,0,1.4
"Aug 31, 01:00 am",0,27.1,0,0,0,0,0,27.1,0,0,1,0,0,1.4
"Aug 31, 02:00 am",0,26.7,0,0,0,0,0,26.7,0,0,1,0,0,1.9
"Aug 31, 03:00 am",0,26.3,0,0,0,0,0,26.3,0,0,1,0,0,1.9
"Aug 31, 04:00 am",0,25.8,0,0,0,0,0,25.8,0,0,1,0,0,1.9
"Aug 31, 05:00 am",0,25.4,91.4662,0,1,3.35267,1,23.7657,0.969846,0,1,2,0.969846,2
"Aug 31, 06:00 am",168.144,24.9,82.8188,0,60,194.057,60,24.7509,56.3956,0.168144,1,1,56.3956,2
