Hours since 00:00 Jan 1,Dry bulb temp (C),Wet bulb temp (C),Dew point temp (C),Relative humidity (%),Wind speed (m/s),Wind direction (deg)
168.5,6.7,6.3875,6.1,96,2.6,70
169.5,6.7,6.3875,6.1,96,2.6,80
170.5,7.2,6.8875,6.7,96,1.5,70
171.5,7.8,7.4875,7.2,96,2.1,70
172.5,8.3,8.28047,8.3,100,3.6,70
173.5,8.9,8.88047,8.9,100,3.1,80
174.5,9.4,9.38047,9.4,100,2.6,90
175.5,9.4,9.38047,9.4,100,4.1,90
176.5,9.4,9.38047,9.4,100,4.6,90
177.5,8.9,8.88047,8.9,100,5.2,70
178.5,8.9,8.88047,8.9,100,5.7,70
179.5,8.3,8.28047,8.3,100,6.7,80
180.5,8.3,8.28047,8.3,100,5.7,80
181.5,8.3,8.28047,8.3,100,5.7,80
182.5,8.3,8.28047,8.3,100,6.2,80
183.5,7.8,7.78047,7.8,100,6.2,90
184.5,7.8,7.78047,7.8,100,6.2,90
185.5,7.2,7.18047,7.2,100,5.2,90
186.5,6.7,6.68047,6.7,100,6.2,80
187.5,6.1,6.06094,6.1,100,6.7,90
188.5,5.6,5.56094,5.6,100,6.7,80
189.5,5.6,5.56094,5.6,100,7.7,90
190.5,5.6,5.56094,5.6,100,6.2,90
191.5,5.6,5.56094,5.6,100,6.2,80
192.5,5.6,5.56094,5.6,100,5.2,80
193.5,5.6,5.56094,5.6,100,7.7,80
194.5,5,4.96094,5,100,6.2,80
195.5,4.4,4.36094,4.4,100,6.7,80
196.5,4.4,4.36094,4.4,100,5.2,320
197.5,5,4.96094,5,100,3.6,80
198.5,5,4.96094,5,100,5.2,80
199.5,5,4.96094,5,100,5.2,80
200.5,5,4.96094,5,100,3.1,80
201.5,5.6,5.56094,5.6,100,2.6,120
202.5,5.6,5.56094,5.6,100,2.1,110
203.5,6.1,6.06094,6.1,100,1,160
204.5,7.8,7.78047,7.8,100,2.1,180
205.5,10,9.98047,10,100,1.5,220
206.5,12.8,12.175,11.7,93,3.6,220
207.5,13.3,12.3625,11.7,90,8.2,270
208.5,11.1,8.44375,6.1,71,4.1,260
209.5,10,7.42188,5,71,9.8,280
210.5,7.8,5.45625,2.8,71,7.7,290
211.5,6.1,4.06875,1.7,73,9.3,290
212.5,3.9,2.025,-0.6,73,7.7,290
213.5,3.3,1.26875,-1.7,70,6.7,290
214.5,2.8,0.846875,-2.2,70,8.8,280
215.5,1.1,-1.00937,-4.4,66,7.7,280
216.5,0,-2.26563,-6.7,61,9.3,300
217.5,-1.1,-3.2875,-7.8,60,5.2,300
218.5,-1.1,-3.2875,-7.8,60,6.2,300
219.5,-1.7,-3.8875,-8.3,60,5.2,300
220.5,-2.2,-4.93437,-11.7,48,4.1,320
221.5,-2.8,-5.45625,-12.2,48,5.2,300
222.5,-3.3,-5.8,-12.2,50,6.2,300
223.5,-3.3,-5.8,-12.2,50,5.2,280
224.5,-3.3,-5.64375,-11.7,52,4.6,300
225.5,-1.7,-4.5125,-11.1,48,6.7,290
226.5,-0.6,-3.725,-11.1,45,6.7,330
227.5,1.1,-2.57188,-10.6,41,6.7,330
228.5,2.8,-1.2625,-9.4,40,6.2,330
229.5,3.3,-0.684375,-8.3,42,6.7,330
230.5,3.3,-1.075,-10,37,6.7,330
231.5,3.9,-0.553125,-9.4,37,6.7,330
232.5,3.3,-1.075,-10,37,5.2,330
233.5,2.2,-1.70625,-10,40,3.6,320
234.5,1.7,-1.89375,-9.4,43,3.6,320
235.5,0,-2.89063,-8.9,51,2.6,270
236.5,-0.6,-3.1,-8.3,56,2.6,290
237.5,-1.7,-3.65313,-7.8,63,3.1,290
238.5,-1.7,-3.65313,-7.8,63,2.6,300
239.5,-1.1,-3.6,-8.9,55,2.6,300
240.5,-1.1,-3.6,-8.9,55,2.6,320
241.5,-2.2,-4.15312,-8.3,63,2.1,340
242.5,-2.2,-4.15312,-8.3,63,2.6,340
243.5,-3.9,-5.4625,-8.9,68,2.6,60
244.5,-3.9,-5.4625,-8.9,68,3.1,60
245.5,-4.4,-5.88438,-9.4,68,4.1,60
246.5,-5,-6.40625,-10,68,3.6,80
247.5,-5,-6.40625,-10,68,3.1,90
248.5,-2.8,-4.675,-8.9,63,4.1,90
249.5,-0.6,-3.1,-8.3,56,4.6,90
250.5,2.2,-1.15937,-7.8,48,6.2,80
251.5,4.4,0.103125,-7.8,41,6.7,110
252.5,5.6,0.521875,-8.9,34,5.2,100
253.5,6.1,0.709375,-9.4,32,4.6,100
254.5,6.1,0.7875,-8.9,33,5.2,80
255.5,5.6,0.678125,-8.3,36,5.2,80
256.5,5,0.3125,-8.3,37,5.2,90
257.5,4.4,0.103125,-7.8,41,4.6,90
258.5,4.4,0.18125,-7.2,42,5.2,90
259.5,2.2,0.16875,-2.8,69,5.7,90
260.5,0.6,0.13125,-0.6,92,5.7,70
261.5,0.6,-0.025,-1.1,89,5.2,90
262.5,0,-0.46875,-1.1,92,7.2,90
263.5,0,-0.46875,-1.1,92,6.7,80
264.5,0,-0.46875,-1.1,92,5.2,80
265.5,0,-0.46875,-1.1,92,6.2,80
266.5,0,-0.0390625,0,100,6.2,80
267.5,0,-0.0390625,0,100,6.2,60
268.5,0,-0.0390625,0,100,6.2,60
269.5,0.6,0.560938,0.6,100,6.2,60
270.5,0.6,0.560938,0.6,100,5.7,60
271.5,0.6,0.560938,0.6,100,4.1,60
272.5,0.6,0.560938,0.6,100,5.2,70
273.5,1.1,1.06094,1.1,100,3.6,60
274.5,1.7,1.66094,1.7,100,6.2,80
275.5,2.2,2.16094,2.2,100,4.1,80
276.5,2.2,2.16094,2.2,100,3.1,80
277.5,2.2,2.16094,2.2,100,4.1,90
278.5,2.8,2.76094,2.8,100,5.2,90
279.5,2.8,2.76094,2.8,100,2.6,180
280.5,2.8,2.76094,2.8,100,0,0
281.5,2.8,2.76094,2.8,100,0,0
282.5,2.8,2.76094,2.8,100,0,0
283.5,2.8,2.76094,2.8,100,1.5,130
284.5,3.3,3.26094,3.3,100,5.7,250
285.5,2.2,1.73125,1.1,92,6.7,250
286.5,1.1,0.63125,0,92,6.2,250
287.5,0,-0.46875,-1.1,92,6.2,250
288.5,-1.1,-2.50625,-5,75,5.2,260
289.5,-1.7,-2.87188,-5,78,7.7,260
290.5,-2.2,-3.52813,-6.1,75,6.7,260
291.5,-2.8,-4.28438,-7.2,71,8.8,260
292.5,-3.3,-4.55,-7.2,74,7.7,260
293.5,-3.9,-4.99375,-7.2,78,7.7,260
294.5,-3.3,-4.55,-7.2,74,5.7,260
295.5,-3.3,-4.55,-7.2,74,7.2,260
296.5,-3.9,-4.60313,-6.1,85,6.7,250
297.5,-6.1,-6.56875,-7.8,88,8.8,290
298.5,-5.6,-6.61562,-8.9,77,6.7,280
299.5,-5.6,-7.1625,-11.1,65,8.8,290
300.5,-6.1,-7.58437,-11.7,65,9.3,270
301.5,-5.6,-6.69375,-9.4,74,8.2,270
302.5,-6.1,-7.50625,-11.1,68,8.8,290
303.5,-6.1,-7.50625,-11.1,68,7.7,290
304.5,-6.7,-7.87187,-11.1,71,7.7,290
305.5,-7.2,-8.52812,-12.2,67,7.7,290
306.5,-7.8,-8.97188,-12.2,70,6.2,290
307.5,-7.8,-8.97188,-12.2,70,6.7,270
308.5,-7.8,-8.97188,-12.2,70,7.2,290
309.5,-8.3,-9.39375,-12.8,70,6.2,290
310.5,-8.3,-9.15938,-11.7,77,7.2,290
311.5,-8.3,-9.31563,-12.2,73,6.7,290
312.5,-8.3,-9.31563,-12.2,73,6.7,310
313.5,-8.3,-9.31563,-12.2,73,6.2,310
314.5,-8.3,-9.31563,-12.2,73,5.2,310
315.5,-8.3,-9.31563,-12.2,73,6.2,310
316.5,-8.3,-9.39375,-12.8,70,4.6,310
317.5,-8.3,-9.39375,-12.8,70,5.2,310
318.5,-8.9,-9.8375,-12.8,73,4.1,300
319.5,-9.4,-10.1812,-12.8,77,5.7,310
320.5,-8.3,-9.31563,-12.2,73,8.8,320
321.5,-6.7,-8.2625,-12.8,62,8.2,330
322.5,-5.6,-7.475,-12.8,57,6.7,330
323.5,-2.8,-5.3,-11.7,50,5.2,350
324.5,-1.7,-4.74687,-12.2,44,5.2,330
325.5,-0.6,-3.725,-11.1,45,5.7,290
326.5,0,-3.4375,-11.7,41,3.6,310
327.5,0.6,-2.99375,-11.1,41,4.1,270
328.5,0,-3.35938,-11.1,43,4.6,310
329.5,-1.1,-4.30312,-12.2,43,3.6,310
330.5,-2.8,-5.45625,-12.2,48,4.6,310
331.5,-3.3,-5.87813,-12.8,48,4.1,320
332.5,-3.9,-6.4,-13.3,48,3.6,320
333.5,-5,-6.95313,-12.2,57,3.1,270
334.5,-5.6,-7.475,-12.8,57,4.1,300
335.5,-6.1,-7.975,-13.3,57,2.1,290
336.5,-6.1,-7.975,-13.3,57,2.1,300
337.5,-6.7,-8.41875,-13.3,59,2.1,320
338.5,-7.2,-8.60625,-12.8,64,3.6,300
339.5,-7.2,-8.7625,-13.3,62,2.6,300
340.5,-7.8,-9.20625,-13.3,64,3.1,340
341.5,-8.3,-9.55,-13.3,67,2.1,330
342.5,-9.4,-10.3375,-13.3,73,2.1,300
343.5,-9.4,-10.3375,-13.3,73,2.6,310
344.5,-6.7,-8.2625,-12.8,62,2.1,330
345.5,-3.9,-5.93125,-11.1,57,1.5,20
346.5,-1.1,-3.9125,-10.6,49,0,0
347.5,1.1,-2.57188,-10.6,41,0,0
348.5,2.8,-1.41875,-10.6,37,1,360
349.5,3.9,-0.7875,-10.6,34,0,0
350.5,4.4,-0.834375,-12.2,29,0,0
351.5,4.4,-1.06875,-13.3,26,0,0
352.5,4.4,-1.06875,-13.3,26,0,0
353.5,2.8,-2.04375,-13.3,29,0,0
354.5,1.7,-2.44062,-11.7,36,0,0
355.5,0,-2.89063,-8.9,51,2.1,180
356.5,0.6,-2.8375,-10.6,43,1.5,190
357.5,-0.6,-2.94375,-7.8,58,1.5,190
358.5,-0.6,-3.1,-8.3,56,1.5,180
359.5,-1.7,-4.35625,-10.6,51,0,0
360.5,-2.2,-4.54375,-10,55,0,0
361.5,-2.8,-5.06563,-10.6,55,1,140
362.5,-3.3,-5.64375,-11.7,52,0,0
363.5,-2.8,-5.06563,-10.6,55,2.1,200
364.5,-3.3,-5.25313,-10,60,1.5,200
365.5,-2.2,-4.77812,-11.1,51,2.1,240
366.5,-3.3,-4.8625,-8.3,68,2.6,270
367.5,-3.3,-4.8625,-8.3,68,1.5,290
368.5,-1.1,-3.9125,-10.6,49,0,0
369.5,0,-2.73438,-8.3,53,0,0
370.5,1.1,-2.3375,-9.4,45,0,0
371.5,2.8,-1.2625,-9.4,40,3.6,180
372.5,2.2,-1.08125,-7.2,50,2.1,180
373.5,2.8,-0.95,-8.3,44,3.6,330
374.5,2.8,-0.79375,-7.8,46,3.1,150
375.5,2.8,-0.715625,-7.2,48,0,0
376.5,2.2,-0.76875,-6.1,54,1,270
377.5,0.6,-0.49375,-2.2,82,2.6,340
378.5,0,-0.46875,-1.1,92,2.1,350
379.5,0,-0.46875,-1.1,92,3.6,20
380.5,0,-0.625,-1.7,89,3.1,80
381.5,-0.6,-0.834375,-1.1,96,2.1,80
382.5,-0.6,-0.834375,-1.1,96,2.6,100
383.5,0,-0.46875,-1.1,92,2.1,100
384.5,0,-0.46875,-1.1,92,2.6,50
385.5,0,-0.46875,-1.1,92,1.5,60
386.5,0,-0.46875,-1.1,92,3.1,60
387.5,0.6,-0.025,-1.1,89,2.6,60
388.5,0.6,-0.025,-1.1,89,2.6,60
389.5,0.6,-0.025,-1.1,89,1.5,60
390.5,1.1,0.00625002,-1.7,82,2.6,60
391.5,1.7,0.29375,-1.7,78,3.1,50
392.5,1.7,0.29375,-1.7,78,3.6,50
393.5,1.1,0.865625,0.6,96,5.2,40
394.5,2.2,1.96563,1.7,96,5.2,40
395.5,2.8,2.76094,2.8,100,2.6,50
396.5,3.3,3.26094,3.3,100,4.1,30
397.5,4.4,4.36094,4.4,100,5.2,50
398.5,3.9,3.86094,3.9,100,5.7,50
399.5,3.9,3.86094,3.9,100,5.7,50
400.5,3.3,3.26094,3.3,100,5.7,40
401.5,3.3,2.75312,2.2,92,4.1,20
402.5,3.3,2.12812,0.6,82,3.6,40
403.5,3.3,2.12812,0.6,82,3.6,40
404.5,3.3,2.12812,0.6,82,2.6,60
405.5,3.3,2.12812,0.6,82,2.6,40
406.5,2.2,2.16094,2.2,100,2.6,40
407.5,2.2,2.16094,2.2,100,2.1,40
408.5,1.7,1.66094,1.7,100,0,0
409.5,2.2,2.16094,2.2,100,0,0
410.5,2.2,2.16094,2.2,100,0,0
411.5,2.2,2.16094,2.2,100,0,0
412.5,2.2,2.16094,2.2,100,1.5,160
413.5,1.7,1.66094,1.7,100,0,0
414.5,2.2,2.16094,2.2,100,0,0
415.5,2.2,1.96563,1.7,96,2.1,230
416.5,2.2,1.96563,1.7,96,2.1,230
417.5,2.2,1.96563,1.7,96,1.5,200
418.5,2.8,2.25312,1.7,92,1.5,300
419.5,4.4,3.61875,2.8,89,1.5,180
420.5,6.1,4.77187,3.3,82,2.6,160
421.5,7.8,5.45625,2.8,71,3.1,180
422.5,9.4,6.43125,3.3,66,3.1,180
423.5,10,7.1875,4.4,68,3.1,180
424.5,11.1,6.80313,2.2,54,3.6,200
425.5,10,7.1875,4.4,68,3.6,180
426.5,7.8,5.22188,2.2,68,2.1,180
427.5,6.7,4.35625,1.7,70,2.1,180
428.5,6.1,4.30312,2.2,76,2.1,180
429.5,5,3.51563,1.7,79,1.5,180
430.5,3.3,2.59687,1.7,89,1.5,180
431.5,2.2,1.73125,1.1,92,1,130
432.5,2.8,2.25312,1.7,92,1,150
433.5,2.2,1.73125,1.1,92,0,0
434.5,2.2,1.73125,1.1,92,2.1,160
435.5,1.1,0.865625,0.6,96,0,0
436.5,1.1,0.865625,0.6,96,1.5,120
437.5,1.1,0.865625,0.6,96,0,0
438.5,1.7,1.66094,1.7,100,0,0
439.5,1.7,1.66094,1.7,100,0,0
440.5,2.8,2.56562,2.2,96,1.5,110
441.5,4.4,4.0875,3.9,96,1,100
442.5,6.1,5.7875,5.6,96,2.1,140
443.5,8.3,7.44063,6.7,89,3.1,170
444.5,11.1,9.61563,8.3,83,4.1,170
445.5,13.3,11.0734,9.4,77,4.1,180
446.5,14.4,11.5875,9.4,72,4.1,160
447.5,13.9,11.4,9.4,75,5.7,160
448.5,12.8,10.925,9.4,80,4.6,150
449.5,12.2,10.6375,9.4,83,3.1,140
450.5,11.7,10.45,9.4,86,3.1,150
451.5,10.6,9.975,9.4,93,5.2,150
452.5,10,9.6875,9.4,96,3.6,150
453.5,10,9.375,8.9,93,4.1,150
454.5,10,9.375,8.9,93,6.2,150
455.5,9.4,9.0875,8.9,96,5.7,140
456.5,8.9,8.88047,8.9,100,6.7,130
457.5,8.3,8.28047,8.3,100,4.6,160
458.5,8.9,8.88047,8.9,100,5.2,170
459.5,8.9,8.88047,8.9,100,4.1,180
460.5,9.4,9.38047,9.4,100,4.1,180
461.5,11.1,11.0805,11.1,100,6.2,240
462.5,10.6,8.80313,7.2,80,9.8,270
463.5,6.7,4.35625,1.7,70,8.8,290
464.5,6.1,3.44375,0,65,7.2,290
465.5,7.8,4.3625,0,58,5.2,250
466.5,9.4,4.94687,-0.6,50,8.8,250
467.5,10.6,5.05313,-2.2,41,7.7,270
468.5,11.1,4.92813,-3.3,36,9.3,290
469.5,11.1,4.85,-3.9,35,10.3,290
470.5,11.1,5.475,-1.7,41,10.3,290
471.5,11.7,5.91875,-1.1,41,10.3,280
472.5,10.6,5.20938,-1.7,42,7.2,320
473.5,8.3,3.53438,-3.3,44,5.2,280
474.5,7.8,3.19063,-3.3,45,3.6,290
475.5,5,1.71875,-3.3,55,2.1,290
476.5,3.3,0.878125,-2.8,64,2.1,90
477.5,2.2,0.090625,-3.3,67,2.6,290
478.5,2.2,0.090625,-3.3,67,2.6,260
479.5,1.7,-0.253125,-3.3,69,3.1,250
480.5,1.1,-0.61875,-3.3,72,3.1,260
481.5,0,-1.25,-3.3,78,2.6,260
482.5,0.6,-0.884375,-3.3,75,3.6,250
483.5,-0.6,-1.85,-3.9,78,3.6,260
484.5,-1.7,-2.48125,-3.9,85,3.6,270
485.5,-1.7,-2.71563,-4.4,81,3.6,270
486.5,-1.1,-2.35,-4.4,78,3.1,250
487.5,-1.7,-2.87188,-5,78,2.6,270
488.5,1.7,-0.33125,-3.9,67,3.1,290
489.5,4.4,1.35313,-3.3,57,2.1,300
490.5,8.9,3.82187,-3.3,42,2.6,310
491.5,11.7,4.98125,-4.4,32,3.6,330
492.5,13.3,5.25313,-6.7,24,3.1,310
493.5,14.4,5.72812,-7.2,22,2.6,310
494.5,15.6,6.45938,-6.7,21,2.6,230
495.5,16.1,6.80313,-6.1,21,3.6,300
496.5,16.1,6.64688,-6.7,20,3.6,260
497.5,13.9,5.775,-5.6,25,3.6,260
498.5,10.6,4.89688,-2.8,39,0,0
499.5,11.1,4.61563,-4.4,33,2.1,260
500.5,10.6,4.27188,-5,33,2.1,260
501.5,10,4.14063,-4.4,36,1,260
502.5,8.9,3.04062,-6.1,34,0,0
503.5,7.2,2.12187,-6.1,38,3.1,250
504.5,6.7,1.85625,-6.1,40,3.1,240
505.5,6.1,1.49062,-6.1,41,3.1,260
506.5,5,0.78125,-6.7,43,3.1,270
507.5,5,1.01563,-5.6,46,2.1,250
508.5,3.9,0.696875,-4.4,54,1.5,260
509.5,1.7,-0.33125,-3.9,67,1.5,240
510.5,2.2,-0.6125,-5.6,56,0,0
511.5,1.1,-1.00937,-4.4,66,0,0
512.5,5,2.1875,-1.7,62,0,0
513.5,10.6,4.81875,-3.3,38,0,0
514.5,12.8,5.84688,-3.3,32,0,0
515.5,14.4,6.5875,-3.3,29,0,0
516.5,16.1,7.19375,-4.4,24,2.6,190
517.5,17.8,7.56562,-6.1,19,2.6,220
518.5,17.8,7.33125,-7.8,17,3.1,180
519.5,18.3,7.59687,-7.2,17,3.1,180
520.5,17.2,7.2,-6.7,19,3.1,180
521.5,15.6,6.5375,-6.1,22,3.6,180
522.5,12.8,4.9875,-6.7,25,2.6,180
523.5,11.7,4.98125,-4.4,32,3.1,120
524.5,11.7,4.98125,-4.4,32,2.1,180
525.5,11.7,4.98125,-4.4,32,3.1,180
526.5,10.6,4.89688,-2.8,39,0,0
527.5,10,4.60938,-2.8,41,3.1,170
528.5,8.9,3.97812,-2.8,44,1.5,80
529.5,8.9,4.75937,-0.6,52,0,0
530.5,10,5.07813,-1.1,46,0,0
531.5,9.4,5.18125,0,52,0,0
532.5,9.4,5.3375,0.6,54,0,0
533.5,8.9,4.44687,-1.1,49,0,0
534.5,8.9,4.75937,-0.6,52,0,0
535.5,9.4,5.025,-0.6,50,1,80
536.5,10,5.3125,-0.6,48,2.1,90
537.5,12.8,6.47188,-1.1,38,2.1,100
538.5,15,8.67188,2.2,42,2.6,110
539.5,16.7,12.0125,8.3,58,1.5,120
540.5,17.8,12.7219,8.9,56,2.6,160
541.5,18.9,12.4156,7.2,47,2.6,130
542.5,18.9,12.4156,7.2,47,2.6,140
543.5,19.4,12.5641,7.2,45,2.1,140
544.5,19.4,12.8375,7.8,47,2.1,140
